,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH8812bulk,ZH916T1,ZH916bulk,ZH916inf
TNFSF13,,-0.014223508781322256,,0.01354831846103378,,0.05065636522423346,,,,,,,0.1223213354580944,-0.0036059138617497975,0.010118475895482102,
WNT5A,-0.008892484885645972,0.031086262111978114,-0.010547341916791155,0.044681183023352646,-0.03299843870304263,-0.01315432417402916,-0.03248719243207229,-0.053169344389941524,-0.009111571688340628,0.025714590984021027,-0.0054286915948647966,-0.025846296532434015,0.05086342780202822,0.03659179216263111,0.025913742856492922,0.06842781228521923
CXCL8,-0.10830310900092274,0.0814065341288751,0.10658515820546534,0.016288620664401357,-0.019214727622794886,0.05230490659562619,-0.029901660759706922,0.050573190360540324,-0.025683511610188763,-0.03299977626533644,-0.008794577186300223,,-0.03240772335092067,-0.0030410223510334935,-0.05626183405320116,-0.0037177150200123766
GRN,0.04848190150653997,0.009375992915942568,0.024710154752272482,-0.015424836665655594,-0.036798660111121685,-0.07141806849062661,-0.010567394750784435,-0.0856580374542407,0.0347374629949642,-0.11635427775632452,0.00989106698525107,0.0441744482498586,0.017380348948552865,0.040139914575239896,0.05339625625103599,-0.02215606087338273
MIA,0.0019458065910129727,-0.015064946877064339,-0.013548515800198007,-0.021266820618142602,-0.01761001035049595,0.06506786243521247,0.01136604773678853,-0.0313847417567995,0.016021765077281053,,0.011548227526984282,0.04608952080385809,0.024337559176830427,0.026125895614873718,0.0066349558162656815,
COL4A4,-0.003735969522223391,-0.02263661099213775,-0.02506053058061462,-0.013415873580875702,-0.015740685828219237,-0.011095206509972309,-0.012262058308638817,0.03307711228931905,-0.008232692779865124,,-0.030438573260704985,,-0.004506868599447664,0.005646700960052111,-0.04517974870673251,
TAC1,-0.035978005542027125,-0.00040483660236077356,-0.004024579589695726,0.037347865540718214,0.041045105583656524,0.000581931119843562,0.09784972437985374,-0.04829342276191211,-0.033933701506900796,0.11290233155497924,-0.016391379440065062,,,0.10507938817141418,0.01154816122067317,0.1313754499983343
RARRES2,0.007430735721948129,-0.009031707528647064,0.007296726633426088,0.0953490011344346,-0.08240322895829243,-0.01999952376002431,0.0061077291827276265,0.011798359515654767,0.0161578621967271,-0.020951632700632238,0.07694069282008086,0.03652811558236931,-0.07218544425607008,0.05380363586842099,-0.06615099377898205,0.0683336958404895
FGF7,0.0661481277451935,,0.04838240638986781,-0.04132907138966112,0.1003104672936025,-0.00904640999695141,-0.034944999179325226,-0.011824292950700676,-0.0416428324906737,-0.020401973043520677,0.06364673720173107,0.08657191951463461,0.030701754990358463,0.004844801535351026,-0.02939534329380294,0.023924335201664888
HBEGF,0.08740541901554183,0.04040859293802853,0.0434242303779617,0.04300856674780836,-0.02261145217785068,-0.0009889591186797906,-0.032127068301047175,0.0407760597859108,-0.034720127558161104,-0.09201525462764777,0.023114367804325336,0.06860879775305943,0.077547973616367,-0.059070272857249695,0.0573866418733661,-0.019042424124654515
CSF3,-0.025729570410332574,,,0.03465706017592167,-0.008803504078985868,,-0.012973021675225148,,,,,,,-0.02004509636159142,-0.015214226084411659,
PI3,-0.012241581539882238,0.10451035292913803,,-0.024723665032289066,0.03461195872257248,,0.08863796306540829,,,,,,0.03221083586225609,-0.003893715744571504,0.010118825136270184,
PCSK1N,0.08927969603879056,-0.0033977298423674,0.054757770556323665,0.024923284768053507,0.07488616983868068,-0.02882186800975936,0.01982799069715742,0.04783439620291683,0.04979315701740353,0.13941614325049742,-0.06219774324036315,0.010459631823353905,0.08882559624187511,0.058640645468279746,0.00964195254643214,0.074007051837036
NTS,,,,,-0.02088345175356916,-0.013544726227023199,-0.015945404181334548,-0.02742083936298165,0.0318080485345787,-0.031282473831137164,,,,-0.0018523896139912756,,
SFRP1,0.03401232159751622,0.02123718856281868,0.04803319792528035,0.029231539170105562,-0.030059263510318807,0.053806020644161026,0.029753971161568582,0.05883030711944547,0.011005906258622277,-0.06896526323239775,0.0210935222694745,0.046588454150047746,-0.018427699783180894,-0.00021027827273171346,0.01908399793803627,0.013733142129949187
CXCL13,,,0.059776481883172014,,-0.029789114013056603,,,,,,,,,,-0.038548359875721104,
MICA,-0.09426760216591515,-0.02741641635318878,0.006976225223945019,0.01540776628831694,-0.036750037512009566,0.06431792413889155,-0.027748221298262522,-0.003247151415801567,0.022052881830380455,-0.019884034427004076,0.08602733461195887,0.0727553678537742,0.015695233738613003,0.01950064049880833,-0.021367667532200783,0.022176847250248176
TG,-0.012571505911762574,-0.029681441984700793,-0.01720180019852251,-0.03831759508944531,-0.013750309709813467,0.05721825707757449,-0.01565727649201304,-0.02316242883109699,-0.016410693154229463,,0.026661851606514266,-0.0323689534574498,,-0.02726144481185411,-0.04248049206845672,
ADA,-0.0003609515234417592,0.02616546873567516,-0.020892236949032313,-0.005960612964275792,0.044846618497082,-0.006843976771174424,0.03138952137521636,0.005355623952158947,-0.0018364615829201943,-0.04261148064475587,-0.0016873195309986759,-0.015645034027978368,0.068427909292381,-0.008726596855291273,0.010177063624067277,0.015585892778081025
LAMC3,0.0726030867104645,-0.0033194807765708698,-0.03745037712876551,0.010551605003497203,-0.02199006449526955,-0.004665668022217041,0.008998661160365845,0.0056507514803839105,0.028584378089238204,-0.029045242074383023,0.027231861287770966,0.004957496075470186,0.05151678361442773,0.031843471414558386,-0.01769499894170919,0.020142721678149424
CCL7,,-0.011989087668476601,,0.035260096136246435,0.017244240312725947,,,,,,,,,-0.021005317921740558,-0.014858546753689502,
NGF,-0.02966327012677563,-0.020584668159635923,,-0.018505654175050512,-0.023420160462337837,-0.014919205496855869,,,,0.0398182678950311,,,,0.05648557789343694,0.07996995907160753,
TNFSF15,-0.03669716722397581,,,-0.010593957956321088,-0.02924186424784615,0.12673048880338303,,,,,,-0.02983598112267137,,0.077369589884342,0.05243242577150261,
HMGB1,0.012050754174321849,0.05122171144362812,0.054328267164834035,0.02115632564416126,-0.02575871222610495,0.03133924137487197,-0.03747067425289998,0.007892105430104972,-0.03164384362986834,-0.046726184840923314,0.020985722547932267,-0.0030479355693078147,-0.04761271152350519,-0.02866818349247371,0.10071807629975575,0.05794378637359838
ITGB3BP,0.01794880743767346,-0.04687255040768178,0.03961068507349083,0.04397766765373218,-0.027142475031861603,0.004187151326193406,-0.018264202748425447,-0.023114463682650806,-0.018897849442606484,-0.008832892246236448,0.08438822544546976,0.03732180458417464,0.029666251996005675,0.05020751262995933,-0.008365338893408592,0.07667300956431446
AANAT,0.06060167602288763,-0.017394342194619362,,-0.005508310641452034,0.015981620125894182,,-0.011702016625935147,-0.020830107609460947,0.04756915551676626,0.06552747810460127,-0.017800360310492407,,0.07712393668537525,-0.0035490732412466167,0.041789588829586534,
RELN,0.041611015023366324,-0.0087641315968733,-0.0325428736617422,0.0356627598667175,0.03784405070420176,-0.003174179583583362,0.015465843554241116,0.010802095083199154,0.008334766809105838,0.057399620095480816,0.026701987425636245,,0.0802864813896103,,0.07523602104008395,-0.08113224386280797
IL15,0.04190701563595657,0.04904830887889948,-0.01570968838507621,0.10008914422608395,0.056960852728437004,-0.012890031956680032,-0.030523627883151282,0.017001017433857565,0.0013360663070859612,-0.06026795706190557,0.02766920534496617,-0.007611813435889772,-0.03516136369928374,0.010464751015600668,0.06410803818974754,
UTS2,,,,,,,0.0035429653865254843,,,,,-0.013905005283699772,,,,
BSG,0.035909302577767796,-0.06519330585778718,0.034899540081261,0.014119778767544786,-0.0438548464716643,-0.03158258183578074,0.008429519166784838,0.007542680680554474,0.025066851942386958,0.07849178558949102,0.013777797214343131,0.10942176198999913,0.08060333610440072,-0.017107336417575513,0.06207839767417588,0.06681820162566306
ADAMTS3,-0.01094896562314366,0.011783127853312564,-0.025053577891288654,0.07667012155025063,-0.05100472112302798,-0.020762112558271238,-0.03175385013153641,-0.006023874920036803,-0.01972906965489406,-0.047225782823543325,0.0048624529886012405,0.09693302738359315,-0.005820065234907623,-0.004925747263546001,-0.04502630955604615,
CD34,-0.015067095395836646,-0.0005202268965236992,-0.006944149271528269,-0.004732976610539402,0.0707485526213273,0.06344101833433789,0.009050866988022321,-0.029033865730498796,0.05077511387249294,0.027689743206280138,-0.017354694039885536,-0.049427647555575105,0.0034759108824100322,0.047844805045946695,0.016735460005655862,0.07257069629677612
CCL23,,,,,,,-0.013315037347438689,,,,,-0.02815351564177537,,,,
PLAT,-0.03258207513487041,-0.012252343354855682,0.02795830250420723,0.0004265787195981755,0.04113243922588144,-0.028275180538900463,-0.02598376237526502,-0.020247605925121058,0.01105715814231376,-0.035206883010273866,-0.05422882499345344,0.0035919783615081984,0.0691941113229342,-0.007526287926357413,0.10846964880461744,-0.03976378665067487
NTF3,,,,,,,,,-0.005892392571142566,,,,,,,
LTA,,,-0.026293494944043976,0.03252750425473323,,,,-0.02006156446462539,,,-0.034117714766578294,,,0.02725369273895252,,
CKLF,0.06395811356405642,0.029291616906647208,-0.027232964372533613,-0.0006487007494799556,0.014842073469962939,-0.018685908186195817,-0.002758959301219161,0.020384242602718743,-0.01815730359108462,-0.08526447998031418,0.08731860926269266,0.10821731200796018,0.0005199163115151326,0.008046363473871974,-0.012680135815234837,0.0495490430423926
CD24,-0.03584811222331308,-0.03618325215547925,0.0063099376492528276,-0.015314085925409523,0.04056658735660574,0.07491978954962865,-0.015537646807065809,0.019742382871521767,-0.022137252246171003,-0.039181554237632886,0.018226403124191094,0.05281747175981072,0.057737682305356294,0.029617208930906313,0.025327829027599186,-0.04611253858536415
HSP90AA1,-0.0729905404301637,-0.01360629012665128,0.03181900013893207,0.0638703953398073,0.07220920183955674,-0.008431431639533221,0.027407171479735173,0.06457510809271153,-0.015242430161820706,0.11941972363877,-0.02161951402596984,-0.08495949205014848,-0.07775429102665155,-0.03370277107287855,0.0025925294759344547,0.01032041660440698
BMP4,0.009086852353066851,0.03112462396893724,-0.027872645965509927,-0.03438039929990108,-0.05113384758419164,0.009956653023845734,0.055240730604787416,-0.0005511243982699934,0.017992770995448288,-0.04690982001681104,0.01695779042519812,0.049299975687508275,-0.038685130007214505,0.11992877230160252,-0.039795362869241326,
SCGB3A1,,-0.011989086469583852,,,0.01484326602185502,-0.016454353769849578,,,-0.026457712693420343,-0.05177008620452952,0.06267561970343781,0.007186982524373926,,-0.044042535751523205,-0.001545869439077839,
IGFBP4,-0.018076555148025152,0.006485307356024858,0.018442343180526278,-0.005485638202141686,-0.0008011390587748322,-0.02652028009171564,0.029083722418885214,-0.012538431417415102,0.02033952158356994,-0.09589528319336232,-0.018955051413351832,-0.03512804546825535,0.0555571370340589,0.03624653382387521,-0.0071740832306626335,-0.07065856549999837
RSPO4,-0.004181764833883207,,0.004694071575638376,0.04876617635184503,-0.03621532589828645,,,0.0009670350768419578,0.015631218733573125,,0.04985846555145372,,,-0.007452486037726882,-0.036590612755892586,
LEFTY2,0.07004936564033219,0.04862182609149489,0.0358899112283225,-0.008679433373744636,-0.056211783966806796,0.106855652250771,0.009621903821943171,-0.02567789653923365,0.002206723374122717,0.039810098249680036,0.034976706702695974,-0.10265391143057255,0.09052276822339417,-0.024654498461028854,0.07486246358865596,
PF4,,-0.012436752682309073,0.005395838703334926,0.03829603432462009,,,,,,,,,,0.09940010514509776,-0.028663497440131875,
ANGPTL2,0.08296074895578595,-0.0708977281905333,-0.030707706902637487,-0.03368263802463651,-0.0669829637193364,-0.007336932100618384,-0.009003573253775623,-0.009829258978104395,-0.017840269622510608,-0.04899022996609839,0.05178984709888332,0.030501382316953495,-0.05890662406374164,0.02443596625391797,0.0709693080184437,0.0017303861351371684
LRIG2,0.08031965139244268,-0.015540892122774716,0.06363746125649988,0.02327718901715064,0.01211893685179111,-0.004994705787750289,0.03203328643545354,0.014679663937274975,0.011006557830325331,-0.0627438034901565,0.05844478822554475,0.06715062182202132,-0.014174406635913319,0.06954535647153731,0.054933656961745236,0.003997535323624622
ICOSLG,0.09765196801098311,-0.040711618279394395,-0.031644590128966164,0.005689195710609553,-0.059130732071561075,0.02560351079679878,-0.029540478752708467,0.0020296278726082712,0.04112993102200965,-0.03570733361766234,-0.00912559101562754,-0.06060133440862813,0.0034658521725631805,0.03140136244450527,0.09157051456919262,0.11658812899098035
WIF1,-0.004810875150639211,-0.022377917801308458,,,-0.01846448983607525,-0.018357906238254566,0.07213926847956256,-0.0180053851493293,0.0392419216680169,0.12381032288326559,0.03128853096036306,,,,0.017509113878520017,0.09177739980406653
NPPC,0.003785792422283721,0.0049482896839157684,,0.04230387547256236,0.0025082805862848938,-0.0315676195390055,0.05024042663663045,-0.018697742483486764,-0.019465902985384306,0.013811143641305904,0.0316505048042181,0.004124660499880867,0.04656281794839615,,-0.007222597875118517,0.07367481568961282
LYZ,-0.08568141716669302,-0.05233215864993095,-0.042017899977165575,-0.00416155898312253,-0.015385145065788992,0.02649127560891882,-0.0020542237473923286,0.012529969584083396,0.03439045816762336,-0.11560991949420323,-0.003133901712208575,0.02291336762331243,0.059491112288950904,0.035823127419159384,-0.030814094886288126,0.05154855635289261
EREG,,,,,0.04373829278680341,,,,,0.00384189797629975,,,,-0.025585850358571787,-0.033000176621409694,
SPTAN1,0.09097177066365116,-0.008541377409180907,-0.06537536725361243,0.040682462970547666,0.025233684182778056,0.020793857747221398,0.04519536038703501,-0.06999432368788944,-0.0038400660544692534,0.1283230845376173,-0.041948157322289154,-0.02840937343259267,-0.011087262148255611,0.013061806591207595,0.02042980399483603,0.07302079615677023
LIPC,-0.03224938340371219,-0.015225854218816365,-0.035997126764545924,0.08221958059085856,-0.014441952350173285,-0.019989134388172784,-0.017320989425065027,-0.011771555520405881,,-0.047906261150442705,0.018712311827844406,0.002979069329386029,0.012654857789416812,0.08358044346589044,0.03763989765757333,
COL8A1,0.0254228944794785,-0.030013165674892536,0.022479614549850133,-0.01197648697873482,-0.005015423983345072,0.1005155054410612,-0.007454349154794416,-0.004557087077915628,-0.00869349928828908,-0.10360500212209728,0.016450642634692994,0.02656864651576025,0.05346298052979746,0.040736718655548114,0.06922047250091246,
GSTM2,0.07247468938762752,0.02552171185806496,-0.03962462401421318,-0.00565489228363301,-0.07099604635690754,-0.010900257695835828,-0.02064787313208769,0.0009198800464918826,-0.007749879171985154,0.005961659985958771,0.006178040315684396,-0.037025851734787014,0.034711421306356544,0.014477610127075146,0.0220223097855413,
SPX,0.07021968343970446,-0.02462541368460334,-0.013653142200837139,0.0037583226467337847,0.0276699658802898,-0.012716921400477857,0.04842145229076454,-0.05357934763525922,-0.002838113800542195,0.07374230059438247,-0.008027082955468511,0.01076060590888168,-0.0933031181164767,0.05120506249274132,0.011864258322234774,-0.011187279668218603
MFGE8,-0.0640387207580913,-6.501852844013783e-05,-0.006423377275366286,0.004868672787122828,0.03960390773615172,-0.05032203985535268,0.014484791112521768,0.002870695092535537,0.0018217173672219692,0.02247816417528691,-0.02357256387214808,-0.006291627836823073,0.026050939970923243,0.01065414385346595,0.0033519772359040306,0.12360099724589416
TGFA,-0.013370891117454422,-0.0731129991945825,-0.019859848925792817,-0.018929425855024426,-0.034130575013548534,-0.028563962743136315,-0.028276892283106234,0.015139643292140688,0.012482616965888479,0.03238859018434781,0.00851840466185097,0.019378984968408914,-0.05719176526359994,0.05054098164665091,0.01486605453992104,-0.0727335877047765
SLIT2,-0.001400206255709516,-0.02758231481819275,0.019494995140900976,0.03896698062533978,0.06388478316142535,0.002638782900603255,0.03652751553919769,-0.024774807753661227,-0.015341827348054681,0.1361150094424795,0.014302168399938864,0.06529430003091144,-0.03982513542018621,0.03190562208800428,0.033848750026095206,0.06656391822659292
PLTP,0.05197346869249501,0.008487651856732474,0.025488611681521313,0.03164952017827433,-0.04229186739554933,0.02448144738978876,-0.034500706631899566,-0.03230866258090537,-0.0575747323691682,-0.1179817498629924,0.03988038417871689,0.022542949212899,0.027305097703672808,0.030895416555738395,0.03944213340396491,-0.027089421389177245
APOD,-0.015206737098105993,-0.05875704328464959,0.032778926893718356,0.024862527933909046,0.05755994058426387,0.008307698311634125,-0.06986162433627768,0.024288832666511107,0.03694512735938592,-0.0013710891600826572,-0.030791759952389443,-0.13777672581128486,-0.11539780727910531,0.051862766720214885,-0.13967486959091127,-0.07122989203507984
B2M,0.008099939807101981,-0.01238642855443135,0.05585702861782648,0.04866033439506438,-0.01342783668395528,0.023586980146743278,-0.05031470764303556,0.028759927413722932,-0.012438398880337338,-0.1760436089081826,0.04695607382134322,0.056481154015669076,0.01879575633157225,-0.010301080737207776,0.04030407644808081,-0.08737024149958325
OMG,0.06792488950031747,-0.017569250090215174,-0.030426047077042186,0.02204623672061117,0.05416181174054858,-0.046824213676766896,-0.07325823686297742,-0.03301987128712429,-0.00349526876387792,0.054246575321380296,0.025034453262791065,-0.004091164213455084,-0.06276379452198091,0.09134060661244492,0.016259004432175837,0.04355347994023354
CXCL3,0.011652963251160647,0.019804030216675417,-0.007926476141604227,-0.046679512626696514,-0.04759020818002542,,-0.015364188443237867,0.006773229550951561,0.0814690598175561,-0.04530199455070475,-0.024570932885712892,0.17333880229696472,-0.01988298596049273,-0.010910074394743065,-0.0474655637335174,
CXCL10,-0.006622247683530496,-0.014812957924691988,-0.03793295683872838,-0.0256548636618802,-0.023886055822945833,-0.01761921339907797,-0.03353451447964896,0.027708908746478775,-0.016022665596960632,-0.08416447481310008,-0.004606759303000894,0.047090276720431735,-0.02678662323177746,-0.032018073983158694,0.011984545050237294,
RSPO3,,-0.01628565063495275,,0.05578834940192803,0.006367134554057935,0.10938116014190842,0.021037321262191985,0.02266332206215237,-0.019785067656961024,0.07251001825175135,0.030014985303084375,,,0.07490456161826615,0.012599914483002576,-0.034885634401989635
CORT,-0.011549525340556454,0.03904092438902077,-0.00823213153042934,0.04456465917769554,0.08402460958206256,-0.029656039630088112,0.0285145593247438,0.007560968248990502,0.02282236069539524,0.06211038309719316,-0.009404040673787655,,,,,-0.0372522071526167
NCAN,0.06245869318509934,-0.05744448121274619,-0.015649770599910774,-0.023928830194490255,0.10474311627392842,0.019956626558723677,0.042183368525117663,0.00733513223647289,0.001332466519604685,0.10058495698241708,0.015509460830685506,-0.09435258192764745,0.054466010428495235,0.01439239935833447,0.03842583527460536,-0.009857385453982683
PRG4,0.051404113671854657,-0.01803015605041084,,0.0041671404618179265,0.01943691190269023,,-0.016645697885384354,0.008792457434677037,,,0.006031944117081212,,,0.1472516718286585,-0.014655168832933127,
ZG16B,,-0.01662524439601868,-0.00495588319373039,0.06323918894267569,,,0.025751930957569495,0.055294435779834145,,,,,,-0.02657911994879969,-0.024452903039332265,
TGM2,0.023110722973298223,-0.02649214754846329,0.04180629609847608,0.006929913384339499,-0.014062703248869069,0.0001983718811129956,-0.028097354808618254,0.014801554328008733,0.009190808288825035,-0.05509357317004611,0.03675952462846019,0.011285949483293955,0.05167176394633192,0.04742391024307552,-0.021796437573992973,0.07781701293698233
VEGFC,0.05084647556477459,0.05233527725741978,-0.019537792034735744,-0.03621801218647454,0.07047598035266432,-0.02642472099728025,0.03312057084911501,-0.029472009094123938,0.025925332407809372,0.05462934109715871,-0.030636265020990185,0.027861157681305457,0.07073926614744531,-0.00716015640615504,0.07764128516068157,
WNT6,0.04497718222992775,-0.01934412791036697,0.034919820792837813,-0.030496207335981587,0.02903668695259989,-0.01322120108688388,-0.016368864210454484,0.0453238051368004,,,-0.026737785073100373,,,0.02156089263344646,0.05740317667145606,
NRG4,0.024482204353471128,-0.011042370649986253,,-0.00695995118514427,-0.025050560492848723,0.23239681797061484,-0.020733272690382696,-0.012410742813465495,-0.019685711189867557,0.09729119072762854,0.0018576103055857524,,0.026904232950123255,-0.02131629269011361,-0.03799797114704176,
PMCH,,0.09178669408259861,,-0.018929644486893438,,,,0.1324934320745645,,,,,,0.011437439864533138,-0.038114148511085716,
COL9A1,0.10134309015045127,-0.022532814866464274,-0.044558938338313155,-0.035214428787242985,0.04444389706983797,0.01993494733952663,0.04123120142786541,0.00020019781299337934,0.003548310428097417,0.05661081298068344,-0.023222039884270677,-0.010037652747293017,0.012164119550100272,-0.04800848159557117,0.01923289192589685,0.004743156736929163
GDF11,0.02575461662148739,-0.014702503492138114,0.011635784292844861,-0.029491501832397914,0.01799035040676858,0.0389925207098138,0.01585028539811157,0.04274068453207899,0.022661141117971927,-0.04577601522300852,-0.04917262178063213,0.0018744998175183169,-0.04179254582609406,0.013048515436642979,-0.026960301533621178,0.09738627203191248
RAET1E,,,,,,,,,,,,,,-0.023383821624709596,,
IL24,,,,,,,,,,,,,,,0.026720075540269467,
SORBS1,0.046058239626119435,0.02587853590840629,0.0018384761343273129,-0.00670011631968266,-0.06622004190323522,0.01669793928409621,-0.0005693575860197795,0.015676627377785784,-0.009955747205245873,0.0354758592098362,0.01501357205314854,0.007671230420772899,-0.020471652285795512,0.025791832941526354,0.11645232887876232,-0.02559084169564383
DLL1,0.049218676806660214,-0.015517268227971141,0.028335781274390015,0.02616579444502074,-0.06099359517122858,-0.021987962470163585,0.009408198680090333,0.006969393877739915,0.07185590799650869,-0.016082595666237702,-0.02001413211538442,0.10460745533114543,0.04416763282827791,0.036925475785494016,0.02727424323000428,0.08095211107898884
TLN1,-0.001148345215199562,-0.03970523648833464,0.029596678492545374,-0.004947956759894868,-0.0840612001812543,0.0219696637021843,-0.02148167048363768,-0.006143409870289858,0.027657470956504452,-0.11998649740674516,-0.004066035734633599,0.05785785078209938,0.08282549665183847,0.042560644012584074,0.06188212905665695,0.07461859992466169
COL2A1,0.05752486811028863,-0.06565867284979952,,,0.0438716104562103,-0.014323525962877148,-0.015364193671841475,,,,-0.024944541365634693,,,0.04842233489859998,0.02527570784545587,
SHH,,,,0.10670251223410819,-0.01630816282684919,0.1466538081607407,-0.012078123073225417,-0.022661417350094477,-0.011513841512123948,,-0.023806888095340036,0.030812242689480487,0.12110057758118997,-0.04199858724461431,-0.005787510257725016,
PON2,0.11465414601375674,-0.042145531686312486,0.025080310838225612,0.011334737357368339,-0.008570521639228671,-0.03184223797021151,-0.0427705568530025,-0.03402862099865087,-0.04017425536263306,-0.06129236024811858,0.06027088691680459,0.1322097019623966,0.07689611827477591,0.06313256992916284,0.08319883322334627,-0.10423038396896617
ICAM5,0.04149190207038161,-0.032313083674928744,-0.03426130985364301,-0.016578856398865152,0.048937597873852705,0.012284417472466237,0.00940270794418836,-0.03459726172164883,-0.018721398841547505,0.13359207970553016,0.04559396406607017,,,0.01960450994635101,-0.03524348435499781,0.16406059294880507
HPX,0.12417903297434141,-0.004183151618892015,,-2.504171031119744e-05,-0.020328143907940514,0.1239310028800442,0.08679103309381789,-0.02227381669757344,-0.02645770999612026,,0.04429967634577983,-0.025635753610066956,0.006696663158375135,0.028253649984480735,0.07956963556406668,
SFRP2,-0.026863212083713076,-0.01593952241150821,,0.005529835865773584,,0.048834369688916406,-0.012262054697908161,0.05817071331713724,0.03276593184721602,-0.112774422576408,-0.022591123717342787,0.023294631814823382,0.04067051294089839,0.12630544032560087,0.04861207436100683,0.0006827044543512411
CFC1,,,,,,0.010072563323266835,,-0.020061565677049364,,0.03325803314178763,,,,,-0.033622225768122446,
CD70,,-0.029121112895888944,,-0.05572864052544842,,,,0.02463004521986233,,,,,,-0.03252185605970751,0.05330008481003555,
HP,0.12191432950769963,0.06448586611339624,,-0.028347763075039868,-0.04410150719517631,,-0.03767217938756502,0.004745610446590797,0.00475410329643961,-0.07459068771177758,0.010077817749808518,0.006902724493578577,0.1254789796369042,0.021435526737093733,0.03636748203377371,
