,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,-0.005607376567483189,,,,,,,,,,,,-0.0211100999965852,,-0.01902534412269503,,
BMP1,-0.020976707361883822,-0.0180090772781066,0.0380702912078392,-0.009118528484088817,0.04481225087489232,0.06045535128200081,-0.032836221731232365,0.08122635333852887,0.02693256705577849,-0.0638256489202351,0.07685136061010393,-0.01343019719755907,-0.02359147091313188,0.128312158380846,0.16381887397381636,0.0152355598100276,0.010227904128992892,-0.0067662050396851275,-0.07908781448329064,0.053854260894631044,0.046086873679540626,0.03003251449420393,0.022062224380552574,0.02599079300401741
NDP,0.04054713732611529,0.06275303954070206,0.016122407365731936,-0.03636808037835707,0.019040526340171903,0.07630829544577945,0.03992669557549847,0.006496600297691842,0.006554051098172013,0.031692272074269,-0.02425979788079053,-0.013194428163637029,0.029462150302293277,0.1409955069071,0.06221192082710057,-0.022318742259776855,0.05300679083823295,0.047491045750060905,0.0678364032815455,0.037902642174625786,-0.008528284981991761,0.0751311958752896,-0.017783296953676975,-0.08235685112727874
TNFSF18,0.05856861815172014,-0.02470479860397403,-0.0030915737177531467,,,,-0.01978691246042276,0.12200383708628551,-0.0006687884261886654,,,,,0.06877739267456612,,-0.013536930227658478,,,,-0.021770473511331538,,0.062324909669725356,0.08493397267866093,
IL36G,,,,,,,,,,,,,-0.027247120252260747,,,,,,,,,,,
RTN4,-0.053814740743195144,-0.008465516680503233,0.021256873071481986,0.01815967148754575,0.0066531594534900125,0.08578359763880246,0.11115655255158655,-0.14407202642035377,0.0027474394006608504,0.024225222894585317,0.03961591559649389,0.025811006743087235,-0.011443993023925635,-0.01087752345212378,0.053045468188428015,0.02534730150583353,-0.06661308111444791,0.01904427933987003,0.0066522071565148335,-0.06313537845520974,-0.0088906300321689,-0.027989429408052092,-0.05941192264756887,-0.05725297737767972
HEBP1,-0.07940220253315633,-0.02567806336215172,0.03753318492195573,0.023522906318901287,0.004306882808599916,0.01631651299430734,0.023672409470572947,0.06121266664101727,-0.010998634848132528,-0.0006797210014773989,-0.05443369872028287,0.01575040162595569,5.851229563285844e-05,0.11370129374841828,-0.025312465581124616,0.01654346232740993,0.009686242136986026,0.08470125404263808,-0.007377721230462654,-0.06413774850778357,0.02137536325824234,0.048842769171214696,0.06798013908107359,-0.12531454507478795
WNT7B,0.00257864555032415,-0.02771694786792986,-0.0017724808673618675,-0.038248276077709684,-0.02356288748093283,-0.04061595268167757,0.09760542604350668,-0.07714615602822583,-0.019590777020252928,-0.017219593150616785,,-0.0011611210341040004,-0.02994772515350437,-0.011741703770027308,-0.027923659832176203,,-0.04852302549935679,0.00034750024333114147,0.05942281236945096,0.04357617016375919,-0.029433303637127695,0.019453805750573847,-0.0027749976808139815,-0.041926158911149945
PTMA,-0.017979357189684495,-0.012863275216355942,-0.04425359583460502,-0.11266885567600846,-0.025205096160758948,-0.04992603418641717,-0.06793892705647499,-0.08191671196801412,-0.0557686193634588,-0.03270804395069623,0.025973911362423094,0.11555682185149037,-0.04430833008636993,0.03475699878366522,-0.04879069400189865,0.07270288338099005,-0.12010913779466019,-0.06776554677735983,-0.01608406943243286,-0.0028155124905207456,0.04292429873308191,-0.056248532788041865,0.0110482155942534,-0.0740921018874902
FASLG,,,,,,,,,,,,,,,,,,,,,,0.016722542391622918,,
CEACAM1,,-0.03540429799978966,-0.020268157902178584,,0.03806087859775036,-0.016011000848115145,,0.07273781386646332,-0.01669683168336995,,,,,,0.13798622475599184,0.012906247497816324,0.02309330326180016,0.04255306892948196,0.022458613135192092,0.031903510491492544,-0.031104070704756275,-0.03326209649482637,,
PDAP1,-0.02679004595793931,0.04113110738133417,0.026171308709001792,-0.05313149235136228,-0.0007155323909887343,-0.026890468525938762,0.021841643000135,0.10798464773647076,0.07124777846924271,-0.012417109262478965,0.026998752142803787,0.01900980896301579,-0.026158369713731523,0.07297676298930876,0.012326998065569672,-0.009002199119632329,0.09143495784509867,0.012671752218364652,0.01733327776916177,0.02103108644736412,0.013885130968849047,-0.005916335246288433,0.07981866571866161,-0.0057541370411266675
QDPR,0.004792352348204479,0.0422843044150494,0.04723169111038592,-0.052805461171393404,-0.07978831122524523,-0.010768725919485632,-0.029965616496118126,-0.15285987520112002,-0.01765192360601214,0.02463295662284985,0.0017619198385733373,0.02409320363045845,-0.012316308501997322,0.03797666477216901,0.0669664790953335,-0.035542103534558014,-0.15727124241660326,0.0345026161412276,0.03598818401473727,-0.06193689487568406,-0.004873556957418885,0.09811876941352433,-0.08377723815275594,-0.002963512709896197
POMC,0.03138496193115776,0.04032924591382128,0.01823076059938131,,0.005364581724211393,0.03589580799518451,0.05772939057180479,-0.008475004135954275,-0.019845064205418154,0.02690200021285183,0.06813398954889392,0.025895082646704263,-0.0071467778559172555,0.04921570663289073,-0.07324094377014322,0.01880356530930324,-0.06765347615972624,0.0009031516805850327,0.07533803765559544,-0.0379772199200852,-0.02742082101417086,0.027478214397083433,0.03279260385662109,-0.044336385433435564
CCL18,-0.021030942678799666,-0.011171756510704985,,,,,,,,,-0.007678089227943922,0.10933744083600047,,,0.016955039487692565,,-0.03085372004831215,0.04349516734768719,0.06175563048106476,,-0.04091478130162741,,,
CCL17,,,,,-0.0053893768031657106,,,,0.043888988694150956,0.005969339265903981,,,0.0017856111048329853,,,,,0.08909169059375802,-0.04523329869332513,0.042766105295133444,,-0.03694016574970897,,
VEGFD,-0.04224443698666188,0.112476261469782,-0.018119480181509877,,0.003325201043223018,-0.015318419098092168,,0.0020262490543294276,0.11004576570081687,-0.01563336465625324,0.025966661668281737,-0.022214497386890505,0.012398785141925979,,-0.05902824601729857,-0.034146049291471865,,,-0.03133448668651862,0.006861773239936756,,,,
TNFSF13,,-0.012602571719067547,,,-0.022636827869213217,,0.10004434969342199,,,,,,,,,,,-0.002669942305798033,0.03961652929266289,0.04253538550715017,-0.01329514810135349,-0.020841700034727174,-0.045418567702902486,
