,ZH1019T1,ZH1019inf,ZH916T1,ZH916bulk
THPO,-0.04891638649486047,-0.002917781486981684,-0.025609719909639575,-0.011002102639222256
CUBN,-0.05672852861708248,0.0839065981668068,0.05006911603945041,0.028129852007272835
TIMP3,0.03945503734730151,0.00202425086994771,0.015218095979295049,0.054667119489517066
PIGF,-0.0023370786201938163,0.04553193260251427,0.10830024495297852,0.06656420571772038
CRH,,,0.007284309466207612,0.04059181125713283
BDNF,,,0.07360643979679454,0.12269839086934356
CCL5,-0.003051952368530931,-0.09584982805718768,0.01729872334688536,0.013292749629428481
GAD1,-0.019352256438468787,0.048380151471348304,0.06551447879209335,-0.012478129576244806
COL14A1,-0.05191871885899376,0.07718368308400265,0.06701148938948535,0.10283902411065717
HLA-A,0.0354596589380347,-0.0381125086294291,-0.02714274791430075,-0.011175590310714585
CD5L,,0.042152665389797374,,
FGF18,,,0.0011889438876780767,-0.0479936896441766
ADM,-0.024013659865884315,0.095017868326545,-0.016011568258326572,0.08958007226498133
CCL15,,,-0.024422855431482208,
GNAI2,0.0003702330368290062,0.05646476507669983,0.046934346194298385,0.06138563537656748
HDC,0.045679135713275705,,0.00473099514768242,0.022362607338155538
COL11A1,,0.020739310529889414,-0.04121304667609824,0.15727062056242438
NUCB2,0.08772320709646725,0.051919772282015934,0.02397743271853073,-0.06639189891839731
FGF16,,,,0.02709402716838267
CXCL1,0.04734949012998416,,0.07314680694828592,0.045292500131322966
VCAN,0.04539115698650116,-0.06476483059588367,-0.06746217514959842,0.014390178469970896
MMP7,,,-0.008927714957581715,-0.034162178313891484
PTPN6,0.09045434431178906,-0.013370200498684674,0.10153434233509699,0.035483258669774434
PTGS2,0.05080496761220804,0.04104452598420834,-0.015668810612544708,0.06909201791373182
XCL1,,,,-0.053045197131705336
CD58,0.010763170999954897,0.053397103803394824,0.0896263770486124,0.14153315359025717
TNFSF14,,0.014405394956005577,0.07890236458804781,-0.0399365050146448
CNTN4,,-0.05787091582048275,0.08340343224940464,-0.06904828510324737
INSL3,,,-0.02117561843352801,
BTLA,,0.09594257480433244,0.03500476446210399,
MFNG,-0.015453225405737694,0.022775085016612944,0.049654698290508635,0.008880633618639304
ICAM1,0.014311130536351692,0.08834254369531545,0.08424981687378987,-0.012360542968636697
PROS1,0.05429724927249351,0.07481312798333489,0.02504001718317412,0.0505879523957286
CLCF1,0.05476641930024381,0.04175563018181384,0.058549511758900705,0.09771079734514945
PSAP,0.11632650503664696,0.06566947809658569,0.11622411290458849,-0.060054974977888906
EFEMP1,0.0650293379470545,0.1812841249639998,0.06038418874054538,0.11022238938833685
C1QTNF1,0.016649516263838322,0.017664195192153145,-0.018235423212136916,0.1204244582221951
ALB,-0.06535054251508257,0.07314841631487844,-0.03781311730205372,0.1338220212290602
EFNA3,-0.07089472794203255,0.1196178704645254,0.03539011735640527,0.008431252952698766
DRAXIN,0.07342702544818927,0.08685667926756815,0.07179935887971356,0.09334448079140086
NPTX2,,-0.010917421585411886,0.03410043622175147,-0.007837366296523436
FGF11,0.0070866486362532385,0.09240330783163629,0.03851423511085748,0.06050490267096312
CD59,-0.0054452922455085285,-0.02670445666679382,0.05347783272949863,-0.04525822771654603
COL9A2,0.1089437002825429,-0.0031886118461174335,0.08531590092721436,0.06333018158471328
DLL3,-0.046838305574722745,-0.027028959453651948,0.03512821512010989,0.06322536025458009
FGF5,,,0.06423998168625188,0.12973236242223596
LIN7C,0.015566400275310506,0.05435537838036048,0.03209252861258195,0.0003389382959778857
GDF7,,0.09949879387304349,0.062162966248468274,-0.012442470333685222
PSPN,-0.0730056778915224,0.07752256815139881,0.07061411353389803,-0.0047777631489510355
ANGPT1,-0.028580256933524874,-0.021970672589814614,0.02875854695945686,0.06406937724513874
PNOC,,,0.015530644347731487,-0.03441611633606751
L1CAM,0.015546706990106289,0.03341976190840589,0.006235549557931927,-0.08423791137404683
APOA1,0.14440403309395178,0.10609194289864977,0.05348528528890789,0.08344745003427159
PSEN1,-0.002323461181980597,-0.13569073787011818,0.019370234321474562,-0.001805120428684879
CALM2,-0.016652672400973303,-0.04081618733721322,0.04328577251343571,-0.056328497265821405
CLEC2B,-0.0554001150398852,0.027223214339935974,0.11889452886541492,0.0019227043271402547
NTNG1,0.11797402506381957,-0.043165318184972726,0.03767831931693748,0.07954423926745204
LRIG1,-0.009472857390187463,0.11715540879581651,0.03636221446666382,0.09379251668706658
CPAMD8,-0.05824972154032216,-0.007566256230907463,0.12050648360861121,-0.024145213369731446
GHRL,-0.061268120253524724,0.07160643253715973,0.02845785222145609,-0.018398391987768027
NPY,,-0.05008166651357259,0.007957703727945251,-0.03344732070653231
MMP2,0.08693989659407864,0.0362462592271693,0.01345415568116184,0.0391680077960058
PPY,,,0.08681820722925267,0.04202440812659506
ALKAL2,,0.03781461338119933,0.08222907501149077,0.03507431929029902
CSF1,-0.06677351256014712,0.09755288696576497,0.07558103771973461,0.09165122176717501
SEMA4C,-0.00922204873259462,0.13922016450907512,0.07658042772421157,-0.0093370648398049
BMP8A,,,0.055253645213441054,
ICAM2,-0.05638299583785667,0.037818226775307995,0.021725324731014132,-0.020099163935560455
SYTL3,0.0396853910133054,0.032733129119099535,0.0134185620034048,0.056539672264642335
IL1A,0.0008523020043020624,-0.005992257032861045,0.046697191663965736,0.01655897477688384
HLA-G,-0.03272631797460471,,,
PGF,0.07959088967947439,0.10214350042508799,0.04471922046736043,-0.003405506636604336
LGALS8,0.052713379278758715,0.056871734372778156,0.0755365474476871,-0.014583485618930681
DKK3,-0.01152190800107868,0.046920501146024966,0.12785358443709532,-0.10901144897132084
COL16A1,0.05358821381696118,0.0269598991289536,0.04862008588548439,0.06141131353817901
TPH1,0.028368908675957812,,0.0671489032301638,0.15221357912330785
TNC,0.05303068725057812,0.19909503541667187,0.03717261068768607,0.04853290567413432
TNFSF9,0.05098100368270815,-0.06338866527263662,0.05090646097034048,0.029045445032253172
C4A,,,0.023552165183995416,
CNTN2,0.059183163051851256,-0.14411135991785248,0.04961557673044136,-0.11844639153895896
F7,,,,-0.035393264303262645
LUM,-0.05728185710998504,0.06984120539990323,0.02118261249554233,-0.01375887503382262
BTC,-0.04048229081857901,,-0.0344827383413577,-0.008053293637482173
APOC1,0.014751819394110681,0.11965211759165024,0.10080554983460639,0.14290798665099766
PKM,-0.035582607924872375,0.11359245407902176,0.01333322716193342,0.04756635499886012
TNF,-0.051042387796718804,-0.01376602657782769,0.14771393082768286,-0.009315953634399675
GNAS,0.09705648865780653,0.004693985421135104,0.028746662883219067,-0.08017867235543447
BMP8B,-0.01216334013841624,-0.04098847964769634,0.01886258136819185,0.05120228378419894
LIPH,,,-0.0039252507139222095,0.11599001000577698
CCL28,,,0.04906727348616633,-0.05515348539366975
PTPN11,-0.03089173204454296,-0.1327768119376212,0.04866673610481393,-0.055128950463060614
ADAM12,0.05473530003649279,0.023347478682135405,0.012062332689798847,0.04335714149062145
EPO,-0.06975983020415874,-0.023338279676936188,0.043074754622477514,
EDN3,,-0.03873161771898105,0.012067089327586414,0.0335861012124686
CCL22,,,0.13166330322310646,
CCL2,-3.5357044165612825e-05,0.12437708634936236,0.020884702893998627,0.04332535285294891
DSCAM,0.09130784445205449,0.047200443680782675,0.05313595491213706,0.03212553633079303
ANG,-0.0542365941053567,0.10689298942226207,0.057749008461299864,-0.011958546386073953
FBLN2,,-0.05964358324198891,0.06832799235294043,0.0439779954881426
VTN,-0.007141554021226411,,0.05737146902074575,-0.04951230157226531
VEGFA,0.06708089153480064,0.10990272406941978,-0.12611450652708808,0.07587308402367446
F10,0.04103801268953124,,0.017389429114975437,0.006304902606813115
SERPINA1,-0.007733063320029907,-0.013828778713927733,0.08902780737790884,0.04052311307758073
VWF,-0.038900670356923774,-0.014382429757639177,0.05655672619401061,-0.07292698893945641
GDNF,0.048511131344613836,-0.025736464799086128,,
VASP,0.0896231504579536,0.011324544102839217,0.022405471406714946,-0.03165834580997987
ADAM15,0.010353210029192456,0.09051793288803954,0.02040924607940608,0.05497015515766116
WNT2,,,0.0024004153520085537,0.06659914953713744
CALCB,,,,-0.04735599150164003
OLFM2,-0.06566413550278796,0.04097848161003247,0.03353843197893313,0.04669246244544589
MFAP2,0.05304466299276327,0.040287868145831025,0.022058585230959424,0.06305763117544229
HLA-C,0.08719887206943805,-0.014857697437306151,0.11104652295368746,-0.06062775057628443
THBS1,-0.05589723663315654,0.10143947935432965,-0.04910258230214966,0.10464593433485113
HSPA4,-0.06132372141241465,-0.05087247539553499,0.005110444455725405,-0.08867955208315614
LMAN1,0.01929235237900233,0.008708276332268054,-0.004038622357122721,-0.05966206133226674
LYPD3,-0.05578450454088432,-0.05498671655918459,-0.008693028345353758,0.06903084670276095
APOE,-0.035401293072295476,0.046783134222200345,0.11312345295350391,-0.02762612838058092
SOSTDC1,,,0.030650142553514347,0.01427092338286843
ANXA1,0.08022237083184974,0.1861213609751021,0.06584589000463055,0.06501221075849038
WNT2B,-0.04288635868112323,0.036377746620380375,0.11460077022364587,0.031072216540708394
AMH,-0.007796357165228747,0.07100654216171812,-0.016572258634728953,0.0982764260699109
GDF10,-0.023965135847757266,,-0.023476124977673242,0.04062225066318581
EFNB3,-0.042384938588240446,0.08554302447971564,0.05374940443006627,-0.027249369653153572
LTB,0.000879792659612564,-0.011958453345144395,0.08526995152942543,-0.020687606389467643
ANGPT2,-0.03680131548905732,0.12593095199365448,0.03224257681494464,-0.0065644298475017165
NRTN,,-0.04421120784775512,,
ADAM17,-0.0009155305913084627,0.02838303693139754,-0.008092683492968024,0.04369321758160895
LRPAP1,0.01763700860139661,0.01582675310283995,0.08802509791099423,0.002181973742994989
NID1,-0.11544852196728873,0.03811723609360559,-0.003549389612110729,0.05959505098632128
MST1,0.01581196139650476,0.013099188645412093,0.08995443419594011,0.05492434052099612
DCN,0.04775549350852993,0.03407137358737325,0.02414289084961815,0.022139944533459955
IGFL2,,,0.00785535740713189,
COL7A1,0.035438273748406975,0.07358351474270584,0.08086154107817889,0.0990855211868027
CALR,-0.056287745624383406,0.027380848803060694,0.0020302792772405737,0.03645239032968586
PIGA,-0.02033257163431283,0.04416192691699904,0.002261767755465118,0.05869499476075632
CD200,-0.018721993797215408,0.11184482766731847,0.03014562288963086,-0.025098185947992183
GRP,,,0.21405703634703774,-0.03470825838292402
CDH1,-0.03731666677544079,0.060110568062126425,-0.040960988176509006,0.0805751829732423
LPL,-0.026043591309045742,0.026468895885244863,0.031402425010439855,0.19340309154620075
SEMA5A,0.025122507862863134,0.0059415758403051485,0.0014247025059350444,0.05728079786036993
SEMA7A,-0.021472152979230205,0.009604840675211088,0.03573408493328121,-0.07447566678756025
SEMA4G,-0.049757922416292844,0.010461243294509965,0.03695569364460022,-0.037888909688226745
SEMA3B,-0.029078890267402062,0.0067080147248238095,0.10737707307024923,0.04204485555956563
RPH3A,,-0.018176170175592043,0.02837135304262412,-0.07348825641690143
JAG2,0.05436480766123123,-0.01443939609209955,-0.010938805193485385,0.058778727383716665
CGN,0.0576775035997248,0.0589825004356788,0.017319364738853933,0.06493132555518412
GDF15,-0.06844568861664557,0.08172888005199769,0.1317861853649002,0.21430582510985371
SEMA4F,-0.046574048507096164,0.04907388982779007,0.07391792701330144,0.06822491780235114
NXPH1,0.06981686034101156,0.0711506123298874,0.06052917811789783,0.025674518730439858
ARF1,-0.1394036916888468,0.04652967640455728,-0.0613678384889079,-0.02471078337085199
DSC3,,,-0.02478441645220307,
EBI3,0.08214385880049477,0.02626005702847108,0.06240024576923169,0.061889229204160456
TIMP1,0.012346745973210109,0.09362224505165874,-0.02623306811844764,0.07092915934754737
SEMA3C,-0.008846246854405231,-0.005374983767736835,0.06476482657502432,0.13307666539367916
GNRH2,,,0.08510832266111693,
GAS6,0.1132678582856535,0.008148003795356068,0.03169729379318309,-0.06999103851970491
MEPE,,,0.01580332615873145,-0.10671077747979577
SERPINE1,0.004882285446940365,0.12467553859502432,-0.08247324783961499,0.15063597077686836
RSPO2,,,0.1028797219680659,-0.010103800499432537
SHBG,-0.06884120387236635,0.0035288353937177252,0.043062995555492964,-0.017706268540280574
LGALS3BP,-0.03340002263237178,-0.016359302152225582,0.061597606982784575,0.08057242843429718
LAMB1,0.07500207061694887,0.006505048294168424,0.004713883464448101,0.04686948259432559
SPTBN2,-0.029711614803891697,0.015883813992139485,0.05603695356852462,-0.10749960169489359
COL1A2,0.06430493580042992,-0.020881337742223404,-0.033230360047204054,0.043853634937524005
DEFB1,,,0.04394693191894841,0.022339389234286456
WNT11,,,-0.007322354656305254,-0.028560678395444624
LGALS1,0.01741745507434817,0.17437717818156065,-0.07721884080953995,8.019420510720906e-05
BCAN,-0.09976391755217942,0.039689766619175254,0.08394623909198803,0.03256555944255621
ANOS1,-0.0472459732266965,0.1471296377991074,0.0796587389945303,-0.05724245259056499
EDA,0.024223348597489095,-0.019971223914947253,0.014305261132378289,-0.008101707836316962
FGF22,,0.06817130442448914,0.04389980099931859,-0.0016438116157326133
SHANK1,,0.04215249913191613,0.00795070652511214,-0.033416381441893
RAET1G,,,0.04073259569498678,0.003121031982512487
TGFB1,0.09138102130752668,0.07165699622934471,0.041247931104218545,0.07389284334889375
MSTN,-0.03802880629392975,0.07619295761918432,0.01763860736878131,-0.009617961081867417
WNT4,,0.05693789721890432,0.00794609966058073,0.0844430819389164
TNFSF4,-0.005454330773899603,0.11377172969391214,0.0124840295855577,0.048191290946731344
NTN1,0.004367464188032308,0.11050368046591705,0.091189185403403,0.18183490487396536
CXCL12,0.06749550073008743,0.07321814355431597,-0.007563058474307041,0.0018140026602787406
GNRH1,-0.011459212370583352,0.07007628104193242,0.08528327285595515,0.0629561317528907
RIMS1,-0.05994117808318631,-0.050023862169494934,-0.021560755096650733,-0.10307853003777832
FGF14,-0.06362723379991615,-0.024590326367907814,0.028746882320348194,-0.0355930822494637
IGF1,-0.03271111013633651,0.03579415469957068,0.06798710881380039,0.01398487493428271
TNFSF10,0.034340515332824735,0.03558423543198922,0.016392810666591404,0.02213599418523963
GDF5,,0.027825047076338563,0.003362259738326372,0.02251660757943001
RGMA,0.032258194632098676,0.18733883955783703,0.06587810247557177,0.064499983750528
WNT16,,,-0.013242397438152084,0.025714466762530485
CX3CL1,0.049770295674278105,0.03867291974824068,0.04436186538782755,-0.023239868579402113
FGF1,0.04779805177978838,-0.1227484161932165,0.11015372201297104,-0.10251799307070848
ALOX5AP,0.08677547228211822,-0.03897165390239687,-0.0013877702365797991,0.04235738588868039
IL1RN,-0.029968941661712607,0.029866804459141007,-0.019886788773746167,0.034317727750016236
NPW,0.03590918481795814,0.059361742269496275,0.015355947857896438,-0.028558773155546315
CXCL9,0.016364211541684794,0.02201888317969805,0.03915329122977376,-0.014878218703462034
ANGPTL4,0.019338958343748387,0.07491403492912664,0.01892509077422563,0.09454367987504887
OBP2A,,,-0.027839378125084663,
COL4A3,,,0.012888739968125784,0.0011024613146372632
NRG3,0.08622385704706209,-0.022632764512035473,0.02732333230046168,-0.031043403352762077
IL23A,0.10311629871793555,,0.034828389066225325,-0.020377606147209088
COLQ,0.003197230101151402,0.06760043359633232,-0.022157846709481177,0.04833167882789186
TNFSF12,-0.015333505525179144,0.06049653494135704,0.06521839105196382,0.09870817503259295
DKK2,,-0.03754964158292498,0.016992076632530075,-0.0023630931235578906
FYN,0.04282142846161459,0.12442398531425061,0.07228181502236777,0.11485796845948025
ACE,0.07599469274044691,0.06986617945694332,0.06841317983238764,-0.029928354778962652
IL18,0.012249625946168106,0.06405374805519998,0.08526781548185006,0.015388091228397276
PPBP,,,,0.010582185106009924
CCL27,-0.04353211106885638,-0.023671658156424965,-0.03212701884945047,0.12931854112568075
SERPING1,0.0012628266056609343,0.07522941333286147,0.05329371476860297,0.07880097104329362
AZGP1,,-0.07990321262602158,0.09998679209173161,0.05275990886890488
INHA,-0.004342700069037663,0.142565198346803,0.1470696855614516,-0.013484747171536712
SEMA3G,0.024499964293368898,-0.06757985901465113,-0.017120778799004664,-0.007043132581472232
COL6A1,0.07833601136211701,0.07182030232515911,-0.016193180979946695,0.07853685596346578
FGF17,,,0.004290210088795358,-0.04743350195887452
TNFSF8,,,0.01976671093869087,0.12952129163725792
FGF20,-0.05375656327588788,-0.03694579292875051,0.10815010846676314,0.09040443768382347
ICAM3,0.008939775446080211,0.08164028247509347,0.06690436356154053,0.06776779938643071
LAMA4,0.027264094455928343,0.09097413268746815,0.001336176042996335,0.09266548411355818
DLL4,0.04220147857848364,0.12166426012007417,0.07055412201930396,0.04426082043553342
SEMA3A,,,0.10515034734683593,0.11420046274595438
RLN2,,,-0.030609812314066627,-0.04107125632473983
C5,-0.04483865884996971,0.09003912273952602,0.07342548570006381,0.14094070482097962
COMP,,,-0.03781311627929909,
C1QA,0.048501926825326724,-0.009411791025952,0.04773461788665528,0.02984341364751764
UTS2B,0.02289351108331452,,0.12428538042810419,
COL9A3,0.00871983111823871,-0.1005119564829044,0.10188473213472518,0.023714886188447446
DLK1,,,,-0.01333295895456341
HGF,-0.02727768614212226,0.005423697140064059,0.0005870195439478544,-0.02323676445816248
P4HB,-0.04944645460201991,0.014409029520965172,-0.02471308438168413,0.05276933270430194
ADCYAP1,0.04027505425215678,-0.024580921486340127,0.03826461241621624,-0.0846380338234387
GREM1,-0.07082884748747521,-0.11127974742520033,0.029967049856989322,-0.03640776697209184
EGF,0.022543573176162776,-0.05280465073726369,0.02434070432492177,0.028279114020170054
VEGFB,0.08484580882751483,0.010245029463549526,-0.006054020859103015,0.01180183993244489
FARP2,0.016648922099401543,0.029907252732691444,0.06449504363534735,0.03221644489395116
LAMA2,-0.08800198125061419,0.1135396747172301,0.017404925773958364,0.02130439083999712
