,ZH1007inf,ZH916T1,ZH916bulk
AANAT,,-0.017444487261838972,0.03827547330315234
RELN,,,-0.05116535817565526
IL15,0.12790544807120638,0.06723167986947524,0.0006666646411315659
UTS2,-0.0590542544256469,,
BSG,-0.07964945686220014,0.01421191134053555,0.013041699839698018
ADAMTS3,-0.1331291907110352,0.004401100866264951,-0.050630233550308025
CD34,0.022373195378753152,0.06212369448940425,-0.012093369180597599
CCL23,0.07146829275332832,,
PLAT,0.03412698654871158,0.07511162020781094,0.03180975501060892
LTA,,0.012462597719394463,
CKLF,0.011272281518116545,-0.016120249111764396,0.0648181726952604
CD24,-0.03541926160132336,0.003937370288886837,-0.017262256172542036
HSP90AA1,0.03813130633858277,-0.1273056553280791,-0.027636244353386272
BMP4,-0.04103824211947977,0.12554560463148257,-0.04054750425084346
SCGB3A1,-0.037209510755449315,0.047422082176474485,-0.021165867032920088
IGFBP4,0.052571046378977145,0.06846004891629547,-0.06802589838593
RSPO4,,0.009297802695975509,0.06345907301567513
LEFTY2,-0.02998429738794253,0.09672973277241252,-0.0396677389624551
PF4,,0.10160400567736198,-0.0179163076644801
ANGPTL2,-0.020016597456796785,0.07927798030497896,-0.0007202408139874978
LRIG2,-0.004568012168461727,0.011978461344630133,0.019428694057475805
ICOSLG,-0.017183996171816734,0.020183548975926714,0.011159130404329805
WIF1,,,0.04415808252495961
NPPC,0.08496964012010597,,-0.01629645264190006
LYZ,-0.025709243611232318,0.041445697853335864,-0.015096871698423369
EREG,,-0.0354566829441276,-0.02062697751962258
SPTAN1,-0.04242220945613427,-0.00362429198985153,-0.011657883132038267
LIPC,-0.0282489755300603,0.02672658869301332,0.04561851127821354
COL8A1,0.029937295484884597,0.055058551544327095,-0.019707098194736254
GSTM2,-0.03922108020028484,0.03983147186468853,-0.00506473112538872
SPX,-0.035316408414788315,-0.0016831733143975692,0.03507815714935311
MFGE8,0.03917547580612419,0.088561918883719,-0.026332589129112922
TGFA,-0.05669221953881645,0.01716146292127466,-0.029148845864530547
SLIT2,0.006598114976522214,0.045899487099919624,0.0028919070718851844
PLTP,0.017148331581421667,0.007461769348492406,-0.028272167306700013
APOD,0.02927941397681826,-0.04576662687660855,0.04252770964036772
B2M,-0.06652610553700737,0.019133219956593284,0.03337475061779632
OMG,0.03948014953379446,0.013808890132494409,-0.007913500527739958
CXCL3,-0.02745517453224315,-0.048037539025778134,-0.0362867980826033
CXCL10,0.0029954166230744903,0.08039267122822019,0.07588771678591748
RSPO3,,-0.016731612214605177,-0.054640989843781386
NCAN,0.06548919341297907,-0.0485604181322775,-0.012817900257032945
PRG4,,-0.01616709963111417,0.053643168507456075
ZG16B,,0.01788739982245748,-0.015284447930941737
TGM2,-0.019551139001998848,0.01637774514665404,0.015774225834723557
VEGFC,0.059354654101527814,0.04778237140151665,-0.0033245755140991835
WNT6,,0.04159028018245029,-0.01579342037793783
NRG4,,-0.01673161408981972,-0.023750881870516983
PMCH,,-0.023632912584321174,-0.0304164223993181
COL9A1,-0.0060044430874064865,0.04355704116171449,0.08969394929952622
GDF11,-0.03626778124679965,0.08728849107634065,-0.03355084439784259
RAET1E,,-0.018354461775207356,
IL24,,,-0.02655269581758008
SORBS1,0.025900017218611904,-0.01407654047851175,-0.019013408118442057
DLL1,0.022532970963258646,0.011091462541051145,-0.03436862703989887
TLN1,0.03266942834296851,0.06477787322137898,-0.05143244597211076
COL2A1,,0.04648357387536309,-0.021398269749002736
SHH,-0.027563882321020486,-0.02087864193340121,0.022356958982657566
PON2,0.013555072258460844,0.05129113985660741,0.055881737746267486
ICAM5,,-0.036079714635196034,-0.042551768051029226
HPX,0.029314042604496205,-0.005605458538327191,-0.010120296275415955
SFRP2,-0.0038046692460806685,0.055084809486594326,0.006109716288351867
CFC1,,,-0.021015793431505305
CD70,,0.022921022153007377,-0.029120669649760268
HP,0.026792485692057975,0.008300196638605777,-0.030225985520542214
CXCL2,-0.032219973873791184,-0.004226210638318433,-0.10029916356634744
NPPB,,-0.016972359090573073,
CCK,-0.02824899833085075,0.01479560327358281,-0.019937539119767096
SEMA6A,-0.029820602944840516,-0.039511583077245956,0.08126811785725567
IRAK4,-0.038960700442082725,0.07217164264105062,0.06409444425561528
GSTP1,0.04573069781774752,0.05226252646697871,-0.010988790743833087
VCAM1,0.014128020880444476,0.08452660135986058,0.01920199112982405
NXPH3,0.01632240061889068,0.02894380626950566,0.10829488627163923
MTMR4,-0.034472899833561846,0.05881141573677245,0.029982647706690825
LAMC2,,-0.019873828793074172,-0.00036956530088230944
IL10,-0.036063470551878356,0.02688018582942238,-0.03978625129014993
SEMA4D,0.11513329044795317,0.017220033709123752,0.04858326030657214
TRH,-0.029539747063334544,-0.019010180372860924,-0.01068222649657294
SEMA6D,-0.034023215050089185,-0.006155461572027495,-0.04548665862664913
CEL,,0.005392555288941016,0.019340159095132394
PDCD1LG2,0.04445672431922519,0.07233581007703364,-0.007230610633047403
SPINT1,-0.05839195531016934,0.07233012885673354,0.03879655071456946
CTHRC1,0.04369170074328628,0.06984895901147536,0.04961365575768758
PODXL,-0.007531713736469659,0.039895133621887256,0.0221436060615949
JAM3,-0.03971255965176798,0.0556509621807629,0.03245354864540273
TGFB2,0.020411503972087363,-0.02374306674564368,-0.01711570033648975
COL18A1,0.04332262732394797,0.08603850609305848,-0.026051074598673663
NODAL,0.024927642640452875,-0.026017160616318872,-0.0013918888794573277
INHBB,-0.06131708616314559,-0.022202054480272095,0.0034924617311498387
LCN1,-0.03627327904954561,0.06796492822470203,0.10578429359248354
ARF4,-0.08491380582177198,0.06649964212337543,-0.014509039961148799
CXCL14,-0.06147414207858177,-0.0498769019699088,0.015689803601800213
LIF,0.012658683636640097,0.02984189136483301,-0.022022691501818993
IL17B,-0.010068935652240612,-0.005422647232653123,-0.01813791999582392
MMP1,-0.0019463118255842286,0.05212513104779159,-0.04059127436105199
MATN1,,-0.02312044156786475,-0.01652926862499621
ADAM28,0.007921979219609307,0.05546001211122286,-0.0022946710371716116
TCN2,0.03271036182980563,0.012445509175268425,-0.016126237171872605
THPO,,0.024641762014553252,-0.003973263372837592
CUBN,0.0968704534045649,0.0791623268223341,0.013680067309879513
TIMP3,0.025054013798487616,0.08376827590223096,-0.029433841831497776
PIGF,-0.01193046962803953,0.05609050691218255,0.03548566852345248
CRH,,-0.028506923003978422,-0.03620170723227705
BDNF,-0.03333355371130643,0.023461498263224755,0.0759161153483945
CCL5,-0.029189087767305597,0.06863429047688911,-0.004400904120701685
GAD1,-0.01615440684960388,-0.008867964840771257,-0.03031416663620311
COL14A1,-0.000498010892204885,0.08165063955574808,0.011775929848281673
HLA-A,0.015247038625153503,-3.9205681345133935e-06,-0.032025180262209574
FGF18,,-0.019010181898032778,-0.022691701956613297
ADM,-0.02414659397631135,0.005203853236948748,-0.03759094552958099
CCL15,-0.02745517453224315,-0.016487529284341676,
GNAI2,0.05753862709872697,0.04514485646263055,-0.014242669400692421
HDC,,-0.00282069242638608,0.10220301988121985
COL11A1,-0.11612264464766447,-0.010297176640854926,-0.009991787142237404
NUCB2,-0.005721206650613176,0.02110742269672088,-0.058783845476978416
FGF16,,,-0.016287438062013042
CXCL1,0.02012294507568363,0.04126382982917057,-0.00371052345697494
VCAN,0.0612641317062309,0.01663685141352141,-0.04590826255517201
MMP7,-0.019569971009752885,0.08483418578100442,-0.050958955312800015
PTPN6,-0.08839786191022864,0.0855161628108818,0.05992774797120226
PTGS2,0.06479301778530057,0.02258671426400689,-0.017833781522057536
XCL1,,,-0.011624936109481433
CD58,0.011074925332097706,-0.00037629917128846136,0.04636314348434126
TNFSF14,-0.03499257603879653,-0.007919582619040202,-0.002332395893602888
CNTN4,0.06405168667816098,0.0017432032548268996,-0.03411812440560202
INSL3,,-0.022575167385756056,
BTLA,,-0.0031718593223765495,
MFNG,0.09413433446720716,0.011090224710733633,0.03654480286782126
ICAM1,-0.059993453254405915,0.0033360006060312794,-0.04619911938626635
PROS1,-0.043663018805993846,0.011225529828942113,-0.001981768314109848
CLCF1,-0.045350874615691913,0.007972461077212627,-0.004968053035839522
PSAP,-0.023709907583494554,0.07692628643397743,-0.07057770214317033
EFEMP1,-0.014212334487632726,0.07259908129041721,-0.013399013415549303
C1QTNF1,-0.009096655585188624,-0.08872602572608859,-0.010634982026730876
ALB,-0.01703959197341409,-0.02552710843328368,-0.023402466354094684
EFNA3,0.04109016353130641,0.029921502670337344,0.005124932963657869
DRAXIN,-0.0043669802596738765,0.02608882105341626,0.04569709362997161
NPTX2,0.08954291281920715,0.12041343240915463,0.02549384787876617
FGF11,-0.06424960604970091,0.025994022106133486,-0.009491097137003567
CD59,0.04636063191812779,0.03273973831823067,-0.04287429873683583
COL9A2,0.02552991316737458,0.05742600251746263,0.05800599756525354
DLL3,0.11067859680390742,-0.010663861280645889,0.03428273546625502
FGF5,,0.04977640711384266,-0.027939400935834358
LIN7C,-0.006153981526699239,0.037550600377207664,0.03708134081477002
GDF7,,0.020758665338447148,-0.02526717912988577
PSPN,-0.03910443052035449,0.036955258489647466,0.05728686974537814
ANGPT1,0.07394041666052183,0.04183842273272715,-0.011628117137032245
PNOC,,-0.005397376573425388,-0.08398360583661499
L1CAM,-0.005470483075218865,-0.013019333290406119,-0.002175564900505684
APOA1,-0.01675895104183497,0.004746409416375468,0.015295872210124857
PSEN1,0.0029942519452184784,0.02210874885730491,0.05657305479590072
CALM2,-0.03818929861024571,-0.061254959211429254,0.03972818632936173
CLEC2B,0.025978499496285886,0.05113475520948709,0.03517251419411031
NTNG1,-0.003617669689750284,0.04736524228065118,-0.006069549497123292
LRIG1,0.03667942000355205,-0.028887138964220432,-0.035558920314838954
CPAMD8,-0.02940371227380684,-0.0059628096623597585,-0.017916323769017563
GHRL,0.13969178985105427,0.019191133577333326,-0.01579342582252686
NPY,0.09870043091966103,0.060364069879555046,0.003269538834699526
MMP2,0.002784894633575015,0.05820869545446654,0.025662165621540164
PPY,,0.010471062768994895,-0.0003418372770312259
ALKAL2,-0.04700331403336608,0.011192452645638328,-0.05248771068978442
CSF1,0.02359091843170198,-0.024983790738639985,0.041431063133775564
SEMA4C,0.07409317348864185,0.038030205630480325,0.0023470769086308954
BMP8A,,-0.020262427932052712,
ICAM2,0.08014583681121357,0.07934261914675136,-0.01686831326282489
SYTL3,-0.050506868741369476,0.06061634664195313,-0.0159592874400369
IL1A,0.07763103636348792,0.045208713843199355,0.13153332744109378
PGF,0.051851878793573884,0.08907037076074818,-0.06435476144036763
LGALS8,-0.021715383688925238,0.0008958569797659674,-0.03289964753955828
DKK3,0.017383752906506587,0.05874799595805807,-0.03083136031182538
COL16A1,0.05735986935999028,0.02653926920004644,0.06416008966657401
TPH1,,0.020169113119891252,-0.023374972599363674
TNC,-0.03425337415959915,0.060517090647990865,-0.03517825261001584
TNFSF9,,0.04754799565912191,0.036419268616276375
C4A,,-0.027286455840199706,
CNTN2,-0.007471801315607939,0.0046262793779523305,0.009334145251985027
F7,,,-0.02214558864362685
LUM,-0.01651128775188787,0.07049810644300017,-0.07926067023231892
BTC,,0.05182559441819361,0.008699247205054394
APOC1,-0.09433093581429973,0.033596977736959036,0.07958361472120302
PKM,-0.06840968466142222,0.0039038409205307567,-0.033434797604041146
TNF,-0.05445871597687631,0.04895428730191158,0.13087493869580297
GNAS,-0.04720573766246847,-0.09491117779899523,-0.003353800522581459
BMP8B,0.012735475168049222,0.10293541888189468,-0.04127309233777545
LIPH,,0.0066109450050099465,0.011088496542989294
CCL28,,-0.01573381910307684,-0.006280217458690889
PTPN11,0.033637825846326144,0.015715093012709735,-0.051154605505397965
ADAM12,0.029990531056830826,0.04585391362517129,-0.03761545949084516
EPO,,-0.016731609011115124,
EDN3,,-0.030401211754690707,-0.027483595964303924
CCL22,,0.07043036014805859,
CCL2,-0.09325530864657192,0.0068469357223898035,0.014762606860004263
DSCAM,-0.0884271195242525,-0.07714546849610657,0.006000251943721465
ANG,-0.06503622829616033,0.018108480806313988,0.030747082034194736
FBLN2,-0.034993275771382885,0.02861778966382554,0.016203556432486162
VTN,-0.024937389089542246,0.03463281652582435,-0.008752820665632285
VEGFA,-0.055606230349025135,-0.078671353796777,-0.020922617988918608
F10,-0.027050340568902816,-0.015167897170991092,-0.022691710124776082
SERPINA1,0.08097333187964287,0.06037169527812175,0.024169450576815615
VWF,0.036678236939702874,0.07922394718200479,-0.003746073443090276
VASP,0.06845698422381619,0.0602643830004423,-0.07001477131784536
ADAM15,0.07183877504431509,0.02361073482173571,0.03039296664456277
WNT2,,0.03152783000913688,0.030462340782282875
CALCB,,,0.1321497096078073
OLFM2,0.10241711150470079,-0.017673706219740765,-0.027241776804212532
MFAP2,0.06491417680763518,0.07941336978818173,0.0025872772577949076
HLA-C,-0.13816706475256538,0.09158500821515497,0.016238919418889525
THBS1,0.024194072522356596,0.02830119324318725,-0.06841383793882361
HSPA4,0.05632653056021228,0.014466864983718382,-0.01983289838045714
LMAN1,-0.014415963601415635,0.029467766753225946,-0.06423169976435428
LYPD3,-0.04048863692625964,0.05109548196105694,-0.025102588440857006
APOE,-0.012467122275834195,0.06220567647709968,0.014608700077019334
SOSTDC1,,-0.02790237607596462,0.012030403109151693
ANXA1,-0.003061064200028824,-0.0093563045568302,-0.031217409867691788
WNT2B,-0.0631495625793674,0.0020229130430156153,0.041353929541803655
AMH,,0.03243046982408078,0.03497919616029301
GDF10,0.034696994479158014,0.06298002169879725,-0.01006058270862619
EFNB3,-0.04160316804312996,0.022169140910294708,-0.031255128164986455
LTB,-0.0495868439897106,0.07305761233951653,0.04586248056625718
ANGPT2,0.05154505713234918,0.05333948457510332,-0.03070617901648932
ADAM17,-0.08594370446021539,0.02253472921701431,0.004595984158700612
LRPAP1,0.029247201436174586,0.019108747183720035,0.010014071673588313
NID1,0.04938638622261547,0.05366308801506786,-0.03589896901210375
MST1,0.00861893155320166,0.03302219961329515,0.03721861423644646
DCN,0.037116144097689464,0.04145365650383622,-0.01687312242270023
IGFL2,,0.050750375261404634,
COL7A1,-0.02891568755897469,0.0699538719907867,0.002835019780608674
CALR,0.018387147669218763,0.04600938415607331,0.002314534473686847
PIGA,-0.045644531086405246,0.04066487317407455,0.021051608819007417
CD200,-0.052602380955511806,0.040102624598358706,-0.0610697801933252
GRP,-0.043020792696398885,0.10410566064425784,-0.005615828605408715
CDH1,-0.03812658779969694,0.040847587879287814,-0.03730207251352806
LPL,-0.08618037126038232,-0.07387018559216174,0.08187031867134206
SEMA5A,0.002594856504756002,-0.010689988258939555,-0.026091143864476238
SEMA7A,-0.01588238330762258,0.12836365414357445,-0.026374575972993808
SEMA4G,-0.0475152827838121,0.09620887950461607,-0.010889776510105685
SEMA3B,0.05686774285860183,0.02649041343277505,0.0068809202672233715
RPH3A,-0.01934692285466284,-0.04023419300740846,-0.03762026660504795
JAG2,0.01802358854206654,0.09668876870954281,0.08450375691307499
CGN,-0.043839267426547306,0.05811592673431741,0.0038139389378516035
GDF15,-0.0709116672741535,0.03477450167864957,0.09594834714678797
SEMA4F,-0.04920237809733247,0.044957181516132004,0.003925970503344393
NXPH1,-0.04143485915239145,-0.014267015780816327,0.03426218634693806
ARF1,-0.07128313907968707,0.029023043668883107,0.018627542497050054
DSC3,,0.007648737869631871,
EBI3,0.11355048216362162,0.04828584416617942,0.09088858968323936
TIMP1,-0.03510028557413027,0.03490641375723474,-0.013941805423970265
SEMA3C,0.11866288945845417,0.057143159974176155,0.0004167564003470289
GNRH2,,0.028637756766016632,
GAS6,-0.02968800659785666,0.07503307314112205,-0.001229288112367166
MEPE,-0.02940372308104305,0.049734107933825815,-0.07680382269983242
SERPINE1,-0.038832866458876,-0.030569111308324886,0.0013230452689425457
RSPO2,,-0.0041134945186547135,-0.0288957243565383
SHBG,-0.02745517453224315,0.025574715610679363,0.03208567007229583
LGALS3BP,0.01010035612157385,0.04490780080759136,-0.037067160970774116
LAMB1,0.07588823175215507,0.05348525646589411,-0.01232080339317504
SPTBN2,-0.03426363919505309,-0.01964471598014834,0.008087132005517517
COL1A2,0.011271011439432824,0.05290665627929116,-0.03880154526551977
DEFB1,,0.009749602009524173,-0.021398251826945706
WNT11,,0.052937296218625064,-0.019210694365288095
LGALS1,-0.003649962733242579,0.01856559997111511,-0.0610351049289661
BCAN,-0.06743870119424954,-0.017056006756026428,0.03983992978248234
ANOS1,-0.03397227378562804,0.01435746678770467,-0.012951196952674982
EDA,0.10412830060881732,0.022000836482628367,0.023663065320065672
FGF22,,-0.0042513090439382645,-0.02670973057897433
SHANK1,,0.053868472607479234,-0.028980015561515294
RAET1G,,0.03828140813009696,0.010162261898555201
TGFB1,0.028197460353199044,0.10466051317758321,0.010163078810606394
MSTN,0.17610996490917585,0.0023898968355614294,-0.0033469280202219967
WNT4,-0.03264986030084105,0.02927515985220573,-0.024776697883320903
TNFSF4,-0.03782291436744697,0.06054777880091014,0.03027438762059705
NTN1,-0.08068130872328924,0.06503377457759343,0.032854827885685556
CXCL12,0.10713907881843134,0.08477104829841835,-0.04444662216083958
GNRH1,-0.004039962455735286,0.025486052302989566,-0.024265360105451585
RIMS1,-0.037209469763999616,0.021708369659477315,-0.04264283012536425
FGF14,-0.04834052857939353,0.08307567036389692,0.03717553580060269
IGF1,0.03180891651148214,0.07784923587339117,0.021143308721547634
TNFSF10,-0.06203767919518263,0.09403239925321717,0.03293724269582297
GDF5,,-0.038238219889661855,-0.030481138744221925
RGMA,-0.08565816083409732,-0.009188506511640621,0.06696513727246287
WNT16,,0.02638091709709629,-0.026865985345170224
CX3CL1,-0.03108816569821474,0.05396565504085778,-0.03243802893237912
FGF1,0.021047399195556756,0.07074510345384984,-0.05984886497341325
ALOX5AP,-0.022007157551199325,-0.021070621223727992,-0.004482277517164624
IL1RN,,-0.036238776296701684,-0.007380997872371544
NPW,0.05703512755920287,0.008716472038350534,-0.0055553991057364655
CXCL9,-0.04218998954696779,0.09188164391705382,-0.004986625212050388
ANGPTL4,-0.0627626770374579,0.05840214266804752,-0.034833025399738995
OBP2A,-0.03195348893296281,0.11457082480038115,
COL4A3,,-0.03040121363133905,-0.02120778402418062
NRG3,0.07277897720719298,-0.0023536032419513723,-0.03546165689245193
IL23A,-0.029403716905478036,-0.010961221784456868,-0.0031072476641606965
COLQ,-0.03658758407227775,0.09809177677572414,0.061888611455184234
TNFSF12,-0.0050058241296631134,0.0822335360135841,-0.024404164751512376
DKK2,,0.05471631474741285,-0.012506031655853215
FYN,-0.02774789925901679,0.05372938119426534,0.0017536190085412678
ACE,-0.0060521167081558185,0.07664721586224706,0.010188320461552058
IL18,-0.005701552952558047,0.09056453212968854,0.02275268059059633
PPBP,,,-0.019828871647426524
CCL27,-0.029403716133532685,0.0821772158147511,-0.007432044741595295
SERPING1,-0.000464038267834677,0.052845877793623194,-0.04039644444812787
AZGP1,0.0018713718983154437,0.0271888191706473,0.03995540354152184
INHA,,0.035233643248889036,-0.03193696203490127
SEMA3G,-0.00573867238698613,0.0016804018007726613,0.00849132060906966
COL6A1,-0.018454123098499732,0.0581134367195424,-0.04396570295475911
FGF17,,-0.01790489501897681,0.05576333291813479
TNFSF8,-0.01427832374253592,-0.0204012445185168,0.045153712440033
FGF20,-0.025372822626626913,-0.003488411748533881,-0.016529272594821946
ICAM3,-0.06473682403664545,0.02079855969509481,0.014588962004109527
LAMA4,0.04613320110141721,0.0623087361089863,0.026821066980672176
DLL4,0.009003969763421034,0.10108603697467151,-0.0213590245186442
SEMA3A,0.041107653297667746,-0.005502044254751951,0.043533767360750736
RLN2,,-0.020664257639007252,-0.019418734304745174
C5,-0.07663840593542247,0.13626244246669647,0.009940468023939792
COMP,,0.007200234703846288,
C1QA,-0.017814568086444417,0.05776646240303154,-0.03573754917695534
UTS2B,,0.015218393910600427,
COL9A3,0.03968480487847216,0.05499568404655072,0.04828736955831722
DLK1,-0.0188734477549626,,-0.006320469877105207
HGF,0.03435046006998124,0.010739314540486551,-0.019917796744354326
P4HB,0.09264597096132904,0.012956260638068129,-0.023652254439789574
ADCYAP1,0.0783903760865267,-0.018170059642179243,-0.013138719148020485
GREM1,-0.037519643831705835,0.03227327956609359,-0.016426520220552725
EGF,-0.02663998224119701,0.02207308804290528,0.009089134102058388
VEGFB,-0.04719627749205525,0.030217538263161633,0.026826728364253417
FARP2,0.09399604737857814,-0.011992451645747733,-0.016963668096494865
LAMA2,0.025661732053340915,0.054935513084710924,0.01706330099582017
NRG1,-0.02622379042417852,-0.02260700841609639,0.03194266493361944
SPINK1,,-0.028805133039192597,-0.009743887775042384
EFEMP2,0.07883500193960621,0.10233112614262477,0.02813525016041072
SELPLG,-0.08339796118062251,0.046713234765196336,0.055754178509461905
HLA-E,0.03269633028152078,0.0721073761508663,-0.01334853849902013
PTN,-0.0752526031859796,-0.07591015853067502,0.051590624367322827
CD274,0.0542337956926415,0.05851138109918255,0.015571146327289488
CD14,0.015629948389143108,0.024944788572503422,-0.06299233711062809
SFTPD,-0.011088918176780486,0.06294565134357225,0.07855062125114713
SLIT1,0.04925964031157003,-0.03360918491978508,-0.0327841000296856
BST1,-0.028233215719868657,0.009545302502605895,-0.007913763014270925
AGTRAP,0.10058192170727334,0.02302510602911172,-0.01772680041592479
LAMC1,0.07639367119411455,0.06731120056472918,-0.045908301411155365
COL6A3,-0.02404255175669719,0.05618958593562591,-0.003913869037474957
FN1,0.0566617361209203,0.03693247517988342,-0.11025984970063532
MIF,-0.07819242545068705,-0.0012161177238883378,0.020903284866371503
JAG1,0.06411524422535257,-0.003943085914625579,-0.04817817911115971
NID2,0.03529397031033177,0.07498133695585536,0.01671143097399911
EFNB1,-0.012269419395911814,-0.0007780470456735298,-0.007966364840466192
COL4A2,0.09408949763331642,0.05608617094991025,-0.015544915944957934
SPP1,-0.015601935192319057,-0.05635138147191846,-0.009529906236215451
PODXL2,0.01302302034164021,0.025219855371078514,0.03187992951963174
FGF9,,-0.000949504824794832,-0.07914025021594173
ITIH2,,-0.009951534498053053,0.018754096517111518
ADAM10,0.05298553186229583,-0.008864896282612991,0.014637482130592409
CFH,0.11604556177177167,0.062385479179458046,-0.01165630440446962
COL4A5,-0.07687257989122077,0.04132105095974517,-0.03540133966300375
LTBP3,0.1183418535682266,0.05681661030376005,-0.037039614927173885
GNB3,0.055179202278495106,0.02827215499763163,-0.04639096832521423
COL6A2,-0.03643093365182098,0.06104663696889225,-0.04534538193644166
GDF9,0.0535397475689129,-0.042142954885831765,-0.030697264916017278
NCAM1,-0.0783828987437847,-0.060806112161322236,-0.025468983866612716
APOC2,-0.09453672324180455,0.04624202363792124,0.009936080856921275
BST2,-0.002927829703277248,0.025183405601071386,-0.04998049080925086
COL5A1,0.04393970003079907,0.06473892885987144,-0.05882476048630554
CALM3,-0.08788386926877953,0.053685372802367876,-0.05220018789157855
THBS2,0.02973203912311564,0.006127867078919806,0.044612975421972303
SERPINE2,-0.031488445687835,0.06510811427031502,-0.029828949887697957
EFNB2,0.07517903785069986,-0.000733367035785036,0.011983862656099607
PROK1,,,-0.022145560044565363
MMP9,0.02050051547217606,0.046855988482405186,-0.04434159255498694
DMP1,-0.030519406891898474,,-0.018788309323376717
NPPA,-0.02733486926762016,0.05421786894028479,-0.03350370830098791
APOB,,-0.01697236787855564,-0.02214555969685709
C4B,0.07566290103389656,-0.018793981388684832,
NTNG2,0.029892015388337065,0.09760231010843476,0.08841628949683908
LAMA1,-0.02691440971954641,0.02741305237182676,0.002913527984580354
UCN,0.02645530199367935,-0.021659715236800554,-0.042836601155149465
ARTN,,-0.0008359224763272293,0.0007220734121692812
PDGFD,0.05062082999404517,0.07042682567378689,0.0578927285439247
EDN1,0.0013489308869907173,0.07183649383358143,0.02093089585022694
ARPC5,0.05499067307394607,0.04130558067466075,-0.050566591154732124
GSTO1,-0.002404036773208346,-0.0016880742221258033,0.02929254573124294
PROK2,,-0.015474850505857706,
SYK,-0.024837568806103584,0.02091533401391475,-0.012007489212729705
CD40LG,,0.07198806812750788,
ST6GAL1,-0.09622841314953674,0.04963132684697534,0.053722401624404066
WNT3,-0.030151580841029823,0.11752739690543779,-0.039575940933969336
HSP90B1,-0.0024341571079477525,-0.036110161337282495,-0.04558065177475726
ZP3,-0.04544207867836334,0.022792865726395082,-0.034703951459133436
NRG2,0.05534285930320537,0.011812324417144932,-0.008893489092551861
MELTF,0.002676041361001642,0.05823933908456896,0.033744262456427004
NLGN1,-0.03516887235599626,0.0038873323213926866,0.01421234427791235
SLIT3,-0.006469679761621105,0.07352012186079869,-0.019731640594133307
CCL8,0.0007062629097834002,-0.027499691822112576,0.04197448851470019
S100A4,-0.025706807815348946,-0.007269378291995066,-0.037998829487406204
TNFSF13B,0.016056850098729085,-0.011458978766494172,0.002999352372525773
HSPG2,0.013722583861945303,0.08582936686698237,-7.327311552947862e-05
FAM3C,0.04882719525568089,0.01806659959847052,-0.017938483739630175
FLT3LG,-0.054954959951098455,0.031619137363437,0.06287581516734268
A2M,0.02032516456519604,0.07218776556565547,-0.06978468786582688
VCL,0.0327003517608312,0.02984189275147811,-0.06433426479583473
FGF2,0.03872957922158936,0.052770496262323496,-0.07479386070475914
AGRP,-0.015572480183463005,,-0.01652926851157266
CNTN3,,,0.04666260080960822
RNASE2,0.03140432099968123,0.051255749905659204,0.0322900034919156
ADM2,,0.07930167542613278,-0.017692132011948608
GAL,-0.05705300668589002,0.0770678867000445,0.006501331820233854
IL36B,,,-0.02375085872927092
