,UKF243,UKF259,UKF313
BMP1,-0.08371957005711823,-0.041916886717923325,0.02039477471010436
NDP,-0.068731084181248,-0.06505813698391949,0.02555293848221344
TNFSF18,0.004947017405055847,,
RTN4,-0.03995272885188032,-0.05679671840361761,0.05162808657069198
HEBP1,0.05036653461208855,0.06937015645406605,0.0455302077160209
WNT7B,-0.051526615509690094,0.05126501088595397,-0.000262742227550105
PTMA,0.11054387111688763,0.07640374515975223,-0.0416247379835106
CEACAM1,,-0.027022231111061258,
PDAP1,0.021372423894603913,-0.0030489407520971797,-0.04591895781130928
QDPR,-0.08502635392141084,-0.008597359204217765,0.041956344794477775
POMC,-0.01363752905707517,-0.02516419799775094,-0.02964467583182372
CCL18,-0.029606297783216183,,-0.04491778766944786
CCL17,,-0.015662419374313633,
VEGFD,0.0774127329370056,0.09687264644521579,-0.020029141332140368
TNFSF13,,-0.010803586349105193,
WNT5A,-0.02060557217545923,-0.03824072285391009,-0.029964553904807775
CXCL8,0.1568408092409962,0.2180355482133542,-0.024727394009813525
GRN,0.033537843792782907,-0.091255569236018,-0.0556622927392822
MIA,-0.03174002064780028,0.035983829330857205,-0.027163113940093322
COL4A4,-0.033580290427285824,0.04523332728089488,
TAC1,-0.042056695808323614,-0.07183883492348044,
RARRES2,-0.07558004961601361,-0.0727395039827991,-0.02703754200146113
FGF7,-0.010793239390801403,0.024588054907351466,0.02902115368484795
HBEGF,0.08206991215318982,0.037776175161593435,-0.04319881428943576
CSF3,0.07088463271352756,0.15542832239847415,-0.030090304572848604
PI3,0.004665412183668714,0.24578696165409625,
PCSK1N,-0.08307457316807755,-0.10558701730630779,-0.02126645026644585
SFRP1,-0.03995178156410108,-0.013666066312833205,0.01520885402669393
CXCL13,,,-0.0028961241305303143
MICA,0.06243209095606711,0.10420457597759043,0.011404203926245275
TG,0.15344879103271883,0.11969652650622911,-0.03257948035434209
ADA,-0.03958672658001895,0.01790160375229797,-0.03190810878743602
LAMC3,-0.01578570317579702,-0.02763742013906479,-0.03330491230917374
CCL7,,0.016410307426591126,
NGF,-0.019346544568504608,0.061507627890095354,0.020717182457697103
TNFSF15,-0.023934090145902837,0.01207870005726784,-0.019162097396348325
HMGB1,-0.09581643878409407,-0.12409992468932776,0.005397205888104351
ITGB3BP,0.031061802013723043,0.02483171833028725,-0.0034101863116576757
AANAT,-0.0346756220704758,0.09491226055106333,
RELN,-0.03335762681822583,0.012154408577675725,
IL15,0.16820421147572298,-0.02991904010606967,-0.045057467086943206
BSG,-0.0008530346694596855,0.010424411942334814,-0.04507646298188737
ADAMTS3,-0.06345663335752967,-0.01864563905421795,-0.0046110486439423755
CD34,-0.07631579505850229,-0.047709354833473244,-0.08386829661020556
PLAT,-0.04296528056376782,-0.11105672353277188,0.0017233405244892646
NTF3,,,-0.030861142573225985
LTA,,0.09253885379553352,
CKLF,0.049338051765627854,-0.016501726635089135,-0.002641312800120013
APELA,,,-0.0353242995710403
CD24,0.046827576029062234,0.01977453636382028,0.03642897460428819
HSP90AA1,0.003070584534877229,-0.05481088941579264,-0.0176118009958279
BMP4,-0.04187065486057973,0.03740891594263036,-0.05959013000998568
SCGB3A1,,,0.0706919865004353
IGFBP4,0.009744126737146117,-0.031209256572393828,-0.04002674830984684
RSPO4,-0.023633787671210577,-0.020918307813514708,
LEFTY2,-0.03958674722851813,-0.030535635215489285,-0.02166638923109536
PF4,,-0.009302971698399644,
ANGPTL2,0.016960326210383177,-0.0429476576444375,0.00015178991255082646
LRIG2,-0.05510649829738879,0.0018777363901770156,0.08317091751783873
ICOSLG,0.02101366416075326,0.060436073566391704,-0.022608852302277094
WIF1,-0.054999601148675754,,
NPPC,-0.009879573491888151,-0.01443120327681482,
LYZ,0.14045208391250255,-0.0010741046148127654,-0.0483802188656455
EREG,,,0.03634646762073299
SPTAN1,-0.12660866988573266,-0.1482901828542067,-0.01286480582089353
LIPC,-0.0495679334554067,-0.016718133002728525,0.04456777995194136
COL8A1,-0.036435058220420646,0.003284572715810901,0.0085301076302597
GSTM2,-0.03522920801831718,0.0214339719323378,0.0010133733783271998
SPX,-0.05825314441591394,0.014325816381827559,
MFGE8,0.015401872263308691,-0.028614441711591335,-0.011870600479239329
TGFA,0.08005539479947846,0.061276009219142606,-0.03414438863815019
SLIT2,-0.04789546719158674,0.0056740050287737934,-0.041962174204134485
PLTP,0.0020386264170296634,-0.11704161493634228,-0.01506735260559972
APOD,-0.07452116388750127,-0.09413697810225917,-0.04106561989878361
B2M,-0.027452681669442758,-0.08321395727008832,-0.11483639887106527
OMG,-0.11471789571889478,-0.08929133055914823,0.10570957587470695
CXCL3,0.12576980342574964,0.25769753605215695,-0.03329867747523376
CXCL10,0.00017063781735505136,0.019656878957267185,-0.004416112410365073
RSPO3,,-0.010803586703888602,
CORT,-0.026497639979618664,-0.0008636590836191539,
NCAN,-0.13570723325771153,-0.09895617218779797,
PRG4,-0.03616305718545635,-0.010662674172305686,
ZG16B,,-0.012375337419251174,-0.014707311328597178
TGM2,0.026871032431027432,0.059551736062684685,0.030091519275596286
VEGFC,0.0182456914547422,0.11676733856955474,-0.013242316206218449
WNT6,-0.0329086160131615,-0.014747851336764251,-0.03196040926131706
NRG4,-0.02452466803984262,-0.012976962241035703,
PMCH,,-0.01798084544635266,
COL9A1,-0.007149856143650081,-0.013553489927744194,
GDF11,-0.012951823273760585,-0.00876493434037475,-0.0014979253998594303
IL24,,,-0.018023649781229396
SORBS1,-0.08814433558310537,-0.11159925760792719,0.019612672438020586
DLL1,-0.06656358401717283,-0.11043022861975543,0.0376820509157737
TLN1,0.01441855693912964,-0.059775506008634904,-0.05636174614856802
COL2A1,-0.02510261273340549,,
SHH,,-0.011080269127550404,
PON2,-0.19247839541348832,-0.16136227263477823,-0.07373749245092577
ICAM5,-0.05849402172612086,-0.017269385870461687,0.07356891349451307
HPX,-0.03997428678105931,0.02615395701942419,0.0018224231957392496
SFRP2,-0.03268214926942375,0.14645542299992312,-0.01778775029528789
CD70,,0.15980480280854148,-0.04937279444506904
HP,-0.12657093966996666,-0.02637908151761225,
CXCL2,0.023140030871860385,0.11847597311689757,-0.026966251579164498
NPPB,,0.28017768878541727,
CCK,-0.050355766924161605,-0.06534313728142324,
SEMA6A,-0.06640085033883275,-0.09060273700691895,0.023090003432218228
IRAK4,-0.03657085545415517,-0.040907497915146994,0.036492807430947655
GSTP1,-0.031159152489806108,-0.03902489145899159,-0.08701444067333712
VCAM1,0.008166465605184393,-0.010342636272830484,0.0019838628278317305
NXPH3,0.046153348335655514,0.03934540236384461,-0.034011250106333095
MTMR4,0.045541091158796065,0.005718811265751927,0.022055534979231142
LAMC2,0.10733445643608218,0.12718661328793116,-0.011721454857799072
IL10,0.1145773525715918,-0.01719517782415461,-0.003202994597474857
SEMA4D,-0.007613969875716281,-0.04696189880419561,-0.0004859709995652738
TRH,-0.04370465876641212,0.041645918834059284,
SEMA6D,-0.0899289564499012,-0.09435283702302118,-0.024287436452442357
PDCD1LG2,-0.04452780331830821,0.016345111084733216,-0.0062202489081267
SPINT1,0.05211698262352858,0.0248684302788736,-0.0044265243326789255
CTHRC1,-0.010091734973019162,0.041588109441538235,0.046249353009962545
PODXL,-0.09790250478455054,-0.11510321848641614,-0.05280369149882616
JAM3,-0.06563396039480185,-0.051248056441081574,0.050289834252903926
TGFB2,-0.06758647719487271,-0.05840700058699717,-0.021631554367318746
COL18A1,-0.036944185822288665,-0.09884104254514997,-0.0614247255865026
NODAL,,-0.021821573060598756,
INHBB,-0.030494090317514665,0.03529559676150141,-0.06626481376034293
ARF4,0.03401051347015354,0.06957033293335592,-0.05415289244065195
CXCL14,-0.030846240920137692,0.04910747981957742,-0.023526593725994152
LIF,0.09363658643575158,0.1575614001542618,0.006083723261791288
IL17B,-0.026768842477537514,,0.10670570324717084
MMP1,,,-0.04599959305128751
MATN1,0.11598578228027762,,-0.01802365237912795
ADAM28,0.10296491431191511,-0.017038573890448976,-0.05015236899493076
TCN2,-0.0682351131556492,-0.027178002513858025,-0.07187701751372493
THPO,,0.028287011396555893,
CUBN,0.10022455637490854,0.036800085784994295,0.005144829141911513
TIMP3,-0.1286812660810827,0.009051076500899055,0.06588571846139891
PIGF,0.0010879311920665119,-0.03525934555075715,0.059958805645576256
CRH,,0.033192017795482386,
BDNF,-0.03820634527803526,0.009263105403221377,-0.0278014496313447
CCL5,0.03936450030902946,-0.018427396681823884,-0.037651510989879074
GAD1,-0.008279805278299919,-0.03301380895227563,-0.027001471229741027
COL14A1,-0.046522328024498696,0.0012194813915002724,-0.022060853339931158
HLA-A,-0.1049452375153571,0.06199758283393385,-0.047217877031285695
FGF18,,0.10554799083729033,0.10468291634497898
ADM,0.09366610464947518,0.16868051136406398,0.03172348228940313
GNAI2,-0.03215125000781006,-0.12055200825716607,-0.06485492925893527
COL11A1,,-0.0023999780529813885,0.0424098407048553
NUCB2,0.09257931971075047,0.06009725077393723,0.005455554686104297
CXCL1,-0.018618699059320825,0.1077029316236875,-0.018000399623112198
VCAN,0.030317253675695516,-0.13937951470916599,0.006492692294795302
MMP7,0.004338321173423727,0.06939426608094124,-0.02619757080366189
PTPN6,0.06762806419415544,-0.05216730275475598,-0.05697250381337372
PTGS2,0.10029925537296666,0.12417221211252703,-0.03953137045931469
XCL1,,-0.010803588522154121,0.02585331062157652
CD58,-0.016456154921409664,0.006538353784105783,0.023433023532476227
TNFSF14,0.004331667514759335,-0.02841339742004997,
CNTN4,-0.03489123881561523,0.01084073114095067,
NTF4,,-0.01366606636610988,
INSL3,,-0.009929440298986444,
BTLA,,-0.015761039355665606,
