,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CEACAM1,-0.028857798826225026,,-0.019128112711365754,-0.021503362119932066,0.011378161167858723,0.010883288218898723,0.06661679912179619,0.00027454664591173,,,,,-0.03797087580799109,0.01611176433622249,-0.015883882078154728,0.09680505485299458,0.06357771976444508,-0.03786015190260056,0.011924683005810274,
PDAP1,-0.011171172427596382,-0.014553942633913273,0.03550748945711887,0.04562776555046859,0.05793933208203101,0.005465331433365017,0.16567960908634438,0.02839830864469614,0.018961177476903048,0.020810050873554625,0.03585942531401264,0.012637281251801026,-0.01257480424155445,0.027255140851101322,-0.005859480684230103,-0.04357478889076934,-0.01794187429857741,0.013202827346716859,-0.011806663485109918,0.14054636815891083
QDPR,0.09416203225922143,-0.005852516386149297,-0.0013063956105729732,-0.053772392413996915,-0.0160097316198362,-0.034284064807456154,-0.1589589927494328,-0.02030541151157687,-0.012679183792487425,-0.036288763731083605,0.0021659420228206487,0.002626742610372307,0.008913688926474123,-0.1291687863180132,-0.035935831201984125,0.0065646985482158875,-0.15080470063337,0.013381234303303605,0.07458460626772044,-0.15079479251741915
POMC,0.004637052319983355,-0.054380717636785085,0.018440843621265558,0.02818150964445808,0.011925454818252882,-0.004049040706547469,0.04301335623188495,-0.012354528249030876,0.06599016441006755,0.0349578728640068,-0.039238632598027436,0.04585305407655744,0.054941415629562174,0.002939214715233796,0.06352852118251444,0.09687409284651265,0.08696030210088028,0.08934695377816246,0.018769934881445547,0.004336194786073732
CCL18,,-0.038624241468062245,-0.023870077362663365,,,,,,,0.11680581867876662,0.018033102600133247,,,-0.021379700781019067,0.03170961130230559,0.06146911780058853,,0.06533856157404988,,
CCL17,,,,,-0.022423718798729144,,,-0.013279517579130084,0.051067660507555936,,,-0.01219541890889871,,,0.05545333745100866,0.0913251854844921,-0.020241518881783258,,0.014742766978112179,
VEGFD,,0.011390178774963665,0.006127037633327592,0.06680217031482184,0.04077066489756384,0.03098543922385596,0.00604276383754052,-0.014148202783512946,-0.00991203455851994,-0.021012474586148303,-0.036533605597539924,-0.01307020817748355,0.025601201877897387,,,0.07411615602720768,-0.021348554889266933,,,
TNFSF13,,,-0.018013132084166508,,-0.015554203683394547,,,,,,,,,,-0.037379704462381216,0.047197873451398246,0.1854714731295978,0.021728612487699996,-0.0023137776958238247,0.048217078255664986
WNT5A,-0.02751815005490105,0.05652207683931801,-0.020206074010034145,-0.007082411394722237,-0.008622066382808586,-0.1049668762762402,0.15192988097684657,0.011194004766644594,-0.00755451677463372,-0.03211785390189775,0.006959696922813362,0.06207019177655032,0.015858770303938854,0.012406000345304495,0.05244260906868155,0.12717861250713342,0.010608689667824552,0.03393414855535579,0.11367763162755366,0.07111025056581335
CXCL8,,-0.07814974777267113,0.015328618533381912,0.010607278862557544,0.005583635655353931,0.06531194564054214,0.10875956309773481,-0.004843603918624555,-0.00923051757048474,0.2154845355379536,0.047442031881184656,-0.011510304366533313,0.035766621716899226,0.08277238695651529,0.04963792259525802,-0.08016297132638346,0.0395649909913114,0.03705548655391346,0.02134212284108138,0.15370386488699772
GRN,0.0375019317639544,0.04799209015902098,0.020663709221267916,-0.011298871520825753,-0.0058029171687790475,0.0674590250293742,0.16424381747116193,-0.018797009518627082,0.0460727583094034,0.05649824132678009,-0.038641112857011474,-0.015185676982528847,0.014553398168698457,-0.003949998643047908,0.17314610452170662,0.14256163705059102,0.11955017830616659,0.12243786436127596,0.07395377348886686,-0.05885407969608632
MIA,0.006636611323562252,0.024594407160731847,-0.04755744473295262,0.00883302602301602,0.06904697507125523,0.11244707386221266,0.1135206370393009,0.07191399260248117,0.038726896674513386,,0.037678042983343624,-0.017900249074816472,0.01005199123449704,-0.013905504216364347,0.09004377384217113,0.03933632518352841,0.11229581848669339,0.14574852990355655,-0.020144531624864785,0.03597102896988676
COL4A4,-0.0240695979079823,0.11522411210241185,0.0063947043482156,0.11222030828887683,-0.011964469047457429,0.023649012818591345,-0.020981186467358026,-0.013864227203243833,-0.018937494616693917,,,-0.017363905685673923,0.05362889563592239,-0.0010881316680697284,0.04464930494509932,-0.0428470687650434,-0.014611379629282358,-0.007867182563801407,0.04968585204813606,0.018825549977789693
TAC1,-0.020783292212467757,-0.0548669741196216,0.010420382047283221,-0.0002481557970941861,0.04258338610208965,-0.06037895191814693,-0.14882338292996564,-0.016229303491858967,0.04909515965669366,-0.07782831889438442,,-0.03077247483234335,,,,,,-0.03500937348372007,0.02400656540801058,-0.054689384033485645
RARRES2,-0.11209820888102592,-0.05251042732706385,-0.01258812844594228,0.0012647954429112704,0.06056547119213972,0.12685523157014852,0.1990474425858459,-0.028628663491072702,-0.01549281283049111,0.15085465154323346,-0.0031912962285346983,0.058234581985892035,-0.044228599534956656,-0.011862612479913236,0.13295442794128198,0.10215018462443236,-0.061162425450858225,0.087716479639276,0.03617492841313582,0.25608015857892263
FGF7,-0.021005674706071325,0.04858837097222437,,0.07603708040641725,-0.011531634398285898,-0.015864136080265472,0.09289003831421931,-0.011363695645028907,-0.024748332145990322,0.025154921131311972,0.034037622015728984,-0.03072499812550137,0.07256054485485813,-0.07398870576763486,-0.018797104351513525,0.06317807957244133,-0.001823751636732208,0.009224768518384902,0.09366729222395098,0.0012509796553508354
EFNA2,,,,,,,,,,,,,,,,0.025155865721778255,,,,
HBEGF,-0.013064513082502439,0.05596435495151917,0.01798790863514002,-0.0072476181490754655,0.03504803680028101,0.12435578010985869,0.11606418899642143,-0.006006539068283414,0.07008652373638587,0.07500242251811338,0.060779977434433044,-0.02902451744635875,-0.011630335607737338,0.09744320414247959,0.06170522259051666,0.02704044044731654,-0.053785400849415556,0.10939091568521557,0.1163028294192867,0.15039070639415553
CSF3,,0.026889709144747247,,,0.028915386648109994,0.014044397481308665,0.002105176032879616,,,,0.03183624971345349,,,,0.12158040493061072,0.05354358112781935,,0.0762729852584005,0.05632622138850223,0.1170835362099027
PI3,,0.008304217350161331,0.032679820815797976,,0.06577937412221556,0.06972082409079494,0.09412258801007894,,,,,,,,0.07533068525695115,-0.040729024622109776,0.18278525551843428,0.17062117238734384,-0.008281058619500337,0.18610209051024473
PCSK1N,-0.05276418992331316,0.038841800605260934,-0.04484267291277384,-0.07409183030739809,-0.06665706511917915,-0.04373084567912272,-0.09997338825093025,0.019047808908983,0.006283133623644322,-0.10425967291153879,0.03377941360018529,-0.014018206509153598,0.08748102658514784,0.04962264612730709,-0.0643594908185096,-0.04158412910928429,0.0855571629699482,-0.033283826882169895,0.05076760974648089,-0.20200149480941995
NTS,,,,,,0.08344907155431898,0.042661826990224104,0.0012376652272830056,-0.021523301607147327,0.03706279001923987,,,,,-0.15791755210088657,-0.05486951279528206,,-0.019943596803859202,0.0031741927423522727,
SFRP1,-0.030240215150673894,0.06505673384916466,0.035590725399051226,0.06799711947903501,0.019819800403219737,0.08747397691227606,0.025636625450944393,-0.01877214711841574,-0.013513116889528715,0.0836764670768255,0.017122772216948724,-0.03482332218278602,0.0033074403306820243,0.04921810209197539,0.031094278034707372,0.06558634948616111,-0.07701432413202523,-0.03746422218307819,0.02499130693715982,0.02372819037261983
CXCL13,,,,-0.011021287400282088,,-0.012366690121035749,,,,,0.04262573124066641,,,,0.08872853146729705,0.07154389109856805,,0.022961959954228083,,0.06175131215851613
MICA,-0.008515832194679072,0.02944807119106167,0.014010831688127041,0.031783140041915424,0.04775940078157839,0.07499235572834992,0.10813686518016068,0.04698084814086939,0.01870963883829567,0.024944519033379242,-0.023719559785838572,0.005881356920287785,0.017495986681535645,0.024684083198352587,-0.009248421260365952,0.1980038875639545,0.130524095691733,-0.004857596757936002,0.18583954285865223,0.10901228642984952
TG,0.014387321271269293,-0.034922494014279236,0.017992547079864855,0.029942459835626406,-0.029424768664028947,-0.009876100485199938,-0.013729662337996149,-0.013378611417638507,-0.009779383912118585,,0.014898315861702184,0.02020580926899818,-0.06998883423569516,0.1249445173156735,0.08234759188529577,0.05576366330095461,,0.06283207458049957,0.07474365440428292,-0.0009858264191698908
ADA,8.629292871548481e-05,0.028113994316436856,-0.0037444828141738567,-0.06757894681307863,-0.026428924009040504,0.008976157730929146,0.09822504835310567,0.031221011807848403,-0.01588250593185825,0.07775393419715662,0.048956888578510944,0.008448709775354082,0.00934676816305359,-0.03774751006193766,0.04502706942308621,0.05439121861372764,0.04067700068917294,0.05213368961272714,0.0648396126284882,0.08203614393311025
LAMC3,0.04273149795298057,0.01636356380404203,0.061593539926077724,0.0175893097484058,-0.02519030182917064,0.02661075003807757,0.19243574966823399,0.05485119982858305,-0.015664905011353574,0.02652018275449484,0.02981378861760784,-0.037761930120291026,0.012293280807436595,0.021597539256938584,0.09688141937945748,0.15994272923631345,0.13086378817540392,0.010981850145957055,0.03217157164807978,-0.035469058505720234
CCL7,,,0.07463666207324629,,0.021433975302174484,0.0558973008314054,,,,,,,,,0.08062802694382598,,,,0.023896103632640008,0.13975157978260166
NGF,,-0.025239414075277043,-0.02606911924258597,,0.004473631477798553,-0.006680211208596785,,,,-0.01891798935997921,0.08317086844037651,,0.015507007410017162,0.035987058828513926,-0.005981623108903954,0.0007038470981299386,,0.0240810750419965,0.01713988314540613,0.10252963634210363
TNFSF15,,0.04187198716670975,,,0.03129341684043584,0.05858987097599348,,,,,0.010964128084479562,,-0.04036564715228617,-0.03208661478359278,0.07428177948752435,,,0.06069015135173209,0.08661115537129813,0.08027175470723612
HMGB1,-0.022993298668091623,0.04880832129814897,-0.07411265061763087,0.09192217408506013,0.023692649989789007,-0.013597139482652421,0.13427566485835918,0.03127952842534617,0.012346646867289686,0.07887964226627199,0.030420617471791478,0.06368175392850674,0.1078297883177001,-0.027936311113116213,-0.017817685877780404,-0.05570305318454356,-0.11415052666395352,-0.0024291725351249394,-0.03902242538851711,0.0739184140811281
ITGB3BP,-0.016813804365500937,0.035840742431943184,-0.000729839005371351,0.057648482635665126,-0.006631662520659409,0.006140201367514361,0.16644531785140193,-0.020970867608674403,0.008699558412356314,0.07409334563666782,0.050153194295930306,0.04549126924532153,-0.01626181135202406,0.05448473783989683,0.06449890009707906,0.03249499856803714,0.06386387318898613,-0.05751950822244273,0.06165389003041666,0.058697824777818534
AANAT,,0.06299933452105956,0.009882811729173073,,0.03049770263071698,0.0067356592712201225,0.046282737015729256,-0.012031463432730795,-0.011272852482300071,0.09909260521765062,,-0.016358987961869284,,0.008634012761053841,-0.05121788532462598,0.010750296423604385,0.05342883583151159,,-0.006791655503763538,-0.06224072899776131
RELN,0.0031549550363171633,-0.043518208269831875,-0.017657630178933615,0.022394036567460543,-0.05140610305037911,0.0815584532762414,-0.0748189584049269,-0.02648939870959768,-0.02869855520561127,-0.027835180220170095,,-0.018110811675950574,-0.06503028078973565,,,,-0.031311699755322886,-0.037884283658613,,0.04913524827396146
IL15,-0.019252360059963978,-0.044384810831968914,0.06971932432758998,-0.020447433710289432,0.04155570650164056,0.05459947358856941,-0.013930991308964642,-0.01620466940323042,-0.02422905431910724,0.0208965804675148,-0.0067866308260473235,-0.01517220523450973,-0.04290781294525225,-0.03764242769576895,0.0006825150266903273,0.07031542783494292,0.07977155551931346,-0.0004152132011749534,0.06347362556737554,0.1338796583212791
UTS2,,,,,,,0.106292425005352,,,,,,,,0.054766773361282856,,,,,
BSG,-0.030631159378103442,-0.025203374822126628,0.006751973490090685,0.04513001624402488,-0.04296147141674496,-0.010150355206126921,0.02692719046393445,0.02939109967450653,-0.0040637806619605215,-0.06833670173845802,-0.052923858052164784,0.05315950703623261,0.13358828011023544,-0.022918983445042042,0.16671033534709176,0.11777906773832307,0.12919679152778013,0.09593356339293373,0.056488001496704895,0.11515604681505588
ADAMTS3,-0.0470671013207152,0.026337454146869343,-0.032801555671567305,-0.06690295453615512,0.006090255643277096,0.017723879018705736,0.22727508759480425,-0.028601153709346797,-0.013102202448057189,-0.02855964248671023,0.015764788254009707,0.003808987479760536,,-0.02666348887490884,0.05702360280548143,0.07222391163581744,0.07908979923998029,-0.08455079544672807,0.0365644496112566,0.08194068854673031
CD34,0.027440744371156,0.03700364015197153,0.048597807808546285,-0.017293957838048143,-0.0029137162031372204,0.007358343660740887,0.13403190309062993,-0.01246503854974354,0.14182036610345933,0.04898491671310898,0.026978246011102703,-0.015677289995967587,0.024810677076319173,0.030169834415755836,0.04296241580866449,0.16486797755644933,0.010003578739100826,0.10274309353526828,0.058464988418726174,0.08630867786022087
CCL23,,,,,,,0.0458183764014364,,,,,,,,,,,,,
PLAT,0.00284134323422575,0.13112657219236087,-0.004481980167476866,0.09117699774303244,-0.0350975865189545,0.053853281377836536,0.19192000302589124,0.03559138940960493,-0.0006254352913958,-0.007159593451726345,0.029246070464099085,0.060608030164393235,-0.06593354961882353,0.030103740699753752,0.018720057483516205,0.007780878179351181,0.033159652392602317,0.007343825967684551,0.14378054471745685,-0.0004268424036954563
NTF3,,,,,,,,,-0.018197073096375565,,0.07860433816916672,,,,-0.03421144093593136,0.035540491140768043,,0.01809891335501147,,
LTA,,,,0.05491238802738753,-0.002166630232659546,,,-0.011587553160305459,,,,-0.015172207107373827,,,,,,,0.05268411278449312,
CKLF,0.021270887813819833,0.01583289551278474,0.05531175415425144,-0.029596957465576928,-0.04353768353632003,0.05885334394256349,0.22260928724029444,-0.02709990121349114,-0.013433466168299883,0.09521480839906035,0.01267540660338764,0.09756945174080887,0.029514465845349284,0.09278801602027151,0.07018754204284966,0.08450035825250232,-0.025095565726153825,0.014555696936403274,0.037698761124924325,-0.002472945674515102
APELA,,,,,,,,,,,-0.004434084844533199,,,,,,,,,
CD24,0.06866465055102978,-0.05028251605359118,-0.007944654874328896,0.05490592057341248,-0.010139963313026452,-0.0975671032482123,0.011151665870074823,0.01035360848901637,0.015390571086250486,0.07858001161822739,0.06670499313639598,0.04818731257349483,-0.05864060735739066,0.07323186566063754,-0.0421826139790803,-0.1257681062397925,0.06525371538385194,-0.08690495193595076,0.09312373845462704,0.08365352515419262
HSP90AA1,0.03714034559602857,-0.12439979597542158,-0.009251541337843944,0.04911451028924097,-0.011018456379433564,-0.0803483974324567,-0.16609854248441408,0.05188652118949366,-0.044170707672726954,-0.17615204312761892,0.007001337590059407,-0.014586427558590527,0.031565512331585374,0.011929017914308473,-0.0378348977822515,-0.11830316646538891,-0.14516030396527085,0.04788503807519505,-0.03981002364355468,-0.11278904111595445
BMP4,0.013899779040579832,-0.054624265945123644,-0.037721776043406166,-0.03411013470687789,0.06650498590325442,-0.04192838340878589,0.02233252352077557,0.05114311750817021,-0.027054165668041873,-0.028368564980740904,-0.006941972842394621,-0.012928287508176702,-0.032762835565888666,-0.018005973040777043,0.005210005259340128,0.022691119948194845,0.05000749484316477,0.02836515377078483,0.07845388609672141,0.06610804295774372
SCGB3A1,,,-0.01518338417512694,,,0.0008771247931207683,,,-0.009508761325089638,0.0738393799787672,-0.015935597646472118,-0.010586965475477935,0.019597594778226306,,-0.03579707582341577,0.037712129761079016,,0.03157720491837806,0.06633789007525281,0.021895609055215485
IGFBP4,-0.041268763445247894,-0.008516345517462831,0.04773628647068787,0.01787061336078492,-0.05652648641285135,0.050528173958793575,0.19228677899375643,0.06108538703447239,-0.03374192870063479,0.08525227975209605,-0.0025337466795082413,0.06690520977379083,0.04519686061745191,0.06344593604113205,0.13370246669984823,0.12868483442338458,0.1267330962422583,0.18443790480863562,0.048587903609201094,0.01174967621007477
RSPO4,,0.23762651817044544,,-0.02477123199903439,-0.03980672146693965,-0.01757091370545204,,-0.013477029757715937,-0.009508759934218191,,,-0.021046239846242557,-0.014143192178563963,,,,,0.00930132042728327,0.03583219366786841,-0.03604210803773642
LEFTY2,0.054717236563456756,0.06887092521282796,0.03340698763605089,0.010583415397093142,0.0367185287113186,0.12085732162548131,0.1828373927326901,-0.023637760313735663,0.09684966197337758,0.009130725868597957,0.0006621271375436715,-0.01872992023639193,,-0.028456430931657898,0.011824061723448034,0.1008405140258427,0.08551083248722628,-0.04078925468434489,0.12136920915091873,-0.006547081266457355
PF4,,,0.06872612499144479,0.007955019555110703,-0.01782768658467728,,,,,,,,,,,0.02923420114342521,,,0.004951217309243274,-0.013347942890729604
ANGPTL2,0.01049707960467923,0.05137961288476922,0.045032500677814696,0.048259431813870955,-0.047155981543899946,-0.009829040468750785,0.18203205464340874,0.006411849066555659,0.02315203212396542,0.07304305760635382,-0.028378529827500453,0.03042607041778107,0.10558051146886721,-0.0017491610051143254,0.05603883058948976,0.026224926273025168,-0.015340168792626185,-0.05426461418063505,0.05993185370284475,0.027154937485885107
LRIG2,-0.035942061934067925,0.03885448195141168,-0.004846013402548849,-0.009103935291867789,0.04858260440799429,-0.05343366923913621,0.08365997832423468,0.01634737022898752,0.045100809157014324,0.0018492419686578286,0.022448394921066834,0.02918445272529091,-0.11161868130338325,0.05677605219825657,0.061949668417127846,0.1220382874671611,0.024223979060978895,0.03049970953895039,0.13369334246437273,0.07602525508281358
ICOSLG,0.1004728476338655,0.06203283707198191,-0.04116374355790065,-0.03461386332165227,0.029921713820782004,0.011786068911490605,0.06703589171230175,0.008195854041140602,0.0593278896216137,-0.0557319302641993,-0.005638222847880839,0.08839159132205393,0.06437005677690343,0.05179140612595262,0.078135768810239,0.11287765581227278,0.035948712286295856,0.03954982346056277,0.08239149457429486,0.004434425079181742
WIF1,,-0.047536195108334255,-0.028340151176545147,,,-0.044838106631726715,-0.14131626349768536,-0.01039990465138052,-0.017893517452500503,-0.018182215767274794,,-0.0028881164491162932,,,,,,-0.003220364520255078,,0.03042448940746399
NPPC,-0.031557561295666704,0.0003179008420068321,-0.02493013723750114,,-0.028505440491409656,-0.02621549809427157,-0.017636015013696014,0.03509727584109917,-0.013214849313055868,-0.046968002033747916,,-0.003819810620835566,-0.02862739831372484,-0.026663437666081802,0.05883731916651633,0.05670939718390464,0.12369219233681235,-0.002714125973454058,,-0.10950022545774728
LYZ,0.020774836575032242,-0.02366550477959758,-0.024033571707737227,-0.01179283475078332,0.06054978863990843,0.07432914068723934,0.17079792097645774,-0.01944324716499477,-0.048019237773458845,0.09083718065913687,0.025805591382809284,-0.01283683910943917,0.10915400544421217,-0.002271415256325659,0.057843245835368144,0.1319884407184386,0.08619968223371713,-0.00814715794857807,0.07463381377144183,-0.06278796131230029
EREG,,,,,,0.10890987541590036,,,,-0.019461082489183563,-0.04621245149913567,,,,0.13150822693649428,0.14576432188905555,,0.11478829656803685,-0.007772661252730672,-0.016040168689888182
SPTAN1,-0.08638846985943448,0.08368832807176387,0.0006430965255475665,0.027525817742247757,-0.016233164122837516,-0.008082054411716588,-0.08576764546884653,0.024790964057227458,0.06184439918714348,-0.12748870520295785,0.018608898094326802,0.02073832147321062,0.031817387106494004,0.06932129378372497,-0.06294947321750348,0.0629291325921529,0.06279359694409656,-0.07510130097241785,-0.005201495163412294,-0.17468344728326468
PTH2,,,,,,,,,,,,,,,,,,0.02734701562815037,,
LIPC,0.03002815094544768,0.14372244585379315,-0.01928253621201804,0.022511748964658945,-0.0030869861811328937,0.01552897575750912,0.03409851683640085,-0.02519667960178463,,-0.03485444403724364,-0.03193783345706581,0.08326975819412474,-0.017260910061568803,-0.0014054289467927725,,,-0.029156669585861262,,0.040573871735791446,0.03812781170198329
COL8A1,0.06663047858574422,0.1259578353293728,0.052422577139614346,-0.06292149945961364,0.014851021935155384,0.11282426019994303,0.13370699306779557,0.002152452348498604,-0.045722394158815946,0.10273569088192697,-0.044763458812826076,0.02840989781258889,0.0006670887798811933,0.05736244300110122,0.09099195795495167,0.11324856422671957,0.0603964254573471,0.15875502446171616,0.2237382968333302,0.2050195784397603
GSTM2,0.026014675872202467,0.03509498189147998,-0.02851272687569506,-0.00655135647862022,-0.004159781556931692,0.010935936472871393,0.08114974447004897,0.031224446881684152,0.01571421560069645,0.1464668881966912,0.06530063662890485,0.014228790163278212,0.003972261285058943,0.09548698843459975,-0.02642966796763955,0.055640478403833085,-0.017672897493804088,-0.020264345027625315,0.12606060499938979,0.03623985102562304
SPX,-0.027977587837747446,0.03987632573623553,0.014554756829594206,-0.033183684859131854,0.0018222761548545513,-0.04624053197922641,-0.08396355890859399,-0.056171460862640875,0.0177378700999125,-0.127371113499756,,-0.03324465915357838,,-0.06294569686859629,0.023661375489730033,0.07120755608581908,-0.08369409434466801,-0.08207219524046624,0.02519378740584271,-0.10209987845231518
MFGE8,-0.027113085923292393,0.024419511792784385,0.011597037223963184,0.015301999970056532,0.0018776811538721294,-0.0004602969579633159,0.07733157340302917,0.012027004811674485,0.028391589078927196,0.03818122196116383,-0.028417254246069636,-0.06731659501452711,0.02253156305710752,0.047718316811028186,0.08824255951962887,0.13014274195466244,0.1015207711280838,0.006879198371865001,0.05279361801911073,0.12103285968529554
TGFA,0.08042180790681261,0.004967476721780473,0.0013793590172092908,0.00890288908085188,0.008641928221321347,-0.05035930836507265,0.04543593917792405,0.026348494807942532,0.024821357126658443,0.02390621442396472,0.01713541549476246,0.0350672758051167,-0.027069723931878006,-0.0013242338749517388,0.045820310062543335,0.14368397301290642,-0.04875750101031125,0.021867571220016386,0.07487437460187246,0.028354989104507396
SLIT2,0.07190241293399015,-0.03432258348431638,0.005106419913353342,-0.03281154796422816,0.014523659968008192,0.10768488103428521,-0.015188234317770031,-0.02653777000225576,0.04400625924167031,-0.051239229090600955,0.01670556212750208,0.014751683352743286,0.029550815983092983,-0.03015398995714473,0.02474383012868982,0.1601435645144478,-0.03531616253935832,0.049543004854236905,0.11472490344975478,0.10852113780498539
PLTP,-0.034354368876264856,0.05212855520408514,0.03315303058333111,0.037388671772473195,-0.0022927592110785922,0.18806348021943603,0.2106439111501631,-0.05065034281298989,0.056433648473034115,0.17725820240421472,0.03462387808530893,0.0486721387982989,-0.07081917541048083,0.001242949660824063,0.1806985570362791,0.16200872577940983,0.11242677364640573,0.13030747320875988,0.0044608654030420854,-0.02761134317599772
APOD,0.0844473178501806,-0.10036284168679986,-0.027097191886586647,0.03090923713130466,-0.030519142012140836,-0.1253194848470059,0.03945190846172,0.03052395794765261,0.026307807126793956,-0.026376190795724164,-0.020910898628746316,0.0013331596195201325,-0.050596178104185374,-0.1357083437743815,0.11029857749004252,0.07211956176412253,-0.1377698549960064,0.03850547113992654,-0.1384952760829892,-0.24244185660906206
B2M,0.10446240750386479,0.10978304606193932,0.04800790332800549,-0.020225570863400395,0.04495958143722563,0.148021672612872,0.2728081271685119,-0.011888593536149962,-0.006265243356638174,0.19292452035885801,0.0448460811474755,0.004058007559395029,0.028557570071885734,-0.029323872806415265,0.26639025717728454,0.1987518015779576,0.08982232074034638,0.10559665484685808,0.014327463943854065,-0.07652131266401091
OMG,0.04374271517368717,0.1128463266770319,-0.014741536642510308,0.01609775946771253,0.013820245535123789,-0.07637544820969266,-0.07993594694583649,-0.023917593346222888,0.02712795161951504,-0.055822497551919065,0.011836446915350948,-0.013891288454324151,-0.00763491386031197,-0.06000557581261777,0.054130255583047134,0.10319872884194183,-0.08776758241585296,-0.03808856745729844,0.08973077213609901,-0.1259977242749462
CXCL3,-0.019383319167286406,-0.004133034711371228,-0.03889495041352376,0.0407247989407862,0.038320193054638206,0.03787823124159542,0.09863748595641553,-0.03151608187910914,-0.010172363199432734,0.014050407793058306,0.06243624777787046,-0.010926736597511172,,,0.1289753982142113,0.09652247547699633,0.038403985109353736,0.06302143786713643,-0.03179513198871869,0.1673563261322056
CXCL10,-0.041917092075927746,0.0791538979642548,-0.0324209893592921,0.025887466021415274,0.015923661237588378,0.02688027536376144,0.2251367840612468,-0.01601290403097418,-0.015452564232501416,-0.03264441475572381,0.06360298540240653,0.0019132413493341464,0.09426009625262323,-0.03596577232978387,0.07795105545517773,0.046566100741620015,-0.02375386122239032,-0.0427495997661358,-0.04336251468237255,-0.08986394065163417
RSPO3,,,0.13290041484960652,,0.0705766225845016,-0.03816338103710677,-0.05173654817581135,-0.020355016207720004,-0.024701586074849503,-0.014940565557698484,,-0.01141822915218019,,,-0.008069920581055403,-0.015075729122713691,,0.04336003724862457,0.052260865827400506,-0.07104997483882114
CORT,-0.024069597520540997,0.03156597783624908,-0.02182751623227686,-0.00022593284925347438,0.06995655379021556,0.031969700673512826,-0.06282869060739653,-0.021476868726668923,-0.03342141097672191,-0.04762083317034973,,-0.030292207358673617,,,0.00811043279029995,0.052261088188527295,,-0.01763588933768445,,
