,MGH258,UKF248,UKF259,UKF260,UKF269,UKF275,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
TNFSF13,,0.015712337091957032,0.10230470852617864,,,,,,-0.03898779322524986,0.05276112413430768,0.010376503105612422,-0.025364931837096164,0.15441613785346892
WNT5A,-0.04074363527541827,0.03596335735871783,0.00951821005000487,0.007643649635884888,0.06293015089069133,0.057898070387995236,0.04041969658031316,-0.055370895600494394,0.03211230329597964,0.06302254576479364,0.042538528281796356,0.03275567390078278,0.04110232223421913
CXCL8,,-0.056671124241374535,-0.04090447068266462,-0.02254645120675657,0.022762442333311875,-0.0018126904002778905,0.09428282655889386,-0.10806435908218957,-0.020121191313002232,-0.11649521499050622,-0.03510761934150132,0.02686389205741681,0.006217319980485719
GRN,-0.03056038373900714,0.002058650848552738,0.05479181860372355,0.006621355989007739,0.04669360395565656,-0.0058930384008317,0.014104356871062268,0.03564175214810585,-0.003852835357615525,0.027993734362839598,0.024218102562542344,0.03700767905310147,0.06089987844352625
MIA,0.16969441837906035,0.042068864260713316,0.0064710404077801525,0.03406762993144617,-0.00574105829086061,0.010099818566328893,0.020004048728265587,-0.04248560565793896,-0.020837291177903977,0.04745326895705481,0.048363195003553995,0.04904755043453033,0.022646929013799402
COL4A4,0.07677831935479543,0.034353155149517846,-0.012501514465463688,0.015955737000166413,-0.014812510286112142,-0.023274645087586022,0.013713885808750647,,0.05428041523901153,-0.024252788609405083,0.08412488144010977,-0.014267682458546609,0.0017538837237346143
TAC1,-0.016485125887620168,0.06509858332866095,0.03382434343576378,-0.011910724001363865,-0.08085794325437033,0.0015282271326659063,-0.03133097173345986,,,,-0.035548820662302666,0.019436705663318073,0.003868291892965371
RARRES2,-0.019516156139109092,-0.032129573430709685,0.04828086577117537,-0.015683223698236843,0.10477044892331289,0.004689800662570903,0.038638250653821773,0.08078663475228202,0.02012781966900527,0.009469479903407496,0.014227382829203567,0.05598531580445681,0.034558528789581745
FGF7,0.16055431512891818,,-0.0043515614265807415,-0.01154982319990564,0.03258952290004913,-0.01997879835062107,-0.02303081005203078,-0.0005391059678090324,-0.0330782339859331,-0.04783190862794754,0.004407573792677572,0.041994771077796936,-0.008047431102064562
EFNA2,,,,,,,,,,-0.00034614708499357104,,,
HBEGF,0.022140275838291708,-0.0050587424707229526,-0.05081314994399325,-0.0038113422356102445,0.034855287659507385,-0.009548423133174956,0.03755604968316397,-0.0934593303105768,-0.010500202819017838,-0.031148846928464168,-0.009088058027427922,0.025550531158936348,0.0615914991355923
CSF3,,,0.009123340736934715,-0.03295012916484368,-0.01567135077728723,,,,0.008615707541452614,-0.07318842644345096,-0.029539521767131958,-0.016389523289232676,0.006339247494997592
PI3,,-0.03444200126401689,0.0005807537192584418,-0.04650686155555612,-0.01764614781466726,,,-0.058300107792649415,-0.012397458465203456,-0.07292784862935084,0.040745586169714465,0.025167914278909916,-0.011765446608892574
PCSK1N,-0.050188234801354176,0.053749415673831444,0.023555216468234535,0.04721429006569193,-0.04224371038851505,0.030254118955058387,-0.07461225878189981,-0.046380252161741305,0.006578455138958496,0.03567945040570366,0.020236423398790587,0.02160049790975526,-0.06964430723126255
NTS,,,,-0.04410200126543563,-0.019261975233459204,0.014921711008314471,,,0.037681716400551346,-0.03642052027052722,-0.061668763952615155,-0.024270649096003863,
SFRP1,0.14921280732303435,0.018568542552297024,-0.003255507118074602,0.1423197272627835,0.07983700595534034,0.023702663202961056,-0.02676868034112165,-0.024289189207403385,0.01964879353688363,0.08555885355097538,-0.006299546745579417,0.06717231119067697,0.0014496230133170859
CXCL13,,,,0.0164335682617947,,,,,0.0776732171669278,0.02802982332579851,-0.03138316351657084,,0.030674321735423365
MICA,0.047729658737053364,-0.032815179694758646,0.020545466556256317,0.014528180807297189,-0.017455334437746738,-0.05928844385371437,0.027761034461904543,-0.05846915873999617,0.057255626608892995,0.04659973254306271,0.04799036831276124,0.01031933765766763,0.057906774978361907
TG,0.12484713402077088,0.002052142192761732,-0.020081020187878794,-0.03310489725827107,-0.01891391830416033,0.027908117999333855,-0.0018337652990750564,0.13966980489993464,-0.026997959794256527,0.0317421984681079,-0.008212664049045732,0.07394555971293323,0.022360595055808008
ADA,0.07897994457828322,0.008993238506865774,-0.026503908962562737,-0.034482118590019865,0.03274809927606768,0.02448110846507397,0.003027513678263503,0.1300544395198422,0.1324976686819564,0.08542208679457088,0.05373650245159209,-0.011683066761602218,0.08326820842584709
LAMC3,0.032931510871548025,-0.014790152470990494,-0.037662436080280116,-0.00707639732542107,0.034797618384026494,0.002296006045792804,-0.004542776823218248,0.005229928812075293,-0.00638739926355154,0.12718474068605068,0.01992638825836446,-0.0018163955371130658,0.00020261298783820828
CCL7,,0.016021885661045118,-0.014518545511801921,-0.026412489450535696,,,,,-0.030452469705674976,,,-0.017174631693752128,0.0029675370476893235
NGF,,-0.004842241450825588,-0.033265695978167774,-0.028192583441506443,,,,,-0.008601199012490538,0.04244365908689664,-0.0347049498408508,-0.032282919419704334,0.0038682748027294143
TNFSF15,,,-0.01616711052035625,-0.019555717560438286,,,,,-0.029687738445608902,,0.022176089482942234,0.023594772759454076,-0.02310056957442951
HMGB1,0.06630014811808106,0.049831544918802234,0.04946029310815568,0.04991676842528543,0.09281513459106074,-0.027310610093574345,0.016766845171971155,0.04035487401101702,0.05001887226931669,0.03261611447020319,0.03459046046835642,-0.015080411110020859,-0.0029430864688406175
ITGB3BP,0.014055901740156241,0.04184079595998254,0.025320147175356307,0.001955912547893269,0.0583592633908479,-0.01858691838694251,0.0011317419015088974,0.030905732689815342,-0.0023095102087359303,0.045590708944813194,0.002769397931905118,0.052207810581244955,-0.014769779092764364
AANAT,,-0.012630550558960448,-0.014710418676323158,-0.017620871066416306,-0.014135982497962966,-0.020197883169107336,-0.01815757618616334,-0.006614566679403991,-0.026715408550775532,-0.0003478528994810654,,-0.0181714765515411,-0.011439732667724767
RELN,0.04228737206583216,0.032255024845521306,-0.025533992496773975,0.05554608961443372,-0.041479407955544945,-0.03128033750658517,-0.032691536521072304,,,,-0.005264901291970604,,0.0892206709963893
IL15,0.020259964727931193,-0.009064022866760661,-0.004152145998939743,-0.020577253727768568,0.057653362009417466,0.050157559733040605,-0.02738710502897136,0.0013034241810721517,0.0007328515047612129,0.0783641297260602,-0.035923511164665536,0.09329745084027885,0.049531720622629574
UTS2,,,,,0.003532334499321435,,,0.015525981498559162,-0.022750125617307663,,,,
BSG,-0.010670666999238137,0.03554714073369449,0.02627478001972161,0.04827625628392086,0.007998709789735327,-0.03989842121986617,0.026955673279105287,-0.08697598867663751,0.030912726501398913,0.05112615698387604,0.0865769679889211,0.01967881858938243,0.03531022142302905
ADAMTS3,-0.05344636329892771,0.019381806695948092,0.01589731734885189,-0.021002320834303773,0.09512274728291314,0.028090642549906064,0.007683602087391701,0.001339452168915819,-0.027667637753709055,0.004692121715841635,-0.052178026248133794,0.018270575082001205,0.04055234789800115
CD34,0.012402199747638351,0.04488785790947113,0.046562437490122545,-0.042853994599261556,0.03045829837749569,-0.04593901844128052,-0.03830438771040787,-0.0008042891060661572,-0.0005209024225666843,0.03946217606652884,0.00876426611486094,0.04935524507730929,0.07215593521498327
CCL23,,,,,0.007711799534964522,,,,,,,,
PLAT,0.03255478908289826,0.04798703485828912,0.05876975656643565,-0.025427039224462357,0.041704894260313735,-0.006249916400712718,0.08665647176253151,0.1132513798150074,0.027950485558917146,0.0821825376905876,0.04577500696343294,0.02433316702346499,0.062306314826989964
NTF3,,,,,,,,,-0.04161465650937104,0.05233856363795385,-0.02036994906904902,,
LTA,,,-0.018608036235692377,,,-0.019452666440473814,0.0240528143320427,,,,,-0.0075054198041667195,
CKLF,0.026909262190812463,0.08857875784232287,-0.03634933730973602,0.019477457708802857,0.12690905123417215,0.012312876304612998,0.07397474897856919,0.08541119916596214,0.033096314482812986,0.08820482710010921,0.09069328274271686,0.01608487017933606,-0.045846499869900297
CD24,0.19351982993742844,0.06604041145615638,0.03645102387497151,0.002394928168108126,0.04391298942781481,0.01645934336396096,-0.010186614794486057,0.06749566404870148,0.0007942331409885637,0.012751564510874482,-0.033729737326142546,-0.026272376406958724,-0.03550345452346377
HSP90AA1,0.010488645889553448,-0.02403337072322053,-0.0536848742793749,-0.02994860118442068,-0.05612882839306581,0.052297535763390315,-0.04607231340646759,-0.10006478910561403,-0.04053720509575726,-0.13218575397731722,0.028275397411783705,0.008144577167345986,0.0040008833665334
BMP4,-0.01964822414882174,-0.009692042187026094,-0.006820999086583771,0.06782861344883447,0.019660729532415853,-0.018864691873565882,-0.023336645026777805,0.076905396530208,-0.01638194281258858,-0.017443195474276384,-0.038083750372395586,0.07735484238102726,-0.022628951607763813
SCGB3A1,,-0.029997683526727093,,-0.003478530480907729,,,0.017085726349114382,0.19990080687525355,-0.008063709922263698,0.0466222496577512,0.024068689011125556,-0.012263919914866426,0.03395291892427181
IGFBP4,0.07892498162611156,0.04670566364440421,-0.0274978748161127,-0.03416318956251548,0.04059807382503858,0.04426833867089695,0.049805614269978836,-0.0656732990573098,0.0034678730727215833,0.044245002561152984,0.05306589102785812,0.0001414374860010794,0.017637015512639534
RSPO4,,,0.036934460478510144,0.02347701171128874,,0.02745423093500679,-0.0006416910528851951,,,,-0.025654509909863066,-0.03225499493371139,-0.008198395339933785
LEFTY2,-0.018903024716738038,0.0347581546145593,-0.026960319011845896,0.10104790319454403,0.08088200791172227,0.0308344558391537,-0.03380907948249867,0.12986946790087842,0.03972847158828325,-0.03437306318425757,-0.03488843859044513,-0.016733065135059056,0.09044056999576529
PF4,,-0.020030135490920514,-0.012667144926645132,,,,,,,-0.027400187026118895,,-0.007324258567331442,-0.028476776203720116
ANGPTL2,0.001512873673082544,0.03514747487191625,0.02747964888396246,-0.0014582248639049028,0.08530175302291787,-0.03883858604777736,0.07971632906650776,0.14864709564806813,0.0852278379543343,0.11969859042887153,-0.011402723040731762,0.07184409847434814,0.0180319752502789
LRIG2,-0.018164339658729593,0.06307029701557007,-0.05346320868790976,-0.0107445176793777,0.07821250817260335,0.022296741382598958,0.042052084519793004,0.010946161820956722,0.04166804754915454,0.03242597162638212,-0.0464514848675146,0.03372882737903993,0.05911873735156145
ICOSLG,0.05211025567212541,0.04418651782003778,0.03596321708639855,0.02525148025353285,-0.029639337911508003,0.009732477618734265,0.03140870925989585,-0.003929284522795907,0.04212238397510778,0.03054676746003609,0.04969176219335967,0.008988090762123783,0.03505018421693876
WIF1,,-0.0020159049559758716,,-0.005584538993707457,-0.07441927154769239,-0.017458895195325633,-0.03811285887774155,,,,0.008575990030943418,,0.07352847336855958
NPPC,-0.009498245874423245,0.05877312508450752,-0.019649865580558118,0.00427250282556626,-0.02806054328261804,0.0003506232326832144,0.013913893036453075,-0.051260518808106635,0.011425363192562777,0.005876877615866674,-0.04153454363675079,,-0.036506469753978636
LYZ,0.008924035846316855,0.01090055759396107,0.06970962711388233,-0.04251369338161752,0.01426454849584247,-0.007322602379955516,0.07306566321658771,0.05362312729771842,0.015493153820139768,0.08841156073562675,0.019782017016915038,0.04025614395403733,-0.05468784771319294
EREG,,,,-0.03408226319074285,,,,,-0.023926237182698214,-0.01642860787429659,-0.03195312462957966,0.09988765670121279,-0.03278520516534695
SPTAN1,0.027318334458341993,0.029018184530206267,0.013969621759033672,0.01655485646708251,-0.01572433426302853,0.011311318486167003,0.0019167884601332173,0.07446310730707742,-0.002602546756048789,0.05490103864396484,-0.049353189294536956,0.011377652571341434,-0.08612100535344973
PTH2,,,,,,,,,,,-0.003886190831124241,,
LIPC,-0.024443207031282315,-0.011190142156534579,0.029164931677801022,-0.023448242242841498,0.07737094730407888,0.013078044081602267,0.022603116226825166,0.09075520784720031,,,,-0.0173069417290506,0.05130317947385048
COL8A1,0.08118773705486394,-0.02842262579644182,0.028307101086950927,0.01912626833955548,0.060582904557616904,0.02434229941424754,0.09662967093243838,-0.07471635926446407,0.04483662467226203,0.04862122167558971,-0.002707750036063556,-0.0002609309421763574,0.05009849667690141
GSTM2,0.03449877270628571,0.007701541026169412,0.034534780908184716,0.029694788575288077,0.030960678183120264,-0.00413495315773187,0.033754352277784276,0.10888489861604647,-0.017384449247698244,0.05053122430667343,-0.054465543011482584,-0.013561591910404115,-0.027006047944990928
IL4,,,,,,,,0.1771933168016625,,,,,
SPX,0.008715319606606922,0.08513473909993961,-0.0034385149899532597,-0.0306555717569011,-0.049576184548072,0.0033077734971361738,-0.06101363729087774,,-0.03070358273213907,0.05793552668740211,-0.018715796474078193,-0.015593783697596782,-0.03871937373882335
MFGE8,0.03963227895040725,-0.046480734789597355,0.008704774206616299,-0.051179022173962106,0.008154684535612933,-0.031512391195972926,0.018015897998968536,0.06867077981962087,-0.007360189492868239,0.01613408072066279,-0.007008217724794971,0.025917061727579873,0.07614579165842923
TGFA,0.14042575676416866,0.08899852995266776,-0.026755267720372337,-0.01483939618843814,0.003919453965938628,0.03980995401653367,0.06784575172932926,-0.049069807421424694,0.057526771823438266,0.01143641008544582,-0.025285767836836746,-0.06428663485354906,-0.02736566017229356
SLIT2,0.12118924327353979,0.03115823701738421,-0.03548103325878568,-0.016412714893041788,-0.027098594488292375,0.037885861672549224,-0.061604131576825365,-0.029343918613577182,2.0140552282085584e-05,0.026079754614886857,0.0970280925523631,0.017225488765942428,0.025518080747367618
PLTP,0.003576844893641665,0.000184623178460444,-0.014185303498320947,0.007683599338638683,0.06659745930898645,-0.0033203940977314652,0.021207119868045004,0.011436925973217488,0.003778665429493797,0.09396404381118745,0.0369059735639457,-0.008542805368931315,-0.020138337142444403
APOD,0.07779243238041442,0.03377478622188001,0.031818704985660425,-0.023871053708411735,0.10374691886564058,-0.02657731528380037,-0.07279326298329035,-0.053277480627467955,0.07609747021885242,0.08053247756627863,-0.018584749904993876,-0.024518925739388193,-0.09498380193476177
B2M,0.08546760979565157,0.1028748224015467,-0.01889698019448173,-0.06016210652506009,0.10668058336642908,-0.010280401706969136,0.08826229172340362,0.023212191435121793,0.03459544642883617,0.15415346199645516,0.04956208073125332,0.013147003441500906,-0.004594194218938274
OMG,0.08333394581502297,0.058079791035228805,0.01053788522734716,0.03643404211052078,-0.005586915552594888,-0.004834610646056176,-0.021266140080980673,0.04277297952862099,0.042546576433380195,0.06839422716741358,0.009820089205835379,-0.012166249048117682,-0.025637567732660623
CXCL3,-0.015374679493797887,0.004664541981480904,-0.03537187253481831,-0.04361655497046949,0.04229036866658209,-0.045289293428943125,0.034647991950005425,0.016486299558500516,0.024789786035271624,-0.022897197047385857,-0.03370171718318594,0.021486969558446003,0.03898801227949657
CXCL10,-0.1210550911803706,0.06914186345530597,-0.028751897327524284,-0.039473779611080236,0.07745312692312652,-0.026415125317048708,0.08275780407059767,0.06181559315433193,-0.017585936946077286,-0.025852405331359084,-0.03505452699770936,-0.022204511437143578,-0.022806127705611728
RSPO3,,0.0036383946293585857,-0.014710417589389768,0.007377081621521986,-0.02321203281330585,0.03350744616776506,0.012949805796099573,,-0.006562787109595708,0.011026987886639767,-0.03796866937537737,0.0757428446317453,0.00778402672319639
CORT,-0.01909179455949894,0.00712661152246414,0.03382116795945421,-0.002509966442170791,-0.04017362330297762,0.014902358739298247,0.030070240357488228,,-0.02136814223233356,0.07746891488772055,0.002025401728997819,,
NCAN,0.09615845078619707,0.09844851327568316,0.0005096103884446909,0.020880239377779438,0.034725783898005576,0.022132417184152674,0.06401719178376399,0.13524365838874433,0.007875955399781396,0.05706182284462105,-0.05486862319965277,-0.024444256649072696,0.004189362624626013
PRG4,,-0.03768904253132617,0.06634787329249486,-0.016788846911206783,-0.02010792682114896,0.05611128058972581,-0.010447647235597362,,0.1394455179145627,-0.04230862310264817,-0.004675596216975124,0.02715291408049103,0.0631445006010485
ZG16B,,0.0010255654369631009,-0.01685055030671071,,-0.021709738332097977,-0.015456909370489177,,,,,,-0.021731953668372224,0.04040074284582812
TGM2,0.043992989658843525,-0.008624949853681944,0.0053994732415350655,-0.07273798759151809,0.015660026502454925,-0.05574062483825129,-0.0020920039461964092,-0.08413818425157073,-0.001579400262426798,0.010042904979248625,-0.03313673576893624,-0.004744806452802318,-0.02743821299629392
VEGFC,0.05306658260803691,2.732810502444665e-05,-0.025875939616322393,-0.02584359868244113,0.059835854309695874,-0.02169727341328168,0.0036691518797249256,-0.010719393185374845,-0.004723262406675918,0.004534859011136458,-0.01709601168201762,0.06341874481663716,0.07777439273049627
WNT6,,0.07186923557607264,-0.020081021021653406,-0.02313341470500899,-0.019773513009517348,-0.002162403474822857,-0.02146306173906496,0.005333528211964928,0.05109130712733355,-0.006956279886497744,0.021363045325350934,-0.026245800476883574,-0.025102588435978353
NRG4,,0.023115511108971854,-0.0176697368049694,0.021630071793479713,0.005195392072815427,0.02731510882477065,-0.028689979043126847,,,,0.07545816076112234,-0.017428894787162832,-0.037750442799584054
PMCH,,-0.0318438199832226,0.011258789574097925,,,-0.022624634226577667,,,-0.03095283924485102,0.08789444069461788,-0.019505234663988926,-0.03758331822674346,-0.026412147692368458
COL9A1,0.02348203628706773,0.022973374961049956,-0.018454750454211848,-0.032867493198266574,0.12831433281525326,-0.012776013603961049,-0.03269154906035476,-0.04641184480983356,0.010705566704842455,0.02297957469582783,-0.00471763130986263,0.040941030672104146,0.007417048313854462
GDF11,0.051549347083526105,0.040860289555519756,-0.05181561264900078,0.024727981866764864,0.04505014576950511,0.020122431386965827,-0.0019863062919848865,-0.045405250992433026,0.036886547074789874,-0.005665544085837554,-0.028778024828415558,0.05660542831533026,-0.008929573042183636
RAET1E,,,,,,,,,,,,-0.01911937374587975,
IL24,,,,,,,,,0.013809410784303899,0.005220316356170758,,,-0.042203739216967996
SORBS1,-0.007010096005351673,0.045110354153793976,0.003624672657088143,0.02188602797763151,-0.034877884050856615,0.002394669166493211,0.0013189603809702134,0.01492964907577054,-0.014139805404945333,0.002852867803540043,0.06041408311236549,-0.05957524989430092,-0.0078068955388367785
DLL1,0.1293874714675719,0.09051373900991977,-0.04369528777040485,0.04839949350264357,0.07331732057760974,0.059519054722939606,0.027770562783522464,0.11927897024411234,0.017522507059065648,0.02814023603221968,-0.022080758407934036,-0.0009591682005698251,0.050238206509878605
TLN1,0.05505092572158536,-0.01405251510511454,0.0666175720311815,0.014661694292036983,0.0575097211621645,-0.03811077597844807,0.08774552425694752,0.03466718186293938,-0.0528317321104188,-0.01522960968881248,0.02605993900498551,-0.02416200234749041,0.07249404381261187
COL2A1,0.03333660312579578,0.03466440673842711,,0.08195202920951447,-0.018559875599485246,,0.11852465599307588,,0.11604498076130315,0.099128645923152,0.033141021520841536,-0.02536492987629935,-0.03401112272688065
SHH,,,-0.015087154880741777,-0.01649238460721977,-0.014590317364013576,-0.029104335949253064,-0.019110360398526628,-0.06776941047616751,-0.014326271259324208,-0.0033852745541551395,0.006152769314651136,-0.033870671044175696,0.06672497466342936
PON2,-0.010495239300554168,0.07178562691712127,-0.016478229436480744,0.02554956961578505,0.11089606530488381,-0.01913450198091165,0.02507499740310951,0.12076851598641987,0.05020940932827506,0.05347109750995808,0.028958274220818613,-0.019095755384970138,0.0070723335776622905
ICAM5,,-0.007379621562744418,-0.0235144017102543,0.027197573719184687,-0.036267810645743824,-0.01798368583165697,-0.03732150157449419,,0.03750796345836609,-0.01284726603738044,0.02033468439725734,0.15089260628493387,0.049843626861272056
HPX,0.11444548802947456,0.025902915491637313,-0.019147997375857085,0.002548972236318689,0.05712302386468344,-0.01089399667866834,0.0033378195584341888,0.09692993764922096,0.00820095449054691,0.11371064447057248,0.09186049539290811,-0.0291193217615634,-0.032844610275918014
SFRP2,,-0.02190732389936597,-0.017182634416297974,,-0.014812505924366044,0.007516623819465585,-0.0005868542576009208,-0.03532740054579614,0.11696389494632212,0.1263266677803843,0.06821668776071352,-0.0006025581392151992,0.01035420939000014
CFC1,,,,,,-0.019452667616098932,,,,,,,0.027095338331156963
CD70,,0.0056514664367858175,-0.018715046241953134,,,-0.0048137505766001525,,,0.08642512199636188,0.07414022738371998,0.027500889417424117,0.022593235883502344,0.0017642716016519225
HP,0.029323587050403253,0.037443417818903854,0.03592624740427116,-0.030032727657579583,-0.01595217071963612,0.036189460135980886,0.019209179422942542,0.0727742132476838,0.035016412920620785,0.10630141778403382,0.047481667456823834,-0.026071720328635386,-0.026522980894217337
CXCL2,0.07918165925627839,0.04035130184068131,-0.009955734057555237,-0.01578406903085293,-0.01645826568985807,0.06072904077892087,-0.0006543707438613018,-0.050019010840706646,0.026617608306521146,0.016604897292304053,-0.026698253835612067,-0.03671755989787856,0.08092845324943587
NPPB,,0.05058384077016847,-0.05374396562001616,,,-0.01703354687912509,-0.02459246693873502,,-0.0121763221836289,0.03110338335671516,-0.029152589162163622,0.054035310825748244,
CCK,-0.016639854110086626,0.051774968261132245,-0.007181274076937695,-0.006015801916749904,-0.10992210596503005,-0.026059869853555653,-0.08750112958631143,,0.04602748392858332,-0.03145767134435247,-0.09096350722659917,-0.02293530821737731,-0.05457112622302299
SEMA6A,0.021246663974149725,0.08608466798062965,-0.029233970023426325,0.02301307012639958,0.03704933757406415,0.05472945548678209,0.08633397352587016,-0.06520689168635674,0.013691353497788643,0.03212778475013209,-0.039436154450171707,-0.021557514392526244,0.06062595743450841
IRAK4,0.0008339187531865458,0.032070836166510686,-0.012732650959424167,0.008705812057202974,0.0785271317766938,0.010675683423919358,0.07390297961990712,-0.028238207444062337,0.07024684645117445,0.018803800132789112,0.01234829421831207,0.06410097225513695,-0.008219750427795445
GSTP1,3.864300269842548e-05,0.05693170372792436,0.008706401554599851,0.00011892043922945265,0.12152893890088969,-0.0230553272278008,0.06646280118192402,0.04885913093717643,0.017429423484263212,0.10550274388057906,0.014062571668364462,0.06799181073201117,0.06735039017980504
VCAM1,0.015062571277355693,0.05911430929733017,0.030107823415245146,-0.052111756327646516,0.057869150030400995,-0.045987142718602096,0.008424301706408243,-0.006743919923059249,0.039653964834846074,-0.03939227441193806,0.04193070866030445,0.016256516432695545,0.10188091269644041
NXPH3,0.05565014525092607,0.011571601987873291,-0.03901646828226943,0.007682059389432784,0.05976011356403043,0.043321479093468576,-0.02431716421301627,0.15961033894456655,0.06891587597987386,0.03555256404550635,0.0026600276991050973,0.07155202779231815,-0.027878413643423215
MTMR4,0.023278333119248127,0.04032482673950776,-0.012897124962742278,0.06277959481291683,0.05880090710120536,0.051639234752813845,0.016097471194347276,-0.03664041610529423,0.09284290630950742,-0.01500874327097891,-0.02655329040144277,0.02785730650132073,0.03936707327878778
LAMC2,,-0.030375386739361018,0.002523915862126985,,,-0.02144333518703927,,,-0.02837191596847628,0.0729785548599358,-0.01893287262527598,0.07461668107175784,-0.022143991859800986
IL10,-0.019830562528074705,-0.022079840057383806,0.008534445840722925,-0.029242201615292736,-0.024354700757848912,-0.01147932433846394,0.009553573036088489,-0.015922449871782134,-0.0009155767909741479,0.07498179261447754,0.00540173003340416,0.02827570860424746,0.03452113809090866
SEMA4D,0.04187561214236598,-0.037836231911860266,0.013225698617448966,-0.011522641073901826,-0.005627177649062919,0.0013293183931161931,-0.021008797692093645,-0.017122315041538168,0.029244055503643476,0.10711602618414777,-0.06917161025857861,0.03916091171556713,-0.0351710462591345
TRH,0.1411903061524584,-0.014575595295641466,-0.018786019882568325,-0.014756204261173833,0.0020396956673341088,-0.011747838172900073,0.049751198272686196,0.3018150871795347,0.02665185269589918,0.08404715737699399,-0.0432557882903991,-0.01980241905084191,0.03599616766404393
SEMA6D,-0.028724990160886085,0.031579234072566326,0.009089897818009033,0.017147340931034864,0.09192240252361737,0.03785596363533776,0.02218117549618218,0.01814178819449958,0.06954686489644606,0.03826809300229899,0.014942853916023586,0.011036922887700789,-0.014692835213531106
CEL,,,,-0.029112453902937756,,,,-0.04525048382938475,-0.00875632696969362,0.032232992043187504,0.025839532133908192,-0.01025864863682849,0.08235099960084158
PDCD1LG2,0.016145200400354387,-0.009832162618225586,-0.05694800570496902,-0.03280914117166117,0.09887922130021402,0.05962833706846152,0.01889842337178198,-0.011799579958453205,-0.03960396786769499,0.05048199777227412,0.0256406140103365,-0.028677188676690047,0.0817563418500315
