,MGH258,UKF248,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
MIA,0.030455665328976183,0.04732399273663038,0.03952254308478266,-0.0274607642429518,0.0056775957968317695,-0.019188171844950853,,0.034321049539356524,-0.011436702372965235,0.1271608558610895,0.024070174025149313,-0.10054424356353611,0.0877623839994406,0.015515366178573927,0.11621521431417686,,-0.008764699495722112,0.0019687629676578364,
COL4A4,-0.022355334643628537,-0.0317542477989285,0.03629581608087596,0.13201692619846225,-0.016264581062330172,-0.014585738264484694,,0.00679538550174267,,0.05773120857238594,0.021368279694996523,0.07288191349916177,0.02518587391785237,0.011469153753121578,0.036164506734957386,,0.010263949649522592,-0.02096477510825076,
TAC1,-0.019303083258069405,-0.0043280537521492475,-0.05718784170194859,0.08733429216019022,-0.0596602190105784,0.07792347485865085,0.013984536686367047,-0.01351673360741334,,,,,,,-0.008966200832155545,-0.09384774558756714,0.0170613671607534,0.019178748000295304,-0.0029098088308285894
RARRES2,0.01931936217436106,0.008072529181888053,0.012737773707114049,-0.057209915623393864,-0.02303139031745828,0.008275559803040377,-0.06651592760247199,0.001328306381499027,-0.057879587734986686,0.08540299124871274,0.04241187500743523,0.0007684262151043904,-0.009783466977835251,0.03393404673671435,0.021778481554648,0.0672093758985557,0.07813901443269974,-0.029867383716958323,0.09602731458981813
FGF7,0.04526455397042907,,0.058037033344442455,-0.029245799717817603,0.0681518594633501,0.02344110022092459,-0.04742085926872423,-0.0022214141255603847,-0.04546277791028683,0.04800192110128553,0.1263709299399,0.04890246709516109,0.0038384693400438093,0.03735942753710452,0.08370436897398137,-0.09850115887158929,0.022806166289138716,0.009133310325633928,0.046390452752783765
EFNA2,,,,,,,,,,,,,-0.030342793441030032,,,,,,
HBEGF,-0.004375010719225924,0.018083846945709383,0.03613317963185094,-0.07258267178605127,0.04261685967016095,-0.023110412304828323,0.08548033391073376,0.002132834794247707,-0.037236033915089714,0.013687287760466545,-0.0014760225924261372,-0.00834428423504211,-0.017782257853824836,0.026625271442013414,-0.034948116507585565,0.12573882029832115,0.07815699769401736,0.029227173320831492,0.029946594212655796
CSF3,,,,-0.02360459486866154,,,,,,,,-0.0034348060898649123,-0.07143309417786657,,-0.039804109490469926,-0.07122899157011443,-0.02509173045267778,0.044508221396749134,
PI3,,0.057372928488114816,,-0.026579085369043142,,,,,,,,0.02004823511062463,-0.07872458992721881,0.017431164095024865,0.09036512363210909,,-0.06370367667884871,0.03372401574400654,
PCSK1N,-0.021975142974095654,-0.0353684688629203,-0.04799302719426391,0.06094620875122049,-0.0029119226239639217,0.06618720464053743,-0.011418997465498347,-0.023309676900716215,-0.05797722447270122,0.07412249879453314,0.03335723681344752,0.09464900869661017,-0.0049302124905246615,0.045252370031081485,0.11198410290279327,-0.12480756837779255,0.058392621512075284,0.0048418910101235705,-0.008130438830088918
NTS,,,-0.01766534812493324,-0.0012507258617940208,-0.01858039322728493,0.018501023931987003,-0.018390045818837426,,,,,0.11898426430779585,-0.03696693585552322,,-0.05143961278737793,,0.042436877714353186,,
SFRP1,0.06994024315802162,0.022549756488527438,0.03339607191133276,0.05308670545784426,-0.017282599579409114,-0.023001456274424993,0.05180163591373052,0.01804740539174033,0.028404836571767976,-0.034014847377411665,-0.0010753908230454806,0.0403151385441012,0.052226518758147926,-0.0029016359826839967,-0.013396626563917675,0.046208426391922866,0.029812933794218,0.002903147157561027,-0.04166247363274055
CXCL13,,,,,,,,,,,,-0.010393672690216096,-0.000735515472147494,,0.06509413033184254,,,0.03742919891131955,
MICA,0.026803189891657895,0.041813840709021624,-0.03749528082878971,-0.052259558145218835,-0.022069905693478963,0.003668569275288409,0.015678572446081267,0.008673122529856372,0.023923543259335343,0.10876593803137136,0.024809861285037135,-0.010373263845693252,0.06209809931286769,-0.033719136962382684,0.026321911938334865,0.018266161704843655,0.13989935142109594,0.050249872173461815,0.0827510330445294
TG,-0.0223553296057678,-0.01780575199894404,-0.020390468556443993,0.02895083808097528,0.05526078741827306,-0.016646053851551927,,-0.028782399799316096,-0.032155473904192405,0.09491438700181239,0.0004963410249193459,-0.004800931224569317,0.010180715768606024,,-0.03275939376372216,,0.12997416143292786,-0.03741567193330207,
ADA,-0.020009898833730257,-0.018251479236060016,-0.029612734733534363,-0.0413038924808338,-0.020154553907882806,0.006547995706182137,0.02537914811459466,0.07222165973649276,0.06929411976973744,-0.04683185293547952,0.048805905713433476,-0.062333534704835526,0.005315974342851299,-0.005007572113990312,-0.051585461846579875,0.09573709420491724,0.0549170803715808,-0.041563754488151514,0.04848325155985225
LAMC3,-0.04562567105179057,0.032633055795711935,0.04827693595635991,-0.02793997869178697,0.030087999223048698,0.0172963148040198,0.00846322558749116,0.08226575706723528,-0.012105231351821746,-0.011319076657143568,0.03113374223336182,-0.029444227952149127,-0.02310595636645078,-0.06423593558495191,0.02703560281109996,0.051376181457085175,-0.0032312101104885866,0.040058995590016376,-0.0787854735391071
CCL7,,-0.021213082672753698,,,,,,,,,,-0.03661592341043988,,,,,0.007648576997401965,0.0801506030409765,
NGF,,0.04964701829274882,-0.019457976073636675,,,,0.03854262712479515,,,-0.03263752695914869,0.053240053308526644,-0.04228846021275324,-0.0012920674107685965,,0.0505597272474168,,-0.01608642053202713,0.02189930586621866,
TNFSF15,,,0.10200787303566304,,,,,,0.11490194745522303,0.018505408405562734,-0.03447951440479157,-0.035696413711594994,,,0.007667655738581985,,0.008140710969990713,0.06094513876186715,
HMGB1,0.006356112789582233,-0.06601343190959502,0.043653730819247075,-0.06351049236420936,-0.02605128288222698,-0.048489776672838825,0.037107654567667334,0.002907775209361988,-0.019359834836295487,-0.09131774370581287,0.011459251140382673,-0.005440901774123155,0.016321102021924744,-0.014462747049220574,-0.044321224977972654,0.023110908582187135,0.06575516779010737,0.014565663603540977,-0.037803182359857454
ITGB3BP,0.02476764042974674,0.04686464896742705,0.07684980776041209,-0.06064672206401263,0.02882528058066173,0.019545680569972634,-0.022194300718921412,0.03931095858888402,0.012534700968034936,-0.06299993731951345,0.011857780915926744,-0.03490572752051189,-0.0020116092093693193,0.03583450449496167,-0.03319088159714478,-0.1038829468989047,0.0658379946236889,0.052892855092188905,0.05878248610026077
AANAT,,-0.007121843969236886,,0.03417802597722365,-0.014114505585592692,-0.019188172912245966,-0.017289359007688333,0.022521132074193227,,,-0.023928507798929837,0.009089797903576925,0.030529674454369556,-0.02564715804542618,,,0.08985242591533447,0.03434005152226069,
RELN,-0.018533160931085153,0.005470768020990328,0.0202786293860885,0.0643922953686336,-0.03107558512196278,0.039013118958575975,-0.05038529328757761,-0.019206301767669007,,-0.0755745500283875,,,,0.022828618112674486,-0.017740362828681692,-0.07649491719966112,,0.0008343424895412124,0.017840855138257717
IL15,0.05173316158204339,0.02904332968338485,-0.01681148057477656,-0.017615286094520795,-0.009491812491503089,0.044061579754443934,-0.035429758457049765,-0.00930640219528553,0.06340857475576285,-0.0577879567513366,-0.02344488848816616,-0.037068016121831596,0.05935595936508958,0.010741809272299986,0.0330766910604298,-0.04086218669344063,-0.0578753353336674,0.042570216749145795,
UTS2,,,,-0.026351453881773786,,,,,-0.024060402955449856,,,-0.027354656789166314,,,,,,,
BSG,0.003800171730819414,-0.0435428741923732,-0.025359412827230254,0.05736857857206135,0.07103431243312823,0.008356589663846975,0.027355604150148257,-0.04010381430745119,-0.029995494960955545,-0.046732042294272566,0.09867017430478914,0.009902744947882746,0.002084689238822537,0.04511002640482064,0.05209124880719906,-0.026118621644388378,0.034085628740289996,-0.024719688630119446,-0.00045157813375035195
ADAMTS3,0.030587441583230804,-0.005386546538462633,-0.02707843185631643,-0.12725895543984797,-0.020310901730817302,0.017093689796217285,0.0893530295290008,0.004165737359139804,0.011870167712636359,,-0.028651952066146846,0.028669880447180576,0.05380032094884681,-0.009907912950644748,0.00479320911076452,-0.07848179337072206,0.11137459849015985,-0.02416007439667284,
CD34,-0.050046882158634426,0.03153791378821635,0.08086128904331628,-0.026342965241436974,0.02414037252189967,0.016262736341156745,-0.03610387001704569,0.09800309336311228,-0.04063954948805521,-0.04516908201147138,-0.00413822172045714,0.04231343286449356,0.05134187036342901,0.04818753539580829,0.00012355026023533414,-0.03546086132029249,0.01156301570535898,0.026248977706355908,0.05774186648566221
CCL23,,,,-0.02422689718060102,,,,,-0.0158766060806276,,,,,,,,,,
PLAT,-0.017146205858704106,-0.027749000816883137,0.06705259677113642,-0.06398538536752377,0.05494727109433088,-0.009006832178360649,0.11222290718020023,0.0995887285659302,-0.06088677831916948,0.02759064169788621,0.00897547518920078,0.0464889910255334,0.10097428609387198,-0.01756410548422971,0.023708971243430983,0.06610384514916583,0.04692470328936518,0.018507351931724775,0.0653644887060408
NTF3,,,,,,0.08845374635724224,,,,,,0.10079936159938745,0.003967021090216948,,0.04333632391371405,,,,
LTA,,,,,-0.013593739840454467,,,-0.03683981563656862,,,,,,,,,-0.008041476708664935,,
CKLF,0.028267219598480938,-0.013747534528422508,0.05745452620207043,-0.07494628475793538,-0.033308042278349916,0.005539250066141062,0.004316569352716183,0.08226548798249218,-0.029100976223398602,-0.033860383753370846,0.022103765728711474,-0.07960768074258132,0.05987652293277143,-0.008633914240458826,-0.01315641762752995,0.07756033774326707,-0.015918237464779657,0.047419939778940656,0.0773378142603046
CD24,0.038384324656397455,-0.04236943088444051,0.03993296618909298,0.04096792604684981,-0.07048254625074664,0.011332492723292153,0.02081325802477057,-0.017015888485132545,-0.0014347136672981918,0.0916302495246511,0.08273407680229648,0.06747892221100538,0.06028260261617762,0.055132623278570186,0.04468784635583973,-0.01898967258689471,0.0007892006444283387,0.03725775616805067,-0.06605526693675992
HSP90AA1,-0.015603002119263696,0.025496890678719554,-0.10484769742547788,0.061408657178068864,-0.0028339585754096,0.02204385228022402,0.011837930088257544,0.004526725629940973,0.03721828564228529,-0.13318266118318828,-0.03226074820848426,0.06973465748850215,-0.04509492979612053,0.03133251584792642,0.01858986278795825,0.004670940809495081,0.005437234542391225,0.04535751612812391,0.05439759004779172
BMP4,0.01726287111005143,-0.005471076204886841,0.10359452690196186,-0.011924823540113972,-0.03197806675513826,0.06466124272248967,-0.02757690277691227,0.1038192743223453,-0.024688119804102033,0.020939157631854593,0.0896767568308764,0.04481998771686853,0.0988085826937343,-0.05629206478332451,-0.017029872857227974,,0.026294436692087225,0.0603643073245262,
SCGB3A1,,0.04149526123040268,0.10078469983560767,,,-0.016185411525040147,-0.030434110246064655,-0.01193643731576775,-0.0607730183512346,-0.05428280547021498,,-0.05573098336462934,0.09096328984792572,,0.05701770514404969,,0.06290215467484928,0.042301179562157946,
IGFBP4,-0.03328463074739658,0.04401821042978311,0.12871154935213758,-0.093699430933581,0.03044551520090332,-0.03635095074092225,0.08187308505230961,0.09385578508627607,-0.0657937959611797,0.03174725184899528,0.0168960605426094,0.03337847293251346,-0.04825272689321075,-0.003755649319910236,0.037006233458726556,0.03147080889727818,0.05646368619281522,0.04926536517326174,-0.0737210286106782
RSPO4,,,,,-0.015810347000265595,0.0185373870477041,,-0.0023038456449889933,,0.20784507584049802,,,,,0.06768244053289106,,0.0656173091077817,-0.003364524152071975,
LEFTY2,0.06136473268064792,0.04928018756745745,0.12372049488004662,-0.02569416748047751,0.017948892060782456,-0.017747499093165208,0.0381283560277413,0.10184479426132548,0.1239618964668921,,0.015168560878132026,-0.00357969087656844,0.011566627857623508,-0.07100837820363508,-0.031465700105423204,-0.01821704613659898,0.08000128185996655,0.02920450547691689,
PF4,,0.039458450826940196,,,,,,,,,,,-0.02781127091815743,,,,-0.004911682939230531,0.028660465844637016,
ANGPTL2,0.02578403048624217,-0.05081675293813751,0.09173147581936412,-0.018235805598233203,0.012970514099994368,0.03177775574107875,0.06840106083165085,-0.0033818975564296493,-0.01986000303238188,0.1021989549905914,0.022080581621280536,-0.10239765869300886,0.05841151955017896,-0.04740396484663834,-0.0421212960466005,0.047773857656636935,0.04093661511299539,-0.015167586471936565,0.03817572149627415
LRIG2,-0.07146896595568619,-0.05722596910920174,0.023252994506088653,-0.0002832447876015385,0.030498867469189297,-0.08939677992671656,0.06334141519780967,0.013007364742411726,0.06266973581018323,-0.004809582718964311,0.04727527017670453,-0.0051984603252897,0.03337546584302245,0.03559453098177612,0.05921662065647521,-0.09399946762126836,0.11585230498490928,-0.010364255778368772,0.14635576861599545
ICOSLG,0.0038473005849493937,0.005754486266316847,0.004972150682855286,-0.040455962001701956,0.016130641374933693,-0.020937820772644184,0.01141461556450581,1.7679901338594112e-05,0.059977692898315796,0.00500522828259153,0.0073609138668357605,-0.05744107485414643,0.10112602746802968,-0.06169972033836207,-0.030813729441660043,-0.017283194515138593,0.06844810463208884,0.054491902933721276,0.09397219229126956
WIF1,,0.06912482371482281,-0.050235847664744024,0.17179679829197533,0.07782636724492643,-0.0010987835591067846,-0.042126406565158,-0.10503354483698346,,,,,,,-0.009063082220288756,-0.03151715251066421,,0.025177514465173797,-0.007892298322153973
NPPC,0.005157922247978402,0.005319029273028929,-0.02107572529613637,-0.021678641418486858,-0.023799241019894262,0.07992208181273361,0.04873455599721955,-0.0041120462969544995,-0.057596316290818475,0.05444580025674377,0.0467790787843953,0.08551956353282367,-0.036272914244844925,0.008704813082856405,0.037751551041314266,-0.003058351325190271,,0.10400560440413398,0.004200197397932257
LYZ,-0.05309529627358304,-0.0033547134105031467,-0.010539075885422527,-0.05281030566770543,-0.00821920982637157,0.054212054305776136,0.04620176410469105,0.07148891908407509,0.02755261814458752,-0.02380797576469815,0.05764398017959498,0.007152551604724943,-0.00950803311013569,0.044187014855063225,-0.0029895738219202625,0.009087971653092225,0.003104298595691488,0.009829223129281793,-0.03177205108669255
EREG,,,,,,,0.15147206204239033,,,,,-0.025622122582790244,-0.035501852870657234,,-0.04305640698400202,,0.008948657100726124,0.0050039030293541125,
SPTAN1,0.012250919524130703,-0.07396108330512775,-0.1009002664678042,-0.01717871118072937,0.016373363785425466,-0.0033764540177176282,-0.03593771081053234,-0.08542676297795058,-0.024400157103660555,-0.06622969196728602,0.03210983836666427,0.049469408045007934,-0.011532488090980581,-0.027032249647671508,-0.007433097305564496,-0.04179849529181734,-0.003408382051917478,0.009827745268153784,0.04172855658781888
PTH2,,,,,,,,,,,,,,,0.058072329060274194,,,,
LIPC,0.0048600462750029196,0.024763089397559265,0.030028735751528476,-0.011449355586616163,-0.029559053806396257,,0.04588052216191141,0.02231829194355043,-0.049244071479502965,-0.07873420926133837,-0.010425960428331623,,,-0.01890555481312883,,,-0.05600020583930027,-0.01565176911008628,
COL8A1,0.038707981991501474,0.06667971128599542,0.02965053362704063,-0.024393866699662804,0.04272069421945404,0.032874016202774435,0.009868660073484364,-0.01179289426969466,0.0026508637286011263,-0.08140945591100587,0.08403186998224134,-0.06542443222417613,0.07112020584452959,0.010655864342298841,-0.010597171734319755,-0.0913829984174919,0.07511870161771335,0.06955422791347371,
GSTM2,0.15803631674496302,-0.026986265185735672,-0.014216370535732997,0.009078053698294827,0.06268978166379492,0.0026343938791204132,-0.012086097126968322,-0.03342402166072624,-0.012671055751532328,0.011134690733378173,0.07023353272431959,-0.01757054324732941,-0.0034529655225265282,0.03166736847601739,0.068961624903456,-0.03254256013233998,-0.055524958581828,0.012406306567323833,
SPX,0.05064944820122695,-0.013003459618188955,-0.03203480045092941,0.0700126808326725,-0.030167594118982052,-0.015153302712225047,-0.03282412313767673,0.011339276218888625,-0.06591001621908728,,0.023697135942691377,-0.036917860673106616,-0.03453124764224641,0.019218562102581042,-0.06740636763214497,0.0852418863432871,-0.014479265938080256,-0.03576051985689713,0.0028010427031175626
MFGE8,0.022808640876372698,-0.005062234024533834,0.05034866520760799,-0.04057763421910093,0.017945710352047044,0.017409688884097923,0.000359401964529932,0.12349245979660436,0.0447953181135086,-0.05653750442435468,-0.0246078237904445,-0.015892308553943385,-0.007865927273713403,-0.07774508209527019,0.018503595898848525,0.003666270753769213,0.018954974009031123,0.011628747208962514,0.019498542706638262
TGFA,-0.03684863810535638,-0.01117385434403147,0.07077313925560094,-0.0743862190833487,0.02583523419831172,-0.01399530137955597,-0.00392124362836308,0.030292346290646734,-0.023876336629594395,0.06924170629214486,0.05811471262966894,-0.09241722970899885,0.015042268693755356,0.052204739362161544,0.12392637345443286,0.1298694506449207,0.0994861952909015,0.025149162409031804,-0.0548432368138737
SLIT2,0.016744578026480106,-0.03134300271150298,-0.020118385493082144,0.12422452899137275,-0.026575755029789244,0.020951346974743445,0.016941864705806657,-0.007899043903247298,0.008441942224838754,-0.04133276559168971,0.01249779257676532,-0.011163371595347903,0.07530141560791326,-0.049421802962969816,0.08990916540339404,0.07888777809112736,0.04369020605289941,0.03032559416486185,-0.032074734025637305
PLTP,-0.013512887893526133,-0.005509747716695425,9.129071367135944e-05,-0.11032283800515436,-0.014732284726879813,-0.03571210257262594,0.041856994489482685,-0.023677905201743073,-0.022934529871029164,-0.06034038561240172,-0.0009892902651046896,-0.0018695147325911772,0.06001579103953674,-0.04897798680383422,-0.005133212200950012,0.0641162192872541,-0.030939021331934678,-0.0520680661238545,0.028711263713122912
APOD,0.0018944535368917177,-0.05464747463896944,-0.005733145643888413,-0.03695520573402328,-0.01468467994004006,0.0055740632107687945,0.08266235266221032,0.05307078853363958,-0.13415221817826076,-0.011622947258403566,-0.11087791584708387,-0.06658986581664944,0.05567255871715517,0.0663124109304178,-0.03180406121732268,0.011156289659126496,-0.10752346937117539,-0.04191554647087859,-0.032154552704361176
B2M,-0.03264402476928164,0.022204102743701458,0.1002342480358726,-0.10628649715822855,0.007828579392042569,-0.011219529787254327,0.012484037962255038,0.07692895177142775,0.05565882318667559,0.011032478015129207,-0.06451705279144854,-0.08842973713924994,0.05239322638376298,-0.014613054163673606,0.005161098503222308,-0.17419849146043329,0.0061260406885194066,0.032410700106588315,-0.030376968276906172
OMG,0.0063847948653185166,-0.08142013177553856,-0.02522520854914535,-0.023779397950744775,-0.04299440866398405,0.0008156769759465156,0.0674639890218723,-0.015261940940792565,0.027896700386727303,0.02699825074353486,-0.05750996053476733,-0.07313338648945898,0.052741425890473426,-0.01021640942585586,-0.002628225451413519,0.009037830088711655,0.06045523767360205,0.017071340645871763,0.04579444213813162
CXCL3,0.03337214188273855,0.030022651019207845,,-0.027955356336218214,0.06360953098022423,-0.01731496658040692,-0.005395967284054562,0.02632935735414693,0.051755269320960966,,,-0.007295319823519513,-0.06409515325206586,0.031332973468866376,-0.014722098183985217,0.02224911202196447,0.05163839282019353,-0.016958354442264782,
CXCL10,-0.06747819028128624,0.056267775213196425,-0.02297938940701688,-0.09496627157171816,0.021816687717839296,-0.026302701547490353,0.009184789945607485,-0.03361314858692903,0.07655042364817187,0.07761060293443293,-0.038647964999983186,0.010514692817741072,0.006443377142161843,-0.003472974173164739,-0.02305720687953708,,-0.022357880074898508,-0.015139435429902301,
RSPO3,,-0.028815274594012005,-0.015121604851414736,0.10257172453092332,-0.012472258084150754,0.03467125431399922,-0.040630204424834365,-0.027724737336202985,,,,0.01012226291260691,0.050494876564943225,,0.03294974997691381,0.0012887495137175176,-0.028639571973746333,-0.01227973130461411,-0.017348355039096233
CORT,-0.02235533428378123,0.02645774197549347,0.02733374443065252,0.06689622851408618,-0.0021806375161776237,-0.010697576111260713,0.01319087273773009,0.07646086327774745,,,,0.043198845466809965,-0.014929660236906271,,0.006944103665945494,0.09163486863011751,,,-0.0469726716470541
NCAN,0.014789429927690613,-0.11899464583487444,-0.006332967017215142,-0.0548051633020907,0.03519093416139236,-0.030298195409820674,0.034869644493969496,0.024513843430002735,-0.0629525773861924,0.009587123737245058,0.010714275468776917,0.03605293450197109,0.01282697978337214,-0.006222408555947953,-0.08079916462239924,-0.04559409759869801,-0.011938097173224672,0.019528782431355782,0.041054618611839754
PRG4,,0.06335897872321189,,-0.03028708073778924,-0.020204995819441168,,,0.03175836821906053,,,,0.0021404197987042305,-0.023929753017191347,,-0.05911846233109622,,0.05011173046660878,0.07477958864037207,
ZG16B,,-0.02941614020846442,,-0.009525770628983757,-0.01080146032231018,,,,,,0.07685876576638924,,,,,,-0.040307871487639604,-0.06266217949027211,
TGM2,0.01819136589487907,0.07012944692020102,0.03540907103624422,-0.0676239467752075,0.03069145001133802,-0.003955061782210015,0.06496422555160074,0.0382015187045069,-0.02190016865254392,-0.061803110485335586,3.2637296233930025e-05,-0.03750125486129612,-0.04448373864759077,-0.0010243355379690852,-0.0033600675924413833,-0.025144590280981635,0.03214302840250398,0.062469928474840924,0.09163996723682372
VEGFC,-0.022355335723170566,-0.04050586323327669,0.00042152494762061045,0.021791861853273583,0.020970467182300213,-0.057228873378276986,0.15382393559326688,0.1080110202340175,0.01706450286995291,-0.03318888097516938,0.09352493605087209,-0.005853469854390701,-0.0038582209626552262,0.05404856399423653,-0.0027931926139964747,,0.014444429970996157,-0.0008525181034545023,
WNT6,,-0.013927782525463598,-0.017243399084994254,0.022854275096025712,9.998074719171726e-05,,,-0.0045829318128078516,,,0.11212203099303511,0.030734584498742498,0.009578754008381929,,-0.0023446770760813767,,-0.04473302338161146,0.023817447263926442,
NRG4,,-0.019537993880656277,0.0647200788004078,-0.016267341227887783,0.08509345716802727,-0.01800200719444699,-0.0019974908044445494,0.04465800041812478,,-0.03961356281292048,,,,0.0008034809169757355,-0.029723789110938544,,0.06468458217084383,0.0031737770089724933,
PMCH,,-0.02251858940270754,,,-0.015810346237245587,,,,,,,-0.03721756567132925,0.0018625927552701597,,0.09146294013557545,,0.03821494199757786,0.016490535165238095,
