,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CXCL8,,-0.09087883055031697,0.06325095934862711,-0.24891753585655194,-0.06500472082700474,-0.21817414263770196,0.00716910398139878,-0.05579603259805021,-0.059626228399255285,-0.024935265058823236,-0.07622895870383094,-0.05979795808156593,,-0.04090081403401509,-0.19106662404860983,-0.28513719329973053,0.05028324287872933,-0.014769141463478864,-0.009157204480000491,0.04511490188783009,-0.11206795446859655,0.015159048972136135
GRN,0.046412234159946726,-0.009315378457503787,-0.0043190607263874975,0.13741508317652168,0.008692352736354865,0.0543530115623405,0.21523580620610916,-0.12056588427867221,0.05914208515464308,-0.07049142055588997,-0.16570246795876795,0.03352063053483429,-0.027751268347053153,0.05233342464189499,0.03748131028494313,0.018519242315680775,0.004885718918317612,-0.08352841152551184,0.011867421717344659,-0.16030863941194534,0.07262454208241288,0.01972975934814456
MIA,0.024629482178381047,0.00046808024473732286,0.09940444846370804,0.03048159691935065,-0.0033084410102767335,-0.07318787983079807,0.06000669935321323,-0.038391434453616306,0.0030741188532428425,-0.030452414703044068,,-0.03610224967643289,0.04976029294664252,0.11344681122833616,0.14964285569498437,0.23155288973610394,-0.05691240893511266,-0.0049051560616753045,,0.09736171020750482,0.013213062581706335,
COL4A4,-0.018796038808935555,-0.026950772063019053,-0.019970527625159922,-0.06332622538011456,-0.014302454896570517,0.22997565478703758,0.08099774619813654,0.028081707176605842,0.01960839495893703,0.0021955636253503507,,-0.03502052154705338,,-0.029370510845758153,0.08934000839565544,0.03291143454889602,-0.013782322255128883,0.07913860024360432,,-0.03645453768263503,-0.09173324405696066,
TAC1,-0.016229750430248827,0.08080029877181251,0.0032731221824139605,0.24199868100408894,0.06445592216466535,0.017963767655725167,-0.2301133943097683,0.2695220142731836,0.09881517546133609,0.11672426881527802,0.16957826567675957,0.10606849295898536,,,,,,0.02436457810365122,0.09956734286656288,0.019733943113640316,0.2184094040095491,0.3520910789494728
RARRES2,0.01005668068151331,0.028248217630841104,-0.01235488641417464,-0.15875104727292003,0.031099486456685935,-0.23086673933306548,0.16952377158753854,-0.2069102411572377,0.13162915867749803,0.033000445961878073,-0.042495129150236226,-0.09630838224800058,-0.03588180301387875,0.028584588269377886,-0.015889180971015684,-0.07753646811365089,-0.0597814599843386,-0.02782567233028564,-0.0029622054492219048,0.14448062393427943,-0.10562176707930111,0.09325328345733262
FGF7,-0.016775355502033438,,-0.050183815808887304,0.06068682736845872,-0.014291802430345116,-0.03817605257843303,0.07787925408544312,-0.0449580350145152,-0.017757483068212173,0.02206013979492731,-0.002764156482159809,-0.04366919601597148,0.050839675248864194,0.021469312060177857,0.08260848293706548,-0.0032269333052977233,0.011553274088533579,0.03271526240227232,0.0980791305190194,0.081199005748601,0.15470858806215973,-0.05076186661574228
EFNA2,,,,,,,,,,,,,,,,-0.04193372830601051,,,,,,
HBEGF,-0.03235586358734059,0.019021162434164345,-0.011544920016274534,0.019093132431463225,-0.01831410871191879,-0.11757162394435054,0.23942166534649395,-0.09539835409684479,-0.06670934439978089,-0.04063054295252154,-0.03526835010171721,-0.09429496284253842,0.004676185345344235,-0.04302573693697924,-0.04995897221781096,0.060215834401814314,-0.028819853753103142,-0.025319556396991384,-0.022194036536698106,0.048754898241024205,0.016180374526804597,-0.01295421217157893
CSF3,,,,0.040158330076372435,-0.05408584105128844,-0.17502834522503266,,-0.036171773844338895,,,,,,,-0.12508807001014388,-0.1639995730323241,,-0.052978300073439684,-0.04965585745536802,-0.0018036924787655647,0.018976869466490805,
PI3,,-0.06717237949877368,,-0.10554759233312896,-0.011321355788011205,-0.16327397992353448,,-0.0034072467088918012,,,,,,,-0.14148979980331064,-0.3198933289132348,0.13188142846238055,-0.03015113202410866,,0.01605585178995477,-0.062221758950742535,
PCSK1N,-0.0021247478108376103,0.0891753897423706,0.04412052398171285,0.2074565158138479,0.006105887029076839,0.09617957987633954,-0.17295370177455086,0.1609874731587249,-0.04491511357777591,0.06345744337534084,0.26654224892765704,0.1852634598339341,-0.0172322988582357,0.06647965892654248,0.06396286139763872,0.09927931612135206,0.010021750636009272,0.09213430567590013,0.04922897738478261,0.017246380636430997,0.17912419376610655,0.08183109429572813
NTS,,,,,,4.0119537266919335e-05,-0.05240972478941218,-0.009855228381412487,0.0033922547487032087,-0.025001554923897735,-0.04345601993496369,,,,-0.04676939015789104,0.0384234622207508,,0.006011151271211161,,-0.026152234514900886,,
SFRP1,-0.023614696836050088,-0.014801098271355681,-0.04049934152019487,,-3.1298969011784615e-05,-0.03226032488725949,0.19664265797232328,0.028422799305661536,0.031458870832856874,0.01034461064712403,-0.09935056888783102,-0.04801237665943143,-0.03398100013078236,0.025351593890663812,0.06607664304218822,0.0844261468852014,0.0382501790152299,0.04509395177893014,0.03159731531491839,-0.0044041537081317556,0.06864155475426266,0.011497454753934133
CXCL13,,,0.0010480213150326967,-0.005107377686391943,,0.06215099646399739,,,,,,,,,-0.0019636622717655286,-0.05545727807034026,,0.003057339316242042,,,0.019935610578241603,
MICA,0.025013366060297727,0.031513336808200586,-0.011410552225592308,0.03541703189050221,-0.013364626797838872,-0.02708028806599317,0.10842146269827352,-0.01515274635893263,0.01303622219995018,-0.018661288753054558,0.012851882027243518,-0.07350692035036072,-0.056845829128550907,-0.05364776000957764,-0.035070788389412376,0.11458273850754694,-0.017055598282754904,0.06647417226427113,0.03804301361119379,-0.022890768984742477,0.003482991915813899,0.16547178827745326
TG,-0.01879603457317584,-0.007036497762742927,0.02277637722217994,,0.0012267908769597825,0.059361252074131315,0.01742006909483601,0.04987325789278459,-0.0184608194413036,-0.026417969317387123,,0.002475574794365229,-0.03849331701625622,-0.0378245569721507,0.07177965716878922,0.07392450074604597,,-0.01983096132689025,,-0.044574334231387985,0.02707132920482082,
ADA,0.021533856718765853,0.022718042779617507,-0.0367774373528211,0.12210378918886185,0.04411894384390978,0.017785235873079015,0.09443226093155434,-0.11758187334797102,-0.004003260252994794,-0.028277753693999385,-0.10312146116411954,-0.04794219585155075,0.052709767321303114,0.0475987693648334,-0.012820273860255022,0.18228513844574226,0.019242168620427564,-0.012104150762376724,0.014583871532262411,-0.015620454813050392,-0.005109722035465928,0.06332411191526224
LAMC3,-0.029829859294111676,0.02363307840110066,0.015089594474504702,0.14087818377746159,0.027820276203921968,0.0518058662681202,0.1558886650906258,-0.09925943232567792,0.030309309998073596,0.006760264688508584,-0.008730908831595595,0.043256315122771664,0.04653098832899508,-0.02534827223583863,-0.027341718664057664,0.1741473062126884,-0.04156790582335544,0.022410215807238395,-0.015025309898590876,-0.16525250767383828,0.037624154165433424,0.06285948163030414
CCL7,,0.00702597102842145,,,-0.012419963959189938,-0.06208142562873929,,,,,,,,,-0.03389605535716086,,,,,-0.03190889472917973,-0.06304853890758155,
NGF,,-0.0453157664365859,,,0.0018385064554195167,-0.0703323885425767,-0.022507702825300936,,,,0.09501792653460507,,,-0.03452187259227913,0.044070952117634246,0.04700460393218456,,-0.017643838911039822,,-0.038635644275722136,0.023179213581988732,
TNFSF15,,,,,0.002988930807215758,-0.005683454774317057,0.12861295186732052,,,,,,-0.014887885524205741,0.005254568817271275,-0.03619818323091787,,,0.012962248130386673,,-0.03240978767108195,0.06832935777660927,
HMGB1,-0.021014630924671276,0.0792339529180796,0.014632008820189358,0.2950182737336157,0.03447517416753109,0.06569256015490396,0.18717305371491208,-0.17524941104068292,0.016204698840837594,0.02466330415795651,-0.04245677218815598,-0.002220920895579927,-0.027225196181509394,-0.06345006781520406,-0.00636941475351636,-0.04420457462405821,0.007316856199482073,0.04318014210161797,-0.005620855035248163,0.11719909424021095,0.11504391620298451,-0.07880824628407988
ITGB3BP,0.005094152785283791,0.028389818069645308,0.019355608422485824,0.015719532129225593,-0.009800599306415823,0.06653008322150407,0.33797170624124895,-0.13130746341491112,0.020083014204551206,0.023552389270236347,-0.05244538368400962,-0.11195286396662046,-0.0012175017895877768,-0.043011448969876034,0.12146755520595588,0.030948569093252654,0.06105643199475723,-0.03831631710832595,0.023514138005104292,0.1407097251480462,0.0006123164002796332,-0.05320988294987738
AANAT,,-0.008621162823076454,,,-0.03130028173546462,0.02607402429797052,,0.016337046292864702,0.014882934789602857,0.028461137258886042,-0.040855076550774215,-0.0220783288429194,,-0.024195457478803896,0.07763388165984107,0.11132323294022498,-0.0335316158422047,,,0.1050059049730844,-0.02213464726291952,
RELN,0.04308766341385567,-0.005987701637282943,-0.019697243488841366,0.08297230968783273,-0.0027924523767827634,-0.00849891302876109,-0.05199759196849589,0.12474855741571855,0.07116359891843317,0.04053657929611018,0.04405350920335459,0.04039341127386453,,,,,-0.027102056020686514,-0.03398359330820003,0.05291439653415339,,0.06440793372239606,0.09775799133212285
IL15,-0.04343190339076617,0.03247094301912912,0.006323864633207974,,-0.0013287614278725847,0.02195890823830281,-0.027612318926660516,-0.05667839213582054,-0.008571544922297619,0.02772180034498666,-0.055915919978218716,0.015325366117436345,-0.048058836946820234,-0.022414457187625438,0.04921880832713006,0.011075992472960894,0.052247878166508735,-0.007367843424417151,0.0654646530937154,-0.06076353895323895,-0.034467337640345194,
UTS2,,,,,,,,-0.05489251936144196,,,,,-0.06557374330253136,,0.04360196525098643,,,,,,,
BSG,0.014662085264449938,0.07277196254929234,-0.05571823081693476,0.06473762239742194,-0.02724218051874112,0.03566649149518736,0.12494805897313124,0.07708673333006127,-0.13977192126351656,0.03426021992401812,0.1734318526226377,-0.12532679660789778,0.06556459572818403,-0.05429131066521988,0.020147266365112607,-0.07977609958472777,0.07617867037313866,0.0027036165848356,-0.02120750899812607,0.09748711376242368,-0.010556535540999008,0.11528801327431629
ADAMTS3,0.0026968537734206673,0.02420511548715958,0.03003008772710595,,0.015372977023377223,0.06997905055702522,-0.011325346913750308,-0.16338673174938584,-0.05190512575122488,0.02208053709690523,-0.0017297783415075876,-0.02884397444327779,-0.03283497568234778,0.019446443778860477,0.09317931187690175,0.1692096175345275,0.025041398914133827,0.05335640622232363,0.008628910557107917,0.10384904800096131,0.006363020630057019,
CD34,-0.03633084801830887,0.01744744406366749,-0.028524490020277325,0.12060421068789841,-0.004985727945583169,0.06371292805939914,0.09415194122268208,-0.08817300186888093,-0.033455805861931955,-0.01791059215738324,0.012055313220899823,0.025426252921323743,0.0601069742612283,-0.017261361478217715,0.05393040901072566,0.12610009282300502,0.01405919442106968,-0.031859089674905916,0.029757365150222623,-0.12277884800603858,-0.02962671163098476,-0.022131554628773344
CCL23,,,,,,,,-0.03712539235020738,,,,,-0.011056469788690168,,,,,,,,,
PLAT,0.040884189763832755,0.10419870197405076,-0.014536518641671322,0.20244869264727386,0.06629916880618038,0.025511173529717508,0.32836749448716346,-0.18044034257841832,-0.04719588725218544,-0.002647864082118902,-0.06246546662441153,-0.08667879170903926,-0.045954477235644,0.026667147457045366,0.06686501826530741,0.21644842237376405,0.02182160031771218,0.06582791616399511,0.1019197499964077,-0.06708248057455142,0.09122766951463286,-0.003875524896639465
NTF3,,,,,,,,,,-0.03666585528649361,,,,,0.07104002199135302,0.20870830214008113,,0.09915186834304747,,,,
LTA,,,0.016975615977276773,,0.045650065817589465,,,,-0.05407223593480135,,,-0.03060017806699573,,,,,,,,0.0033792715181448748,,
CKLF,-0.0037709986943781338,0.14615427475855697,-0.01773199487993731,0.07023699092862704,-0.025034769419200117,0.12705834083141507,0.32894767811134545,-0.20164346382318965,0.04905892843968263,-0.027241517570004738,-0.15665415201617608,-0.08719584837582371,-0.008563163980536054,0.12587361794379262,0.11356272143719313,0.13882325918180083,-0.04918027400385327,0.010353443899416163,-0.03997480699587018,0.023310020761026617,-0.019015380174802046,-0.012174969430198052
CD24,0.006298928518520109,0.068959181142994,0.08660849065312413,0.060365304037483386,0.05452661014379144,0.21471723011878066,0.21739228749828116,-0.012468320456240998,0.08310610428701387,-0.13125934713360823,0.026521245591098835,0.03910241440456052,0.08108324161638518,-0.028028069971985457,0.18115613680979795,0.09079458565593822,0.04703675146528581,0.10138963488744392,0.025497377076457783,0.06646966295956436,0.10762999854435223,0.045462291307436384
HSP90AA1,0.04705339167307716,-0.0901971263206453,0.016533687541337612,-0.18234658086280678,-0.01769163129001704,-0.12926987161923842,-0.29217014785610773,0.22470055888262386,0.05810268284306379,0.013063357680208398,0.27138750350444707,0.17129031831756933,-0.005040095170912189,-0.07320344869433264,-0.2440964683532839,-0.40164868515096036,-0.06116882464129671,0.04238847540717233,0.01331054737619239,0.09073165791297987,0.13252219395843004,0.015871485690816093
BMP4,0.05131190384136799,0.04589322994730788,-0.037001853456161714,0.03465546650320965,0.043984351528792466,-0.010139062157609026,0.30224727053799044,0.021907721568981166,0.02241368987183187,0.019084499881847197,0.026594331813098945,-0.012623178877105151,-0.03208463815745125,0.016030242460311,0.0029626809047460737,0.026660261413343028,-0.014510307618784484,0.028398214958556562,,-0.027226761393038798,0.037158659438920084,
SCGB3A1,,-0.03789243938927405,,-0.054231379998954915,,0.019939283255060905,0.047152147857859456,,,0.022476917939437947,-0.0025077689779064933,0.07603258541457042,0.012353454107129406,,0.07116255674815893,0.11051528959978364,,0.032775639124616805,,-0.001178108027682371,0.04145433461597171,
IGFBP4,-0.0169304063972749,0.04205475698354165,0.006546752722972983,0.05458731060804332,-0.008238949339782668,-0.05634333773323593,0.2654287235220853,-0.1148663567494205,-0.0074825337923297664,-0.03465242795809324,-0.045360810358275175,-0.0594443718444537,0.09552316251692888,0.003258654263465681,-0.06855630258009203,-0.07997082350046353,0.03854915130940918,-0.07720241755262607,0.023629854205961826,-0.18990786560285092,0.095324805620858,0.22078551015387998
RSPO4,,,0.030453032183178907,,-0.03023304419018552,0.027081762075057445,,,-0.011783100975209586,0.0679957511051886,,-0.01674676381625935,,,,,,0.04667942646845952,,-0.03864637272142547,-0.03564202980025637,
LEFTY2,0.030330315478956343,0.016895469206687646,0.03878385105644019,0.1500980698710732,0.04508765182207796,0.01752240135090468,0.19134452286583978,-0.12254851778090975,0.0014958321949361838,0.0037266290170015247,0.04165950714553721,0.03473153248010608,0.12417503378248815,-0.030919744096932437,0.02363541489764857,0.0146236019312205,0.013664733888285641,-0.054920338313434305,0.033329604728525315,-0.05633500323974443,0.12375793769011308,
PF4,,0.03933372056925499,0.035646478276358355,,-0.015767307494043772,,,,,,,,,,,-0.07497127387236557,,,,-0.0358930884958053,-0.03653337725520616,
ANGPTL2,-0.007223154544642915,0.06448516235243668,-0.0427042818519756,0.17276024154450564,0.002664866645468141,0.08937808229158808,0.46861490520468146,-0.1051115482363499,0.06567700345057804,0.029202197912076334,-0.14480762504953135,-0.19605455016321383,-0.037464297996561625,-0.025363878087001072,0.13351167292607058,0.2482296755073919,0.0005319233138207165,-0.00658427427124229,-0.04586199805864964,0.060584331098736934,0.10469110966198777,0.01947598978789554
LRIG2,-0.036095096029200024,0.04230282956361802,0.006328106741411256,0.11606460119501497,0.023045408864892307,0.07801672284305418,0.18722065880585823,-0.07379176991895278,0.002189008410981725,-0.00770765389273549,0.05866305578886462,-0.07981457395402233,0.030370084573795655,0.013903555346229488,0.047545936487661436,0.1710065015750684,-0.03345984662504837,0.023057040957122157,0.012649826260425587,-0.01958646177061835,0.07344282074715276,-0.017281478997725593
ICOSLG,-0.029826176352555835,0.03428539433143041,-0.01245889663615941,0.06677668412097577,-0.03247905272516696,-0.0008118883380316518,0.16878459331084997,-0.03777144228073032,0.011936404209716825,-0.042889591561903515,-0.12715820035359013,-0.053647226501939434,0.05681241608552121,0.05431322288941465,0.1431135483902016,0.16981795624876228,0.03735843413199067,0.01818301974739695,-0.039050204253475225,-0.03272646185678725,0.031110159087547964,-0.003520717553739445
WIF1,,-0.02881810821986535,,-0.11334421282838485,,0.11268132938046946,-0.30835103927783397,0.24629866716554158,0.04759332327063384,0.03438227256677287,0.20324059423491808,0.14326796117517185,,,,,,-0.007685036752143832,0.07092752070390156,,0.061193698463496204,0.15306291398350813
NPPC,-0.013267139154996112,0.045603466254851184,,-0.012874291550289166,-0.013966671175592036,-0.08913518180609821,-0.07378295099629249,0.038728614618017305,0.01181889150947364,-0.027103015093506242,0.0038110917557544915,-0.12964123465981867,0.2102283666327686,-0.028971541489504943,0.04141780521850727,0.06450826749974417,-0.04596698813970311,0.06423705847878576,0.19472651434071778,,0.04187574725996935,0.15824818377754016
LYZ,-0.01062407720348564,-0.014316772417470586,-0.029023209889735377,-0.013202468064762631,0.014263737051842435,-0.1620802053671498,0.029123116196508574,-0.12521533164481952,-0.01629779169395236,-0.036502941812424,-0.21115485501522294,-0.04064225751596601,-0.009507971427032467,0.01137351459565036,-0.004551407169920215,0.06650390301696509,-0.01447633077988656,-0.03217600903353855,-0.012119931480109066,-0.11566696205081542,-0.042970002602609844,-0.0633539131412524
EREG,,,,-0.020997064631608352,,-0.09223593103460158,,,,,-0.016711683372411877,,,,0.01721728445827128,-0.08301371862513189,,-0.06286994045825371,,0.03367466684733537,-0.04092496872322984,
SPTAN1,-0.046768988496409494,0.08203688041381721,0.04507764439836304,0.16942137436952065,0.07983877363373014,0.0986364035916271,-0.14799718795692754,0.10557267058695687,0.05362281782471954,-0.04168734455165564,0.2269474120519052,0.11189756733467203,0.0031157165682877946,0.02877693575264805,0.12772659042905918,0.1583211471835329,0.001577427036319667,0.03448927267581466,-0.030624860336919475,-0.04742613447460661,0.14505163071432964,0.11985464914938429
PTH2,,,,,,,,,,,,,,,,,,0.04301876756580896,,,,
LIPC,0.09394849281951738,-9.935424033122147e-05,0.01851457908545134,,0.005459425202253061,0.011700146849970538,-0.06767444408662608,-0.015597992472672765,-0.01633054173109098,,-0.020607254329070672,-0.048070018178965536,-0.0069549052287617335,-0.008998980873712792,,,-0.005264447026048343,,,-0.05744972836360146,-0.006576529463737307,
COL8A1,0.027547143752013992,-0.012813248047304333,-0.022838452005316468,0.033667527224326865,-0.012604481737091108,0.07293266256069823,0.1816697560149781,-0.01965991241817039,-0.005309697958715986,-0.06772981082127796,-0.07683486362406286,-0.08779381079698426,0.05413191020714306,0.08005540736302602,0.09592585591627939,0.1119653385683686,0.12363621847891121,-0.1202725986798494,0.020548959047141904,-0.14042077870839445,-0.05034792145055939,
GSTM2,-0.042816842283286465,0.04321762737502028,-0.024413881500101528,-0.013690644839844234,0.034159734170035004,-0.005561175345999259,-0.03437033412803342,-0.06181753153844089,0.034553959684837036,-0.0405950441314058,0.017883112012703397,-0.03737794398144988,0.0006187584628476854,-0.02328783632807927,0.010827750956664686,0.07247413250969306,0.005681461118503644,0.07699167292124455,0.08960294727404837,0.022827938841464317,-0.05011352793533516,
SPX,-0.026471296438786186,0.018002230172091196,-0.037519643818780334,,0.008990619724755872,-0.07979300569529836,-0.0755640704474862,0.15050913435925029,0.06204397061475616,0.01701487502947553,-0.009740041591531013,0.10788556215567653,-0.03921527961502697,0.03726543951617321,0.012423443200851236,0.04470727448250324,-0.02798065079209807,-0.06198105454574327,-0.06170792445767705,0.037476175730045726,0.026202049729713815,-0.07047360359979626
MFGE8,0.07780900625584096,0.01413734689661939,-0.05010455464599322,-0.029096511971153968,-0.03736695560769165,0.03714828730234866,0.15867910088149112,-0.05810571991225225,0.013454043187952253,0.02867195146346113,0.04315590191928771,-0.04964276747951774,0.019064013213095535,0.021257690792763115,-0.06453064582751927,0.0791767750666775,0.056260863236046496,-0.029451488409874115,0.0024980895155890886,-0.0947752129283423,0.04275673430696615,0.132090018440897
TGFA,0.07334198021508304,0.07449880911917268,-0.0018102678813391913,0.11045305073508248,-0.021066069797806522,0.19306120595052362,0.22667336254890091,-0.10268877946444956,-0.07609057398540671,-0.04815926573858159,-0.10711751469429404,-0.08378021405289747,-0.06256087873085801,-0.001701187147000198,0.1261594758275782,0.1890817341467039,0.04216899548035637,0.04607094530640744,0.04337320453279551,0.08637996259808682,-0.017422163070599808,-0.10714125378558871
SLIT2,0.004171990491919765,0.012471968571341105,0.01626586399969764,0.08671614139332479,0.023399639105988166,-0.049073563231913746,0.034023047041110595,0.12433501062185393,0.001296334619107693,0.07091780719492233,0.10982786989232164,0.22360199776899753,0.07158166837385219,0.03435868389931819,0.11385901425431584,0.09440379458594243,-0.020723201312110622,0.037829597468381354,-0.006516793525247969,0.007505050865444263,0.038598964202505866,0.12904979034215097
PLTP,-0.0286555023341887,-0.05148761411811398,-0.08748943555675001,0.15702452772603578,-0.004607536845218585,-0.063785907430884,0.14783546919324148,-0.1906819125859868,0.051152681334621995,-0.03655877667378994,-0.20450238624301048,-0.0577462394006051,-0.03532270873997452,0.005088535291570141,0.004233165959878855,-0.053670371353446114,0.05869788320545673,-0.06877540717703325,-0.021284604403294792,-0.09386601900666461,-0.0011201024421661487,-0.0619136295052288
APOD,0.021844748233765057,0.08754136053025192,0.0011108298373038845,0.2964843407536302,0.03998717154128132,0.35025587238085176,-0.058438400743853265,-0.20146075400678307,0.04835750155048161,-0.05669604053465368,-0.1854797378400506,0.14250259008745222,0.09098333269709927,-0.03384870149200308,0.18624097178557517,0.30762654399220035,-0.007462192284467908,-0.014828150447864489,0.1555717995445135,-0.1738505393543515,0.01924213864841872,-0.029233276995841773
B2M,-0.05382372764631533,0.06737427400749904,-0.08748221506767213,0.13281614082132057,-0.018965439925788512,-0.2031437712406787,0.2546054660365988,-0.251738043703339,0.09600943212043157,-0.06254605984193302,-0.2700559053113301,-0.16913500340128915,0.038121825173507214,0.16430470947458434,0.02644894408969156,0.12308918759598769,0.10863316532769107,-0.07112609550617764,8.436889296316586e-05,-0.2132394159414756,-0.0032063304021449908,-0.12464478480946004
