,MGH258,UKF243,UKF259,UKF269,UKF275,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf
HMGB1,0.034181132688582756,-0.027351202060657404,0.003940464829281793,0.20476173969458403,-0.05659920497445708,0.030224584013743012,0.008878923799676907,-0.01979304051728157,0.003358606714229665,-0.05693955354607307
ITGB3BP,-0.025211706104858265,0.0075379467822330746,-0.06336944225955149,0.08697917033589475,0.02126028082737544,0.04312159109182866,0.053186638827709964,0.012990224150058998,-0.05422093277186201,0.01813855899242672
AANAT,,-0.0528798189183652,0.0011356108296581618,1.5638905903434964e-05,-0.014262696538253346,,,0.02201356569551245,,-0.02283332498086583
RELN,-0.02308273177454384,-0.050869895343451606,-0.02844385801910606,-0.035625548517519146,-0.022305828268895808,,,,0.0607162356477759,
IL15,0.04306008509690685,-0.02858778548162202,-0.02265172839813663,0.06938695432028873,0.005062418400699553,0.08013292410894196,0.051730125768699835,0.012716071929574252,0.1055327228936812,0.03794365931399714
UTS2,,,,0.10718882919788947,,,-0.0526676754567809,0.03448192993048369,,
BSG,0.03945774100467936,0.0626956395474928,-0.009581751767983407,-0.033933153938988596,0.036499371715410504,0.06452479899884835,0.1182328396614566,-0.08313241061707934,0.07801874181152302,0.016494457761554136
ADAMTS3,-0.018056735941717823,0.06593285632462005,0.0013742643314902927,0.18156044001843874,-0.04558278444245861,0.03560085253549751,0.07049019397889836,-0.05347053264304106,,-9.289844347646213e-05
CD34,-0.04158988896047386,0.03915401589353229,-0.031209192980375465,0.05847441037161921,-0.00400684223104062,-0.015960359551637566,0.04469294107276325,0.10927982437915766,0.04096539766840528,-0.007077297969986585
CCL23,,,,0.0682292792054886,,,-0.026890785432484084,,,
PLAT,-0.04006910349315737,0.021931588138134367,-0.030548969101323386,0.14641120735524213,0.04184389482623799,0.03620347096366671,0.013573007316130089,-0.021791206701036767,0.03454102731808967,0.019351970825467114
NTF3,,,,,,0.03188245227197638,,,,
LTA,,,-0.020728616598805916,,-0.013736463171779251,,,,,
CKLF,-0.006514629235927584,0.041634345156230324,-0.01343632984857869,0.17691455135429957,-0.01067490528669254,-0.031641555556559064,-0.006218559152643161,0.04374940942678256,-0.050230559603995084,0.010776509992021167
APELA,,,,,,0.06706697476560987,,,,
CD24,0.03996355515631571,-0.03896579677564206,0.045843755536080395,-0.012315347634289724,-0.06387060534236293,-0.030317114335584972,0.007194548780565526,-0.010127804108132552,-0.03921808277934541,0.03370551344291631
HSP90AA1,-0.011681931110514437,-0.10856362664569133,0.004535463322333126,-0.12927903519259362,-0.027372808535378653,-0.0813056115552426,0.008179069082627447,-0.020425761157073993,0.046726534308166506,-0.0290839079544899
BMP4,0.007026615727471561,-0.0025036842147349923,-0.012182222575906017,-0.009846115103944572,-0.02353025772150587,-0.00790072536573164,0.02042219854056346,0.1512965036853801,-0.0851982260991196,-0.04856980924768332
SCGB3A1,,,,,,-0.040469405826825906,0.01422016986664525,0.09751381554384274,0.1314911575155314,
IGFBP4,-0.07460728940214904,0.01773614438445168,0.041132445458496564,0.10722205873740015,0.008451377051113923,0.009458662501316785,0.03393784934998182,0.1382095632429396,-0.02355099294899998,0.0169026807576743
RSPO4,,-0.036041182184667835,0.005992654830970693,,-0.015976342923371568,,,,-0.06722500022820742,
LEFTY2,-0.04342573791328776,0.08643386708385811,-0.021740227419852102,0.09365281025937339,-0.02413119919090685,0.013783084065561743,0.03057202465904427,-0.001957174762497849,,-0.029179054205069218
PF4,,,0.006963546686983021,,,,,,,
ANGPTL2,-0.06865153682511863,0.047638994257770746,0.02413349373459175,0.09910714483758146,-0.043536325111963724,-0.07438444346911205,0.010868919207261867,0.01849936062887733,-0.027770069625170354,0.006950929689319122
LRIG2,0.03845807498921084,0.029810943111749255,-0.014823128039486657,0.08170814446259067,-0.02625574535786262,-0.03391641874384841,0.02242299360509895,-0.05198544325550759,0.06945110970114315,0.027001186378880944
ICOSLG,0.032685379826184115,-0.03615760243040655,0.055032037388730685,0.03155129912124521,-0.02806198253066424,-0.025303469051093357,0.025221380147493398,0.00039537407299244893,0.030824312070654,0.022111554507628504
WIF1,,-0.004752558081218704,,-0.11391041285307414,-0.01232856542337868,,,,,
NPPC,-0.029189252559908847,0.015982129954631333,-0.02188917329471798,-0.05733486816281901,-0.024049113902649626,,-0.023758931835408507,-0.06533784729521455,-0.056662187126300584,-0.027340529626522538
LYZ,0.0031593980459210897,0.009412300457712014,0.03611775424297226,0.12711123755715337,0.007728572279658193,0.023343432608422466,0.08787512660551482,0.09800199802766973,0.023236276456855817,0.0030250255125173816
EREG,,,,,,-0.010250549310663803,,,,
SPTAN1,-0.048548034604529354,0.0071625117087995285,0.049419941414901934,-0.039673759487752105,-0.04136298313107907,-0.004230655838489175,0.026478623783176076,-0.071919888913686,-0.07148858478699996,0.10627582210347782
LIPC,-0.012519127232390608,0.11109408247355117,-0.025357976285234497,0.08471439578659855,-0.010331592600218814,-0.006162867383272558,0.004531743328251343,-0.024081138796472095,-0.045135053949238974,0.08355623140099634
COL8A1,0.014110895845918084,0.027126461785001943,0.05574920045338929,0.04191702958314301,-0.011415736598717233,0.04847692313479448,0.045524689977955765,0.029407613100946698,0.055121569930767826,0.038175271478559474
GSTM2,-0.035114205535785696,-0.01185137435676197,-0.022426544156073362,0.00035524607387967715,0.019320423017691404,-0.013450318167562451,-0.04946662474293657,0.05206473736957508,-0.030916292749131092,0.0006931754310971016
IL4,,,,,,,,-0.0025711309007893893,,
SPX,0.03436477525916706,0.03569388979813094,0.010660136087075492,-0.019289374650218818,0.033737102793075305,,-0.03149702176040675,,,-0.04124995173855219
MFGE8,-0.07187670740358791,-0.001720370677325376,-0.038541135177871985,0.042781909681790686,-0.016698544671059086,0.038020220697990006,0.0307250472447873,-0.014470995482344467,0.08346799964761169,0.0023195918223641926
TGFA,0.06868874441979896,-0.007054778967218036,-0.015240240044262342,0.027343411716021077,0.034551710870970795,0.09113495530235097,-0.0523749405621736,-0.05392577258273507,-0.048705389728790745,-0.0024601599340702694
SLIT2,-0.04513767021961153,-0.020886189786383413,-0.020476564002637122,-0.05646856057526796,-0.020032871981406897,0.037456028357913805,0.07983317977301987,0.049338725791393534,-0.023235031718128088,-0.03091972108419912
PLTP,0.00855254534415684,0.11500205785711472,0.0016787980236333167,0.13138096735944424,-0.0019124158267173593,0.0032451715435294327,0.08995728662459457,0.02862766034142961,0.024411097423042323,0.017830990302060035
APOD,0.046869162477507983,0.016651619491759827,-0.05061947258874138,0.14335658580427899,-0.04911810388308281,0.03060390535959414,-0.06924510029817903,-0.038456456123726196,-0.04732023884271533,-0.07043383098228724
B2M,-0.035145448127117236,0.05935393585679426,-0.008084187958188287,0.187566646478817,-0.034750382866834455,0.06471268828734059,0.056161329373357015,0.16746386642079203,-0.0032341122513837414,0.013489879502019802
OMG,0.028300265068814737,0.04069117384192223,0.014300143121728209,-0.03475755435258319,-0.09432831810070982,-0.016185848202068507,-0.05873982277440629,0.058377619316699984,-0.05500808172609023,-0.06456997969919089
CXCL3,-0.03532010417397789,-0.04172638744283137,-0.006665032541222819,-0.0030626504098447897,0.04059052153680553,0.02885313209495956,-0.02448596186569531,0.04730467469022144,,
CXCL10,-0.035001786073946425,0.1099572554817526,-0.06168934488342205,0.1588681432730987,-0.06348923159050078,0.047643238476179114,-0.02018932513365493,0.14792664522876225,0.05091305423072976,-0.036879087994497135
RSPO3,,,-0.01638682353992339,-0.045904948927671566,0.055172049656911124,,,,,
CORT,0.06558594759709013,0.02180043249120007,-0.028290914130235087,-0.06909230252609826,0.021087733917462124,,,,,
NCAN,0.040652854075706464,0.0920805038917878,0.037160865796029695,0.06481928786381097,0.042057878264608294,,0.06850086236703413,0.046284680755666004,0.0556295676512565,-0.0032396760924377254
PRG4,,0.0339268922984541,-0.01617308815250969,0.01333808243168173,-0.02041713201938315,,,,,
ZG16B,,,-0.01877084676548091,-0.014736640715335248,-0.010914866965255102,0.011254581363391473,,,,-0.025383012979288522
TGM2,-0.05113310121415186,0.005546207791931088,0.05814074034376848,0.06193430227211016,-0.03822993285126915,-0.07634128936533592,-0.01281388329144907,0.03297873533642427,0.04204225027553817,0.07217380502283736
VEGFC,0.05960622641942982,-0.010173383086499805,0.06382847811111476,0.1302965597820952,-0.029391043850099458,-0.017405370456628075,-0.0405276159109986,0.05348891017994529,0.0882654914724343,-0.032901425964782675
WNT6,,0.06298263192769253,-0.022369463408072908,-0.03910480879133604,-0.012675563727704795,-0.03224079456013854,,0.007064464421498548,,-0.02413924832336283
NRG4,,0.041279970663222615,-0.01968338813364269,0.0813411531710759,-0.02096922671457296,,,,-0.06360301910940924,
PMCH,,,0.051623267325053575,,-0.015976342152340464,,,,,
COL9A1,-0.029962812663789626,0.07889206034391957,0.00814476115916995,0.07436140817707006,0.03900687172280268,,-0.021851966975671204,-0.03783669198618427,-0.03571193070627381,0.11730927293480509
GDF11,0.02745784462462615,0.04877199338988451,-0.01962619795313033,0.09916463530337596,0.04015113552014669,-0.05032662167112211,-0.025182298407117446,0.05054283480821077,0.05782439917178005,0.05867976865451118
IL24,,,,,,-0.018181769359375117,,,,
SORBS1,-0.032854783873855015,0.03178855758846343,-0.010076729842170557,-0.028128200138127,-0.044201354663443215,-0.01356948783744816,0.04198562599586786,-0.05307993433626866,0.05840834596973142,0.02393703307562819
DLL1,-0.08432495560835138,-0.021187973695854154,-0.05176783874761733,0.11631316888101619,-0.05283970668028385,-0.0660347655842176,0.04346468408804906,-0.012618779084555451,-0.07321211926228519,0.05520209924792403
TLN1,-0.024409942397463184,0.02420410762005784,-0.0025009146411099693,0.10461781909218439,-0.0035614950976176236,0.04998251163032472,-0.0318235565171185,-0.08575591032233791,-0.02788978062045659,-0.03299184204697898
COL2A1,-0.04119519049002241,-0.006621635391513894,,-0.002588073789330631,,,,,,
SHH,,,-0.016806493986175498,-0.0027642128021627237,0.02234532357276362,,0.09902900761896188,-0.04013209456142604,,
PON2,-0.01855082080528011,0.1218603254403941,0.06171849548924593,0.13987114501331363,0.04322836180440445,0.07124589999697781,0.0822516263915154,0.026552966148830938,-0.04179490610380427,0.05618208469486493
ICAM5,,-0.02261299937468329,-0.02619411373819433,-0.07172452360385159,0.08669216338196334,-0.017211278669463318,,,,
HPX,0.007802231141887686,0.06871415177856074,-0.04089248626601184,-0.007950791605813854,0.03137520975280319,-0.010547185692311275,-0.024485949055166312,-0.004245915755148963,-0.06820834595602412,-0.041598911053021374
SFRP2,,0.05137209955788918,-0.019140775332848303,-0.029293743181298522,-0.017851960878485475,-0.017943800352129398,0.11754190465772263,-0.07240960587880654,,0.08308494426193119
CFC1,,,,,0.06738776685889479,,,,,
CD70,,,0.0038421302307193725,,0.03940260047586288,0.07542215055896008,,,-0.04002150816648802,
HP,0.044338158999630034,0.10459030688802622,0.029138007251871482,0.004026352652162888,0.08163253599298215,,0.07039015122791617,0.02887494573064051,0.09079376826150706,0.029992645063868444
CXCL2,-0.02522810408545005,-0.00453455425077448,0.026069455973508546,0.035388701460785855,0.017075342659160476,0.07172043065891023,0.01180134777898073,0.07232904572479604,0.030664489588765984,
NPPB,,,0.06661738656097922,,-0.012028206524070644,,,,,
CCK,-0.05993998572990085,0.03666990079547261,-0.044884830425691975,-0.18208892035982321,-0.0354744073409676,,-0.025193935484218836,,,-0.03159229701519453
SEMA6A,0.01012317045543111,0.045890294973440764,0.008876331652032676,0.0914342084946144,0.002445668184992791,0.01866301612245938,-0.0023576120875536547,-0.014570344454908086,0.00035917659750113934,0.09640627704849708
IRAK4,0.0252753051210098,0.06074915087731819,-0.03085469902987906,0.0890011171594398,0.012384218922530239,-0.09095489375766479,0.05683733414413444,0.05886811135743467,0.005960371166097005,0.13647422651275998
GSTP1,0.02604373784031483,0.058153202477187194,0.026754552767056475,0.202436102663336,-0.001260768542476537,0.09130031237851587,-0.016559157284243477,0.051539676782933856,-0.005731094349041189,-0.0024853804570901974
VCAM1,-0.009851638311864377,0.03510844686997726,-0.013165380928835098,0.16262382627950797,0.06857730094215353,-0.01697313836993485,0.0030612231911480337,-0.01968206512402248,0.023285843922780856,0.006474049360191302
NXPH3,0.02415132388216264,0.020136139009968856,-0.03621674692909493,0.056109642329301296,-0.01335792941957389,-0.02303681528851181,-0.033648257673330545,-0.01027021809602342,-0.036160615141243274,-0.013305414280729006
MTMR4,-0.034581906392660615,0.04836599544308815,0.029190110513234616,0.0394857013483204,-0.011561678383803854,0.007746544029467765,-0.06388161871968409,-0.05963202820692503,-0.03368811683044143,0.07109373678083471
LAMC2,,0.001981946616103854,0.001505844491447201,,0.0029707456113883617,-0.026409847744161424,,,-0.045139666883829345,
IL10,-0.03510172394926549,0.017991455459679635,-0.028615644317203186,0.03170614136478354,-0.021124591551731155,-0.016026716799370636,-0.01117211720135153,0.05592575903321562,0.015371235509114746,0.026186872893874804
SEMA4D,0.01854600373437025,0.0405761001686097,0.027448372045601546,-0.04919941081397169,-0.03858533516781059,-0.00413806885189855,0.03945868708842767,0.041723017167070685,-0.09746239585550237,-0.06481219289667663
TRH,-0.04027134548042396,-0.019104299756565912,-0.03260199808673065,-0.02126426831938402,0.007295695309475961,,0.06108497271320908,0.05099996649831661,,
SEMA6D,-0.042371819036791006,0.038559770894735716,-0.061623288664522685,0.11161070548692219,-0.026378972915965894,-0.024500507570263372,-0.015165277028028773,-0.14827667099362618,0.012113202053224036,0.03584510360195116
CEL,,,,,,,,-0.0781745427269878,0.026809072275820977,-0.03509069766740681
PDCD1LG2,0.021440407241505664,0.07943947061533035,0.0069044322752016135,0.029176930284541713,-0.013800930292849543,-0.03866493945157972,0.061889220065257676,0.05330475075186052,0.08754230476355582,0.044530956816109295
SPINT1,-0.032027816675184236,-0.05287978720794524,0.028760605640970466,0.02265684699779311,0.007195071514645783,0.011316896715362498,0.011930950494881824,-0.10626776760914797,-0.08103284805008464,0.019109030096723517
CTHRC1,0.026063406238668207,0.011807722055800527,0.008102827260126488,0.10295865457233741,0.001375375683817136,-0.06108229442161244,0.10651001005808382,0.05353227904735654,-0.016545846640339527,0.09659930752713909
PODXL,-0.05616465957389248,0.03604486368087326,0.0173594197104049,0.10877234667935078,-0.01642024221923918,-0.007253912558620044,0.1507251152984905,-0.008418153407819734,0.017630672176845524,0.059127249994395836
JAM3,0.0023520810067749597,0.07832995616107939,-0.037524447535964234,0.07831049064187043,0.010916930804458203,-0.016576910472315437,-0.04268763183881239,-0.016407667011538882,0.03447376190215207,-0.08548941336768037
TGFB2,0.004133702043747698,0.07426626652451772,-0.06099950787086029,0.11614377822621726,-0.030246019186850936,-0.04227211536559364,0.09486362023007072,-0.020655518924316708,0.04395925658174822,0.0622164822416142
COL18A1,-0.011950533120630694,-0.021284520649230854,-0.028128849068826227,0.11620119687361287,0.044068683286058445,-0.010288644686141614,0.0752096548464776,0.11977735479043565,0.04154232588250054,-0.017181810532556737
NODAL,-0.04798167438080019,,0.029502659890211433,0.06414302454491655,,,0.07504919852996991,0.027318557627607022,0.004999738195609825,0.05046880629965476
INHBB,-0.07865402667916795,0.038567684830761825,0.014562279133979682,0.09836772440596946,-0.046424214032996965,-0.016342588892492505,-0.03996258946867044,-0.03655088230683398,-0.030829458540343354,-0.018139566661759508
LCN1,,,,0.019136374929186285,,,-0.032350409082550886,,,
ARF4,-0.07216521440939015,0.0012291675388348727,-0.05853686702127092,0.08208454820733922,-0.0273746505775491,0.09183127822972371,0.0012032542110571333,0.05654111704355694,-0.042553662206495375,0.015698850712316026
CXCL14,0.0248824269228473,-0.06888168907577123,-0.04411045855675482,-0.06838580881290456,0.022759624298005515,-0.01672869863703405,0.11794531457558906,0.04632516666156271,0.0999458904009013,0.06159370788642258
LIF,-0.018302275724475587,0.015540523870312652,0.003397181652416555,0.0851312214289125,0.040458554727920065,0.020722303660957557,0.047304446575731296,-0.01515734625322253,-0.017800447746447165,-0.03970291456699605
IL17B,,-0.010414178035063077,,0.06145787219037455,,-0.024717189737196055,-0.03861269274743219,-0.08318779614950486,0.07153493607969948,
MMP1,,,,,,-0.0550818208368055,0.1022611783214397,0.07905414325351545,,
MATN1,,-0.03216400637019864,,-0.009993113327893504,0.03279136979435113,-0.018181771980064754,,,-0.03519478060564096,
ADAM28,0.05253754488208378,-0.06862983835432927,-0.010018036694094602,0.17286042076816274,-0.05020707541377052,0.045665289736434696,-0.00506112595300963,-0.04339391872733153,0.1162814919177974,-0.004895658205192422
TCN2,0.01324001469502176,0.12134321959615975,-0.03940646982887402,0.13433766320185464,0.03960970466147618,0.11593275687497051,0.019935939123118484,-0.027048011330642167,0.03120713365642304,0.008237070710281284
THPO,,,-0.03409607267219977,0.10275822230969436,0.020036395904566275,,,-0.001979445439981675,-0.0636030892692414,0.1860825756962016
CUBN,-0.04546710049316956,0.031066948356203727,-0.020717026993506745,0.14938795211746952,0.004004854926118669,0.0037283988814119625,0.07475518755092797,0.03783196977408437,0.002361466382414215,-0.032670752226013546
TIMP3,0.003750956490819394,0.025804779981156222,-0.005511417483891609,0.13659197015887026,0.031516952947686735,0.02871699020155028,-0.004554905614173708,0.15389398823751033,-0.008123078319650687,0.03571266409722527
PIGF,0.011779061910681485,-0.06359679708722364,-0.012115254324713052,0.029984155448459993,-0.011455549708425182,-0.023040321756786913,0.04611277341541231,-0.055092885063146954,-0.10718306016415104,-0.017865782312290912
CRH,,,0.05833677996055425,-0.04953125137982408,-0.01917301609574016,,,,,
BDNF,,-0.004111463129236057,-0.03824888946600357,-0.09962532931786479,0.0029563488507312677,0.00029752577601475434,-0.029728608137770594,-0.019828030187287567,,
CCL5,0.06039632478051752,-0.039219677029441714,-0.03610931668335043,0.028905656809171426,-0.03127232243002639,-0.010023558793330101,0.053929541365825465,-0.002144307170849129,-0.10212118631745136,-0.020982546454984905
GAD1,-0.07040769855433532,-0.006569653512005916,-0.03863375976612751,-0.0443849916958725,0.012747894469618517,-0.02723835228834919,-0.018396925005503224,-0.0009193135234770236,0.06766988736202721,0.003921220083379308
COL14A1,0.00722386067325729,-0.0625801552377285,-0.03612056994090351,0.021411094781010234,-0.005218057020452223,-0.015369795430070771,0.1537150474466968,0.0721060857861138,0.033818536826298484,0.04892045584277974
HLA-A,-0.03675344941973513,0.16766115881438245,-0.023988310914711243,0.15994907498881228,-0.049951315285104665,-0.004734977044921174,-0.03020744373935029,0.08811252470605241,0.03145869503284978,-0.008367642949530128
CD5L,-0.03904523914423915,,,,,,,,,-0.02988606635712006
FGF18,,,-0.0150609258206945,,-0.013050569094541178,-0.018878699223679084,,,,
ADM,-0.06930661059050094,-0.048612937980795794,0.026815091502148187,0.022282764476512337,0.05429528581781073,-0.043464646731883654,0.04908699883392327,-0.05731544913643564,0.015016343254353533,-0.030314281767324765
CCL15,,,,,,,-0.02448596186569531,,,
GNAI2,0.015653046240687772,0.028563421136166105,-0.01945697108100414,0.1390874218894384,0.006760440929800644,0.03339959810635729,0.07432286119611768,-0.05914063444935336,0.06349094573753569,0.06924861244890258
HDC,,,,0.06556670909936985,,,,,-0.023713126973307883,
COL11A1,-0.03979827637518099,,-0.03572984330616647,-0.058561367882087455,-0.0033168600217495688,0.021177687782406366,0.09313275321707282,0.044958629154265226,,0.03201081755822832
NUCB2,0.06178180655070267,-0.00709245580989929,-0.03612771363786316,0.06754727491125904,0.04814803200400318,0.030466762196893423,0.028715303377557053,0.10900382049311338,-0.016056221698411324,0.005849565543105647
CXCL1,,-0.019786392588438013,-0.03107301953436099,0.014442517486784672,-0.006519426080839594,0.02794248938190498,-0.026223773267581102,0.1029996758259963,0.021823669398140032,
VCAN,0.0039977671563667435,-0.007770406299093975,-0.001862265198545579,0.11515090144064258,-0.0589298758768049,0.018982395488262575,0.042691920980855454,0.03656232934614555,0.01855667006002747,-0.006195696835380755
MMP7,,0.02631127446589443,-0.029942145018583315,-0.02351099560030196,0.08054974209172511,-0.017024271916585117,-0.004288977027961126,-0.003853206730627707,,
PTPN6,-0.01306225475904703,0.03916897057163931,0.01789952378009289,0.07542123755761446,-0.015938281125482356,0.009904774519952851,0.018190800037887048,0.046546370991436464,0.008923093140881648,0.05790655231440566
PTGS2,0.021275285556411196,-0.012454750706438047,0.014062478374740261,-0.10101690254410974,0.04104074727245698,0.08339215088235116,-0.0128295045295984,0.06167090055699182,-0.029438549183602405,-0.04617394827583716
XCL1,-0.013056250342523612,,-0.016386826297858974,,0.007501747672284265,-0.03390414937060585,,,,
CD58,0.007425223858637079,0.0058974417039899,-0.028944288985716656,0.12773059945591186,-0.008269939965428037,0.03463760368520395,-0.009180841540221337,-0.003090805293547548,0.018103654692436286,0.025723738068565167
TNFSF14,0.06144510163993192,0.06257353411066298,0.05324234764206299,0.10150823151774821,0.006387871964754287,,0.04302109370004626,0.06205748812351481,,0.08619612155640753
CNTN4,,0.04217646461061566,-0.008588200877460336,-0.052740645688243375,0.0016613946614698104,,-0.02911885016761582,,,0.01282516942741938
NTF4,,,-0.02072861764933301,,,,,,,
INSL3,,,-0.015060922866581804,,-0.01386978712127088,,,,,
BTLA,,,0.04865081055093318,,,,,,,-0.03353939174289041
MFNG,-0.05515909583151371,-0.036086306054966336,0.0004923005518808161,0.11297124175370153,0.08540333784235682,0.09241614411962656,-0.032941290159113505,0.03575351869980208,0.06723615750226827,0.03675097784395874
ICAM1,0.027510491645196564,-0.009085337736763252,-0.00862491785486503,0.1665777601618053,-0.011788005539920328,0.03702857395502022,-0.0400184698896806,-0.06541290657086052,-0.05091497428787635,0.024643134071364346
PROS1,0.05059130269038468,0.030555596420586698,-0.014348737101164608,0.14043838641768927,-0.02935818308739321,0.06052631032542318,0.017277309298435482,-0.1520121993727032,0.06915095866946476,0.04931162973652438
