,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
CEACAM1,,-0.016536792552022787,0.00667603519784588,,-0.01044212495276521,-0.03078875580528657,,-0.036472136798446145,0.04268614739066079,,,,-0.05341507206225467,-0.04265875874543678,-0.0004653230696280624,0.016236932674572425,-0.003637179623310714,,0.03958613871375513,
PDAP1,-0.034941690968101735,-0.024069290113926303,0.09377218655473517,0.06347610846067996,-0.05030380298440275,-0.018754069218865164,0.030524598715384592,0.04873695507314396,0.013252631881854786,-0.00817159401670045,0.009715880396937354,-0.021015083139688622,0.05253070024248896,0.016885160871676092,-0.07707550194369954,0.016874194131263048,0.039055589742005306,0.030725712799803632,-0.007696655306429584,0.0026926794401312443
QDPR,0.0217611587335115,-0.023149146421616716,-0.02829498464900007,0.051731496957586366,0.021498278576550407,0.031788971493722666,0.014389345217898534,-0.07113369817564266,0.008107496678611428,0.0012997585494464263,-0.16153736826714682,0.021259786051438953,0.004420438194890349,-0.14588836334623453,0.059138265321927896,0.049199069305876766,0.017446035158314072,0.0701728556303165,-0.01663106601967586,0.059905179457199816
POMC,0.0009349351202294544,0.07201528920807082,0.07317889457644296,,-0.038168918202151604,0.02710632707858265,0.0731000813611709,0.04185603181303234,0.026003567832394384,0.05027350797542335,-0.08727053546212434,0.035053623331710075,-0.07886383012920531,0.11198983982355165,-0.0020736748323410123,0.05919547557399374,0.0511271629560484,,0.0409837232660655,-0.0424827917262679
CCL18,-0.049868089094329965,-0.04528199142244157,,,,,,,,,-0.053301513965532725,,,0.09619149489542898,0.04228978904190261,0.019255955065662026,-0.003366617256958535,,,
CCL17,,,,,-0.023756672237255545,,,,0.022224254423034745,0.017577558090077598,,-0.03263969129624724,,,-0.030761201810002,0.006944358122509675,,,0.05857508693999926,
VEGFD,-0.05618676072716237,-0.006050101077955416,0.0014716253560633195,,0.04821539400769562,0.03469935843842709,,0.026346225959402912,-0.026040539399152202,0.05781268880894614,0.01392158817558385,-0.015227546652276235,-0.09187859597350437,,,-0.035739222733683344,,,,
TNFSF13,,-0.01382046891232059,,,-0.01638682081923424,,0.05808057321269166,,,,,,,,0.040767689285903456,0.01947440496168457,0.03636071899016997,,0.04759221429840324,0.05728504742042125
WNT5A,-0.059671462745097915,0.047123525186458716,0.02194308628685466,0.018887511514688336,0.0031230772539913394,-0.027434651920848263,0.005284479733589432,0.059045488701995205,0.010401409096497692,0.021580695146212914,-0.009439118988966214,-0.006196213222404508,0.028288843862841074,0.017094905330375876,-0.01097431030333001,0.004261221386665249,0.02885130467431274,-0.039254060566018954,0.05660192117887838,-0.030251948662556736
CXCL8,-0.055596861168750726,-0.009491123411504333,0.038958474595864434,-0.03618216909688054,0.06620966819115136,-0.009599379442583232,-0.03825356312963505,0.057868354554542686,-0.03329652977351376,-0.015028322591093943,-0.11775056503635727,-0.030693816320023826,-0.044212165605706295,-0.040107041447707235,-0.1346089419354285,-0.10274892871582504,-0.03452884849680484,0.06734918146588625,0.041320079704370336,-0.06880732167213496
GRN,0.01862271954426676,0.041452732170529756,-0.023797573600058252,-0.03218613276386838,0.02166866008462217,-0.047549388701448564,-0.04153952275916789,0.0778540844821405,-0.038455598484298456,0.04310355544551819,-0.11364143482486577,0.04229982700935848,0.026817301406662105,0.18954416559534465,-0.004167112435117977,0.03716350526104055,0.016653513572957038,-0.03662480376385425,0.09301774980703849,0.026878977359042308
MIA,0.0005282517349941358,-0.007430492030520416,0.008062339791580761,-0.007244582924371033,0.014659986765631803,0.015754513894578912,0.07358193178549956,0.06460913676140244,-0.01697024456692636,-0.011864140078735513,,-0.033147393639465124,-0.048677330081831546,0.03803394744736885,0.16635221470873038,0.09970527642115079,0.022451589427452363,,0.0006377635754074582,0.017035234800497102
COL4A4,0.06689945021372598,-0.04087702115549681,-0.02694889404853218,0.03111372012600505,-0.015665121650628094,-0.04953552060935062,-0.03106069689641257,-0.02599358696291646,0.019876416291910604,0.04928216990608665,,0.0448367787515842,0.008427267964571996,0.0892619026236603,0.043442963838540405,0.09822971143891464,0.016141402894645565,,0.08623276280549384,-0.06883876596706061
TAC1,0.04310510849351737,0.0645147208999793,-0.0028199728376680517,0.08574824965405546,0.032797397836558585,0.015035729189219561,0.04317245428886086,0.0033530963934961487,0.008014314121663918,-0.004300154732640485,0.1685006880921403,0.038449566076599245,,,,,-0.0320059527199901,-0.03209755948457438,0.01776667454650899,0.06097185106694957
RARRES2,-0.023509592553386943,-0.06477955403902283,0.08302184724015915,-0.03359497793301512,0.02045345141844366,0.02928255241190619,-0.022933101360361967,0.014916504732005327,0.059028901520456215,0.030191250697952254,-0.07598185406046347,0.004347354360230113,0.021751639180561725,0.0005891378580305443,-0.07422090151701505,-0.09104850416674136,0.01176696491854727,-0.0011644158612732955,-0.013599048623916784,-0.08497218871837149
FGF7,-0.0010807384827974584,,-0.010395294906420915,0.02776458963380019,-0.03474178365742481,0.05251629387045316,0.07437029715616321,-0.013959133258576346,-0.020707826375144293,-0.024862127152209236,0.02070411973994421,0.06920931414409658,-0.06310359523238282,-0.02265993707962038,0.123534204417741,0.04380497843014752,-0.00633931471242236,-0.054534483018338915,0.03535501503238968,0.06806199741805644
EFNA2,,,,,,,,,,,,,,,,0.04587521021316234,,,,
HBEGF,0.04762160122812196,0.05330661975669629,0.055055698362800776,0.014216370849929624,-0.010548488018421573,0.01451589498572909,0.0608074965078663,0.022331799037203323,0.04202463369880098,0.03851625522018873,-0.13558828282781563,-0.011321108581546448,-0.024561871942236253,0.12438516074608337,0.023277157727902828,0.03453711260516161,-0.031220187451544996,0.022070727013101525,0.13137695630379914,0.05921502934000231
CSF3,-0.010924051968975083,,,0.004654096216460407,0.013237714620398895,0.1058516015645728,,0.03155523304199059,,,,,,,-0.04441566417074642,-0.09774813266393155,-0.05221266746519357,-0.032739338838043634,-0.009957821452703082,0.004742729255307701
PI3,-0.06700581043018844,0.011571902896732697,,-0.03283119018617142,0.035383926410083553,-0.002702253794944447,,-0.01827464962940273,,,,,,,-0.1468291517670312,-0.1362991583426757,0.00470484434937662,,0.007984519591173227,-0.020011827503450277
PCSK1N,0.12523477913569,-0.010981353518082491,-0.015711598609288818,-0.010982551777586348,0.007168374109371153,-0.027232651764932222,-0.042480501540787,0.02600235222039073,0.0027564012930358438,0.012630937945963462,0.24031319283591687,0.06695804751916695,0.04886200030574527,0.011542366036852889,0.10258274352419924,0.06078601186550991,0.08033367306852453,0.049463814901407104,-0.07212739914014094,0.08165765332110612
NTS,,,,,,-0.0440407366127465,-0.037918053666177995,0.03600971507932114,0.008852087038590513,0.0221459162724061,-0.04999441885507815,,,,0.03593080426966726,-0.04138324466043953,0.053792299581827366,,-0.04349774764325591,
SFRP1,0.07450923649447508,0.04235042876954614,-0.06814695816123385,,-0.0066723856850321225,-0.033605265400306145,0.0540213734132934,0.004063186324797368,0.012019381686058034,0.05184583991213801,-0.044183763542972404,0.012032588589588882,0.0648274637972758,0.03148773945373238,0.04260090519205488,0.039396824765662926,0.0508035930941849,-0.010336659534174229,-0.015210814438429362,-0.02406167890465119
CXCL13,,,-0.009025353517313237,-0.03117981131109757,,-0.033303247170546814,,,,,,,,,-0.034933292022947815,-0.05468839283402716,-0.05048058613547402,,,-0.041720387990882554
MICA,-0.04997706855923313,0.0470838846575363,-0.04120794906541409,-0.053631573886729816,0.010418912719917418,-0.006770662212204421,0.015107003096197238,0.08049801562932597,0.03382136901332323,0.05752482647986097,0.0030714348616569355,-0.004578732522705641,-0.030289689241789798,0.053658187902395175,0.05901516629925285,0.029334655813192598,0.039912945333296264,0.02162793643869155,0.08961315349809455,0.039653582155610996
TG,-0.04508873123994717,-0.006272829709993827,0.07595326558849179,,-0.00954796086986293,0.02143410991754801,-0.034861652086933204,0.01329639815905365,0.06690165449375318,0.0021113188944603786,,0.08267914934561774,-0.0622170740095199,-0.04924717083579918,0.06313954968966205,0.038431906205367274,0.03943883170828009,,-0.00783024448299983,-0.03271617939516207
ADA,-0.05700725008973585,0.08950126109990797,0.012221698857556532,0.03757726207493398,0.019090879074683438,-0.026517707812139007,0.06263505287749287,0.0190711000911893,0.004061024874691747,0.00048787176303267504,-0.06935164778216439,0.05629564300370725,-0.016326291690260536,0.018879809938119316,0.026136809852182374,-0.017296905451142555,0.011392584334265245,0.1127136145804712,0.1260043786909372,-0.018520642869707227
LAMC3,0.005043737057219326,0.053373041085002265,0.06553466610311912,-0.001871349577673387,-0.027923028753014098,0.05616409782374745,0.08681758380485254,0.10146462216484396,0.01480658316837676,-0.008399417386141842,-0.056471798814304176,0.05962556835327499,-0.019520805547906705,0.17022832605313706,0.08248724536952373,0.07023594827769614,-0.009850949838532843,0.04829464109774822,0.10987917427703807,0.025752839886741208
CCL7,,-0.0288031718661131,,,0.002190493543594633,-0.010363082976845914,,,,,,,,,0.013471569012314668,,,,0.06496060788933652,-0.05989851499734662
NGF,0.08434973308518676,-0.04163834770530937,,,0.054060600925857134,0.02322815407389951,-0.007158542524404974,,,,0.05678427986355867,,-0.05054415797549633,-0.02975379296639707,0.050754039986720054,0.004553537001530145,0.011847948044815922,,0.08349682632147981,0.009471167618433623
TNFSF15,0.10085110366794375,,,,-0.01800951946822939,0.095794130052807,-0.00359146248103247,,,,,,-0.054583149022257985,0.0188827235507817,-0.016724089838180904,,0.09177663047661878,,0.04385698534391053,0.03838407260752307
HMGB1,0.14032979571708643,0.027488120588599386,0.0111341923042991,0.11996803766804294,0.028607712183552472,-0.037025791347252944,0.04289473628624852,0.039761359770549794,0.005134835731722385,0.009620511358869257,-0.06600010969272253,0.013998970363020963,-0.04577862001815185,0.004683957882776604,-0.12375700499366832,0.044362779862596416,0.012910489498295478,-0.02434436692792005,-0.07259371588589576,-0.03184988903824241
ITGB3BP,-0.02497441239013322,0.019568948217019492,0.060660189103504646,0.01820058176008729,-0.07041430195882015,-0.012930209529409776,0.05302173256447659,0.0627341505585219,-0.005063245751016689,0.035111784559583976,0.0022716241741186556,-0.04910768981438389,0.012776197272583811,0.05339835635368894,0.056805240675239094,0.003144080318071344,0.035294056237087444,-0.046547907191344134,-0.0036002908674085143,-0.03724045132377248
AANAT,-0.01737616507028221,-0.015767865820907973,,,0.03696205187267697,-0.029456942556984708,,-0.024806388874650982,-0.02214456509731285,0.007774145870570778,0.005091478979373272,0.004502040670405801,,-0.031502228268959896,-0.017889906092783646,0.037131711449104036,,,-0.004156744999821597,-0.02089848693286634
RELN,0.017908016286859375,-0.014479855630764385,-0.02107808201527029,-0.03723428333320513,0.014008660594857395,-0.004998075326449628,0.005892552361978001,-0.05513607984366292,-0.008210333709618189,0.01580215615983911,-0.027711999496964807,0.02987713163948919,-0.022784259810572766,,,,-0.029575967935830578,-0.02349077475532141,,0.01761536948577548
IL15,0.02258042807587081,0.03770089714772828,-0.01769499454122279,,-0.023517372605502188,-0.025408413145709675,0.037616116050128795,-0.005377451349450831,0.010069686276625831,0.038457249287925925,0.022370968190414554,0.013561183461891958,-0.001072255438761123,0.0007452660634176307,-0.006208203688453151,-0.0012321363596901377,-0.005687764631342868,-0.03462682627885408,0.07850385047612625,-0.06921543584231758
UTS2,,,,,,,,0.0006586027164652721,,,,,,,0.004145971418974073,,,,,
BSG,-0.05903697209150019,0.02093873018948945,-0.0037270662197578107,0.021504005411694494,-0.011680892338202832,0.014663908783187338,0.047367302908155814,-0.01331452015225275,-0.002557380748586872,0.035474268555154065,0.1731644054268194,0.004628429187887315,0.05346625539678787,0.08995902969798587,-0.0021896096263453076,-0.019861750654868292,0.023527164852119264,-0.04283941877749984,0.08882366634571778,0.021150222540974588
ADAMTS3,0.015156170485472392,0.001172771632438851,-0.019256006788986584,,-0.023610805566669387,-0.020855884678250686,0.02708875207858013,0.07534007605181318,0.003314364063961347,-0.024915740000243276,0.0702933716932655,0.059444438116377486,,-0.03772071129230309,0.02450504170284379,0.07461337157514043,-0.020807168535630118,-0.03981072133935312,0.08780744460804417,-0.021381603720954212
CD34,0.09665360563919252,0.02743384571330549,0.006600085632222386,0.04433984486950964,0.03968713835781043,-0.007568397966062609,0.10108119219192684,0.10850744746772097,-0.009995229649643594,0.006794310776177234,0.014744330939346914,0.053330691302909176,0.031214298402956836,0.149166534540143,0.15272403157902187,0.02236395947332856,0.01832486205744267,-0.07603720796737914,0.13449285043057996,0.0162169730635377
CCL23,,,,,,,,0.12452174766698229,,,,,,,,,,,,
PLAT,0.03221728618924276,0.11878253379054726,0.04361754636235122,0.0005190437746321292,-0.033305863022527665,0.0325100337077077,0.01211047490406849,0.07446980097123297,-0.010802635839312258,0.010229477302633114,-0.052398599030926425,-0.0028653290561131014,0.022514846108211625,0.10211557984266016,0.14499155083496643,0.09057405035963462,0.033965980737160784,0.01584573596680924,0.06391085431237208,0.016470303426060037
NTF3,,,,,,,,,,-0.038858811932863405,,,,,0.08368368039112045,0.05504743157838246,0.06003484842661438,,,
LTA,,,0.02071197216912072,,-0.020728613837968323,,,,-0.021327524013320828,,,0.01708964086989458,,,,,,,0.0912197721984547,
CKLF,0.0622939813591984,-0.025166258299105522,-0.019754051136207533,0.09071989239756785,0.01805359749945384,-0.022065321983810865,0.023318379785934967,0.063530132411982,0.014510215475328285,0.0357366742598322,-0.09616927753085902,-0.008034993930664888,-0.04057218593060785,0.08929747236748217,0.1037714233479059,0.054050105375295414,0.04952817000007567,-0.008339342189100934,-0.018832165765888562,-0.02680462542453377
CD24,-0.09255441371113968,0.004990241969452072,0.09277170562014071,-0.007007383174208167,-0.004377010331566835,0.01241709067856306,0.05871138543280023,-0.024905707755345792,0.05160377498474196,-0.01953658825732577,0.006065184270506917,0.012499982169707638,0.1421780782736462,0.0923346884810103,0.06718758474773882,0.06064064419150922,0.03305403703028111,0.15324647991952398,0.03201451480913796,0.0013889700377616673
HSP90AA1,-0.01841922448682355,-0.026576941280344133,-0.015431484270700381,-0.0007662349185241024,0.06922304135106891,-0.02550448326629921,-0.0024760279585117357,-0.04189548882074855,0.09651755922282937,-0.052137482218158934,0.26815725337003193,0.04934522990535518,-0.01864535372856867,-0.09156726772118332,-0.15482921232907593,-0.08047109437703832,0.022643843607474148,0.08559365726039031,-0.05152362175231344,0.03590140474571825
BMP4,0.03368100674838212,0.030583323403665822,0.003391134072692919,0.026899416527638356,-0.04221841451024448,0.012231582261397322,0.05561307512506718,0.05631711933468497,0.00877787244460115,0.006768121243480286,-0.005316687103824071,-0.001930923276212321,0.07694808045567518,0.05711129228769498,0.046950947600724255,0.10574515238642172,-0.009890332171591004,,0.05547193794397766,-0.001817409099307717
SCGB3A1,,-0.016480278125970787,,-0.01062725137779134,,-0.03507958213752338,-0.03673553137886117,,,-0.01619575460053353,0.02027708733604871,0.14092964659973084,-0.05251828424066019,,0.07313475008985852,0.08410888526336817,0.03072591029733055,,-0.015969200828794848,-0.0058838148359918975
IGFBP4,0.10271226235509265,0.06209618023884757,0.014445072805483575,0.10816115066311013,-0.040515918012171914,-0.008567144963163655,-0.006978653206043231,0.09994447607113673,0.01885417941911078,0.05970388137898064,-0.02735680476685328,-0.01745360867693412,-0.011613045911043132,0.15471859275110114,0.048258613478484404,-0.0284474186714015,-0.021354124798452178,-0.0895286145056561,0.14286446518456747,0.061801209419762144
RSPO4,-0.010048936899902192,,0.08260593715270052,,-0.022365571122359797,-0.04048754015389343,,,-0.024805208814105584,-0.027096991027712077,,0.03515658223367187,-0.042961073772029394,,,,-0.011264922615719593,,-0.02940952734747005,0.018671820228102324
LEFTY2,0.06816962055097278,0.07361819434575542,-0.0017530716834445285,0.028909384793921845,-0.039581925919349815,0.01811526639523988,0.04064195339943685,0.10193728265434614,-0.04097922713622101,0.04780847042688826,0.01817311682262767,0.04108589092022823,,0.17732096040692283,0.03427589322970522,-0.03905679745695424,-0.02970254545211577,-0.05361463764952177,0.04969751657801083,-0.041049847905787425
PF4,,0.015448538636124458,-0.0059131000746419846,,-0.014110696705886794,,,,,,,,,,,0.026030914477986066,,,0.05680662650241271,0.008363494121637418
ANGPTL2,0.0031161098485376197,0.046529051013608706,0.027438590646765182,0.0126294550533177,-0.017515205369554185,-0.02919710905941432,0.03505070241551749,0.020829244705605095,0.0006999604476205773,-0.054271399884381254,-0.10767866718328219,-0.01329538735858191,-0.06195694035784287,0.04106806986675603,0.08597889186843148,0.08980206035011126,0.03201049923193538,0.02718027912640053,0.10016967871033586,0.06707743787877218
LRIG2,0.022913763320587872,-0.06415389549706553,0.06453758222590866,0.0894955755081887,0.046409314836777286,-0.05890248782317274,0.06393648986813501,0.030241174134308123,0.011228071666711793,0.0706579304388832,0.010721325166184289,0.001176066316139073,0.024903162370075237,0.07440972829521539,0.10763897344901978,0.06856730161817653,-0.024495647685144534,-0.04121365561711683,0.015670985145577847,-0.00530070757377886
ICOSLG,0.04149986031288642,0.055737303855795894,0.03506066491058134,0.020232257137535205,-0.019122677208792547,0.04017702582020788,0.03779862491330792,0.01185769085343062,-0.01896441722253723,-0.0251171416634655,-0.059799058735767234,0.040163671228396536,0.036829287086792985,0.10306487530882874,0.038651350703416576,0.10186649192171332,0.05706311186789934,0.023457499832536654,0.04503590490437697,0.06310502088304702
WIF1,0.1839692977043652,-0.005764331504245675,,-0.022591962458129868,,0.017625146937561204,-0.09137555065018492,0.02178693561392525,0.03849096756903581,0.049454162800026215,0.10057001948864318,0.07601742085750031,,,,,0.03913282114468107,-0.03523579609792179,,0.043491251851435354
NPPC,-0.01113471472739319,-0.07162991180507018,,0.07192132077088476,-0.021889170379306225,0.0070815268124082365,0.004378407798280838,0.03909149453237087,0.00156849633217414,-0.014098131071565191,0.17413568717754802,0.001527885588341417,0.004556763148685148,0.022700694373799044,0.041956838092751955,0.028718096397749266,-0.018685458153680275,-0.06014458251200263,,0.12334956597773557
LYZ,0.006478872395917053,0.04526932678123647,0.019407822369255714,-0.02634608001744844,0.016368430312511943,0.04817732676837765,-0.018625457802985836,0.07851830199742478,-0.017815585899563568,0.014201935264968744,-0.2086565169257174,0.006448754280889301,0.060623449532835945,0.11893630040058795,0.031021934530553654,0.015428522024493277,0.006825789245861792,-0.02235269541774722,0.026508619181153596,0.006628890826496667
EREG,,,,0.014208130440675096,,0.013108989962093198,,,,,-0.05142968057777802,,,,-0.022334737307602014,-0.030168276931365937,-0.016833793227494242,,0.037269689761168304,-0.05028118792910347
SPTAN1,0.0036633879351827513,0.034104605111885074,-0.0028810060932056114,-0.01804759292443443,0.00545654132197292,0.010659453054808631,0.015658152216593474,-0.026784622498678665,0.009972384585669994,0.05403477684851383,0.2367235593262217,0.07755238846580899,0.005962295748200998,0.0328196229535802,0.1055835859143584,0.09353932035691398,-0.005644956787584674,0.03818783490402729,0.0025154796348679375,0.07505840320510834
PTH2,,,,,,,,,,,,,,,,,0.012317614620598915,,,
LIPC,0.019111047908102984,0.0009154211378468162,-0.024333563790658885,,0.02234044164887053,0.011158477602011361,-0.00961985170162484,-0.005700857441175975,0.06657723581543525,,-0.022630154190291935,0.05835020879014134,-0.02795074300390342,0.04084801645438737,,,,,0.0625155361183198,0.07249483553221368
COL8A1,-0.009389174139847993,0.036670392647117286,0.0218702789738529,0.10001561279738751,0.008096541772232414,-0.004643083629545118,-0.007207782073887574,0.07911645199654324,-0.0017539762162843678,0.012967666445303342,-0.08851595180764127,0.0069252693974373395,-0.026565965269771515,0.1048674925602557,0.096336149687741,0.06155838966195369,0.007668038986062039,-0.02209367580486658,0.0032107802558078574,-0.002174605849644031
GSTM2,0.059482629989927316,0.011110037494749515,0.014003274821951402,-0.07145210859685608,-0.04015679785471623,-0.026183923844377437,-0.004413110828778517,-0.009040165090760898,0.0016414313765730254,0.017236736316349238,-0.03350231846666553,0.00641129673195721,0.0040031135769155925,0.007244470105302684,0.061039645794482976,-0.008401533823846305,-0.07328898482062354,0.01993885013970162,0.043706417345112186,-0.04682903795933748
SPX,0.09042555949285376,0.04605803817007141,0.02616470771726765,,0.09516624228041744,0.03339803749942859,-0.021967607040309117,0.006360964067192218,-0.031901416874120764,-0.036308562221937325,0.0972165820007092,0.04322512877933258,,-0.00550712969401959,0.07164576413866987,-0.006295251336551253,-0.029003707322319536,-0.029441367255996706,-0.030545223596896837,0.05072227807301917
MFGE8,-0.041256823258175715,0.03845527615158903,-0.019112057964686797,0.008332416199659232,0.013336097354243435,-0.03531692272563757,0.016784232176316458,0.11077445953051472,-0.01397743950042242,-0.028600162716172634,0.10248986749959459,0.0028311389633801248,0.03924435706182276,0.0813038594958119,0.024623894692800744,0.013603094588475284,-0.05040747450287649,0.04723283076194243,0.14553367399814804,0.006171174641750631
TGFA,-0.04634958390526521,0.053167368783633866,0.004259496049618945,0.018824886122832292,-0.04911033808770247,0.04980326254668073,-0.03668127182674188,-0.014462740354315124,0.03401393245425247,0.05395581998876606,-0.12454421269601747,0.04904353487117374,-0.0472624535429771,-0.007169790485156199,0.04261833439878017,0.059671298251319664,0.04947463647533114,0.14563088491422124,0.05025833181054492,0.013137026438182858
SLIT2,0.13527292641617203,0.03886890009031672,-0.01839988195330574,-0.018834019258878294,-0.017447783822834222,-0.040550638396910824,0.140495155853697,-0.016567803131902023,-0.031559792927174146,-0.034697776333144886,0.10294317497832542,0.13188175476197064,0.14000141405213332,0.04503505137008146,0.054897282233215966,-0.011802468021757382,-0.019278301910163352,0.01817028624054319,0.10797984673791883,0.008676056865806105
PLTP,0.03475559828252824,0.05481813135632937,-0.01797651259888987,-0.027266365563107648,-0.043578415558531446,-0.04205917042199557,-0.04726896848220438,0.041845664766463786,0.01097288018713129,0.005211600848768066,-0.18861791653455068,0.053722879749437784,0.10037922044841255,0.10831094371703162,-0.014644250146069475,-0.01585434465106583,-0.006241590665976328,0.004055950788294063,-0.037900715178864806,0.006621307590514507
APOD,0.07640178939318287,-0.01038922676608908,-0.03978289991240151,0.03613697901420066,-0.03885728255106384,-0.047027362928257994,-0.021576748882933233,-0.02971218023019297,0.011955666577924066,-0.010011388024005315,-0.11775716957638795,-0.004360562084684657,0.014150918094154353,-0.10930344400748396,0.14421321918509003,0.13608273903763737,-0.03287225346669394,-0.010869625179821448,-0.1047220430748166,-0.021922645608222914
B2M,0.12281916467420939,0.0590707486974929,-0.049757199260176695,0.018745868599038956,-0.013991525616564283,0.017350621819809987,-0.045677216559616325,0.048494391323473975,0.05383932932565448,0.018066203100380228,-0.26474158332006775,-0.032144564202995135,-0.056537037550720835,0.15118058556594705,0.03891572747869827,0.039430767494105005,-0.01591890321092377,-0.12131541510052783,0.05882675909944324,0.07350103945715471
OMG,0.09189843235292008,0.007717048741545567,0.03243030288502967,0.04447092317784345,-0.004301088910273081,0.011630233987529538,8.520587327527965e-05,-0.06057682979829637,0.009156157709946064,0.00956797706535486,0.0023660166497750323,0.059615506078354176,0.04126781582038387,-0.16360383639303122,0.1260763351185925,0.12181704646608255,-0.01584561383197459,-0.09984730147757372,0.0063528721161088455,0.04263879163644917
CXCL3,-0.03982939357114657,-0.0027217680872609735,-0.05654949008002882,-0.0012179232034175177,0.03696424628294693,-0.023389141971909822,,0.05435795204317239,-0.006726849227442299,-0.028988052727437007,0.0008386762299606146,-0.029244203260450186,,,-0.03150463309835721,-0.07816253401592198,0.020132174665449653,0.0841955332125998,0.04069563145690894,-0.07650848789079506
CXCL10,0.07430234013357441,-0.02850284192956012,-0.022298029460031392,,0.006419607921679393,0.03671329302380725,0.050210831102118325,0.056399417941936585,0.020252985469330617,0.04335682416604981,-0.025443991070235726,0.023137296253400615,-0.07107836936921534,0.07278369521592114,0.009240271498113987,-0.041759431103536214,-0.03003524746121191,,0.06835701780535776,0.0075224403310470405
RSPO3,,0.005202151840754686,,-0.018943627596173844,-0.016386821357367777,0.04750862921556544,0.040699433102020295,-0.019694228764177448,0.05330147013563303,0.033694661316470545,0.1533779279339683,0.052440868541065416,,,0.09350626507862927,0.05562520668229297,0.02141356732952578,0.009672934636300813,0.022395205312054044,0.017306688578434135
CORT,0.020229771506885874,0.06444307559091746,-0.004747426195637602,0.09573253054202517,0.01403972912854445,0.051791868790817985,-0.002146759028313236,0.004939395209562248,-0.010030620638948187,-0.0060155523727936705,0.030375682340946536,0.05041831717490272,,,0.0766363789178322,0.09824575358217885,0.027395998915290414,0.03229603757501,,
NCAN,0.12544437539161443,0.04252466849719808,0.052661619114561374,0.12084048592620165,-0.017242524740020266,0.0021914207251329683,-0.012742267944999898,-0.037905681742390895,-0.023486493585016196,-0.003387100810157695,0.16861883631253824,-0.065177068952121,-0.1227324276268762,-0.008161912356099973,0.13381749589683403,0.13385201740350874,-0.004248614240428147,-0.029010434385189323,-0.054280894498175324,0.01584014692089328
