,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF313,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
PDAP1,0.004728512156334612,0.004771130952054145,0.0007323842148047887,0.035215390881139286,0.11926541162410498,0.0752515400298587,-0.04119718516161413,-0.0390237729173876,-0.03250209317007039,0.012580738641357688,-0.03748599870671027,-0.0011046837769751992,0.014843202467271386,-0.01388375671443643,-0.00028047593220193655
QDPR,0.005063576039147851,-0.023905977623402082,-0.038399321424526595,0.005245792797562105,-0.054546382630328155,-0.09186150194678548,0.02955099604362852,0.1321852596369513,0.030737740079588224,0.015474777043948897,0.05705046830423826,-0.035066707195572304,0.03572605943521679,-0.012339576780854008,-0.01399025490202721
POMC,0.09464478212211304,0.02804868344748945,0.034515669668280034,-0.014225023683749687,0.0007340140805501192,0.015493291163380635,0.026754669683249587,-0.05391515896196908,0.024181691969632758,0.04324715944826094,0.09412190285971556,0.025288998843394965,-0.004475810197701239,0.0815431225656516,0.11434638021232832
CCL18,-0.03080342041562714,,,,,,,0.0008024461233142272,,-0.00968178663271792,-0.012446042307804604,,-0.0008793883957357968,,
CCL17,,,0.002525037754342725,,,,-0.01456070453984554,,,0.248303606326587,-0.03071621482387246,-0.0202415195341218,,-0.012162465709584165,
VEGFD,0.02630063911585082,-0.019610611694078222,-0.025815049630919542,0.08777501072409276,,0.07059108321279063,-0.015513199125871216,-0.015608770236601283,,,0.017328434301715802,0.07126466422952259,,,
TNFSF13,0.05235847145905935,,-0.01598283527603717,,0.12502864213463544,,,,,-0.03530748595907561,-0.0333874753595753,0.0931814300181634,0.05373662150255777,0.02131799079193963,-0.02644442614126023
WNT5A,0.06527030600543174,-0.026687796634862836,0.01727611413653447,0.052040994165712375,0.13565751227487047,0.04881337847219113,0.01975699229196826,0.018996986134035998,0.0366040585782483,0.07061281506523284,0.044137624284148996,0.0004194233107497453,0.03643081103569919,-0.013653244016988192,-0.026917075123308643
CXCL8,0.0024899128955869427,-0.01836221443231003,0.014427536657041235,-0.003901587731358027,0.02713861265290588,-0.0018631122774914553,-0.06775805823837502,-0.05742559189310616,,0.03493882255206204,-0.13636495007421892,-0.028738545398560907,-0.010165751889469424,0.04827193352298758,0.004875607483719371
GRN,0.07207310895256804,0.04461427006642271,0.01670556311778989,0.020341127366162136,0.07482648863494606,0.09014129101382722,0.005835109335902238,-0.030928510671284968,-0.08254200064423149,0.05323039450805146,-0.03816745959438304,0.035624201120683784,-0.02529399492239011,-0.025965940198462278,0.04051278184044633
MIA,0.0036196004719899993,0.04015207452001252,-0.024248296996517475,0.037607801861910733,0.011040293465315083,0.06349791364316033,0.01978121508665512,0.07812258183698487,-0.0570143730281476,0.0291166865694203,0.16247259048670096,0.030387899084203314,-0.005300914160945908,-0.024191800901175432,-0.04844218539796021
COL4A4,0.05628683207625241,-0.01838411228600566,-0.03405947001801437,0.05279890988798223,0.035321058129407765,0.015013076047579243,-0.015201826028453276,,,0.008545639137846294,0.015400755875647666,-0.03118042461855875,0.0693154814407633,-0.03571733835673626,-0.012594092356808995
TAC1,0.05608440026755933,0.08190642497176323,-0.008004092491612554,-0.04228067265478427,-0.10496624519933753,-0.051841669474021405,-0.04479269726834501,,,,,,-0.018981625408454522,0.08927517604582087,-0.05767289827805761
RARRES2,-0.013844191707348569,0.022907469474175095,-0.006467686347673686,-0.05460028712691224,0.07259548788349228,0.12179592082559933,-0.07439458043058121,-0.07373445030332866,-0.004970175615436587,0.0835205534000878,-0.033307146566272726,-0.004018205446680655,-0.030418054657021458,-0.008175475570943629,0.050564092641453
FGF7,,0.03544065494046174,0.01108442253996754,-0.03341900824279133,0.019925660765593177,0.02743949825791942,-0.034654506052744255,0.014937500945257342,0.029852536355404916,-0.01588088792384033,0.06050569339509939,0.017472666023744306,-0.03182057684839945,-0.04174367325337718,0.06948866933605632
EFNA2,,,,,,,,,,,-0.02022337163467467,,,,
HBEGF,0.09774548619001343,0.025603989327262287,0.05583566655311709,0.013775887773066214,0.03488381750204424,0.002435946521179687,0.045455455633109536,0.10740512450066728,-0.06500273036229046,0.02196777459521246,-0.01414132034404146,-0.018992601003236277,-0.004829377168664547,0.0027011762887885686,0.0772400153593436
CSF3,,,0.01388340261891261,-0.015405022763375006,,-0.022985212492660362,,0.02962833475636137,,0.05165803558538727,-0.05010074455572157,,0.0017704482965760439,-0.012805200110401148,-0.01385124042819443
PI3,-0.0324064970034799,,-0.0227350700477666,-0.03872762106516979,,-0.02588165263870331,,,,0.030998083555421985,-0.1586684142711216,-0.017198472161489255,-0.020563818729542237,0.04950530703543921,0.034078352859289396
PCSK1N,0.0293842927228798,0.0440377198750787,-0.033061839154394965,-0.022448001028950306,-0.09279590749481438,0.0038867010862999093,0.03766875500130773,0.018727390594917962,-0.04843715321497995,-0.03126739096712191,0.004360655046823701,0.02864714527419816,0.1198253504752693,-0.049205537006311244,0.0017815790824646637
NTS,,,,-0.02824848501998589,0.06224634311884804,-0.028251591076060456,0.029592951527708484,,,0.03506671732307139,0.11040644630884235,,0.035228656843310946,-0.018962755230826894,
SFRP1,0.023339538438390966,0.027434034340959635,-0.006055547946818644,-0.01991179734456801,0.059442287771159244,0.08230604790696446,-0.03224561130810252,0.038432569145906585,-0.09053969086656898,-0.0024636283951726956,-0.007716084355607032,-0.028098862548760983,0.01881746616124073,-0.018522108840300696,-0.03878623345202384
CXCL13,,0.01995393286923328,,-0.019732845453734913,,,,0.00303325387021743,,0.07221170019855726,-0.009922527026840666,,-0.03288808519948609,,0.05680315237462344
MICA,0.029559708098824897,0.10708147072822093,-0.03156736396884121,-0.03958232496419036,0.01919134212669838,0.11699250074315565,0.023406716151725637,-0.06580019516589382,-0.0322224960956566,0.043322284834571644,0.012249930834240488,0.028538118721969066,-0.015903780025118743,0.004412428437260653,0.029026292028469083
TG,-0.003236070752244217,-0.018617951819439284,-0.021817983509115357,0.04499650394547975,-0.020960607938560933,0.026607377124932316,-0.014669358795969116,0.07485048871114297,-0.0323689534574498,0.13793050403664744,0.1904433060221659,,-0.02150763491713283,-0.024972582709621223,-0.02778985291198826
ADA,0.03918622698798329,-0.018667081150719404,0.004234955511990736,0.11430614066258417,-0.040948606537585815,0.054877064799801825,0.09942064907889765,-0.018554268908492516,0.0027250984936710676,0.09177233424715751,-0.0016911900308196099,0.0354371378921887,0.006797889882417906,0.0790833590756126,0.029334228933602758
LAMC3,0.062097013750233646,0.030929064824805168,0.03931375076533016,0.08408450021315868,0.09551355222984785,0.11293373249268839,0.03371341482467532,0.03242045678011994,-0.034543296727181934,0.048075744726744044,0.026125533353116594,0.07971546681332885,-0.05999001010228332,-0.03869586776827406,-0.016516468808616222
CCL7,-0.019593577588456833,,-0.015774367217858753,0.016063687647450555,,,,,,-0.011003220304587821,,,,-0.013418608447593855,0.009613714182630694
NGF,-0.012306734356784154,,-0.0030777231190374844,0.06329740509735836,-0.020002041965264426,,,-0.00036598978245586827,,-0.018603682100982913,0.000320284568891319,,-0.04486417947093584,-0.0282866267857028,0.050229809218312674
TNFSF15,,,-0.017565529411503373,-0.019370337356422667,-0.009290789340916789,,,-0.03485035670586709,0.15116050691341504,0.03895048336565874,,,-0.01622797408813067,0.06040751666210592,-0.03440780257311961
HMGB1,-0.02540037662052731,-0.019105926974415446,-0.0019759685474658234,0.03272921331917125,0.09637325634324743,0.11580418534572995,-0.04942381181504133,0.024133747682065693,0.032803424958463376,-0.017513327022533276,-0.1060852543466447,-0.03678168449678067,-0.022914367925622105,0.018634473108452173,0.058870032309089326
ITGB3BP,-0.06653103769646844,-0.058377002558262246,-0.06851853058838506,-0.03606736119839127,0.09392798947991701,0.10875186108787649,0.03938572157897487,0.13197507696972607,0.05033416428757536,-0.02468812660438876,-0.009762164352812547,-0.01125474507796124,-0.02493206657288932,0.006634533956814748,0.05069105595811454
AANAT,-0.0036449909281667837,,-0.015982836981854754,-0.01745383241579509,,0.12940732894867285,-0.013192240093214668,,,0.06474375470769561,0.09344936727907956,-0.005044781639098296,,-0.014197447322754925,0.033627036303252957
RELN,0.058386641468934554,-0.04369022387997293,-0.016793682948411458,0.029467916378261894,-0.06474658256603098,-0.04703525453062142,-0.029045054216034576,,,,,0.06689444780256733,-0.019601634035131765,,0.04775934196755356
IL15,0.07981157988850504,-0.010054617855550183,0.06419385241946882,0.026833422572930574,-0.01728154761226722,-0.014952533761178846,0.03168534216392034,0.007909574443976566,-0.050929664586606874,0.008513705773782812,-0.02240240119625763,-0.031180420667176263,0.0389495475254975,0.007677192053605865,0.01466499071416659
UTS2,,,,,,0.06307161614190064,,,0.019162575034031976,-0.02060259569346654,,,,,
BSG,0.041094777002650254,0.02026772405998393,-0.07987147431234823,-0.043998899340167215,0.08482401021661169,-0.024639855642764753,0.029333427213598943,-0.1272837242058329,-0.09670571145662431,0.10253205345962589,-0.031319176677827715,0.04784370438379588,-0.030185123310469415,0.0018288015982470159,-0.007842852125891059
ADAMTS3,0.05813265177668512,-0.03271309117815435,0.026899408962560153,0.04164634988655385,-0.027835573869238787,0.09516572617866151,0.01911004145956925,0.017810979308737557,0.005539597440159113,0.07319267878059828,0.10145393946728076,-0.0002748007017315265,0.04018966107345204,0.005895478786247375,0.04353512935276004
CD34,0.04541585509596085,0.004764054270274766,-0.035344521741137155,-0.021623656960830993,0.0354087956289803,0.09620614177097665,-0.052082753928428795,-0.015273002202772877,0.009019652507678114,-0.014207067328795644,0.08380250073361882,0.015635214721828623,-0.020265854355810176,0.023045654634276182,0.033481491726691105
CCL23,,,,,,0.040813205207114456,,,-0.0017455179697900734,,,,,,
PLAT,0.04884928200855695,-0.04851118786575286,0.03478493366135972,-0.025921167349762637,0.09081595702933586,0.07237770297361486,0.051898630102240134,0.010291127895804966,-0.06429783493372923,0.001542579953620198,0.06458419457948325,0.01914003557517175,-0.004253298374269136,0.012708095901639087,0.03761745553382413
NTF3,,,,,,,,-0.00014260329758301153,,0.02241709816828881,0.09323922165922076,,0.03835420944938233,,
LTA,,-0.013691700288745707,-0.02021758974040665,,,,-0.012705502056198489,,,,,,,-0.019107624489765856,
CKLF,0.019686169658971527,-0.0060526957519335435,-0.013262389190029662,0.0741967350503581,0.14252047976518883,0.12140524121464212,0.038129810618260124,0.09640111414696807,0.12161742896366785,0.002851329653885931,0.046346906069018125,0.03672593109610711,0.08345707194848398,-0.05680431796577904,-0.06762622570082863
APELA,,,,,,,,0.023739381507388677,,,,,,,
CD24,0.010673677203797678,0.026098548381092244,0.058822156404208695,0.06655737318971952,0.06721455247289437,0.02724699834455314,-0.0047466646362026325,0.16386599758444823,0.004962875353561336,-0.010505009414633087,0.057804679509787724,-0.03222461151913011,0.11171915754598291,0.04415760091381583,-0.0021601458340276564
HSP90AA1,-0.07568326292965269,0.01182389511529212,0.010095278795736658,0.013689736954544845,-0.1555694689443374,-0.09298340621650895,0.03369847919749315,0.061044350319788825,-0.09183673131136938,-0.034676916153606636,-0.20869403327008618,-0.0353420335878987,0.03502991050920424,-0.004992125124942314,-0.02084639204586906
BMP4,0.04898848099722821,-0.014514004913619325,-0.009052404172265372,-0.01218864041152453,0.12152158867176403,0.09271775082117854,-0.0019692965029747423,-0.029337547520911306,-0.06226881472846967,0.06378865866064944,0.16467538083677527,-0.021396079365847226,0.020198445241971806,0.07128338676082549,-0.030776049607553136
SCGB3A1,-0.0026192330893554487,,,-0.02078535973854057,-0.0220602011739297,,,0.018007396983984618,0.07114942525905459,0.010431890207768621,0.09230672110362015,,-0.03370038154076963,-0.028135234348306053,0.058471282214459165
IGFBP4,0.07385056000938553,0.014117814605353938,0.04882211926790855,0.02293973348157377,0.05944644949182421,0.01680605131865728,0.029313167271814232,0.002109741024103444,-0.007502840230568332,0.03703524163383271,-0.03527528093159137,0.10099609141807642,-0.04529490188752125,0.03169598901324883,0.029070007183986724
RSPO4,,-0.022134197252246746,-0.030946563227546936,0.05054994082242657,,,0.060396082480319586,,,,,,0.010003862077153581,-0.02520095657434383,-0.02393681656999501
LEFTY2,0.04548917427124647,-0.013859855199848635,-0.009919841602602765,-0.03723569775219098,0.05238816601438806,0.13232626391849997,-0.03639125978482754,-0.039404944960551386,0.04445672297605518,0.050063412084403035,0.04973000999757909,0.006590501665427467,-0.030864751535808366,0.07028016897321869,-0.001427284154025201
PF4,-0.020325189486268463,-0.012454462309315871,-0.013762824624016849,,,,,,,,-0.018536120232423292,,,0.06587463355893139,-0.01875106287659711
ANGPTL2,0.016669897093111095,-0.03105900324367627,-0.051996203134001925,0.06721921752294344,0.16446966039748967,0.04433717222619853,-0.00016319722043128067,0.020488384294387815,-0.06332056508360037,0.03409905235557427,0.09009052459380062,-0.029192698184533586,0.00045255065795292253,-0.00122129004721082,0.041288918573030645
LRIG2,0.06571222650632048,0.012396044093692497,0.03035282194595758,-0.022546567354753973,0.08151947797783876,0.02121192634505946,-0.0021485069191257322,0.07961394868125246,-0.028394957327372055,0.03009426124406243,0.057426279831015746,0.07635816090974674,-0.005796356251185532,0.01262006213228286,0.06425869616304863
ICOSLG,0.05875896169483542,-0.03947526739335344,-0.030082438859492907,0.011118048814624311,0.08503681408742207,-0.0020954755485028333,0.03682087645077428,0.047926659872837014,-0.04148019308025624,0.06959336724573216,0.05195704128141159,0.06737396556944152,-0.03861590917163448,0.0292253610710842,0.08933975995993695
WIF1,-0.018132107755629675,,,0.0321107000900094,-0.08777129710928477,-0.06451792073801617,-0.011403271087897229,,,,,,-0.021097919134654697,,0.0700741710347626
NPPC,-0.0059213541636656325,,-0.0213495349928353,-0.0026611037774010794,-0.023810203012155536,0.0070879678059347076,-0.022244158654144197,,-0.024874597312878027,0.07154042976793884,0.04679623211741968,-0.023753864570765438,-0.017467544796217187,,-0.03242774645724676
LYZ,-0.030229234227754368,0.033805117166603386,0.06557741436953914,0.028871338736291562,0.08446477903223498,0.07908371067703829,-0.024484314769544567,0.04108426590930602,0.00877735843285055,0.031722126205753626,0.037102865361752384,0.0015867247643414632,-0.020778939059146156,0.010472178624987463,0.06432683981373291
EREG,,,,-0.03375917727563453,,,,-0.0022794811586925915,,0.10474566439196421,-0.04486769647191983,,-0.028267967622798453,0.0028880342621199788,-0.02158802805063471
SPTAN1,0.02488547477478783,0.06756332866114387,-0.03388689986613378,0.02342515269844905,-0.06889238347713154,0.022841200610366288,-0.004193553661742498,0.0613462658925274,0.027057783172524646,0.02418239480508055,0.05076693190594125,0.0747873042399348,0.07569951644565197,-0.040170291105485985,0.0333641997840619
PTH2,,,,,,,,,,,,,-0.025816112030480648,,
LIPC,0.0024840429440499434,0.015100069468752883,-0.024732820868101985,-0.023225962496912902,-0.026799249126624253,0.012058867249041257,-0.016810967107773887,0.007104820320872577,-0.026376964184020975,,,-0.02915667052551502,,0.04417467895335763,0.044581336466686314
COL8A1,0.032313841370215424,0.02675463940331239,-0.018481836897631373,0.00234784056085741,-0.008256983521669793,0.0431727950274439,-0.014633414399345967,-0.07053742626440612,-0.0038351069083624213,0.048913831245376044,0.07337444060423169,0.0013698995292068695,-0.0540514519178851,0.02530056365141445,0.02786298332478152
GSTM2,-0.034599547998892775,-0.027290943663381147,-0.05105920975197966,0.06592964492725421,0.06325083662652477,0.04665339734839803,-0.035133599392491006,0.03641354533302793,0.015027956577307966,0.046781463249137026,0.001509729786136925,-0.041970774474491365,0.08028374559031591,-0.04209528391977213,-0.021996590746332374
SPX,0.004216330049695222,0.015875828329637496,0.005040706721514925,0.040954808580677925,-0.05297845071679662,-0.03635320661313101,-0.026917528920089497,,-0.009286353311319228,0.04990732409400643,-0.023014962529251774,-0.038378095164827354,-0.023541967392060676,0.0026067085657177826,0.005149404910726994
MFGE8,0.04932240549429487,0.008970867094952168,0.037294743286729284,-0.004372131459803597,0.031544795192076876,0.07228693593368657,0.0474701136219282,-0.04749175436791724,0.008205220412807222,0.028812373492192327,0.024037810550631915,0.034333032813636886,-0.03496566746929483,-0.02593515857224882,0.03091846273024937
TGFA,-0.013582800689693518,-0.008439110398837584,0.03198987925260559,0.030224821035639286,0.10037708836245832,0.05082987697906914,0.024473345000122246,-0.014898231295885734,-0.039671814038441146,0.07136746228665965,0.03796708090192557,-0.030837110222235415,-0.026292924834802934,0.04058206563704454,0.0042869454743084635
SLIT2,0.04849027923325067,0.09835108053066449,0.03278622039609691,0.018465976062376505,0.054936674293429535,-0.04654555000388155,0.003157004291815372,-0.02321411287833969,-0.0107581111510341,0.0629330957047242,0.0714245987691507,-0.03531616367751866,-0.004362167929866844,0.0701577855084726,0.03794070681856591
PLTP,0.059928463102417805,-0.0009733572924118583,0.008171921219382003,-0.025152555866407297,0.06928774974276855,0.06758408344972339,-0.03561323348938607,-0.01569034621695283,-0.060213916173584126,0.014172902268972266,-0.07104354655089075,-0.023937770995698483,-0.06936368619815926,0.040975667506213946,-0.06382985212773482
APOD,-0.007456196296706388,0.0016328202887462419,-0.042506478620432234,0.02027187340232037,-0.08332877766090797,0.04362535781879214,-0.03203035022397592,0.012336547796712222,-0.04783500353210912,0.032816005883709025,0.133419719241135,-0.06525036765250761,-0.0010893622010725754,0.012284810976076142,-0.03502152995916295
B2M,0.04699920287018958,0.04116998362483641,0.006136012801447599,-0.038905669173423786,0.057043262503654324,0.09750207100766504,0.03176413330753116,-0.010833010517471557,0.05452145154189085,0.08162590129406748,0.034800813581464085,0.00286220044126759,-0.06799645540747429,0.0221636539640375,0.023633760132431264
OMG,0.020537082906716207,-0.042882018219196655,-0.004134725545807453,0.020213720881634537,-0.06994132867418444,0.0025451709912399398,-0.05582689872791658,0.08263077621497184,0.047051964038721285,0.03772241125833152,0.12525107358900242,0.019767744744748357,-0.0258417404647717,-0.04204855471507838,-0.012567147306508524
CXCL3,-0.016480514502485055,0.00016724877238797245,-0.023648176980961888,-0.04582572501486508,,-0.0272218103835836,0.036778409497996885,0.09939149136232277,0.086915504511895,0.04110570871139372,-0.04719472024201001,-0.01763184931249842,-0.03916826578102034,-0.054613124335705726,0.05015998482613284
CXCL10,0.025447590848123605,0.031340164622672764,-0.022312437216080908,0.04206997191012196,-0.023621917794320702,0.10729519339402718,0.03781575874435827,0.020070031348889857,-0.06473281884774906,-0.028477684790709203,-0.024862310787846044,-0.02375386198792374,-0.03101168495072458,-0.01312894259015348,-0.043432232799468715
RSPO3,-0.02661538293138479,,0.05567815715783405,-0.023225948176967673,-0.017759909177611034,-0.03404515119230817,-0.022318836142825735,,,0.0882500837771689,0.05872804267335839,,0.0492201070658089,-0.013617263693457391,-0.011596881209315972
CORT,0.011579204315715803,-0.022242881010684928,-0.003555619397884219,-0.02818819488723972,-0.03975958031609503,-0.018913812289538916,-0.015085563223029744,,,-0.031446065644241995,0.1314716261764443,,0.0645124909845517,,
NCAN,0.020400856038874333,0.022370842654260484,-0.00857320198690029,0.02920969649946916,0.07480067101274224,0.048079760931282675,-0.032081311979756374,,-0.04531960473916256,-0.04360710629694627,0.14424860698998426,0.009523722621079271,0.061089882308432694,-0.011533305148434122,-0.031899015071773215
PRG4,-0.029466400719930542,,-0.015774369676059722,-0.016629695509271892,,0.1209865706415966,-0.004511496958755898,,,-0.00018327892822588915,0.04269939584260637,,-0.01749787311559926,-0.030846772166573423,-0.02609892493072347
ZG16B,-0.02717037567895611,-0.01498692118257117,0.04589649309776364,,,0.016418474610328793,-0.010095674769840985,0.011005134937409079,,,,,,-0.01697926233744052,-0.01599657973921491
TGM2,0.017494060616652086,-0.02767593319908819,0.04088479831891105,0.019947816000238556,0.0014809378371487684,0.05330640891578292,0.0018069922143975489,0.1008896504757145,0.028695957806582264,0.03471366774027605,-0.04366638678014674,0.025743732319384326,-0.0430816001925605,-0.025770499188514442,0.03650652686657411
VEGFC,0.00948397990155954,-0.002582324845847512,0.034299624617989403,0.03480666869188234,-0.025147306911456287,-0.03888381250447994,-0.02718516137679779,0.0014132191355891576,-0.04243070070745649,0.14086760758001524,-0.03886473440269015,0.1256261149597936,0.019480970002804788,0.0012734416999245198,-0.024396631702853108
WNT6,-0.03161380428382246,-0.01385985556359365,0.029959351896000366,-0.022914119395371867,-0.017725543027528008,0.17050071839238765,-0.009590345332848318,-0.030278916992417484,,0.055120480348792356,0.02207640355600542,,-0.01759695847850463,-0.020505948906088693,-0.016529266190843567
NRG4,0.059174289879990696,,-0.003971079851710877,-0.023686826545486477,0.061855458163774885,0.005317471765040767,-0.01939542586815596,,,,,-0.018674794006494088,0.05752409757985735,-0.013617265219627769,0.07822082997818487
PMCH,-0.020799415881750143,,-0.026600878782881227,,,,0.0038439446240436928,,,0.14901253109975135,-0.027215179843249653,,-0.017255694031447166,-0.02936399687857355,-0.03183358198416497
COL9A1,0.05032914479470193,0.012681825508256694,0.08223664537290976,-0.05102947519363351,0.1554014465493154,0.0650408098199572,0.02466486344228488,,0.03995652948590114,-0.06953618862894496,0.08265921344551445,-0.01276592132737774,-0.047932055509537434,0.0012132002658930025,-0.006155196134700153
GDF11,0.048671452243177184,-0.04823325559644074,0.020754443674847096,0.06965555045646635,0.10578664020883355,0.04679263065169856,0.03262897526518747,0.05893536807244918,0.05985561653450995,0.027420030910824896,0.007915356264997493,-0.01774317799128959,-0.008937383519901872,0.0012737674935568758,0.07776176193099929
RAET1E,,,,,,,,,,,,,,-0.014938043192652404,
IL24,,,,,,,,0.07808003455486671,,0.1710531660329909,-0.018240571219427338,,,,-0.027789836954279
SORBS1,-0.008077660187144836,-0.015081865223722986,6.465298323474326e-05,0.03540934153824022,0.013639969241960086,-0.049155761261001026,0.02238803510963791,0.15731205052913083,0.05444209368512902,0.009818016031880117,0.029377086182506697,0.009326431000885932,0.04377614354964202,-0.004657536134719213,0.0237095574291777
DLL1,0.027004620038609782,0.05644038503251928,-0.03806731837995731,0.03589469926571398,0.08721173122542432,0.039104432274105996,-0.023645613084408063,0.10290015244277717,0.04382515368094767,0.03351273067384324,0.14645978651209426,-0.05243355277944533,-0.05109700859216465,0.04076488980178198,-0.0354625086171927
TLN1,0.039736753071362124,-0.014952013927254846,-0.002829492304999264,0.03243151470271683,0.05910930866810158,0.05860864866682792,-0.01361239534659786,-0.07552201165216194,0.05655444918601829,0.06707650293973133,-0.044948027063102615,0.06917398486513131,-0.08253965847867535,0.02671790346312573,0.05574365935461417
COL2A1,0.008633817957971001,,,-0.014852840844427048,0.019618519839437455,-0.02722181964746737,,,,0.12937989618483767,-0.04754050852520385,,0.04130580319112019,-0.019817721182024226,0.13567283765004748
SHH,,,0.05423349867911855,-0.016853228747278653,0.04816913512720907,-0.021399657866968926,0.09749018850915661,,-0.015089770025255442,0.017827218128934466,0.0455810483720518,0.08036150873754093,-0.028508274176413453,-0.013010475688700344,-0.03210354063488459
PON2,0.0478974513935104,-0.017921876051402854,-0.01377422021139069,0.004525959782013714,-0.05201469207799202,0.10824563596985122,-0.08030824370719954,0.03545082597063385,0.0007341241728935927,0.08476793076833514,0.08787647618292178,0.08117613268340801,-0.01971482343667125,-0.0024623661483241265,0.007183046070366291
ICAM5,0.07688217626616199,-0.017840746808829612,-0.025548344852056815,0.00193791052602727,-0.027165854991677098,-0.053194095785551336,-0.0328035373332629,0.11570423861450337,,0.032473882670243696,0.009277609731173413,,0.0713815936269163,0.01487889365843484,0.010630859058335482
HPX,0.056805758460168845,,0.04190315565212704,0.007334497819175383,0.10616618229989949,0.029160587266612012,0.03526437253815513,-0.001941192888324086,-0.025635753610066956,0.0007259243633727917,0.14234900709446793,-0.02503810002019371,0.027283105291557253,0.020011988284859124,-0.039669659635616986
SFRP2,-0.026049711014626088,,0.012371578878407907,,-0.006066205484980848,-0.021725542428275634,-0.01651211980932301,-0.01903853224674328,-0.022157206181857365,0.03621103356509373,0.00022568921759573033,-0.028768289308649452,-0.03258958857557523,0.002976150293696584,0.011739931393556082
CFC1,,,,,0.03126694330392327,,-0.012705502824057613,,,,,,,,0.001789323403711671
CD70,-0.01856221301203093,,-0.022370299454693845,,,,-0.023700211373032985,-0.01282717734856597,,0.06685611650034702,-0.04526006154856268,,0.03713324199619526,-0.02077559854509745,-0.030965309802572477
HP,0.0011255223860257618,,-0.03144583250620768,0.04651034163757567,,-0.036326557588394204,0.04333188062887908,,0.020322658890352226,0.09483540149790703,-0.07917447509244724,-0.023917602842154915,-0.05132566658409595,-0.02036993938987349,0.005117603654744
CXCL2,-0.008899345800977631,0.046336082006176005,0.013163740502194874,-0.039952160998016246,0.013087859207271759,0.06533182266800854,0.0164679805674775,0.021496242565275846,-0.04601082122008942,0.10992163709076502,-0.02102988144320233,0.009141683182990076,-0.011288123130327015,0.11144689583489946,-0.004238681062800445
NPPB,0.03105325105291942,,0.060838794398493955,,,,0.013278111416807892,,,0.06461011739655766,-0.023091952789283617,,-0.02579041818633019,-0.013813199007483451,
CCK,0.07599291828814421,0.0012980199472267036,-0.06082575811617005,0.039460853999455446,-0.10880705185247386,-0.06380977682921779,-0.0928815905125431,,-0.026376985473842,0.06315277244803703,0.12033631884946,-0.033369191284623505,-0.013413272439526584,0.027460600990537144,-0.020584909141220097
