,UKF243,UKF248,UKF266,UKF269,UKF275,UKF304,UKF313,ZH916T1,ZH916bulk
VEGFD,-0.030462077220817715,0.01538773481750934,,-0.020503227833923814,-0.019808622333183472,0.008875491535874218,0.08827701292508115,,
TNFSF13,,0.10575164272824414,-0.012890035085025196,,,,,0.0712631158620764,0.03880596168601323
WNT5A,-0.012873868312043906,0.04895890759180446,-0.003992083103201472,-0.04458495266707883,-0.009984861734280256,-0.039401917560186274,0.026812036955102266,0.11769542103625173,0.0037717231970491477
CXCL8,-0.02544640730700647,-0.07377598345959464,-0.018335238871657153,-0.04076831814623051,-0.03133454567839213,0.01588286069045247,-0.025285964877077023,-0.003557953219080736,0.03829347057089643
GRN,-0.06865669988458967,0.05289692560745907,-0.03837778753954507,-0.03491596726488605,-0.006221267588283697,-0.043556036816084026,-0.01002879957363063,0.14534699102821272,0.01834502969690789
MIA,-0.018207022418748102,-0.0011273136698422381,0.04035396268388867,0.010354072670101239,0.0739885883931838,,-0.01516557943038927,-0.028429894355949673,0.04750710135071934
COL4A4,-0.030665396993827674,-0.01877548101010969,-0.012264298896291019,-0.012060402416162283,-0.019411033670689005,,,0.05330170031759674,-0.04308364987811608
TAC1,0.03948266134709712,0.0617494219801927,0.06729652488249524,0.09985498941016652,0.007648689844827093,0.09390525034487528,,0.07624986150892372,-0.021289654371428966
RARRES2,0.02229839400425975,-0.0163000906075897,-0.05296546992532984,-0.07744452348073012,-0.0033083461599501757,-0.0712586213542449,0.01828587920521312,0.02846968269071852,-0.018759979128826775
FGF7,-0.011924829307850833,,0.009978646723978411,0.024279644782624385,-0.04424993303908748,0.028463831778787668,-0.00962486818552004,-0.014825704885523793,0.03785446343963979
HBEGF,0.05563564722081544,0.0710651302316894,0.06064433335433027,-0.01704089473662921,0.05339039916788488,-0.009241601047459181,-0.028858738461913,0.033245959144313636,0.12593481700130071
CSF3,-0.030665372715941275,,,-0.012759673622378924,,,0.045868092847578236,0.02511495498641058,0.056791971038032164
PI3,-0.0014876026420451573,-0.027046223643414465,,-0.014367560908261747,,,,-0.06718749731994056,-0.015537358741046886
PCSK1N,0.11102228219620917,0.028448501014193914,0.0027792014479467277,0.00949091904032013,-0.019795720680661516,0.09016103310384774,-0.04775273302428944,0.03351473626592544,-0.04487312605661524
NTS,,,0.009208277465692949,-0.015683173760458087,0.0027509186339885923,-0.01700377778939537,,-0.01688079775748029,
SFRP1,0.03768408581787565,0.0007350494948993925,0.023678877307138253,0.08013209591064105,-0.0067748050582975795,-0.02069221845730147,-0.03193017202880342,0.011274312504684712,-0.056539188993149074
CXCL13,,,,,,,0.034776493414921124,,-0.03675992204032999
MICA,-0.0286137298273201,0.032353993365539235,0.03806447597172252,-0.008059335935963714,0.006459035778441993,0.0073006224211970075,0.027320740576683534,0.12388981025044815,0.04092882439699533
TG,-0.0244451966093852,-0.04048434784323824,-0.017281545250982164,-0.015399784480045984,-0.018731132495728626,,0.05233104537295607,0.02804514047355889,-0.040509624318798954
ADA,-0.0012254819679301892,0.018051247022464367,-9.532960999929428e-05,-0.061888423528657685,-0.005205740155898242,-0.07304188945606163,-0.053650777441743194,0.13615731758434627,0.056424707204049025
LAMC3,0.027118455303868756,0.04088655444443896,0.02719811607361387,-0.004416920725170035,-0.005856456690310414,-0.06006335409491695,0.0010018970506712492,0.18868587682900625,0.11093797772654171
CCL7,,-0.016352655499145476,,,,,,-0.032405315233614236,-0.0213638281013225
NGF,-0.017667192930824402,0.022065529773781217,0.029201452308157246,,,-0.017003788985254863,-0.021640933982418765,0.06138054350707522,0.06910694631414896
TNFSF15,-0.021856522581287632,,-0.02002396788276008,,,,-0.010708696345626618,0.09561435539857867,0.1058765285136163
HMGB1,0.09269847026897875,0.015632297163395485,-0.05744479344823734,-0.06000184135129377,-0.02922150141057427,-0.06531618361068119,0.029465717956091434,-0.11695300774639847,0.0232699725356064
ITGB3BP,-0.09482590172852383,0.09030873996137229,-0.0017911279874991551,-0.06402360965032312,-0.033227425273781266,0.03132413865975894,0.026755734935498203,-0.012561706910307096,0.021117668696628743
AANAT,0.006246904956119742,-0.023725215246424458,,-0.011509570908659795,-0.016845016918487783,0.08422714352809635,,0.0141849755421458,-0.027671768457831036
RELN,-0.030462061409738898,-0.010428186939060637,-0.023762822910295606,0.014037669137511283,-0.013549696096082932,0.0009589237491207052,,,-0.016442894385783145
IL15,0.007694127957681034,-0.023241584206893186,0.011206662662230428,-0.030021651031674233,0.011268893326933474,-0.032759012450014134,0.039938773961809365,0.12528864749735094,0.07254533896689801
UTS2,,,,-0.02781717154180007,,,,,
BSG,-0.06654699280400006,-0.01217724292279874,0.021129379721304572,0.048473110721333444,0.026238937181691745,0.05638466892101182,0.003818600323053603,0.10074794984650953,0.10687789253623707
ADAMTS3,-0.025957596303481788,0.01680786563183677,0.09028049262216631,-0.0723629552893289,0.02537898114796596,-0.02566985978783074,-0.033220576064276544,-0.03943567429165182,0.025491619821330615
CD34,0.010566466041407586,-0.0036626976941371357,0.032118338851646756,-0.05416341897599133,0.009635852579694768,0.013073842206046833,0.02383658432567374,0.13715434757690348,0.0017160655661214441
CCL23,,,,-0.013096064669926263,,,,,
PLAT,0.021132301393768288,0.045606659707326205,0.004454330505544594,-0.03149637758615638,-0.010493381925541466,-0.04486515648359618,0.010050012129332651,-0.0006451648001812516,0.08700811746486964
NTF3,,,,,,,-0.015230147263121977,,
LTA,,,,,-0.01622350681781684,,,0.0488956068655402,
CKLF,-0.05981358273019333,0.052269137738901704,-0.004811289852783051,-0.0781008309150613,-0.02519453170476857,-0.03564234458762579,-0.036206976188987744,0.02995201028080286,0.01666707902152373
APELA,,,,,,,-0.006764409842575668,,
CD24,-0.04879597815420027,0.08130605094626323,0.022542861788627428,-0.0366968778928431,-0.03792764520058846,-0.007069897455290644,0.026445489886278883,-0.0024034677254132965,-0.03856915625290544
HSP90AA1,-0.05542476016412132,-0.0643622571882825,0.03731371888507605,0.0834401994868598,0.05640492307908806,0.09174051104867817,-0.03238515310968823,-0.11617340185266618,-0.0675404767824541
BMP4,0.02762840005114626,0.018722302287347083,0.0021650825634612764,0.013271192396334954,-0.04653372882246071,0.016058348870469873,-0.03753746002356094,0.10805517759654212,-0.03482795227568139
SCGB3A1,,0.02585173731206482,-0.018188134902885355,,,-0.02813994336609865,0.0060469994868759345,0.06537478286529973,0.011680082666436057
IGFBP4,-0.01619459818245302,0.07890131831409447,-0.004201376878769167,-0.030697659656227765,0.00944626925273175,-0.05324379891825781,-0.024148636944000147,0.18504312501907777,0.09469565071639477
RSPO4,-0.02158228747231477,,,,-0.01886892609107661,,,0.020901121790775423,-0.034893003921593016
LEFTY2,0.07456567386742298,0.044633882850681816,0.007951719465376565,-0.014303899859784346,0.03206946145310448,-0.017003788985254863,-0.029264697855143504,-0.040704984461486626,0.02733740335790931
PF4,,0.022834234926445086,,,,,,0.08353220484924806,0.00941926021221441
ANGPTL2,-0.008453784178509598,0.0031408910233315943,-0.02427732297475989,-0.033531866999014455,-0.06635567474031417,-0.09221254627185302,0.019190086267628473,0.13145273447341663,0.10172871615016559
LRIG2,-0.01833742237324785,0.00426831225668251,0.010784373856738428,-0.023273857546180367,-0.0507896452801495,-0.039108992124884306,0.09312952865560566,0.06370404340339693,0.06641369121223119
ICOSLG,0.07669788818712188,-0.0017914709282235448,0.047775751657931624,-0.006253352721042538,-0.0015539912447710806,-0.014708874535294176,2.133994248586827e-05,0.08722064388308608,0.06872641598671397
WIF1,0.13838588644527147,-0.006578777463243416,0.014669857732633263,0.0853947404349495,0.02348058150311796,0.09248396689906842,,,-0.029054219126482407
NPPC,0.07593557262209781,0.01269502755418412,0.10368907857975719,0.05108077555220593,-0.018859713991387046,-0.04221558541154336,,,-0.0024636978907721626
LYZ,-0.08044006972033019,-0.01448471699960055,0.06982197876318565,-0.040013408586409505,0.002340987311096601,-0.05510792930643443,0.013681934166432657,0.13497479184875902,-0.014874315263796076
EREG,,,,,,0.04504701654791223,0.060673425153863904,0.008454175912598288,0.09721290293795279
SPTAN1,0.062493363517866204,0.054303749275880796,0.030967999501736784,0.04218489013253734,-0.024383754309020567,0.09132266610388379,-0.03433116371620253,-0.0056779369355576806,-0.03381080333108836
LIPC,0.008051606034700275,0.08076030900156161,-0.022095372320861128,-0.0016779222077492584,0.029808817964020823,0.039092494105891995,-0.007469456545033807,0.08553605070115017,0.07046680262816615
COL8A1,0.029435178499766457,0.06633418476432618,0.03930313725233267,-0.018839168641780604,-0.02416557853359947,0.008639811448321658,0.024256237593473895,0.06831203557772646,0.044758230425947586
GSTM2,-0.06628658183592749,0.04145372147076526,-0.012048808492944459,0.0055237979740901146,0.00020970468886858122,-0.00890242075600463,-0.010463077673019527,0.0030136012915244867,0.02639651446966053
SPX,0.07487629751758103,0.01856275259763355,0.014282556201627442,-0.007926646202350653,0.013609014908382974,-0.014908350532342702,,-0.04624356750494153,0.009966173355067916
MFGE8,-0.017775704487935313,0.07016853749898425,-0.010252107112199272,0.017271332583696647,-0.008086120854665797,0.03407348526143455,-0.027477646055129867,0.1467760471741553,0.01184225579453803
TGFA,-0.014044035824705347,0.05799799283886393,-0.004565439836436191,-0.06976230141076865,0.022639874347858403,-0.06353199386866351,0.0441940182664136,-0.008057763393033778,0.08282744201433252
SLIT2,0.1432676302598785,-0.013782686684202874,0.09331239696925069,0.006731951657873102,-0.0066106454534144215,0.10040257797735748,0.0015510990460537086,0.07024494501073045,0.05864564583106137
PLTP,-0.08290784745048808,-0.01626620323504882,0.0015981400096910646,-0.06772881275983329,-0.01968856258104667,-0.03370129712018728,-0.001043046936852072,0.12893890484719311,0.0427142687699619
APOD,-0.0058820474418817366,-0.04180061999142065,-0.021273799771287273,-0.06809940427972709,-0.014123903754877602,-0.12885646147141144,-0.0470381483997763,0.047709191237847705,0.00495252902973479
B2M,0.07249779441104191,0.004667496556593566,-0.022774076147571834,-0.08523490249226984,-0.012394847639932271,-0.10335769237207064,-0.027007525635200046,0.1260567984907817,0.09609928592135634
OMG,0.037785851736336154,0.04108810444789046,-0.01282397291078502,0.004556281404578607,-0.04469014490934244,-0.014360559703553436,0.07146172969506523,0.011697822091436794,-0.05601284705521711
CXCL3,0.013653646660635278,-0.04189024356032008,,-0.015111516415857607,0.07373235290389649,0.02028946022649766,0.024945739826632018,0.08039570629837774,-0.020614883864038
CXCL10,0.07724433890849751,0.04293164395964549,-0.019475734791381292,-0.05290120575984326,0.028723684404899984,0.038911490589858835,-0.029530358896169125,0.03750334603096679,0.011702272358330174
RSPO3,,0.0388160791335728,0.027145722710871935,0.04425854118919329,0.06063470186234435,0.06895227546385624,,0.01918860997571166,-0.015448842409321154
CORT,0.0246786384675711,0.02368618648968364,0.0011070493323254917,-0.03270951744104373,0.008333408836870584,-0.04280236039479102,,,
NCAN,0.02596598370425763,0.06979401552262099,0.005821739343157136,-0.024270457283931807,0.009652964863047665,0.010122082938373937,,-0.07755476192303892,-0.06633781874651631
PRG4,-0.013744799298949301,0.0032278925989980126,,-0.016371950772258406,-0.024113738476526973,,,0.19889419959477356,-0.025233013873267155
ZG16B,,-0.022676195363223774,,-0.017676151818788562,-0.012891048912079131,,0.03305308341191393,0.07160616043679126,-0.023318419052939982
TGM2,-0.0010630972993160277,0.0009899260921995949,0.00721853169983424,-0.017663427078458603,-0.020242852362118122,-0.0685854268058042,-0.021954243843187567,0.10514006383737247,0.056682386646880675
VEGFC,-0.023695357851331453,0.012340874463466246,0.03676536199308375,0.053536901619076094,-0.026454418992895596,-0.019765804406049643,0.056800508453776676,0.1423352586447095,0.014658794853897093
WNT6,0.10708142513130713,-0.0002631792565664181,-0.014614307696911561,-0.016099669770328482,0.009434920393812225,,0.028639888028482465,-0.04013454338575286,-0.024094922912227493
NRG4,0.055676555402113775,-0.015061369816144218,-0.017890614244783033,-0.020392303294943362,-0.0010081814539366334,0.07497213904769001,,-0.03288506209754524,-0.03623506840652151
PMCH,,-0.017359039254683812,,,-0.018868925180447128,,,0.09352651624434871,0.0218598979969088
COL9A1,-0.017651116783755156,0.010315209238326843,0.0028395188241073076,-0.023015578783170662,-0.000843785475404967,-0.01724944306930176,,0.031752189881282505,0.17545892556693418
GDF11,0.0181906222529367,0.02229340358542134,-0.03171417547106566,0.014331292356442473,0.03738465676487703,0.02765078208030963,-0.009330897618461578,0.06611450019871641,-0.02999695682515801
RAET1E,,,,,,,,0.0241074870780067,
IL24,,,,,,,-0.024344465497629003,,0.08302090268641313
SORBS1,0.008876633631356495,0.051009743282878967,-0.04903273116678524,-0.026733499838228102,-0.007905741391642558,0.026140727571166304,0.015587161558517129,-0.031225677213292585,-0.006874883125411066
DLL1,0.034941618650488795,0.053102665162338566,0.02909806386323244,-0.03661965745572803,-0.0233804260546544,0.00032425925822803837,0.06223511809851453,0.040054072319781496,0.058006783575412856
TLN1,-0.06082665745943609,0.03019675729965802,-0.02626133840659926,-0.058054947473550104,-0.0028138064705008374,-0.08978070049270609,-0.004249311597809565,0.12351400227521754,0.09396836294719621
COL2A1,0.052402097470145695,0.03888624374999417,0.007611622707045768,-0.015111521558474122,,,,0.06516655885955877,0.030787082320565252
SHH,,,-0.01728154709844276,-0.011879492090851379,0.06392093297774985,,,0.008466244291646607,0.005197078419622923
PON2,0.09031616823244687,0.016985606837404722,0.026132301987504613,-0.07215581704794317,0.05410572196747057,-0.04571734088135092,-0.02494487364394988,-0.0247869817543575,0.04929968102254592
ICAM5,0.0244855642580177,0.02040499848086349,0.004302883173657914,0.022800538540625363,-0.0418864527525748,0.07706357431961781,0.04628094368986611,0.02508573092444103,-0.06593216290237428
HPX,0.011914143690152514,0.036791648376577765,-0.014614308682749757,0.046617821145477,-0.014313667618746561,,0.013320271635692856,-0.028741669753664278,0.10144281096613637
SFRP2,0.0517457065882211,0.04294945329862107,-0.03454818049723466,-0.012060398864811962,0.0983402969685716,0.009163724471574135,-0.024025837086285133,0.14528789093062797,0.14276667025175385
CFC1,,,-0.02469460518020813,,0.017381974349397204,-0.01796778541737946,,,-0.015930808253203255
CD70,,0.09146272730269445,,,-0.02113482543621121,,0.03639318077702108,0.035735070164929966,0.06787163227392001
HP,0.03348646680376969,-0.009880519348071175,,0.003750106234597085,-0.01350383108711752,-0.04054421929210783,,0.0215225651327131,0.023851784813896094
CXCL2,0.03237510078399839,0.01079518680960132,-0.022587046731338503,0.014362371586489913,0.0005660900498046986,0.0082033351897964,-0.00017834428494014758,0.05542685424136324,0.020458663591926537
NPPB,,0.011358270315527313,,,-0.014205963216956172,,,0.03509892552325685,
CCK,0.09002939033317091,0.02077617386122898,0.022463237228941793,0.09837092063738825,-0.03276730573988259,0.0710675194920155,,0.11884773253430347,-0.11730062441509766
SEMA6A,-0.07089107735367045,0.02770843793727335,-0.033224533774233726,-0.0825107118213972,-0.01753979440671738,-0.035902565034104064,-0.016643947091117505,-0.05770150320679176,0.06525142708370013
IRAK4,0.015669750197743845,0.06356344354698926,-0.034956076160024566,-0.06090764168905677,-0.002291139336078362,0.023387251034162858,0.006371681693649617,0.028240459578692163,0.03156468996297214
GSTP1,0.025613701840641948,0.006322633080840947,-0.04546411051868089,-0.07598350367888075,0.0029152951808632155,-0.08230353693624781,-0.03050274551027545,-0.025239989276439834,0.04448190243950388
VCAM1,0.0635879326243869,0.0842532275650058,-0.0018994529582796163,-0.038004933804343576,-0.05961941339278579,-0.0053261953317371435,-0.015505110701012967,0.0654277072311923,0.04262225129415696
NXPH3,-0.07124074455630464,-0.034980579923629546,-0.02341944797549181,-0.027329621872944607,0.008069889486544819,0.03231019058895087,-0.04593884783575615,-0.02003681495300696,0.02079356760457007
MTMR4,-0.02102048854123384,0.013193504076762721,0.021171654882589278,0.0157105647104158,0.011531891860996136,0.028746250876716617,0.042905934174183265,0.0211289968334826,0.03665444007527653
LAMC2,-0.0204518042785384,-0.016558551425757947,-0.02002396591473571,,-0.0026046385601604396,,0.06320007203862463,-0.006631913828372529,-0.03489302313009778
IL10,-0.03244750068153972,-0.03498639909216071,,0.05662396023743555,-0.03988544016633713,-0.055880812927261055,0.005578643037713414,0.05737238072670704,0.09627823851995373
SEMA4D,0.053665573820217076,0.005937755392364789,0.03850227220168774,0.05391585073995799,0.020045710777464244,-0.06804077935182058,-0.0014449113777474406,0.11448663349293212,0.03725346038646333
TRH,-0.0399109327078004,0.005738712830210278,-0.027393170559490785,0.01651703663196942,-0.0028858744865237584,-0.027980900878287383,,0.008745661815649685,0.07161394360871667
SEMA6D,0.009692384403735627,-0.026300086045629816,-0.04845528705699808,-0.0648079967785876,-0.03041672227232428,0.034927103526265074,-0.03280493495596593,-0.06236819600776934,0.13424309066433815
CEL,,,,,,,,0.018023738778740084,0.01997484641621729
PDCD1LG2,-0.001875373686181862,0.01793719248144737,0.09232529887813602,-0.023545429390316824,-0.0037795390130390804,-0.04005847064439232,0.0641519276536764,0.12332958008892517,0.04465809125546819
SPINT1,-0.031665630809474675,0.012265830741934429,-0.01818814046027539,-0.037686199926635654,-0.03106906038279827,0.014571551039379708,0.015003550402203268,0.12119702765946654,0.08009152734753103
CTHRC1,0.008017726656661069,0.018252343193507086,0.011432864829973534,0.01142683245329187,0.01969823829675688,-0.05382243247028236,0.006788683831502564,0.11394126238829329,0.08536122415299605
PODXL,0.09219317550845893,0.07979418181634254,-0.0249228309622444,-0.048171055408936035,-0.04116455024669774,0.07350019698206507,0.046988596457555654,0.037488760178970196,0.20227168816000976
JAM3,0.0973096150247577,0.06229013262444377,-0.029996425365579754,-0.06936047212987599,-0.005018612341098965,-0.0734683180521868,0.0666501016892616,0.031146498812941036,0.07588545617472696
TGFB2,0.023886683669067845,0.02554921975917725,0.039153727795978185,-0.0327129622462806,-0.019109201906938458,-0.017570605215724414,-0.019477162579752846,0.00439842117313974,0.0621966101175585
COL18A1,0.036160812969839584,0.07657097483995552,0.01024922344977154,-0.015164708067564146,-0.006292606597328605,-0.06836518322593668,-0.039167334604804344,0.1500892414509605,0.10187550326935614
NODAL,,-0.013619342973841065,0.0403895125893733,0.04311655636680496,,,,0.016574313579954727,0.005969192943236006
INHBB,-0.03478766042325657,0.02165414256054454,-0.0012977606417977985,0.011576126168941906,0.013790474265241095,0.02834946543166315,-0.04092174156445859,0.0034873372452079057,0.10374757336803857
LCN1,,0.004072898021968651,,0.043732327449738546,,,,0.006921168875400393,-0.024474478724196672
ARF4,-0.03445384351629677,0.007366937913972716,0.04189713630034033,-0.08643507159276859,-0.0009794051702445286,-0.03648026408592507,-0.013673500218546426,0.02871042654487558,0.053155411847877296
CXCL14,0.007778142899011702,-0.02416893820841888,0.026361901028417872,-0.010073935455549904,-0.03819185059843484,-0.005377017024534254,0.04622808212641581,-0.005580385177733143,-0.032588870979259964
LIF,-0.003343995275331396,0.005785042775493401,-0.01774014706834852,-0.027171496559053356,0.05525357396875635,0.066319878185638,0.06461919917042346,-0.03408870656655179,0.13370798583347654
IL17B,-0.024445207923869467,,,-0.0219011294412573,,,-0.004389940969343649,0.06068906770732266,-0.009626431105416389
MMP1,,0.03762404923710252,,,,,0.01436045051294186,0.08902573411730662,-0.04566374682679853
MATN1,0.0720847835280999,-0.02174089985361839,-0.017126174357725978,-0.013903505128626011,0.005045764182977375,,0.03899454950535266,-0.045441949150889775,0.015797119737578746
ADAM28,-0.019351638910236814,0.047786598756526445,-0.04534789902400617,-0.05807279598337094,0.0495595533914365,-0.059449812916934595,-0.0062365047245144835,0.11445194709145808,0.0094949932623217
TCN2,-0.04293468956372356,0.05969349372522764,0.026696364160724934,-0.03848767957164098,0.0391095286884147,-0.044797205525995164,-0.04127242953053588,0.11742868329492372,0.07245004484450249
THPO,,-0.004207269032255872,-0.024354166684547412,-0.027058041955673125,0.058177097515119285,0.041164790406516445,,-0.022326290333113903,-0.03779079955511483
CUBN,-0.08169463216338345,-0.0005710266766178703,0.008419221563027875,0.005799721891932979,0.027876544531859865,-0.01866059935658332,-0.020512843840685597,0.058894833538472795,-0.018055665768820398
TIMP3,0.08813192602535047,-0.0031540145178377285,0.0003737858113569373,-0.07627347657286938,-0.08948841979118888,-0.0023211209608322964,-0.020141998798792353,0.17900403813152616,0.11484238054471343
PIGF,-0.042761981413254664,0.035049404121671325,-0.00020308206607392193,-0.037965125690355324,0.015218177366405206,0.023565325387180116,0.045743840420280166,0.029107093975960657,-0.01734522235347698
CRH,,-0.019400318796843948,-0.014432369092755682,-0.0010586692705197433,0.05199581155057248,-0.020817673277479767,,0.008939120831856589,-0.005917461944215064
BDNF,0.13343962309999607,-0.036813775652370664,0.05454386334958241,0.02673878977057042,-0.007278395569924673,-0.024086805523079777,-0.03755129729824212,0.07213413357380838,0.11968402605498435
CCL5,0.02715635358609104,0.04924694032274466,0.04791137526160437,-0.0037077434474547355,0.07379946256373975,-0.028255870319157043,-0.0292749008636682,0.1788863362522722,0.05846139460720416
GAD1,0.1429961562602879,0.015837762682065253,0.04396695814406174,0.0853006901391335,-0.07961679043832404,0.06766784707123753,0.007781724933681998,0.03279391425723056,-0.058148652515827896
COL14A1,0.02495570548746825,0.01743675561460808,0.06142819512001305,0.009873548621088486,-0.022069852273665987,-0.0428023507146754,0.006215089707606125,0.11181028351375738,0.04520712932749055
HLA-A,-0.03047537963327328,-0.021478466416922158,-0.020514396932478522,-0.05790476166652463,-0.02749618332609351,-0.05167318929518284,-0.02761871034856894,0.11340553293888861,0.05986344115811636
CD5L,,-0.019400316552374834,,,,-0.025325387462265283,,,
FGF18,,-0.017553779988626828,0.09077451821896744,,0.07302566673549864,,-0.010199559708279632,0.007045171949811194,-0.005376548777505081
ADM,-0.049625284221072624,-0.03900903451355726,-0.028138352170335893,-0.04149284878078159,0.025267164413393578,-0.015608261627440487,0.022646375945504924,-0.01413397612118174,0.0913949064995039
CCL15,,-0.0210395562833134,,,,,,0.04362670537690596,
GNAI2,-0.01608385679240592,0.02873759488362181,0.016376131136331906,-0.07274393020840646,-0.02051081514908517,-0.045624096301189875,-0.022296602291365007,0.1285707621339391,0.04817642933003026
HDC,,,,-0.04340408911603742,,,,0.00443772094097603,-0.02521754397785587
COL11A1,,0.05029581399567079,-0.023995462481161314,-0.024110044604264053,0.018661324898305204,0.07722869561389514,0.008998599149771486,0.02789584797724466,0.08310461522280883
NUCB2,-0.030331911089581824,0.0019511215631231788,0.017831305732429574,-0.020407614122792045,-0.022137941770128997,0.09582551958369158,-0.025021264429276064,0.07976256466880773,-0.017763827584192628
FGF16,,,,,,,,,-0.02484861132994968
CXCL1,-0.03214290747182443,0.06967663574286406,,-0.03392274999847613,-0.024099679955611308,-0.03455169337597431,-0.0210973849805677,0.03145516477792691,0.05034822348750076
VCAN,-0.0008762529919928032,0.02419010372930273,-0.025473423167369925,-0.031173987031523933,0.00014266633197988274,-0.055661505262773484,-0.002657451134332366,-0.0118085432771401,0.057135737733644935
MMP7,0.06181218194291167,0.017585979092030978,-0.01774014208877716,-0.009679609153858623,-0.014205963139340083,0.05710932411845817,-0.034842327230841456,0.04448173740312383,0.0013154325264481113
PTPN6,-0.045005181311221595,0.0012371252520213438,-0.02828413131194282,-0.04949864141287703,-0.03618683775544662,-0.0021160163038836406,0.007612848242261449,0.10917657164632916,0.04383527204744894
PTGS2,0.0033907330005162137,-0.009999281952310639,0.026194345669018643,0.050219651616574136,-0.024501559437141763,-0.03459043390662943,0.004476717423232938,0.040856092801445,0.00545899062749813
XCL1,,0.011399862258183327,,,-0.011092935217002556,-0.019549318660640948,-0.04539593360057569,,0.011295818056656387
CD58,0.07333824230205427,0.04658156593252392,-0.045671968956268856,-0.043389179012842,-0.005663812956045007,-0.03661895759450351,-0.0030458453023862663,-0.0012038891997233037,0.06427401789292633
TNFSF14,-0.004982236058265823,0.04244312350733095,,-0.02016888820086527,0.04809405957966931,-0.0424509055845073,,0.052439287411018214,0.009217795678603693
CNTN4,0.026116581735868515,-0.0011133137451999067,0.08845324207425147,0.06259687910466852,-0.017986609462879676,0.05340684451763039,,0.02851408433413763,-0.019533036880924715
INSL3,,-0.019044388598829707,,,-0.016380969621488127,,,0.08359737562523123,
BTLA,,,,,,,,0.10619510719167896,
MFNG,0.0018054922290696874,0.07555445208731464,0.025453901583705175,0.003977042504698408,0.0334116534343805,-0.008387118246460608,0.009180720757653126,0.06516201803824466,0.03568690890418376
ICAM1,-0.03463557173689841,0.029897423514378352,-0.019914607346135156,-0.024332294243046115,0.004720266338485247,0.10099530053663618,-0.0057846449061112705,0.07403609499628763,0.06161702656138395
PROS1,-0.010091363983048978,0.022320605537292725,0.026467800351237702,-0.02733588575090455,-0.016781305796027938,-0.05826259425698993,-0.010877403342043871,0.06028694519606986,0.04360884978035164
CLCF1,0.045052789078828634,-0.02336903874939735,0.07138880292518009,0.02252019013126411,-0.024670386514721362,0.03170779686089944,0.0047409097315704325,0.04633586743326384,0.09913005110393867
PSAP,0.06684279398161769,0.04018677648889141,0.019232615907710752,0.017245357193521715,-0.06636467017292685,0.003806820326752822,0.03936388563871545,0.19428252603670917,0.0264113985138324
EFEMP1,0.015227098128983194,0.01767750931418775,-0.07061470908469174,-0.067125367030663,-0.04678150774915836,-0.0821564442118259,-0.03659221512146997,0.06822617669280683,0.12393823333201431
C1QTNF1,-0.047263758308073604,-0.015168333142903357,-0.0168099679359392,-0.004065077083109122,0.038671457248215156,0.030533141677606093,0.043085617259522924,-0.019690007763869522,0.10721547360389318
ALB,0.01450768889588077,0.02922171878941189,-0.0169694987705479,-0.01623632651255393,0.04393221417165157,-0.007191047806573391,-0.02304503534324678,0.09570842016849551,0.019402978685391103
CCL13,,,,,,,-0.009885941100033529,,
