,MGH258,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
TNFSF15,,,,-0.016407785309565506,-0.018217185706129565,0.07953176983323132,,,,,,0.2050114169626504,0.07682406535846877,0.032388215759239836,-0.028317108974216257,,,-0.016618924564140717,,0.03605600579497016,0.05006714584779764
HMGB1,0.042905284254808954,0.017864862672310477,0.05882402277685087,0.026356241132902372,0.022900840650380908,-0.04435895915691314,-0.04798563034888589,0.04261973394568643,0.03887721919725779,-0.0417478982369089,0.015304111394431705,-0.09605952827699266,0.017290616714308576,-0.056917605639054195,-0.06483415664042538,0.0005779927001194768,0.009530620488960875,-0.02349755736041944,-0.07442673056723122,-0.06713700227717381,-0.08410065672420768
ITGB3BP,-0.029732811798913288,0.005331661484479219,-0.02196716829244799,-0.023635023145452804,0.04060904033239466,0.021282377368433265,-0.034404896817063935,-0.018352959155546904,0.006167734590527137,-0.010560148568639611,-0.025092134696687703,0.04658636791343693,-0.05322019660992652,-0.04333551440482698,-0.02446087528406415,-0.019865291498694336,0.0723088139565491,-0.012548927718383852,-0.009866801408145387,0.03776814608798849,-0.03349321783716097
AANAT,,-0.018995471468592616,,-0.01492940814321931,0.0016278902845804145,,-0.011087130755603289,-0.017095560097849617,0.025234454011533465,-0.03608500107239326,-0.025668941456576853,,,-0.026979297152790578,-0.008203074965179215,-0.004760564186674923,-0.03379082318983,,,-0.026742107478755835,0.11165361285112403
RELN,-0.015080749573994376,-0.03753577675663431,-0.010911124570299715,-0.02591410916970041,0.026682165988049605,0.001702594078372002,0.08569497325498462,0.0079688609558722,-0.02589549392786334,0.01243011916533132,-0.028417733769634915,,-0.030481580409453424,,,,-0.015339285196762798,0.052878849567646075,-0.006071629115593131,,0.1023955519632261
IL15,0.01719597344214732,-0.03714055145791879,-0.02290386704389696,0.01030921436329607,-0.02241708070675031,0.014413702318166117,-0.049591752176853035,0.04631805038865258,0.027523443242470996,-0.016929488156671193,-0.023806756801800198,0.033122968698294564,0.20273498815020893,0.01589214667765939,0.14914628671729796,0.029264257971957204,0.07275456489160079,0.00783320392403309,0.005818830163611749,0.005153485731458241,0.01119978857424222
UTS2,,,,,,,0.0236330656633388,,,,,0.03330831346165068,,,-0.0010167733474555497,,,,,,
BSG,0.0448576891315759,0.005289620275538483,0.002333190013404223,-0.04540715686125983,-0.026122408059098143,-0.00022262690857077622,0.05742026224559587,0.004087246994180178,0.0010436025201509228,0.0856903749126155,-0.032569859028937144,0.030371656623771087,0.04994981934549502,-0.02649986608009852,0.03132971903555437,0.06667488421469703,0.010839555547208274,-0.019203135969807786,0.09807840176748225,0.05632778603929844,-0.003067079235554656
ADAMTS3,-0.0006044757106040189,-0.0008454606182377147,0.00047305693609498215,0.006545971199337863,-0.007513811047726592,-0.011300628669604495,-0.0722314452472301,0.016995997403198803,-0.018913579619930287,0.023276042468394206,-0.011978231378439794,0.13563258465731567,,0.05453600514564332,0.09291350728511766,0.03738916415368157,-0.03136626837018321,0.02546595915763353,-0.03345086887596147,0.05526563384203936,-0.037637158780511874
CD34,0.0039981355771564545,0.0368432771570671,0.0009323733057076546,0.03520358419455567,-0.029474139147316288,0.007243328543097649,-0.05808458188760881,0.03156714208925319,-0.003538972404329652,0.010945157851223642,0.015803982215268162,0.0432590055076449,0.013454601884760041,0.05277188052412942,-0.006397101605289502,0.00995478026418493,-0.030977486309628075,-0.009575196320916734,-0.06389009261424103,0.057780075013604285,-0.02414066124981747
CCL23,,,,,,,0.008919597316558472,,,,,-0.03348032673419366,,,,,,,,,
PLAT,0.03980534557670966,0.04945954203835483,-0.028964871768641293,0.04300670761794079,0.06220055634033914,-0.04940023042192572,-0.053783291436875,0.006502088496071803,0.005018076031602471,0.037762076607604354,-0.08176973459362012,0.09053380928862367,0.025297483702094704,-0.0012883875857652193,0.04117289867153799,-0.026490767136271645,-0.01919663700337082,0.012426554032936375,-0.10529809630374111,0.023568553910788378,-0.07363161611593375
NTF3,,,,,,,,,-0.0006480758985240905,,,,,,0.0035380801671248906,-0.022690066901885495,,0.012297452059009726,,,
LTA,,,0.035195655059774664,-0.0188850483333696,,,,-0.016464806010225076,,,-0.02380675974051737,,,,,,,,,0.07108362750580938,
CKLF,0.010116819649804477,0.06759936841546342,0.053205209242701834,-0.006480958163807511,-0.0068469057936144445,-0.0017999008189783128,-0.06950634725516985,-0.014186712082647246,-0.011210732211767827,-0.030008673493285024,-0.058382555593818435,0.08520546080962788,-0.01758092562034974,0.022060418312376765,0.04580224597258514,0.06899725764084275,0.0038382647918417338,-0.016257793526872635,-0.06214648429156052,0.07205778513353142,-0.006856277858548321
CD24,0.014684194241044418,0.03963290129677051,-0.008625149547605451,0.013071537898766228,0.038233426193230544,0.04800620578920231,0.04707373956965601,-0.024371606969098816,-0.029438165512698122,0.03695530632839993,-0.03882317536312103,0.013146225587447033,-0.01738281691435427,0.03753088419862903,0.03735578403229187,-0.023056488665214737,0.01512332553832903,0.019649904470096718,-0.018256366386629475,-0.007643141649649429,0.03540779741942091
HSP90AA1,-0.03602646329866623,-0.020808217601783634,-0.020498726363066745,0.034478433031029196,0.0683671609796071,0.030214366999804555,0.09276337041903042,-0.05429164066887218,-0.03119868564581499,0.16604591570308952,0.0761786707360384,-0.00021088322739125603,0.016542463823333745,-0.04712872407671634,-0.08480811631924563,0.011665343503301005,0.08197604715567247,0.03842827329075216,0.03104036473566606,-0.13623608463812636,0.022328835624312482
BMP4,-0.018721090867136535,0.07353249828164855,-0.014015221472817339,0.016426329019965158,-0.01721011295271773,0.03267897420797704,0.06989605048269472,-0.024347925074719525,-0.01665221264742318,-0.028812839222434862,-0.0031465999642099956,0.11199127133341506,0.09349924548112683,0.05367311768825059,0.08332643019495929,-0.007681656270877517,0.02718553932957607,-0.005785071018874425,,0.04051289032898959,0.06632788732543017
SCGB3A1,,-0.021213086411932466,,,-0.03260547986360024,-0.022660701397679384,,,-0.019880268723589847,-7.505760126876816e-05,0.024488689548187573,-0.041317412872641575,-0.0631713124804931,,0.04525366565980714,0.04441587113461406,,-0.034512262317355324,,0.08181994797029603,-0.01725424839674294
IGFBP4,0.04621722867243233,0.0558189006937073,0.0004977646320381181,-0.0034894076290697207,-0.015028720411990186,-0.015605591192339728,0.008524168132166299,-0.009476658004768386,0.038560231427601066,-0.029340873786455942,-0.029157919546646482,0.07219079112140372,0.06191466876634731,0.10585485593924868,0.012899301335216516,-0.0019703558870828334,0.035973718893905895,-0.003149424686565655,-0.01979526274346017,0.05830612341241748,0.007072519708853926
RSPO4,,,-0.006438645435785963,0.08597685033051652,0.003571907558178382,,,-0.019149571741768314,0.051844871843737865,,-0.011766367834867711,,0.026689924368645552,,,,,-0.007428630791829006,,-0.000334554379613068,0.01564969874917798
LEFTY2,0.03420156887215512,0.06917227841576587,-0.013383552049426598,-0.026889200672362553,-0.03788781709696069,0.0025043208561404046,-0.026759223316583494,-0.011156750155888786,-0.021798954607854262,0.07366644075108003,-0.029389179034481166,-0.0067928496172143,,-0.034477255270340144,0.1359389080260227,-0.019548632853985826,0.05975899572560181,0.016738419816836738,-0.04504957844291804,0.025633459594903762,-0.0028061001356676474
PF4,,-0.022005171953923916,-0.012026456421144366,-0.012855716807270602,,,,,,,,,,,,-0.015583021898073335,,,,-0.03599083820553596,0.024714959462223282
ANGPTL2,-0.0430742903549407,0.015400870177973527,0.013108053942929517,0.03720763710535056,0.007544321309592618,-0.05979837759049402,-0.01825348718748564,0.011667111441122343,0.010937893069655525,-0.04699131852167843,-0.08663725789149511,0.07797926384312405,0.03923199519286598,-5.864323605650926e-05,0.094287541944341,0.002767659511333838,0.020313876389203338,0.008619784833811619,0.022859823179158058,0.0775157645487204,-0.05136529491571721
LRIG2,0.02897680125637832,-0.02214093663014479,0.05349767292217159,0.04018777684255706,-0.04181286206295388,0.03592676463832554,-0.041355616359829483,0.02124896050794359,-0.028868533906027963,0.011157592217108358,-0.0005808825749859178,0.017704432986233778,-0.02596707356139902,0.03854141847707633,0.07586783128398321,0.10771422803437652,0.0017964626195419529,0.033372332770044644,-0.007220900607931922,0.0321263037084997,0.048653549840923745
ICOSLG,0.002035348588878343,0.062376634349798746,-0.005677728632303511,0.01103788211822012,-0.022930208146253066,0.018560974414696414,-0.0011470597062847119,-0.023614740451162027,0.010636527455679688,-0.0773667120391732,-0.008864381257230011,-0.0071621089835446705,0.03943812743516217,0.03844725935431086,0.009148558151773484,0.05287343594737383,5.472731183339555e-05,0.004195686203388904,0.03429504720984384,0.07429617757923213,-0.002697440887552461
WIF1,,0.014756756220751965,,,0.1148493976784687,0.034165275028172674,0.07582368470317791,0.08010644491403646,0.0015386553702300518,0.07938484444553709,0.10114875923148967,,,,,,,0.10490909895706246,0.005431697838700617,,0.0019433674775178565
NPPC,-0.025147234727745195,0.02892583402688257,,0.009458995497287358,0.006490551166984989,-0.026735914622077306,0.012743564055259265,0.010757177143651115,-0.027628704360483123,0.08768725161589132,-0.07662254942246219,-0.029581017731970007,-0.010573935244025317,-0.03230489969055112,0.03816070258813245,0.053623114555312844,0.02965889109417214,-0.05051107613022763,0.028856314751212107,,0.006216578747271057
LYZ,-0.027856536946725314,0.0069507230904991245,0.03947910238948366,0.030963011386841845,-0.02185103950797327,0.008895381743506795,-0.03161159206101258,0.01814059711316531,0.06826008631943192,-0.1030183970044287,-0.01432449899259645,0.1150185532825918,0.019319758977651678,-0.03005957455787453,0.021227620739911905,0.044822765006670796,-0.051928956564449874,0.031123459267485207,0.01755028029438429,0.02206743689399848,-0.07560575351782946
EREG,,,,,-0.009527322616065145,,,,,0.060962316665194895,,,,,0.010586385731279048,0.01651277882925641,,-0.015658948091854218,,-0.007412382279266632,-0.026374938915496568
SPTAN1,0.03417706232169713,0.03295349050312435,0.017171770716060755,0.03589612260212666,0.015603261488810366,0.0307921537713143,0.0340826614861359,-0.035399222685394846,0.002707926654259477,0.11705247968942989,0.06439954238330578,0.04760924405113604,0.041572714251953156,0.024561868727744105,0.06526936547062671,-0.05700062998431043,-0.04360062091987296,0.06652735575747036,-0.06605814408122351,0.08693556487725362,0.05006723664766165
PTH2,,,,,,,,,,,,,,,,,,-0.007351084051586578,,,
LIPC,-0.023289814715611763,-0.026940114416444703,-0.018100459662655558,0.014532300681645759,0.06692434852991713,-0.03552401814840754,0.011297168774751148,0.03143391806804491,,-0.03673872869798134,-0.03739819327205925,0.11611726882239584,-0.04568290756964068,0.011460454732061715,,,0.010963625116325282,,,0.031218682869419437,-0.03344665086644195
COL8A1,-0.031031430601164773,0.024527892557770305,-0.009566818420319562,0.027554013755216152,-0.02594247954029343,-0.02956268485510826,0.0068744674508836685,0.020032468906117755,0.030458627386841845,0.0057336058266385,-0.03821800291513352,0.08283413741253884,0.040242968607511496,0.06923578530539927,0.012391796052206163,-0.042799500715997196,0.00849054350747903,-0.08970611512358617,0.0708072613366479,0.0026908416243659698,-0.015907094687537676
GSTM2,-0.041706347246465346,0.02167374132584993,0.06145437980722448,-0.008229607464845008,0.05853159127443782,-0.02749137055387015,0.06487301021915204,-0.004613351594437213,-0.027808271270149162,-0.03347666153603792,-0.005433967428164762,0.08565273206772389,0.04984005011499728,0.06669194668996287,0.042832576410827564,0.05732501547578995,-0.01576995118046759,0.013148557816943737,0.023274725487837565,-0.054804556709374355,0.028349526990503537
SPX,0.047259549931476214,0.02909017532457155,0.06325446924720146,0.09122906924306455,0.06699729442460171,0.011965018279699842,-0.022427259617418337,0.06463294412895114,0.013912951370729681,-0.00193676585383765,0.11922107860089852,0.00017642979751397278,,-0.03379234951860061,0.016224235794629338,-0.019348313486299663,-0.06485696467725123,0.03762006070480769,0.03830163449532999,0.0867342298966859,0.0742052053277141
MFGE8,0.047958921066020996,0.03819211816488332,0.06714650124515179,-0.01911791592950802,-0.014691583505709843,-0.02040680234027551,0.0005799873074377995,-0.06216985647939615,-0.024608593909503557,0.06156783545390158,-0.014267426268840514,0.020664434747451454,-0.001512223365922491,0.09089955384090094,-0.030814122546346624,0.01842027859972497,0.008722713946945621,0.056472216472567144,-0.02017534184253044,0.07199183287983704,0.041056105103441654
TGFA,0.000670207558047815,0.051948978432720595,0.07627096658048754,0.016127371997737026,-0.006377669509111097,-0.00013373159089586904,-0.06701037694166907,-0.0005391482124358188,0.025759862437927626,-0.11932640679932467,-0.019057586629335026,0.03537293529118798,0.008237923509781128,-0.059220516056088794,0.0947677610741322,0.033910617207790504,0.07322772611398469,-0.03424447757019899,-0.019435362849393678,0.06438705013699479,0.028519210322915108
SLIT2,-0.01872108787148125,-0.031085202075677672,0.0331480809218774,0.05091252118063737,0.12038715205604636,0.03529538921953907,0.003275822632622126,-0.00857653250815387,-0.02303887245533219,0.051559563979142096,0.11035902813354875,0.13821026883712934,0.0700390409634674,0.03991868509638838,0.0088841200312836,-0.019520838169984272,0.044238746295483494,-0.0664107965628436,-0.008635668082213398,0.0225331539243671,-0.014710864070417315
PLTP,-0.02235250040783827,-0.0025898275827328184,0.05460340192236687,0.04005351976010136,-0.044414389151026946,-0.06262254131180243,-0.06533405466391183,-0.016373052135450088,-0.008848037771030201,-0.14323130611498158,-0.02901666772864044,0.06656657623593172,0.027503636935689538,0.03462194756059718,-0.022764298124617544,-0.0045189882170835,0.022752239074290238,-0.05853490321229231,-0.11412083260425175,0.0736114230824488,0.018326043832171592
APOD,-0.0796103690792342,0.02881563876913639,-0.007547667226757526,0.010605299386254527,0.030878024872579502,-0.017333527612087854,-0.0610972719370585,0.00872011390016303,0.007421098984250895,-0.07724642252081851,0.015299878715072735,-0.01699308557921622,0.037860938608747695,-0.029758122704697458,0.0790147767691188,-0.034414841413201364,0.006590559343251195,0.07347736281121364,-0.13417374856058084,-0.0727813156731213,0.010795170404067167
B2M,0.038071501223491566,0.09533150433746894,0.06051702406107498,-0.023308964100048152,-0.00436270502467077,-0.07045913639387147,-0.07372580272538518,-0.07141431919242343,0.02185128024319062,-0.17499688544070796,-0.05072368016976686,0.11943755412608108,0.04574321308052578,0.07001031871043369,0.058446385864700065,0.059499624687982075,0.032783556872270476,-0.023764256815407152,-0.011789817413299026,-0.01153421010988065,-0.05183059306451074
OMG,-0.021960762156797143,0.019260323354784933,-0.01240405344117375,-0.051876228692277745,0.0559981117084293,0.006160051938588409,-0.02126239205925557,0.014711007399358354,0.04132635933713518,-0.004522011506324133,0.05288085362186131,0.0032287050711347597,0.027679550632402246,-0.08206411348426446,0.051386431150797586,-0.002078315261206064,-0.02168994606939097,0.019536027545657156,-0.08484699784391148,0.1370507350232524,0.015945575010460154
CXCL3,-0.014649200338736549,0.013911450570176714,-0.02472524986550637,-0.01006415880322891,0.002246877887011726,,-0.03444212284341416,0.0050638985648574905,-0.02126768219800412,0.055996763555191585,-0.017145178093333643,-0.030486205236466207,,,-0.020057459477858502,0.02559710606050684,-0.02379551396313624,-0.03659529965057333,-0.012926565463215254,-0.0403319229999281,0.012738034859505427
