,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF275,UKF296,UKF334,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CD24,-0.045758834493358845,0.08999920984772965,0.13249884719696353,0.016515657742537344,-0.015579605066359161,0.2324593678554036,0.016976906028128902,0.041833988101928225,0.056374917660353546,-0.05061872432157979,0.0007944310490639011,-0.012028247397776363,0.02933019430371828,-0.07448224963023219
HSP90AA1,0.023787453157298705,0.06577812123705803,0.005888131364062864,-0.015261091326930706,0.016194723306817913,-0.2344403900581811,-0.02792118971900943,-0.039232042282924026,-0.046625550536866,0.009326265325383554,-0.0577175843812235,0.028855366256379647,0.06873217587297743,-0.12141115015500753
BMP4,0.004562853349555697,0.00321698802259397,0.02667845589294702,0.00868406546650941,0.005158283041836984,0.0651077086057231,0.03821378756638514,0.07453280528110322,0.04005455090726574,0.0989175753229639,0.02646225226367341,0.008307350790795413,-0.013499378542275385,0.062293135536549485
SCGB3A1,,-0.0075432970651820065,,0.002436992214487007,,-0.026096255633363166,,0.00975702014843287,-0.014339048928472875,0.039928798371732986,,-0.01710856269266821,0.0024209178025192723,0.029505843627757735
IGFBP4,0.015736763073151052,0.0040457036886093495,0.05731399007798938,0.018135345010050742,0.06218245034197898,-0.08671560196201461,-0.06543045218540829,-0.022609150145086496,0.054451552826271045,0.06434220812179083,-0.023395684765254283,-0.049157386774323276,0.03949498198511488,0.10175453587530667
RSPO4,0.026449390192310112,,0.003710106451364567,,0.002206733028559563,-0.03313121754169072,0.017080153676143742,-0.019880264681365722,-0.028505152266213828,,,0.04548700189281372,-0.03862701537962719,0.06954872406499543
LEFTY2,0.019205538745739742,0.05248936209719024,0.01622461608978749,0.036380849181534704,0.0033869623961003017,0.020211435838054532,-0.03550633437781166,0.07089875244650053,0.0011395466765393256,-0.015300734282024874,0.043031607114150855,-0.0006364175039787739,0.010375768281037945,-0.0458743321728849
PF4,,0.03572842193384319,-0.013177746175007997,,0.027621618945710566,,,,,-0.012196846662081559,,,0.010587457038762653,-0.003647434795056333
ANGPTL2,-0.03292561334803884,-0.024596105435507044,0.05288385297428716,-0.006271765076120988,0.05613313680977627,0.129234531316092,0.04115415252430265,0.02724659721140822,0.023494727771046598,-0.02765635772525274,0.03737206068784189,0.088404219269692,0.003360274446174707,-0.029932310435920324
LRIG2,-0.03858254139426639,-0.02581641619163373,0.0019550531986704924,-0.01288252391654608,0.003929178103027288,0.11554671554034866,0.015333793354531281,0.035512900749215176,0.02088231513969707,-0.015089186730946915,-0.014081720119701734,0.028767392333211093,0.006425043621882499,-0.021421248568304022
ICOSLG,-0.04052506628471763,-0.011081477218907695,0.002305829635827907,0.013397108382108919,-0.008575551736751367,0.021127982884572696,-0.04379289725630282,-0.006782730515755861,0.043685789589808316,0.0010447045943889886,0.0015479995854357485,-0.04448293253264902,0.014372583383340149,-0.023977313791156515
WIF1,-0.009272608644148531,0.00021778731888415066,,0.015023001523346615,,0.05331104751750545,-0.020463461045423553,0.0029609011669884788,-0.013651247726877645,,,-0.02400131529261442,,-0.04414673646518123
NPPC,-0.030930408863524776,0.02065179617661568,,-0.036906682350317854,0.007067348429454474,-0.11867806360961819,0.07188138554845859,-0.005666007305834969,0.03249086685604519,-0.023077251561326496,-0.01237157555048852,-0.01091213143021369,,-0.05781800565482139
LYZ,-0.000527812878651649,-0.0037909121463564023,0.009483139815474141,0.07037018462237794,0.023190657969031105,-0.17939667594634712,-0.0018207956243036587,0.008798445124229146,-0.03125221294676213,-0.005297206175194735,0.01820180781139459,0.021002602349940388,0.04267965326468186,0.004315742916915187
EREG,,,,0.012987297561931831,,-0.19149898211909827,,,,-0.00405128808098162,,-0.03215807204805205,-0.030419469691038405,0.04340416557711719
SPTAN1,0.03270631428598169,0.05455922411738857,0.007778620750997353,0.053490346388538605,-0.03090403418371936,0.04044909072775201,0.06222100319950936,0.02227152361228744,-0.01285247490725673,-0.07910055288963544,0.01947421779751192,0.02693314457403212,-0.01798796697628788,0.0009934767535228026
PTH2,,,,,,,,,,,,0.07143251133852134,,
LIPC,-0.035412695513163145,0.077207397143045,-0.014588938789582409,,0.04769139204434656,0.049065216209232196,0.009662195253868503,,0.03346416181149199,,0.04080872998835497,,-0.02776363196631586,-0.037517708191075506
COL8A1,0.017069600765599952,-0.05534224622162153,0.008723544259596537,-0.006870896561398254,0.0161897959783227,0.0734516991691387,0.07003167590136107,0.008227653689999058,-0.026291246985548362,-0.005438755107741211,-0.003660478684370465,-0.0757195808406367,-0.03530204198444913,0.010601054572832759
GSTM2,0.025302436145093227,-0.002087028769398002,0.0065282615037567555,-0.06515467948303151,0.01598761406238236,0.026169666542639837,0.04535118025588007,0.056554802475136286,0.01170320783393936,-0.015547324111405565,-0.04221256333581082,0.09507322214748956,0.06419470097310283,-0.016002764820818197
SPX,0.021509313421126643,-0.038916490105851825,0.03367193581573104,,-0.018373876796678398,-0.11613963854883409,0.04318428413815086,-0.0020912107986853844,-0.055954948529052924,-0.01514394411468157,-0.03665454901673196,-0.003139092669965581,0.03195502986143853,0.029348477605822782
MFGE8,0.011834583966663592,-0.0365973373773936,-0.0320048746305754,-0.001544819823698382,0.03235092642793932,-0.033976600055476695,0.010897056520340223,0.04462448440645564,-0.0014633103916776228,-0.013456942190087053,-0.009469943002144907,0.04772714517641812,0.012048579818317197,0.1114795406812388
TGFA,0.022333199955851587,0.019197698712352194,0.022060708690766467,-0.005107193103670334,-0.0502727627210837,0.24022146295702113,-0.023060602464878364,0.061053236920832615,0.0349552993852755,0.003801810058597383,0.08048890177469664,0.018507541447984506,0.07151469324472177,0.09673427156706839
SLIT2,-0.009754207750181869,-0.03764632817382348,-0.05331937598051315,0.11829912028012565,0.01346742982078571,-0.12459707792167407,0.032100974898228794,-0.007128121426704589,-0.031720313209557496,0.03316063545581237,-0.03133581444358996,0.018218670715263455,0.03789258128847508,-0.04065093680789469
PLTP,-0.026551798945361083,0.003922774485030344,-0.06066066079523744,-0.03452829474161748,0.010577901745820855,-0.10837508771741962,0.03472542791085688,0.05241025706519888,0.04177984526912271,0.04290768394761542,0.05328445329745372,-0.07834956604233091,0.028364328720442807,0.08551481846926005
APOD,0.029138726214140095,0.053406658387391795,0.01978206761124442,0.0024358438260229857,0.0615608186613428,0.36918468949625544,0.04747802852700876,0.016373071112480004,-0.04660413597349283,-0.030051751414008076,-0.003856797289673196,0.021555543010411713,0.03778055461315615,0.08017952566698128
B2M,-0.04593015911151663,-0.002211559269570345,-0.15479649154096925,-0.022938684951274983,-0.02783832625161519,-0.26256919317782385,0.0047015652555315425,0.05122667494458467,0.030483130277678364,0.062171136931538924,0.0750244000712173,-0.07346653240974084,-0.04479143563627278,-0.06748440874995787
OMG,0.0641103628463706,0.043573465995605465,-0.06440541640241422,0.021565781202684434,-0.02806677902803393,0.23047783154932613,0.04296447390322431,0.031980504360573946,-0.029298487127111934,0.0034959338649882205,-0.004580592780326576,0.05417897435038336,0.0004410289369451547,-0.04089591909714988
CXCL3,-0.019566563744321717,-0.03903341839648347,-0.02760663361894433,-0.016145979840395137,-0.024014363153357705,-0.09786832983840485,-0.032753543363966776,-0.02126768098455882,-0.014799236954456476,-0.022947157486780775,-0.034764569293153635,-0.008308725562479326,-0.0015787359676862395,0.14049233824310273
CXCL10,-0.006743466705759593,0.025402771618932108,0.014488654475132676,,-0.02801069207090886,-0.06591445900986448,0.008953251429139802,-0.032307164033286866,-0.023517778491154627,0.05896607052483858,-0.02498989111799384,-0.03527936681845418,0.046428812785997364,0.05299007548599644
RSPO3,,-0.03058995532570787,,-0.004823890285209842,-0.038755042700530005,-0.16708307654681082,-0.024866670090402762,-0.010756782038362741,-0.015464917390054666,0.03765277855405042,,0.02501377118102613,0.038837928951101115,-0.0733732301377
CORT,0.033718563077253086,0.03726910273608175,0.0192204669132235,0.06411589255372949,0.0122678445936357,-0.03548103748031986,0.019202947310632268,-0.04327797772320499,-0.032687678778957015,-0.012763380113672071,,0.07009043315893626,,
NCAN,0.036647379775862673,0.06632670662958813,0.06448975185761732,0.024435106143240154,0.04086986099448021,0.018821844666757757,-0.014169048218026482,-0.0102855261086259,0.021726068020916818,-0.058548320028223855,0.025733897643485607,0.11580427171561805,-0.04415010108961444,-0.025696365949998537
PRG4,-0.020840556842384728,-0.03386672601915418,,-0.043151421193174035,0.006499199608027571,-0.02743587514291227,0.060066522141707636,,0.0007625777196454642,0.0029266597527620396,,-0.04019909183506246,0.07451182143237385,0.02859556390019502
ZG16B,,0.013973473046687855,-0.0316897908190075,,-0.021989517262787677,,0.043502925279252536,,,,,,-0.03228447844581575,0.12805098177135377
TGM2,-0.06684979933939404,-0.038797562240053166,0.03006665754590921,-0.018831636455036715,-0.026748574183662444,-0.23984003982183608,-0.037773395763596423,0.035921782674001444,-0.03949098509816869,0.1197684388552052,0.038037719953419404,-0.06975241115173265,0.013132729690265634,0.03905597442893572
VEGFC,0.019986446911313505,-0.009719653610089932,0.0015379844740421502,-0.06236083530512817,0.006676074244990822,-0.053888290094136614,0.01240325136409559,0.013653513234795425,-0.018452427002020422,0.005689353636691971,0.040590226277593996,-0.03502427151263208,-0.015830605602221007,0.01005473387181097
WNT6,0.007651916753124402,0.0038002090158129422,0.016629476849607253,0.10866107891445827,-0.02347167783742724,-0.035081783544295676,-0.0036706410969174303,,-0.01610434649651525,0.047172878168301666,,-0.02326251987221502,-0.02715188224308979,0.09494680606249756
NRG4,-0.03780476209247797,-0.02074130364481857,,0.07990551472294409,-0.007245932988816324,0.001486775534803376,-0.02652324990910961,0.029913747701917136,-0.021526908374275792,,-0.008865042516365738,0.06643071421957525,0.00738714563385682,-0.031893253150081805
PMCH,,-0.023905468663134935,,,-0.010272100169898792,,0.07087742453796814,,,-0.017907705132839076,,-0.019630341286187066,0.07350369787083716,0.0199099662308375
COL9A1,0.06313523902587105,0.03416399420110118,0.04443380039512556,0.029926978503055642,0.027922275704246973,0.14459577004971946,0.031057523971789763,0.005824996714827205,0.07086004390315523,-0.013972253669741754,-0.018894659535059276,-0.014867496868820348,0.019105515667746792,-0.001153633931091644
GDF11,0.03784489239468197,0.025934035779735763,0.09677766436926323,-0.024628166716879816,-0.017395418566217374,0.16682262825719846,-0.0440338790242322,0.034421820195970926,0.0018617092031938604,0.02349699486053396,0.06313978493358202,0.009192984561437918,-0.02725110482578669,-0.014073076584149698
RAET1E,,,,,,,,,,,,,0.0007387442977379594,
IL24,,,,,,,,,,-0.012002374143159517,,,,0.09564561011815668
SORBS1,-0.12562830283433812,-0.009909434536495022,0.015769078315341873,-0.04650793554809109,0.01206369001912398,0.003914523840000992,-0.023515923067445994,0.0802761581039848,-0.028356383272694113,-0.05501306385705155,0.016905025102634672,0.03435254028432636,-0.00014634086996777467,-0.10817176284024295
DLL1,-0.0518387263151864,0.07729738862603323,0.0437572794589067,0.07395570474112029,0.029135254020545277,0.1927351000971759,0.02491667423943139,0.019847200333364408,0.028834749122185848,-0.011396294411343684,0.04746619059696012,0.009546531288092021,-0.01708601198294789,0.027217930868004697
TLN1,-0.0275499902380735,-0.027726360325540576,0.0531132479316757,0.03223956523568714,-0.012483454004103632,0.11512715787795681,0.032819045614255624,0.04581114713095229,0.055663652600155565,0.11074013213585622,-0.051973423304684595,-0.03199245453841972,-0.025899664543912862,0.11003051414953424
COL2A1,-0.02268307046133447,0.05337027519667255,,,,0.004099504245245374,,,-0.015024263836759833,-0.03128185863323392,,-0.032317432176169995,-0.002589678909198694,-0.02873410923431227
SHH,,,,,-0.046734817455301114,-0.07562715249077669,-0.026397260492025707,-0.022826092687473733,-0.014339047675150735,-2.3495535753193418e-05,0.06147543227310829,0.032706416555046906,0.058523404510151006,-0.009710808539979493
PON2,-0.01674671415908092,0.10651901712127647,-0.06571004127697438,0.01692962183751011,-0.0021857292228920806,0.34237641773405153,0.02815622224846941,0.05884053504775041,0.04883251427144235,0.018865478249155996,-0.007398196492328842,0.0053753652648017,-0.025324804860640725,0.025902354708283823
ICAM5,0.015512916195355088,0.0025412288084113517,-0.029138730837753972,-0.008478793616523086,-0.04106576229645256,-0.15252385390080056,0.0009760089572798766,-0.027199270464073905,-0.028003385557613277,-0.027776513839148535,,-0.00554591825929187,-0.009331526983992445,-0.004410580627269001
HPX,-0.02034487872674233,-0.019882132528877414,,0.029630962618047697,-0.0011383328159439317,0.0637539046065153,-0.0028396220612932777,-0.019880265562559177,0.13480570648618267,0.025140654588109376,0.11993387352948791,0.054854190128450935,-0.008403662579421893,-0.009739598830644097
SFRP2,0.012644652629949607,-0.018390813202795037,,,0.0551643807475011,,-0.011322850419243144,-0.00647732605109358,-0.0027193553292115514,-0.034527612380501595,0.05827277667885522,-0.045001594371726246,0.0795969503766971,0.027738727825570575
CFC1,,,,,,,0.04938982730466603,,,,,,,0.007061021726269412
CD70,,0.013778218138664321,,,-0.010842659105327493,,-0.042530634276957885,,,0.06602479821159082,,-0.016486781315496902,-0.03950285649036191,-0.017596316956063923
HP,-0.0017431008805894317,0.006794786806835733,,-0.014781121609672907,-0.01792100289925571,-0.21663976372713767,-0.0253925828007748,-0.04035995685813304,0.03582139573697427,0.05003676345516115,0.018989734998016764,-0.07580485927920964,-0.03873153356755761,-0.033170322080208224
CXCL2,-0.007669089076001282,0.044051220840409556,-0.011062388202155039,-0.01884725563426986,-0.02339016739134798,-0.06538108966615673,0.036407547670104214,0.004554139723118141,-0.02838042166024147,0.050313847258190644,0.1049470102410065,-0.054777605984141234,0.09549606443885261,0.10980715076762827
NPPB,,-0.029052406630448495,,0.02915846498980361,-0.022233213370767897,,0.049378816850289886,,-0.018452428344118355,-0.02182617400881499,,-0.0029702300372694847,0.16520504458169058,
CCK,-0.0685964403162009,0.04643175082998949,-0.05146121834299212,0.042798847091181015,0.023155902178793108,-0.10423670857387124,0.025033683427309644,0.004316612612410304,-0.07505770132970302,-0.04412247888158722,-0.0022613264185304834,0.01743173130274636,0.014938957035966063,-0.0793108974421927
SEMA6A,0.05547688237666823,0.048273521546485024,0.045083967694433784,0.10220582911817307,0.019612148394508967,0.061511289218472785,-0.007831055264804982,0.051033659478031304,0.0574409209551407,-0.03045271791258102,0.04829331223069608,0.03828623068490088,0.0019693602615991532,0.015393063690024135
IRAK4,0.03074839751271147,-0.015874548627295426,0.024545220040732434,-0.010197879267835344,0.06892478473321918,0.0011239991539041976,-0.001987811328632531,0.060825993955250325,0.09723258889553087,0.030402654278546014,-0.012181649142100652,0.011068046071332464,-0.007134318664514507,-0.07793326628716828
GSTP1,-0.013975016470010053,0.06407395480042134,0.04594833912323351,-0.00024311556242346958,0.020594850828244887,0.11420430747838602,-0.022478102943425286,0.027058746642013732,0.035673841663006925,-0.01432875769246686,-0.011796064469439742,0.04971280423774513,-0.04701390814578737,0.03822905350762368
VCAM1,-0.05830447512113573,0.002359702270355608,-0.05428553531074522,0.0512773710843343,-0.031819363048306355,-0.07829324994544416,8.27748662925728e-06,0.025653675228744614,0.042607536146453115,-0.04501970569152596,-0.02396993572337709,0.0027881722923523557,0.08012459428740705,0.04483975531708202
NXPH3,0.09461033234621849,0.01221495423091118,0.01790320394808564,0.045848075448833764,0.0038932991846718627,0.02720054387028009,0.003863092517143633,0.06991445686183956,-0.002126130435929,-0.03492849711878819,0.0528202730698349,0.02698757246589062,0.04694728303084191,0.007515208395775876
MTMR4,0.061758974819227,0.05605192081976768,-0.004328208941964661,0.02538347439085639,-0.04924198161388676,0.14592018371890883,0.00639419313492802,0.019448775862461975,-0.022078564849862464,-0.02050412802618408,0.09633642103574847,0.023811456427196315,0.008871368631923431,-0.07984716934479484
LAMC2,0.0015324954883228525,0.040001985937452224,,,-0.015637327159574665,,-0.025133598052723402,,,0.16405986446194004,-0.03560015200570706,-0.01905430811597679,0.02017320863749636,-0.03071201652980956
