,UKF243,UKF259,UKF260,UKF275,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8812bulk
BSG,-0.032442509077662426,-0.05476736254814676,0.01829166712717854,-0.11029086754447803,0.034616241631046325,-0.07863762729118501,-0.03836411303765017,0.0624476025783403,0.001870040847256597
ADAMTS3,0.044426446395289934,-0.005650176421086083,0.0961563562392527,-0.03729529059174984,0.1509056051909499,0.0022876048053732355,,0.07974226114427115,0.019302641012156847
CD34,0.12602640773686266,-0.047147775929399366,0.09363138811847987,0.07117639005552527,0.052359612658062216,0.008127031627338724,-0.030650061237239273,0.15801564980597807,0.06599885402461117
PLAT,0.02397986127474041,0.09683586978423944,0.018333591340713967,-0.0853467400529199,-0.0007736275055013232,0.039440363709360375,-0.025726395107926972,0.16712266447943216,-0.02061447297590018
LTA,,0.05645199761608972,,0.035024142825086646,,-0.00199173434842681,,,
CKLF,0.06982994902182846,0.0014742548482579987,0.07682689504916224,0.05350014326859285,-0.04036064133580875,0.01162503884875546,0.15368415940553742,0.1420852533145202,0.0008993532821174195
CD24,-0.012464317997376292,-0.03716250226860246,0.07747532202771175,0.08320975351338585,-0.009395666886430155,0.0229074420005822,-0.27951693934856464,0.06835396305873374,0.015144419793060812
HSP90AA1,0.004963589433837961,0.0736823154516335,-0.07050168612052068,0.08231150100194023,0.03937733772030646,-0.06750127127383848,0.05369029663348198,-0.09904170792671628,-0.006158336668870084
BMP4,0.029719270582300204,0.03843269303376631,0.06954950145109914,0.03673369798426469,-0.027576898290926282,-0.02287266210169395,0.03373609169047591,0.11529248850080093,0.014269246392583911
SCGB3A1,,,-0.0342481944885629,,0.004287519087863957,0.10477395476911229,0.020609232485869784,,
IGFBP4,-0.05703549518289027,-0.014731085023985842,0.03609274785538263,0.013456948965161657,-0.018735643782590353,0.07897322702608331,-0.0681891670209469,0.05739378401976367,0.02516111215500944
RSPO4,-0.01966876511320826,0.05980688794729047,0.09333961142181574,-0.027238133242903417,,0.03808084981150683,0.011954935983317233,,
LEFTY2,-0.03294530879543051,0.034434540535093205,0.03817184023901693,-0.022142637933964596,-0.018390054935917558,-0.02302453708929408,,0.0068395211252308165,0.03576989637130479
PF4,,-0.02075617025245938,,,,,,,
ANGPTL2,0.03432947332165154,0.011541616347714017,0.0690531587422075,0.08110165163631788,0.034407162445447205,0.05368313072516515,-0.01664876950309218,0.06036584218046715,0.016214338814910786
LRIG2,0.09996219341043465,0.013270199609972649,0.020872294191305048,-0.04732056084522247,0.0764901044433534,0.0037909170195626132,0.034897413738214624,0.10442357931764597,-0.03214262004349314
ICOSLG,0.051238457598045246,-0.010910905662758041,0.06077043104162769,0.011033956796261818,0.03025967924055479,0.023819371515589438,-0.018734848611335498,0.0661582479200953,0.04025192389162127
WIF1,0.13403960290293587,,0.014584437952347984,-0.021019022269770697,-0.01669074808850552,-0.0025767947211373723,,,
NPPC,-0.04014109005826561,0.0427629123041211,-0.0021484185469815387,0.0006744941227195401,-0.03424366485470768,0.02050898051003754,-0.21182488419774925,-0.061629632629884794,-0.030499905387639116
LYZ,-0.10973278590923612,-0.0019682606127363186,-0.006366535013245329,0.04055657604645402,0.01871081390153245,-0.044286902426870306,-0.05960576598498905,0.1252368672649082,-0.02290485050439025
EREG,,,0.01793526576151285,,0.21226484655893252,,,,
SPTAN1,0.12824888687993755,0.04117121431477175,0.04677885848672546,0.06381191083867828,0.06029838929442027,-0.04143486318293922,-0.006977586454807502,0.23428546087652716,0.01288060611808626
LIPC,0.06547604721572257,0.08664808549955866,0.05946071605763647,-0.0066696770502159665,-0.0014098457331229418,-0.026202913827113147,-0.06081679030649643,0.0679414216077318,0.06015661796792325
COL8A1,-0.05137839166587659,0.0017838181266795884,-0.004447283836097303,-0.05304992406164605,0.03512202832158466,0.07717272293469345,0.030778622785269993,0.11204610948408406,0.027580635530548625
GSTM2,-0.03771497792052772,0.017363337615680926,-0.019431589849386383,-0.05100991489537401,0.02296251129412261,-0.06981003403649999,-0.06453891944840018,0.11287928855524858,-0.03199348638218126
SPX,0.0485015018121116,-0.010148999417032558,0.060811229959152356,-0.003859645040797985,-0.02300100193396846,-0.008853360641468877,,-0.0012663386033630298,0.01570554866655277
MFGE8,-0.08583923648358063,0.008454369400838657,-0.023679425843882464,0.02982882071955858,-0.033934653253058236,0.025626058404900526,0.045841373098039796,0.03803594725840107,-0.03293817573688235
TGFA,-0.12400175551131483,0.009975033690844407,0.00955274062697702,-0.06366352030983266,-0.07523548198772655,0.023063435339698058,-0.042915544225668824,0.09140131757616486,0.043482598117429015
SLIT2,0.11773240704553033,-0.005384204773329729,0.006836819457069969,-0.0478704153255066,-0.041017456481050846,-0.02730255356290482,-0.09020572104205604,0.052139214338523934,-0.023519525601508873
PLTP,-0.02749578654165545,0.0019647086631829494,0.005104396665229317,0.07409896881442808,-0.017096667470765832,0.02972113638791041,-0.008407068911428452,0.06467703940545988,-0.027445189306356643
APOD,0.01479557157184515,0.006345876054606949,0.11900852429815502,0.06789115698904347,0.024577834733704566,-0.0703308660850231,0.052734249237866196,-0.1786714775777982,0.048691926398610245
B2M,0.06752790232867545,0.014223834884438647,-0.022659147042716463,0.17327755196601072,-0.0066961356315793745,0.06159680312375595,0.04442751924311948,0.0256182590555047,0.0009029206907250221
OMG,0.07090496001115125,0.01712856060829814,0.04317054756886037,0.10294146374127996,0.09051821133198193,-0.05683050046838358,0.13144671480470263,-0.06797238284638375,-0.026348242800360695
CXCL3,-0.060888050134453725,-0.05778793983091922,-0.029857125040240507,-0.05477122345743101,0.05256035111555468,-0.019331528163418238,,,0.02136633865819096
CXCL10,0.051175254331409605,-0.018591345610980838,-0.018720549939944542,0.09764529041005339,0.028476298287815865,0.036523703511013174,0.06762662136864939,0.05571161163720994,0.03811981963778557
RSPO3,,0.011235713053904674,-0.033889728874829925,0.016402190918955027,-0.014702240440157468,-0.020201074352063315,,,
CORT,0.059319795322352244,-0.026378449136503262,-0.005296873438049821,0.034595098180729866,0.034438383938023155,0.020820937625723002,,,
NCAN,0.08606154368635255,0.010630859994127731,-0.004385201103498622,-0.06776140056331575,-0.015219101277445137,0.07262327457320958,0.1838961967104971,0.20141328917885068,-0.05054369813989392
PRG4,-0.03009600862339581,-0.02378984776498358,-0.035003534376952604,-0.019113969314849034,,0.004760928764381761,,,
ZG16B,,0.003749880612997713,,-0.018608801911310157,,,,-0.012990317841472311,
TGM2,-0.03861680647526349,0.007071399780352839,-0.0623007260768076,-0.01590024733018244,0.03806976568739166,-0.048128572028494715,0.026589157429984297,-0.0036948400395724057,-0.036693580467569216
VEGFC,-0.021594487074139006,-0.02750219254862222,0.012148100546411347,0.02694764682928706,-0.021377248870534955,-0.024103513807552105,-0.06524070177638581,-0.03686640464107605,-0.029861546987868175
WNT6,-0.027387562567980146,-0.014382033415579391,0.02563386074962975,-0.04141322492175341,,0.04239939354666182,,0.044414026805074745,
NRG4,0.09436433461884007,0.0006906620326344817,0.06747503517066013,-0.01936216514675881,-0.023815520183821492,0.02139666896858504,0.10382792825520692,,0.059118070956286885
PMCH,,-0.04011766363127359,,0.002998518575192378,,,,,
COL9A1,-0.03179651865807736,-0.030239643156567502,0.06776114887331167,-0.027302820558163535,-0.01865573643224596,0.009794022752810274,-0.025987351185966026,0.006790900901598838,0.038074978571576074
GDF11,0.034186599689352004,-0.04089874233216023,-0.0375925846160167,-0.05621615168514201,0.07053664736654598,0.02953595437734175,0.020269150944838752,0.09979528691362761,-0.04805875312206344
SORBS1,0.03683831709531823,0.014923112061361984,0.019992349917916756,-0.003794482662752478,0.063954687369924,0.023843422602285055,0.08555378214031323,0.2213368502082507,0.020808547315328954
DLL1,0.01565373220701204,0.02893966615774238,-0.01860203951362617,0.0599870691625188,0.055675120983015323,0.013333106813237034,0.048850785696716775,0.011567175291297247,-0.04696923132130911
TLN1,0.02449994009885024,0.03341411623875651,0.026186600002256304,0.013269166790753111,-0.020926580258071936,0.044605794294840365,0.05978773645901087,0.028420829475949785,-0.022436280128971604
COL2A1,0.11858452003590371,,-0.03126346629759015,,,-0.019625469906912225,,,
SHH,,0.021605519682627604,-0.038456498853308686,0.04870379611034384,,-0.01873040514330718,,,0.009009955697932816
PON2,0.09026810379011471,0.06654132399353165,0.06762367860942756,-0.04791778841718279,0.009143030503364461,0.07305278937889143,0.1958863956898622,0.13365231587043105,-0.014650613519258553
ICAM5,0.1279472316790575,-0.038530302456405575,0.0286979186146522,-0.010162458609759787,0.03208685370640118,-0.03657946948508349,,,
HPX,0.02122346512445903,0.043957356635436186,-0.01950150283236938,0.002679846223351179,,-0.0019391017423795894,0.10051932956401072,0.02650071359632025,-0.001257983513308812
SFRP2,0.05517825066296697,0.06523232740466714,,-0.003580243769655632,-0.05288974039430674,-0.017862053639475104,,-0.04037757330440889,0.09121953827602491
CFC1,,,,-0.02341935438954358,-0.01943264299438929,,,,
CD70,,-0.022130892895892026,,-0.04368529580751317,,,-0.09138847815012069,,
HP,0.05832391442495068,-0.02256672151527988,-0.022695658007338828,0.054062911018042,-0.030048229823085724,0.08831687323297972,0.032087818040371544,0.10651307316065219,0.08202511724603893
CXCL2,0.05104909701043102,-0.05369263192862113,-0.0855699463824463,-0.02261137277323945,-0.03935465877608448,0.06723888246286672,-0.056288724628379944,,-0.027321734782202216
NPPB,,-0.033480084041544275,,-0.02050693913789977,,-0.024103515560669787,,,
CCK,0.11816976112982092,0.030380755715437913,-0.012863296189543459,0.03924793305135861,0.04582689477472245,0.006570759700178366,,-0.050064699467315524,-0.019841015328133683
SEMA6A,0.042082097479065696,0.09409199011260448,0.03345477964242015,0.0060686844569455296,0.0777199274255937,0.03172902463489081,0.12538179982673567,0.03905873754292967,0.0403509059919117
IRAK4,-0.030710698213087192,0.019324339748649763,0.05168490838934167,-0.014645730669702896,-0.010055688083607047,0.0681459928238952,0.06785463886595652,0.12265411020568019,0.01307398830052704
GSTP1,0.07192748368283944,0.025378252148210326,0.020678885296454574,0.02031930260966617,-0.009370514272186263,0.05735627342216131,-0.0029244762534426385,-0.10774916847193289,0.043617351212358206
VCAM1,-0.06984611480205478,0.023465385670198884,0.024105439840352044,0.0635017613716462,0.05771765438986767,-0.009303159138762918,0.10230340704972891,0.1383239725316521,0.03205183334409632
NXPH3,-0.012907204590617226,0.04059768218600113,0.019081226718479578,0.05427258914926016,0.0385427130265184,-0.005303378703569498,0.009702751702003977,0.13688014624225772,-0.04259752500647443
MTMR4,-0.04508859212792657,0.024020359763354548,0.03764338110190793,0.01876003876918553,-0.024306022760293294,0.006441286121528102,-0.060465155048986835,0.09564769626605563,-0.048855196028009244
LAMC2,-0.018638512484457033,-0.021426085063975767,,0.03863391590885182,,,-0.07262992164502825,,0.08554416848977558
IL10,-0.029570650017267157,0.01563959836821382,0.03552699671223675,0.040194240498334255,0.02288134553411799,0.05909970350800707,-0.005670701197551003,0.07205135311977137,0.024553197482196535
SEMA4D,0.09472583458170766,-0.010939274333692043,-0.006130569039112652,0.05649002363676626,0.01946329270456588,-0.00608374723940678,0.048293635564059384,-0.1046744591821047,0.023387186729483544
TRH,0.09564720622779631,0.039349840588502404,-0.030765621121040136,0.06352438031134239,0.06232222050616183,0.1067052973290452,,,0.009626967154358512
SEMA6D,0.0762545089597665,0.002015636148970874,-0.05740491675824718,-0.0464432164638241,0.0053057013239241006,0.07049087244739746,0.09278371931670337,0.08884887974410326,0.02656331421918396
CEL,,,-0.04764232264690496,,,,-0.0990369462362054,0.016758547555430877,-0.03402804074323111
PDCD1LG2,-0.027924060474510584,0.021384964359184248,0.005555159247504141,0.07800335871620144,0.04103646038287317,0.07727464006306495,-0.08818363659841487,0.10234559390405897,-0.058179856175345324
SPINT1,0.07684164039855634,-0.021300151480419825,-0.06909013097073884,0.0047748960015743715,0.007924275946853071,0.04455203350459787,-0.06337881996879985,0.0965384104302173,-0.0012667509431012064
CTHRC1,0.020553745802947162,0.019108842060773967,-0.05465289987750187,-0.00044068793874825024,-0.058210407737447574,0.11140625855492672,-0.09574234175953596,0.14524291757643557,0.048825710018162806
PODXL,0.08394586953876589,-0.034759082892792365,0.05196439424417899,-0.05498906109876907,-0.03309747418282499,0.044757092074587085,0.034571986717793005,0.12437695438419999,0.06646912753347632
JAM3,-0.018324097526458374,0.06735752552192303,0.05219323001427656,-0.03269806377594925,0.019784282415130597,0.05477366475262015,-0.01646452641413234,-0.1538883790156853,0.007883466363290936
TGFB2,0.046946827261553525,-0.029219438588899655,0.03964427507753713,-0.009227361251535934,-0.00423549066839748,-0.07033408777054338,-0.03938975181721021,0.125675996358508,0.07462940890507448
COL18A1,0.010857396404696896,-0.05450451145289376,0.04785402096628018,-0.06444372355408809,-0.04459765608571944,0.04911679983975565,-0.08274810204035407,0.05056861340115818,-0.00765646313509853
NODAL,,-0.024259637386809432,0.06605651069601325,,,0.008477031931160416,-0.03949926605458182,0.07113763647299623,-0.034875271720254654
INHBB,-0.09088277760477015,0.004256354757995956,0.025386666971191886,-0.01321068134953194,-0.01020894213170862,-0.005748515124523358,-0.07420996663938798,0.16884553304042976,0.0244931800838566
ARF4,-0.0651028602802173,-0.007768862983406885,-0.018243363876961762,-0.004564231497664536,0.03594618933065501,0.05100984068437944,-0.05623714282466007,0.0820410253490636,0.06684118211963147
CXCL14,0.055191021875747606,0.03668581515297157,-0.05696565121420753,-0.0032981962582446975,-0.0403240717160176,0.04227203833554657,-0.1340199695930736,0.04537748668293744,0.020246083029442627
LIF,-0.04943482263590533,-0.01125187646942736,-0.06946492607213005,-0.031767742729490275,-0.026439202823665478,0.02236200863644073,-0.04054078703261287,0.01610294781168381,-0.04195188491605324
IL17B,0.003150167770543994,,,,,,-0.003988866596188138,,
MMP1,,,-0.006838478054633919,,,,,,
MATN1,0.11560196030782068,,,-0.006994987190392433,,-0.0196254674646164,-0.014817856124715702,,-0.02345112689678836
ADAM28,0.07355789081705634,0.021458325509441743,0.012517536793294743,0.014156201434562823,0.07172074003829614,0.005356289555237668,0.12510282899040115,0.0363446713999201,-0.004394333730885273
TCN2,-0.03132288193618005,0.03180399289647279,0.11462739445465756,0.003229943151727538,0.04110198791617522,0.05136643947043364,-0.06771071748182546,0.1071538777789698,0.03724610342320977
THPO,,0.0016872645754996425,,-0.014828311174821838,-0.026245487045953354,-0.019625469719043286,0.058149154800048335,0.046330986309625864,
CUBN,-0.06963456344338884,-0.02586439715496182,-0.013685678239719818,-0.01072409785945424,-0.02018193989600203,-0.03182361247322706,0.01822153243177841,0.15903368576309193,0.021431759264151987
TIMP3,0.019436468294752193,0.06124293740736056,0.04898189368665879,-0.00799818284643257,-0.028190889207207793,0.02839705849162343,-0.1597567909533889,-0.026396018501249664,0.04940698431472674
PIGF,0.07591279533371889,0.0830043224363893,0.031185054181813412,0.01584534285648435,-0.001356269905940442,0.06317124868725262,0.07905793707990415,0.05746156786882446,0.016178790591896145
CRH,,0.03862185440668008,0.015231743080525597,-0.014880219939926095,0.024080923347732066,-0.026842587734053333,,,0.026941654664587398
BDNF,0.006624328393594224,-0.011540360394901398,-0.004091285100793076,-0.08235605763780084,-0.026050527749098638,-0.02210331945060565,,,-0.030469646945355325
CCL5,-0.034937054083464425,0.006394992577185014,-0.029867944338638736,0.06985342849914178,0.03451203588364283,0.023962046723907636,-0.00781297871858767,0.01099116120390916,0.029742547690444925
GAD1,0.05353399004840861,0.0605786130729337,-0.0419710208283526,0.023591591414901456,-0.0006123025559636864,-0.030045098257516126,0.0011059439159357013,0.12610381215317937,-0.005253809408451022
COL14A1,0.05556847751902225,0.011886121879582538,0.012780001987354588,-0.026213362311701002,-0.046291893042890095,0.036439991349321306,0.05684119217798207,0.10869906751862925,0.07780971767451197
HLA-A,-0.019116124565251736,-0.04967178114377967,-0.07767436661589701,0.12614002267396146,-0.005316806244497246,-0.02220133239326835,-0.15329466665712016,0.005417449090424241,-0.0029785804214737207
CD5L,,,,,0.013097816237889482,,,-0.01258525863089203,
FGF18,,-0.022153909574680275,0.0014653469250782878,-0.00970706921185504,,,,,
ADM,-0.14679245836217827,-0.08265852901904616,-0.10751047179094171,-0.09928089773857751,0.07670271885886754,0.007670541539608774,-0.21744844245565606,0.1110900928850369,0.05864269233766011
GNAI2,0.04861153803200733,-0.02172693619366781,0.031328161703022314,0.04496790119385145,-0.001478014288177097,-0.022830890005043587,0.17048487600868614,0.23565447442725906,-0.024789095557304578
HDC,,,,,,,0.003181423393028461,,
COL11A1,,-0.0008785195988370968,0.003891598119362154,0.040221544506218114,-0.03324705295540048,-0.010516614456935391,,0.1516407731026339,0.07745349598555633
NUCB2,-0.043613528113054675,-0.0034087668695270286,-0.003515254008758908,0.034313937248998394,0.01908624065721539,-0.018102682574624978,-0.01869951852693856,-0.02376876211086885,0.005852828012380986
CXCL1,-0.007226201003397461,-0.013918684510437943,0.03251699567136124,-0.029707855572345024,-0.00826095493038472,0.024697609300036616,0.019983402430928655,,0.02126398523039726
VCAN,0.03814327729926962,0.05762332240541072,0.04983570087274193,0.07161545168636167,-0.014787812509040968,0.08067294556328525,0.0825346119735199,0.09077616624075725,-0.03480709317920995
MMP7,-0.0712073395206675,-0.03662619876217707,,0.0733541397472413,-0.016118673770498908,-0.03033316286148451,,,
PTPN6,0.05969518200501991,0.011582609966009304,0.02130460324092414,-0.029172737852400887,-0.0062544426794839385,0.0401248300324285,-0.05176981779965447,0.05815558302740815,0.012893711534872792
PTGS2,-0.06893191104243217,0.006432356263368291,-0.08631350478324454,-0.008547524818732216,0.02795275251732033,-0.014046679915839605,-0.13951886600381397,-0.13943082416448066,0.0397432008722972
XCL1,,-0.011885547013925817,-0.010646917445920398,0.01772961967914143,0.031050937076072736,,,,
CD58,-0.07328967713941091,-0.00983441539103619,0.023476390949134687,-0.04034035615763338,0.0462307903717084,0.005544299998518867,-0.030823533236546168,0.19040809961669544,0.10288927316572054
TNFSF14,0.005065976236105186,0.05348369218793847,-0.008217815598941448,0.05400912573548925,0.051244583082137266,,,0.07945436332220038,-0.04879551834977299
CNTN4,0.0973784712293923,0.0450750611020339,0.00654091675417814,0.07937596564897695,-0.014999106897974504,-0.02673360899395022,,0.12741195148142323,-0.029429350304377138
NTF4,,0.08437248507632213,,,,,,,
INSL3,,-0.022153905229320214,,0.046631821395587504,,,,,
BTLA,,0.07560805386867263,0.053044901118252934,,,,,0.08267300466377665,
MFNG,0.008660945809838859,-0.005006037309618231,0.017047003626095028,0.05476606944621711,0.04214206391685417,-0.03149642015654118,0.05961936402507175,0.008944695519421212,-0.017855186289082753
ICAM1,-0.05824002677607595,0.025357183577073124,-0.03555678704405968,-0.01662112548561916,0.027594130535401388,0.015281782259882044,-0.017754720405935877,-0.031964879857206266,0.014585906794789103
PROS1,-0.05390210684272003,0.014636836001098387,-0.07601864190569894,-0.024702129723607594,-0.020697086735116763,0.011464004940532785,-0.0617283742069237,0.12540371355824537,-0.008858712365597151
CLCF1,-0.06795504551425498,0.024813648744105833,-0.07861335657113679,-0.050473312569630883,-0.0370752371039863,-0.02244167450904,-0.02221589190005265,0.11245020725791444,-5.885214964484233e-05
PSAP,0.07243484276736482,-0.035095590624789286,-0.045095635764922065,0.13692689940928554,0.09597707213252964,-0.0772359021738769,-0.053654952685046345,-0.06432084646406604,-0.015569610315065334
EFEMP1,-0.010205072575595907,0.07421653797234694,-0.013245356193742815,0.12470713082534625,-0.0073196289582465246,0.034892287834326206,-0.13971396507791894,0.08144835293957693,0.07328769122700196
C1QTNF1,-0.10877395834123864,0.008256313215919018,0.014939763048649957,-0.0465798502522688,0.02672351777223908,-0.03319837300323988,-0.04620713453650329,0.050114100273302875,0.0371936152330966
ALB,-0.024844190710426078,-0.03933109587119605,-0.012225827061267017,0.07080675670390366,-0.012217496631839464,-0.0023181744022493225,0.03744765262313314,0.04682532884017075,0.07140814544516837
EFNA3,-0.00017634410248685789,0.0064080236556216435,0.00031673042917243006,-0.018367620353414712,0.026458931969640317,0.022764495342346525,-0.04814305232566263,-0.0018659460563472086,-0.018581044809784612
DRAXIN,0.12050810485940223,-0.029838440426462352,-0.029996026324065863,-0.04265848230673945,-0.022066156458540067,0.022346420691221645,0.0446552898401417,0.1082676066892638,-0.05535417919744296
NPTX2,0.14636168766253618,-0.02778101770816163,0.009852948550805771,0.0796004858606303,-0.002961207168339824,-0.022255720670132942,,0.10069225086976703,-0.013239785830485754
FGF11,-0.01760940561771336,0.02317399831871097,0.015550996637452245,0.01397943002441877,-0.01555175856599174,0.007865728228514383,-0.03795764940329497,0.052992601217876564,-0.01585682907316818
CD59,0.026659128520518535,-0.008796508772764519,-0.005151669829268626,0.09437145761089379,0.0039012923349896547,-0.0248396869774107,0.08707438477213317,0.06868369626303972,0.010200638845194726
COL9A2,0.04404362179491177,0.10471830170276701,0.11991565954951053,0.0006780889978079239,-0.04394105630533922,-0.014623779926714185,0.0973283213636529,0.0766488635630103,0.017190752673704967
DLL3,0.1583360385335381,0.05786997894740436,-0.004794805303006123,0.052715447606145334,0.09091371446449809,-0.024009036881076643,0.14919905784135043,0.08378958099786082,-0.09387074824253172
FGF5,,,,,-0.015502173812254343,,,,
LIN7C,-0.09451516212898461,-0.006440280388304615,-0.03449308931394231,0.013555493525496549,-0.09947267842783324,0.001822590438959264,0.07464834013404972,0.09428679470197983,-0.0032884432942835587
