,UKF243,UKF259,UKF269,UKF275,UKF313,ZH1007inf,ZH8811Abulk,ZH916T1,ZH916bulk
TAC1,-0.01866300950538943,0.01354633443469569,-0.1297753943769818,-0.04546285254471175,,,,-0.02713060148901288,-0.0005786267140801991
RARRES2,-0.0005051170602789335,-0.012517422413613578,0.15076737821408942,-0.029970545929922033,-0.022162307688957317,0.0455164103063464,0.015404795042704818,-0.0013414942075175944,0.0435148480897695
FGF7,-0.03823948235163858,-0.03820764858763575,0.04345731771116854,-0.03640259778111092,0.07291536988670436,-0.031517252430056895,-0.030276710659199953,0.07768078456094024,-0.032412676812641705
HBEGF,-0.002162529702726037,-0.0201251882097901,0.03908655263662236,0.08353693365937911,0.03590255364230415,0.026780495274250873,0.04728360938164642,-0.01700312615891419,0.04416125114381903
CSF3,-0.028416454747617705,0.08619422552041887,-0.029389884722933114,,-0.022591124747251796,,-0.03966059681024788,-0.021728511624645567,-0.0296970625333978
PI3,-0.03366352813822763,0.03457691414735684,-0.03309339810251403,,,,-0.008406867704449022,0.010808962528658934,-0.03032393020219601
PCSK1N,-0.07606803878860063,-0.025960143227951604,-0.05700267427439216,0.07333720239206948,0.06292948887701365,-0.082554520647445,0.040613724835773676,0.07151441228801529,-0.03642215954836798
NTS,,,-0.013818563742210719,0.029872679209363578,,,-0.02170545518480472,-0.03217696278980079,
SFRP1,0.043835856300346844,0.004986234716056382,-0.005175711559740028,0.014371944751250384,0.06426842164810534,0.008064365570466801,0.09864829606150757,-0.03142925169303085,-0.008542021688756063
CXCL13,,,,,0.011983145125802433,,-0.03280382375549871,,-0.004506869408484597
MICA,0.07302511109638146,0.026054512917623986,0.12774407383848016,0.06798075533929339,0.02542915579730435,0.10975425117384341,0.061581637630015486,0.05906884673792217,0.025742485824237844
TG,0.054230048798068815,0.0006962076109379012,-0.02423271061119112,-0.03218411805826408,0.067410336194785,0.13504239391132664,-0.019405210026521878,0.07682546470628435,-0.03723225448753883
ADA,0.041784039389724005,0.01611024320664616,0.09498483715869324,0.010897029597409163,0.07405184969950523,0.07524668805477375,0.10349512620862963,0.07002311740261345,0.008990176465471776
LAMC3,0.0005081783706022213,-0.014879975324752584,0.17580110031269414,0.048079124946703806,0.019667933067559196,-0.05307400807497146,0.027516797231904217,0.06081153575798949,0.02284356289472275
CCL7,,-0.017319216558884055,,,,,-0.002525462576342122,0.035154658040565466,0.006326679573252279
NGF,0.05417566163792814,-0.002972146420414635,,,0.05188531698784858,,-0.02527911131206184,-0.02712618977672585,-0.005204967938465095
TNFSF15,-0.020253622567208383,-0.019285794710348438,,,-0.014386472282188421,0.20391666942132436,0.07948969672470316,0.04503338769824519,-0.046098842833627876
HMGB1,-0.10398595340037468,-0.01259552847951559,0.18737769208371066,-0.04648093938905061,0.02979040780716677,-0.06769762364914575,0.04022177985786684,-0.0708833221052764,0.02448879669656318
ITGB3BP,-0.012096804121144734,-0.01791258904432567,0.16153666518363952,-0.015532158891555542,-0.009751627199654275,0.039902474491218684,-0.05383164766151075,0.03490776358726041,0.014076272659798753
AANAT,0.010344553554011676,-0.017548102633283196,-0.010888868102587658,0.011319069893757626,,,-0.019202121857460668,0.011592708941613631,-0.02543302592080818
RELN,-0.02822805375911853,-0.030459576360804704,-0.06755985458436024,0.019560922774249725,,,,,0.0036389600686042014
IL15,0.011752925679816225,0.042878037664397226,0.008843652829520345,0.010214399643859284,-0.03382813415171634,-0.002426048316370582,0.015949076444254372,0.13148162447739148,-0.03773517885673454
UTS2,,,0.06741785193904876,,,0.005787697500091708,-0.01635201211861676,,
BSG,0.052755242799557386,-0.08764011286316001,-0.002751338728384502,0.04194515588323484,-0.013945422561603187,0.08581975903480374,0.00032303484830858607,0.0745954805420974,-0.005009399304958544
ADAMTS3,0.035521238013683516,-0.05096590403953677,0.15275275890107234,-0.03419420219691713,-0.01368899147110583,0.07533224316934453,-0.04127423786737159,0.029985865240749678,-0.02544345988494374
CD34,0.016194413103177825,-0.0021952093407251157,0.10668025494436785,0.04857261924829578,0.09921610639477822,-0.01738143745159492,0.05426050494823716,0.018442314023654073,-0.04530443290288011
CCL23,,,0.06135178858003029,,,-0.02731758967562429,,,
PLAT,-0.01902542960743607,-0.026058943564324213,0.18147122590441842,0.08969213339697711,0.03137220843587164,0.02706618053089443,-0.020849877377207535,0.023829386657408178,0.030023691628552042
NTF3,,,,,-0.030644039211243135,,0.0059589673016954255,,
LTA,,-0.022197582329410596,,-0.02787547730297333,,,,-0.01899327950289507,
CKLF,0.04412280837105439,-0.03569288303726232,0.15977938708286574,0.07991407559403992,0.04849844514422899,0.043140110543849135,-0.04368933391722546,0.026678442093679772,0.034303395936816666
APELA,,,,,-0.02652069061935446,,,,
CD24,0.06901040928038756,0.06317015241371196,-0.045766306350569816,-0.022173510074374708,0.03514476163026719,0.14474968797772664,0.0029828233567949915,0.006396751542761704,0.006341004971582163
HSP90AA1,-0.013789175212578886,-0.005646299154968872,-0.1677269230395372,0.08448915218805642,0.0068858632120454314,-0.04517427008837754,-0.002741366677505023,-0.021476498350422084,-0.08057982731442936
BMP4,-0.001100233417081337,0.046220801460975854,0.015125126256133254,-0.017155529752924444,0.017990819293303494,-0.06041994726284695,0.008727403041279485,0.00194172886881232,0.023754223354242595
SCGB3A1,,,,,0.1527819521543254,0.011468275989326072,-0.020514203536542683,0.03418933691612528,0.030224429876762073
IGFBP4,0.0006970776000451073,-0.01296178037157526,0.16980627750484542,0.09999466870536992,0.05783745196656424,-0.047367796005758564,0.05637037890523476,0.05360111333524323,0.01984717370626791
RSPO4,-0.01999949914152818,-0.006756911785197306,,0.002409566784293891,,,,-0.0018323910380630439,-0.03207003826102032
LEFTY2,0.11348128315459403,0.09915150416628193,0.19966656031416938,0.016205181641299242,-0.016266638337182213,0.023778435327637636,0.14083384063474716,0.0034389264455585667,-0.049301415572092916
PF4,,-0.015110675238714616,,,,,,0.02200301783467645,0.17790123382347317
ANGPTL2,0.018877274815430282,-0.036792429675615815,0.16586080541091308,-0.02738397765117679,-0.0013485104310035506,0.09710075615544501,0.0038306465358755788,-0.009859038816640029,0.002613011939884371
LRIG2,0.03941664216094249,0.004856331832256846,0.11951507127565078,0.028551970999843947,0.054435564732734275,-0.05015696925448014,-0.0046180110960527725,-0.00039224777898278954,-0.006501929823813196
ICOSLG,0.0013682707295459213,0.010561683180323411,0.03522953288437074,0.011413522243333628,0.015897050743790966,0.04446283995005976,0.032081720534539816,0.07260967098604293,-0.024118286859783296
WIF1,-0.046542030894914536,,-0.11329816346500345,-0.025018422962298826,,,,,-0.04609883905052545
NPPC,0.018204675112523144,0.02513914542089278,-0.009862026143149533,-0.02432870164858705,,-0.02413602803236755,0.05092218058411822,,0.033539377990938514
LYZ,-0.0776945188147663,0.029152952394810694,0.11660135489740145,0.05102663540374582,0.02120496600531578,0.020550525662675484,0.030513840579802262,0.009529033271433524,-0.09610339675913623
EREG,,,,,0.04304539032848088,,-0.044429108198230274,-0.01503927468623394,0.038576431971192246
SPTAN1,0.016761467739981915,0.0009882795149203532,-0.06143297110334321,0.00825504350332746,0.017123875197208357,0.022069672963682722,-0.06803080383606812,0.05785335008229839,0.06529483462239209
LIPC,-0.026987434752684326,-0.016533164632649144,0.052009125790077604,0.04801657742082598,-0.023783685488428442,-0.02559378706503471,,-0.040994661793819206,-0.026483923682473837
COL8A1,0.0032369046965059303,0.00021223915038653927,0.05584721844571985,-0.02667244940634796,-0.030998304722895387,0.09231421638020562,0.005047534307398882,0.014821086318453013,-0.027364945771339095
GSTM2,-0.0006165764996358946,-0.007543416904166111,-0.0028087512378073614,0.04806704015971498,-0.023942972218601134,0.07536258959817128,-0.009030789710695517,0.018998293927067672,0.015269812928428085
SPX,-0.04798624123736124,0.00364322516631421,-0.05935415490190025,-0.028306044650587097,,-0.03199693510683439,-0.0019173598506248657,0.06143866874954511,0.07924600490008749
MFGE8,-0.0062707653153966335,0.012943542223090092,0.0655350655253714,0.055697079549368624,-0.0176040518556157,0.004015259857973266,-0.010095436493609338,0.06833377216788059,0.011837969239426678
TGFA,0.08202435893123511,0.007757263455029042,0.06561846788127201,0.04543386568660501,-0.025634839995575174,-0.008446625110832764,-0.050037742154906355,0.03945435790830721,-0.04900355584946352
SLIT2,-0.011162507187130997,-0.022204470818377633,-0.05241432639760005,0.007736942432468705,0.016732680008831914,0.006463136620246994,-0.031458572106840284,-0.032177668075973734,-0.052472836686905014
PLTP,0.04159491334459972,-0.06528462125527279,0.12439716422486861,-0.030394843548913746,0.03816965627825284,0.14265903613407385,0.08642584700486398,0.0608805033935084,0.015075197088248584
APOD,-0.06551182942876543,-0.027466527406757226,0.035550976029764925,-0.005778235587464232,0.01570203457008299,-0.07106081610014942,0.029287646609906064,-0.017992282087934595,0.017396913856528813
B2M,-0.10748228023536892,-0.03076103125492877,0.19075769901372064,0.02468760910256449,0.01553306555446163,0.14675251509171677,0.016824747237973482,-0.0001439558724193012,-0.040016885140902986
OMG,-0.043469249830356535,-0.006153760339084543,-0.049940960521443784,-0.023322495154813508,-0.012046290408410812,0.025558968200790563,0.03978628515363677,0.06222237580763163,0.007144278673730998
CXCL3,-0.011543039399052253,0.02856877848448651,0.0203371393995081,0.006428293148897449,0.07271764933046888,0.09350005778520667,-0.030389003838248562,0.06590990940584616,0.00606723458255017
CXCL10,-0.04311518708873256,0.019014423584686288,0.14103903538471427,0.07817002388528105,-0.016414304719935706,0.014150596361121532,0.05375591214017994,0.013450831885831092,0.14425198171431644
RSPO3,,-0.017548101336677092,-0.04353159968550529,0.02234179486251777,,,-0.049716345529114685,-0.023106462211302674,-0.038341036594225664
CORT,-0.022422962218216522,-0.03935296468088989,-0.04902953840925673,0.01898883394624778,,,-0.02495833312209915,,
NCAN,-0.004117618991017051,0.01418776079536955,0.08231729271086687,0.02486391569318104,,0.005835060006053988,-0.027407095048776912,0.05895161468001023,0.027962605425696594
PRG4,-0.030602078735630894,0.04927983899089988,0.03787441379876997,0.02947879856244808,,,-0.0063105486113495726,0.07957622029537526,0.06743893258134301
ZG16B,,-0.0201010720847389,-0.0019280071532609719,-0.022149597210730357,-0.021458650248389416,,,-0.028811271662776486,0.07021937019054408
TGM2,-0.03650074231567044,-0.01412953577983794,0.11536904964444228,0.010499581995763906,0.07788528308007726,-0.07384321339614189,0.058177599924661295,0.05256414855786233,0.0014683052172363234
VEGFC,-0.02195760248369445,0.07225593110092654,-0.018512681372611254,-0.0009966731104043961,0.002480121734623148,-0.041170860730998356,0.004233305468504503,-0.0017500496623143779,0.04568218063815695
WNT6,0.01596573191448267,-0.023954710305850325,0.07093713119948009,-0.019777407297278064,0.07346824023642354,,-0.006841555574155905,0.02770113405306082,0.11753505944308938
NRG4,-0.02075338427477598,0.11825162126245416,0.047363137157563774,-0.015485225040088035,,,,-0.02310646480098581,-0.0028125296123227557
PMCH,,-0.01911854473659739,,0.03789238659955133,,,-0.022247842097730758,0.00013640438751947456,-0.029947509896023967
COL9A1,0.005457475035875807,0.030187629003981656,0.07025389560924714,-0.012675517955890468,,-0.06858459020272334,0.009787609460961064,0.12066148513560795,0.05479114574990118
GDF11,-0.036669828484308095,-0.021336849697977008,0.12381985327140055,0.017059663355433127,0.021083599686068783,0.06085080436791538,0.030955452268096848,0.08170171380211934,-0.018760557586790554
RAET1E,,,,,,,,-0.025347627710820456,
IL24,,,,,-0.013531751385990849,,-0.01658745496336757,,0.034964271119896424
SORBS1,-0.00031253055504173164,0.01684811652923503,-0.005585721682570371,0.03221788937167794,-0.002499040377869429,0.057030446289353276,0.013771577536015241,0.050264910856319775,0.05097652167359052
DLL1,-0.056327760912827804,0.04677166015507363,0.09025196003833101,-0.01329210731999523,0.011836053178350802,0.04764050579666155,-0.027202639360914768,0.04208551729182644,-0.0018347813352700424
TLN1,0.021515220493047806,-0.020535157905991,0.12332601496560976,0.027358831100408154,0.004271559388463607,0.02354731945706949,0.0068643014604298875,0.03338827732431902,-0.025761918012440217
COL2A1,0.03302859202827165,,0.03365693856479947,,,,0.011767673399590235,0.12914519743482386,-0.03000468852091715
SHH,,0.044771581823254095,0.001626117561004645,0.026116666442640914,,0.04354509302205745,0.05429119392433932,0.02678726363648348,-0.03236954596115573
PON2,6.443416018555708e-05,0.006804804837077028,0.12122192216929402,-0.02007849580272271,0.027817017285080195,0.09585573937195696,0.004216909319870839,0.06412805236067684,0.029401792524515143
ICAM5,-0.04949909652954762,-0.028050400444138094,-0.06801626670091612,-0.058817647753813436,-0.012809465315876685,,0.03392522907842635,-0.04172995894011121,0.05858213141456769
HPX,-0.03382723604371141,-0.010324737411283327,0.027766985873675622,0.0552457751518265,-0.009613165008442441,0.09767840061930629,-0.006592042296211498,0.024087665138364838,-0.053148567128621954
SFRP2,-0.027656447851283236,-0.02049721621674102,0.0007199205116374528,0.04937686289819482,-0.01335464335101516,0.09953484701185336,0.0012575562154178105,0.03390159131154934,-0.029434987263327488
CFC1,,,,-0.01778593209137141,,,,,-0.0294683796086663
CD70,,0.04871942064777823,,0.02785484618225628,0.022498663143527442,,-0.013980025794908037,-0.035253087074324355,0.03898378631273617
HP,0.019316249360595287,-0.026000716699052205,0.06230333861326466,-0.005834386146260006,,-0.015366200979029122,0.03664800428078967,-0.034564744089136006,-0.008689928735589481
CXCL2,-0.10036511176423853,0.05809657966914414,0.049949097268860466,0.0051216011071597385,0.023495253396421556,0.03995620409716123,-0.00802092586367348,-0.03187040275120606,-0.014564335610790347
NPPB,,0.0022318010582809563,,0.0461696166238577,,,-0.043701752047585876,-0.023438935168522274,
CCK,-0.03364658362134946,-0.019614565832912195,-0.13176416551591522,-0.106915516842531,,-0.02559380772272458,-0.0504221289547672,-0.030406626380860616,-0.016236604976691126
SEMA6A,-0.04859009274355102,0.021708756521329753,0.12811689921500835,-0.03392665569180035,-0.00301408466007416,-0.018409108034413403,0.00062923565771512,-0.018397880124858698,0.03627441764756464
IRAK4,0.09305933070240914,0.014389211813414666,0.10033675917661163,0.020289349505682678,0.09049585243118029,0.051980810629892286,-0.01413942850424986,-0.005701978612484195,-0.02134583360075
GSTP1,-5.649177407618097e-05,-0.025588551509412902,0.1393702298415628,0.0680035316825401,-0.03603718373554852,0.009265024560301418,0.032337215649394756,0.023769159183248702,0.0024154512992630196
VCAM1,-0.05684735677794744,-0.011040940824396486,0.1362832292779272,-0.005015101280303614,-0.01188220733720389,-0.021382009840312098,0.05823191626573104,0.031893026951188695,-0.030145031829576507
NXPH3,0.010041814407535871,0.00770535548894235,0.06350760377884664,-0.028409182869828332,0.03456472024701435,0.12520643406253637,-0.04955868807923995,0.08891815166262598,0.012240190200862444
MTMR4,-0.01930826460723046,-0.01398507507599507,0.03219579926914636,0.004487386855986881,-0.01766495232076171,0.10283260592739189,-0.03575312381175882,0.03305718638531937,0.017556348270336062
LAMC2,0.07213957641982932,0.01676292326354905,,-0.021764960533744628,-0.01965548493945619,,0.021459066955747567,0.08511976621597094,-0.032070055915490094
IL10,-0.0300678861245651,-0.017019079352246308,-0.036460504718447334,0.0822195504435075,0.028835202415641494,0.021049957344863344,0.08580313051925399,0.0034468620009668297,0.04601116492380672
SEMA4D,-0.07602476526084805,0.03626390559788414,-0.03720251825036374,0.020654104028590237,-0.006282959978049613,0.06401007482152837,0.021715919056365125,0.004116503669549856,-0.011982233863159159
TRH,-0.03698396963024206,0.01816335219304187,0.0644503438605931,0.008263949331716224,,0.057197334584830124,0.024329888495257503,0.0688451128121567,-0.0551097050023315
SEMA6D,-0.056024022139888774,0.008023107490776392,0.11346686011354798,-0.004323360340100003,0.06467954937156797,-0.022165618553205136,0.048478793534094226,0.017222163797205075,0.012790561436259095
CEL,,,,,,,-0.025119165076768393,-0.010311896298871755,-0.019108450839621493
PDCD1LG2,-0.021435391815415313,0.0025809750771163846,0.07838278579688553,-0.012436464467875118,0.011999697718714192,0.06216514337702598,-0.036035462493712166,0.11584026239024406,0.0017668495277550946
SPINT1,-0.02934335653727227,-0.03880882331361823,0.10943886439504355,-0.022932163175866896,0.024924569353750477,0.0357789045344968,-0.022385689763873954,0.03590035447935333,-0.04279874269126257
CTHRC1,0.019441574791699022,0.042739237491140065,0.1557552414729052,0.050942338275444095,0.0017672073065216913,-0.025105333257623087,0.007593193135249299,0.02325737757434179,0.025598322267179802
PODXL,-0.015211544626159526,0.06194658679653077,0.14397710362816596,0.06121148994216795,0.020196408773600242,0.12449559537838897,0.03079700486439061,0.05138635134458828,-0.02412497464445094
JAM3,0.018035570065081847,0.04102913883195791,0.16230325382187272,-0.007544258148008619,0.012708627027267562,0.028349274952588988,-4.5288590822779424e-05,-0.003975006063924395,0.05958866872976273
TGFB2,0.008955340171022586,-0.004809026703022246,0.17449052322924946,0.001955755927964712,0.15145966982232242,0.07466397846016187,-0.024529902789664344,-0.00037578920244866294,0.008415423199329244
COL18A1,0.009882813190007913,0.044198289143731945,0.17119636907765354,0.07238045721316291,0.10761170578653997,0.03385647861761553,0.07016088209648515,0.010252241676783307,0.013548689960644048
NODAL,,0.02259579480222284,0.201805829963919,,,-0.020465215434336558,-0.02479659031748388,0.07260563177894004,0.006594549199593197
INHBB,0.07158696647181771,0.03442150112252123,0.03534577876506387,-0.026060173344245045,0.06390106772055487,0.018392879538047347,0.0105537288608882,0.01774980230749355,-0.013643749919217487
LCN1,,,-0.030545155762763777,,,0.12141555734276595,0.03827648858745702,0.03765409813841641,0.0003741118755838577
ARF4,0.056002909548747135,0.04216544678590807,0.11320615071496945,0.018879544459045154,0.06077327311100232,0.10158297006035476,-0.0037530323479751096,-0.008420057875611254,0.001299897880289807
CXCL14,-0.08279480642974714,-0.022239831972475515,-0.020308765094891098,0.019647228823557055,0.03801842987150491,0.0989281360599169,-0.03639248790896426,0.04016962048653195,0.00046448062111029755
LIF,-0.03188335020039776,-0.006902564967877695,0.0025789796838083814,0.041843929330885966,0.06313431299255784,-0.050746370343836084,0.04089576398048346,-0.0443452779061983,-0.02205643874066298
IL17B,-0.022652460519536857,,0.12219934585355331,,0.015519049846014992,0.08977852594162677,0.01470926829965285,0.05341966540234661,-0.025433020813160612
MMP1,,,,,0.004229245332028802,-0.001112638916338527,-0.00970277643382437,0.0018919034273311357,-0.037540803276513254
MATN1,-0.01784802769490018,,0.04310434038992678,-0.024715459742881033,-0.013531753336434723,,-0.007754553746249583,-0.0319294759252287,-0.02317736725394322
ADAM28,-0.006407406745497461,0.016595775756220864,0.07307617267920513,0.007944443946506053,-0.005085923487288079,0.07655709469358972,0.06456466213630167,0.006478176994898846,0.08902755868378578
TCN2,0.05612033934903394,0.0032778076095396035,0.17377429906593708,0.03921662719620766,-0.03395602139085605,0.007785636914704317,0.01987630741418238,0.025180856753695757,0.08783548967462966
THPO,,-0.019894486825541752,-0.00814005231113594,0.02320703907774674,,,,0.08588303825232509,-0.0347333921255511
CUBN,0.011747471189039982,0.08861465473404775,0.06732427085185243,0.040676983423126895,0.13364522939140108,0.05650126520144098,0.03833334159644867,-0.03236043502834908,0.0269362236833173
TIMP3,0.012250893131756476,-0.01929910578078933,0.08577183250611886,-0.013554307965480634,-0.040767568737944036,-0.02105124198682693,0.019323062844830388,0.05226735553319328,0.0548918253173087
PIGF,0.052948384326679074,-0.021028758387774692,0.12430120914949186,0.02204403798514531,0.04187396458207609,0.10823944877174542,-0.049087601036916846,0.07619046802697595,-0.06186550069480677
CRH,,-0.020300054898700362,-0.04697041729391596,-0.023741086006291538,,,0.0804524158952334,0.006601841780134816,-0.0008665364465693011
BDNF,0.08152904283750628,0.05601574690507558,-0.12698600094288073,0.04315332960955736,0.05567792408293204,0.01749057695882128,0.04211751015221906,0.027299836568300522,-0.045959118905844976
CCL5,-0.032964599669465085,0.03351017759593352,0.03311251900257238,0.015743900904791868,0.04517211871244819,0.07604080288929752,0.03760731548370341,0.028612998857592806,0.002580597609286717
GAD1,-0.004408859661641842,-0.021626899070237467,-0.07874738797484733,-0.06691625781595868,-0.020272098058483123,-0.02078609228048429,0.06286160783356201,0.060557689269287784,0.015529987262833092
COL14A1,-0.005424894556559079,-0.0015787425020672692,0.08723216116262067,0.045645021586381576,0.01772823932942148,0.04608249791729915,0.011113860899041116,0.036711378447240865,0.032462081960922894
HLA-A,-0.011135301555362236,-0.021426784698266706,0.1634624398523628,0.07963178519314593,0.007521267533266356,0.006781472779477754,0.0611907033678148,-0.017274686887948008,-0.04392168125020529
FGF18,,-0.016128241808537794,,0.057818017067022734,0.04122132068407368,,0.004312205925518083,-0.02625318134455999,-0.01551792396878573
ADM,0.06298796274649697,0.020962098384550477,0.0980736996959324,0.015003899025518573,-0.0034644927731445696,0.042629220421146335,0.007864590315319716,-0.06357798246347082,-0.005561538840285978
CCL15,,,,,,-0.02487459731287803,,-0.022769382142017153,
GNAI2,-0.013447373015798444,-0.04113201965117528,0.13763181553875758,0.03958472692043638,-0.03073520000295831,0.06421677134831519,0.02184839501059678,0.0730800123969995,0.006485027621487455
HDC,,,0.06074379974837447,,,,,0.051626930183685936,0.04266076227290512
COL11A1,,-0.02811037920664026,-0.03337655003528439,0.04818668645736212,-0.02065961455249206,0.12052297018093906,0.014701282075642618,0.004751179535753885,0.07087413138830065
NUCB2,-0.0036834313193708627,0.002639422110047145,0.08013866163936176,0.03353184388134393,-0.035186105020375696,0.04985385822513085,0.04286262599029643,0.004552894205482526,0.005597370031971259
FGF16,,,,,,,,,-0.022838272046608238
CXCL1,0.017695717107680076,0.03605635382933029,0.0017676077600237612,0.06785139832251988,0.06037484809855067,-0.026639990849988707,0.030689791021857028,0.026776932324268303,0.05155162719017389
VCAN,0.047055588913249895,-0.026744172273653857,0.11835380922933686,0.08056702255957528,0.06700892125937709,-0.09806997386714533,-0.005151118157217699,-0.04911656268183497,-0.013226175263237583
MMP7,-0.0480291626005902,0.06027437001140416,-0.0222954446652934,0.03558406305957966,-0.0278538094224492,0.09093592956657692,0.024082622638172436,-0.041695084995701806,-0.0662489957466858
PTPN6,0.08177226698665294,0.030658849208673167,0.11118319234601,0.024291613438708337,0.02814412970229468,0.05089473827509879,-0.010259815911205665,0.08561611457570266,0.05161518081018234
PTGS2,-0.05765730016157084,0.057460914122497805,-0.13248375623455835,-0.023187483408831908,-0.03565731713816213,-0.03454295551877867,0.019330599582702696,-0.029860642516479977,0.033055837657369434
XCL1,,-0.0010542095879958967,,-0.010004917883726126,-0.025233106369813962,,,,-0.001035826221029667
CD58,-0.03476072481646902,0.004767725005778593,0.15098589422551212,0.0364785727812485,0.04269185487226173,0.04642863857718653,0.06098897026681158,0.07331110535451299,0.011145394798710125
TNFSF14,-0.04784089573065958,-0.05890013166806083,-0.037780316939263085,0.05438461709024205,,-0.03170354050683985,-0.0217063710194307,0.03274623064745083,0.026687588283758005
CNTN4,-0.029525834387933644,0.015103827467647874,-0.0791665191424671,0.0009314631978940983,,-0.00273034440104918,-0.011452049860696584,0.007859219486937382,0.007638777931108486
NTF4,,0.02998439968585299,,,,,,,
INSL3,,-0.016128238645077297,,0.02043861484055837,,,0.011819269689457573,-0.004651724111684725,
BTLA,,0.07038940073340191,,,,,,0.027335523783492306,
MFNG,-0.06345785284297503,0.04688667898847833,0.11689414750768645,0.04878439470175079,0.02785931662058626,0.02395239711341463,0.01657277592676737,0.05305908205569027,-0.01779751888855469
ICAM1,0.0326567303163052,-0.05152049132899079,0.1119153974567908,0.08054385140403555,-0.02913949732673585,0.06118965728074888,-0.011807373544036864,0.015894078255741417,0.08773119845651965
PROS1,-0.0738464614975696,-0.06095478432304382,0.13990168701134933,0.0009812852963134973,0.022209958402453125,0.07135860147881405,0.021598447628220992,0.056769961702161024,-0.014574790537537734
CLCF1,-0.06972769107208575,0.027829208816994477,0.002978652271630764,0.021964413856747154,0.007336448235558622,0.02952232543727697,-0.08142874832460092,-0.029173430813812316,-0.014272346707115111
PSAP,-0.03067540328497637,-0.03906502697378945,-0.08369324902128306,-0.07545429321566051,0.03530347136962416,0.08051660109020359,0.007784946085239541,0.07116071904528842,-0.05182350612082628
EFEMP1,-0.01605577028057104,-0.016845468696845826,0.1496004725461041,0.07572357624163886,-0.01635207964350187,0.11452480149895351,-0.017512190543758306,-0.037469859157872404,-0.06249036144296802
C1QTNF1,-0.0025882159211214825,-0.03691055833170968,0.13522806914243737,0.04427304519452159,0.0323355781974514,0.026854382298362827,0.03736327092312299,-0.008614400598321713,-0.019723890373025337
