,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
QDPR,0.006497203179622068,0.003489612022936557,-0.0019022152159251847,-0.023725802433484933,0.024134780210476377,0.0044269803541305995,-0.07171477402459243,0.007852809998712192,-0.025107121486834087,-0.025544960540977022,0.017526706647382564,-0.030670645911270018,-0.00898344937584467,0.03279499189489905,0.01717335745430719,-0.022698713859978938,0.043327313726583036,-0.04788631564573942,0.09531135809754876
POMC,-0.022988876577726098,0.012142379539956219,-0.03524053187614042,-0.011572417643090723,-0.026430884226961198,-0.020351730452580208,-0.011114870770876004,-0.02181262053770395,0.019887708469536268,-0.014663038585307642,0.08038442627125239,0.060658835254467795,0.020010153884857645,0.047137468403542084,-0.026289166517978208,-0.03147210680097816,0.029545888050862404,0.03483744824978589,0.03112956240849033
CCL18,-0.008181756134613975,-0.021629328775557188,,,,,,,,,,-0.002076051294514644,0.03797211837942402,0.01778790188750508,,-0.06079962101283806,,,
CCL17,,,,-0.015228931843954545,,,,-0.02344574167775734,0.045474318959043254,-0.012007242406054941,,,0.21683020683622742,-0.029251742955162058,0.02958695483535655,,-0.025006546676057898,,
VEGFD,0.020023677272291374,0.026729672600861506,-0.005180022889680137,0.0005671729373427659,0.07852814745037826,,0.10523526160392435,-0.0033409017235457024,0.030772561240116587,-0.012868533590931687,-0.011170002863658254,,,0.11838850108720142,-0.0209845828532872,,,,
TNFSF13,,0.06711408979519602,,-0.0105045763524009,,0.021660889642313573,,,,,,,-0.028694654882996416,-0.00601146988893269,0.026167480116832904,-0.021603853668087734,-0.029839423895187577,0.013019038262988688,
WNT5A,-0.011114741543389166,0.010703133076475364,0.003974116377169716,0.022837347242199244,0.10134130282116431,-0.03921661558807581,-0.009712882290118444,-0.025482788617386364,-0.016138187043262756,-0.034681497314264044,0.07531407395260263,0.014159815415510738,0.04656924173335035,-9.69732341853363e-05,-0.01284783640339951,-0.015565225934096892,-0.010507383327546789,0.08091096041982038,-0.04497073364441745
CXCL8,-0.05117119592978319,-0.03509754212317666,-0.02659878111985834,0.09092411957651385,-0.1693952800111489,-0.025941364264649405,0.019932498551602836,-0.01949970069362545,-0.026060031890990296,0.009226164975489224,0.08885780390346039,0.11917991700140966,0.07767673201454324,-0.07869033307792687,-0.028248580322726237,0.0151281645302704,-0.039678702266614865,-0.0006298120215486281,0.002081027006519881
GRN,-0.03165056603320958,0.07178526487843412,-0.030489283276878113,0.01615031588820838,-0.0017524808455875306,-0.1080499274579964,-0.01544962847220204,0.025888696200342984,0.0072699209205033,0.062423603721586944,0.11404445738843182,0.13102244963156048,0.05993850155189774,0.04108999163555639,0.020129240633432903,-0.022245727630256878,-0.021523675881248837,-0.042128277244408874,-0.08469231919917147
MIA,0.02174132871914717,-0.02355790959867349,-0.02526334174087699,0.05344319505292222,0.04266856595561857,-0.03297654024886469,-0.036113503955483385,-0.033437330077728554,-0.04179602442950276,-0.01762404648627943,0.014681719501330867,0.07641315501034719,0.028881367469434174,0.12516603829074852,-0.004177213935536983,-0.06098596997738004,0.07608554701858003,-0.034443467154125884,
COL4A4,0.0069984211735965845,0.0008395286197773241,0.011391924378052894,0.01695496235924539,0.1032267650076747,-0.01735197710519209,-0.026398723824321825,-0.02447807969167844,0.04735912811694376,-0.017095978927925984,0.01962549038028721,-0.03558245031776182,-0.015252777687416693,0.005852004250887684,-0.030648827806649324,0.07022046556903136,0.009175910042291787,0.08684456124007874,
TAC1,0.0763418272352897,0.05548120357765062,0.038613773009038045,0.027371738575739334,-0.017984374688116086,0.03399643767303868,0.009780230336404771,0.0006033839801657169,-0.02161462815589879,-0.00826142936382185,,,,,,0.0365471356905558,0.0051550319576051966,-0.03587151911486494,0.25914403709321754
RARRES2,0.022435417527394932,-0.061540235941451464,0.03199046491483304,-0.08980723155593501,-0.043007283107290996,-0.0758982494601409,0.03101951742219064,0.049627541800397613,0.010491187230988115,-0.05627899952285233,-0.0055241059774459615,-0.020414421671707424,0.1048247707607509,-0.019161037245786175,-0.03387953988947929,0.03811750601215693,0.07227934293336687,-0.011575234130308708,0.09701537830317356
FGF7,-0.04002938050567154,,-0.03206273306084002,0.018733517573704922,-0.08834934399439988,0.08637856455368706,0.0025504082347424504,-0.013445286419921681,-0.04108258205838901,-0.008510086328759723,0.0149868131337067,0.0408336742315293,0.010520498882433395,0.10047584682100756,0.009768031806127727,0.006493346494556761,0.09213478555372055,-0.005235368439638466,0.025688018174171944
EFNA2,,,,,,,,,,,,,,-0.019259172138764158,,,,,
HBEGF,-0.023226738770989554,0.034339417124858405,-0.04430703725689372,0.10115414545543654,-0.04334966352195007,-0.0357800690280356,-0.024087551570634615,0.04878736317756728,-0.005080723930546443,0.02621221675331159,0.006427838990108431,0.0603154856917372,0.011390321538742998,0.000324356635909909,0.056389831531143256,0.0009356669972370327,-0.0363491094697245,0.026986207560869575,0.07250768978952056
CSF3,0.024389633320020976,,,0.09424403520112672,-0.1558296211220251,,-0.027929341693794844,,,,,,0.11141931723654735,-0.01594713308555669,,-0.02758141038899637,0.0063069865132856584,0.016041736616115045,
PI3,0.005471434464797806,0.006888256639622067,,0.11775312561378655,-0.073321795238251,,-0.031448807374622904,,,,,,0.0663998146094543,-0.10537174224145866,-0.016905254442917232,0.006392970328012754,-0.0572020754537254,-0.04544201863118804,
PCSK1N,0.02387632849208425,-0.02902620664503205,-0.004799972415301542,-0.09199136864643914,0.1048776128743564,0.06961905159756022,-0.011083050066908805,0.06255426512403335,0.01689152902625892,0.09228816550730191,-0.011405123978181362,0.10774069683033219,-0.02448502386178831,0.06360603405410527,-0.007974096543944322,0.0747922413156376,0.1264642250113411,-0.012675333821281616,0.011269715932320908
NTS,,,,,0.0243969787924658,0.014974903027136513,0.013014818887722435,0.07290782855529403,-0.00893223525138601,,,,-0.03488633811720572,-0.023463646564638983,,0.07151307595887625,0.004529756644041181,,
SFRP1,0.02147797097580092,0.007967721063486567,-0.008781990658791759,-0.013287831686745421,0.0063319416081841625,-0.032026292904626726,-0.0184611202132321,0.005726472294935133,0.018454738448946312,0.06110099502696087,0.015187134217407916,0.05484416275705527,-0.01338450689713619,0.0849429320426013,-0.042873359240471635,-0.04319933377175764,-0.0164639876303305,-0.029550432667073974,0.005289013173449979
CXCL13,,,0.030397338942391494,,0.03344839227716772,,,,,,,,0.07912681583971333,-0.04948230343769889,,-0.036028260280519885,,-0.045259521649313246,
MICA,-0.013080148680354946,-0.03454869229976949,-0.047817951391412525,0.052122083213349345,0.02013182314350541,-0.03614973728208631,0.024208377897791802,-0.017332552548611466,-0.010087780539345823,-0.04742094047306544,-0.058037308600294026,0.1352397661121307,-0.041552947344117026,0.022955911497918067,0.05836106387013916,0.04984588072876197,0.07369255422942743,0.03374903605325518,0.04356388137448195
TG,0.031024969439177603,0.0435142963452244,-0.01453066558282052,-0.014339675637560076,0.011169606950239325,0.035374511623458574,0.11778315606984971,-0.012059218854049867,0.023011203617878877,-0.01803657235108479,0.04548896291787496,0.06136236851023801,-0.019870248474065547,-0.028898045706338343,,-0.02269992458211586,-0.0020411689678226873,-0.0520533866972668,
ADA,-0.04180161018381052,-0.004813129197990033,0.03614723992398172,0.04339804616618171,0.02548213951899044,-0.015006146723039746,0.019737912064778235,-0.01727443726810733,-0.025946954934716982,-0.05496273329277341,0.0074349644187978875,0.07240778530477171,-0.02725703958049382,-0.008210640182653339,0.04173042057614267,-0.05696151907830935,0.005441033436962481,-0.045164264023729646,0.11493071741318939
LAMC3,-0.005682766417452283,0.05946997194658163,0.09176181713187809,-0.05000913672796418,0.06697057280027621,-0.03442651915867035,-0.0095253579770573,0.008908258842810012,-0.05174191584612851,0.04748769834137343,0.014456015246532566,0.1636393559867074,-0.0021200373200870814,0.05885068266166561,0.07396827774702328,-0.06486683529127107,0.00787494187225105,0.016163357911129897,-0.06646326135075775
CCL7,,-0.013758080298612627,,0.017056485261182766,-0.07630209011109954,,,,,,,,0.09576305236725781,,,,0.034988563191900225,0.004725712452441364,
NGF,0.01818038187931462,-0.023621940659021918,,0.11213197549252356,-0.050378738649016847,-0.023332392414365716,,,,,0.10026862049998063,0.0679067965666489,0.039319947171568725,0.06539335733707718,,-0.012022223340140607,0.0052764098974999556,0.04804170315483146,
TNFSF15,0.006129540664852525,,,-0.011544787998292559,0.04080074424107768,-0.028330639622769837,,,,,-0.04199972968836562,-0.04223803576328312,-0.021849900660745915,,,-0.017127582337175186,-0.042365940515302326,0.04112474390703521,
HMGB1,0.04613305567193264,0.01366599527020105,0.004533167449013846,-0.10469161545917963,0.0798335272392898,-0.05032180387796314,0.01647630451384542,0.025208635190419895,0.03991878124911822,0.018124021965292687,0.08963350079934973,0.0010381760809196792,-0.06103753678593079,-0.04430739474333869,0.026246164436614303,-0.010949682792727448,0.04089028015518068,0.018431305763021752,-0.021062294833374157
ITGB3BP,-0.05693965684761406,-0.0022908582818152333,0.011975772053199064,0.05457595564792222,0.04440131395595939,-0.03638749067012358,0.04390478311868286,-0.013742594642715298,0.011733694260927194,-0.021544006181555633,-0.018824391088737506,-0.02669547587472616,-0.018667259918014666,-0.02295090219039434,-0.024002686911861023,0.013849072270581618,0.06119104285924682,0.03861172568700443,0.11923541717633442
AANAT,0.003505277425883655,0.014429234262614886,,-0.01050457747353434,0.054886366972712736,,0.037583858501189484,-0.021242231275969945,-0.03357312494826284,-0.01610656718258128,,-0.029312859697140717,0.06656436029277772,-0.025917629436083275,0.05650958858546756,,-0.0291905554050259,0.008861245434395643,
RELN,0.03457322535800243,0.046773987909730703,0.013909126744710959,0.07721025809441906,0.13337578776010278,-0.015207841445205804,-0.033084526062933765,0.04879292332666543,-0.04111935689630423,0.15573947859703155,0.012114066390632875,,,,0.019722847728566032,-0.020688263307337335,,-0.0526786052026305,0.0027676091730444484
IL15,0.03899369771386762,0.008292368417280222,-0.01385590864760021,-0.036461075861243815,0.010419973153956137,-0.020158934328664828,-0.04718934933695736,-0.02031042225867631,0.026580249073237586,-0.014938096628418742,0.08488345698057495,0.05296824327951535,0.028321827884826664,-0.011045930623521959,-0.030648823922634176,0.03346472388178389,0.04835686281722565,0.018466892823532394,
UTS2,,,,,,,0.03932100460281815,,,,,,0.0879799552063564,,,,,,
BSG,-0.05494183559841881,-0.0426241230746543,0.00939989258558571,0.04804093718544869,0.03683561741806503,0.0330966599423428,0.055599810651507375,-0.029470844853866023,0.049944289596472305,-0.024429139833621796,0.002583625981773927,-0.03355212371586635,0.01331783800842277,-0.01367834769323471,0.013635343904559557,0.008705055987383503,0.0783032954859998,-0.02548175374029033,0.014991074377865796
ADAMTS3,-0.08456389056387772,0.045444819697352375,-0.006099540323715367,0.0702302823867899,0.03555797646159797,-0.03247021147760888,0.0206887288815428,-0.004825611537913082,0.050927776529605756,0.004866637067193639,,-0.0350991653145093,-0.010856461465122754,-0.034825256200340104,0.021881431524167813,-0.001013160672696651,0.018552153914830144,-0.01886621175635054,
CD34,-0.03103454133269421,0.05570623447583991,-0.02429009575426115,-0.018921728788385883,0.024244251590635937,-0.05665879222271242,0.0202339479417292,0.062455832354677714,0.0051939716604027355,0.0664484203970548,0.008121078011627023,0.0004841392839362113,-0.044325353938822365,0.04328969314051582,-0.031492580437994286,-0.036148713087316056,0.02282092521619115,0.01645442772095428,0.029175777505038
CCL23,,,,,,,-0.01499644224559296,,,,,,,,,,,,
PLAT,-0.029289058458068964,0.06715323146247322,0.04309961062321359,-0.02313251985639829,0.019867540406139396,-0.07265120868806739,0.062398461372426474,-0.01964580959745811,-0.004878238871869843,-0.04006779040315181,-0.0031523287072625743,0.053901096725678485,-0.03611537083040048,0.06553837096455956,-0.024700575052179673,-0.09563942254738922,-0.011716366836737935,0.014215709107777988,-0.021506723470035207
NTF3,,,,,,,,,0.02362961610698188,,,,-0.004598465512754292,0.01960415690640082,,0.15589442110319632,,,
LTA,,,-0.019833258155303707,0.03019986792352825,,,,-0.006831717066864357,,0.029729700455530788,,,,,,,0.029242417047371707,,
CKLF,-0.032767106619162024,0.06279217396530876,0.00615398493924546,-0.06423454537885326,0.10049760164278874,-0.06642037668180015,0.01576331192164508,0.020908720160593024,0.02256911235792753,-0.07940485510614763,-0.007647046008506122,0.04167133059996173,-0.06854361595916918,0.045260132261331326,-0.08167021055319411,-0.037156227124712726,0.04803768005092295,-0.015760510022192926,-0.09695218562259422
CD24,-0.07386125614872004,0.04447340430418779,0.015157633771771047,0.056082905656534954,0.08565485426130721,0.033359903202085456,0.03485103936126309,0.03931621538167958,0.011544243045756027,-0.05899001514281833,-0.12548996684069813,0.020327937560972984,-0.06234592296595161,0.02715227180807959,0.0032678662513273113,0.10284349219883611,0.04537947209143552,-0.019878991500793135,-0.014141244208652976
HSP90AA1,0.015531196914280057,0.013660404390721036,0.0068274805495383666,-0.0819081989573377,-0.1017036466153441,0.06597014609340184,-0.008525797801826772,0.04544937828021637,-0.022410201758914148,0.10899366167664208,0.01986496991800922,-0.03725933354326427,0.05650289589212437,-0.10735229755794976,-0.03620662545452737,-0.009732572217384128,-0.06973166290188167,0.02129178104980843,-0.006771881342603945
BMP4,-0.0150633558228817,0.008124440284036362,0.041672213159722096,0.026044368172609723,0.036992060062747786,0.04106321386925107,-0.03792011855207509,-0.0023326955572206794,0.02894750909252623,-0.012728802771389814,0.015761986110132867,0.07426079579640035,-0.013090704452373278,-0.012026548049054345,0.11939223690262726,-0.026923426843829184,0.0058629655980176444,-0.05425432923641973,
SCGB3A1,,-0.013758078922822981,,,0.03811847003132094,-0.025733236207775064,,,0.11012015481048634,0.05300240289475888,0.10457187565016506,,-0.02175270162422589,0.010104521536140562,,-0.025017567573073378,-0.05062247976435415,0.0037746585804252952,
IGFBP4,-0.01684739748720441,0.07461559930304909,0.00597436370056496,0.018358514068324283,-0.02642485192979326,0.0008920877339409324,0.005630972511013525,0.0038198382052016112,0.006293111781337273,-0.04604075765945729,0.030288963610134542,0.10923392657450708,0.0029321509168036357,-0.011551841370927943,0.04445522148077405,-0.0801100034159466,-0.015008076790939948,0.019734110516322952,0.06022666775083862
RSPO4,0.0069732608655860345,,0.05083418169942739,0.007685574614214818,0.0543912255535822,,,-0.023794460634582446,-0.01079989262413978,-0.02072149431336157,0.04897891151380336,,,,,-0.023953927613676748,0.04352825382677741,-0.05188651149712267,
LEFTY2,0.013837654076973366,0.09902513530215079,-0.020076840741224598,-0.02969050287793887,0.07172158724792624,0.015481149827294871,0.03893648859849489,0.009890363527647862,0.02011742751687217,-0.018440915740937067,,0.17205269665221354,0.026182660654888956,0.14570197632470022,0.06089430665753048,0.053594818579118575,0.018368784915312224,0.003107914838350593,
PF4,,-0.014271798387719678,-0.018041043913968876,-0.009045494093556969,,,,,,,,,,-0.01765236463978041,,,-0.03928607936179376,-0.026571434137835838,
ANGPTL2,-0.0731378240574015,0.05668873577962676,0.015026519248301142,-0.024620218762239136,0.05693966543773717,-0.06274017923786702,0.02528729376931169,0.04491651469095994,-0.005759855238035519,-0.041864604244495625,0.023203054933958536,0.013910524800459057,-0.027405571238303776,0.0943283149786407,0.01266043038972657,-0.11660737750225325,-0.052643908838769155,-0.0047862023722796765,-0.021154361361500992
LRIG2,7.586889977783264e-06,0.038584980162588656,0.017337338771534996,0.036112258043432835,0.038541742398604466,0.009996575618213587,-0.027735838020418842,0.022958721981102822,-0.03668519478403383,-0.04338358810190342,0.024046432710407434,0.04356173718856285,0.014624487269525777,0.003885515379484449,-0.0039056344525436313,-0.005290472347299656,0.08721766869002956,-0.04138697933795755,-0.049911051733993635
ICOSLG,0.024629682888609145,-0.04370652450541821,-0.03305955832893377,0.04770922737906648,0.09049070995985119,0.04683701273058559,0.02472676028927662,-0.0024128019196440996,0.046242765360957803,-0.055595267309694996,-0.004558158788223757,-0.07183866575517639,0.04073018600750227,0.012061506400723222,0.030278636071880263,0.021374813350304393,0.012972349678432762,-0.044349832049539614,0.08783528860914624
WIF1,0.14750612453788306,-0.025679784695850447,,,0.10971753170236563,0.06363872066315493,0.02921941548191497,-0.002883505607508787,-0.016658923064718167,0.086364207344859,,,,,,0.012131321982533562,,-0.032403170917309196,0.050695746846715906
NPPC,0.11500862896594308,0.001476604889922031,,-0.014031792016072058,-0.04076670514899109,0.006781790423006176,-0.008655492155995438,0.012624545619946581,-0.0027734977112358486,-0.047570964687978674,-0.10346729594711458,-0.03509909790446052,0.017223594642849796,-0.008594604193590151,-0.0022694324262643568,0.02272814499035764,,0.056289856819494825,0.014818989137505343
LYZ,-0.012374445322866919,0.07349680708996845,0.026607701165201742,-0.047832547268915705,-0.07853131773002124,0.005616203350383046,0.05128367419047584,-0.04597038878230849,0.050780791815464216,-0.014308517211510488,-0.011360174821149337,0.07945200988231033,0.11369986693860396,0.01352098690392605,0.024677418101874772,-0.04402969688874519,-0.03597538059343004,0.031445466245354534,-0.06846265017112994
EREG,,,,,-0.04762718853669396,,,,,,,,0.06890405801506863,0.0659078666652576,,-0.02983502070774223,-0.05933107992363459,0.10530790236153001,
SPTAN1,0.0373282055966302,0.06912327626879337,0.0060180021590942444,-0.10947374247023935,0.12867451065729593,0.04633082026275096,-0.023634488782570358,0.04263587616332055,0.004223281472679791,0.0417788091412264,0.01967140040850239,-0.03381456281274373,-0.014983081036212605,0.006367636005939369,0.04559550580386735,0.055523974805470784,0.09542621955478926,0.002307184413986079,0.013587831569110646
PTH2,,,,,,,,,,,,,,,,0.00039269109502528785,,,
LIPC,-0.05581859460348038,-0.017472432494445415,-0.02715273528641935,-0.01625542657057585,-0.006127125978588795,0.06636887060919817,0.020086599305109063,0.04080349842090841,,-0.023466355769386306,0.0282886936301255,0.08182305540144653,,,0.16280279461229982,,-0.015696470304637878,-0.00592027988865279,
COL8A1,-0.06230939781720139,0.011792482398024856,-0.003079096656593149,0.007749333786410962,0.05002575664723963,-0.039112419550820364,0.012022418402019622,-0.023521838163229558,0.04382378876375851,-0.05037828481811685,-0.022415640219182843,0.09395890274686397,-0.014922890358503672,0.05507499667314798,0.07268999825771388,-0.01594214649381789,-0.050417654430308344,0.04939337149750291,
GSTM2,0.05997145344337705,0.02768217110180007,-0.03953258686378049,0.06467452595580879,0.026997011071027897,-0.017047093428034735,-0.025311019871932232,0.00388058744196684,-0.03140600100157915,-0.04151091222061561,-0.11490770125383658,-0.0031989989547765592,0.025471795275559452,0.008658054113157785,-0.04125521238138474,0.03393823488108403,0.009311535070031907,-0.012526575184629489,
SPX,0.012083333141953976,-0.004005819504082522,0.0013435109446435455,-0.026636343906204726,0.04289622170929653,0.03633178260668971,-0.01726225636630004,-0.04113856027836094,0.05725383676610911,0.04389356743135469,,0.0073083522239398,-0.02259755265141998,0.015014429965362982,-0.035716939345559896,0.044563799326605084,0.15973150635294245,0.060091527634370534,0.027139145764252987
MFGE8,-0.040614504290993385,0.04694244002547546,0.010113691920621141,0.02761894909732059,0.0018421362944834108,-0.016216905875320074,-0.04227911132394874,-0.01519215640769099,-0.010255701589698277,-0.04571318813737094,0.004276221376777969,-0.00186245032962459,0.01454347338648152,0.08741353318027528,0.044108023865455585,-0.06393544145535246,0.006547313429354319,0.021756873186080956,-0.008758942731129178
TGFA,-0.045028141764309505,0.03312597554253628,0.018713398983620774,0.020442554140268424,0.0849316109327173,0.05913089666165796,0.005913727088237098,-0.07431930526994662,0.07714740123503327,-0.019588564206787302,-0.032122275462616486,0.030856065201832213,-0.07709568030957412,0.055975884624974236,-0.03929083453533417,0.02426511734893078,0.042366414733283106,0.004387434445059306,-0.006429590524106761
SLIT2,0.07519079676543151,0.02727234939687163,-0.019304421792071966,-0.03078617263638397,-0.03955923686302743,-0.008364709279502286,0.058323980012201626,0.013941630001964573,-0.030434543582643993,0.09084447999632274,0.03441667701291092,0.04989973909060432,0.060331865516314434,-0.04315186892560531,0.06567793439928946,-0.0317098777816955,-0.04410846767372487,0.016840172131229892,0.2017189565312267
PLTP,-0.01981583460795736,-0.0009214761935564026,-0.08226166749542765,-0.057727854447965854,-0.0035479914408422866,0.012783325589404409,0.02056808673720636,0.031244285104042563,0.07626398019324282,0.025549565173163077,0.021564121475543565,-0.011168164498516866,0.024792008489922305,0.03194916816870156,0.044605688140205414,-0.07818959983514394,0.03945580420208629,-0.000459195562128317,0.0732644245589946
APOD,0.06073757213936248,-0.02712565248796279,0.06952135512950135,-0.016918867010108682,0.12505169344265946,-0.019063134360024155,-0.0010608607393630118,-0.007872552752721607,-0.040646484061966075,0.05206521971816202,0.12156421048048525,-0.06562188215857155,-0.000400384279552259,0.1291488260306397,-0.06904856076504233,-0.01955099810429585,-0.006584647593055294,0.046694066420453526,-0.06537211754488581
B2M,0.003525071223899224,0.0828211246480195,0.02804774624792424,-0.03437455498900409,-0.11417388174815421,-0.10008069247273163,0.02473433743941081,0.09052829605760675,0.059910090329773825,-0.07574282108594756,0.047463590256586315,0.1111707151908945,0.04770575380987675,0.05684658432672553,0.07066564015982461,-0.09544698769733569,-0.13319491312725107,0.007610425214260292,-0.05931361298192159
OMG,0.11096330361767087,0.002884680422614701,0.06132774649430011,-0.04476660193546051,0.1107160404547463,-0.009133560712170299,-0.03902600039028073,0.07893661250917236,0.00487552102664209,0.09844762540492596,0.025059260567329166,-0.06137999014420675,-0.04378880577800133,0.09509955412861376,-0.054033124546170964,-0.025319952984087592,0.12183029060435754,0.032656607161086,-0.0402235163929358
CXCL3,-0.003356932601678554,0.005979567728227068,0.008812837293768784,0.10106232531170498,-0.06657913053602113,,-0.03307723363312711,-0.00844701926335001,-0.007009783682956803,-0.010758135986431354,,,0.1038002734862389,-0.03279910552271092,-0.017331242922519603,-0.00520272651749305,-0.016597553411472125,0.02678773218320804,
CXCL10,0.008342061724307624,-0.033295185594517704,0.03140886020652457,-0.0020213119675686207,0.050868331416313715,-0.02755497946230274,0.029991702134861555,0.03819630316671933,0.030934509806777477,-0.017095980007970888,0.03918485639237909,0.012289521717827575,-0.02314402497768636,-0.023676938340468905,-0.02334888105973584,0.0008645090650982488,-0.03512402378070355,0.021790196021539317,
RSPO3,,0.05417959634540998,,-0.010504576697364997,-0.029800343056829992,0.07761067058131121,-0.031029928357486247,-0.018969481734681135,0.004197490165780234,-0.011242044763060252,,,-0.01769521406574759,0.06400144881839911,,0.027624286005729203,-0.027997673192393595,-0.027927428781393843,-0.005758674528851652
CORT,0.03363328672032653,0.0580950192711765,-0.03222016198859041,0.0030758800246523626,-0.027791562005745556,-0.019814255675292505,0.0019294872109033147,0.0180747507937011,0.0069995779798914595,-0.029824795645574186,,,-0.02555645004392146,0.00409141594942042,,0.09025889517794967,,,0.16848541804278383
NCAN,-0.041004462325237384,0.01655148305246109,0.013048771538210985,-0.09031614499074872,0.0873983773540557,0.030273792723750706,-0.01666949076416376,0.0036200850733252242,-0.024876176209871738,-0.09684693141380739,0.10871224626645186,-0.0031177891732048447,-0.09689622836915628,0.08665130717960362,0.024378664961600766,0.03433240911309932,0.07516113814554182,-0.028621063222934614,-0.06191297275254759
PRG4,-0.04819179096779666,0.012553484486836087,,0.09904912389880068,0.06741406972659533,,-0.03583616798085011,-0.0023698750912114455,,-0.01314380870657064,,,-0.02454814792298051,-0.027257012578164524,,-0.036309042835836795,-0.0005361074002138037,0.03749112050434293,
ZG16B,,-0.01907830301265522,-0.02170946416431918,-0.01203282619368474,,,0.011194941290216297,0.018869158694313676,,,,-0.03258608629168523,,,,,0.011849715313257961,-0.03467489990268104,
TGM2,-0.05127013820841854,0.028998624086771643,0.004886397129909585,0.01446311376325954,-0.14818904003831396,-0.03872752983714326,-0.01955256805913586,0.014502563728358547,0.00374411011313058,0.04593548993204503,0.11156094415365005,0.03747430046862743,0.020254572510295655,-0.010855203396901594,-0.04613370673700545,-0.04037676344833622,-0.01074178412678919,-0.016372193394752165,0.0943052673192478
VEGFC,-0.034578572200590754,0.02796208405654809,-0.027875788008131577,-0.01847777540401691,-0.027392917923045282,-0.0040327797046012,-0.007106151052450334,0.032040304280916,-0.03633300165554625,-0.013413780695473993,0.14057240310557426,0.07409011826960189,0.018299332256053367,0.0515830966635425,-0.0007326270400711787,-0.011508578881373919,-0.0036396975387660516,0.016973034224539933,
