,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH916T1
BMP4,-0.0470667913921808,-0.0554107619576432,-0.016219230032120363,0.028187068586590938,0.053671991736628635,-0.02898338964493533,0.030299106031158363,0.004826628156108966,-0.01806346915698683,-0.014606679971227944,0.0074361114159215355,-0.038681516909511326,0.03666445485220101,0.0032988837211067666
SCGB3A1,,-0.01592352532473825,,0.010837369570816643,,-0.017785501693859163,,,-0.01736132373632497,-0.011961399873644554,0.021546077194730093,-0.04233978874976092,-0.04464149748880065,0.03244376060618247
IGFBP4,0.13441451545204738,-0.033036437145909786,0.03167186819539683,-0.0323805067753937,-0.027364584285437334,-0.030601528578870277,0.050401798887151905,-0.0011505136272170519,0.026141517403624498,0.048926591802468514,-0.07731015953086218,-0.0766359901300826,0.028345426118711846,-0.035183098534548006
RSPO4,0.062099973790287824,,0.027318764168605635,,-0.025335360594372316,-0.020527360079839903,,-0.022744039351314225,,-0.023778531366767688,,,-0.016892312720301946,0.008296084273111334
LEFTY2,0.14649484769849788,0.0024222908014941017,-0.015488225409603202,0.020331369441977633,-0.0137309729481071,-0.03186163596753415,0.0693027876631764,-0.020714313658802823,-0.016266635987155137,-0.021161499588137383,-0.07213090460999937,-0.024314043054291374,,0.04525775021157185
PF4,,-0.016518101424714215,-0.013917715359984288,,0.06385947460766174,,,,,,,,,-0.019107621140363896
ANGPTL2,-0.027715961992626104,-0.039521210455911976,0.04672918086374254,-0.025425064701304605,0.003508318241248398,-0.04249670671531694,0.08963288392376477,0.059004846522252956,-0.028663963656904445,0.05593377398428554,-0.017842610350633673,0.06583372953712517,0.003514271992081059,0.003218226395030719
LRIG2,0.02498065210120997,0.02345508923987937,0.027041295918188775,0.0028020476101800374,-0.00400344933510081,0.047354203947695586,0.05305720115328488,0.019553764648781,0.0643880697793184,0.07470779804958477,0.1063751584971848,-0.003406912950411533,-0.03165656676167532,0.04212585854091406
ICOSLG,0.11790132320753383,-0.016887819129219852,-0.04609572770100001,0.05369303480735062,-0.010596547220941516,0.0011707787735478368,0.018609189796057284,-0.02338044171234256,0.02367540801869957,-0.006584397744207325,0.060209605153845276,-0.0465844053146697,-0.038657127852991094,0.05082741237199495
WIF1,-0.04175495293235536,0.02938626503443748,,0.03150708854435836,,0.03649660164581682,-0.010799456359097185,-0.017551036459312688,,-0.008151813857429115,,,,
NPPC,-0.007159383041648131,0.028650767495156822,,0.03225752261056822,0.001670087391619318,-0.004619271541510909,0.00624666223850277,-0.03423649552276074,,0.08861320326536254,0.08809044786080075,-0.05289429966923502,0.035237487161521405,
LYZ,-0.004084019655346003,-0.016285524963508134,-0.013110449046865294,0.03311222874341384,-0.030205060780571464,-0.02219548482278847,0.1379281476377389,0.02155631946236496,0.05913041951512036,-0.02090401681188389,0.0390185964823226,0.023934764745750247,-0.04270790357541738,0.023432340968320173
EREG,,,,0.03135883781056848,,-0.028886866148665858,,,0.0009104314331387596,,,,,0.029515627345021236
SPTAN1,0.037482532203639916,-0.02420893440645706,-0.010741364023515606,-0.08549703715386507,-0.08589205205165512,0.004006727611883242,-0.04276715815147501,-0.013450021131883209,0.03891146182446497,-0.04806510113319571,-0.01555285545942115,-0.030505500512425766,0.03573942149020173,0.028794325387131947
LIPC,0.09027248228502825,0.013407086645274489,-0.020946905443136873,,0.052026302012196275,-0.019873863167468007,0.05439854213014802,-0.02812864206843809,-0.007665270717409176,-0.0008751111656427816,-0.02824897367598765,0.08123711068723789,0.04289372508259619,-0.024159265312516005
COL8A1,0.06143105733961892,0.024745213559779364,-0.042189582186382926,0.0188431957307277,0.027231186874023386,-0.0424201900654018,0.03202541932592175,-0.016591771171010624,-0.08660582756647135,0.0565429942002577,0.07991859811903151,0.009834151935633443,0.03967075690797268,0.058618302511850344
GSTM2,0.055512583227020705,-0.031703951711182565,-0.030497309026998036,-0.042194329739759145,0.02769987584471197,0.044417593739644545,0.021294952631474632,0.03148814799811848,0.06944756375301842,0.046945952281222426,-0.04163422366969602,0.08229084526133529,0.04749319467528477,0.08959429019020866
IL4,,,,,,,,,,,,-0.03645333786341479,,
SPX,0.0005149230240324374,-0.010133459502687276,-0.023583525144117212,,-0.012163063464538937,0.12318399524966328,0.029496704878519686,-0.007641266028352427,,-0.04667670203260003,-0.035316406096856934,,,0.06510564133363551
MFGE8,0.07463907915923795,0.04472476514435475,0.00271678962416588,0.013049231556681026,0.023464984087290097,0.05031007305761335,-0.016849758186071758,0.00043766604247473734,-0.02592843802431796,-0.005918987781561807,-0.04368133279818338,-0.0015392388627182164,-0.07650701883230757,0.003103986179693273
TGFA,-0.03366898517232383,-0.00870219159638656,-0.0015506952447455382,0.0020607611182262816,0.058689107266070524,-0.02199507649964887,0.0752621678285897,0.03551752510453385,0.03607340542086365,-0.006865284882256056,0.11721600370341118,0.080069895023636,0.07425568363855019,0.08977828300669147
SLIT2,-0.05383928124467456,0.07475340295468473,-0.03629000931850123,-0.02014602502763784,0.04190082795997319,0.010264192437643352,0.010039528203355812,-0.020870049899688884,-0.031504253234249616,-0.038558748861097523,0.03756588159810694,0.02519450438750212,-0.03399154733037962,0.040089960794760085
PLTP,0.1021288677257115,-0.039833122854580134,-0.00785729623277781,-0.1112848886857802,-0.016095452307799615,-0.06944077040565576,0.10582322017547906,-0.010802695090156033,0.02867352135015867,0.000942876924519927,0.04243935197954659,-0.021369084529900606,0.014290188386092945,0.004266473031940514
APOD,0.00555864718707,-0.024787929669793846,-0.06912479199581938,-0.08132025031540593,0.028310950486515232,-0.019929300338285764,0.015946865802267084,-0.022459362803704322,-0.00571875852445231,-0.05947895261242053,-0.12873290261725362,-0.01791772203317474,-0.007623957187202009,-0.08029281577369994
B2M,0.01450198270569221,-0.03344396848465016,0.026780292338592054,-0.08199472349345846,0.034285431806173376,-0.07133716466933702,0.0956388228735938,0.02282219757676141,0.06769963859128113,0.0021770258229312396,0.06894871130774785,0.012323602584831575,-0.06900341187569678,-0.01820955775838308
OMG,0.08319156428758617,-0.023382101022235004,0.01768439748730878,-0.03903487161096803,-0.009335668067852257,0.028667278396645682,-0.0017880427620408132,0.0010509805284927866,-0.012046288668093728,-0.05894431272702398,0.022788154082838286,0.03603389256771471,-0.027027517185187817,0.09668768171156017
CXCL3,0.0018538802216933156,0.09422366831174711,0.01730424273551571,0.03506690681139146,0.06223805648416767,-0.038109763998202074,-0.024424543509640628,0.045518955888654504,0.08331624555930739,-0.012345281191248732,0.21250029141501878,0.02883523826299475,,-0.02862097939577963
CXCL10,-0.06510721175750085,0.008966208596138971,0.07883671788780881,,0.031578143798855325,-0.0006690960717545609,0.034791812416524674,0.0025329124363166495,0.05511234743183811,-0.0025448862287014494,-0.058433991917262014,0.0586468680078129,0.006041111086644504,0.019006550763967296
RSPO3,,-0.021630085909665732,,0.05825202248880438,0.050603140539250004,0.07214130452462601,-0.005056452103458481,0.007609275774562953,,-0.012900580912867013,,,,-0.01361726445760438
CORT,-0.029785989673641173,-0.018859919824033625,-0.01125409797239958,0.04683426346775902,0.0727385316661895,0.037296271185813,-0.05286795910698694,0.013546602236174632,,-0.03422484054677584,,,,
NCAN,0.08859426329831561,0.01868534898465078,0.030948677810989644,-0.0594886172389863,-0.03996195353110579,0.07752386625846752,-0.025651995205741376,-0.027768208120202344,,-0.00011448064098195233,-0.1559928946019918,-0.010349512829460302,-0.03941448420464361,0.056736595305580624
PRG4,-0.009450105051824672,0.03608952378385419,,-0.009261565558798328,-0.01731921638133841,0.08612104597646197,0.10526894370955563,-0.019440831572221515,,-0.015082911631834043,,,,0.009857244048851816
ZG16B,,-0.02208112359866525,-0.01674770840853765,,-0.02010106874622226,,-0.028569729688277153,-0.015538484931301952,-0.003562677271309131,,,,,-0.016979263290249576
TGM2,0.051398110668808165,-0.03429561230307074,0.010801964363279326,0.10391273090564619,0.017526812134042075,0.026317450947271788,0.08890449767977804,-0.017147265805636077,0.01192909303832924,-0.051438412286703344,-0.03255180294780737,0.018924083807645462,0.017737414518882753,-0.04534214204110202
VEGFC,-0.029167819776546047,0.016379533520266564,-0.021504702542852423,-0.023140481593775426,0.016515302285308953,-0.02190407872157632,-0.012580424887207073,-0.027712176995045166,-0.024724514238193444,-0.015392712523082872,0.0363308523847736,-0.041322412116281244,-0.03236354395707684,-0.026808400394610268
WNT6,0.09214254502402379,-0.0256922586593369,-0.015488225816083983,-0.009566965060868324,0.012402710926991786,0.016987579854607596,-0.026021682667372315,0.013304782540239509,-0.023995153872164745,-0.013433982205475394,,0.07778242597076356,,-0.020505950056801458
NRG4,-0.027568172469174843,0.03198205286129491,,-0.019006752856391043,-0.02107827861876377,-0.02026821276832412,0.014948845996165807,-0.011398082507664014,,-0.017957394551930267,,,-0.002793381158799616,-0.013617265983774843
PMCH,,0.06474408703778646,,,-0.02920600854648879,,,-0.02274403825366867,,,,,,-0.015474031721070897
COL9A1,-0.015318258384218748,0.03346350307492948,0.06868417179826768,0.04051754969621432,-0.022014723603819304,0.010302846389036151,-0.003742982912283367,-0.04164516904055341,,-0.020462024183012233,1.541664362441557e-05,0.005910369376186285,-0.06982482542445567,0.09164880304020737
GDF11,-0.011689801597548108,0.011927186740878214,-0.003364766714458503,0.00607765805635699,0.012670889541994914,0.04661478926663721,0.031915635776119215,9.847675521962792e-05,0.04787748922664892,0.07199406961154764,0.05570811579666905,-0.002759482685316737,0.06171423566657128,0.05053225134137554
RAET1E,,,,,,,,,,,,,,-0.014938044030916316
IL24,,,,,,,,,-0.013531749431070512,,,,,
SORBS1,0.03608852587295045,-0.037789582483010384,-0.013085427560710556,-0.032559419671069255,-0.0001640705331592403,-0.00768558563307891,0.03756743018689131,-0.0161749767179247,0.018527254674931406,0.033083932949016945,0.011862055703335678,-0.023387238609301017,-0.005482536085040027,0.04539936047847323
DLL1,-0.026197514781839272,0.027842654866861317,-0.02551087974576141,-0.062063810387363666,-0.06578920586766543,0.02694578099706236,0.09853957220054892,0.030323125507298525,0.07188733845423009,0.054805682413966154,0.05302862116546323,-0.11386090427721188,-0.02381388878527859,0.01748771729187569
TLN1,0.05841384587474135,-0.02605974663008838,-0.007497978475681746,0.003550912775073554,0.006493964150356512,-0.04760939240814066,0.05360244489556132,-0.028950600310697478,0.003283625512606023,0.09423767492840673,-0.024227150459205118,-0.05094958756232779,0.05471935464463638,-0.0225712005775748
COL2A1,0.11205719410396456,-0.013223475552811354,,,,-0.0127091967288571,-0.02442455182158348,,,-0.012532994932583787,,,,-0.01981772229411637
SHH,,,,,0.17613724472690567,0.024036161667525622,-0.019200665470009,0.003380320996579846,,-0.011961398828143743,0.04174068750634939,0.007531994504171263,,0.026226889530391626
PON2,0.09784791456964659,-0.02006277440328724,-0.042474898742224536,-0.02512551117225916,-0.07664891993503194,-0.05027167176290656,0.04457019783120848,-0.019016064996272883,0.03622501200352539,-0.025333185881003143,0.04930556240506291,0.03561845902081131,0.00310338161354742,0.05678283507815622
ICAM5,-0.06575311342610568,-0.026358485246906885,0.01286794499109425,-0.02710458039191062,0.03667775504189036,0.05633394118055627,-0.014123566901755076,0.020043357492528044,-0.012809463465304389,-0.023359965792803025,,,,0.0010276148949632997
HPX,-0.0031561132305387334,0.02493923777134646,,-0.025357431292159303,-0.043790388782495325,0.029092155460343903,-0.013517564681041263,0.04234698353671143,0.03370926536260973,0.0035143838740514404,0.026362443063334653,-0.004917494803349932,0.02876247832290388,-0.01778146327550709
SFRP2,-0.03673799483275584,0.011291930662557402,,,0.03602687729843482,,0.01980641906694285,0.03938451708607062,-0.013354641421681468,0.0054218504201469266,-0.02221631627867994,0.028097655704132425,,-0.03213035223084634
CFC1,,,,,,,,-0.019555331236105495,,,,,,
CD70,,0.03624187582780648,,,0.07582882724694405,,,-0.020985652286190114,0.03272002786656843,,,,-0.03535625923182552,-0.020775599710941884
HP,0.025878916267841556,-0.030663072756797128,,-0.09448060507727753,0.059340722614658,-0.0047679113075351975,0.08680926373314586,-0.02024456636898569,,0.01914661383282206,0.05368424356325256,-0.06370266025141016,-0.021275293071613743,-0.020369940532953938
CXCL2,0.014758407394249478,-0.02668714816491678,-0.02298100181522979,0.021278223890648575,0.049977270112100104,-0.023397966436482006,-0.002971383940661021,0.028195566558635074,0.09278378094465464,0.03286911500035125,-0.003980555721556151,0.24391308187265573,-0.03209426344539067,0.0007645985590681886
NPPB,,-0.020542888821123227,,0.025336420646860744,0.05176619867770604,,,0.0475415083326518,,0.006324199361964704,,,,-0.013813199782625555
CCK,-0.05764644157162954,0.05361190388463422,-0.03776113212999604,-0.005936196996254132,0.014678551219086945,0.1142057442031932,-0.11321722900093609,-0.056021339965012226,,-0.05344550584324606,-0.028248996476776606,,,0.0729221225195469
SEMA6A,0.036642591901164374,-0.02274588776304273,0.024434967409986755,-0.02986915493053757,-0.018119310042027506,0.015187336907714323,0.07530678979866488,0.015126430832148633,-0.030031165492617924,0.03463437131383834,0.07688420107629147,-0.09393566122996032,-0.007294838660700852,0.05360279703483797
IRAK4,-0.017761955718102893,-0.029182932069709767,0.009964910857820284,-0.0036249102449591964,-0.02548610969785736,-0.011577963057746539,0.08259019219578125,-0.004846981685184773,0.03814155272256656,0.009758920716095767,0.07541972654353475,0.003620451838938298,0.07017283553633755,0.07607157437749681
GSTP1,0.08896784392566837,-0.0023380407499947755,0.0025861484808982213,-0.05835446507511048,0.013088072105869713,-0.0643544843175554,0.05196654958001367,0.02783526889063532,-0.02376136620798058,0.017561945127880323,-0.038550957803843725,0.08644029403117744,0.03188464027050974,0.06663672007947938
VCAM1,0.014279134868380672,-0.003508295124985031,0.05068714422959552,0.01191897484519192,0.04502603843197624,-0.005152995581632464,0.09974185030162083,-0.008823282116317588,-0.006020871686398149,0.007257519230521698,-0.03378817218448783,0.038034733885801794,-0.030822844425844875,0.07993389328969436
NXPH3,0.02070434386883942,0.06874196875159246,0.008819172357177779,-0.0318358024289028,0.050871301385384905,0.001085337824288306,0.007121620799140554,-0.0004892452363268182,-0.010280096009241258,0.006926986640366255,0.011159484635176638,0.01765364644257921,-0.030342673250760146,0.07375279867019105
MTMR4,-0.005242580259161833,-0.02459146682771045,0.024466331263805468,-0.004523414476259448,0.04212538943277903,0.03211542971151021,0.02027247762018429,-0.003235113736068971,0.08440012992686009,-0.0104074301370573,0.029080637763107455,0.15959318113539747,-0.08763773940116983,0.02158936498828946
LAMC2,-0.025175164901258575,-0.01612401969512031,,,0.024553832972668218,,,0.005130176596818617,0.0007841502775241008,,,,-0.0023402767474616495,-0.026318381573742226
IL10,-0.039941277022128845,-0.03406828130785701,0.008103488818956298,-0.026461297862692405,-0.038915356004761946,-0.039396656191060336,0.04389151643640585,0.003781458708028402,0.07806598001605186,-0.013778667102341147,0.022102013017924978,-0.010517806221355572,-0.04068332208707954,0.010689559338728876
SEMA4D,-0.007051780307965412,-0.02543357180592334,-0.031344475713697105,-0.029850729064812776,0.05145139499845443,0.016629540708101076,-0.05558839645967374,-0.015302133054460015,-0.006005600551449673,-0.04034436104155332,0.04884480047550206,0.021982772948485736,0.05949630495477964,0.03559601840742494
TRH,0.012463747850711516,0.015795841346913492,,-0.0195841138928523,-0.006625773356754187,0.0734115812402289,0.011115245089847953,0.10268973185168144,,0.012552782163734384,-0.022409732925629543,-0.054939633519114184,,-0.015471710090079688
SEMA6D,0.06039044794044682,0.009104810918926851,-0.0580873263985379,0.004432963269172717,-0.024113015910143455,0.03952917692211428,0.05637182077459179,-0.029066716663048477,-0.018234459079412974,-0.005124790145476477,0.03156061594411322,-0.06283335921922291,0.00824369531414742,0.08281885172305577
