,UKF248,UKF304,UKF313,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,0.009744424491875672,
BMP1,0.12284341389669888,-0.006497849486584408,0.10424484787531539,0.03315371509829904,0.024092968487340417,0.10144234742522237,0.34359897205669787,0.1292913828821734
NDP,0.001507335457487491,-0.06555485355285202,0.06721730393775076,0.009900674078961325,0.01627092072814738,-0.024398255467515676,-0.03378987173117775,0.0004285776516683361
TNFSF18,0.05031833877215932,,,,,,0.1256832624084973,-0.0004788997673796446
RTN4,-0.05054950306713039,0.0719865451231286,-0.03301812288502555,-0.022111305885133544,0.03596204249905074,-0.10516964019021684,-0.031616920980206735,-0.06069421117446093
HEBP1,0.014087228793680958,-0.005452994877663687,0.0030827020514227785,0.041228901822764834,0.01713003734134308,0.03067379502493589,0.04881472430609253,-0.026167952219821294
WNT7B,0.02865738102326901,,0.03881589438351561,-0.010281412562899843,0.002717744217819001,-0.04105111846540809,0.07815803118476516,0.007665132543123887
PTMA,0.01118825516689572,-0.03946229221690164,0.11799754693215529,-0.07611760497288396,-0.04930650092507613,0.004860366769926116,0.19725906780573593,0.09381558622297918
FASLG,,,,,,,-0.027754451613074934,
CEACAM1,-0.021302256015470093,,,-0.03952264000665453,0.032643294632292326,-0.027246224360661334,0.05011666956190859,
PDAP1,0.050971155126584344,-0.06542053889689964,0.07340429158211617,-0.0075605249190359766,-0.01789988942689054,-0.07291925885931023,-0.05752479851718539,-0.02557006013850294
QDPR,-0.09185289152766934,-0.023301051577082593,0.03383749834593468,-0.00950393789585569,0.06525556513813606,-0.023845757311689277,-0.00963208070909209,-0.08181971309232461
POMC,0.11461497573943664,-0.049173050748923315,-0.006082372725657093,-0.018218255783835843,0.16946920310470595,-0.04457124383657202,0.12643940061271178,0.0050546794866929015
CCL18,-0.026583202784370565,0.008861142370178265,0.07829986385943162,0.0532789295058594,-0.03428671068372585,-0.05258902467392672,,
CCL17,,,,-0.028039400135173413,0.04390355630519591,,-0.051435246333322096,
VEGFD,-0.026583211225782527,-0.02042608824433621,-0.015492195504408167,,-0.027580965518193515,,,
TNFSF13,-0.02006054424121989,,,0.041642490677350444,0.09444227159459655,-0.005611059472860381,0.040340349791726696,-0.049334608365952465
WNT5A,0.026312859789045066,0.051469291223262416,0.06978348180541481,0.0008471900773853048,0.012875167722347966,0.10532390687349406,0.14254351023797934,0.05631202884455715
CXCL8,-0.06469105346091686,-0.04654422523221661,-0.022386532484420185,-0.10425309614484352,-0.15113630283342647,0.033670362618357694,-0.0496620379365193,-0.004918121877293664
GRN,0.14772431776930892,0.04815337079828844,0.028245215453271015,0.0569991314111313,0.08245482022983315,0.1492160255780165,0.2199317275733906,0.1241483027147302
MIA,-0.03869642553470921,,0.016107551903191138,0.15539304067194024,-0.01979765526768624,0.11281664027709519,0.14322363566300367,0.027895216709801565
COL4A4,-0.03192621056172675,,,0.1162546333690243,0.014950319798874592,-0.008661730224432779,-0.022734612128468012,0.002584606716767261
TAC1,-0.03253913701340747,0.041736113361927715,,,,-0.014329253334425895,-0.004915310345852437,-0.02835057230930465
RARRES2,-0.051150016481533514,-0.013860421386415155,-0.06409365421260738,-0.06386255088121243,-0.08562661937414462,0.0252317616564329,-0.11894006714117754,-0.04719807806420856
FGF7,,-0.020603814898038548,0.022995618937226462,-0.004019506030329059,0.04464724574716844,0.01631747243898238,0.018258198748232174,0.06580969380236353
EFNA2,,,,,-0.026213861921958938,,,
HBEGF,0.134926005726091,-0.06114577294403763,0.09173067205579763,0.024796754610906153,0.028197748260635713,0.08927790507364654,0.08111336667386229,0.10266078746697295
CSF3,,,-0.006699996326920224,-0.08160609233193307,-0.09982727836065741,-0.03906118441890614,-0.012300368433285169,-0.031242413982913487
PI3,-0.01596295773175382,,,-0.11389868612017512,-0.07464789651641937,-0.02664289230136037,-0.11362257634390666,-0.07161672712994943
PCSK1N,-0.06558977268382611,0.030613768623137715,0.06261590040660227,0.007178604028729232,0.0648618876131734,-0.02813812173434184,-0.08622023354521938,-0.018429584303821297
NTS,,-0.018390040832933392,,-0.06541300172137524,-0.01805543826885894,-0.02651917965122594,-0.08019377071603855,
SFRP1,-0.03138915798560669,0.02268273242937379,0.12081808791037421,-0.019542050943521017,0.10741117371092822,0.01081098245102386,-0.021605084177962804,0.054304590597105046
CXCL13,,,0.00044171090588712475,-0.06298224158611965,-0.04748234047925924,0.15941296832541116,,0.15398286875787723
MICA,0.13486239053277937,-0.00014150463235406238,-0.0015454500768383628,-0.06029291105457664,0.07271496463682232,0.014780632348907748,0.1513128548732878,0.104092817013418
TG,0.02303173277866211,,0.1598015230967494,0.03695218380014896,-0.028712760127087122,-0.008039227388090042,0.06927954687593195,-0.0518446307980661
ADA,0.1355516099873826,0.0547555523345999,0.11255062588618892,0.0067752376870921565,0.11175735692565468,0.14141316559246775,0.24774379044282513,0.09084305373246297
LAMC3,0.1529512591482264,-0.001409625752610086,0.00841817863774054,0.12649602641082144,0.1464888941619544,0.2493857806194272,0.29139787576146475,0.1713188422395952
CCL7,-0.016909162660423402,,,-0.04202459770345717,,,-0.007192216664166646,-0.033039238372621016
NGF,-0.0171935905544396,0.10137224939810818,0.04515987559407008,0.00022728832474964026,-0.009995503130677697,0.13789957759859742,-0.043394114896154266,0.16514142856402256
TNFSF15,,,0.03761414302445571,0.0013151759243655828,,0.07172178816410042,0.07705551498471637,0.0439388172502591
HMGB1,-0.046366158998748214,0.03967886133491317,0.09750788004694129,-0.022131492193036614,0.012190570447583563,-0.035693741409662076,-0.11083632243993306,0.046270700004834464
ITGB3BP,-0.010636391786272412,-0.005479182356179238,0.06012045991171024,0.06637825570645556,0.04242264846501246,0.01271463804731807,-0.009671558972115947,-0.0156722195187281
AANAT,-0.024532622470785383,-0.017289354320202198,,0.013043466426436758,0.02498218122721256,,-0.04288346022701093,0.020239764557078908
RELN,-0.05296291421703152,-0.015861993419857168,,,,-0.029299011796626185,,0.03734927124444358
IL15,0.001017588450644932,-0.03542974885134365,-0.034851173970410355,-0.007374161409898907,0.011158808461961954,0.009639075884948525,0.157758110755485,0.013808575982786534
UTS2,,,,0.041072390448457896,,,,
BSG,0.02711957368768418,0.0795294717532066,0.014892037628439714,0.006404418032469256,0.03938410149484354,0.09296164769957323,0.10993796587597163,0.05424861250613237
ADAMTS3,0.06231166102011955,-0.027762640486180355,0.05214243095031241,-0.014473517629112677,-0.015009776634319226,-0.007500559249247293,0.08997541072786065,0.08875424699074472
CD34,0.14033370278615642,-0.03768929312235806,0.07101595651195301,0.1577853615245359,0.07183437316045663,0.15236994510600568,0.24294420595696303,0.12482525629201122
PLAT,0.09062098798586075,0.06374378012833237,0.03333165023056069,0.09494686156871612,0.09555217698511005,0.009204250095388212,0.24603384996864702,0.15235549456597153
NTF3,,,-0.03157078474731438,-0.004003291385488104,0.152765044879862,0.05579516181895876,,
LTA,,,,,,,0.05684608021211488,
CKLF,0.0844964238159262,-0.023398659789447277,0.07381058414007145,0.08431167978543341,0.07415673017779366,0.029414531376165072,0.07077690787749978,0.0386126076456619
APELA,,,-0.027322736703279192,,,,,
CD24,-0.02128270537965132,0.024702632319721442,0.06630173643996165,0.0028634241637922183,0.05390894814364173,-0.0444386318919369,-0.06168082041638188,-0.06446705172063812
HSP90AA1,-0.14856937208018384,-0.022159898433198127,-0.01593193531604907,-0.20409590060911942,-0.1469619421666961,-0.04903219766865963,-0.24405527517353007,-0.05437623204653543
BMP4,0.06167899862695759,0.05161308432388457,0.00475987109057961,0.05134638299455222,0.06355719215687952,0.1639694778004943,0.19056455251176482,0.0055081926188168
SCGB3A1,0.0035833983511586176,0.04286954151952498,0.030729384011852885,-0.010873789590616372,-0.015372035193460852,0.02407271443361447,0.1565342015706999,0.18199432435078447
IGFBP4,0.1680359206455968,0.025461702144638523,0.10971454347936561,0.0318602508698247,0.12187307071357631,0.23379365664978297,0.3016431400277308,0.1478969206192794
RSPO4,,,,,,0.012615550655862354,-0.0019990351208793882,0.05177861003822875
LEFTY2,0.05240648100127686,-0.01839005294155512,-0.016758578526983894,0.01605432034355529,0.06443578613546468,-0.003335023646449769,0.10746915964559992,0.12135515651663852
PF4,-0.017540540188521487,,,,-0.024026819321682817,,-0.008806652548756589,0.020959512597914245
ANGPTL2,0.10220228516442967,0.036401923540272565,0.019980105851828717,0.11248612695922974,0.08676630974409431,-0.005731743764464748,0.27206296156216847,0.1204447427343571
LRIG2,-0.010429025562777177,0.029046519991021837,0.07056197772078378,0.02796716530181554,0.006978769113596411,-0.030480628620985366,0.11203586316538115,0.06393615219622795
ICOSLG,0.04599616592248064,0.046313228638088774,-0.019169655783348213,0.07948584000212969,0.008663618444435424,0.04184733618876336,0.1666677298005463,0.12173201808153156
WIF1,-0.03156135500608861,0.05138389250511986,,,,-0.03153554344003229,,-0.024131460619576103
NPPC,-0.03803531141952436,0.02025682589031561,,0.0021527895917854453,0.011447493117601735,0.05600105341223322,,0.019092441609182494
LYZ,0.13988746401370522,0.006590310335112248,-0.0044851155823093574,0.0616000081927649,0.07018428961320168,0.14222793220553642,0.12060969680733208,0.030922255815409996
EREG,,-0.018917990197899675,-0.019596541914023373,-0.0008737090844990923,-0.07634624926210984,-0.03315301611273473,0.04208382929309145,-0.014946712454133522
SPTAN1,0.011991611320797369,0.047296714145843514,0.05779585570020817,0.03299571387257045,0.04465605443882163,-0.046775343013211235,-0.049897036516942814,0.004182339713556976
PTH2,,,,,,-0.03169336852031414,,
LIPC,-0.02147423163038507,-0.03388177564204345,-0.02450295830379662,,,,0.031157820956628883,0.044371771402825465
COL8A1,0.12313257568218675,0.020504541251803943,-0.08415759606955131,0.10426516755701236,-0.035242693802478776,0.09142035379181963,0.09296653827203996,-0.0013969107102675179
GSTM2,-0.014157010363848067,-0.012215215180533376,-0.014822473958662145,0.013963310814053635,0.011111706324576915,0.006484901511816139,0.029462300163840636,0.002422483746620426
SPX,-0.024838706473435467,0.038479815692408534,,-0.010176654417220966,-0.029832367261967203,-0.06506209760331806,-0.06549230521392177,-0.03376396441016313
MFGE8,0.11159492534164354,0.019324633776470958,-0.018612452225555912,0.03960050928243489,0.02831334346955413,0.19803007531587744,0.3261908962279231,0.1357445861721628
TGFA,-0.019394794472630313,-0.035259879842967044,0.07606107630476551,0.07354121415077264,0.046359446739511825,0.00478440034995151,0.05704912402648981,0.026709800604634678
SLIT2,0.05316910655872371,0.02806366030568981,-0.03245701829050974,0.03223615348204439,-0.006138509609022133,-0.025471533403666806,0.10015006573341732,0.025827020296123878
PLTP,0.06200329804176677,0.027299992245300077,0.06153725632716941,0.05764095777709834,0.1345560029831702,0.15439887278896416,0.038656476914920856,0.06303572144950761
APOD,0.0030419140264017304,0.020212884550343896,0.15930537161517752,0.23691889855920728,0.10801915362823847,0.1750088243825397,-0.21613814821948932,-0.0076532074206752294
B2M,0.07802658684701622,-0.011109354578019134,0.006371658484381237,0.10186676423563139,0.18970088531534746,0.18420239657242202,0.21781696385182087,0.07679150453862862
OMG,-0.04675209273416907,-0.02535348712845837,-0.012410597665207319,0.13634130697435143,0.10404950953019337,-0.009656762129087997,0.028541285385747565,0.005280748514323506
CXCL3,-0.0033415649549777084,-0.026631702278339338,0.044212787423852096,-0.00926204476110179,-0.0229195843232208,0.07132579102474328,-0.02453743853198775,0.02455636399064423
CXCL10,0.0107558967805265,0.014743486039446647,-0.016910710677454924,-0.02378619614617081,0.02081697225973596,0.03876206741124671,0.08549777731325096,0.043460076596734294
RSPO3,-0.008055862366642947,0.07587062663804615,,0.02013834498651239,0.025282156859535585,0.016890461657187876,-0.0267420994442283,0.009903884768883119
CORT,0.004715364020968698,0.046761007104381344,,-0.027459510098650452,-0.008548784281666878,-0.026730804429171643,,
NCAN,-0.05261748150931651,0.034494091456750225,,0.16998012325111653,0.11790410917879302,-0.14948733974171705,0.010774701471427619,0.03231562918831644
PRG4,0.016058478077331212,,,0.012560023483736757,-0.0370998067300598,0.15782297592989938,0.03154402022098123,0.017122602878370266
ZG16B,0.03382540974939865,,-0.02210760870294305,,,,0.12052084120720863,0.06996682366875648
TGM2,0.10654544752520172,0.02989926442759679,0.07025757876756882,0.032138469640715886,0.049533609840506816,0.15704454318867794,0.12371691793284181,0.0957608230522997
VEGFC,0.10132725701551332,-0.021377246552217673,0.03669488758955839,0.10676849044572372,0.03183213910270059,0.014994755699573837,0.04765646751312368,0.13802853930400352
WNT6,0.02494259290792606,,0.08228547427785073,-0.048298344246844836,-0.03749571786054121,0.005284157481547947,0.047358486613156926,-0.030836928347237128
NRG4,-0.015573932449276037,-0.02381551760107886,,,,-0.011130124468228055,-0.0575876148539358,-0.0022156210731242815
