,MGH258,UKF243,UKF255,UKF259,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,,,,,,,0.05065538827982897,,0.11718368322965445,
BMP1,0.02779646782483776,0.0014531992281304142,0.027315970799492394,-0.017848407382380475,-0.008135897425796504,-0.03195586661797555,0.06850682989782649,0.08978509794830893,0.0758307159523906,0.013137851037320365,-0.028964199299405278,0.0319307749749812,0.0218843685702638,-0.019258353152465286,-0.03404752174102275,0.0340570539275608,-0.044658654914234826,0.07882941603256477
NDP,-0.015895144660329326,0.025504460526356913,0.06605362566629504,-0.040776241478358725,0.018213604370748582,0.017031376443527913,0.10014996953233077,0.023212100648405322,0.037838242435936635,-0.08486924205985323,0.02295187153885225,0.07828893148964655,0.045054951454439024,0.028045454101952024,-0.03232814761132728,-0.007228706685759523,0.11983508836272871,0.01462663196339304
TNFSF18,-0.010930194745484918,0.061280775703235514,,,-0.017103081605632505,,,,0.12286147625341948,,-0.03836741211997458,,,,-0.02684815938297614,,0.08020194464055501,-0.015290913566560042
IL36G,,,,,,,,-0.03572925639906035,,,,,,,,,,
RTN4,-0.015654712457029003,-0.06152175499945111,-0.011020128790707582,0.03112566108550699,0.00933773508961085,0.015540705391679186,-0.019852274140518652,-0.05488750994000414,-0.11682949290843724,0.039982688183585566,0.03434884365463455,-0.01691844667181571,-0.038867341969193114,0.02248536090612683,0.0161763135881301,-0.01825128885177453,-0.0025387645732379417,-0.007692782474232705
HEBP1,0.00030912721917663715,-0.005439572244982811,-0.010624082875822597,-0.003293344556892508,-0.045515693138079925,0.0023080725000286365,0.003504695190598916,0.03796874824222015,0.0809325566150508,-0.032051667800263514,0.01366138501468583,-0.021199852880667357,0.09427087507584118,-0.008254596026067172,0.028579430050121913,0.018100289744161616,0.051364861492753155,0.0247905840061677
WNT7B,-0.005257621529948889,0.013188293698285074,-0.041396457182746656,0.04296737084582617,0.021998091202985397,0.015561355511335412,0.024010266477989792,-0.003043203025050268,0.027629173860910725,0.04028838194123433,,-0.035256378624666414,-0.01210803589329765,-0.04571299564033506,-0.015387108506696546,0.033160480323969656,0.011521528787729694,-0.06578671763523102
PTMA,-0.011044657578033041,-0.03456960575765087,0.0022147117392143775,0.00506875055583335,0.06396989412747346,-0.04484569194015303,0.08238327934313477,0.06611330061067681,0.0379042704924827,0.014562082977034691,-0.00734739956014746,-0.0319052722348466,-0.016928922383345753,-0.016064780851524657,0.05678355449827825,0.03215053799750807,-0.0971713941782762,0.012506427104055511
FASLG,0.05192974076268951,,,,,,,,,,,,,,,,-0.025275109439656804,
CEACAM1,-0.00696682129113122,,,0.06185534375937302,0.0048523843821728615,,,,,-0.017154398424823063,-0.033120034521599485,-0.02700633788463426,0.017109249197024064,0.02924049180231298,-0.03857800204755885,0.10675650259715111,0.013997878110239148,
PDAP1,0.10259288724086621,0.05982274459624473,0.07425573312572498,0.0035719960854734925,0.0218999328178155,-0.021874578745193614,0.09855899736226474,0.06586469235153497,0.025940385565963828,-0.04324018465483228,-0.07252885520813628,-0.010425775094021376,-0.039760575749586025,0.000998747819493277,-0.009796569460432962,0.04155959722188867,0.012166332647707102,0.0426854228588915
QDPR,-0.023381175587543827,0.003691332718828348,-0.06297303559485833,-0.017718401939813395,0.00402445785347674,0.025894001203907464,0.027485279732674832,-0.017359458922662784,-0.06021177753202972,0.012859364592519261,-0.009788431856815317,-0.06042696885013163,-0.0054572996390523905,0.02816616517979029,0.07436172442762354,-0.02344368902371522,0.08170600542054236,-0.026461694459314664
