,MGH258,UKF259,UKF260,UKF266,UKF334,ZH8811Bbulk,ZH916T1,ZH916bulk
CALM2,-0.012674604656939282,-0.02038278409987271,-0.01638489560484379,0.001726413692144785,-0.024595901651113087,0.044740712378361865,0.010772089043751376,0.03686163953280766
CLEC2B,-0.047017401305728616,-0.03437109522777708,-0.06854043891878567,-0.05104485555532417,0.039801122384907114,-0.005273295039973572,0.06647386936250906,-0.059356163192540744
NTNG1,-0.03599072585297316,0.012958729654078746,0.07945390800501899,-0.006375256300905266,-0.03744815545869648,0.045617337267993815,0.05515088644666425,-0.0010454911319037633
LRIG1,-0.02128111322211256,0.016295154879977406,-0.03633668536193006,0.03188557494222765,-0.014426362995270706,-0.019741438706605705,0.028281111286799922,0.006292311552977498
CPAMD8,-0.020803081389287895,-0.011419697427773384,0.15040164958952593,-0.005926765251578169,-0.02286727353038638,-0.01439502362131231,0.09498237095465804,-0.02791026638696936
GHRL,-0.03318982080765634,-0.03046032343822231,0.11567749267361631,-0.016828652313504194,0.21596599471368233,,0.020917625151400544,-0.024603190227664447
NPY,0.11248649307258153,0.007363301097005306,0.01889524201497263,-0.010479275210509925,0.03609184705529248,0.03640226755533663,0.040681455086222215,0.1093472904907095
MMP2,0.023261978460921873,-0.0705862607434509,0.028669623348189288,-0.020722987647519727,0.02194335230847444,0.052321772166787385,0.0824024890634252,0.05178171740601455
LHB,,-0.009945694041045864,,,,,,
PPY,,-0.017312552632114807,,,,-0.013432286464919563,-0.050274143119680606,0.05643308313225939
ALKAL2,-0.031152785563932698,-0.009801198619249121,,-0.01267221826926381,0.027210520974034248,0.03328297244664969,0.08832247566507062,-0.007784774712325591
CSF1,-0.015810570445496493,0.061959828353696136,-0.015214801073589154,-0.031045125142896778,0.0059736479847441425,0.08808807073954392,0.03590360550888304,0.019984891163288637
SEMA4C,0.051239769557120465,-0.07082907284609617,0.012590380645982514,-0.04954090343645499,0.020672645552459647,0.02324381532438054,0.06444597134803806,0.08949244796371657
BMP8A,,,,,,,-0.010457139616209666,
ICAM2,0.03401161859374601,-0.05972006294085355,-0.015673077693348338,0.042923064047508196,0.03980549715436302,-0.012199909417359555,0.0629556932135902,0.09926123429272239
SYTL3,-0.019569048977213274,0.004678091017278228,0.04076516977424802,-0.021742692925102877,-0.010156870079885666,0.054076697068975395,0.05540623575745224,-0.01352404380491608
IL1A,-0.024172846233124722,-0.024845945368467997,0.02585629604212065,-0.02261222661405366,0.01997564935138604,0.07744716807942427,-0.00031399603987392565,-0.01045798091793006
HLA-G,,-0.010504577516654864,,-0.012213190710834616,,-0.03624149914976655,,
PGF,0.08117659466014451,-0.03525339149648567,-0.04067783267758489,0.037205136559807485,0.06801363550305461,0.0087865490458744,0.061566865978734425,0.02392013274968897
LGALS8,-0.0048807270357841765,-0.016549592005910618,-0.011409840404948008,-0.00697162037139159,-0.03030706617753695,-0.060531884355087606,0.006586053572727443,-0.034224817492276086
DKK3,0.046927606200653796,0.014699679403768939,0.003876521348882913,-0.027754783299589064,-0.009090431526965034,0.033180484072426054,0.05691797573316615,0.04835304800040758
COL16A1,0.03182436607386001,0.002771122253002692,-0.003846409068575616,-0.04089597552966227,-0.047885613242216275,-0.03476723516395723,0.05005598373128205,-0.009055987382633031
TPH1,-0.013507382115565963,-0.019115618295089842,-0.015461995831155045,0.04415362142904062,0.07549181514455039,0.04446416337903203,0.0009068195663875902,0.019852389063404138
TNC,0.01636004798470161,0.06301311748429543,0.03582581618033536,0.011619007181062457,-0.008207678972943926,0.048422825340197845,0.017220346634320455,0.04719488668269276
TNFSF9,0.09483658299784183,-0.017226669001117283,-0.02938678541621868,0.0021569093509842463,-0.011222573889756136,0.03987724594308528,-0.04112625848866325,-0.01848421368931482
C4A,,-0.011791197411558879,,,-0.013097505656346502,,0.04987494182322992,
CNTN2,-0.06051576997801511,0.02592593645508308,0.009403817933709221,-0.0009408186392322114,-0.007623799837449829,0.046033045159783376,-0.005530386989297506,0.07819567214464206
F7,,,,0.02151063284071971,,,,0.025303140314785706
LUM,0.1357842617034866,-0.03798579441463766,0.01563298003008495,-0.03802699305064674,0.08248434263281564,0.08299326618835472,0.021358949289918338,0.06479120346955992
IZUMO1,0.07488471677762994,,,,,,,
BTC,,0.01641794124552887,-0.00122115658205449,,,-0.021835624771665577,0.09783935800081447,-0.05402363003027177
APOC1,-0.09053999671319204,-0.04400158945889104,0.0349720701660524,0.041439994409994324,0.05826162609481884,0.03580677033968419,-0.040278548720682046,-0.03835827722769493
PKM,-0.012774114418381635,0.07474859353222783,0.008390466713667883,-0.04033004924788578,-0.02680451236147189,0.015822709887151887,0.006978913706556324,0.013193550294641053
TNF,,-0.026030893266679168,0.042329373261514126,-0.014495283910720583,0.048359854370268796,0.011938456944162863,0.021252112919391945,-0.026850026061273756
GNAS,0.06156836516183334,-0.005139234923236273,-0.019210776704373562,0.00017331519688714822,-0.05578304590987686,0.03481379226824082,-0.028987978453665797,0.04085130926110876
BMP8B,-0.03823336179037761,-0.015228931554593967,-0.023822389993266784,0.015921840284564233,0.01437805152256816,-0.044110457124482104,0.06967289532952027,-0.03827122317036842
LIPH,,-0.014937899722891898,,,,-0.016664994076952277,0.05856045029205139,-0.020004965929296358
CCL28,,,,-0.024170849771662888,-0.011816202582746295,,-0.02017892195134825,-0.040622904712874344
PTPN11,-0.0405838818218352,0.04279676868562461,0.004699221261196118,-0.04022838784094719,-0.033269940768404976,0.019934882976573528,-0.005413055787130417,-0.0179487198062444
ADAM12,0.047929884028015644,-0.024451302675295047,-0.025609477730460087,0.03824447881480366,0.0604540455719227,0.04622694267982903,0.025636610510656507,0.01952410897736759
EPO,,-0.015228931981020087,0.004954541484059337,,0.0076960511599414114,0.028870259075584388,-0.021458606466992013,
EDN3,0.0030685159415498107,0.010832404374084732,-0.01699729122467534,-0.01612118774279152,-0.015053563723016316,0.055387172730979164,0.025418919246956485,-0.04281427900750762
CCL22,,,,,,0.06215547782138263,0.017548263432615105,
CCL2,0.029671865321484123,-0.013749496880023589,0.017287764254436663,0.02769725148669402,0.06954247424270475,0.031965883314288165,0.002437893580089678,0.029758468392409736
DSCAM,0.04432110075219607,-0.020185189397269366,-0.08859098399097351,0.0011521923771567368,-0.009578479328019156,-0.0001175356407618418,0.021429434051151053,0.03534521577184259
ANG,0.0795759994872117,-0.021332210347045997,-0.04701401159278669,0.01886629911852251,0.01952268506636495,0.03738030598732433,0.0647052718509599,-0.046585866857925005
FBLN2,-0.027393087936231086,0.07881705077604417,-0.04140715654262133,0.01942996849481189,0.04712056825354353,0.003458156398185814,0.0442578071372395,0.05470939708332933
VTN,,-0.019582183030968803,0.005231947860556984,-0.012941574462810898,-0.01238085315275416,-0.012170543005339433,0.0111207138736598,-0.04352435262755417
VEGFA,-0.005108199192607946,0.06901453028866793,-0.002159475905780584,-0.005075980281078078,0.006906210071626545,-0.040824358498023676,-0.05413073522057686,-0.02679069716489586
F10,,,-0.015607290986616115,-0.022505103970185344,,0.01998755833080052,0.008655356113699459,0.02284422423225483
SERPINA1,-0.06924810049265588,-0.035862030698879464,-0.009187342032526438,-0.025902221907458108,0.02950884867977109,0.06671531593909535,-0.0032763716655165097,-0.07763798501050242
VWF,0.0006436900689968251,-0.06252354337071983,0.009291790596244898,0.02072896603635766,0.05685466234056494,0.051264500761499084,0.055894385851075416,0.05553177720271504
GDNF,,-0.012386928705064285,,-0.020144062440278117,-0.014899818597067443,-0.015657375896572113,,
VASP,0.018230815549010626,-0.048108247890874374,0.017485016414764246,0.0127292693358115,0.05697000232837671,0.04810838629522596,0.06603525591597964,0.035117655959960935
ADAM15,-0.02071320172234354,0.034590524593214364,-0.02775118795933823,-0.049082312142716134,-0.010212623084740687,0.03442330634715987,0.07076753772967591,0.03402717615241849
WNT2,,,-0.013441635652051111,-0.021296568049457766,-0.01394402112517456,-0.01777604615653773,0.0987812395573003,-0.03454748231370051
CALCB,,,-0.02020541906190794,-0.013117670180502946,,0.05609940718636392,,-0.028051216681723484
OLFM2,0.001874349903037761,-0.03649862604945365,0.03236384133977291,0.001400696691745666,0.004792904009319705,0.022465751234730463,0.022337785606869852,-0.042794246985455725
MFAP2,-0.02498976392933604,-0.009496226434518956,-0.0136782083146331,0.04022464189392611,0.03500382322016575,-0.04008493774573916,0.0701358704764092,0.0443013364130584
HLA-C,0.03430098633012545,-0.053880351683142376,0.0014153710046579705,0.015519006858675346,0.06337742274541969,0.10270555313818105,0.06943379883357835,0.07653802796866668
THBS1,-0.04515490681638382,-0.02906118396996906,0.049613259875619375,-0.014128051559708477,0.0977845121796491,0.013431521747075873,-0.04348290799310482,-0.0031843765215565107
HSPA4,0.026563923968091954,-0.021428710581745083,0.030905603911939517,0.023010826503604136,-0.011038560329754593,-0.007431752802602117,0.0057286943680055795,-0.029341411191095602
LMAN1,-0.00873277581080695,0.022667267465033034,0.015288957450763117,-0.01752966778531061,0.019200116481768784,0.031170892111573027,0.005848274345969384,0.041568244762408925
LYPD3,,-0.011165528553666657,-0.016727769835205616,0.02821646458056085,,0.06819085304660097,0.13137585875113342,0.040531470804514615
APOE,-0.03615569981762246,-0.013447063056943095,0.0037028786360085225,0.030965353444285047,0.005729716767641642,-0.014854475908098765,-0.06165682088505755,0.017253379032766723
SOSTDC1,-0.02080307966142772,,-0.02088339278640685,-0.028512464345660227,0.08444317779065284,0.05952070768108441,0.01301034400880635,-0.011949314264130009
ANXA1,0.006268699465272732,0.012847483660598177,0.053970895745189075,0.02372808901136778,0.06437608651220607,0.06524516175731426,-0.07599741782808414,-0.09290090269607111
WNT2B,0.014515405875223012,-0.018401106105773064,0.07292199829717709,-0.033897172473068116,0.0891649607735418,0.10472855741862076,0.08003053780955222,-0.013991387603093158
AMH,,0.11371602681432863,-0.02077173410401277,0.023272491771269704,0.0209871305132388,0.013076407840298976,0.015279611803098074,-0.02922432392189251
GDF10,,,0.05803454887220879,-0.027155945991612616,-0.028665289622632144,0.020860669980265815,0.02269261654058523,0.02616878392393753
EFNB3,0.12375366297868981,-0.012832166553743229,0.049682423274117656,0.011652442894947709,-0.04274645624028613,0.10441107134028445,0.09963118882695779,-0.044800625021475804
LTB,-0.023999095130872554,0.055918985093654026,-0.02382640343711096,-0.013463314340384383,-0.02769356328926357,0.020900926834735524,0.0972923165740874,0.0478440997895066
ANGPT2,0.03318277614158851,-0.06643736969564973,-0.04857716944238316,0.054793339240108034,0.023001298628327806,0.020237170208879513,0.014652653446791475,0.15161418727383252
ADAM17,0.0494035084386423,0.004182817676785838,-0.01085219281684124,0.025297630343679153,0.016807399122585824,0.003993918680736976,-0.004393370223073931,-0.08320969146040952
LRPAP1,0.03291988705057112,-0.009671608101438404,0.0068603225587028525,-0.007029304832106702,-0.045994816922371194,0.032299840445900355,-0.007747615585931053,0.06549740995041912
NID1,0.11047332503993135,-0.04875308486106238,-0.04817553192709834,0.013198735151157015,0.06813761048913604,-0.0055457262012654695,0.051002358225291027,0.043585183610773216
MST1,0.05663719413830762,0.029083322171822364,0.05115783455009367,-0.004754220347388508,0.0165122906816451,0.06176524695650058,0.12687881948361257,0.013676643387054698
IL13,,,,,-0.0174746585708306,,,
DCN,0.0786406168372005,-0.03845544990351743,-0.03215873286667736,-0.00972500642693183,0.07744421695085286,-0.011940053063030987,0.016251942596103682,0.020122937180844028
IGFL2,,,,,,-0.01714921434342444,0.020633281438157496,
COL7A1,0.08319455548050163,-0.02794428044629773,-0.024127788413403666,-0.011125794634747669,0.052032671054905964,0.016161241359657852,0.03215997823360966,0.02291611845572167
CALR,0.03073413545280741,-0.0005755246120196455,-0.007885835717711735,0.017761072012891715,-0.023662247345702162,0.04041119544140052,0.019556161827616124,0.025260797930822875
PIGA,0.09441244257041972,-0.013448487252957383,0.009344427149074025,0.025126487325954322,0.033738500093787656,0.0002325798624579031,0.04650184244109866,-0.03590405138957993
CD200,0.04937416569125838,-0.015538885030351357,0.03315325966866246,-0.0039825369686613266,-0.0037814880021438063,-0.018127128750693538,0.05914203265390181,0.025304768301574902
GRP,,,,-0.017509957190261112,-0.015053565988689944,0.009248556779953622,0.02362344227582714,0.045730803455314196
CDH1,-0.02203469187250403,-0.02938398584264517,,0.10580296425900974,-0.024497573079582113,0.011815997096627357,0.045007962233341935,-0.05810962081624096
LPL,0.048200013664003206,0.02558268312222166,0.0020437525864055593,-0.04310560688193395,0.03158351679324189,-0.027944956708932104,0.02618153708417826,-0.07708547861855944
SEMA5A,0.052422751580501775,0.02336067724700967,-0.046516116716084695,-0.0015170051678414344,-0.019687046052533477,-0.03274414864998199,0.01596584375242496,-0.03338494818086984
SEMA7A,0.006344228146877341,0.011175658470001815,0.005845968717664703,-0.02470238801600821,0.040076142042133236,0.07593322718384263,0.023999819753226813,0.06035945478523955
SEMA4G,0.021067918610006727,0.024691254058930728,0.01759710258792545,0.013989847854209066,-0.0390764941667951,0.011616924126332804,0.06935192693706568,0.028466953429410503
SEMA3B,-0.023008757708612063,0.025051915360234683,-0.030290716638920922,0.03601331540817516,-0.05877712595136335,0.007056919970530835,0.04215269383221815,-0.025239269511175905
RPH3A,0.05550762462309584,-0.03392799367167374,-0.0024833002823293803,0.00116657752402293,-0.01275640854180882,0.06731635993312533,-0.033671704530337486,0.027013525326742904
JAG2,0.05264474454626471,-0.04929320920206031,-0.04597448168661939,0.03829205010197683,-0.014623368292311721,0.07494525124543776,0.09229228177613363,0.11029345358059853
CGN,-0.0020110067687891544,-0.0016626284460620926,-0.0029858120337773048,-0.021296574740637127,-0.03730439169543169,-0.03906642686386109,0.020736866726050955,-0.0201132388525116
GDF15,0.06654235812154524,0.04494499432568445,0.02179000386033317,-0.0032342303085430655,-0.005573581158010445,-0.005371923229679117,0.040189891697586334,-0.047110393216524105
SEMA4F,-0.04905338714891297,-0.0344335313310031,-0.06789225084139704,0.04263637402291428,0.03685176470342506,0.08814014596698941,0.11639939015043735,-0.005267991470158365
NXPH1,-0.020374867493849844,-0.02511467259493547,-0.006288655014584304,-0.029537276853201982,-0.008901584990685945,0.06890838241588047,0.020360414959659137,0.0410645906134667
ARF1,0.01784879530167846,0.005254261749460432,-0.06245686928139976,-0.06460058097968563,-0.02116277147012562,0.010499637354271354,0.02239198629928881,0.07405687093577025
DSC3,,,,,,,0.07283592699942762,
EBI3,-0.06339920538351664,-0.011699853285119495,0.022289007634181825,0.02534192327513624,0.10665888846920454,0.04582710658474591,0.014714619673911022,-0.01897052450721391
TIMP1,-0.023185520473582306,-0.025133659721638068,0.007171625064650109,-0.0170306599795776,0.052846873721276146,-0.02232151227846915,0.027451296626265553,0.017616663932662334
SEMA3C,-0.01604527550090711,-0.023292023254766113,0.012786698901427163,0.006206168202034145,0.02581507792118927,0.003986929280109132,0.029606439544855954,-0.016495463336945043
GNRH2,,,,,,,-0.0232533317214931,
GAS6,0.027251880508080258,-0.013296228936476745,0.005795059168803173,0.04021787534512649,0.00048228560226561763,0.05373127083354344,-0.016001090585182707,0.0386371809426328
MEPE,,0.024092584312959426,0.043048072629546755,0.022411929867859167,-0.027603870149989107,-0.007011877424626149,0.05688171269612362,0.08658787215828273
SERPINE1,0.04319432853200879,0.040430877899349384,0.009469568163532836,0.031309589174132166,0.1275691602101458,-0.019788437294021948,-0.04180632516013928,-0.05378216169938181
RSPO2,-0.021979646616184872,-0.012617797754841975,0.014496143242297187,-0.038983305728969096,-0.03263967622999526,-0.023211243843972416,0.05369742705773444,-0.04298010287688204
SHBG,-0.02469304781321832,-0.02018985438254501,0.03651156127630506,-0.014453488937086822,-0.012007244692891385,0.04331914010097008,-0.006473911929754431,0.006381265672324421
LGALS3BP,0.04713761455659664,-0.03308089806049317,-0.026935819134179053,0.008611579259359237,0.04307778933229407,0.03477258239261479,0.0465812242472459,0.08217739009411426
LAMB1,0.04174732596027043,-0.02289872752068377,-0.01454597210325371,0.028291625671867944,0.034109092795468345,0.048652229850139596,0.029193643940954413,-0.012851170404103501
SPTBN2,-0.01311763792637168,0.027662416100107404,-0.046199634742892376,0.015158829926169468,0.010427976366553706,0.011160383031054565,0.07488822749893126,-0.002033383757447809
COL1A2,0.02425674371660291,-0.014940583738707804,-0.07424585145976134,0.022012486341457492,0.1153442550761505,0.03932576802584144,-0.0030384634256411893,0.047364851147292865
DEFB1,,,-0.013607001966792999,,,,-0.03695527968218613,-0.017176593158167188
CEACAM16,,,,,-0.0217958687877281,,,
WNT11,,0.016201117902706452,,,,0.0421370466423218,0.030785989454754605,-0.029926652594939297
LGALS1,-0.051561884659318095,0.006084465453024173,0.045820984513779174,0.04384965113943141,0.07702719144056379,0.007099636985955623,0.01326061098119717,-0.03496844470954805
BCAN,0.08923034953780962,-0.04896686112971447,-0.01568945177773693,0.02425617756358549,-0.011884442308082197,-0.018572273907210002,-0.0038591735472631975,0.04035813356668471
ANOS1,0.06532290601612417,-0.022229065022659873,0.03268587887588649,0.04886923045043647,0.017742276533756814,0.032226311954774024,0.004149158717571096,-0.0017762938190142605
EDA,-0.030942750074630328,-0.023424974385755276,-0.029217759554569785,-0.02477132014647353,0.06403982205426491,-0.02665577016217475,-0.02078992328041608,0.015047552134690173
FGF22,,,-0.019742178405933185,-0.004098813884792879,0.02566919655896231,0.08152535885705715,-0.009838997488781765,-0.04160874212780721
SHANK1,-0.008180278888629893,-0.020561875114384568,,0.020978979813436088,-0.016796116690590904,0.1379839484891084,-0.03825638033135946,0.009289443345837249
NPVF,,,,,,-0.01476538056010705,,
RAET1G,,,,,,,0.037578438766476624,-0.027561031518364833
TGFB1,0.0034503015286662473,-0.02627433788207371,-0.025567135782899972,,0.0710145722353579,0.01316094197989445,0.050859215287184394,-0.0071196784842913665
MSTN,-0.0004817009091175244,0.010878616444467427,0.0038674016614071013,-0.0021984911395625797,0.01827547461474303,-0.004214043210366144,0.0594336755577755,-0.009867406886287101
WNT4,,,-0.021758774226280364,-0.02335043513865488,-0.016657371123629982,0.03161530500839343,0.05377366286538543,-0.0238260715474909
TNFSF4,0.04317928350207096,0.002224791283594778,-0.015295504907425877,-0.013966643979359024,0.029467304631497337,-0.012324066901857385,0.042508301642890704,-0.003949771717479086
NTN1,-0.06597644723048304,-0.010276468147767203,-0.008568330128489825,0.05649246278494863,-0.02371712407861333,-0.020494369077633467,0.0038582323527473245,0.018982625309467628
CXCL12,-0.003008138443343345,-0.018824216708676907,-0.04634847992356707,-0.03514804638872,0.028191095512264258,-0.02157073700352185,0.033080036954420584,-0.03654093433892593
GNRH1,-0.0034185825517370682,0.013451300258900423,0.14294552407011304,-0.011638506252159482,0.020688568813145743,-0.007161621550998914,0.07918554883194635,0.014297036405960615
FGF8,,,,-0.016264938276298053,,0.06123771612481875,,
RIMS1,0.04275344141677767,-0.006443513078937026,0.007231390894829913,-0.008165005952733147,-0.04385982873565507,-4.929342048531381e-07,-0.016683099895619873,0.0173665213992247
FGF14,-0.007975697331807946,-0.0015387459792318633,0.001280643545762867,0.01447107514339464,0.0405975746891312,-0.01642881569685128,-0.023562210865662018,0.09575369283656088
IGF1,-0.04991053943060699,-0.03463446224121541,0.059213941951415085,-0.028390947123920044,-0.01345829214446657,0.011941105817367986,0.047043959364609894,0.021803417198128786
TNFSF10,0.12020512059397853,-0.017884211035781902,-0.047174639522040374,0.003805598331281292,0.021953737040016245,0.08759598797120492,0.07768432231186559,-0.012687870832604186
GDF5,-0.021979637940614003,,-0.018038762194106384,-0.013463319569262323,-0.01219541877390914,0.05875273485998297,0.005859913726604641,0.013081100378791918
CHAD,,,-0.01926916720566145,-0.023036498646276042,,0.04166638518904424,,
RGMA,-0.026441775620867306,0.01405518996778806,0.0551383433172285,-0.005112169535467649,-0.01124300101833687,0.03636569646770536,0.06798807463434335,-0.06446076830707113
WNT16,-0.01729673173950387,-0.019505086160312633,-0.011855988405659702,-0.015682681647270835,,,0.04839003722067282,0.00820041510193161
CX3CL1,0.03865866806038184,0.05770306046596967,-0.009458995690745568,-0.005141492599915823,0.004678625893117536,0.03308411534095425,0.10345172251619401,0.02070234052166936
FGF1,-0.038900183336270946,-0.03521630597372032,0.02948154891420577,0.010365077664951981,0.021707133416918673,0.007118303571229597,-0.009722794615277999,-0.026022030151901233
ALOX5AP,-0.0567176195310995,-0.00689771661369042,-0.017138267309465792,-0.03853667901959524,0.07941671529392867,0.058634793642806673,-0.05926162219320507,-0.013556470983109723
IL1RN,0.07474861629776922,-0.025102021440586833,-0.009804856023107584,-0.01597624886900572,-0.013097502773248759,-0.036843760336772925,-0.04752967179823478,-0.05777596008384901
PCSK9,,,,,,-0.015655382853208662,,
NPW,,-0.014135107037611394,0.04881057347718305,0.027200635964076462,-0.01458776644964398,0.015563652074872624,-0.010752541995354666,-0.007601277444313497
CXCL9,-0.04274006318109684,-0.002242175423396072,0.12031505853044755,,,,0.048434151373822586,-0.002945127854165617
ANGPTL4,0.043562084866041996,-0.03553297232755489,-0.03270333001458118,0.00022660139950540615,0.016878420314600903,-0.00024107694188476987,0.02239311523766647,-0.06532718037411872
UCN2,,0.04783994592224355,,,,0.003185640377881534,,
OBP2A,,,,,,,0.2716522286428721,
COL4A3,,-0.0285824867648659,0.026975521838410954,,-0.01651754676180809,0.01987224660388533,0.0038279816782933545,-0.033037743078509436
NRG3,-0.020934782626452736,-0.019268543663750085,0.05812504214057802,0.0220849860978313,-0.04431484896400894,0.007097039847696457,-0.030138272696959532,0.044546879358009626
IL23A,,-0.015420169173349277,-0.03278551867264971,,-0.020096427779626662,-0.020106019086868113,-0.010767224649364922,0.0030289494107084373
COLQ,-0.035689405208413884,-0.03694557355307925,0.001023327819540281,-0.033505146358559834,-0.011269467109332772,0.055472822401726705,0.09156595171401279,0.07377671559879372
SCGB1A1,,,,,,-0.019688003351889152,,
TNFSF12,-0.0195553959897229,-0.024995430677267377,-0.018845608986892713,-0.009170391755528107,0.016062513109541137,-0.0063086800382494415,0.07821586942495115,0.005643309393500689
DKK2,,-0.00994569485898169,-0.013105011873886527,0.04411336418048397,,,0.06282563559470224,-0.024977037790817558
FYN,0.0020393835970172955,0.008050625214608193,0.02215827318340784,0.01827967329299895,-0.035308887955053506,-0.039492931810974886,0.03143904144520617,0.009837569880953781
ACE,0.025005530204873852,-0.05882467947441051,0.025793693885641383,-0.027176531804743016,0.031160785949433494,0.005785948940686291,0.059622982087245084,0.017195517002750335
IL18,-0.07884551988428068,-0.062211119557012244,-0.02563060465889427,0.005544800222223181,0.08775280622301453,0.06396056395811768,0.03267775149254087,-0.013072244753549098
PPBP,,,-0.012405932512498883,,,-0.018532412505125957,,-0.014015109316488673
CCL27,-0.0013238245989494579,-0.01012247308163706,-0.024997925822550796,,-0.035176107583578184,-0.019812532243983556,0.004967643149761273,0.025207303276086657
SERPING1,-0.034743210069226343,-0.05073658472818917,0.015905132766292494,-0.060549290916912205,0.005111690407966752,0.05248002453069343,0.0064953678959147635,0.052913229123525196
AZGP1,-0.028833493448876073,0.09116754165020875,-0.03412354074086595,0.0024283013586094853,-0.03546403543301986,-0.029597109062722386,0.004464945491928808,-0.01631698007991527
INHA,0.06322422227603329,-0.036848961868207984,0.01010539733142754,-0.02107045597856929,-0.04935210330244014,-0.03802936329869753,-0.04690461971385451,-0.03982123232981507
SEMA3G,0.09895071465493294,-0.018477776147481924,-0.02143412163998694,-0.027884471049044,-0.018639023492339143,,0.008647057673893116,-0.02939729957301604
COL6A1,0.08518634110686223,0.03301490548054743,0.022525615933699516,0.07112074316973946,0.03559429357316971,0.0552210882935968,0.018292438748013742,0.051890862888457984
FGF17,,-0.0183966979395455,0.04501028905482501,-0.022289540467815724,-0.01734089395529087,-0.018376560095513802,0.05034241389160331,0.04154104095707428
TNFSF8,0.014260567788009012,-0.012502865006138847,-0.012405929296805732,,,0.07675716793878297,0.024784146768922093,0.007849583901791515
FGF20,-0.032185111556291765,-0.031109692556016737,-0.02537854770577123,-0.013966648388631894,-0.01594695335003125,0.03720795814914646,-0.039533034622383854,-0.02574950125103762
ICAM3,0.05800759801694384,0.012388392324773515,0.010154826070131477,0.03761764339672576,0.061969646643600704,0.036221770970534535,0.08158289042727992,-0.02190278748536868
LAMA4,0.10954841122732936,0.01528470583316187,-0.026961768635616053,0.01594530153913316,0.050728909927593324,0.013604491430108254,0.025812348895987533,0.056065465302192065
DLL4,0.048074543561095105,-0.05872392064569687,-0.036330046111702874,0.021146582913295003,-0.0028449457743722835,0.11657399073520391,0.09076665858445265,0.08926209890842023
SEMA3A,-0.033069280443155886,-0.021091340532883883,0.007231086923586361,0.004721326640839931,0.030260320725307193,-0.012096231879745237,0.013966542373813486,-0.016825647755853154
RLN2,,-0.01261780060010167,-0.019028763050039865,0.005745080479481241,0.0405439246085573,,-0.026502303054859445,-0.030250739734925956
C5,0.028459669207418405,-0.018767866288349703,0.06314190925247966,0.050852512203394075,0.0030228431283571195,0.11247726017670892,0.07123999850638417,-0.021695968868498713
COMP,,,,,,,-0.007578154110855782,
EDN2,,,-0.01631587100341915,,-0.03311114197624252,,,
C1QA,-0.0821513949328974,-0.08752138629977455,-0.007580513385379393,-0.026274069780291117,0.10538577708557387,0.09825538852505318,-0.03958285791822474,0.02760595602450965
UTS2B,0.06949099648521342,-0.012617800527610953,-0.013607000970781795,-0.012213188718172995,,,-0.028238151565218236,
COL9A3,0.014773380066058769,0.006629661378437964,-0.011148286451158857,0.01164281634983306,-0.05431703467066235,0.03105377658496811,0.02778576574109465,0.06008873367335932
DLK1,,0.021684263709350896,-0.01108235862440768,0.0585924595441182,,,,-0.03639232743243628
HGF,0.0038164712064573153,0.031233604536175782,-0.016888761366912766,0.0017743895107577997,-0.019135872173837574,0.011799953144510317,-0.002689896880987198,0.04087816036177315
P4HB,-0.029443626040636398,0.012537921544263773,0.00816120061888458,0.016600591738702864,0.037582232368934855,0.03539054966469716,0.016337523766378457,-0.031531863179985506
ADCYAP1,-0.022546426082896948,-0.02547669159789418,-0.02239597409966839,-0.03707800062365217,-0.018512929976890285,0.05763741650823252,0.07590582921943646,-0.03653137245683594
GREM1,-0.012694211273536026,-0.010905735414905565,-0.0130023803736001,-0.030966373653351108,0.051860495366777046,-0.05609522677919785,0.0747513081952346,-0.013880034155496681
EGF,-0.041899678588844115,0.018637611074322772,-0.02528382860244902,0.056230353384133326,-0.02286727758667723,0.03852647315065796,0.0312266952506919,-0.0027575200468268213
VEGFB,-0.012673137276377753,0.01004567696608114,-0.05056924125219381,-0.0053561213558206144,0.024666739792059727,-0.00014140234779745785,0.007652716252698118,0.006012340609754063
FARP2,0.06097041893908276,-0.001693088141115543,0.016168152068649477,-0.046099944274762876,0.058828327726815156,-0.05563674678767853,0.06382047208687873,-0.0581609169815309
BMP3,,,,-0.01905496462331858,,,,
IHH,,,,,,-0.018233276476697747,,
LAMA2,0.038677124728449364,-0.006381197982282819,-0.029044374290035577,0.031218771595268594,0.11129531885382143,0.04326978576497191,-0.0033689206926178026,0.0038386499634209385
SERPINC1,,,,,,-0.014947340866473882,,
NRG1,,0.06236862645993541,-0.02509351695563333,-0.034286118184052236,0.05925925995899768,-0.01969686995220879,0.025177697332122242,0.02674763209523716
SPINK1,,0.04732274944787323,-0.022185305302533594,,-0.012563674242772261,-0.00040066972054196874,-0.03694313043693264,-0.058076103630528765
EFEMP2,0.03195110716069633,0.050171664460279396,-0.04698044939155785,-0.0640768143613067,0.009812156816765394,0.03921517364834804,0.004684614070779877,0.03547154875064859
SELPLG,-0.025296686344761753,-0.02933732170809804,0.03622226186769547,0.05582824222801368,0.03534329183096127,0.06420278579623133,0.004811163046617231,0.04300757773887714
GDF6,,-0.01413510826056512,,0.03617272143957892,,-0.044032766758871,,
HLA-E,-0.039059869647933794,-0.05026487269014093,-0.006122577359128204,0.03151606418684507,0.0264915662845138,0.036756941409478994,0.0018670014703059447,0.0750300568208542
