,UKF266,UKF269,ZH881T1,ZH881inf
IGFL3,,-0.000519531277864578,,
BMP1,-0.05543827673725475,-0.08169345804246611,-0.03123891794797322,0.054879439481595335
NDP,0.03537976878120363,-0.035475193995247865,-0.020509424623397634,0.023535473254071265
TNFSF18,-0.014130674197069861,-0.029374732529637498,,-0.03776027470106673
RTN4,0.0670641265888216,0.10382605660812365,0.03016622107581952,0.03150496001960623
HEBP1,0.01642296119398279,-0.008378602190996825,6.290269738243719e-05,0.0796974915941132
WNT7B,0.030352497170406414,0.12298121174586343,-0.02365267837790454,-0.037760235546498405
PTMA,-0.05470091835220572,0.012334578556049431,0.08508215300103683,0.09075733923767411
CEACAM1,,-0.03865547494933724,-0.015698626636884344,
PDAP1,0.01570984827642759,-0.04720635028403138,0.032707459874928936,0.00045260647221223284
QDPR,0.04239074346543548,-0.022910322546032744,-0.0067150775136066935,0.12662906041818603
POMC,0.004059905998400439,0.011569798464630453,-0.011484245456942042,
CCL18,,,-0.05406207813049641,
VEGFD,,-0.02153861313417815,,
TNFSF13,-0.013703806146233418,,-0.017628505551463947,
WNT5A,0.004169311414695321,-0.07720563352143536,-0.004539126966700551,0.08258420860124029
CXCL8,0.01874694364681446,-0.0525941373465602,-0.08331058901241854,0.04195799015490193
GRN,0.03643203941527782,-0.08321233271015163,0.004460106321279774,0.02057594768636712
MIA,-0.02477912444506082,-0.04971104255003977,0.05540138515900775,
COL4A4,-0.013038566108286749,0.05787055656030814,0.040890998781820107,
TAC1,0.06904440979562883,0.10680606932252139,-0.02708460321250866,0.027176071616065462
RARRES2,0.03593298404200523,-0.09367813278221523,-0.034213176573777676,0.07071696516520122
FGF7,0.028390413125638267,-0.04166043062033442,0.04095772672950632,-0.03715612970396367
HBEGF,-0.04863222044739747,-0.010972888063493665,0.030232036912286035,0.08721366205049548
CSF3,,-0.02062328916841484,-0.022506125695428564,-0.03393786835608943
PI3,,-0.023222095801589265,-0.028111213559661112,
PCSK1N,0.059102245908813016,0.08391111328324075,-0.002542242286029272,9.843047898203098e-05
NTS,-0.015917126749372068,0.08042569761821473,0.0381259297018121,
SFRP1,0.003267181908472482,0.08343110897705966,0.0054381178723922775,0.15218807696566006
CXCL13,,,0.1042859740629755,
MICA,0.00046375941393431147,-0.05160257637921889,-0.01782461886579943,0.052575128864954884
TG,-0.01837256023468438,0.051961144876810965,-0.018522887289537125,
ADA,-0.03589260112795363,-0.06355705404247333,0.021740790323531507,0.21482096836654688
LAMC3,-0.06533801186784044,-0.017825067123324333,-0.007480042206432491,0.09308050267240628
NGF,0.0035693050837527825,,0.010789302272167756,
TNFSF15,-0.021288116931701268,,-0.013975917674356951,
HMGB1,-0.04868586032967964,-0.05057455597418076,0.025345231435868518,-0.06554434686619286
ITGB3BP,-0.07750874086202092,-0.0881814365285418,0.018205443146974778,-0.026664789170242977
AANAT,,-0.01860276493572345,,
RELN,-0.043974559605502644,0.1718408347480474,-0.016881393947889383,-0.06153007137183682
IL15,-0.015147760760833358,-0.03198900628204689,0.011041215305240945,-0.03589445338692584
UTS2,,-0.03408639291438744,,
BSG,-0.017225780710479824,0.052412919093778286,0.024130195804410365,0.042402604763336633
ADAMTS3,0.005997125132489122,-0.09166495656283108,-0.037862137065307284,-0.01583637243369043
CD34,0.012841072662355957,0.0402888409117848,-0.010654603718475009,-0.07882079619649736
CCL23,,-0.021166993502283318,,
PLAT,-0.004943648304032635,-0.06728324069951876,0.04482694406163293,0.15679200153030087
NTF3,,,-0.033945804691983425,
CKLF,-0.030411283478469428,-0.05251749491921486,0.04480839987846773,0.020142448845518433
CD24,-0.0343350869137524,-0.032175723312240286,-0.020474141869934813,0.1157884614089768
HSP90AA1,0.04624775266136287,0.10143348964548184,0.01097047943897035,-0.008639709766386065
BMP4,-0.03439832768527736,0.03744110797589932,-0.02503808180728369,
SCGB3A1,-0.01933638451925096,,0.009752111056844554,
IGFBP4,-0.04731040136643228,-0.004809632197333364,-0.031410405047606595,0.005758795712542264
RSPO4,,,0.1117146946358182,
LEFTY2,-0.043420058751216205,-0.032925613415758434,0.015791544962165602,-0.05557737508109176
ANGPTL2,-0.034576952875433505,-0.048092167515823944,-0.03300578665595141,-0.11462342915352876
LRIG2,0.011299063267836564,-0.01005446013349706,-0.03649741475623756,0.030279486877097778
ICOSLG,-0.02570814815906272,-0.0578912654754516,0.014987184216124466,0.050764489841018494
WIF1,0.07460331560177894,0.17555975964473103,-0.01817003030229389,-0.036525716518248943
NPPC,-0.025877940401542572,0.07609227496390719,0.08554933319054525,-0.0623463697211998
LYZ,-0.005971418575144271,-0.004944443168386408,0.015322918667605942,-0.07310445174188876
EREG,,,-0.024345046779842863,
SPTAN1,0.035527181825023256,0.019832704086085017,0.039048770962722176,0.006165227456537749
PTH2,,,0.10563486095060555,
LIPC,-0.02349029285154507,-0.04865527110515757,,
COL8A1,0.014046206847036242,-0.03531101406596062,0.019069501438634655,-0.0630809396369354
GSTM2,-0.012809471408826578,0.008452741328488606,0.00284515861213691,-0.06435521288716747
SPX,-0.019152639919829045,0.10108011678051583,-0.031325858873771505,-0.012977830717910789
MFGE8,-0.029693722007489744,-0.045936086621789725,-0.02925271738679655,0.05711263942974253
TGFA,-0.014077140705887777,-0.05817509562125475,0.02807248414867879,0.06972395668744842
SLIT2,0.011332439081482232,0.07741349677541692,0.06509155062532095,-0.020741784954567393
PLTP,0.018245781096021575,-0.07547819148008567,0.01910245555808537,-0.023643880177214412
APOD,-0.046517341049068746,-0.06867608049516898,-0.024597819092476412,0.04517594686469394
B2M,-0.06625607819015886,-0.09333976815204595,0.0202329792043586,-0.04124976718727963
OMG,-0.0006779204436602078,-0.09533937207496114,0.014617817434809385,-0.02354449676384068
CXCL3,,-0.024424541100399634,-0.018602088502190244,0.07277554199791726
CXCL10,-0.02070527290081626,-0.06904718557264745,-0.026708001470832222,
RSPO3,0.008334892906402894,0.09024710289045383,-0.010338451970199409,0.08837799173805606
CORT,-0.011229787430008027,0.052793099203871964,-0.03250785209879402,0.008046071447831758
NCAN,-0.014177805816219401,-0.014101658784087485,-0.04981208555306464,0.08601149760285515
PRG4,,-0.026461764228447975,-0.022550143667133385,
ZG16B,,0.02829604979516836,,
TGM2,0.046375315295276574,-0.028695295899428652,0.019284871661348596,0.10481822478008637
VEGFC,-0.03105309227966153,0.011449315954325738,-0.03335972370010372,
WNT6,-0.015536935184338295,-0.02602168010058925,-0.025940917542159707,
NRG4,0.06140149061196289,-0.0329598060348527,0.04699218742830669,
PMCH,,,-0.014861014559654028,
COL9A1,-0.033060033486975456,-0.02094663374378772,0.02733198852339249,
GDF11,-0.0775131156093062,0.001030701994254495,0.023002975097293495,0.04780941730911344
SORBS1,0.05308450437046039,-0.022411480521636766,0.0683662538937798,0.06845306049986621
DLL1,-0.03189029170833945,0.06519919566629435,-0.009378873406753219,0.03868774428734477
TLN1,-0.0719793077822501,-0.10490639534990356,-0.03487210308425659,-0.08454017734014906
COL2A1,-0.016832335658004925,-0.024424549412341665,-0.03130712132882124,
SHH,0.04368857639575789,0.04243996044545735,-0.04073571169268509,
PON2,-0.045163762056048884,-0.11897569344641441,0.01154449952748784,-0.05596682264860289
ICAM5,-0.004127925898723952,0.09713562674729707,-0.020408866327080742,-0.07599434122064024
HPX,-0.01553693623241423,0.05449504487780657,-0.0037342506379524783,
SFRP2,-0.02577600287136398,0.02111809742189644,-0.003586080856180223,-0.0619391698997698
CFC1,-0.026253619948675446,,,
CD70,,,0.0850102972341949,
HP,,-0.025589149938724624,0.01325979151282941,
CXCL2,-0.024013007550442445,-0.059133947563929735,0.02678403553137562,0.02526741421337384
NPPB,,,-0.005794898588069845,
CCK,0.033015639068003665,0.09705243863800285,-0.013807281624694613,0.016246097845831527
SEMA6A,0.026591684274318253,-0.07806569015870894,0.009448971576333825,0.05565756211994728
IRAK4,-0.011897987098868777,-0.06148479938356459,-0.01983555877521747,-0.032950227205403484
GSTP1,-0.07413968206620428,-0.07427009490246135,0.055438582075523955,0.012256471312435872
VCAM1,-0.03810795425233108,-0.10933536377096667,-0.03795965705208614,0.08422281103988817
NXPH3,-0.042965121129202775,-0.005682640241603744,-0.0004907390358005096,-0.0018128480802103268
MTMR4,-0.05596052518788739,-0.014691932812200466,0.06342744605358942,0.1482999770068071
LAMC2,0.013954479003263411,,-0.014424932618716904,
IL10,,-0.03205046224013343,0.006573476738494275,
SEMA4D,-0.01711831461768494,0.006547454218395255,-0.04287370261499245,-0.04884591764703949
TRH,-0.02912255060609375,0.005170314421246515,0.016209943018945447,0.21341747524914345
SEMA6D,-0.05605487553234951,-0.007612619961957758,-0.01566104719894559,0.011469938214695533
CEL,,,0.03874673448021288,
PDCD1LG2,-0.014949592859348985,0.013433348985458775,0.09609546710269594,
SPINT1,-0.019336390427489008,-0.0542852700345208,0.035578457776381064,
CTHRC1,-0.06120520472252715,-0.03293407319427176,-0.02577135246746583,
PODXL,-0.012395518736143328,-0.08242409702317587,-0.005606502425562728,0.012342423342783772
JAM3,0.018570085389180202,-0.10265458062853836,0.06680760475967965,0.09802266921541666
TGFB2,-0.02100821502878541,-0.04217471020390676,-0.057135495453685806,0.07930256750928782
COL18A1,-0.013343797995321633,-0.0653536201100069,0.010747348178169311,0.21792807269173475
NODAL,-0.031175636543583525,-0.02435273600115581,-0.01649599233944465,
INHBB,0.023443186166158446,-0.026074331567610364,0.02722414221393205,-0.0720455821085531
LCN1,,0.015467949526544535,,
ARF4,-0.0004890008501257711,-0.006772464386320334,-0.018042707754308863,0.06514870493108649
CXCL14,0.03170295168205546,0.08527975435280728,-0.0020700868208537553,0.09456303080097528
LIF,-0.018860114408280067,-0.048432907224004354,0.04646475722028389,0.1027201669925623
IL17B,,-0.0353985014781062,-0.020522547311265512,
MMP1,,,-0.014861013382752608,
MATN1,-0.018207380497941586,-0.022472048675233565,-0.02115068820341728,
ADAM28,-0.03898600960619763,-0.05361702861288717,-0.01786574352566459,0.038800229971367624
TCN2,-0.019562030137868513,-0.02460362505422584,-0.016356451898220353,-0.025314282293504034
THPO,-0.025891688959467377,-0.008552536743733272,-0.018347242362643824,
CUBN,-0.006589862834016879,-0.017191695580505786,0.012726818570362715,0.09119374049930326
TIMP3,0.027042621606638093,-0.06286908423866985,-0.00028961341197703255,0.018197516620801643
PIGF,0.004443445739710241,-0.07555084132486262,0.014036049737009415,0.06314961724328126
CRH,-0.015343510469399782,0.10860810941347147,-0.050451878057050786,-0.044005940030125146
BDNF,0.02335055733356852,0.19851773483724366,0.059907651998509656,0.00854495457521495
CCL5,-0.02241309248268521,-0.006870004984056594,0.035815735280725514,-0.0542392629465614
GAD1,0.08878426913853811,0.13826903038053145,-0.0006013768708299851,0.1027876379052479
COL14A1,-0.02375290238940818,-0.03802260382646416,0.015074520258238319,
HLA-A,-0.0607696298698284,-0.08569715752727647,0.036463356207387145,-0.08179017314461551
FGF18,-0.021288111738391128,,-0.025680888602410967,
ADM,-0.05571696876230836,-0.03459170689357575,-0.03519204431291458,0.09165531581312857
GNAI2,-0.008451745582289578,-0.10414228801711237,0.05454658955753391,-0.0133310630886024
HDC,,-0.045317756375102644,,
COL11A1,-0.03864283316269909,0.002537933638116892,0.008382648805551085,
NUCB2,0.007777436786243989,-0.04457993651509263,0.01725330727546039,0.11930203999044993
CXCL1,,0.024956725666526142,-0.04239137011947092,0.028323178475428767
VCAN,-0.03358177788250131,-0.12506787756236803,0.01677759119115923,0.01449923666402975
MMP7,-0.018860109114339427,0.008581997333534808,-0.053588812321395805,
PTPN6,-0.02785503129863144,-0.00703525108169556,-0.0265421480932085,-0.004982734211108646
PTGS2,-0.011510898408096553,0.14880825914266868,-0.036770727404340973,0.004425793537302737
CD58,-0.008567792641130247,-0.07604276606526299,0.03921320505985583,0.014071712773305
TNFSF14,,-0.032598703217796315,-0.004117288133378656,0.04957158013774788
CNTN4,-0.032494396205635885,0.032618448444175364,-0.009976345593872478,-0.01256656312319822
INSL3,,,-0.02145852132849166,
MFNG,-0.011056695726308137,-0.06372390128735486,0.0224598660100647,-0.049305114482628136
ICAM1,0.014680185332465331,-0.06317104842030107,-0.006759958682467706,0.029473989228043247
PROS1,-0.008469056882868324,-0.05207904804859493,0.036222828319821605,0.06272872781351332
CLCF1,-0.017532354800089637,0.05082868713118837,0.008115103979494196,0.11691603583166121
PSAP,0.01952829170322861,0.04276544451212277,0.04969978697077843,-0.03728683028401418
EFEMP1,-0.03806669563967903,-0.08274619582063851,0.019270224896383678,-0.022782591386126375
C1QTNF1,0.02365991340763499,-0.01263388144592305,0.06645806711090306,-0.0071755591968609865
ALB,-0.018040813699606795,0.03336623041224299,0.036917782245886384,0.04314420531794039
CCL13,,,-0.024070190666866262,
EFNA3,0.038061048281968664,0.07679416891246392,0.039968183505042866,-0.07499310283301999
DRAXIN,0.03139077892298159,-0.028139917669276135,-0.009014302355034061,0.013318931734351351
RAET1L,,,-0.026070102620029446,
NPTX2,0.04736779136201789,0.140209550731025,0.0037958136231921115,0.07489092133789817
FGF11,-0.016822350149810657,-0.038652681718666766,-0.0024687590307038865,0.07059334598942149
CD59,0.029686498810883238,0.09706628246344147,-0.00044655525394419777,0.04832306676766872
COL9A2,-0.030840622338997644,-0.07504796325526891,-0.016924851347593223,0.003412834560654398
DLL3,-0.009075904676272492,0.021236784871118488,-0.07147777634694995,-0.0710297473433925
FGF5,,-0.02089680005614081,,
LIN7C,0.0011931976252843595,-0.00014478852478713117,-0.05740201967440936,-0.007383733359033009
GDF7,-0.02577009325181608,-0.03738096042088116,-0.01744452531728639,
PSPN,0.09295499570584385,0.028591124193497564,0.02846273366146614,-0.06234646552834303
ANGPT1,-0.03105309507862739,-0.06487502884401201,0.004186021775318996,0.08216465849757801
PNOC,0.029726656727035013,0.12719069866232044,-0.02068119725406932,-0.014218246973159992
L1CAM,0.04726653372838428,0.12012427122696367,0.029410190615393583,0.0038889440997520873
APOA1,0.020173835444283847,-0.02563677013181596,-0.022944315535588795,
PSEN1,-0.03895843947047176,-0.0653117960016873,0.016959083107683407,0.0303543254074141
CALM2,0.016152960728782136,0.06601072594683653,0.014625416799288199,-0.00709431487374385
CLEC2B,0.05675862108738393,-0.0669397235927595,0.029194167485148744,-0.008988716673787424
NTNG1,-0.042743305688123914,-0.0340464552632237,0.039573788078121626,0.023304124333095012
LRIG1,0.023850020223493078,-0.026046121522257024,0.010364036542777897,-0.06639905108251992
CPAMD8,-0.03589259959239664,-0.01890396787063332,,-0.04506139140566015
GHRL,0.04021509114706237,-0.019327139417994677,-0.0188696410077339,
NPY,0.015810353271925166,0.1759776731845364,-0.02087892546547735,-0.059756736314668525
MMP2,-0.027698183245456993,-0.06987051507768839,0.012822231379950345,0.02476753986398206
PPY,,,0.10340133587875024,
ALKAL2,0.012666080194075788,-0.021433955384071494,-0.007606599811300647,
CSF1,-0.016397248392459932,-0.06066352772776409,0.026942211388005302,0.1367921184868272
SEMA4C,-0.021174470433224468,0.03907638477087529,0.0041961959836189855,-0.061993441618663755
ICAM2,-0.009433154414986968,-0.028620403033205524,0.008154375772169677,0.09619678755892783
SYTL3,-0.02477912326744114,-0.056044979356932166,-0.017495546594074613,0.17841186283187765
IL1A,-0.02577008986656135,-0.03527075891386295,0.04030663919574932,0.17230607807400228
HLA-G,-0.013918798336296978,,-0.031638156470488586,
