,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,-0.013977904237631967,,,,,,,,,,,-0.02729927886145154,,-0.040350797073307486,
BMP1,0.031389359130400606,0.02882394649546417,-0.0517196472856037,0.030346619552560104,0.032885076293742106,-0.059553184629700266,0.03656080442640176,0.044856000594679445,-0.03176829174347004,-0.012768664241380335,0.05119792065116637,0.03514881554095031,0.028240445566709207,0.013066993350750924,0.11072278493120753,-0.09364017108240602,0.06253415266613517,0.049049035068747575,-0.08163328784473273,0.04232761606544156,0.016343849894985944,0.009528258423286778,0.11385432956866733
NDP,-0.038188918846861264,-0.07107485110707441,0.025376508121327794,-0.03407571344127289,0.08929255455552623,-0.03187497391555869,0.016529431904024765,-0.002565129952666232,0.10124068933294375,-0.019579442109820537,-0.0135757730296002,-0.033475829237406475,0.002707777178904625,0.0400697227001048,0.010494302557740962,-0.010207879072856807,0.0027832523931679096,0.008998752455485927,0.08010048059978002,0.07836459378062628,-0.02108328721605208,0.07341398573273034,-0.04302810961833983
TNFSF18,0.016341741837274427,0.054670944493200486,-0.045872152721704876,-0.009959069501583304,,,,-0.02477132211033714,-0.020756768164699173,0.05025775222239762,,,,,,-0.021221003509517857,,,,0.12162533949290735,,0.027320624839429593,0.04080773651354472
IL36G,,,,,,,,,,,,,,-0.020331892686371908,,,,,,,,,
RTN4,-0.020642527111525855,-0.07135042528696561,0.030088974539278224,0.037520089354044765,-0.028359058025948573,-0.01967501984942157,0.061355430032833946,-0.07962138827246833,-0.017964705656639286,-0.030440260977447283,0.026615182528369523,0.024969803805602427,0.022536724828927386,-0.03368111464251371,-0.07588843497943824,0.03359604659332168,-0.09079661143435051,-0.009995941392616633,-0.11003462458079752,-0.09951437658406669,-0.04317091602037326,0.041422531584055435,0.027005675083874886
HEBP1,0.004634256821007859,-0.007165794673059776,0.01775678894135024,0.05188058009901728,0.06416943492640559,-0.016769531238772527,0.03669716217185247,0.02111290537701419,-0.015390810598963845,0.02123329690881069,-0.016530540411098086,-0.013590449548245636,0.0356440264370424,-0.013226279476457397,0.07894857864635184,0.01940039514453456,-0.06806043050598563,0.04462550254912182,0.053800646513587534,-0.010733433419540634,0.03187237967029042,0.07696593708288722,-0.021166933460284865
WNT7B,-0.026278135316382102,-0.02775383248873985,-0.01788375293380488,0.00588948107904497,0.00134824388453369,0.041461793163764374,-0.027882770704262257,0.04286226030224088,-0.040766129085518514,0.039222018587044764,0.024563086168143265,,0.10671192494915038,-0.034383774681000165,0.008309242002602062,,-0.020082718125278846,-0.030024000290437145,0.006434812768342533,0.003618052680176139,-0.03392251965387467,0.08129059921288352,0.046731176422388776
PTMA,0.08801871150894017,0.0889475064050222,-0.04457982609903779,-0.03413210225362287,0.026888292704905826,-0.049584221587228194,-0.008410798322589142,0.11275115681211209,-0.07951959354569231,-0.02744631659887956,-0.02702189722810262,-0.012451203453834634,0.013141629785398044,0.02053580064707748,-0.06937901480336438,0.01188852350556726,-0.1531130863520133,-0.04904388265400381,-0.024517898783230914,-0.1457451328346027,0.0997291474313261,-0.03820589965490251,0.03289603040077838
FASLG,-0.026278142745143642,,,,,,,,,,,,,,,,,,,,,-0.01184473358843175,
CEACAM1,-0.023601194084590018,,0.07032485979704084,0.011025894751108102,,0.03956573601005762,0.05043261866967442,,0.0003229532236553331,-0.03373629455722287,,,,,0.06065563921311912,-0.06003708656745824,0.06783638456809023,-0.03079076278040122,0.008964545862787898,-0.014460105057613859,0.011492237438381958,-0.030235093068898964,
PDAP1,0.03138735388354797,-0.04906142170744203,-0.010531297897688788,-0.014990858624639607,-0.006276614209637218,0.03076390786552265,0.06817849596221846,-0.00496473056662975,0.01423521745457491,-0.0009214324482671893,-0.053741763254507316,0.05148862476317453,-0.012101231426986913,-0.03857145308347433,-0.025114137362183427,0.013706487406362912,0.11455126160642004,-0.009604864258467889,-0.02330628754164557,0.0745397985484082,0.05364419095862531,-0.013697677153621109,0.02388076658622554
QDPR,0.09526885398600099,0.04082682969256503,-0.017385430812217547,-0.002468585570860926,0.06770043139112715,-0.018452870247064285,-0.010471353460295844,0.03737636995736577,-0.035750286317281665,-0.04123720453307658,0.06667613666502047,-0.019942851218119197,0.047909276287350276,-0.0035459150390277317,-0.0735258447532576,0.10375003696000168,-0.21939504510228844,0.000550043533676078,0.08450008532464746,-0.11462348669624169,-0.029085989390668674,0.07265170886728847,-0.029884524091700646
POMC,0.03765422914443433,-0.019740854681146575,-0.05170633237923298,0.018651884934393303,,0.05135309067243049,0.010000784992829031,-0.04664446007168645,0.054278998152931454,0.008201435853476689,0.0021872899966090403,-0.00810208385941258,0.0375637225438451,0.05718717686987254,-0.05625690027836773,0.07319606204024795,-0.028155800274894734,0.034132736764749844,-0.019586823023206783,0.02030364279996275,-0.02616612221067917,0.03536849182037066,-0.08101473389243516
CCL18,,0.014166954014856086,-0.030658563446272786,,,,,,,,,0.02567384686475375,0.018886215971613347,,0.013848639715939328,,-0.03145232611385929,0.001510854512534732,0.04987165935274144,,-0.05059949409570018,,
CCL17,,,,,,-0.036742549018436606,,,,0.011366593612810004,0.061458020285619745,,,-0.028578035444337336,,,,0.01784966133004573,-0.035339378168602414,-0.03599252223545901,,0.15666803509982224,
VEGFD,,0.08578202437219769,-0.02181938302955868,0.031267643697930135,,0.09067136431725613,-0.0029577380692852955,,-0.023416739083688264,-0.010801912742039711,-0.02148090602333028,-0.03063004770764276,-0.02451774275721298,0.0024005081073894116,-0.05902825473144844,-0.08999045783525839,,,0.07333338490901746,0.0015815648078694475,,,
TNFSF13,,,-0.0346825029716041,,,0.020934769971285665,,-0.008916683693816506,,,,,,,,,,0.02382182917404568,0.009273288379576616,0.013667101630674947,0.03497046938375906,0.0469498125402211,0.015377434602451072
WNT5A,-0.020666338253230998,0.010035386502587663,0.032071287853936134,0.009069241343732467,0.041588822933541075,0.0314486921823853,0.022784849385526627,0.016977698079330538,0.05076104469479171,0.003959863704652596,-0.06761584393309707,0.0524126283984519,-0.02104105516096082,0.0076513525097863895,0.07827852427695345,-0.016396800870929207,-0.01580707194757794,-0.01912663397000221,-0.0030796583858162837,-0.0005532456316152503,0.03520653455607461,-0.06076700637438948,0.0522882531486373
CXCL8,,0.028341039120572627,-0.0028462978808686565,-0.02679030111174157,-0.09111817736203974,0.03444870245882101,-0.006156444716811033,0.05226128290756409,0.021030147659746465,0.0020265674906247626,-0.02000395370977083,0.05096112096007723,-0.06545983848101071,0.002482565578169774,-0.05513131119181581,-0.03522126585809386,-0.05537677207936506,-0.05450949473031075,-0.11788187739801063,-0.008122786315469368,0.006795236456200498,0.04399678642716361,-0.01647849229607186
