,MGH258,UKF248,UKF251,UKF259,UKF275,UKF296,UKF313,ZH916T1,ZH916bulk
PI3,,-0.008080928606465157,,-0.03040738444166111,,,,-0.05925788540604989,0.041729370891825136
PCSK1N,-0.012185342104444061,0.00018365729609051964,-0.03390966584222767,-0.01325974722195852,0.03899394857640264,-0.04371235222040999,0.03454907879652116,-0.03061050155911057,0.10461896437040903
NTS,,,,,0.020070341300345497,-0.04128648537852442,,0.11365070206376997,
SFRP1,-0.011556400404064988,0.006218704225302742,-0.049355285921050776,-0.012898952262808525,0.033930847710690756,-0.01489194136184183,-0.00675173029389791,-0.017676470734728347,0.006584971836209475
CXCL13,,,-0.03928524971830391,,,,0.11665009606976462,,-0.00652554406611287
MICA,0.038018523486430436,0.11757965385394505,-0.03314558337492333,0.005961046789220345,-0.007240004918120321,-0.03352451445645946,0.017985621374540742,0.029411926624221936,0.05696581901239221
TG,-0.022355327947768667,0.011131555049546465,-0.02209186473264891,-0.013920013127314803,-0.013378610444340208,0.09463590374230374,0.009811966531263335,-0.04468381784814555,0.0008245350331625628
ADA,-0.010593460767036994,0.08209931067950395,0.09342985377499567,0.05049209677632934,-0.0038593058150716442,-0.017503093398061106,0.029378391990146926,0.1425460106272222,0.017507023477798915
LAMC3,-0.030507926377295116,0.07790782773053571,-0.03928524986607434,0.0036534457202657585,0.008985572923427236,-0.02681306977617454,0.046669106590888715,0.14370307771108295,0.04485895386799557
CCL7,,-0.013758075891699697,,-0.010064147250635688,,,,0.0027272385513705034,0.012520158382117905
NGF,,-0.008759062539521209,,0.01544849197433274,,,0.034288556732015384,0.12903964523969352,-0.0033979622882210772
TNFSF15,,,,0.1437768106438036,,,-0.01545236605936995,0.03327553142974052,-0.002576163618175719
HMGB1,0.03790504154148185,-0.018042029711445143,-0.012700266678085562,0.040899937131811205,-0.0025107255363012618,0.03696552850452265,0.09708063031827932,-0.09946838709615365,0.06959546210316607
ITGB3BP,0.003619865484047215,0.010657794363373253,-0.04466516649586809,0.028017701622767163,0.009161381207362228,-0.0008978084797887352,0.01931967907581196,0.026881069724736962,-0.07821255725560831
AANAT,,-0.019960874973748176,,-0.01019715229439971,-0.012031462557437948,-0.012423089322729942,,0.028037252329596342,-0.026674500834923252
RELN,0.10649889317102557,0.06463891763409305,-0.05184235760497193,-0.01769997278138271,0.02481818880238388,-0.03494504628912775,,,-0.02970748865961559
IL15,0.0823172480107978,-0.010946615743155067,-0.028144697683566876,-0.015303198007716892,0.010079029004083027,-0.005225259555755578,0.096354305104093,0.09743985148887592,-0.0483464729101722
BSG,-0.04470956219016259,-0.021728342592886783,-0.00453817210205464,-0.013443991875102005,-0.06809557230584953,0.03523373601279866,0.005371898868082162,-0.005886571177015928,0.060014914974309136
ADAMTS3,-0.04049292885166067,0.020221386682607166,-0.022218110063608888,0.042929293106334684,-0.008492465598240474,-0.019632261542010074,0.009372496609395028,0.025153327910989738,-0.006603924128133082
CD34,-0.024437259044243532,0.08124025932358667,-0.00906394332159779,0.05071152947904278,0.012665719319195884,-0.023243262809957276,0.010093235299352991,0.07075399607171795,0.028425498774119123
PLAT,-0.038922803811981536,0.04188265900825373,0.015764257855578598,0.0003859598858788921,0.008867765787894203,0.03910659284031883,0.025396274871161452,0.03406492097867649,0.0020865062099597737
NTF3,,,,,,-0.02005382975102982,-0.009282859761277643,,
LTA,,,-0.016246426764469402,-0.012898951659375263,-0.011587552317307227,,,0.0013939345688490348,
CKLF,0.027608091361484448,0.022009355001852964,0.053046691592026046,0.018497834551658064,0.004571527475642427,0.053171624921598194,0.0663617183599927,0.029146654725025596,0.024854535845215193
APELA,,,,,,,0.012463775077735391,,
CD24,-0.0245695356821918,-0.001534374115719629,0.008508177005790022,-0.030201030834346918,0.037705712873757326,0.025941247285538673,0.04697661200412935,-0.07508547203659065,0.012743036443508141
HSP90AA1,-0.03532391189940608,-0.06866115543783984,-0.019093752245193808,-0.03324250507597745,0.04667477062733242,-0.019764754761680763,-0.004640733630658272,-0.10245604912115341,0.082953381744075
BMP4,-0.0031635497208637978,0.050478385387029576,0.0017768900124410392,-0.030094802676490746,0.03239161611527592,0.00032943819466399037,-0.0402294034384273,0.1435394213602353,0.033533256251949056
SCGB3A1,,-0.01375807451591049,,,,0.0432464021737315,0.06756341854029467,0.01293822328926053,0.008629980641335471
IGFBP4,-0.04493824029563928,0.13732547189737646,0.04707694382225101,0.013893492852179654,0.02302903876644506,0.07692790053694086,0.02818258336565634,0.16871962232366242,0.0542639250949444
RSPO4,,,-0.0012903804115565617,-0.019744105416192852,-0.013477028777257672,-0.010478995817311166,,0.06310423081667549,0.025263652407183805
LEFTY2,0.0187770763561189,0.055631800532405205,-0.01644595760364247,0.0018718991873693566,0.01321301295659756,-0.01149034707461645,-0.01747183362336307,0.1069631936205864,0.07607508881632598
PF4,,-0.014271793816255382,-0.014778333262630972,-0.00878077020065608,,,,0.024885417560826652,0.012550213323962353
ANGPTL2,-0.03437962121117169,0.07974564752348186,-0.025789799091330803,0.002341377772695612,0.04551251474570373,-0.01714102383742707,-0.05767238009354318,0.056723819697408195,-0.026289251323234883
LRIG2,-0.013397016636777061,0.029413487449959117,0.031423625462299105,-0.01709962028516229,0.03666687174557495,-0.012398962562574153,0.04841424048656268,0.008433867759395681,0.013630685481306621
ICOSLG,-0.009506158932189904,0.048136350016769955,0.03973274192095322,-0.024545534884142867,0.0010169809624184952,-0.019887177193646403,-0.04264715734412281,0.06884498353980484,0.07511424577022537
WIF1,,-0.025679776470242457,,,-0.0103999038947841,0.010145822394175111,,,0.0067716197300205045
NPPC,-0.03425215904394765,-0.04268123227112334,,0.028421431591509654,-0.020286908067015743,-0.014563239753228185,,,0.04251234382848797
LYZ,0.026076466824704037,0.006465768376488437,0.047665733369888094,-0.002622169224110869,-0.030869783748003893,0.05943990156723873,0.06897693148731084,0.07870876955297039,-0.02108118783327853
EREG,,,,,,,0.01806926644834025,-0.03325725904882664,-0.030335022907681995
SPTAN1,-0.0021164504020856913,0.03478842382965604,-0.07442677701952677,0.008217565291601297,0.041330214515357754,0.004838749311828277,0.05151889523888594,0.0052114230625394855,0.04746007049057989
LIPC,0.00493066382704919,-0.017472426897771533,-0.022242181381976825,-0.015779698019098214,0.007691604122625493,,-0.02554581882197297,0.008333715182989134,-0.041089036039662075
COL8A1,-0.03813540247305993,0.10650116082890891,0.03417541825197691,0.022566694524452802,-0.007651138220384445,-0.011265793036023347,-0.05072133369979106,-0.018880229699284497,0.007063823704942037
GSTM2,-0.0440199034567704,-0.006065069058606977,-0.021749189476779666,0.019153963272432083,-0.0320422144087718,-0.030972512726683842,0.023701475954116393,-0.020641960808695483,0.012230761449565558
SPX,-0.01917973170702625,-0.01559547720194557,-0.014001503679606155,-0.0031362145213599327,-0.04010912108471791,-0.0014056715788145857,,0.006662162960286822,-0.030498657296125217
MFGE8,0.029297215252315302,0.06087077969001676,0.049520434387969214,0.0005661335049551096,0.04925838059506758,-0.03011897189954486,0.06019549843793194,0.10284488674587079,0.018404446843339445
TGFA,0.0561483234515726,-0.01676897898020978,0.029953148004326063,0.022288249503745913,-0.0024740327707882567,0.021357546289127005,-0.027534125372446688,0.12154243513046377,0.0017339908674197022
SLIT2,-0.023006874220154728,-0.014210709849744287,-0.02983459034167175,-0.029885189739979515,0.0014936284159792537,-0.0063569511922176875,0.09854792393817682,0.030661039059831786,0.01923606822660165
PLTP,-0.015003201411310382,0.015568441357757716,0.04500958457299124,0.04198740822103845,0.04486377459542724,0.00839992969921321,0.06779659765291242,0.0649142108614252,0.09605444540427188
APOD,0.07027096930388259,-0.0007436240147425801,-0.011592371821234277,0.011084848743639027,0.01972438761686675,0.034846102893445766,0.09174331822328015,0.027866079447101604,0.08649894328481128
B2M,0.04592703615966672,0.15284014307697427,0.07642685641620582,0.09163151944857575,0.08195120841440415,0.06503669731414194,0.11989576322230826,0.14626405214136234,0.02984861538479657
OMG,0.04812549238535986,-0.05593445058534637,0.0078117436458086,-0.00017999355285901064,0.034729078046278276,0.010882533197096221,-0.012938800103115025,0.052380338349698755,0.08476481821981074
CXCL3,0.008556673210794216,0.00663071546307785,-0.030382846760401396,-0.04026541524728298,-0.008763376416320209,-0.01121031050909479,0.07798038289006762,0.03284977160428127,-0.03528658689965948
CXCL10,0.044969243981477676,0.04546897576895851,0.03352577811434207,0.06676730975446442,0.0735519277291869,0.06555828617443223,0.025026375247299767,0.08793794483539683,0.12515294308658526
RSPO3,,-0.0186885961281704,,-0.010197151540945608,-0.020355014726886004,-0.004798029238007307,,-0.0003040490386772448,0.09202019345600428
CORT,-0.022355332625781748,0.08538142194410538,-0.0012331039564298751,0.06721556247342302,-0.0389951389776983,0.009341082821098651,,,
NCAN,-0.06679599002520006,0.002563831819215308,-0.02909910139426171,0.026809028874007663,0.001327046758124939,-0.014512709196753902,,-0.04128565543269848,0.0775879092333227
PRG4,,0.029133925394950206,,-0.010064148818983642,-0.01722310775964659,,,0.03342147521557907,0.03157968919263851
ZG16B,,-0.019078296901597687,0.19912325686424803,-0.011680675547225204,-0.009207362216511491,,0.026890007837498675,-0.012107635857279593,-0.022478042537997296
TGM2,0.04370802342933141,0.03839698509708422,0.0093203009657475,0.02698926550842694,0.022259068416547827,0.026256561260606597,0.01822835244964431,0.1361579513037892,-0.0015268762841779916
VEGFC,-0.0018679372347124054,-0.026270709873676627,-0.02283447050553702,0.014226808171754295,-0.013579289681340955,-0.03463266212319528,0.015265038385079763,0.13336813813888476,-0.04949430088993732
WNT6,,-0.022198351301520848,-0.01644595803525846,-0.01392001370528113,-0.007025021677325412,,-0.025772958622330307,0.026553003635104978,-0.02322656184114375
NRG4,,-0.012671670908391336,,-0.012248529505977912,-0.017688833622601097,0.015243720290524471,,-0.02900389684211108,-0.020069300293375458
PMCH,,-0.014604782659636793,,0.018060459583438215,-0.01347702812684547,,,0.07981603512980777,-0.00961549602413139
COL9A1,-0.061108483025735245,-0.029320133804182507,-0.04084771512860057,0.009501213641885857,0.06573829030948547,0.017741385013801715,,0.028040160195113847,0.020312094395625296
GDF11,0.04019672907265482,0.009608073296127565,-0.0030540591403617817,0.08421855950713084,-0.025806675079924714,0.00588398433898022,0.016334175681179577,0.0567628980973902,-0.013122317213605652
RAET1E,,,,,,,,-0.03181706875754992,
IL24,,,,,,,-0.014534318889252405,,-0.011710798717164487
SORBS1,-0.02401441267613833,0.054669899857530416,-0.0020249654515524453,0.015052413966923056,-0.023566631724976392,-0.058573645323048276,0.08570198407018711,-0.012515147611260049,0.03408349159007505
DLL1,0.06732350766610447,-0.000831540009042793,0.00797582328048733,-0.0072419530354483124,-0.011254799247990804,-0.02366599129456189,0.0013078185649933126,0.107561014147458,0.01134506583683394
TLN1,-0.030324147831889355,0.10884147551461643,0.0042256571580388605,0.005535259844980294,0.002587265547872574,-0.005402917174006516,0.046941862545785286,0.11162761635008223,-0.019512883619735546
COL2A1,-0.020997374509317702,0.04612520214306372,,,,,,0.03011784660017649,-0.03146932226998587
SHH,,,,0.04460433410019617,0.011553374527724829,0.011507142705043556,,0.02741863977694964,0.004533368167242658
PON2,-0.019086760547102514,0.0036828968593258194,-0.031428587158437014,-0.04575425374677722,0.014193214408399737,-0.06379572346379322,0.08311764035587572,-0.02597821931685547,-0.011390676720485623
ICAM5,,0.013086051639761915,-0.02116964148648074,-0.016300007540715946,0.0672898627133107,0.014866180222100752,-0.013758518641904341,-0.04072471655283299,0.06385717079711475
HPX,-0.023850542051556546,0.018504978804365555,,-0.025446474011552655,-0.018068877697203146,-0.010478996281793038,0.07091220345237649,-0.012225736996435269,0.05221158443604043
SFRP2,,0.09434189588695457,,-0.01191087377030242,-0.015059227987518287,-0.048946416965800925,-0.014344088919401607,0.08543505282211562,-0.03682062092086949
CFC1,,,,,-0.011587553017602873,,,,-0.01334894344730956
CD70,,0.012518788681404243,,-0.020245096433396215,0.03259556634289866,,0.04601466113524908,0.03720379118667642,-0.042293376116719836
HP,-0.030763593540818427,0.008502501662355121,,0.0443668541006631,0.103061940976116,0.007513768960497399,,-0.043386657395228116,-0.01543665133619565
CXCL2,0.017157155185092934,-0.004364702689883679,0.01605063758852586,-0.05271012369905154,-0.0020284016335199054,0.06431707072241885,0.13467870303663834,0.03182348091197984,-0.04606632569637635
NPPB,,-0.017749247695420346,,-0.027584510682464446,-0.010146532672790727,,,-0.02942122317593757,
CCK,-0.04803835866602359,-0.009558025002184233,-0.05117064548606324,0.0009029492363489663,-0.04209313133938928,-0.02356439007788269,,0.04383151737545152,0.04222632259460939
SEMA6A,-0.09636224474274684,-0.013504723998529918,-0.023186013930664627,0.013482580667314375,0.017472833565297146,-0.04125798401978325,-0.0079522565198184,-0.03760420449286254,-0.0454845845647796
IRAK4,-0.03924853645026382,0.0721948492090296,0.02827918749997388,-0.025557689018351357,0.0279641781220677,-0.029880789477642233,-0.013976879866936819,0.07927728140514631,0.04885452707945093
GSTP1,-0.07614282478964536,-0.0030872029743830172,0.015014718189600776,0.011718996473541762,0.04244213121793032,-0.045208876095588796,0.04582522534533872,-0.0005982970796396194,0.012503957824984008
VCAM1,0.06873864056349631,0.11202986485328285,-0.019288541885344256,0.0184906105244711,0.022421151139100818,-0.006527446656756766,0.008586251427056544,0.10909642033486623,-0.0414274520645503
NXPH3,-0.010022373101576122,-0.032883155130530646,0.034449565506642264,0.008554239362254029,0.0684465665438143,-0.0016047269866284479,-0.013711869617781466,0.03701081342025091,0.014544997158887674
MTMR4,0.02808252832327662,0.013869521555464056,-0.005028599003776792,-0.021913372209897322,0.045641498617621734,0.02830280139122846,0.016772166774427926,-0.045907509486749716,0.05163907999501199
LAMC2,,-0.013931303523399897,,-0.023376143364567004,-0.012773352645392935,,0.05346088344193763,0.030874251192306815,-0.033635507468023386
IL10,-0.0232203850764204,0.029753082356351462,0.0038649599002899583,-0.004296780730146362,0.030310779347948964,,0.014301809851783809,0.12565429273290046,0.03235598203858478
SEMA4D,0.06062761161631609,-0.013489456507555082,0.03322039626943895,0.029779687668919093,-0.0049538121566154395,-0.019502230601440962,-0.03108306964798821,0.05542970983972858,-0.0009064400584362572
TRH,-0.02052648653855322,0.08476859647725947,,0.034231766536092764,0.09650020580543436,,,-0.03295374298764525,-0.03410713820180062
SEMA6D,-0.050266949993739214,-0.056862433547674715,-0.010303343408929886,-0.013342295840449518,0.003515542746829351,0.008826052241857478,0.01921811104922179,-0.05275845462717825,-0.0030382900101277076
CEL,,,,,,,,0.18405049020420236,-0.02130088908986328
PDCD1LG2,0.07331295297205517,0.08869057261710599,-0.009421035676822887,-0.02417801832447838,-0.006006703303417784,0.040663061244089846,-0.004793259316502768,0.1317159125876719,0.009214601929728134
SPINT1,-0.043731189272167154,0.017694483570769033,0.015967105617818396,-0.029143478110904515,-0.022190908949468333,-0.00010157667606957976,0.007336790118460302,0.06600779517569413,0.16099923851781017
CTHRC1,-0.0823436701979467,0.10150141799332094,0.015211739619898041,0.053063379014111504,-0.020889701254643303,0.02710157745945231,-0.07387858956225338,0.12317090629808289,0.08683783355289143
PODXL,-0.0014318783092850877,0.09565856621442043,0.008179848702297973,0.04242442795247684,-0.029355363968232778,-0.0010844740239366296,0.04768812415937999,0.06900742555991562,0.03471944679026913
JAM3,0.005393909105752022,0.013862626055279928,5.5922681600923507e-05,-0.00457724477444014,-0.0152097566812495,0.01202438533590814,0.010206062665412175,0.026590649639999075,0.009763303406338414
TGFB2,0.04662036095515027,0.10401719387322114,0.013811258374476462,0.023512315630060808,0.027920208714628546,0.02013964703800929,0.055944587662786725,-0.05438607318950635,0.022539599125135958
COL18A1,-0.04182302325088995,0.11132871532289829,0.0048464367887188385,0.028388500459613872,0.03871787851708435,0.07843100646319726,0.0839701330073503,0.12894484695066907,0.04244596047292767
NODAL,-0.002372138719647215,-0.02862492746547542,-0.015840214923084437,-0.02059666788999338,,,,0.04161440568131399,0.031134637181494836
INHBB,-0.01843338524494621,0.038940389363543326,-0.034638321445564696,0.02415165335867832,-0.030646026348887332,-0.018346225335289065,0.05063865147614694,-0.08857961299163652,-0.01093185706753899
LCN1,,-0.013931306657999914,,,,,,0.015064762930593664,0.10066646069556703
ARF4,0.03855900744773307,0.027512489069719186,-0.030410174684478646,0.01770553518974316,0.007094844869434505,-0.07732376979115307,0.09460948323993458,0.025101035430910218,-0.09631001526039575
CXCL14,-0.022941194063478693,0.09194816550014805,-0.030350567732308643,-0.01706018726918381,0.01629438229706046,-0.0030180996408941028,-0.04521888992246046,-0.13018786063339666,0.01335188707713608
LIF,-0.02772487710212984,0.06406848105250393,0.0781119848697963,-0.04323896375143057,-0.06055528208473378,-0.012423089322729942,0.02022005117531852,-0.00210883394928758,0.011970865518878033
IL17B,,,,,,,0.020893111055972007,0.022920892155504864,0.05050589490233557
MMP1,,0.08589177821428717,,,,,-0.04840685457752739,0.06578857782689591,-0.02107113523503638
MATN1,,0.0004962233210527385,,,-0.010273965166737674,,-0.014534320984204672,-0.008935370251845686,-0.024308735582296983
ADAM28,0.020283597561253534,0.08288319129135173,-0.0017571683686159985,0.043673053413149365,0.010560598169517174,-0.03607952816206978,0.017305438408995687,0.10026197607868159,0.016177986821159007
TCN2,-0.07673500446439431,0.07173832866335368,0.010887839091934533,0.03154454203430941,0.01069713289751508,0.024379898086731352,0.04871507042277049,0.07742420814394377,0.05357727375526167
THPO,,0.07522342161505526,,0.07334446533074822,-0.02109200500159041,-0.01292740417021125,,-0.023536368312052688,0.037617000834623146
CUBN,-0.0015358274347558641,0.008696510315669155,0.0686650287013416,0.07893890424275236,-0.03782177021280479,-0.004062132049558914,0.029826367805731124,0.0035649925319054254,-0.024914544580462914
TIMP3,-0.02096582592736241,0.05269966906877736,-0.005655770776585619,-0.011762627894239104,0.02233086879856465,0.01557411451049532,-0.011585559321812565,0.12843354292327314,0.0559886509072609
PIGF,0.02034896757406245,0.016179398321754315,0.07461004460605916,-0.0680706834968805,0.0023713049144689904,-0.010823300855120942,0.014029984426787828,0.008919641703386102,-0.02319905582043131
CRH,,-0.016322184390424842,-0.01987942796043295,-0.011796303891801028,0.050786343399904135,-0.023389445265602035,,0.009101877816341662,0.027276708370800345
BDNF,,-0.03834569171976917,-0.01778331878967156,0.004870018847761194,0.002985039532435803,0.019982352213342023,0.011657737922690982,-0.01167959206816145,0.05123579528529746
CCL5,0.028607267927627463,0.1345414430634684,0.057602128060346404,0.0008344081292794451,0.02537958200263257,0.15163680080728936,0.09432521623306316,0.15305048741950236,0.07237282561115019
GAD1,-0.021450951863500246,0.013046813730691905,-0.015223549323687526,0.00891781390682302,0.012337219270923917,-0.04008002765609941,0.04973123169209796,0.01887991314129899,0.04055763461249765
COL14A1,-0.039792319532872905,0.06394521205911345,0.02727484672452049,0.010470223446548532,0.041258197104978134,-5.700290831613865e-05,0.05272809575948459,0.14733964223723012,-0.007303629017061107
HLA-A,0.025729045303085948,0.09383452147056873,0.039682428200024045,0.07688615356574743,0.08228434696325065,0.012985422683341588,-0.026767959415362377,0.09931022548625891,0.031602013497187956
CD5L,0.13763005265780648,-0.016322182502072433,-0.04513748715106468,,,,,,
FGF18,,-0.014768625027436522,,-0.009372075226562209,-0.01100895843875662,,-0.01509143743426432,0.020792089043969085,-0.03337150573870175
ADM,-0.020081952811505686,-0.05385301498206688,-0.038817011645935984,-0.044586052135988465,-0.04590451636200969,-0.01982444278733533,-0.06836769537914043,0.00832833412084508,-0.0452147462902024
CCL15,,-0.027232115704256585,,,,-0.036883965271049264,,-0.028580781027892087,
GNAI2,0.005778866797025827,0.055532221769791446,0.03610452636499344,0.041211841124676706,-0.02151929209861088,0.047508014456314966,-0.01902596940919777,0.031522066435515264,-0.008497955279597378
HDC,,,,,,-0.015737451825398572,,-0.0038483174082270697,0.1220818447996861
COL11A1,0.030028355249197978,0.07427743841587593,-0.010623173719490762,-0.00812005192754755,-0.021025895113919123,-0.044934244873286136,-0.017284949958278152,0.019517719233602626,-0.02816887965642864
NUCB2,-0.03538752210430291,-0.0420646283504953,0.024688411743140775,0.032829557505645965,0.025080250389382053,0.008402828856495579,0.01629364887236644,0.0437505707412177,0.02082306916563154
FGF16,,,,,,,,,0.05808757334765424
CXCL1,,-0.0004804801784197143,0.024433800327026484,0.019862908088195345,-0.011222994706245572,-0.011764014972325878,0.12420689385116909,0.11866854824682793,0.010806376525862877
VCAN,-0.03446739185486268,0.045960743958907736,-0.05832226841168958,0.007005311787739252,0.054702243371892,0.04285787177588407,0.03721447416502171,0.025696476045499305,-0.0025462002997649652
MMP7,,0.06878981157211868,,-0.018632323065638574,0.016410190521827503,-0.022725528411901046,0.021893348931271546,0.06136698376411229,-0.025449718472292777
PTPN6,-0.0027615463138685402,0.07151765324260091,0.042937474051368905,-0.04652067554795242,0.06122361533220031,0.07192247054545348,0.0674644777416193,0.12555570523413667,0.010048081909418288
PTGS2,-0.044489236779559245,-0.023744518875055225,-0.019032222148137854,-0.02265702048281232,-0.02277825718493216,-0.025089056924254317,0.03326993717575606,0.03502399383905277,0.0208141179158392
XCL1,-0.020045440550368023,0.07798574293024513,,-0.010197153257146862,0.016466518861314804,,0.0026806907074086285,,0.018227902433394366
CD58,0.05793975722410887,0.04392738908842061,0.03541254965823507,0.010128901561965843,0.003498934040871019,-0.02379962328819703,0.06924761861525576,0.05934088858761408,0.035661123246490435
TNFSF14,-0.01755935066652947,0.0012561986751248014,0.020893812865705224,0.005454554920579593,-0.026873550194374183,0.036937637397369195,,-1.1781963108251014e-05,0.047113951837182484
CNTN4,,-0.009262996722170565,-0.017411108725619386,0.012918569013724443,-0.028108508381714015,0.008545220209260723,,0.004677135305800725,0.019404763223009693
NTF4,,,,-0.012898952313094632,,,,,
INSL3,,0.11212789117341475,,-0.009372073388284352,-0.01170001927627365,,,0.03606783771192538,
BTLA,,,,0.004348271450023612,,0.0642653025898805,,0.0649038725021123,
MFNG,-0.0587894975994663,0.10603669155116402,-0.04795870114968771,-0.031703793469871316,0.02959786647446433,0.03805585343353649,0.16175118128965882,0.08416801813633583,0.05153232462985494
ICAM1,0.011983006720868527,0.11171886512194266,-0.006825087439014386,-0.0032491317447576,0.04215061903048671,0.0018696263017355574,-0.003012044581702759,0.03526955863804616,-0.07297824826484116
PROS1,0.05010783439613511,0.07905349191198108,0.015264245603113414,0.04765066165444153,0.003368250844717651,-0.0006198118923490387,0.024976626646384108,-0.03551101595927203,-0.025241292006042318
CLCF1,-0.009539090334809175,0.08057517501223066,-0.022290871990688268,-0.028252515564150413,-0.035509994204124824,-0.021896574145419793,0.017496663273525167,-0.06739051623161861,-0.018981692098345247
PSAP,0.13845116361288415,0.13748104411957635,0.05257401604199476,0.03912943727782993,0.0340467885907917,-0.04762877854184744,-0.06340814227955377,0.09905053654552139,0.07114528058692515
EFEMP1,0.08492253257372429,0.08686715168200854,-0.026720842363588782,-0.00634411511603039,0.05564076771989312,-0.02610149639647251,0.042433831364396185,-0.08200726731344475,-0.061925819087530885
C1QTNF1,-0.08016379118202578,0.03768400421802295,0.02149445530186935,0.0038376384819968972,0.041189446455467196,0.035016699101122886,0.010439077182593666,-0.07098423619922961,-0.01732319685415449
ALB,-0.030177941794191258,0.0034450909798691234,-0.029340630448130924,-0.016638778270958953,0.07347271443135629,-0.013050607431359714,-0.01375852316517125,-0.006831049663150221,-0.01968806553853218
CCL13,,,,,,,0.20172109161059637,,
EFNA3,-0.051457905910213014,0.03166197361232751,-0.07387404551986447,0.004906792434240355,0.03732995697540866,0.03744710281101103,-0.012613636535948254,-0.027633211545057674,-0.0033575349074431147
