,MGH258,UKF248,UKF259,UKF260,UKF275,UKF304,UKF313,ZH916bulk
TIMP1,-0.0012798165773070327,-0.001932228812113788,0.007730873653265419,0.10100802163906704,0.04056221506703166,0.03368048356790992,-0.07675278278951458,-0.0028997730512409776
PLTP,0.03997280096690664,-0.02011135462145149,-0.007703948968381732,0.10679577654270482,0.04918931903181185,0.046307860270584936,0.048228628445371895,0.04391575508109236
TNFSF15,,,0.035434703748965325,-0.015690529959371858,,,-0.02919666552894461,0.0042300064470409396
PRND,-0.017638270398278578,0.05778226658401709,,,,,-0.028278709088752647,
NPW,,,0.0047639311952054645,-0.021861212011574874,-0.02244340936615742,,0.036777496785341396,-0.02736326301924017
SHANK1,0.08564268074767084,-0.02162380699169475,-0.021717320998218232,,0.025027091265819777,-0.0007140174417327043,,0.042630740404109586
PTHLH,-0.04626246364694491,0.007860720283292592,0.004106230952872285,-0.03874154665311893,-0.033225753834547754,-0.006474915625749741,0.05683045232279698,0.08343686572163887
SYK,0.011274649516480358,-0.07725843338988027,0.011632403344815407,0.004510739247607971,0.023078209253956695,0.048838343549768536,0.0014148540692557282,0.04582449007936389
FARP2,0.004882690680615369,0.09783608166431335,0.05302068956163323,-0.0016953676504499234,0.005941474497349448,0.08928333879531002,0.015481486254024793,0.047558421185324204
P4HB,0.010757344710813644,0.022909509645260458,0.01944384008860535,0.0028210750919466683,0.00205988877821031,0.004922728398253107,-0.10680834031733061,-0.01995116646130617
TAC3,,-0.007885712020183452,0.004541036833174265,-0.03382013588054525,-0.03148271250898148,-0.05016104771454814,,-0.054940664279957745
C1QA,-0.0964644992106734,-0.018029486497060616,0.030616896337218834,0.047691180398265705,0.10549094501799897,0.07506172477730258,0.0764007443035259,0.10681032419957637
EDN3,-0.024770858253400634,0.05663239609276991,0.008785676207225005,-0.017248518378432477,0.02734339003900976,-0.031918819769789636,,0.07395112034465304
AANAT,,0.09398478361459599,-0.011094867548524437,-0.014138105877391146,0.005135138905409281,0.11466520404937507,,-0.03378368435387583
GDF15,0.04027624603041229,-0.04954856584110412,0.035384099780771415,0.017465513873814606,0.0020993749087008084,0.11875214578311519,0.08971593862540098,-0.0026533682881984193
LRPAP1,0.08511141780599035,-0.025831737361498918,0.010570255213410281,0.006003989368010798,-0.01684538965610254,-0.00021832522763744184,0.010929910724880924,0.014999307350176102
LAMA3,,0.09256284891007882,-0.019516108077005163,0.15401286067996167,0.014964346937506099,-0.030397247525106995,0.0051986537360909635,0.06740363576954864
VCL,-0.07855432567188372,-0.038929663127263245,-0.02339832353619403,0.02803434142125004,-0.047872672266809635,0.014327147191615054,0.015888520095247466,0.08446568934665984
COL5A2,0.05133651380080208,0.06578917203359907,0.013987579777173714,0.07155967330237996,0.021814464488921936,0.020523438738374606,-0.13619032798207806,0.1012283210358193
DKK1,-0.017638272595775707,0.004198169418607797,,0.0016565844048903918,0.02263956588577798,0.010304783864062101,,-0.0041426068416489945
COMP,,,,,,,0.051567843798481436,
POMC,0.0961449018131842,0.07017899427772757,0.05373173824520921,-0.029735463837070805,-0.021707511821894315,0.07831333540461458,0.05948046262840152,0.022960659948728094
CCL13,,,,,,,0.039331344702284374,
CD34,-0.021124255438622806,0.0026002397211233553,-0.02750438490622211,-0.00017943119255549604,0.05839729258287103,0.02994341077893067,0.03639931753166265,0.06957622535877986
SPON2,0.059579852639876224,0.01381396286649003,0.05188284080620178,0.004718643002347821,0.000669016203587547,0.032867425669746736,0.0717108437087266,0.0722866577443545
THPO,,0.017409129162664645,-0.023085095250451233,,-0.029288691633154,-0.030174537779427274,,0.04474290459984522
SFRP1,-0.027115612312958923,0.015173741254930389,-0.014034522849011246,0.07348767570924875,0.006067291645852897,0.05319120114417143,0.040782767098158715,-0.003200032499492956
ARPC5,0.03061119594497416,0.038232138293500896,-0.00026581332968840635,0.05061266527935396,-0.010302274191255423,-0.013320748321641873,0.01483723669259332,0.006992741801614629
VEGFB,-0.005417633066294055,-0.004288721462157412,0.021708269458649433,-0.009717328346108061,-0.014577434589711072,0.029681668948226474,-0.08498755535411054,-0.06061410861000664
GDF6,,-0.030363176968740854,-0.014929410947764479,,,,,
LAMA4,-0.01805922027720797,0.015038150861120923,0.014640579552035403,0.11004847284312343,-0.03234036956126094,0.03986119131157951,0.05355220858546656,0.08363459029473594
NPPC,-0.03216287315625812,0.035687667886912564,-0.014820288991060415,-0.03389820838910807,0.004413343417023079,0.018511778785895668,,0.02290731622480062
HAS2,0.004853690190142339,-0.036797022657266684,-0.008921197224986991,0.05005973867749206,0.04934642743598406,0.013238975614681818,-0.0246837964659281,0.02168810371038573
JAM3,-0.024286214855500282,0.02338500276516976,0.016284426004697077,0.0224131792777951,-0.017980511688224416,0.0566052929820277,-0.021684278571081343,0.058519658889525025
MEPE,,0.06721135688706623,-0.04342577044643888,-0.031906746537441744,-0.03907760657920235,0.0526193693115293,,0.04470756988195198
ALB,0.03692911726384503,-0.0314177049935372,-0.018103587722911752,-0.031001824941657596,-0.022443407877698413,-0.03049409414806624,0.03562360002470311,-0.019504116516934518
SAA1,-0.019352531880222464,-0.00412459176422083,-0.06101837039997619,0.1256410437003304,0.1164683564819775,0.053553158819058304,0.030210402960195927,0.050522885617050914
SFRP2,,-0.023198935593351542,0.03158926345892893,,-0.026459803786944396,0.03407421049537497,0.014469162427993133,0.11788727976479611
CHAD,,,,-0.019553973647367936,,,,
CXCL8,,-0.01600349737989765,0.018675519018308884,0.05708424053618755,0.028469880691798264,0.02920033917113624,0.059648937523446154,-0.047249735603776724
VASP,0.01794752319466632,-0.006167274310012668,0.002328485819329139,-0.008957999595253707,0.0005471379790625346,0.06885692895705867,0.0016023526965870272,0.012855782469362566
PDAP1,0.008094901039617625,-0.04016647322595842,-0.040513990740674674,0.02644082260653263,0.03549592925513433,0.016569069614838193,0.053509670497653226,-0.03636057419121221
VCAM1,-0.0634449357407141,-0.036306069888835855,-0.013153983969033656,0.04345792460030684,0.05696579051657184,0.020593075306195616,-0.02506789889972911,-0.048063227837275735
CALM3,-0.05814113762570994,0.011889351461372629,0.034497640262949096,-0.0015421183945487594,-0.09770073401937325,-0.02128285409346696,0.061662757877877575,0.005121738170705051
JAG1,-0.01198878068509624,0.034325050264601024,-0.0316911268923605,0.02735248730530617,0.04292385095752761,0.08552526568938207,0.08877532823696882,0.014382639439243733
CFH,-0.019062389530302495,0.004290999389316116,0.01810053545061819,0.054903285219486,-0.011135365143215814,0.1148600706619983,0.06642979861624053,0.12550955235443195
VIP,,0.05174250210748145,-0.01754810298150546,-0.030499970317599004,-0.0031375501365483558,-0.03986744747460231,,-0.056114491321197384
IL7,-0.02623536922551011,0.04531085180138395,-0.016879444908082162,-0.02448023267758941,0.05381573597750104,-0.022632288409545846,0.023763221080292305,0.06203258180314853
IL27,,-0.024359691580508585,-0.022027394530478795,-0.013808118579597668,-0.02113987010692055,,,-0.0325308916687164
PROS1,-0.016823318725674524,-0.037489785097415296,-0.003576660437240143,0.11376554739980196,-0.06756896997916083,-0.0202802753827581,0.044879085609980884,-0.02504754412765338
TGM2,0.016912589887005093,0.00764382930442685,0.030952756702316828,0.06571913539028255,0.03555076654007109,0.09634559967160601,0.006806870188800428,0.10167949605330869
C4A,,,-0.01245378729885592,,0.06571960721640617,0.15147167907671819,-0.015150387108369532,
GPI,0.012434307984620868,-0.043561925772430996,0.06160308760195452,0.041405930066380055,-0.09173386405345792,-0.0362352577323097,-0.031414345810343185,-0.07307103880269535
DLL1,0.028412475584781008,0.014284716968886698,-0.02854809303798712,0.021805700067183662,-0.027335850654682824,0.019342315342986888,0.07641591584751684,0.029338369312841214
ANGPT4,,-0.016773862754526688,,,,,,
DMP1,,-0.021442256047347286,,,,,,0.06277985224170327
DRAXIN,-0.012282947553576243,-0.010650093150101982,0.021808184606448358,0.024425089134720003,0.019159360432510947,-0.025369545268455293,0.03534379497026068,0.06056203528767857
PCSK9,,,,,,,-0.03723949464755904,
NPTX2,0.01173918541812692,-0.04713152248738667,0.03793938700791465,-0.057606020381374634,-0.05619567046766841,0.05450644886625201,0.048903036896189134,0.0688981950825319
PDYN,,-0.00048809066921818884,-0.03876746132496468,-0.05107366255623937,-0.04725751689508382,0.023133537163014826,,0.0376637190273513
RIMS1,-0.023815584893501395,-0.04523376518668393,-0.020370942562878698,0.025508263910292147,-0.0639834258726942,-0.008731712834482624,,0.0018078533435950358
FGF9,-0.020495389912045744,-0.013595599330417065,-0.01772625544237683,-0.03722178761066108,-0.052909122496036104,-0.03945459014002026,,0.14147217245559357
COL4A4,-0.02158258075049148,-0.03294611136398957,-0.03876630021760947,0.014056299118145574,-0.001226679443499159,,,-0.05259961720600712
WNT5A,-0.008807610648930835,0.007053450918807572,-0.028199589686473313,0.024507639282149427,0.021303513441287877,-0.04244250856710366,0.019789818988482085,-0.02833020940901591
F12,-0.007269000298964935,-0.00847580210001504,-0.02390443136415764,-0.0184710621307321,0.01610756019138421,-0.029472647411345254,0.026991209555665648,0.055243613977792136
BMP1,0.08064203498337814,0.0018467487511795392,0.022257606808260364,-0.018699167808541813,0.016289731928514233,0.0035624418248280778,0.044264246895117695,0.06477301003261504
CORT,0.06388899628374255,-0.029170073224618953,-0.0011661355750271765,-0.022833247983272582,-0.04687946060879095,-0.053221980181377984,,
FAM3C,0.020948806647616815,0.010076563954706304,-0.009291649067706027,0.0020060836542771447,-0.01269483698337661,-0.030110293736795406,-0.005765535565384801,-0.014734501750094772
DSC2,0.04227311007326312,0.04132836082187446,0.06054015445058433,-0.02881220390692232,0.040017222320917055,-0.018205040725533986,-0.007826702405038194,0.009027206844472242
IL36B,,,,,,,,0.02486299086313524
BDNF,,-0.01044558108324924,-0.025881545851563194,-0.026229983809793554,0.009162736772644016,-0.02995039232317825,-0.006381018557308313,0.00603073610634638
NXPH1,-0.009308854426857405,0.007268684063058899,0.016827513470165485,-0.052367330000920934,0.013634031227583289,-0.017131421147815948,,0.08106766509461882
RAET1L,,-0.015830714239242902,,,,,,
HSPA8,0.033282052541082276,-0.002556967821640373,0.009237415960518813,0.00665237530885178,0.07610956091270808,-0.03150254424465715,0.07281847840182236,-0.0010798798675723587
LAMB3,-0.06006701452053509,-0.020220373918470144,0.05356827427994713,0.07780342060657736,-0.014789334237943742,-0.027282925589589554,0.08356394986912938,0.09968452696977158
PON2,-0.02765225478052284,-0.03622840308309156,-0.02040924970258703,-0.01892292511200017,-0.04992650013082361,-0.020275530244224634,0.10686431342745129,-0.03229225837802517
CFC1,,,,,-0.020359900220032118,-0.02234178467184254,,0.029220237371240347
TF,-0.016388342852465997,-0.0007356596397722166,-0.058958686131818414,-0.02921313651252564,0.03346125850171122,0.05581486433958193,0.01932774120269022,0.047701152419805895
HLA-E,-0.05861765339705274,0.05092900868966779,0.025209573881908143,-0.0015831315559479836,0.08883819587950532,0.08013553348059388,-0.022907694855246914,0.03057268496330929
OSM,-0.016584716177044736,-0.045336683622708686,0.05035953708553726,0.05757063975142845,0.112323319752356,0.016363399998180216,0.03678978737112795,-0.011341050901021475
ULBP2,0.12667276938372657,0.12029612446447017,0.043779911185907947,-0.023771427017981395,0.06651454836522691,-0.03175220113017418,0.06278761965859696,-0.010807715487544955
VEGFA,0.03970665467047109,-0.04782338539150096,0.020911015069704858,0.057547065625376564,-0.03334705809051537,-0.07075971990429426,-0.07431791672700185,-0.11172867183596781
TGFA,0.007766391491002204,-0.03836698142073813,-0.007090203472919356,0.00810509943963821,0.014380894261774836,0.03032473714738942,-0.004200777118853208,-0.017903694845766427
HLA-C,-0.00030296970408063846,0.00013445520097763228,0.10540463241006821,0.047475211163745576,0.13353325915241976,0.03933762674491861,0.07237601862781738,0.14194253728600933
CD200,-0.027825104481906258,0.01042082967334583,0.03533870720306243,-0.036270409627999656,0.01984695104276409,0.042297684468902315,0.014827396286667896,-0.01078074921727453
BMP2,0.03837587055247703,-0.037629647858846996,0.019581865586327813,0.018573639661433737,0.0023892855593931252,-0.04725454641129072,-0.00025353451385250517,-0.0003059826571992552
TNFSF13,,-0.02070138964082946,-0.011094866364390468,,,,,0.05671560761812409
CSF3,,,0.04145605321800111,0.057397606516045266,,,0.0004644138557126519,0.01947759321996726
APOA1,-0.01904922885174823,0.030532685102823195,-0.01588037959084968,-0.03670641837322638,-0.026769452812187122,0.025928061985393512,0.0787917768129765,-0.052723603906271566
IL15,-0.028986266508881885,0.034651939233061174,-0.03850995514825733,0.009803829480085508,0.058070846508211135,-0.04073372345111015,0.07349826374756123,0.03954299118021758
FGF16,,,,,,,,0.12127800472000895
IL12A,0.009010812965063354,0.0071426449085043135,0.05779022778097356,-0.001324834297295074,0.008258859521568039,-0.021143117156027257,,0.017405475521435693
ANGPTL1,-0.016766271039597963,-0.01726534148629784,-0.032687310461422626,-0.01258929744245276,0.004197361537354571,-0.0374834342626193,0.06353301704531321,0.04799339783906695
FBN1,0.04253171873015976,0.02062216884090223,0.015707257460081503,0.07702020882196528,-0.020994784740643854,0.0908921271517549,0.007487824480137743,0.023605991210692446
CD274,-0.020067878791718553,0.009289442686384042,0.04080799685505913,-0.03276248219658089,0.033804356921184824,-0.038772588110072094,-0.04891046444907733,-0.013811019902483306
NPPB,,0.07064636385483707,-0.009072392866051304,,-0.017827956643088644,,,
PMCH,,-0.018523211606805638,-0.018465634549453554,,-0.023679800861174712,,,-0.019693680934784748
MFAP5,0.02497660790400086,0.1192037679828432,,,,-0.025108044651402477,-0.04971288159627466,-0.029555955018279963
GDF10,,0.09413317210883272,,-0.023358372596391633,-0.02244340725097892,-0.031114306568682585,,0.10206710219614941
COL4A6,0.05941470046562311,0.008871267235402963,-0.013918910914047426,-0.010277750846642411,-0.011527869850323258,,,-0.019359798560681332
TFPI,0.0030653913136078933,0.029701828247436286,0.003883188502511669,0.05233697747489214,0.06362861232757672,0.04231192236319215,0.054144378404537105,0.10071231057204251
CNTF,0.018124944286931885,,-0.010504578225334732,-0.012589295328252004,0.04860143956837397,0.021199248443853097,,
FGF11,0.004871432090350833,-0.01656877392613977,0.00960855412980096,0.07139575544422237,-0.005130222850458703,0.044495995134448844,-0.07692740706054034,0.038985118680924774
JAG2,-0.018188865098817557,0.0016136435701062791,-0.006388521001492036,0.02012912546494163,0.04550115326090935,-0.025993520640468774,-0.013718252262028963,0.0751300650612065
CCL18,,-0.027432418189815424,,,,-0.01003332203442403,0.08841114065301052,
NLGN3,-0.004537396250786242,-0.053136272568833874,0.02356842100339997,-0.04830992816919011,0.009737634692396708,-0.0010584259687073797,-0.035823472624281955,0.03575835907983867
