,ZH881inf
BMP1,0.012337630314554092
NDP,-0.04871152627733861
TNFSF18,0.021287863838471678
RTN4,0.06616038672048948
HEBP1,0.09468403754894646
WNT7B,-0.02519134403044696
PTMA,0.09532862480697135
PDAP1,0.04090816354349042
QDPR,0.06059853253143459
WNT5A,-0.01732689026904037
CXCL8,0.009264824193605926
GRN,-0.035239608429441134
TAC1,-0.060756311391286184
RARRES2,0.06390644869595535
FGF7,0.06820281788535067
HBEGF,0.09483499229155376
CSF3,0.053364151003425515
PCSK1N,-0.005491167528747336
SFRP1,-0.04189904088770499
MICA,-0.051526963431610485
ADA,-0.0358901712230498
LAMC3,-0.08162162674298763
HMGB1,-0.05900836653463438
ITGB3BP,-0.12959357500266372
RELN,-0.04828067004754235
IL15,-0.0439179032221402
BSG,0.03497665959604239
ADAMTS3,-0.05049274204067086
CD34,-0.016113772096057744
PLAT,-0.0595478319273436
CKLF,0.0398029215412148
CD24,0.014755966132764583
HSP90AA1,-0.05715835707124747
IGFBP4,0.0011505571988330045
LEFTY2,-0.035724535864986945
ANGPTL2,-0.012021071152457364
LRIG2,-0.02663453406470998
ICOSLG,0.011092517824848136
WIF1,-0.04469027194469195
NPPC,0.034052260562215025
LYZ,0.005581598404433626
SPTAN1,-0.011392126682389212
COL8A1,-0.05618607415299312
GSTM2,0.04662984445157846
SPX,0.05865269891731131
MFGE8,0.006189556862111006
TGFA,-0.07989662005267839
SLIT2,-0.05152775125946564
PLTP,-0.05815026036144273
APOD,0.003474072973647736
B2M,-0.024576529826678392
OMG,0.054554634589094785
CXCL3,0.13189617246214858
RSPO3,0.015552756203075474
CORT,-0.058236818279152044
NCAN,-0.16331822199918597
TGM2,-0.0931150064364026
GDF11,-0.04448436735143439
SORBS1,-0.06434300014954016
DLL1,-0.03862192022538503
TLN1,-0.06712778718001759
PON2,-0.028559959800371952
ICAM5,-0.04345054030621884
SFRP2,-0.04983814673970258
CXCL2,-0.028028169826923414
CCK,0.029076592980379904
SEMA6A,0.02597404241513935
IRAK4,-0.04618097822591592
GSTP1,0.051080872079115575
VCAM1,-0.09210830290774918
NXPH3,-0.05168707704840445
MTMR4,-0.0769150998911117
SEMA4D,0.0827181270033548
TRH,-0.046200793740469544
SEMA6D,-0.05345697877068447
PODXL,-0.021577430184946268
JAM3,0.13618952221247754
TGFB2,-0.03860683709293266
COL18A1,-0.07750696761908006
INHBB,-0.1025046565309016
ARF4,-0.029253907415055062
CXCL14,-0.0474549767492553
LIF,0.007290920036166974
ADAM28,0.122290971654556
TCN2,-0.04869736112646605
CUBN,0.010629398812606002
TIMP3,0.030967009202341186
PIGF,-0.024390938992336537
CRH,0.1423517522722872
BDNF,-0.0497996331599344
CCL5,-0.0033861972886021084
GAD1,-0.048706365867317664
HLA-A,0.01456535632022105
ADM,0.07327595153897273
GNAI2,0.03233088961039221
NUCB2,0.06112926915245471
CXCL1,-0.011044009822583875
VCAN,-0.07765207582159028
PTPN6,0.0467749376963594
PTGS2,-0.05464980790014093
CD58,-0.008438859584655577
TNFSF14,-0.001061180690561391
CNTN4,0.027519189674434286
MFNG,-0.05741634403901173
ICAM1,0.01582168447743486
PROS1,-0.052076431089584665
CLCF1,0.10662377029235826
PSAP,-0.0104482651674696
EFEMP1,-0.05462283561492602
C1QTNF1,-0.04889315697865536
ALB,-0.05702545479338583
EFNA3,0.03965978464583201
DRAXIN,-0.02904624252890584
NPTX2,0.0006577840326727249
FGF11,-0.008753660518656984
CD59,-0.03772114742272256
COL9A2,0.008779365855001615
DLL3,-0.016073779745754878
LIN7C,-0.0011386070285907528
PSPN,0.0072968221495366345
ANGPT1,-0.05742883808377189
PNOC,0.03589164690895468
L1CAM,-0.07590945104334398
PSEN1,-0.015882854000812376
CALM2,-0.07759927507453834
CLEC2B,-0.02909884587941851
NTNG1,0.024180585479704485
LRIG1,0.06617194880302846
CPAMD8,0.044026151705137816
NPY,0.04895934484539498
MMP2,-0.1004583947803526
CSF1,-0.012193464709647479
SEMA4C,0.030654587121488323
ICAM2,-0.03984608990823902
SYTL3,-0.0690757725140365
IL1A,0.0076099077891253215
PGF,0.1573654649809914
LGALS8,0.0019337159134568513
DKK3,-0.03691410265269572
COL16A1,0.005645367629521436
TNC,-0.05234206299725442
TNFSF9,0.0035438875443446756
C4A,-0.02196153654174715
CNTN2,0.04748033212753019
LUM,-0.048388271546170716
APOC1,-0.058480559524480565
PKM,0.02867701437209952
GNAS,-0.05183326309218422
BMP8B,-0.0686363976333389
PTPN11,0.03120967307121416
ADAM12,-0.0223536988245845
CCL22,-0.05947003113971383
CCL2,0.008053597113299147
DSCAM,-0.06693966267256676
ANG,-0.0499982293463863
FBLN2,-0.013563015663643586
VEGFA,0.05427533788507025
F10,0.00010798618176009033
SERPINA1,-0.04344849968818095
VWF,-0.024888878701530084
VASP,-0.02024415936722415
ADAM15,0.058968953516401405
OLFM2,-0.00040564644050335164
HLA-C,-0.02905690826920946
THBS1,-0.04083155387674092
HSPA4,-0.017544706702295458
LMAN1,-0.0321314267816163
APOE,0.045538185069460176
ANXA1,0.03168782398401652
WNT2B,-0.0462007896341699
GDF10,-0.05513415379738711
EFNB3,0.022434543797881464
ANGPT2,0.012572147348758134
ADAM17,0.0055241400085824
LRPAP1,-0.03919990664588409
NID1,-0.07103031848121454
MST1,-0.05049270022739811
DCN,-0.0016896826409247485
COL7A1,0.0012266466622305042
CALR,-0.06810434156318844
PIGA,-0.07772599492165624
CD200,-0.030449371129187882
CDH1,0.003339731699011424
LPL,-0.0173785662899655
SEMA5A,-0.03393311575276591
SEMA7A,-0.02246538740312531
SEMA4G,-0.021819713772013666
SEMA3B,0.02903460239917612
RPH3A,-0.02426745329346573
JAG2,-0.0583062476845507
CGN,0.03856164146522484
GDF15,-0.08944544270285183
SEMA4F,0.04294343179475799
NXPH1,0.0477041455328053
ARF1,-0.1047740205254225
EBI3,-0.01218723093989374
TIMP1,0.075381610010002
SEMA3C,0.008421949612346569
GAS6,-0.011391977071853632
SERPINE1,0.028309027680225658
RSPO2,-0.035481673430175234
LGALS3BP,0.06025947560345037
LAMB1,-0.03378778924989291
SPTBN2,0.00813404477497583
COL1A2,-0.07248078426465929
LGALS1,0.008748628990086748
BCAN,-0.06010134311989769
ANOS1,-0.03775624517258677
EDA,0.04934224988283456
FGF22,0.09089915798577645
TGFB1,0.014227013217719265
NTN1,-0.06405631988921205
CXCL12,0.03427423992255447
RIMS1,-0.013586036953040732
FGF14,-0.03282327771842915
IGF1,0.053600776093427414
TNFSF10,0.0289982178080314
CHAD,-0.039121827467526224
RGMA,-0.06624924660414852
CX3CL1,-0.015215606124141632
FGF1,0.09363945582639754
ALOX5AP,-0.028689652484885444
IL1RN,-0.02401472630414851
ANGPTL4,0.09592459341401037
NRG3,-0.0015286869585330273
TNFSF12,-0.05426984187773548
DKK2,0.10940502453788026
FYN,0.040719060424644606
IL18,0.10677427962398857
SERPING1,-0.0191827631510277
AZGP1,0.032406769234423635
COL6A1,0.03327114575547235
ICAM3,-0.0504926976932637
LAMA4,0.010907138329233852
DLL4,0.010926610702154494
SEMA3A,-0.08067892355883377
C5,-0.02202306932970299
C1QA,-0.046135623146443816
COL9A3,0.028551132503760353
HGF,-0.001981034420690274
P4HB,-0.046372111274685955
GREM1,-0.003957599079339042
VEGFB,0.01491651126980115
FARP2,-0.01652430002198774
LAMA2,-0.003810941327047285
EFEMP2,0.022975122526223333
SELPLG,-0.02444476362026981
HLA-E,-0.025856244730106462
PTN,-0.01239282102224012
CD274,-0.007132109841508705
CD14,-0.01527196458776449
SFTPD,-0.048388212393134296
SLIT1,0.013917293226353258
BST1,-0.042290039001993
AGTRAP,0.03760726591954052
LAMC1,-0.06654653207808188
COL6A3,-0.046311204870712636
FN1,-0.025696619203052086
MIF,0.03404966641522318
JAG1,0.01629722127022522
NID2,-0.06413051742499784
EFNB1,0.06857361543079654
COL4A2,-0.07189125646491899
SPP1,0.05905239800244197
PODXL2,-0.017878924961938082
ITIH2,0.008572389862970379
ADAM10,-0.0089333381391721
CFH,-0.03540620850081293
COL4A5,0.015342849657394577
LTBP3,0.03911988405693083
COL6A2,-0.0018418130860115576
NCAM1,0.004345513637420983
APOC2,0.06902220454588633
BST2,0.05396234041294506
COL5A1,0.03806847874014869
CALM3,-0.0532993431010296
THBS2,0.012950207548315199
SERPINE2,0.007920283399968038
EFNB2,0.04558472592156184
NPPA,-0.030358905535039688
C4B,0.03275991577228734
NTNG2,-0.03480338717174597
UCN,0.06122742226881109
PDGFD,0.05411533539896517
EDN1,0.0007465666895197474
ARPC5,-0.015443779616304257
GSTO1,0.03780249748785064
SYK,-0.03999434302103464
ST6GAL1,-0.04262094898811028
WNT3,-0.01053409391147812
HSP90B1,0.014852129848258561
ZP3,-0.011377912632489738
NRG2,-0.02021558037382291
MELTF,0.0010234965145514716
NLGN1,0.09385110544902578
SLIT3,-0.0457484192515305
CCL8,0.03440440707741295
S100A4,-0.041160958330529504
TNFSF13B,0.014965217330246758
HSPG2,-0.009167803607648574
FAM3C,-0.006914087420102149
FLT3LG,-0.018867672581980577
A2M,-0.02104871535544899
VCL,-0.06668170791496819
FGF2,0.017364613724091506
CNTN3,-0.006352802421938533
RNASE2,-0.000132257556924363
PDGFC,-0.028725132789185166
COL8A2,-0.04612424489180327
SPON2,-0.05318706707831922
SEMA3D,-0.047668783607731115
TIMP2,-0.02132474732554493
EFNA1,0.005450899360540025
TFPI,-0.05384258403292554
LAMB3,-0.013944732718318378
LGALS9,-0.016698879907063945
VIM,0.03085963267778438
PLAU,0.01736812020387186
TGFB3,-0.03069961540315817
APLN,-0.026695597400277722
SHANK2,-0.04478962966533679
LTF,-0.033804948564139785
PENK,-0.06036414781926071
CTF1,0.02331608377381182
COL3A1,-0.048388271546170716
S100A10,-0.04440929839557702
FGF13,0.06222762831185441
SEMA4A,-0.09189382404214919
EFNA4,-0.010318047171902508
HSPA8,-0.07937728906108033
NPB,-0.004795395949760194
SEMA3E,-0.013753519316920416
ADAM9,-0.03536880827838217
ASIP,-0.06745835701403682
FAT4,0.07159102953341623
MDK,-0.02239369459795185
HSPA1A,-0.0594741696372812
ARF6,-0.033144162350113734
IL6,-0.012200414764480803
CALM1,0.025080826226641616
VIP,0.10285025475234223
NMB,0.04397464635748498
FBLN1,0.04188619856749388
COL5A2,-0.04752727649734881
EFNA5,-0.03055014842287766
AREG,-0.03809791927054246
EDIL3,0.07395424759536537
CD86,-0.030385689460065108
HRAS,-0.06898323662322262
C1QTNF5,-0.008591525597182579
COL4A1,0.048141415307241975
CCL3,0.016493490158841675
BGN,-0.02643634542232679
S100A9,0.048924730310231763
HCRT,0.06695535868095863
FADD,0.04898007009380945
ACTR2,-0.0209189131409668
BMP2,0.02909185398651734
PDYN,-0.060661660998469515
CD55,0.043278694109332876
LAMA5,0.05244185763177883
RGMB,-0.05280231576072388
IL12A,-0.008537915707852457
S100A8,-0.06413041537855829
TAC3,-0.032365238648951355
MFAP5,-0.033026285674197325
CXCL16,0.19242332095146203
AGRN,0.013098613934901257
COL4A6,-0.00961807236375103
FST,-0.0057975472413481595
MEGF10,-0.08208596932652656
C1QB,-0.048244667733144425
HLA-B,-0.07595619302626946
PDGFA,0.02639575208650235
INHBA,-0.012881052355740835
FABP5,0.043451863172616643
CCL4,-0.026122143506488973
FBN1,-0.031794061399556574
TCTN1,0.03340394119580183
BMP7,-0.1207907080722308
NLGN2,0.1131232632231494
NPNT,-0.051846219169397884
KITLG,0.053728662368764536
F12,-0.05402593721671752
S100B,-0.06480304202867807
CD99,0.01661134802195596
PDGFB,0.008506086536946868
CLEC2D,-0.04352051170270137
F8,-0.05154673782583736
C3,0.0036779674826363687
DLK2,-0.05764418449467224
OSM,-0.00436409717358442
AFDN,-0.004326963522162399
LTBP1,0.02968579225109325
NTN4,-0.021598671602595713
APP,0.01831531141381731
RIMS2,0.12034691738654933
WNT7A,-0.08697312725807295
GPI,0.012571751089521303
IL1B,-0.03786310288658551
HAS2,-0.012572188004772836
IL11,0.030389663751850367
SEMA4B,-0.006974483019298935
FGF12,-0.025079688508919402
CP,0.0043873839249835905
NLGN3,0.03371800567788935
PROC,-0.007717324089181834
AGT,0.0012136927419161823
PTHLH,-0.01463231563818781
COL1A1,0.05047378278562699
LAMB2,-0.020969222107811353
DSC2,0.007538204147472745
LEFTY1,0.15498262042826716
S100A1,-0.08808025812536294
NPTX1,-0.0982660390012608
TGS1,-0.01776999968336417
SST,-0.08047733804747066
IL34,-0.06261766485410056
TF,0.1347844829844114
IL33,0.03260777608613037
RBP4,-0.00727102890419706
NAMPT,0.06597082686308015
