,MGH258,UKF243,UKF248,UKF251,UKF255,UKF266,UKF275,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
XCL1,-0.019352533895854243,,0.07525116144975084,,,,-0.022261567285378574,0.006738268719549077,,,,,,,,0.06061384438538956
CD58,-0.010026239462871745,0.01730026975443271,0.01928503146452919,0.01424477753623119,0.0006707511121679996,0.05642068509906141,-0.022578454372076524,0.03440391383649565,-0.021102433709578487,-0.16874658807182044,0.09729775175112117,0.03971560758131652,0.11052759800452873,0.05234692080555362,0.07965196453303865,0.06673732995980872
TNFSF14,-0.01678459549259773,0.031456075905131956,0.02294765616172612,-0.023299354387272,0.025928156201343026,,-0.03589778398898421,,,,0.04512465855177861,-0.02413509871017269,-0.028969231775059258,-0.05934038525635401,0.027457956864098496,-0.054322582197092746
CNTN4,,-0.04551894783505902,-0.032097664370851375,0.12490499981601035,0.07173538385163458,-0.08160556761721238,0.024634942081143512,,-0.025065671991507835,,-0.028329298732551755,0.012730179765888394,0.05484981283230062,0.0408994936380782,0.028310740933332513,-0.0544481896043852
INSL3,,,-0.024179248706493038,,,,-0.015628927388036302,,,,,-0.06015297185081749,0.07586926838922624,0.08603963821192001,0.07862500787850564,
BTLA,,,,,,,,,,,-0.003115378090887699,,,,0.0461917028396214,
MFNG,0.009802076929420464,0.0671487623486664,0.09008027302158415,-0.053830899663620375,0.0411239590743546,0.16215372618446813,0.0034821008334350854,0.003422911934330186,-0.0022508255392581543,-0.10814680157210038,-0.016697718508462,0.07836092604154996,0.06240817683952201,-0.005019673603390406,0.023820257605035856,-0.011243041513560145
ICAM1,0.023314493010495423,0.12127945742495728,0.016349781422549302,-0.02086600205127909,0.04292982888248326,0.03178381042408721,-0.016727214607868874,-0.00838050709178299,-0.0010457760592617238,0.04259147190106017,0.020205700843113072,0.07844010945159535,0.06810456742491833,0.03788932889280975,0.04467461024549265,0.02700682687231731
PROS1,-0.03271760840883113,0.07498359694575947,0.03135269182567484,-0.014532255218203362,-0.04510687090102225,0.07938621336538342,0.008151393755741006,0.017126957999322175,0.04488070550686605,0.04556325958438714,0.07690942443993655,0.11172888330611762,0.04120783871277074,0.12523809105244924,-0.010362652726695393,0.02915393539119357
CLCF1,-0.008389309692209083,0.026271435344706613,0.08738007261919668,0.006637931498410833,-0.010126548606755553,0.04638630286214688,-0.005833187115156161,0.012012943355290752,-0.023859890218607353,0.11387548424642134,0.08708229019798046,0.094808399554843,0.022439631687707788,0.03314385182026196,-0.03003782360994164,0.042293214799741706
PSAP,-0.07826887518815108,0.007969691162564135,0.03869984101136203,0.022499310364107915,-0.0567174619874785,-0.12019206709836901,0.006651155968607467,-0.03990646100779684,0.036123113731083636,-0.036045446992974066,0.013421899872261726,0.12302360473784181,0.040440968381440526,0.08588426488500087,0.12888563896311017,-0.09113886166612521
EFEMP1,-0.08860558821450557,0.07010411563689672,0.02659818844078207,-0.047313239672152424,-0.009177138757791622,0.07945263147857382,0.02529885085706136,0.051106914920071175,-0.0027935377904337783,0.005060138027076146,0.09611807671110073,0.10495367618533331,0.08431830881671276,0.10928063659874739,-0.025903257780442723,-0.02497845681595539
C1QTNF1,0.061370365533847025,0.002492796807278769,0.00036057900532769004,-0.018883357265033825,0.027590672974226026,0.02991794342247185,0.03796412240315887,0.012748705770040539,0.03553926608082415,-0.031912073485073765,-0.02343094860310715,0.06326665270903817,0.010548141604979184,0.07305394213336526,-0.07058774823311138,0.07459983016743728
ALB,-0.029134787036071433,-0.038945466947436995,0.008624590785095382,-0.030735193251617172,,-0.02252549737099413,-0.0007704675300456871,-0.018368610470254402,-0.010977231931384475,-0.05237695997539602,0.056545584533538765,0.08417736877811001,0.023911284022172383,-0.02519979001554799,0.03622541787624941,-0.041400202856196576
CCL13,,,,,,,,0.008866275261607796,,,,-0.017043462468101518,,0.004975514924899061,,
EFNA3,0.020067784596306416,-0.03530709613665701,0.010360919196704305,0.041599351409829295,0.016183707776566338,-0.04883970968869068,-0.018009603605825028,-0.04993101225619555,0.017239037843563412,-0.06130706995420572,-0.016919894047715853,0.09456640260788916,0.013537889259818893,0.04036808403504384,0.0972365965133979,0.04287650609758589
DRAXIN,0.03808797700283466,-0.01874415329703737,-0.02500550860803274,-0.019694634871712056,0.007611945191003107,0.07488477511582577,-0.06427604476296454,0.050224536261990214,0.0046974775379706344,0.08753024077664075,-0.04047722627330719,0.019222432484064494,0.034986356058505926,0.04787878532206056,0.14719551612115797,0.04115599081502038
RAET1L,,,-0.018835869568488817,,,,,,,,,,0.05226449272301349,0.03730805512508406,,
NPTX2,0.02056822837360315,-0.007866307608039911,-0.06784465548543077,-0.00045583538777335984,-0.01163918734295038,-0.119317194813132,0.06061473161009161,0.08250860482114242,-0.020793545002243792,,0.049900415499160036,0.09012682467660371,0.14297196604818582,0.0022664669982990354,0.14733026115651937,-0.0014817963512765476
FGF11,0.046285602983973065,0.06269226938044326,-0.05136786981864503,-0.01691012783364486,0.03297706705691708,0.07393611322252566,0.03189780055130937,-0.07028067178880541,0.009533778777578201,0.0709982942890389,-0.004758699624078249,0.06136003417726204,0.017727108743228075,0.04598211066939792,-0.044521061281531625,0.010998110904983472
CD59,-0.0140074457535929,0.027257719740032983,0.1308755212924266,-0.10177859886739325,0.014849222363210509,-0.08916347220384155,-0.0303638842282381,0.040365486774385964,0.001993736094151972,-0.0487401815541602,0.038892261549160694,0.099245163708998,0.03208683156789484,0.02723259648284734,0.10574268645190016,0.05587198633535234
COL9A2,0.0008431951578816308,-0.007173011711694703,0.04816671961483235,0.011040802538516947,-0.029629014611845198,0.16695440183741359,-0.004468818520328981,0.038314713160399735,-0.030001643330916546,0.058748183071196385,0.06491877313554811,0.041548571475370846,0.029512353609211395,0.028425366933561732,0.11834705047711905,0.13071797698234722
DLL3,-0.07598759683448475,-0.018439308889905838,0.06440949137361571,0.015341982714189522,0.0839482455964408,0.11406722044392766,0.06471845799162378,-0.023537898143273922,0.026141297376962937,0.054875046593717496,0.05749997085008814,-0.05831428415549934,0.0664096179931432,-0.02431228629203512,0.029812467860865523,0.05560664855103622
FGF5,,,,,,,,0.02755446469070181,,,,,,,0.08583552004643387,-0.008101886189740368
LIN7C,0.026993949660021242,-0.0028094126790106796,0.01258969669683332,0.0033173502367753603,-0.001698920549137441,0.03755668246474594,-0.049193816080130875,-0.007895060473093173,0.022503813994002496,-0.028847693556041363,0.01409320932440528,-0.006795289777853142,0.021906067682159983,0.0183163705501866,-0.011339480984929595,-0.05080064855333952
GDF7,-0.020045443988326802,-0.027515699770228552,0.021811474514370523,-0.019571380331701357,,-0.03217616330724088,0.03185148136593001,,,,-0.02743287797507071,,0.11082015253732196,-0.014014314531823575,0.10235295444424707,-0.009939827484696408
PSPN,0.026368957062565077,-0.05298567797628637,0.07045188446724623,0.021081116756490045,-0.010006300945979691,0.014591432384385714,0.004062829387397567,0.08874263448094681,-0.027028958350942715,0.03942628079866422,-0.06224647664840313,0.04017972645139412,0.05500883244252176,0.08056273270126053,0.07931573523767105,0.059796587438812186
ANGPT1,-0.04953453795812755,0.029425631052120302,0.00971830158983479,0.006486574315004785,-0.01610752083882004,-5.663471499493876e-05,0.00834708754580304,0.05889581351257673,0.11263349347222489,0.04590178921607042,-0.014556509566956225,0.072007320688295,0.04247837107770963,0.057570504342909536,0.13114561463068589,0.04302860325248224
PNOC,0.05500841018068364,-0.04063595320675801,-0.034074979339335294,0.022073322408910842,0.025289823619182278,-0.09391525989240714,0.008646160283260141,0.02318597626284332,0.038708127177935155,,,,-0.0004951570408375703,-0.04314437785666538,0.11907500366686952,-0.07125783046472192
L1CAM,-0.014618132270012702,-0.048775598606359535,-0.03549682817801414,0.007088497259879761,-0.043881312770112944,-0.03320629723057905,0.045658061153929515,-0.0044981704978716034,0.01719570305350476,0.03572573036791329,0.05996691750762337,0.08611827977878453,-0.009247890886877747,0.10226854873573353,-0.014020687544563065,-0.13408592852814358
APOA1,0.004423188601859046,-0.01625792588905889,-0.049636020027509706,0.020976631092608264,0.02158778118107211,0.05607778235381721,-0.020351582233974447,0.0673503743194755,-0.01443317530338119,-0.025144721869417432,-0.006082553806349219,-0.0006968657237903766,0.10766357999201406,0.05180759763276433,0.13438330734797427,0.047283503007448095
PSEN1,-0.0615553832828822,0.015481381849440225,-0.008882158142989588,0.018903483492998488,-0.047746225849861615,0.060120830490007,-0.0031603538865603536,0.0016286168763806543,-0.003064137633111724,-0.052184571435246775,-0.02149919310319758,-0.01324647574159194,0.05882476473241112,-0.05634840617491744,0.01861437590367227,0.037959736144642035
CALM2,-0.04145860611917688,0.07843759622473385,-0.050317752792808035,-0.01498993388172052,0.05341299308047648,-0.11177696366102527,0.03763320124369962,0.10724133866616349,-0.002058519192068208,-0.042830041886767097,-0.0002906765051966685,0.1472298002425999,0.09738510619158922,0.05580458092549233,-0.0833728015956638,-0.0780150844937529
CLEC2B,-0.04744266964184887,0.04136848068277583,-0.012476831388545802,0.015535777473509703,0.021161323779881433,0.023788172287291076,-0.012610005771189458,-0.025287917006561977,0.06674130430314398,-0.027072328865826327,-0.009330605105041764,-0.03671818598806465,-0.08084142731225251,-0.00850710850880595,0.1765935386847552,0.02272848107629086
NTNG1,0.05681702321882645,-0.04335964054139675,0.0717702281933225,0.00961552232908739,,-0.012918496809117197,-0.015293500323271498,0.009758967909537033,0.04608948936829906,-0.03621449540704277,0.00877934087895328,0.02141442276999806,0.037485448215971114,0.021877600821105105,0.047797868962921854,0.008061983524359903
LRIG1,-0.005014401916568984,0.06001856293856381,0.04208263227941247,0.00011977574527555286,0.0016560244454223185,0.05467286266951265,-0.032048624898828044,-0.07272709277126237,-0.01829621359402924,0.03097598525568249,0.08038678250168647,-0.016159587588177586,0.029939864734917204,-0.06925068416963753,-0.05198228149002254,-0.019423314114168675
CPAMD8,-0.017638270398278578,,0.04655649935221338,,,0.006862411422768855,0.08018648745287449,,-0.021107074936141477,-0.04668581493399653,0.06605616558453661,,-0.0324529093125862,,0.09265558314416265,0.0019046387948234288
GHRL,0.005730068245709147,,0.024600237875109617,0.04366785062320363,,-0.023946398697974578,-0.02099254996926125,,-0.01458502326913884,0.08780800522625667,0.02799337046263837,,,-0.012000459098391479,0.04294735343679075,0.04603999327930804
NPY,0.047939770663012866,-0.07059255169786541,-0.01910481314179979,0.04351164225403024,-0.025233616966287196,-0.09776706388728633,0.0324635018336771,,0.028156642798231376,,-0.039278991949207254,0.08699184086851901,0.10366728429343852,0.00919446671168665,0.04044587387534814,-0.05054828189671951
MMP2,-0.01658012240433325,-0.05198356393926645,0.12220802787928248,-0.008216581176396346,0.05132473354821947,0.1360456825223145,-0.0034565731015244066,-0.08044278813021301,0.0321516071278912,0.04819935487706649,0.07086683465744992,0.1033431265642165,0.03882199257283481,-0.022806214330545773,0.1731798540186276,0.20455863193779963
PPY,,,0.06685815439775375,,,,-0.01266986065221668,-0.016990145586033803,,,,0.1055526390084811,0.05944428897576543,0.0004153932616362636,0.06270361588560348,0.07079581755218022
ALKAL2,-0.026413455062439844,0.061812063837409406,-0.035323714622539894,-0.01570923929605996,,0.016790895991190238,-0.03056174639034549,-0.04331674062525926,0.13016870586997073,,0.09866113327084844,0.07505109627557273,0.0005544915612006563,0.02681106865264189,-0.028426582680131224,-0.053086233087489505
CSF1,0.03728839767883081,0.04937780071123309,0.04896300961294927,-0.07611298993258805,-0.0039275290001964175,0.12130817286969484,-0.04050059373549578,0.10717057438660646,0.04950865918274553,0.06396199940896696,-0.015152372361938981,0.048688955363166635,0.018548316127044846,0.033672799519086846,0.02994592151688416,0.15038414082747234
SEMA4C,0.011603128155791587,-0.005272430753777749,0.06829636659430625,-0.014706128482301791,0.002837790424827364,0.11439958645625264,-0.021784824054412035,0.031126510464678597,0.007269663895359915,-0.02425729751393762,0.06813224411643719,0.057338508012841606,0.09663189971098211,0.05991958295548421,0.18441646071798293,0.0482833362207273
BMP8A,,,,,,,,,,,,,,,0.019670418601172752,
ICAM2,-0.04486529334409406,-0.07958338188296939,0.08075582511337386,0.0524980401093515,-0.03512783717505235,0.07099433049885802,-0.013300126506264743,0.09019990746069487,0.0015887148745305564,-0.028558779377202075,0.07700470887617113,0.04287969130734275,0.026120957485381832,0.03423161017601891,0.22317738353214858,0.008272915219558223
SYTL3,-0.005823308826981309,0.05806528851801084,0.03772948905472252,0.04860685706885324,-0.020229477790466136,0.058255555741335625,-0.015433502969839074,-0.013516483229321039,-0.016872073898449236,-0.00648840524458755,0.007943475975502858,-0.020425813393873622,0.04599308848716482,0.026758707960276885,0.07659189599404599,0.09419570256642228
IL1A,0.0019445160138598535,0.042239817613687225,0.030406249564099822,0.03460820578905565,-0.00915778654486088,0.03637354458619096,0.0046833954545708436,,0.07045461985111845,0.012031065287913523,0.04039364190708731,0.04768278974028904,-0.0047351295290244165,-0.002196516932585776,0.016085577394242132,0.050662267823600414
HLA-G,,-0.043518212528242214,-0.028983905599818657,,,-0.017378808991220195,,,,-0.040906850181013574,,0.01032688595993031,0.06752694317075404,0.01039893484816625,,
PGF,0.05574018808992241,-0.029545660572653613,0.14148224816044452,0.025877627300834826,-0.013668620393318436,0.08298298451878479,0.007684851313889023,0.09411129828486459,0.032695557043626707,0.016968066184275002,0.12645329291462548,0.02092162748043887,0.019799540955070104,0.05756425696724811,0.1634023477719531,0.03960432515030896
LGALS8,0.02948897939231039,0.05623044384056992,0.008455237006960844,0.006825364378423399,0.04016664626090587,0.04130810566932016,0.04924381204455968,0.01102289246605907,0.027782802152681172,-0.09730370573653095,0.0991558376846738,0.05595050712644247,0.07801750122004673,0.011979747701115746,0.07930303762727124,-0.024112600462345257
DKK3,-0.011783779272556461,0.012433317797712755,0.0032017339406710454,-0.03434270794665737,-0.010860745391982344,-0.17055229885010736,0.03465829152108139,0.010130984057771068,0.030109657069682726,0.05613894783556534,0.056412585362681025,0.05804069687492316,0.09998670906892007,0.01735345681918136,0.1472633533494855,-0.09750403317499441
COL16A1,0.08787653827188165,0.10259284447427719,0.10711901526346668,0.026047840272517678,-0.01813980853229802,0.06435098019242352,0.03688226218045725,0.11588150590658688,0.03887398791046599,0.06636372105035598,0.02560901356775129,0.14505857520494692,0.08260865247564106,-0.02364139340373142,0.20969999934172068,0.192688414562024
TPH1,-0.0032975475402502808,-0.0208023479021488,-0.021281547652378857,,0.04655060026710164,0.06477193360046522,0.009546366864067714,,-0.013752910488115784,-0.03920528495082794,,0.009341826404965305,0.0644978317650972,0.0169365458824519,0.07321092182451427,0.048008132314196324
TNC,0.029125024917398712,0.10653212656908823,0.05182388392706691,-0.017598441207885708,-0.100651406694247,0.1492079095236185,-0.047207301850346446,-0.11639003627767204,0.0014280421561827744,-0.03204002344649817,0.010426295656236796,0.10097779846630377,0.025512176782750303,0.14207361860263204,-0.051989244599396696,-0.09113767416558519
TNFSF9,-0.01763826202686847,-0.051644633492605146,-0.03784320567282918,-0.026269429416081534,-0.04173048995630973,0.052425211049615034,-0.017271348944380847,0.05817954266024697,-0.023333472172729946,0.03510119697043512,0.04215274957261866,0.012810948066038719,-0.06902260489700052,-0.04044638428758359,0.002723763926650834,0.035936106285461684
C4A,,,,0.005534588300119413,,,-0.015019484299389657,-0.0008348467024163874,-0.012089330763358887,,,0.016957438371667855,,0.08422691568440369,-0.04335891340382902,
CNTN2,-0.07456342570988335,-0.023618491377983816,0.013309892222973645,-0.03069702737602964,0.07766373938144917,0.06820639301918738,0.06449751864031578,-0.002994348202998757,0.010171953806878388,-0.029761098292101974,-0.04539505870651762,0.02159803290683137,0.05954637555275683,-0.038480881970257765,0.044281445734636,-0.11897738481352614
F7,,,-0.020761753652740172,,,-0.01599371594366435,,-0.01836861304782873,,,,0.0025662553558619496,,0.05260824417519962,,0.014258136890701103
LUM,0.08789579683447109,0.05498428947091341,0.09564014723155555,0.07445829392160597,-0.0336963297249979,0.038900985441038066,-0.019992068229904104,-0.04765696591232429,0.06958080392519442,0.042980911246767,0.07152201584355808,0.02759758699265625,0.10106198266298168,0.12348496320388919,0.17705706027645096,0.09751624861355904
IZUMO1,-0.01685391812391305,,,,,,,,,,,,,,,
BTC,,,0.05293511826277604,-0.024224626076255536,,,,,,0.0025945337513469113,,0.04182653170073065,0.0814212425021957,0.02373787402571492,0.10049075891296795,0.056578665374592864
APOC1,-0.07439663445490113,-0.048651488612632604,0.007987959707637493,0.048907345206964624,-0.02365620059119841,0.13766556691812026,-0.01740752254263679,0.10937361453781995,-0.00585214433570746,0.01561012099428844,0.03607867012050101,-0.02403194491117174,-0.01473384545201619,-0.03218132486937591,0.03580340001746543,0.16777536030775086
PKM,0.020734378003349978,0.03500582754238424,-0.007094461284894225,-0.01570298714302772,-0.08050807103963421,-0.07631764608593877,-0.03821495052635995,-0.061807694273841876,-0.03661642508027077,0.00682688282785837,0.010333080726831702,0.08549332472271941,-0.05950160892557874,0.032165906089016975,-0.04089224022496967,-0.05974417011321306
TNF,,-0.00043225609018894345,0.04893529940043988,0.0036578795549856245,,0.04992835111471994,0.04177655221431551,-0.02614797988759651,0.03011500027207309,0.0872208336653012,-0.033435475863655695,0.033425417669912895,-0.007265640982451121,,0.1443710404917923,-0.013427101950419747
GNAS,0.05781709879108054,-0.10149864287481931,-0.11933636531106769,0.018778410866619345,0.04301340803665941,-0.1408083791436526,-0.014536174016874381,-0.1162186517839852,-0.020857496757821985,0.023084574520798522,0.06818765297277853,-0.08033069065317623,-0.09860984099217279,0.001473831497118291,0.007879489828335537,-0.018475537752730756
BMP8B,0.011524180749800076,-0.017201132298840568,0.02023619569096395,0.05382865615796357,0.033769806716642356,0.14012667878821888,-0.016344450555602883,0.058196853823618895,-0.0069764007041842055,0.06994863654018961,0.03630436981101103,0.07494858393197046,0.04264871193966337,0.039847176910375044,0.11765260580823209,0.008052496310807273
LIPH,,-0.03764640290532078,0.04257420131442411,,-0.026890318618533773,,-0.012109810169134217,,,,,0.0692217298640683,-0.020961135323777334,0.012961204058290066,0.028847616801721928,0.07809858253848827
CCL28,,0.01725763515493681,-0.029935136675996125,,,-0.03439400819022352,-0.018647115472325632,,-0.01090665544553183,,,,,,-0.0018831270851031045,-0.001344694400493752
PTPN11,-0.004586523929232228,-0.05128726981067754,-0.026872818951246182,-0.07574016087010475,-0.010330288305950537,-0.006892941483175474,0.010241730753164629,0.02136642139524186,0.034418953288689325,-0.055374826995008314,0.015723426117946557,-0.08395024830825945,-0.04192876384336888,-0.03358205352607217,-0.014683113900921165,-0.08713758250837136
ADAM12,0.06665650530609615,0.03757505453181861,0.11829642421403296,0.016706540192314417,0.018140626203906628,0.13195227048519614,-0.036679008671335736,0.04714339913474037,0.03388038927524927,-0.026116464978362248,0.053048404678358176,0.009682397768998879,0.09700592895901178,0.062455041243794314,0.09635006999122889,0.10049226553137228
EPO,,-0.01885145154660691,0.057124695868771204,,,,0.031237676228334635,-0.016701451781845834,0.1576252176401574,-0.055910902861293986,-0.02183358050336299,-0.001474641447853674,-0.005972559672906647,-0.022684693925360877,0.017866939739966427,
EDN3,-0.024770858253400634,-0.022384933718239092,0.031273719220045355,-0.03036842964481995,0.03187031270887111,-0.022939709133095842,0.037413810148113194,,0.08411673941348106,,-0.030377162072898124,0.07834487846327733,0.07202031585245215,0.001493697334501725,0.06989818936526337,0.16863465273497927
CCL22,,,,0.014968768670831165,,,0.019526053949282633,,,,,0.06399214309366871,-0.014497865051167841,-0.03200274840924592,-0.00023476220085360362,
CCL2,-0.06440585825608355,0.10044347206914007,0.10525583336058343,-0.0066509690534348395,0.0649340149259459,0.023230506430692605,-0.0029980997743686033,0.09272348707223668,0.0264199211501398,0.030735569505336895,0.06197054742237322,0.12628571477067066,0.029514197757910397,0.03062024518132675,-0.09534500371992437,0.02194896631981086
DSCAM,-0.022563766240733866,-0.07952367664260201,0.05932539769808932,0.019802768664412662,0.02996386838168889,0.055349255778325425,0.01370368165649956,0.03960645083917988,0.013622127354909988,-0.06342071154334446,0.0010826940661225548,-0.02848341072444945,0.01705465455836874,-0.003801184052576129,0.024526490048545124,0.11436906351485769
GPHA2,,,0.10686300416189548,,,,,,,,,,,,,
ANG,-0.01763751383912825,-0.08284540004814946,-0.04207162287505093,0.0008734117119521782,-0.024795728147516176,-0.026864729684232924,-0.02717255976315989,-0.027762121322988775,-0.027488816308280196,-0.11097745810453072,0.12000088954193772,0.08419049091755768,-0.042023482412789984,0.005453247124553551,-0.021533868256339326,-0.014644665658472347
FBLN2,-0.02322572714212729,-0.021569969103348696,0.07981080567923586,0.012154882945750354,0.09299613705282468,-0.027512596683040805,0.09540563343599544,0.0453302477738361,0.09081796566499561,,-0.04125833552806614,0.055592923767925254,0.10112435086189019,0.049893490947589804,0.17033143968124165,0.14286037316842617
VTN,,0.15926849097306991,-0.00478377691860418,,0.003551202077348539,0.02240752276370949,-0.02081515910847264,,0.10530900709035868,-0.05928136566001528,,-0.005393136796643934,0.009668465986456104,-0.04672153067419388,0.02956975070885081,-0.028529118501872883
VEGFA,0.009254750459032558,0.006288746728329034,-0.1400848900623698,0.010091269465599078,-0.049054690397321625,0.023056446194991444,-0.02470336270099609,-0.12205778065888677,0.010484428674700395,-0.04724305909324302,0.055233493795433145,-0.043583948802260575,-0.08241905023053098,-0.006485856209676398,-0.19744482587444495,-0.0022470539966699793
F10,,,,0.06914733312762496,,-0.03202372848222517,-0.013892228972031245,0.017332874823375966,,-0.036829939599329155,,,0.006760183787016448,0.044635965387811866,0.1029694219451406,0.05213267818211231
SERPINA1,-0.060326121248719965,-0.029350626140269825,0.028713538031151436,0.08780699958800667,-0.011434843709526327,0.09543768320741083,-0.02470607576630826,0.029729823437349544,0.009720197625345775,0.02205148606941243,0.04964152981661311,0.0013133095326101954,0.018500011212141176,0.08289870410769659,0.05403105491541429,0.10844297915435704
VWF,-0.013399506428082977,-0.05583872236705814,0.16892846187359387,-0.03565768766256108,0.008585827608649422,0.09273116362882258,-0.02018794361448319,0.06679544642331414,0.09919111269619946,-0.11098308150030599,0.07006235431463746,0.05082722247701714,0.04803492112810865,-0.041601529667693336,0.151857382374714,0.05975335507271892
GDNF,,,-0.03332843698383681,,-0.025656592772087518,0.037594519308024904,,-0.05549619879602502,-0.013752911436744552,-0.05372341283764583,-0.03385449866341287,-0.05351188966652673,-0.03841227298886604,0.04947297480094556,,
VASP,0.04319275607605857,0.0923856086268862,0.07857966065536032,-0.015302408369689264,0.0343337790245669,0.07751806501216521,-0.0364440409873198,0.08943528024666413,0.05561747374385415,0.009840031097942518,0.008034435780707878,0.057604114014492024,0.053041977854583776,0.05295741553835124,0.1274143011298289,0.0894186847725155
ADAM15,0.06781716807472833,0.033162093637651116,0.029110565991264728,-0.02610112212402315,-0.0782467919680874,0.0956220204710985,0.033555178901634355,0.07794937926122689,0.028978178615464176,-0.024202468128117684,0.08366316383064379,0.07695023245747035,0.0816369549355849,-0.006434545993552997,0.09083457642625628,0.06204710685305438
WNT2,,-0.0319947260065228,-0.037226860646775224,,0.06617444360990608,-0.030304037418470573,,,-0.012870686066229351,,,-0.015185488532438222,-0.012230682821944323,-0.020361191447258686,0.06649362522962154,0.03527998054267489
CALCB,,0.018708720598968383,,-0.004505948621686795,0.000113818703920292,-0.018665841701345776,,,,,,0.08711570174891221,0.06241869881205296,0.004980365927719872,,0.00743335993051737
OLFM2,-0.012858489318188709,0.03846928690332704,0.05439281425678955,-0.029489514703744543,0.012109130512183175,-0.005161814795617872,0.009742193619496483,0.003993414326328843,0.012619456377480154,-0.04673281324723828,-0.01617550169455683,0.030588895120669733,-0.002670602156142423,-0.01698413890509193,-0.013110393056244514,-0.012970711726906866
MFAP2,-0.003388529896495374,0.0001871162992033454,0.093971071782105,0.03763394069406306,,0.08041537684854677,-0.033273478919620535,0.0595220555625692,-0.021448607558316776,-0.03468569169308192,0.01745391308681582,0.016344815843225585,0.035561989884301516,0.04917137106521732,0.2048510093254613,0.15049334172839218
HLA-C,0.11338195921210027,0.0384191684223603,0.029779979789028497,0.10140105155301592,-0.053359816903613036,0.11987856499168596,0.024094147597927388,0.038277938210063804,0.034824109172571255,-0.0864947526392219,-0.005069282465768022,0.07749865124636328,-0.011861064090671057,0.02224262045123185,0.19966674528420925,0.10055328981549835
THBS1,-0.03828540788416891,0.0738633932240131,0.07939126302455352,-0.0005697809868706349,-0.005201322600478172,0.07712387833066035,0.006056297707783002,0.04298877494716563,0.13390454774545135,0.07049458405039774,0.049804632228594,0.02528947780668272,0.08726016737016037,0.037930219366578005,0.0316317509457637,0.05696512119126112
HSPA4,-0.02545849276541322,-0.024672889572263518,0.014522402709292647,-0.007204264062073315,0.04568592910056201,0.050464873919902495,0.04549814771091137,0.028050964651237808,0.04754706887719976,0.020993756237100602,0.022959978998115846,-0.03373165606093479,0.020475484166664306,-0.03551240330523314,0.019422991860140418,-0.05807610236415298
LMAN1,0.012797021069022965,-0.07527446266165108,0.006673404139676139,0.06415163191341343,-0.06671824190372833,0.051534157696629404,0.03954278631057455,-0.028016946026954582,0.03111718760576198,-0.07728066005239524,0.06880865797695529,-0.03436589495171752,0.01234287149815031,0.04490290545281817,-0.023322630187365016,-0.08054045130563517
LYPD3,,,-0.00025061692895153077,0.01833623835681577,-0.03687290974039095,0.1254382795769071,0.014028488761961493,0.005467654939661544,,-0.044502749401009796,-0.02623060758347232,0.07028576937264178,0.10292952833114265,-0.053865008092408476,0.0412848883918849,0.13086382079960746
APOE,-0.023152075768503484,-0.0012964415899434153,-0.01574018228866499,-0.029138282421604655,-0.021593005894994886,0.060057894168682124,0.024980749565819128,0.0463199566176132,-0.01535506424818618,0.029827811423520693,0.04918588657290912,-0.03028402903528348,-0.01822299692942307,-0.04504762327011586,0.09563444096135074,0.08208165927526903
SOSTDC1,-0.01763826893328095,-0.040518435851506523,0.055381225170476146,,,-0.028143341663015416,-0.011675612721373095,,0.10870885730862898,,,0.03279596661726879,0.029482148851510646,0.07585865876721956,0.0114596833956262,-0.027904083281357267
ANXA1,-0.09605328937300464,0.03505186200422383,0.09701936327077015,0.031096149621428624,-0.05576826866280213,0.09909813944435066,-0.026114910169503326,-0.00609400004301757,0.030252865769312354,0.007148459562572305,0.0682434788698419,-0.02922878470378972,0.021127053353569493,-0.021067067748611314,-0.023556778462568696,0.07247829081998587
WNT2B,-0.000605847749724958,-0.061149840621285874,0.0019410060804516962,0.024965838874777928,-0.0228996402832386,-0.04823411831515083,0.008978407204801041,-0.0287191146959404,0.1147257812848548,0.028473130734820145,0.03816902468543858,0.01081752365074945,0.03017357430904811,-0.0057384090445668084,0.10255583494279862,0.0911978688037691
AMH,,-0.014341533146240633,-0.039644079179688006,-0.010025420054710703,-0.03239829973283875,-0.011224700825308891,-0.002809915819748512,0.009755508847501676,0.1167810624692533,0.014681466884891392,0.05919228499782735,0.0893651096717867,0.0170164187901997,0.09568728349514183,0.0132049157551614,-0.011110882215413382
GDF10,,-0.013074627578998984,0.05819185363310602,-0.020296126735900775,,-0.03864166289857898,0.03201846953102366,,-0.026458791220873287,-0.03558961029128267,,0.043992948901612504,0.01851622469244706,-0.02792051667201099,0.10469069310315929,0.11837103053505493
EFNB3,0.059064641882042475,-0.12535273272578681,-0.008762941719706051,-0.005934558613100845,-0.03085410270917597,-0.03967702275637471,0.024719237741210782,-0.004679435597320466,0.03961990407845143,0.05402788021808849,0.11360493791429198,0.049632294690690415,0.039767473252743976,0.08182616351873473,0.07804648504544326,-0.03227281270277022
LTB,-0.027130606795260154,-0.022761978822179865,0.03491444947623118,-0.007496963682758266,,-0.019157677453012327,-0.022044579571876787,-0.033025866880123926,-0.025561863106177928,0.139371684842002,0.01872710765373157,0.07943520175118994,0.06212678167748007,-0.02674764970888267,0.2140214910116577,0.07366711181651235
