,ZH881T1,ZH916T1
IGFL3,,0.042273460796782444
BMP1,-0.031554766741487925,0.038766696719314965
NDP,0.009254908450264067,0.043019824784909504
TNFSF18,,0.06223514846678637
RTN4,0.022503273931539673,0.011828231895511819
HEBP1,0.022944016397234975,0.01813546657587305
WNT7B,-0.028986526927630273,0.06521334360589759
PTMA,0.013730645389622162,-0.04848158209812687
FASLG,,-0.02142364368334641
CEACAM1,0.02046712446551868,-0.0020138503658118133
PDAP1,0.06146171914234656,0.041737020117359344
QDPR,-0.0238318218297993,0.0010988521447535804
POMC,-0.008004666259608556,-0.03429134534075973
CCL18,-0.04697160077219776,
CCL17,,0.00178715225231329
TNFSF13,0.0807075422024448,-0.03164021669810563
WNT5A,0.053239029983416467,0.027241121707315387
CXCL8,-0.046126991072425995,-0.005180982852185273
GRN,0.017240616313741124,0.04130657291173729
MIA,-0.03484318858815767,0.06742075250034513
COL4A4,0.06790631495550514,-0.013061122570508689
TAC1,-0.03319237541727893,-0.02552710206992782
RARRES2,0.01859527304916587,0.0031554589634877513
FGF7,0.13559148508217184,0.0771848037488554
HBEGF,0.022871011598915688,-0.03572312917784265
CSF3,0.014451551562830737,0.0631575353195749
PI3,-0.015413728893598676,-0.02602974338390925
PCSK1N,0.06199671794367266,0.11284333802661188
NTS,-0.004944755052553521,-0.03027520837561052
SFRP1,0.013280121701019502,-0.029571689233442094
CXCL13,-0.02669064613476344,
MICA,0.013104733937905354,0.038594404030727864
TG,0.041550495487787914,-0.029490273179897688
ADA,0.05908130768120001,0.05479886892656724
LAMC3,0.0643246872605104,0.029516578711960915
CCL7,,-0.021423636065354437
NGF,-0.039520228288991224,0.040652323714687806
TNFSF15,0.07199182933423849,-0.01646004289436657
HMGB1,0.053208456663046494,-0.0411789482509791
ITGB3BP,-0.013571852042630821,0.04224865357070914
AANAT,,-0.0226671003694338
RELN,-0.020688269312601277,
IL15,0.0602985548855846,0.029704512505625717
BSG,-0.04065253892484322,0.06599050249902061
ADAMTS3,-0.002114153284084588,0.07195915341216096
CD34,0.043746893642672625,0.027031350146625936
PLAT,0.04476613165717246,0.03883953756296856
NTF3,0.07711295363701386,
LTA,,-0.0305065010832476
CKLF,0.0721630850747822,0.1013664494192837
CD24,0.05526335038432615,0.025553777086968734
HSP90AA1,-0.01806117879751763,-0.1293096274017115
BMP4,0.06118822847098938,0.10393902687117057
SCGB3A1,0.10665468205463613,0.02186795423710915
IGFBP4,0.003510165217298332,0.010918022262413037
RSPO4,-0.02395393456687797,0.07220228286673291
LEFTY2,-0.009736506643989737,0.021789413093168668
PF4,,-0.030506494023816975
ANGPTL2,0.05357422609500683,0.055699428242499016
LRIG2,0.04714823829182816,0.04117740073590111
ICOSLG,-0.0402495698879195,0.030602873397435875
WIF1,-0.022267502403673256,
NPPC,0.013846995135942475,
LYZ,-0.036123376214661995,0.002731574877825325
EREG,-0.029835029368071586,-0.02814336668359443
SPTAN1,0.07238591584250836,0.03232671507729973
PTH2,-0.02845040993137719,
LIPC,,0.08729129253137295
COL8A1,-0.03866555743063227,0.023903190429355844
GSTM2,-0.021134161751509055,0.03774845369854129
SPX,-0.013470544995662971,0.0590862952170363
MFGE8,-0.001574873519660781,0.029648265381874726
TGFA,0.03611782779881009,0.06752635981201367
SLIT2,0.05248854067844546,-0.0017570879418880349
PLTP,0.005585496155309632,-0.027450610333835973
APOD,0.033081769690035547,-0.014373753906600895
B2M,0.010391372688271673,-0.010825553546403384
OMG,0.07453306719480265,0.0033441236304587196
CXCL3,0.043748867102667226,0.018452680630285705
CXCL10,-0.032730847282846,-0.010645190385986795
RSPO3,0.03177080690946852,-0.021740801418712454
CORT,0.056167474910722784,
NCAN,-0.013925911404230785,0.03926161846263256
PRG4,-0.03662790789353355,0.020386762018345984
ZG16B,,0.03330133781088509
TGM2,0.03470724249875063,0.029216062079797336
VEGFC,0.015013068222750362,0.05838696587316034
WNT6,-0.03179078042872645,0.03234563878896107
NRG4,-0.006432842526703216,-0.021740803855337595
PMCH,0.021832365340301772,0.04536160438696089
COL9A1,0.02136917382349928,0.08260638985569724
GDF11,0.030105369508375255,-0.0008362146961566715
RAET1E,,-0.023849507356727122
SORBS1,-0.0036386854830632465,0.0028289942135296293
DLL1,0.034994847350588575,0.026443092648649098
TLN1,-0.04146520611169327,0.015209483197478228
COL2A1,0.0017269212909554435,0.03544847855337206
SHH,-0.015412409883482608,0.003937272611215913
PON2,-0.05559850591484411,0.013305145474536161
ICAM5,0.08009333998655345,0.09394909370382787
HPX,0.05575184711977229,0.08683311543849159
SFRP2,0.020565109747777557,0.04414633026015643
CD70,-0.02035605375453944,0.019965630310578873
HP,0.03206506117198527,0.020889364052229242
CXCL2,0.03184139251584061,0.04690204624029369
NPPB,0.014764276275056401,-0.022053624233122685
CCK,-0.022365678248198177,0.10609957878854283
SEMA6A,-0.03895889055207051,0.01740458077922239
IRAK4,0.0635747023609561,0.08271946289267705
GSTP1,-0.007917560816317485,0.00735248785615204
VCAM1,-0.013811744969999679,0.017089415525345607
NXPH3,0.03002266555011809,0.03897245823893512
MTMR4,0.05260136758342105,0.01916821926642609
LAMC2,-0.01767785834234698,0.2132910403504816
IL10,-0.006643649541777934,0.024308400901415218
SEMA4D,-0.012411286248240358,0.06521454664271564
TRH,0.04439436280962757,0.026170281914614842
SEMA6D,-0.03744367282586315,0.024438328500662215
CEL,0.029253529046762868,0.010095904097083701
PDCD1LG2,0.0418938537786994,0.05077144104393444
SPINT1,0.056371344491362864,0.03912073739476413
CTHRC1,0.05940846089363247,0.05406783582593417
PODXL,0.0574048301294321,0.041142894291595296
JAM3,0.02810064267508953,-0.014449922730598794
TGFB2,0.020984934062025815,-0.002072434681105433
COL18A1,0.013490224148122443,-0.014592008885843475
NODAL,0.03449675545204271,0.10746702685577349
INHBB,0.021284367827896725,0.06597190143652211
LCN1,,-0.02497953979304008
ARF4,0.0029590050737485817,0.029833348925544578
CXCL14,-0.0385944698829212,0.06838157541838345
LIF,0.0004757583160956766,-0.011773247521283338
IL17B,0.17026463690360624,0.06919842761329777
MMP1,-0.018212278445110086,0.05295366613377172
MATN1,-0.025920320031028208,-0.002186017326560209
ADAM28,0.022842396342605924,0.04292137837440817
TCN2,0.001384050350146112,0.08583978339952798
THPO,-0.022484677054136218,-0.005973493341025556
CUBN,-0.018996308987640386,0.07731544086789433
TIMP3,-0.012393832590497283,0.029715373970298643
PIGF,0.05191446217006567,0.06999652048344532
CRH,-0.04082737611231264,0.007289843725332566
BDNF,-0.021066767171083307,0.06247445890897161
CCL5,-0.019620273784791614,0.07646784409768408
GAD1,0.02094668951584693,0.01993239570953011
COL14A1,0.007670612703927552,0.016040459079966783
HLA-A,-0.0324095126571284,0.011773208952106387
FGF18,0.0657220175517934,-0.024701540071432118
ADM,-0.07340203638609644,0.007423430282644436
CCL15,,0.09562563708696491
GNAI2,0.06012141367822304,0.010230675412520126
HDC,,-0.003823950018760854
COL11A1,-0.04199473114952662,-0.00900857918307874
NUCB2,-0.016713908817805902,-0.025474015878785505
CXCL1,0.0031984183815383467,0.02086386303035431
VCAN,0.04237239836341364,-0.11139065307239132
MMP7,0.0508437754318266,-0.05549896618270803
PTPN6,0.00045172435453349775,0.07188123263464669
PTGS2,9.502038721195116e-05,0.017233464150367736
CD58,0.02876790411337699,0.07969345452328402
TNFSF14,-0.026297574273554718,-0.025229009459971977
CNTN4,0.06069844505526755,-0.01419039776399102
INSL3,-0.026297571732785612,0.02605582163563767
BTLA,,-0.028364344749239247
MFNG,0.01820756308761938,0.041364836657486866
ICAM1,-0.0184588035752661,0.06739629822867022
PROS1,-0.02206639840559092,0.010202758200443147
CLCF1,0.02500423919843536,0.06807397935269305
PSAP,-0.05606127353822706,0.09410903192280547
EFEMP1,-0.059909722293520436,0.010385237267343115
C1QTNF1,-0.050331568010032725,-0.02809675294835754
ALB,-0.02696441945625689,0.018034120329428766
CCL13,0.023958560736282088,
EFNA3,0.08506257744458362,0.10946804500116573
DRAXIN,0.0168794900676106,0.07715471958170501
RAET1L,0.06618664174750707,
NPTX2,0.025983594307996016,0.05539780933939261
FGF11,-0.05907682434105288,0.04989192999933153
CD59,0.016606691722862835,-0.002234818627656417
COL9A2,-0.008996326449685843,0.08218161854139382
DLL3,-0.024332506568083622,0.02991988071865832
FGF5,,-0.038647599751170415
LIN7C,0.000565214969355626,0.0198145834434722
GDF7,-0.0037954154849545612,0.1015099782101694
PSPN,0.006699836941226194,0.06273576935529948
ANGPT1,-1.895071013839143e-05,0.034395000036201794
PNOC,-0.025344955506633952,0.05564127402303473
L1CAM,0.027168079302987737,0.009018462350433768
APOA1,0.01626458992531489,0.0732372186072796
PSEN1,0.02817220230839869,-0.013361853731134405
CALM2,0.0665070787625916,0.056963142380261046
CLEC2B,0.05500717151886379,0.05090340958282248
NTNG1,-0.003951768128577061,0.061679885486137405
LRIG1,0.013878570603354502,0.07079875426454332
CPAMD8,,-0.00383087503343091
GHRL,-0.023124880338978856,-0.0321786770679153
NPY,-0.024921266916378873,-0.014179726166088398
MMP2,0.01847678914947996,0.02815692704144342
PPY,0.07319514482190047,0.07329610534223738
ALKAL2,0.01509348413419747,0.01991173967692612
CSF1,0.0010405083745228172,0.07349542270399025
SEMA4C,0.05718024337283815,0.03160742930059141
BMP8A,,-0.026328689446148846
ICAM2,0.04118778445630046,0.016685688492386372
SYTL3,-0.011399969893772703,-0.012085958155609422
IL1A,0.01123852328050476,0.01410008890438051
HLA-G,-0.0011870160362943546,
PGF,0.020983843106807933,0.04443471320867555
LGALS8,0.001894597427030322,0.057717418544822895
DKK3,-0.05430707077071634,0.02901306303466269
COL16A1,0.008690332116516368,0.04488734768630889
TPH1,-0.003339808888052915,0.00781612216925724
TNC,-0.033924264716751425,0.009496082133417462
TNFSF9,-0.009926366405613233,-0.03173492852145286
C4A,0.012151533529638037,0.02236031950175595
CNTN2,0.015370602995397492,0.02738330163640412
F7,-0.02137839291034941,
LUM,0.05762594284075837,-0.029024281861118814
BTC,-0.020688283441741236,0.029033203402520594
APOC1,0.02309095654844231,0.03834777087497125
PKM,-0.09223118548849105,0.029725393078315933
TNF,,0.08512607520468081
GNAS,0.017379526568285193,0.02840853249240328
BMP8B,-0.004430256810991169,-0.006781496493338464
LIPH,0.013550678636217714,0.03401265491546281
CCL28,,-0.020444284285966514
PTPN11,-0.021296090886276823,-0.028819450199165462
ADAM12,0.04778613671565531,0.012840306759002017
EPO,-0.0019122734431005393,-0.021740797256146395
EDN3,0.010441446058375608,0.003921515658262049
CCL22,-0.017946962971496623,0.018056165022849558
CCL2,0.03647298211938818,-0.011462114364569845
DSCAM,-0.0478725819648071,0.10468977588893918
ANG,-0.02830257416628061,0.05952622085401423
FBLN2,0.04014429064892944,0.06170174185067212
VTN,-0.026484384824168004,-0.011358387594312515
VEGFA,-0.06347469325247702,-0.08333760241347274
F10,-0.014291627892551841,0.05486884809110071
SERPINA1,0.02082882255583796,0.036195857664028615
VWF,0.04706349375760872,0.019881150724315722
GDNF,-0.028640959339791664,
VASP,0.06509858822641426,0.03277439369027987
ADAM15,0.034183451374868466,0.044069639145665494
WNT2,-0.024558872259579315,0.012355211246584747
CALCB,-0.019572939696620148,
OLFM2,0.024651184180531648,0.049271471670306065
MFAP2,0.03141970114046143,0.02429257739626802
HLA-C,0.039789557120166894,0.13393411759828525
THBS1,0.027333948521751358,-0.07835396668579254
HSPA4,0.000565350212868161,-0.04000896248439074
LMAN1,0.0021951936412651822,-0.042920969659149655
LYPD3,-0.009342727697147056,0.014357966501694167
APOE,-0.06429537395408376,0.02211716488392837
SOSTDC1,0.022000233615564926,-0.011483884425113488
ANXA1,-0.006076978089713921,0.02094498781490214
WNT2B,-0.010667118094292537,0.06542017061669113
AMH,-0.01433824607219596,0.025246039519814467
GDF10,0.025022487125706202,0.05865938615585609
