,MGH258,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,0.03440913206006776,,,,,,,,,,-0.02032216728300353,,0.03411990538133435,
BMP1,0.01028011445962553,0.03871011347794397,0.014030769797831657,-0.041792299996693115,-0.0759133434107166,0.059515421301361796,0.05689310000926661,0.03117053432721021,-0.013816372905939693,-0.00955854239215223,0.0022306851415845375,-3.038574239185576e-05,0.09164649082434036,0.05034685471856106,0.03099296620389469,-0.02448976382376452,0.04814053937692438,0.062324574580732296,0.022440432834532106,0.02191295431308121
NDP,0.007806004417716392,0.02320520737604027,0.009106815235021038,0.07376697814731827,0.06529033618491648,0.05062961364458144,-0.034942085299707874,0.04134974944013756,0.03198164471759891,0.04278931495646884,0.051247417496637616,0.0001453000127792188,-0.03395541590316398,0.022488058475044027,0.06280330507664471,0.0643658471801012,-0.06659199746552717,0.049639585035962816,0.09449033975422177,0.0164992006581664
TNFSF18,-0.00021431777769003978,0.011204561360580626,-0.027232125284260642,,,-0.015976255283857946,-0.022572343235071506,-0.005888517733242903,,,,,0.049850979842928377,,,,-0.02095789241164389,,0.008979430610345483,0.13752621393691877
IL36G,,,,,,,,,,,,-0.013752911436744552,,,,,,,,
RTN4,0.045959710282563855,0.07054882567892133,-0.04364391547354529,0.02116839539642447,0.03709377686912599,-0.06946080191728092,-0.05313158337773521,-0.024128174907979034,0.0162000793180751,-0.02459050003375837,-0.04511481105835173,-0.021971061698763544,0.05799832113731285,-0.09238750462059873,0.009590740409561507,-0.005076001101820353,0.056859211695880194,0.031549385791131805,-0.005661692150345075,-0.11618661234956333
HEBP1,-0.026889186640714914,0.00802826503801933,-0.028592600984447717,-0.0027594757374405044,0.057436787877922786,-0.009841989583145595,0.09091915650584464,-0.015042255508613189,0.03662881678583646,-0.06262226555628307,0.04574565073705074,0.027711582969358696,0.11756800131976507,-0.04405360227613932,-0.09152359922180252,0.04357556138993747,-0.004436825118768505,0.008782628265105124,0.04183069546593146,0.05000918786079419
WNT7B,0.07608837909329004,0.06710782574563172,-0.04030055834347888,0.032208018090909,0.09412228435412862,-0.04346220644320767,-0.05088385619559709,-0.04150868694420147,-0.01563037652527599,,0.011470874603990922,-0.015116034573743229,,-0.015745754508874013,0.021082238810588697,0.02286859546602841,0.03173305061099878,-0.031638408226782315,-0.02277532573559671,0.007205146886549695
PTMA,-0.0633660712953512,-0.039272585141861494,-0.021488448315784968,0.019942199306437196,-0.037232418608620955,0.117899261298054,-0.026822359639218248,-0.04123319567053143,0.0065128184118677405,0.08894874537819271,0.08940890999510061,0.006037214118409382,0.08789751350137975,-0.13269869001824255,-0.021484681382581847,-0.05579403471351908,-0.027106393986758966,-0.012908642899558119,-0.015724686903034198,-0.013367359135499716
FASLG,-0.019303094565379292,,,,,,,,,,,,,,,,,,-0.024174734200315223,
CEACAM1,-0.026802515738674926,,-0.017332501428056306,0.044073073722246024,0.042565130031140076,,0.06178900663010497,-0.03136584282232023,,,,,-0.010434056541046989,0.026510485572615,0.08503574955983614,0.007153058707967425,0.041727547347352234,-0.020998871679647296,0.017865875067908224,
PDAP1,0.03879710894656188,0.0018792719080289002,-0.05865710461414591,-0.018603197056069443,-0.016696559984906136,0.06247829911332361,0.06908562350138982,0.06891557803161379,-0.005196986085245667,0.0773210387710969,0.030711703438104854,-0.01992927882079433,-0.02806359545759894,0.06830582018660207,-0.02719343565511257,-0.048890134413716584,-0.005881898301933086,0.008182772352793586,0.07806083329699338,-0.0379996895834329
QDPR,-0.04971249057705191,0.06730892415046323,0.002983501993075,0.052694525213114095,0.0014149429886725971,-0.020811942875106952,-0.0366202234430544,0.0528596447108919,0.07280252668742983,0.001473733597534919,-0.005496340072718197,-0.02908792890669557,0.05839588355105349,-0.15158420888227625,0.0027266481861834883,0.06988382049164242,0.03632068358804829,0.005734134701565197,0.03514880025995544,-0.07532674746538731
