,UKF243,UKF248,UKF266,UKF269,UKF296,UKF304,UKF334,ZH881inf,ZH916T1
FGF7,0.08809118852575197,,0.047350726887663674,-0.03319244185927338,0.05046419954559091,0.022832365761445084,-0.006936493477677815,0.07345399454006783,0.0226484452783222
HBEGF,0.061680270599845634,0.04334605855078545,-0.02394805279422865,-0.07194473410205963,-0.02584145350785415,-0.0713169022481145,-0.007090218331773535,0.0033220323015450666,0.02935794298432733
CSF3,-0.030228041408844,,,-0.012322400280632055,,,,-0.027977459979500366,-0.01556592443833098
PI3,-0.03580962268403447,-0.024091379003808495,,-0.013875185354071357,,,,,-0.03381958253305984
PCSK1N,-0.020919852889227944,0.02817233987925679,0.02362819935421872,0.023621880273634793,0.020197161373691683,0.008212636619665644,0.07167227334510468,-0.05603499509847491,-0.01885476574053063
NTS,,,0.003200030953776624,-0.015145712223244113,-0.011523130445570483,-0.01700378637252775,,,-0.023051011504760476
SFRP1,0.08048861994942991,0.01692094334583491,0.054487294828688165,-0.02179538672863575,-0.013718241031256576,-0.04827417329811776,0.10522914350006404,-0.02079549938149753,0.0913718084918382
MICA,0.039939132740407474,0.051888951743763,0.04593235377078813,0.02493669157999964,0.01856218162620002,-0.05413144350972544,-0.05394228008075468,-0.002184965961360307,0.05242803532772221
TG,0.06966498919285345,0.042036308604306204,0.021952195239883048,0.03769920978311581,-0.00992783136121562,,-0.004135364948116502,,0.0548159562065879
ADA,0.04387257614410477,0.06295692031797666,-0.011801478086875322,-0.025642989193236376,-0.016123596527343634,-0.03096993262488097,-0.009181183025964108,0.08395674418564698,0.07272954372120741
LAMC3,0.023805805959371724,0.06153208738774495,0.03330370192685714,-0.05175909703608174,0.04607532450212449,-0.0020474668048474083,0.025815005461622867,-0.0014866968916624594,0.04375041530606456
CCL7,,-0.014566100855435039,,,,,,,0.0337967720392003
NGF,-0.01741523393300793,0.0023821526382415818,0.013184924597190582,,,-0.017003797568392893,,,-0.005825159877648108
TNFSF15,-0.021544817855647474,,0.011006644411607201,,,,,,-0.02424042866111521
HMGB1,0.053424729171813914,0.06888052217794627,0.06375254259079333,-0.050746573827816256,-0.019832354626666653,-0.08175302274984632,0.06245422781956806,-0.07506570785205138,-0.021299699215276753
ITGB3BP,0.021498736073658733,-0.0295279350673913,0.008643137344013762,-0.03938930237049282,-0.00684009372678736,-0.06376687400162262,-0.003013352070928853,-0.0415953051826009,0.005488600046078147
AANAT,0.00736937391453926,0.011302281815041846,,-0.01111513852094768,-0.01144397023471502,-0.015986070398124535,-0.018258401375728553,,-0.017258331797851495
RELN,-0.030027629607568978,-0.029277409506496665,-0.048556058017345936,0.051928759556835236,0.020218383763016625,0.0027237499519198742,-0.0032128577285116355,0.030825526519569983,
IL15,-0.012023378477422733,0.09413743412559591,0.03799045692864541,-0.028992810634976763,-0.001432657366984148,0.0016207480243460408,0.002586080907513596,0.040892219657478364,-0.015136491092780131
UTS2,,,,-0.03666488815860576,,,,,
BSG,0.03636427809072509,0.053084193045654864,0.029052272036546572,0.06218867533407482,-0.01336583805950199,-0.01878401730064469,-0.0004763998048993672,-0.05929654780676554,0.002593402839263228
ADAMTS3,-0.01787021868441752,0.024513584158792585,0.05885772842889856,-0.027175859858814426,0.027224569754599273,0.017766186105802828,-0.01539979882231328,-0.004416466691466652,-0.006921346483058837
CD34,-0.042066230089381144,0.09143845602040993,0.0629597131129668,-0.05616772633003568,-0.021411357581413402,-0.029559267027850323,0.10385357439329686,-0.06497773071667248,0.022211753981172484
CCL23,,,,-0.012647263224730351,,,,,
PLAT,0.08838912122613372,0.03513465365433065,-0.009138035192206493,-0.04610056428053048,0.04632011181422807,-0.058247029063503555,0.028948682501334824,-0.06542459220785972,0.07579515748726066
NTF3,,,,,-0.018473297969687042,,,,
LTA,,,,,,,-0.01693382547672336,,-0.005139003386050744
CKLF,0.08006236547665065,0.03377183638775285,-0.004296441166384356,-0.0522959255478893,-0.012620181085936892,-0.008302485526516041,0.024578212315809,-0.1078656741657644,-0.00782370888992796
CD24,-0.02510713412827896,-0.021374624799489806,-0.07992246674994216,0.02756217677540872,-0.07295050952614719,-0.012670007144607275,-0.0005231836239500317,-0.03053180058970665,-0.02660778424623388
HSP90AA1,-0.02801794245908845,0.022023754288352744,-0.04073836434175002,0.04404979645266973,0.04897741175240841,0.052404784322379605,0.05595009828673429,0.029552546610911907,-0.00678264993371451
BMP4,-0.03769082622187317,0.06679427267016012,-0.003984964132213632,0.041482069118999376,0.0012532125821974997,0.0628064535434004,0.10151202810944038,,0.04102476120075715
SCGB3A1,,-0.014566099398844415,-0.018262477387360528,,-0.009653100822901245,-0.028139957570522043,0.045752216164001165,,0.08258702624912571
IGFBP4,-0.0469199364086114,0.07540970410793986,0.02882461629832997,-0.04533029385635847,0.017365019565319422,-0.0019798714115659834,0.09666850457637556,-0.02347637192058482,0.06481591741494751
RSPO4,0.005068632899997236,,,,-0.00965309941091688,,-0.023489881859332262,,0.0787183920332304
LEFTY2,0.1265267695589096,0.08304874329599723,0.03891072423806806,-0.05635703778246986,-0.01058474156407013,-0.017003797568392893,0.15857876151805553,0.06837951193312339,0.0919751942971532
PF4,,-0.015109989925333057,,,,,,,0.033270281105331444
ANGPTL2,0.024164203517483693,0.03479598665412535,0.00457590806820069,-0.06784011755171186,0.012333067541431523,-0.0014435602712059464,-0.034041078564083574,0.0033149213307663164,0.06719799028824494
LRIG2,0.07175678124444304,-0.07482830763092303,0.007426958642670328,0.038467811723800274,0.01794844921701648,-0.02623163832976695,-0.02626745625587175,-0.06780736165787622,0.05628159461086175
ICOSLG,0.09525927567997858,0.04361852411932338,-0.04373272895128954,-0.011107324342121642,-0.01831978004377585,-0.008766716495827482,-0.018141231645719538,0.054689800127383725,0.07467818515397573
WIF1,-0.03819274672542662,-0.0009463598398127985,0.04079882443731776,0.04082525321205869,0.04686939893084676,0.04857101062875249,0.004795503464431195,-0.03011081195170372,
NPPC,0.013663131071022211,-0.01255103091278999,-0.027583319073235586,0.04002014345436558,0.09271286200394087,0.011951355862014689,-0.025127130553792922,-0.05139665949081401,
LYZ,-0.04476791693299688,0.051975585762542964,0.007276170677517951,-0.0682604387998404,0.016284777220158652,-0.07855723008796861,0.015306244220619667,-0.026542727373974204,-0.016825123191471943
EREG,,,,,,-0.017491938535916202,,,-0.03507831382580103
SPTAN1,0.0759063327051339,0.04037210726826461,-0.028182211507427828,0.04787310129495807,-0.026356999032798954,0.0067331343625225476,-0.027288892614347537,-0.04607907244868865,0.00808118694570176
LIPC,-0.030913905669664964,-0.018498599250764428,0.0689916107774161,-0.029071489102652448,,-0.03132774310688274,-0.0013032489495816285,,0.02911977571318513
COL8A1,0.09800431287246499,0.013114508569820658,-0.047024775398307905,-0.038981823293636454,-0.01555230149223441,-0.019698772483090356,-2.368257190494897e-05,-0.0022697603771986274,0.01410901421273399
GSTM2,0.07100212513039768,0.058247879613521424,0.052647804875350875,-0.0407179384485404,-0.018395680817035985,0.012164805277002371,0.008585660116548583,-0.05305269541773955,-0.04327719919254372
SPX,0.015233605659882276,-0.017868791075575874,0.02644807955461142,-0.01535092125404012,0.006523876097986989,-0.053714942422597146,0.03674064802309454,0.024127747512839436,-0.03243381039353041
MFGE8,-0.019715658924082103,-0.015522862485186856,-0.048759994457637956,0.008924077225644145,-0.046697908328863766,-0.04629282423755983,0.018728372764930782,-0.010672724391824965,0.06858318043455432
TGFA,0.07653616773648501,0.0016530252981406517,0.018667727503905725,-0.005537921469504884,-0.03221257462868949,-0.07663981465354425,-0.025802048188020336,-0.009448807589465192,0.04544876399279493
SLIT2,-0.043114198637315714,0.05834046688280383,-0.015415262990192163,-0.03693390262142023,-0.039236469168345715,-0.026042160763202968,0.05634581303804426,-0.07655278327810813,-0.013613455447362546
PLTP,0.03872779690973124,-0.06939952585680832,-0.05635595847951152,-0.04204321320539168,-0.02879437923837637,-0.011029205741179873,-0.04351307090828975,-0.04486046316221447,-0.005158001661292657
APOD,-0.10306436571324559,0.005948921095099122,-0.04544436847371119,-0.07951491129889862,0.031107897889322337,0.0009381121434823288,-0.017630729843428686,-0.03505061315959227,-0.06503813556185269
B2M,-0.014876575561042542,0.03956717861444452,-0.06701769361550125,-0.06900436635552878,0.008013334662539617,-0.05280764720066668,0.004831712019641801,-0.12644348079947504,0.057750859807320615
OMG,0.12038893260355149,-0.015030184554504573,-0.007448772134407217,0.016735073331940405,0.023852157932650567,0.029536070213814415,0.013789743639472276,-0.005011661509610584,-0.02276235971699512
CXCL3,-0.00707957101537949,0.0182925406360452,,-0.014593645545678342,-0.010326775929499817,-0.00236393545231616,-0.012195420828552574,0.009700136971165542,-0.06638738632911055
CXCL10,0.023783323450687004,0.10631023068561217,0.011128036680566314,-0.06283868674908664,-0.015687128471203644,-0.0355270876599091,-0.019379999559095265,,0.07658643812818018
RSPO3,,0.04961307850115068,-0.0005631837517846873,0.06675881053805387,-0.025076547061596146,-0.02321248561405618,-0.012743979722125091,-0.008219943494697598,-0.016553064058484706
CORT,0.07044446777617627,0.023734645535211145,-0.029494006154992775,0.04911365881721599,0.00029129984430617474,0.009600143423629835,0.057080686405851865,-0.05720240485988972,
NCAN,0.09000850501201918,0.04895260295754693,-0.05095036542324066,0.027817668050145322,-0.022377327955824502,0.025610750506096673,0.006790520710302709,-0.177428853918065,-0.001720695443387903
PRG4,0.08914681655791035,0.040045253680849324,,-0.015810884883194862,,,-0.014899818952724957,,0.12566214076802742
ZG16B,,-0.0037436760018689647,,0.09757280355342894,,,,,0.06052662487117831
TGM2,-0.015644359363597045,0.006898555106890192,0.017408309915588584,-0.04914283609330198,0.05348228944613891,-0.002303720204592938,0.09954858063537254,-0.01173853782600307,0.018499912375745758
VEGFC,-0.02335742875073802,0.021549461554470656,-0.009420667635430351,-0.020845659019695702,0.004780572979894637,-0.019765814383392203,-0.015205859146002882,,0.11073628431896952
WNT6,-0.029623442276805342,-0.023502081717502715,0.034059699308909064,-0.015547934936833575,,,-0.01327090601348121,,0.007628180366309979
NRG4,-0.022076440034595548,-0.013415890267756575,-0.0053387067434395915,-0.019693460137070087,0.032296694399770294,0.09954481928629942,0.15502201809333693,,-0.01655306591368826
PMCH,,-0.0154625355221599,,,,,,,0.036701283903999196
COL9A1,0.06760082731036315,0.031033334007085585,-0.002596802411032723,-0.005841472279170483,0.007356434440003297,-0.01724945177644056,0.09627006894620486,,0.04172465161880864
GDF11,0.06077352215948015,0.005762904477215705,0.003533876011025712,-0.055425060012626336,-0.0206678540728515,-0.05897601707385116,0.03675061399704591,-0.0022982760691708467,0.025109915232724052
RAET1E,,,,,,,,,-0.018158595694610154
SORBS1,0.0334072681109876,0.03604714576210847,-0.025537786913416908,-0.03495196177767117,-0.03450579218976378,-0.05205934033330307,0.04918243188862727,0.033294403128900314,-0.04365207063355754
DLL1,-0.040606808294615625,0.06401746054040934,0.05607798197899754,0.00884603737799029,0.01010105200110108,0.00875864961119108,-0.01452408773982385,0.06951748084745293,0.028450167739168135
TLN1,-0.031047997072955642,0.0381280937222175,-0.001382545957059865,-0.060967365465166734,-0.021864356459928798,-0.06821627385943821,-0.017149573281624916,-0.0367423230273323,0.05185977402557586
COL2A1,0.029339829432474332,0.09027027982134281,-0.026807881276474533,0.011789112187599834,,,0.09392400384042414,,0.11952676650350987
SHH,,,-0.0030972462736999057,-0.011472382523745255,0.14164756403339232,,0.045387890116215066,,0.04728585002084834
PON2,0.12923889271208452,0.1115606472541437,-0.040566403243377284,-0.056205804665826885,0.031006173321133177,-0.055965588391222267,-0.018009043430151608,-0.07665893322193826,-0.031075004527014213
ICAM5,-0.052654729553163956,0.10382314442507885,-0.04720237004383815,0.06012949648270909,0.09497347684361064,0.030393490984600605,-0.02307639728658213,-0.026091949445372402,0.010367107197795199
HPX,0.048872160079281794,-0.017383176677638213,-0.02474477401005463,-0.021251395566313593,-0.009653099838790863,,-0.006518528542537005,,0.03166408957456421
SFRP2,-0.029419583065343875,-0.019365667968545053,0.020195988084565367,0.05509640010171409,0.020774150058881117,-0.05541255158935001,-0.023180357422934828,0.05119524734232583,0.014148749199369967
CFC1,,,0.03148974364431693,,,-0.01796779448712165,,,
CD70,,-0.03538059602144248,,,,,,,-0.02525469296269788
HP,0.06254916398859127,0.029447147750410838,,-0.05301962978414425,0.04002559722405749,-0.04054423975793641,-0.024896502647004055,,0.027230424965870158
CXCL2,0.004957204215994909,0.03742889188655529,-0.03824411944858088,0.06458353572832601,0.02851259290587645,-0.04655992821059697,0.03458497755336116,0.045842894268039,0.027995791658249253
NPPB,,-0.01879167799877942,,,,,-0.015205860251968626,,-0.016791241850837434
CCK,-0.05587200554498884,0.13057999190815114,0.06073886458360117,0.057310971507900495,0.05493881449519056,0.06340635575143776,0.06441812443255035,-0.059514917875106044,-0.021782773567067013
SEMA6A,0.11603056567482312,0.029979134843207213,-0.008938380631777973,-0.044442658317534876,0.03948365022025359,0.0013538274695119197,-0.03492050296878798,-0.025448344797340375,-0.013380309118330377
IRAK4,-0.026142281984323012,0.05480180059204168,-0.012654472504916943,-0.018837527419597818,0.02400249018648706,-0.009871589293635002,-0.021954911392799946,0.0388742123110677,0.00561267221759671
GSTP1,0.07593165304956763,0.022432178910426613,-0.042618248357855416,-0.08057713844591942,-0.00240362879696191,-0.061416407360760525,0.004671371514931754,-0.07483910408762096,-0.045781949831117524
VCAM1,0.046835499460823916,-0.01430882832308472,-0.039503656359273644,-0.07779303310537052,-0.011033127773515417,-0.07767538206035722,-0.04113818864139275,0.05065125613828356,-0.03264149488353902
NXPH3,0.011019061972176584,0.0057868343200193715,-0.05600594933482045,-0.03107309739036138,-0.0088702539423766,0.03798715831713533,-0.00031243677884217275,-0.02591018695906284,0.021813946552060575
MTMR4,-0.02670177434003167,0.0425935584599994,0.025827098074799704,0.030613451549721234,-0.02721323372115251,-0.03302763846720903,0.020856791300883373,0.012972975607880412,0.031248012399931867
LAMC2,-0.020160132809859944,0.07652932030026678,-0.0339043414301239,,,,,,-0.031992464966964465
IL10,0.22035579011570267,0.012269222967220541,,-0.01915012788101071,,-0.06434498074237786,-0.013611406752622244,,-0.027858343510565695
SEMA4D,-0.045267963889320445,0.07623069297216067,0.009110331366460498,-0.0354826247036336,0.005414488866747305,0.027577064483738218,-0.03166898436102336,-0.06511363967076882,0.004983777352680689
TRH,-0.03934174672300068,-0.03186156168327489,-0.014770942436877564,-0.030233896514553486,,0.11278565264632666,0.07675473130380611,-0.03112855106499213,0.04857250594947179
SEMA6D,0.04116609597714499,0.008196076567713872,-0.050840583539840487,0.002588090905615158,0.003908872786701603,-0.07514296391848796,0.028217538013295435,0.11767861464738959,-0.006590141746131485
CEL,,,,,,,,,-0.01746471080853238
PDCD1LG2,0.034016717832271885,0.0038934287422613687,0.07472938665510785,-0.034955618365402334,-0.00032327063868705475,0.014138520560382102,-0.023283928008634984,,-0.04123206299576046
SPINT1,0.04272288248008221,-0.018316923886175947,-0.005793274048030889,-0.03639469584374452,0.021752913842558164,0.013438878628583407,0.013702410989367737,,0.01598754544563038
CTHRC1,-0.04864903699291192,0.05153425222138163,-0.06029991492285604,-0.06608711516783487,-0.025076544186460405,0.05168321407477086,0.10178315149245279,,0.03795949806294989
PODXL,0.053009083414121666,0.033499657209798285,-0.021446198761320995,-0.024109258689246238,0.02114009343117859,0.026194178996949674,0.0954456487697024,-0.04509604590240533,-0.007759526891416317
JAM3,0.06282535034773878,0.07562859404034086,-0.005529718738198147,-0.03880278143993101,-0.011130493788131674,-0.017562782497927185,0.02732881930474412,0.05768149866806892,0.04910006424593061
TGFB2,-0.02111314512028398,0.03112513266915484,-0.0006793867485515042,-0.06856702370840559,-0.03507092741494684,-0.0388401209268897,0.0063222845974013255,0.04442840641485878,-0.047560799912313545
COL18A1,-0.013211662151515402,0.0521559331974322,0.011270237225742389,-0.01974646813655759,0.028446275290936605,-0.0010093432173071447,0.07135133707657947,0.07868798033850882,0.05225091582781195
NODAL,,0.08367984556679317,0.021300823126222532,-0.038459276047180635,,,0.04458611838647188,,-0.025739523530546645
INHBB,-0.053212734772106474,0.004947562368445924,0.05003854259968143,-0.061762285671479296,-0.005992949834227415,-0.02476884149809615,0.0064522518796105745,-0.036364817199676096,-0.044536357315768535
LCN1,,-0.01474950563042364,,-0.012806774830570562,,,,,0.02415841502755611
ARF4,-0.002759540346659324,0.06600717510150629,-0.0028031438483005814,-0.06794649213061275,0.026209089486132132,0.005846235491430454,0.00231231201453889,-0.07161666546014028,0.04898906835397632
CXCL14,-0.08801262444323375,-0.051555284139611975,0.08590750705015766,0.03410729833107312,0.04687767582935151,-0.08805763767448031,0.022538454951390705,0.041715839313881425,0.016130243498657066
LIF,0.021166930523516106,-0.010407361910843292,0.033915722617012665,-0.007631944596092834,-0.01144397023471502,-0.024446194111429325,-0.025182728244930997,0.021493833859064036,-0.007977024730857287
IL17B,0.18805481889346906,,,-0.021150578890966356,,,,,-0.032125722671805
MMP1,,-0.020334629123057228,,,,,,,0.0735727704159944
MATN1,0.04064175482226949,-0.019365670607582167,0.03390300263191126,-0.013427032741516822,,,-0.012380854356924416,,0.0666976959764273
ADAM28,-0.03551568486485094,0.01879625345478121,-0.06020497678709247,-0.024109261427366243,-0.04017157688260703,-0.0700166164455472,0.0681033679986372,0.028951627380960496,0.047643853532954625
TCN2,0.04328728453030786,0.08285729672087867,0.0001831052770550903,-0.059393831303869056,-0.00485234363353691,-0.034659300450513145,0.009363332445384247,-0.04843863478244557,0.033740826680228674
THPO,,0.015659033291455533,0.01727542630989068,-0.026130764285628907,-0.01190853777935477,-0.024267080787325677,0.015045414325930834,,-0.0247615836650377
CUBN,0.02934493398336136,0.006154403973495362,-0.04439153245323948,-0.03268782334921905,0.06949875627623454,-0.01866060877604272,0.07164602656879372,-0.038838949223984794,-0.04384308728263148
TIMP3,-0.0008870151968798788,-0.06527315878845719,0.004909252712742494,-0.020180600363390717,-0.022882245389637856,0.09386631589677748,0.07408332731724122,-0.10640873753791949,0.02847760491156946
PIGF,-0.06835658100480461,-0.006732588518986286,0.03604854473727725,-0.08383431752465492,0.013518441687235391,-0.0883779084974497,-0.04604003981160281,-0.11138457588206337,0.0030177929514614648
CRH,,-0.017280801900167713,-0.024436716055647286,0.02126115163584053,0.018905647409443047,0.08369057578501146,0.06364688941155183,-0.006689748521043404,0.03296930384639229
BDNF,0.06719800767059583,0.04346005953006916,0.08264071205774019,0.05657996439233338,-0.019372277960661405,0.021415932404601302,-0.013944023469296355,0.17224259582942905,0.02832322901168925
CCL5,-0.018204679554556593,0.07852266338390687,0.005069410425807326,-0.029071487501934525,-0.029757645867189854,-0.03966874684843407,-0.01679611973151082,-0.04471338012402714,0.03622646102603067
GAD1,-0.05837063064230708,0.0812726550522134,0.04418461052005888,0.08612122217314559,0.07183585440200226,0.025133171406823637,0.01957463783271474,0.025279925295334845,0.010247555582729505
COL14A1,-0.05716359885168913,-0.03495024390357697,-0.027634749002564542,-0.02271847813583248,-0.015598517961882014,-0.04280237232035897,-0.04147566338071976,,0.09078765305606222
HLA-A,0.06850952281908006,-0.022865136951057838,-0.07024607384250764,-0.08627820749198634,0.04467910967663105,-0.015717377599598095,-0.033852057764496846,-0.06342779110046859,-0.004771138555277077
CD5L,,0.12165083829568128,,,,-0.025325400245962873,,,
FGF18,,-0.015636000509019286,-0.00013059055323877522,,,,,,-0.018807318427264217
ADM,-0.016137828345472588,-0.031227755800297997,0.021024670220143652,-0.05225660073865931,-0.027986598059309253,-0.03905086138165162,-0.08803394391615015,-0.04094428049870389,0.011180221363310566
CCL15,,0.0714211219837361,,,0.045921275266434275,,,,-0.01631158581189305
GNAI2,0.031062033780291577,0.00240990797328002,-0.0010378726407199224,-0.0282189657567419,-0.05861660060898972,-0.028899673416636164,0.020292245132080132,-0.030420972767339353,0.023314556251596737
HDC,,,,0.013181921079825966,-0.014497113043420232,,,,-0.03877910247213164
COL11A1,,0.019527805637753692,-0.01937523226204878,-0.0232837946478951,-0.026612042899972103,-0.012827804388139416,-0.0018220646830235292,,0.06580269811840124
NUCB2,-0.02270370911195133,-0.0618167468148742,0.06076305137975826,-0.010553850550525738,0.010545546269831538,0.03593458524990849,0.005804946115443675,-0.05757409749120148,0.04032494412862002
CXCL1,0.008801453812234449,-0.0009255302307016322,,0.021210187201079887,-0.010836840473948652,-0.03455171081690784,0.08379550490918035,-0.02093107010040658,-0.006634620232321984
VCAN,0.06729141720403432,-0.070730617408811,-0.035068567223561095,-0.05363879327214563,-0.03864453068413601,0.003484454117313007,-0.02718588635784136,-0.03845092697660225,0.01887515419988484
MMP7,-0.06770430145324315,0.028680411933834495,-0.03003739803383254,-0.009347889458921612,-0.020934428140843175,-0.014903634971161801,-0.0015571736592287421,,0.06491737440807807
PTPN6,-0.017340366653828165,0.012517073069134296,0.03567875016571868,-0.0416768143021845,-0.0006697809817255558,-0.011543159678642338,0.07002252358903377,-0.07788112286049749,-0.007481330961379025
PTGS2,0.027741011563637848,-0.05647989213546606,0.04150699866442297,0.11667294608151847,-0.023111676427610493,0.05626376865884112,-0.028578035621041598,0.06644260381117373,0.013724234996484546
XCL1,,-0.018936665845115688,,,,-0.01954932852870627,,,
CD58,0.06942421044215541,-0.00286734885753413,-0.01879748634186492,-0.06905184266022885,-0.008307370379691906,-0.018186974504996647,-0.015469576441092333,-0.03997361326957186,0.05687266768578315
TNFSF14,-0.011788783819407383,-0.0008660295670369121,,-0.01947770146647707,-0.01058474156407013,0.013835968432489543,,-0.03757624824595637,-0.03912298496716468
CNTN4,0.04317431123755072,0.09550170319852494,0.08784987234579622,0.004653965545228831,0.0884749420512661,0.03306958908683633,-0.010634186932214785,0.06772113144044702,0.03459981665325481
INSL3,,0.002854860743418754,,,,,,,0.14290253837234967
BTLA,,,,,0.008094206281191963,,,,0.11062788294641737
MFNG,-0.0344425976039678,0.04005398015246632,0.000427364119618994,-0.04562976671095606,-0.03721411023163827,-0.03567905394615017,-0.005321920561626841,0.05485165520794538,0.02617791150452825
ICAM1,0.04142553433690898,-0.009020158881434757,0.0453206131662044,0.006026378226119391,-0.03217008971539528,-0.014770876262072833,-0.03641605754067928,0.08380012988685182,0.0021550778359357647
PROS1,0.08035760747775135,0.02416068924360608,-0.009966225553118166,-0.013689646666075226,0.029213273659892087,-0.028467942561109072,0.035615328638944906,-0.0931485944018333,0.03630093243248867
CLCF1,-0.06767910366581764,-0.018201134134941073,0.07607212738551636,-0.03775089130510407,-0.018077839282943663,-0.0342804754370299,0.019866920484708325,0.008599851626338341,0.006893276776913609
PSAP,0.015704084576488427,-0.04809961323517117,0.000848700399415279,0.03236135189325782,-0.04069852234233337,-0.047207901865724385,0.044748754002657584,-0.04243032811462381,0.041287638199953805
EFEMP1,-0.001443099648298415,-0.04726201467810587,-0.03317871549542745,-0.06627003096162774,-0.05462978612441881,-0.0457721878994906,-0.008479313483166308,-0.04822658920399556,0.03518228587321478
C1QTNF1,0.13514041060663054,-0.012586889238002575,0.13704592293023649,0.0039245476547067415,-0.023489892667464162,-0.005296732229962826,-0.030645923671843097,-0.06163437136690557,0.02190327092846213
ALB,0.12613257304645817,-0.02622641201749388,-0.02873255391387423,0.009134448262928477,-0.012022030841891409,-0.053305686457046086,-0.014280228671934736,-0.0384218459862822,0.042451634166860264
EFNA3,0.030333393377238806,-0.007394637501564572,0.03335236149643007,0.049874904065631415,0.12219280506724833,0.07832742202237727,-0.029003613181924463,0.0187109629789345,-0.06633206130995034
DRAXIN,0.08701664374978277,0.010119558036599119,-0.024444370009835965,-0.004059256795497587,0.1664186110291496,0.005902891857084753,-0.008211573417717492,0.031648088692541695,0.07065136136773498
RAET1L,,0.03896439345618771,,,0.08650760570855028,,,,
NPTX2,0.05112364478216604,0.09136078760695668,0.05178261157703316,0.06912634387167801,0.07147721076409232,-0.018955528151156056,-0.03846961472577963,0.013916834074743636,0.02382167276036096
FGF11,0.026985461043306704,-0.03155808776183577,0.0007309868824347454,-0.07116267336268918,-0.021879687259945237,0.07862364225198669,-0.02847796267465527,-0.08022683895846332,0.03383945739734482
