,UKF304,UKF334,ZH8812bulk,ZH916inf
NXPH3,0.016813355718000852,0.0057952698612065735,-0.022813983852347685,-0.02227763932119415
MTMR4,-0.028546532926529374,-0.0040864114309274845,0.04289810205797519,-0.02305974970422635
LAMC2,,,-0.02785318568872727,
IL10,-0.03864433016651795,-0.013778666424314436,-0.026867072470782998,
SEMA4D,0.08671470695924775,0.025405930899568736,0.016076834970096293,-0.0034813870844142896
TRH,-0.025683384765394928,0.057962048400757894,-0.061563785644435695,
SEMA6D,0.11167507793222342,0.04463881416793177,-0.026571005105556475,0.08605674727227597
CEL,,,-0.024117651277001384,
PDCD1LG2,0.08202761263394431,0.0355928277984181,-0.020916679517309845,
SPINT1,-0.04725025181636505,-0.003287972373638471,-0.04553046922053498,
CTHRC1,-0.047165784921522076,-0.017779901616976426,-0.04249490850099939,0.11638938561238922
PODXL,-0.0787435199778648,-0.057491698673527325,-0.07751073419998739,-0.0007347888892182686
JAM3,0.006306862310662275,0.034451806643926754,0.0003447041763775727,-0.0021846316368599435
TGFB2,-0.026439005968584745,0.018689767203697492,-0.013515169079516751,0.062175535628299465
COL18A1,0.0036974233284755016,0.002286211865261921,-0.08083954593858018,0.008707972716672757
NODAL,,-0.00505954440074235,-0.041900132242369235,
INHBB,0.037824228842624354,0.06599625794578842,-0.052973545215321355,0.06552687308826949
ARF4,-0.09238831134175916,-0.01228540725305561,-0.007152770529998855,-0.09918707659535206
CXCL14,-0.006414470728850485,-0.06674012225683063,-0.014755770628612861,-0.05560745992847995
LIF,-0.030093360407144703,0.014816707110790807,-0.03357743806145609,
MATN1,,-0.012532992756183485,-0.028174843370104636,
ADAM28,0.08189609386890949,0.009313988604484345,-0.012072911104361133,0.011588655757790636
TCN2,0.005913614725923427,-0.02302263904293767,-0.10719949615398996,-0.016032691925148612
THPO,-0.015875726129135164,0.0929670489346071,,
CUBN,0.0498681274949555,-0.03665913376139168,-0.023258797649751233,
TIMP3,-0.02272326686637286,-0.03255366678869156,-0.10842824549855684,0.07822048884030537
PIGF,0.03289332712647797,0.011806392223117175,0.06648146938003104,0.03268422469706924
CRH,-0.03619743697100953,-0.017141907994530702,-0.025567473194117712,0.07908142339819858
BDNF,-0.04188175177568145,0.079680917467604,-0.05081287496600115,0.1613425654529084
CCL5,-0.002199493579414815,-0.01700251378930753,-0.015695482491535677,
GAD1,0.0071171792017438494,-0.055191975637053456,-0.019161789889481542,0.060713835746397236
COL14A1,0.07438474960908051,-0.03294821227933639,0.030995797394225075,
HLA-A,0.061877162867243055,0.011877167182353007,-0.13029405443496378,0.02143154094787727
CD5L,0.03332766229116635,,,
ADM,0.0623486912631296,-0.010280680991303026,-0.06371879057672912,0.03378195319923717
GNAI2,-0.021559680146853378,0.06423260821868651,-0.0005664517337329263,0.054093304372169096
COL11A1,-0.033269238780358514,-0.03776280065727018,0.06676955022743888,0.03145658234887839
NUCB2,0.0014870071073717556,-0.037657359347016535,0.07578280055311988,0.029788280018826455
CXCL1,-0.004305168926218626,-0.017002516671939485,-0.04235090388669066,-0.04176703600638512
VCAN,-0.03451419429187022,0.09485020391852764,0.010399611570729439,-0.025685340234979676
MMP7,-0.025914188776178664,-0.019371019370648657,,
PTPN6,0.07162857865609644,-0.0005414069705445616,0.021336198475517484,-0.09594742644995746
PTGS2,-0.011969660482255924,-0.02892920820316007,-0.034831282198296495,-0.02453573699850056
XCL1,0.014881531925235288,,,
CD58,0.01801217946430753,0.010355243662852157,-0.044754940534570214,-0.03876280563124591
TNFSF14,0.016564335333417283,,0.025126253023246115,0.06161866502345952
CNTN4,-0.054374019759779534,-0.03941509722655581,0.23739158704682653,-0.008276762279317555
MFNG,0.022312244502055184,0.009512086168786349,0.00781372159602887,0.05292258418929178
ICAM1,0.005211190004424662,0.006188044566078496,0.008478418247086382,-0.0018188966727958169
PROS1,0.003984558275183675,-0.02633285832127645,-0.057915553025510734,0.022700095158790932
CLCF1,-0.05960631171732851,-0.02668217033288364,-0.013374530958879787,
PSAP,0.08078447441068505,-0.05920844857148733,-0.03256686213864166,-0.019253027525760094
EFEMP1,0.03807620453516413,-0.010392574199694811,-0.029306963522171988,0.06595905061099204
C1QTNF1,0.010664149517976782,-0.03701661895915841,-0.030421848106874514,0.0040276770580365264
ALB,0.050988066064458305,0.02232218862811287,-0.017702477733226724,0.07694534479474249
EFNA3,0.0009163155797527309,0.054431754375154635,-0.01136632809532338,0.04236973855828091
DRAXIN,-0.03547602936650303,0.03899684186351769,0.025145845864444957,0.04736339971250125
NPTX2,0.03018183627328312,-0.022988821485775187,-0.05634336922516306,0.018536339647022185
FGF11,-0.00018490591100764033,0.022211816794031718,-0.046633807534865776,0.08483097616770852
CD59,0.08218487058025895,-0.05398527706209416,0.0578592949681338,0.0016110769585164035
COL9A2,-0.11305301621513414,0.02031938625548097,-0.062211608406961966,0.00832120361347411
DLL3,-0.0648324416743106,0.024428923953557214,0.006901026665707281,0.03861625648485598
FGF5,-0.02492303426024721,,,
LIN7C,0.014010852591658993,0.018107641915129608,0.0991923353542303,0.09058981886474628
GDF7,-0.0331182814257332,,-0.0460370116375673,
PSPN,0.05366481909512215,0.0008347366015476733,0.00881624905653662,-0.07386590356922926
ANGPT1,0.031879622563374586,-0.019862512852162558,-0.02189230814351468,0.01848978302491369
PNOC,-0.010461682116437181,0.0018658488591998636,,0.012533055834869055
L1CAM,0.0430335120616206,-0.05421963036309351,-0.020427131452965177,0.11720578219437733
APOA1,-0.06642250024965768,0.039007101303146115,-0.025796924156893095,0.05944614382473928
PSEN1,0.08063215050952789,0.04533210522315884,0.029526370382814828,-0.10417942853009172
CALM2,-0.014699432705372764,0.007200101880962655,0.031722697831066723,-0.06924854843536418
CLEC2B,0.0109024727092757,-0.021623582997928055,0.023911873439325916,0.08124409899092314
NTNG1,0.04947434342074758,0.03060280809627595,-0.018711229002480085,0.07807474615368626
LRIG1,0.004452603233445699,0.04910583622732215,-0.08843089041877819,0.09862482946865711
CPAMD8,-0.045768279345485934,-0.023148271685363937,0.09668098159974263,-0.005340228972606867
GHRL,0.12900711054745775,-0.015995493558099802,-0.05666838283557342,
NPY,0.03023512930576745,0.007470129127709064,0.0029975918281078813,-0.01935952458586094
MMP2,-0.053292279950350255,0.08308315013950546,-0.07431030319588273,0.2091172403770252
ALKAL2,0.012531195921364972,0.028082315563344142,0.03462647031461326,0.049734889999462864
CSF1,0.021039760769267175,0.03219654229036148,-0.045811837225993794,0.012131247006528116
SEMA4C,0.02199341809313675,0.03327909699000395,-0.0003774290203561671,-0.015207339327868953
ICAM2,0.041657263393087264,-0.03236317414193292,-0.07674614624437498,-0.031365673893097246
SYTL3,0.06885795810359818,-0.03913099119323266,-0.0006396558177836306,
IL1A,-0.06147680139542804,-0.02408838476974895,0.021058425038004352,-0.03842857861284021
PGF,-0.03712691839061816,0.014192659657266257,-0.1125047781544159,0.12790593090822547
LGALS8,0.016244649018814204,0.014644957883396561,0.07407210972416249,0.010196761347911924
DKK3,-0.0017703213778831983,-0.06096732627159884,-0.09324934656676581,0.021235127558216597
COL16A1,0.11486328836268977,0.08365019318126149,-0.0507965437339095,0.04457999199794106
TPH1,,-0.015082909849259916,0.015241073107665901,-0.03623291976629931
TNC,0.02568409233480538,0.014570658415544542,-0.025494965529006514,0.057367758550793034
TNFSF9,-0.0059690413022858565,-0.025589976576639358,-0.02979181126627145,0.11452659684545335
C4A,0.005541022338583213,0.012070449690757826,-0.038381680875466145,
CNTN2,0.04339702229107895,0.07903280418613289,0.027757198825317568,-0.07733848951276769
LUM,0.006004265498892845,-0.04259610992294831,-0.09507891695854705,
BTC,-0.03655334245744382,,-0.017551785612783158,
APOC1,0.036854113569054124,0.005734161323493007,0.041128352555764316,-0.0542605381643689
PKM,-0.025454770778312326,-0.0062733588239332885,0.025210237396915778,0.03704793896119766
TNF,0.06682665615666347,-0.010205840243445041,,-0.007742334956404555
GNAS,-0.019454660100452145,0.036643543085532665,-0.0374814409337533,-0.022161910232966247
BMP8B,-0.047995490425827146,0.048335821229531034,0.018306314577518027,0.12933130725987044
CCL28,-0.037256041453205414,-0.011961402714287146,-0.026530893575905608,
PTPN11,0.013888284070098036,-0.013971184705105173,0.0393762557500027,0.07032527853464295
ADAM12,0.057561258998321464,-0.0063617582928141,-0.05835501714977693,
EPO,,-0.015082912064236311,,
EDN3,-0.03152162709828483,-0.015238545269958662,-0.03829911022898097,0.17170011883191316
CCL22,,,0.032851770749198254,
CCL2,0.0301097474206313,0.010025902797493474,0.011498007113985782,-0.11361137694255115
DSCAM,0.0022238591145391424,-0.003128477092510097,0.08818821259278456,-0.04110956583919585
ANG,-0.0077227481164855345,0.003205002275864123,0.0069311043827879355,
FBLN2,-0.0017945622232343613,0.019615012058072697,-0.0297961183050204,0.028226227825658406
VTN,,0.039974092112817,,
VEGFA,0.006941758891058635,0.0024071561063671643,0.007570771682696961,0.03192019158948527
F10,-0.04092914463503338,,-0.028493188413457396,
SERPINA1,0.04101923668059907,-0.00019407953138278984,-0.016721932325340257,0.03285703436966225
VWF,-0.022530829725930433,0.021812877857978225,-0.07499179181379062,0.019366529040453457
GDNF,,-0.015082910889627495,,-0.0035192839702626304
VASP,-0.033702928533232444,-0.023328204208113486,-0.07235579193655295,-0.08400846195513617
ADAM15,0.04975206553801094,0.03577993460473244,0.0127188470100837,0.033424719038283986
WNT2,-0.0022553578776781905,-0.014115368365322605,,
CALCB,-0.02824841682103261,,,
OLFM2,0.05190461757202697,0.05840308714630376,-0.07250323622832666,-0.05998052563886489
MFAP2,0.00167163768537897,0.0049583092138890525,-0.07933159700430972,
HLA-C,0.01933315946445528,0.010973555852238465,-0.03165706395947708,-0.006304912029562837
THBS1,-0.06136108291430546,-0.033833469525695756,0.00730834098015974,-0.0334583380269075
HSPA4,0.08328667377387738,0.04831213834838784,-0.03408693893051074,0.01695310328714077
LMAN1,-0.03599199743834602,0.03875426332620002,0.0004359646703762906,-0.0016406544914508172
LYPD3,0.029506511047524286,,,
APOE,0.053123243209290606,0.012139461025233273,-0.026304369229409694,-0.1031869071198012
SOSTDC1,-0.046694306742724595,-0.022934891203215565,,-0.007521156578308177
ANXA1,0.10164018947601083,-0.08906251292361834,-0.03168523589564198,0.0045440902452958485
WNT2B,-0.020267586462707238,0.03103738199944853,-0.03074464393272885,-0.005209500400180447
AMH,,0.024495280720798204,-0.026530890192652725,
GDF10,-0.0630691194481413,-0.0033923517331133288,-0.033484962979707836,-0.046177686880549
EFNB3,0.012358948132736587,-0.025510934020372,-0.08498510615988977,-0.03271355562104738
LTB,0.014027912556506749,-0.02803386796873035,0.011815164354941794,-0.04535444643497321
ANGPT2,0.0066836350749072985,-0.0052769658132215975,-0.04763865511458539,0.038209309805976026
NRTN,,,-0.0027750452211873985,0.018927861103717074
ADAM17,-0.10296521525746866,0.03460682594150044,0.0061292902293899115,0.06481698010725699
LRPAP1,0.004265836162800771,-0.019430511466963188,-0.061099446897124834,-0.12164041238538659
NID1,-0.04162897599092506,0.02625072026731247,-0.1140933186122776,0.004622139509979812
MST1,-0.023347030755021602,0.10914209532844255,-0.0035229869683415225,0.03109824760051872
IL13,,-0.017689391071001256,,
DCN,0.028478126928898752,-0.039794406599240814,-0.10134239992423864,0.017119441172822974
IGFL2,,,,-0.04465704793516014
COL7A1,0.028511734712169248,-0.025543287786407087,-0.061470626175901676,-0.035710768404842864
CALR,-0.006141312313257077,-0.0069531369918278555,-0.07386469220816336,0.06752008092035333
PIGA,0.08069859218350676,-0.029455636484228994,-0.0009041827678836059,0.008228621738214963
CD200,-0.027154906745265574,-0.0016652197496311181,-0.0691974412531928,0.08739615586423537
GRP,-0.031242120660905575,-0.015238547563473393,-0.03664344553075139,
CDH1,0.001050464067813245,0.05995717275054223,0.0679773374304217,-0.04404771617211116
LPL,0.05031906801451934,0.048729941422293255,-0.04364954649846435,-0.05490633904832513
SEMA5A,-0.11133393675490115,0.010820708192053156,-0.020274590421303147,0.017118353605113823
SEMA7A,0.002032992046187556,-0.030265981517438464,-0.01870831528451189,0.04863037883602137
SEMA4G,-0.023149568664776667,-0.012746751098293367,-0.03526883088909372,0.06408760271625419
SEMA3B,0.07921048954384276,0.09468794088171412,0.03288725364311377,-0.08474864120163669
RPH3A,-0.014314090656838314,0.043756813883675506,-0.04146954125438153,0.03804900227379716
JAG2,0.02188216710917699,0.0013272148269593235,-0.06517026021800049,0.031181231368058025
CGN,0.06941410945336259,-0.037762796376910095,0.03184681033408457,-0.041017175627593
GDF15,-0.05814716933370321,-0.054282383968689236,-0.022899445876619556,
SEMA4F,-0.008781051999430679,-0.04362927966776448,-0.017638220751658076,-0.04592406072141473
NXPH1,-0.030872338923164943,0.0314200981868559,-0.0328535729935232,-0.013436568131687116
ARF1,-0.014302573616233763,-0.0027877229435400224,-0.02598715307109077,-0.08175171709486022
EBI3,0.03156467563844927,-0.028840662950552338,-0.018814429694588547,-0.04151799765373275
TIMP1,0.0017360912115216064,-0.03852287836586217,-0.10398022803021764,-0.09019428895701803
SEMA3C,0.08158554565795033,-0.03288708009132665,0.05922658874757216,-0.034107994398590025
GAS6,0.04237700974811545,-0.020470367080749136,-0.03244898279896774,0.1081792287417905
MEPE,-0.02435287854730651,-0.02794307266016505,,0.0438407020556968
SERPINE1,-0.07233657710179128,-0.04938762452636048,-0.08868275687556665,-0.07051096535888372
RSPO2,0.0037293610505035784,-0.03304075984792225,-0.0459266636535227,0.12533747086974092
SHBG,-0.0286938342676027,-0.012154792392471008,-0.04433296645982582,
LGALS3BP,0.06596493386219647,0.04460625272228326,0.04338697753252823,0.10067191383776058
LAMB1,-0.021233747212902943,0.02077047951505964,-0.0014712458976643996,0.10946061020759991
SPTBN2,0.003536533666243942,-0.018941902340679346,0.0012599122570118918,0.008278145945350887
COL1A2,0.04172353563867724,-0.04909635713986445,-0.08483977270767612,-0.09002113640291914
CEACAM16,,-0.022063701282377984,,
LGALS1,0.008407656879558786,-0.052067611076984904,-0.03518580129483953,-0.015480757286637687
BCAN,-0.0357531736321504,0.12294548815206033,-0.02494528889729076,0.00720048648328156
ANOS1,0.022077383875883722,0.039160039268677484,-0.03449271395146142,0.016405035229721598
EDA,0.06284114983809014,-0.02655159615498216,0.01707649272831005,-0.05372602206325576
FGF22,-0.06054685725745977,-0.02757756283072559,-0.035876503331480694,0.08883623777481643
SHANK1,-0.03427215507276868,-0.017002511116868794,,
TGFB1,0.04770777662220445,-0.0012524828218201667,-0.024764936988407635,0.03264235735171883
MSTN,,-0.03402956652745753,-0.03624214971791424,-0.04672319847873269
WNT4,0.06018260469997753,0.023019506867163482,-0.025846412580154094,-0.04176697846462719
TNFSF4,8.089759645058156e-06,0.05842334833462848,0.02938651981459519,-0.024498411635352765
NTN1,-0.05422481876299005,-0.004000128604438424,-0.09107249971341072,-0.06058768131596438
CXCL12,-0.00888047710916843,-0.03575975907493956,0.027402161144483433,0.025367888301280846
GNRH1,0.001023932708006454,-0.00547023516234194,0.051481984226125904,
RIMS1,-0.02094016542365726,-0.04439878808889732,0.05177997099121545,0.021487227426974224
FGF14,-0.0851443057005077,-0.02307552116387779,-0.016356346803632172,0.02135034907572372
IGF1,0.008980786218450066,-0.014113540006913484,0.03822823952074604,-0.042212846405095324
TNFSF10,-0.02944907076198793,-0.02260223728580025,-0.106334991794256,0.01604613414740328
GDF5,-0.042816096443929176,-0.012345278798546246,-0.04636946930572767,
CHAD,,,0.026706042828042773,0.036434962714537514
RGMA,0.06998362825647633,0.02014632456466665,0.01488126722976707,0.11199518545625739
WNT16,-0.0443357196973985,,-0.02405649460566445,
CX3CL1,-0.02014454648777581,-0.0400995170064819,-0.08824435547089239,0.052488521620006674
FGF1,0.09187890603296432,0.08446160034134649,0.027834484685592083,-0.08334402195809337
ALOX5AP,0.011721634523722919,-0.04048197207685565,0.06066954484172441,0.004325835983204471
IL1RN,0.019696156040419344,-0.01325844780717271,,
FGF23,,,,0.050643997806236254
NPW,,-0.014767024175850232,-0.026867063552921216,-0.03623292194211682
CXCL9,0.042909569922406125,,-0.03151553607488035,
ANGPTL4,0.014689240050760275,-0.026764717570679695,-0.08281981106978763,-0.00236010273338332
COL4A3,,-0.01672051805869908,-0.04519136091252299,
NRG3,0.024671387688670283,-0.013718757748594839,0.0583873930103529,0.026512429800129328
IL23A,,-0.020343377164310013,,
COLQ,0.04529134837026027,-0.044102471348951844,-0.0055636240095121615,0.0403124169812234
TNFSF12,-0.000120940823635061,-0.029076795834663317,-0.01595888744466477,0.04600064813555974
DKK2,0.02826161452770653,,,
FYN,0.03951434252000068,0.03292624802656914,-0.006995804185902744,-0.0652627013469074
ACE,-0.025386588018897913,-0.03705408856983068,-0.08609370664663361,-0.02288325510214422
IL18,0.020837225761113142,-0.0520899195486374,0.04172185438759754,-0.04198502777101982
PPBP,,,-0.03093238203850319,
CCL27,0.07070256659960529,0.05546010179662913,-0.03320997429958178,
SERPING1,0.05493869313237782,-0.04244673894541698,-0.022670246970326758,-0.07076605712610866
AZGP1,0.03311079057387459,-0.016221532760029897,-0.04154094030961279,0.05486407838904241
INHA,-0.050022882612470065,0.03068306561440382,-0.026867063393673767,-0.032698961002385354
SEMA3G,-0.01301892141539238,-0.0010104503159569704,-0.024786928421535098,
COL6A1,0.00690933074443109,-0.039869713867142303,-0.060126840569120106,0.14875983330137144
FGF17,-0.041350568115735176,-0.017553982726045424,,0.09922468558215157
TNFSF8,,,-0.0031246380593998213,
FGF20,-0.03005926863379463,0.025190085825799225,0.06061011967553575,
ICAM3,0.06404478665514059,0.020070543881931992,-0.00823650976449084,-0.035028632357416205
LAMA4,-0.018025659398613933,0.03883406431677405,-0.10063806352158824,0.10956902485149879
DLL4,0.039925206844075155,0.009885891793824576,-0.05436644890415937,0.014795287731778076
SEMA3A,-0.0875897587829245,-0.026266146099191565,-0.0634156202597184,0.03138784732581079
RLN2,0.12372766004604237,-0.012718059472706508,-0.04005568896454556,
C5,-0.03381286791626313,0.05795611655749083,0.08905487263274244,0.2961286000726121
COMP,,,-0.028808308554124046,
EDN2,,-0.033518019070363975,,
C1QA,0.03892932357940211,-0.01737571257440642,-0.06516240930809215,-0.11019312968158664
COL9A3,0.08452104403548781,0.06149044624401898,0.03127078948169846,0.053975093587587404
HGF,0.00614434737365368,-0.019371018037098862,0.04070552295255188,0.02264590888237975
P4HB,-0.012335773217796955,-0.03193875246722638,0.002610149020786486,-0.07934630424671978
ADCYAP1,0.07134859646464878,-0.018740420987562033,-0.0004135548358930595,0.00567700174749251
GREM1,0.010294894523091722,-0.01663000058575838,0.058933185659651575,0.06580300669278605
EGF,-0.0425066327500436,-0.023148275791499393,0.07498302373514161,0.003072642507865005
VEGFB,0.0008743082446476459,0.02696736937695817,-0.005691126291027599,0.01338820607399047
FARP2,0.019253010731465747,-0.023383951881747255,0.011588499444404557,0.02724149735888546
BMP3,-0.0324467639883697,,,
LAMA2,-0.03083894396778346,0.010945978498835007,-0.04112341839442317,0.03943082016352504
NRG1,-0.06623741572742375,-0.025687473339234948,,
SPINK1,,-0.012718059472706508,,
EFEMP2,-0.030296812846970816,-0.01349788639868075,-0.10190826214297419,-0.007745569956100032
SELPLG,0.05164682092448508,0.010767657625713386,-0.0007918694179791533,0.044564495264212016
HLA-E,0.05305356603394604,-0.049246365431134705,-0.08109957922198062,-0.08451253871909155
PTN,-0.004861707769824789,0.010526363195697386,-0.042412483155186746,0.043360078545230114
CD274,-0.03273626636486409,0.029240008770352686,-0.024118925244470683,
CD14,0.049454327216961504,-0.014403938303787217,-0.02202179538942401,-0.007612181471945048
SFTPD,,-0.02150369869249161,0.04055848833887392,-0.046043247593319535
SLIT1,0.017383006092420123,0.0041223053123672715,0.056691083536224006,0.06855979146068564
CNTF,-0.009274470254238396,-0.014767024244316248,-0.004465381692932737,0.010838452078398782
BST1,0.026687831309377016,-0.03074240853795621,-0.004464979964547923,-0.04739504171129875
AGTRAP,-0.006002257208580597,0.04609101724857459,0.035804527354202025,0.0504297849137377
LAMC1,0.07958654077961237,0.005801615966858594,-0.060233440749125455,-0.041066263950773965
COL6A3,-0.01336676473140127,-0.004531935660098673,0.022699118926855985,0.04395239455712704
FN1,-0.02836751770822059,-0.047026564954897626,-0.06788741828259896,-0.034400993140619646
MIF,-0.112395672478013,-0.011939996526511256,0.032413281448357006,0.0897942411112201
