,UKF243,UKF251,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
PTGS2,-0.05351903501778671,-0.03070076552365368,-0.016682030756461127,-0.023556294522879325,0.050348834304520425,-0.03582486221215588,0.0574168029093659,-0.0367456985527668,-0.042665567034745173,-0.026756814185645995,0.029161891931646713,-0.02646740835093492,-0.03808136492462183,-0.03582418885548138,0.08600961676745483,-0.09742412693497107
XCL1,,,-0.011094868596027877,,,-0.01975588011471157,,-0.02880722949521328,0.02253565080462826,,,,,,0.10566520203617719,
CD58,0.008850002911203348,-0.023872188306195644,-0.05126775610965242,-0.004699466158495772,0.025561194071617326,-0.027422071901541646,-0.01708572946799154,-0.07148676774325399,0.07618281912320615,-0.03579506801195002,0.033306075607790954,0.018372947670733605,-0.010387638902613199,0.035452549315119035,0.0239905988497872,-0.015911134307875694
TNFSF14,0.012581976643393706,-0.017905342637860467,0.04741928841953983,,0.08553411885969507,-0.022423753926233227,-0.018131311712884228,-0.0518990424648033,,,-0.020351912843420444,0.0451590555114951,-0.02026662963732873,0.020162682668922814,0.05874010804146911,-0.007062922669487835
CNTN4,0.17541062426657222,-0.02808575700364979,-0.019939474946967215,0.032076951869425115,0.054456328471467925,0.004267694141421551,0.026326552805315758,0.16200237551380872,,0.03535327011263555,-0.041559793533514855,-0.02686707726419393,-0.030655550009294492,-0.011276929504427833,0.06241222273652696,-0.05514731576169916
NTF4,,,0.06646943249202633,,,,,,,,,,,,,
INSL3,,,-0.010197152096588039,,,-0.01386978786540216,,,,,-0.022633865341834595,,-0.02026662767924598,0.05611751702960191,,
BTLA,,,0.05680108853586904,,,,-0.023154305194274465,,,,,,,-0.020882849323010835,,
MFNG,-0.025927726248444992,0.04332036081590619,-0.00922072801263467,-0.046070740862301,-0.01033018827005344,-0.00011969162248638198,-0.04294731681337791,-0.06035316462269848,-0.000994002294549753,-0.01282724177061778,0.04123023089340178,0.01558221102039557,0.04982995444793225,-0.008211828770532137,-0.011107338860328402,-0.07951674197404461
ICAM1,-0.04890051106757565,-0.007072613488694615,0.006230562251340908,-0.052957280276224455,0.006331237094373473,-0.014574860833464157,0.005528726105202136,-0.06879354031926278,-0.037498109056679475,-0.05294608899127593,0.01950767793463288,0.09289482046534625,-0.04151331585588323,-0.023726105233096383,0.05891142792905845,0.031131265372105876
PROS1,-0.12594917693910582,-0.02165099758753525,0.018365550621355337,-0.05041439709589044,-0.007739156493175751,-0.01522606900598567,-0.028514545534475903,-0.06629716208978192,-0.004969609024702396,0.001714683588532602,-0.052771785626018114,0.049301027651045735,-0.11873538556983979,0.0500194100127933,-0.013486943485308912,0.0395011490785382
CLCF1,-0.03241942186237139,-0.02373074149137509,-0.04790779903301918,-0.012393918143918525,-0.01621751736635707,0.028683468672948836,-0.002328934732577027,-0.03829087453639817,0.036519650235722394,-0.024770210120447875,0.05340373737140282,0.08863913307368859,-0.03891258702705641,0.01739342182621285,-0.009269120555286402,
PSAP,0.203931438295887,0.023795758317000967,-0.0066715388217983675,0.059580266002133626,-0.010021684713851928,0.004482260103089207,0.047958476210706806,-0.03060459178086251,-0.010141464899566969,0.11363703802768697,0.037702616969037275,-0.0197037350722685,-0.05696863767381226,0.0859235134738962,-0.010132840757237182,-0.0001902355727172217
EFEMP1,-0.11515620942570622,0.0035445777712991215,-0.0360162841822842,-0.062370280856748984,-0.01349215423900261,-0.05583954179021486,0.013496328614982279,-0.06784194935754129,0.02909609403218326,-0.07670419998667284,0.001578186944596107,-0.023678223249177087,-0.11195379548939884,0.11290880463726728,0.0009078673938132008,0.004277815120300628
C1QTNF1,-0.14513705399552096,0.03883960471004775,0.0036344730126167553,-0.01593175545584865,-0.019701512184162353,-0.00015386819363129824,-0.0185841840087254,-0.020253983474613324,0.01398481721604076,-0.05250509956075794,-0.029325311187381447,0.013753847519436545,-0.02809267169960047,-0.08963524346859535,0.0012007430401223475,-0.02390036929991347
ALB,0.032819796795804344,-0.033276052695442385,-0.0019250446944486918,0.05261473458546468,-0.019941352328202284,0.05657718640829579,-0.02059334064009245,-0.04370483738578816,-0.015327100428552665,-0.02507894395999138,-0.03355105271510143,0.02118110578162168,-0.0339258319446801,-0.007256909988061758,0.049172442859927654,-0.06433772520427658
CCL13,,,,,,,,,-0.029211896988618504,,-0.015107855678331165,,-0.0227332342683898,,,
EFNA3,0.06647862836959151,0.049095890313823935,0.06114271624102649,0.056494064114536224,0.03751645164361472,-0.003471689814620588,0.009268268838068056,0.03614138377913233,0.07575316841783974,-0.0031648805441864213,0.017019215754775857,-0.006794724270429863,0.03276537935485924,0.013487177221932881,0.028174056653478954,0.0324774622459979
DRAXIN,0.046277329617134086,0.004898959752632803,0.05203328032819941,-0.018992152418382577,0.0007043342156996199,0.009509879808329067,-0.01653544198093962,-0.03006486375174975,0.054410968105429856,-0.030207474567080134,0.02974437484228234,0.0034157240035024945,0.017349358076196492,0.09063270719859916,0.028924222670429718,-0.028453348987128417
RAET1L,,,,,,,-0.019804913095295664,,,,,,0.09946642644901155,,,
NPTX2,0.12839573321423478,-0.07250539333695605,0.0033386314460981835,0.06419950031944363,0.030823478308949707,-0.048913718210926674,-0.002540795954768584,-0.041271081353339865,-0.011950339121584684,0.011263379403866734,0.023916408832248506,-0.0015423610074537138,-0.017537124734376745,-0.02655866876073133,-0.014300088575346813,-0.023338797152038758
FGF11,-0.14694976652370834,-0.04440527988875403,-0.01699092317861828,-0.08703291696279779,-0.0075455049142669935,0.000550192934093319,0.08298173254245678,0.09200626341231208,-0.04026792906430123,-0.0435100079112204,-0.032213495865188554,-0.016589709532494903,-0.028942682666507687,0.02911171583376763,-0.04112925817363003,-0.015879478117286294
CD59,0.0865692563984005,-0.047429863375790936,-0.02521638372463668,0.04798576342608109,-0.011288939366050492,-0.018427191802807705,0.0024563069683767916,-0.042017518584041284,-0.01318673551006257,0.04739872105718294,0.030906144804895216,-0.013942273753689009,0.0028108622499282477,0.07640305148881082,0.0725888100365495,0.044057992648681994
COL9A2,0.010888845910157588,-0.04465152805279119,0.04537359863868782,-0.016278610560428366,0.006823342176457123,-0.009166845931445417,0.02431510834804158,-0.012886744020825989,0.052292207182472614,-0.034908355048083636,-0.03967758138163627,-0.04524311800727184,0.06293236453451197,0.03129977569485632,0.06783501097736627,-0.04415598920481098
DLL3,0.11314259428414256,-0.006936592757905359,0.06045042120363719,-0.006465527640964251,0.038018968083379276,-2.2740827821691498e-05,0.0031186182508973776,0.02406391209273103,0.15735887843910323,-0.04166938743138819,-0.09671664167492491,-0.003926487210452539,-0.0036684410659906276,-0.03556430981025444,-0.02769822107767923,-0.04321413479456853
FGF5,,,,,-0.015879186600023385,,,0.004607322063847566,0.0038748972152762764,,,,,0.1050496226693977,0.029337886155306934,
LIN7C,0.09208286982489128,-0.024643200927921806,0.04218589525122836,0.006243965120543198,0.0701533469013204,-0.007828520239726272,-0.018462493229642857,0.10744577951556115,0.059665329204537196,0.025647793073550897,-0.06102901781113654,0.005487195500135902,0.018194901913541454,-0.0012955525437656017,0.04609027911973871,-0.07565680434728263
GDF7,-0.02415742268297021,-0.018774835839685013,-0.018194696406861156,-0.04183324035306816,-0.028405269908146978,-0.03173189545363415,0.04650430213347468,0.06616227681989063,,,,0.021148547422921903,-0.01647558535066472,-0.017199069402261725,-0.03882104274933444,
PSPN,0.07341550895862145,-0.010172125572842106,-0.017913516049575855,-0.03747818347812841,-0.04038648130037402,0.022946739079546242,-0.014800058931105257,-0.010914608132623144,0.05352183779610352,0.06299533256775365,0.04265693784278987,-0.038151473523399176,0.008792171306491344,0.03473563509995823,0.024969264631238306,0.07771536788802462
ANGPT1,-0.016332338115058482,0.03698528232840983,-0.029439840179688665,0.01555129280278928,0.013796186328567599,0.010576860610420883,0.02906777669667395,-0.07739285026361267,0.023327841380779736,-0.018370968258552806,-0.003949867604375863,-0.04432157427085188,-0.012828803756216277,0.06872225664664398,-0.053284001372301694,0.02814896000947782
PNOC,0.16374409597597608,0.03670682713765523,0.013343075749531324,0.12320664897777141,0.013339292574025665,0.009516532192162678,-0.003110574324152372,0.051969231514230295,0.16319693690681147,0.08102806352700162,,,-0.019532479349019943,-0.022289714207046656,0.06790559250792201,-0.06223433888671178
L1CAM,0.28838477920003297,0.039911358181685154,0.020033532998305518,0.042997739332965794,0.09187707241633969,-0.005268243484418629,0.03987617502200827,0.1215372664415354,-0.02526183069676447,0.14755249698998496,0.030320672794551248,-0.03417763003317794,-0.03391018666312777,-0.027127646445102165,-0.009558073863165435,0.09128136351297071
APOA1,-0.05189492930934548,-0.025872350074795502,-0.01588037959084968,-0.015298679684608595,-0.03398386101508457,0.041837235105126415,-0.008258916619931165,0.01815640453308904,-0.019363502315202945,-0.03586231052492814,-0.007210849857565511,0.05520542686378235,0.06646822797234982,-0.0006792121524709622,-0.036403110313500964,-0.03300031170759064
PSEN1,0.0562709322593196,0.051032581872418534,-0.0275518328524842,0.03181275377316081,-0.04153609990258842,0.031180913502802634,0.012232699954912798,-0.04504789419287576,-0.002381526042580457,-0.044735582256570865,0.02276045843891734,0.057489113051664764,-0.08217258701043235,0.06454550785403204,0.01917040760875893,0.06310339778029234
CALM2,0.207243347703666,-0.02069719149158541,0.031922006939774414,0.07343473406113325,0.03161707916568886,-0.04210858878239212,-0.00961150366848068,0.10003871517292837,0.05308450509030081,0.10911462220792771,0.014341121786065902,-0.018553706332321333,0.026496284522698203,-0.11193944801711656,0.013403626498109915,0.02494137196586344
CLEC2B,-0.0896206727594809,0.03635628067079654,-0.01803447979060178,-0.03280518410425992,-0.04386252863756344,0.0025436023241569047,0.007295164069374608,-0.0045077196600369915,0.05416853540938367,0.0014067672625373323,0.026719623991935587,0.07400173475737401,-0.0014811977514567025,0.06677046814836995,-0.06747616041099119,0.08518657564677479
NTNG1,0.0922725325651021,0.045797565971194526,0.03422003689079311,-0.05334756084175807,-0.06340167675329009,0.011298573204918253,0.009836538209793116,-0.02800291390912018,0.05291164421309083,-0.014981556216393289,-0.013032473855687437,-0.012751901119859873,0.05958800805216779,0.047267165467008446,-0.02589316548679963,0.024496909156902665
LRIG1,-0.0567340281833549,-0.03828401770254388,-0.006610472665840817,0.011024081563901876,0.03800890271302616,0.02302935026446509,0.0031494926656843686,0.027678216986379834,-0.03261284526938454,-0.08519728984643894,-0.07540093009236554,-0.01976538604460521,-0.00850791166500759,-0.027067575964853905,0.052844130644257456,0.000234338391657495
CPAMD8,,,-0.012061411391803634,-0.011777107035679942,0.039184112066202204,-0.015384797080306446,-0.015476354235023583,-0.03570611245173875,,-0.02140998812876172,,0.06816894705826573,,-0.02262910606997881,0.08178283464694426,-0.02961342204452955
GHRL,,-0.019722294396085444,0.008405093106323857,0.05405488061563802,-0.030548903382760315,0.05956327025574068,-0.01653544198093962,-0.023556533004619525,,0.008232105903107145,,0.005569643040350974,-0.017821544312888397,0.024256522892698952,-0.024265362423839726,
NPY,0.15669280067978827,0.00238695766589538,-0.020194493127298457,0.06601937148695304,0.020405988660253074,-0.032703118368493045,-0.02372049326815546,0.010200577225268154,,0.07291091939344681,-0.009658639093611643,0.008682178682668707,0.007557002394279195,0.0035239128396638074,0.04251843026211339,0.024901687912217682
MMP2,-0.018450251170439202,0.021783325795011257,0.04966236464420918,-0.05097780010012472,0.008029460614986142,-0.026201734707523742,0.006911313848753601,-0.0840679919585831,-0.02926966801780101,-0.13744052550725402,0.048447826896060406,0.014650055574539274,0.015591014280327251,0.06396109763521468,0.03693507726149154,0.022326649193552647
LHB,,,-0.010504578441309347,,,,,,,,,,,,,
PPY,,,0.030546230192141803,,,-0.011243783733039055,,,-0.014176884425448007,,-0.040979587155739954,,-0.015474669600346535,0.03354632737569555,0.04029528976276619,
ALKAL2,-0.031575740776242665,0.004756580751976506,-0.010351963300886793,-0.02107351626789856,-0.01628736343391626,0.026567711989685484,0.04238598159049512,0.004403952937041095,-0.036144270949402986,-0.038071532951584455,0.06229459660046742,0.06425834186970002,0.011366351405015363,0.03796409859535636,0.06705210873974969,-0.06008259392557949
CSF1,-0.11913677621893269,0.024196894166239085,0.0470106843935871,-0.052804932811413303,-0.04817391864673706,-0.008295487025074762,0.020458959087650382,-0.08162585781106499,0.05629612681650771,-0.030120585459714272,-0.009700404365755826,0.03897139589147351,-0.028947399782839448,-0.0204877015943505,0.06882967881779216,-0.04422157400495397
SEMA4C,0.19889027277127103,-0.015169755614062802,0.044515588773854295,0.03677703742771915,0.03785770421878248,0.012247196040872788,-0.011414542311779456,-0.019171073930425945,0.010818410914514956,-0.0006556155005270661,0.010339302090917749,0.0608455665803137,0.004011276613236909,0.11175499221866252,0.03832743024325492,0.03239381621620698
BMP8A,,,,,,,,,,,,,,0.065691509550523,,
ICAM2,0.06107469650205003,-0.01610782179146372,0.0520344955214807,-0.006245143286949663,-0.01852963081680511,0.005915816059759917,0.04048657888011577,-0.06175890119623266,0.07060359789161591,-0.02736424966856785,0.014604075574203252,0.05309581578480186,0.013644496873813772,0.06679287403320583,-0.011479256360575108,0.07417014068656982
SYTL3,-0.059017076525453266,-0.03977948893413371,-0.04752630765407769,-0.016411566128554676,0.006218664381377919,0.004817329326967844,0.07289829577204478,0.02867592593881223,0.08573865347783007,-0.036192510106208345,0.011262871877212914,0.09141663474588321,-0.023069777532017034,0.060306224731433496,0.028063074231305177,
IL1A,0.03971123830265016,-0.041621911907896166,0.021008219353919156,0.047824809288094496,0.0029335760435607447,-0.031751805317782954,0.007305997763974006,-0.05209973299864574,,-0.02227950487929748,-0.038168078110951464,0.02087708971186403,0.015500520869283163,0.009724531630051755,-0.04361775148136302,0.05713785714361059
HLA-G,0.02272178767940405,,0.09114895674480805,0.0003382090010764966,,,,,,,0.06044069658473409,,0.006958952842775804,,,
PGF,-0.09716272495122959,-0.019159287819587322,0.009934960512386865,-0.0567151569266797,0.018297279456225383,0.05311845247881119,0.029424879381306886,-0.06646068196350911,0.011188098547722599,-0.027401862832143308,0.11369474623645616,-0.03417752291610589,0.004898658020600912,0.06617048288571903,0.05399416905965973,0.03230940043564517
LGALS8,0.05389331335026584,-0.03225628019326042,-0.03290063482100787,-0.04576914080873141,-0.0001364764143038734,0.06462792850084276,0.02706924735080644,-0.010446090481355015,-0.0027956337374044336,0.0491827908138194,0.03164972094867407,-0.07087648798330168,-0.0279197554864148,0.060581458377290155,-0.024101125083817433,-0.015274918210241033
DKK3,0.21064540559215092,-0.03195327520790966,0.004525823435592481,0.055273911293844714,0.021560241121336768,-0.0617825823712793,0.01833436846644347,0.12966986950583598,0.05879871219485451,0.1311713931372198,-0.007264701796194801,-0.04970997176851929,-0.005339567308668,0.08360248077607756,0.026251965192812525,0.03520158382645329
COL16A1,-0.06345528708761199,0.02660556229318444,-0.0200989759012578,0.016019411919086745,-0.0341526057698025,-0.04070010811629382,-0.05428296637923661,-0.018040517305724584,0.024813720112597457,-0.1409539230184976,0.022173620977828403,0.035994602127321196,-0.00841811521465037,0.043618841942261635,0.0645223341365602,-0.10881550304895354
TPH1,-0.014097436604134437,,-0.020189793794801222,-0.002635861694773282,-0.017076195870744396,0.007035678356473008,,,,-0.013950282129443608,0.012952424017002266,-0.005780650142097168,-0.03872553411600923,0.11347477226488735,-0.0193807794843599,-0.03155915930333275
TNC,-0.1311739180292289,-0.027898671224794527,-0.07610268417911557,-0.07168916893928615,-0.006368557898355248,0.062896189494925,-0.04933709894861037,-0.10663168406458912,-0.08638008888052563,-0.13262979443890147,0.06381160301771219,0.043320447014215696,-0.13778515304912567,0.10975951251788932,-0.007795044846535756,-0.05948629570075331
TNFSF9,0.24041627093670873,0.020696562617890883,-0.01819469763074267,0.009910557788471216,0.06980401748504333,-0.035345240047405704,-0.006967070303800594,-0.04554010955515573,-0.033551330708012334,0.07913130664665792,0.03513386305313559,0.009343890396917708,0.03150996598443685,0.06750843348317424,0.04636581934309939,-0.05025270632320879
C4A,,-0.023838846115125344,0.033478113667314506,,,-0.013328941641877248,,-0.025418215582605454,0.029076049220392183,-0.012262827933821894,0.03547899975554102,-0.02916526630121917,0.07549745124386092,0.0063049404296785525,,
CNTN2,0.06483430025445448,0.017429090873415584,0.06457511946400617,0.033326593386706994,-0.012429027679662535,-0.03023171963052889,0.027130644448782423,-0.10829194592606763,-0.017801211327975432,-0.06139550598535488,-0.0627270161893129,-0.042619093553179783,0.038383096857196014,-0.02826449650061147,-0.0012555443844335698,0.04818110922879865
F7,,,,-0.024783287772254855,0.09422602775472871,,,,0.03526767130521042,,-0.02119199586572324,,0.02756584799008702,,-0.018438087423781575,
LUM,-0.05752780952665084,-0.03514675592027615,0.03007510006874219,0.0061090651006333666,-0.0005255977448231916,-0.026530655036635428,-0.0029255944067284947,-0.0010659168785229491,-0.03338754399478671,-0.039397421119710445,0.06435006681043455,0.06805964322840453,-0.010116576087581394,0.09020960736856112,0.06785833797542698,
BTC,,-0.03730356016853481,-0.017504553423227334,,,,-0.039633315344894206,0.0043120301862248946,,,0.09478887072385665,-0.025024899176386176,-0.01594374347931729,0.03424676355789999,0.003984282499378746,
APOC1,0.04538914161973581,-0.012822078123273638,0.011196759247262487,-0.08210964139391545,-0.0008953714624911898,0.02489695748601886,-0.02685093667359899,-0.1539884809777699,0.09529163591845975,-0.12745022979005818,0.021874583356979675,0.08589255316119568,-0.029671711149293196,0.0027163285548007015,-0.021243536984565693,0.0020397075642216147
PKM,-0.08128958721287444,0.010004115456164414,-0.07765832010220093,0.03808452830847808,-0.028284411573561912,0.018788201749154892,0.014596398170631807,0.02680992957739478,-0.06230205147492802,-0.04866347947313348,0.05168905767046449,-0.02221061148659854,-0.1284042212547879,0.00042231014218906474,-0.04579644679377365,0.014679922530167398
TNF,0.0632434268821975,-0.021459348556153765,0.017384096088406995,-0.03453483411208502,0.01563966989964525,-0.03040902752234403,0.0005241317654217964,-0.04731214019816022,-0.021818346814527247,-0.0060015122992290535,0.09921377888228766,,,0.051403631138066744,-0.007588544030574623,-0.04302352061772664
GNAS,0.15860496727979756,0.03020024502243818,0.03195658805224013,0.0896075729947638,0.03950992067531395,0.0122322234466507,0.025919106971067606,0.16257442293827465,-0.014997776532469222,-0.06497147027038294,-0.046213635825059406,0.04117895014800113,-0.013867845146442185,-0.0543239291138367,0.018955195121186187,-0.006066919719565153
BMP8B,0.03183375873216165,-0.03890285600253711,0.10683247040827745,-0.009766596749382673,-0.03624963654991685,-0.017276360657975755,-0.01605158680531482,-0.01861642306385764,-0.01195304727031044,-0.04305139585183743,-0.0069741344630480165,0.004641461531189876,-0.030805632299144816,0.10796573926303811,0.008479760836425498,-0.08351350599400557
LIPH,-0.033051678680591945,,-0.015777314156250694,,,-0.010746770649453048,,,,,-0.015107861234632971,,-0.02616396078184826,0.026005989485945912,0.0064403120062534866,
CCL28,-0.02415740147787012,,,0.047652485944293825,,-0.01654825884601609,-0.018985637777771402,0.004679576913628027,,-0.011063179730957945,,-0.020160153456051433,,-0.015051816357297928,0.08759980826635563,
PTPN11,0.04523748528546586,-0.029554122850786717,-0.0023925563117563192,0.0067771360054585915,0.03362355953238158,0.01553398466439825,-0.01522160621691833,-0.06809264198551879,0.004667273920225815,0.005751100309257544,-0.02491093390605122,0.0006212788043739694,0.04853715240456246,0.05147027182556417,-0.020392708765302858,-0.01979358443874144
ADAM12,-0.032124518030192506,-0.02838745854126444,-0.038064621270063374,-0.00031456012702993347,0.06740698726879564,-0.003979482943603449,0.04361417808816408,-0.009792679436408746,-0.0007533635493310128,-0.05845106256596412,0.06118798194260403,0.10564258675895387,-0.03897930367122083,0.09848952140357962,0.020608655098140867,
EPO,-0.038644641089725984,,-0.01608470056607207,,,-0.011243784223832437,,,-0.013935993099614985,-0.013950284178089785,-0.016407523136380005,,-0.015762722434468458,0.061241970997586236,,
EDN3,0.08533534968525024,0.005854276281731983,-0.020023216497855805,-0.03554654933599391,-0.009561310098612445,-0.017427311005331958,-0.012289555779614228,0.005116487863003754,,0.12780750875521454,-0.009526199260836893,0.14872476386912772,-0.019576186686311153,0.02774546090022131,0.04269964193494173,-0.051833168708715474
CCL22,,0.01567057837200333,,,,0.053137436553476816,,,,,0.004930143295005154,-0.02502490028389129,-0.01383110274258041,0.041873191855280545,,
CCL2,-0.13654021005045194,-0.035600093593596775,0.015465931396207704,-8.38913446518818e-05,0.011498661192973667,-0.053790156494897316,0.03992957251325096,-0.09497519446128454,0.07028475475741439,-0.033908884406805076,0.0587631345909996,-0.030421389636497306,-0.015251458431740209,0.03796051237666186,0.041719658148710266,-0.0931854657030436
DSCAM,-0.012007263594666088,0.06422313827607397,0.05276673300707632,-0.045319093447620765,-0.008090466312578584,-0.0479435556098663,-0.002894458974891161,-0.045029734998728914,-0.0016042137757099782,-0.01022750008982352,-0.0008261994875846586,-0.06805725488971506,0.03994861519185841,-0.07380149835166425,0.013933683129534209,-0.07583242011866992
ANG,-0.15692833872039183,-0.014301295867494379,-0.06526611553368115,-0.05107581438477455,-0.025365858329383074,0.0588102512799996,0.02864119372740961,-0.06877282308238501,-0.03183515265126516,-0.03803831176581536,-0.01491492203210459,0.05556768696577852,-0.004323336341080091,0.04134688642471584,-0.00243269768979962,
FBLN2,-0.06596688662937206,-0.0358352907174337,-0.02438903845348866,0.059491380523287264,0.039569993663068646,-0.00651735394831737,0.03633019942596283,-0.0663236371046538,0.030727258946706883,0.04674506752660646,0.0089863061286983,0.03933495601475995,0.028716589373596817,-0.010209687589623763,0.01277211786977855,-0.032287008603703274
VTN,-0.0312732080474231,,0.007833911358698407,-0.02853563412741998,0.04256182682965717,-0.018472274779400777,-0.025316729189665505,,,-0.01159184625452503,-0.018754921766517562,,-0.020410598058227238,-0.02610369452743718,0.08917577101766747,
VEGFA,-0.2161606451267155,-0.004749099218095753,-0.035232643360461266,-0.0334195952428812,-0.00974161937244045,0.03884525866010167,-0.041848000130283954,-0.03773130598460261,-0.062224154636719584,-0.0983124513248563,0.03570942692893643,0.03075887582449187,-0.08684244297045324,-0.06768087276082162,-0.06273058805807807,-0.07822768992419675
F10,,-0.0058301448707921335,,0.07369710281869378,-0.02335755714964439,-0.012328566384354854,0.05675734361435243,-0.03468621429459694,-0.026780910254207518,,,-0.021651251557888024,-0.013070782024766863,-0.013754392536385452,0.04166584418156308,
SERPINA1,-0.049904453640731934,-0.02410859588368076,0.027208057334014175,-0.0020386740904690505,0.031313627533074914,-0.05816656356623709,-0.056380722735189306,-0.15637177490382478,0.03053677630027327,-0.06516197826591032,0.0740603902035861,0.06414312980291306,-0.043404134026968515,0.054825806485867934,-0.07595778900281008,-0.059941342261787094
VWF,0.06484349795832517,-0.008109060181159226,0.054542190300679756,-0.011306941410032023,0.013019585513133402,-0.018570649385921404,0.025728951517564626,-0.06150619799666621,-0.007827173283146237,0.0010095960498668678,0.037130679452095555,0.053258793304054204,0.027635749904146533,0.02825928960919164,0.026192865029674973,-0.022228722984758507
GDNF,,,0.030565268370594187,-0.044416820943039115,,,,,-0.0013162750779230174,-0.013950283091686397,-0.04136539269702175,,0.012813573610378166,,,-0.018083450617934416
VASP,-0.10338587979519795,-0.011978636423198583,0.028448590462420393,-0.033349165253866525,-0.004496791215574356,0.020291254670287154,0.010872020051389404,-0.05120326144471866,0.039480790754516076,-0.04908275837420108,-0.04312253846330643,0.013739934344488567,-0.01507498752713929,0.06117266434147762,0.013558232312911214,0.0009281366189433353
ADAM15,0.011559026563666136,-0.012543993749050169,-0.02621331275731429,-0.015252637512095182,-0.01919989694115846,-0.01869705063620146,0.027710531193574348,-0.09629008002341431,0.03098273419083147,-0.007705009259781515,0.07268607929093707,0.048496380452072614,0.020012065525626333,0.037868132567699886,-0.019259908703727447,0.06416357083712083
WNT2,-0.028089786057400742,,,0.02670396335896182,0.04236284849848799,,-0.008410279279406341,0.024837729738270233,,0.19544034984657005,0.06295127557205488,,-0.01892667221766844,0.13041727094718236,-0.042256924661122,
CALCB,-0.008606090635339226,0.08223049428775324,,0.10640935565098965,-0.0158791864274591,,,0.12798783234053016,,,0.005965237995591537,,-0.024622058110707407,,0.07447910098694237,
OLFM2,0.004345142684886324,-0.0019713155887501315,-0.022831954059825247,0.007172715490980446,-0.047010233811480104,-0.01959859079530046,-0.05504570736859972,0.07498636178559663,0.004325082807079989,0.05348447369003257,0.00684585671771415,-0.07345711987973744,0.040794075514913486,-0.049136246476834525,0.028702720337885138,0.03432834670733007
MFAP2,0.07118244054913406,0.050113102406748995,0.009481303977330163,-0.011634381386498678,0.04378015201559731,-0.010206691596669513,0.03302498844078203,-0.027830304091941954,0.009467364197956532,-0.03265308390928713,0.042386293877054684,0.06782461651132297,-0.019579148012765425,0.10195370968683193,0.011261449119965008,
HLA-C,-0.17733767354497057,0.05302913263196962,-0.019982287139858834,-0.06670437457185258,0.02387468816196728,-0.023735887477100967,0.027404670904735584,-0.09660032062001495,0.02929402085030806,-0.1145136542360643,0.03167977977061497,0.05675490856416686,-0.03751664929404023,-0.005032681706832609,0.11000379740489508,0.07303050506343052
THBS1,-0.06063454622527945,-0.04196478768568362,0.04269626413342562,-0.0036132309835956444,-0.00027879273851502294,-0.0070427365012002115,-0.001399244366451425,-0.06240859267432337,-0.0040760862188097295,-0.031292797611234664,-0.03555366135300825,-0.041776177578345744,-0.06619825070066022,0.08914355149399526,0.06150432327425489,-0.05073694132493689
HSPA4,-0.04556706079931115,0.003790263793058007,0.004755578992684923,-0.01968920349016298,0.062056835611617824,-0.06352588136300975,0.029880617086641078,0.007452864379262821,0.05743894618272473,-0.039710552484480785,-8.575484175738952e-07,-0.05666620505464248,-0.013044082737741233,0.015221130390143726,-0.012720036988978969,-0.14111351882843434
LMAN1,-0.10210346387541533,0.002148381693189567,0.013067954846906,0.0026713836097131453,-0.004237996127297831,0.01963600524403597,-0.0051200228492523136,-0.03468902077580299,0.010819547659707463,-0.02609162467635172,0.08089194808991555,-0.042537211598294225,-0.09171497929044178,0.024351252883750712,0.0155321033370314,-0.06413513997854256
LYPD3,,0.021616877687820835,-0.01179295985243649,0.03760801353930662,-0.024633120463890656,-0.015742202305510194,-0.013524940235885479,-0.009273126955205959,0.012496720140416782,,-0.00935885242205423,,0.12900494055174366,-0.033193660122969426,-0.03856816204025004,
APOE,0.14276268060765002,0.0007272654757958651,-0.00581652038747845,-0.040554069127974095,0.0025691636259246573,0.017147901766071772,0.004093616814833151,-0.09803371633941121,0.04490281092213267,0.07737124136980493,0.019828740505642706,0.032422253736716346,-0.04009499232963254,0.06817526095440338,0.00611056880369554,-0.003283857566837801
SOSTDC1,0.3369031670882004,,,0.0268521505548177,0.11409173617719692,-0.027194987206809518,-0.02322101806116418,0.07506297027377726,,0.07570970727872496,-0.021210125702885274,,0.06955498665765801,-0.02669291148425323,-0.05291500052790422,0.035683659188851545
ANXA1,-0.2163718442595135,-0.012598553293114429,-0.03862230566579815,-0.0375278245881665,-0.04133336724188994,-0.0303550424200118,-0.04958478872602402,-0.12495849483445456,0.02412855213310167,-0.06495715428601632,0.043053053450672736,-0.03274546821863831,-0.046415748958664745,0.00709804618315006,-0.023180758280142072,-0.03267250506859757
WNT2B,0.00257416960290461,-0.012620377220639911,0.012321978835524468,0.05259589111285821,-0.003744234421694324,-0.0022904145841883172,-0.002455424602051366,0.07705973751112676,0.010039907691892083,-0.02284352305644283,-0.04366174216509264,0.011713425879214012,0.07634438959003911,0.0422176780720417,0.04341249150267066,-0.054683003165699864
AMH,-0.01578372754658805,-0.027931333372484286,-0.016386823103103416,-0.021261657162245887,-0.03257792293968201,-0.016207345758563363,-0.02135432909626916,,0.014599149216886676,-0.022245458463942113,-0.05214527735811471,-0.020160150885203332,0.008731883794522626,0.046088890164419256,0.03671410995410207,
