,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
ADA,-0.08933894335203467,-0.013774333339450554,0.1312598388275268,0.019944189562229334,0.046798511560341496,0.00591314697439741,0.02486597752150215,0.026967246223143938,0.14570264294256896,-0.009228728416616854,-0.01794032550857492,-0.059637570886021354,-0.016053203870242252,0.07510121548210168,0.13284317210345206,0.06295577932497562,0.06263980811147793,0.10834280339901195,0.07705964399153503,0.0167946507176681,-0.08840907567466942,0.11986031268974391,0.0657825958881196
LAMC3,0.03710915987081174,0.016141526520120384,0.12717763280968297,-0.005391961019564334,0.057110327196049825,0.03741801140433956,0.059516370749281886,0.07944339991639386,0.14492897250871078,-0.01420585610681207,-0.029802248219978587,-0.03487994881834427,0.0028143208860969236,0.004201322915892193,0.10911853055878809,0.12605869012543788,0.07086257578234686,0.07861089467159434,0.09117194942167325,0.03361177882345354,-0.02967302294945191,0.09612884153736312,0.13743299511466536
CCL7,,,-0.023355381732239066,,,0.003940759329542779,-0.03352359656453735,,,,,,,,,,-0.04370124178788406,,,,,0.010801710147408921,-0.012422747512531062
NGF,,0.006494996705427879,0.0038411405376497787,,,-0.002492492524958329,0.008360352880777591,-0.021051344264465047,,,,0.03366716630960989,-0.013929421982039836,,-0.08676209207456795,-0.028169382754124034,0.032838453987108975,0.03828572624942251,,-0.003214899560791983,,-0.01456307725535033,0.006538300606231907
TNFSF15,,-0.02559250592507053,,,,-0.01297749756378502,-0.024820757136653597,-0.025560947087630015,,,,,0.043576158913958926,0.18139937389874325,0.00469107900281669,0.051602238721161826,-0.02330631248634051,,,-0.019033049288814698,,0.010955361701098936,0.06949215750026709
HMGB1,-0.043990752433936284,0.05681744319266959,-0.07041169595396723,-0.05611022760682029,0.044462918210716865,-0.017763609484692064,0.023336327887128378,-0.002398314138139764,0.1969902485008179,0.05669034074791586,-0.04784516270156776,-0.005159421271598212,0.011169823905269495,-0.04138522311373221,-0.05194284292094735,-0.059597758370893296,-0.017457923268365302,0.09451501922733711,-0.04516439459682891,0.024735056614936926,0.09230474766338086,-0.06564266750805192,-0.10073758293454857
ITGB3BP,0.0399615054661696,-0.010999585741222543,0.0493255249121524,0.02212717799680722,0.001955372959268705,0.05173451627162134,0.012038503262369254,0.05310869632729082,0.1377200031692244,0.008737402266486474,-0.031930289649966435,-0.010519376311176606,0.04715008282314877,-0.006460697837732713,0.007917518220694236,0.09730669033736028,0.04143163853264875,0.05924083911050587,0.03190277709955071,-0.023003396992225436,-0.0691923781806577,0.0993366209037742,0.055248288074564784
AANAT,,-0.021708786045772834,-0.03388510562023013,,,0.004043171850326188,-0.022364986604255455,,-0.022790558443614682,-0.016202949762761355,-0.012733421527452136,-0.01850708880163154,,,,0.06580759279147949,0.0030291719765026515,0.001838434761614799,0.023019918096638853,,,0.015696761071725768,-0.01711681540344764
RELN,-0.024256096434229307,-0.035669008380411656,0.03547786833839746,0.021252762429443482,-0.02713510007091779,0.0002626232236753293,0.023413868526593298,0.05482549535907143,-0.06348275888371084,-0.019714227835874638,0.0006661411334394806,-0.008575671051503538,,,-0.0629196752563096,,,,0.017217152892327153,0.021046705092943853,-0.0676988626172102,,-0.011567705988271636
IL15,0.04112284210511227,0.029079890716746354,0.027861641830266893,-0.025845645791114945,,0.0369625002170896,-0.06494233210725747,0.002051367348762976,0.027239549097700527,0.014928071134501678,0.018304685691261542,0.0741452107565761,-0.05381657055705104,0.03151691741519406,0.015821130543477585,-0.015206710732431137,-0.011562078393047032,0.06554017634314806,0.009877597108992317,0.024218201094894597,0.014962734731052005,0.0037188603577401995,-0.011213332659124695
UTS2,,,,,,,,,0.10187179924518341,,,,,0.07555442359660196,,,0.05639319265180517,,,,,,
BSG,-0.04833446960854605,0.01942115211067984,0.07465391786661343,0.032851253195406487,0.0540063671842647,-0.0018759038892289701,-0.029046973227638474,0.015014152268101915,-0.018688293899564345,-0.01061259938005671,0.027108299231016715,0.07248871138752314,0.019126213034496065,0.028828981885493907,0.12497702847956559,0.03971949700935975,0.00344424685182905,-0.03454430751299223,0.13804082070074447,-0.05884405413205693,0.0035633076907485677,0.11277109246727349,0.03384822399249932
ADAMTS3,0.10216775455402273,0.07127629341940477,0.042630290408909956,-0.0015013426769185068,,0.025929450192620114,0.03355271484914533,0.03448690350472322,0.28502572363868633,0.03075073986374308,-0.008775321618757,0.042220218069371734,-0.010982870679034836,-0.017219343239651755,,0.016125043549836016,0.026287078349902078,0.03324107924675567,0.07244416710521086,0.07386327130549775,-0.045405520260887365,0.13347218426563495,0.026891974724024548
CD34,0.04723252392246186,-0.06662509409017142,0.12442696210003576,-0.0033636854095271105,0.042666651024601536,-0.006638166336959727,0.06027380124482686,0.08447665320592813,0.1764390838374005,0.008833505463347019,-0.011419783919237824,0.03986210197479044,-0.02574687356975047,0.05716632675996339,0.00979947565545197,0.11745779939284633,0.10062639350365066,0.06633984109667068,0.02526228420683643,0.03703332446100595,-4.580521599207067e-05,0.11833634070033419,0.07131226262599243
CCL23,,,,,,,,,0.05233825892575015,,,,,-0.003009228345995122,,,,,,,,,
PLAT,0.004896771419726519,0.024461349724557446,0.029497260114648066,0.0903641198876226,-0.020782922350705176,-0.0726062151707941,0.02043689551039818,0.025227041049366145,0.19721865334387764,-0.006088964014052455,0.010713929066811258,0.0615152983140069,-0.056608202767065414,-0.004843716976673794,-0.031406941096636554,0.08712305172620362,0.03130687859923442,0.031899249213033005,0.12378421665969198,-0.04055783470131412,0.031581783449951176,0.04500737542615437,0.008212949915050255
NTF3,,,,,,,,,,,0.03555629253345797,,0.0404965068907149,,,,0.02286278293784085,0.04981563864880005,,0.06379390449188996,,,
LTA,,,,0.0433350597929304,,-0.028251338724903898,,,,-0.015605129232989868,,,,,,,,,,,,0.003004112239990011,
CKLF,0.03305818545361823,-0.02250175009256234,0.033263167762200264,-0.017196533315185444,0.05088154320880671,0.004466700152224565,-0.02333837815776607,0.01082644787774287,0.21739189718970955,0.011132001348660008,0.0006583787229890211,0.004722648268164901,0.02845462921659683,0.12011654836455747,-0.006703621929335068,0.0761669549509671,0.09884250215950689,0.16661358083309696,0.04342726937671119,0.0028913276123081655,0.12264561160947979,0.09944174417398825,0.04637842882494094
APELA,,,,,,,,,,,,,-0.013177166479877586,,,,,,,,,,
CD24,0.001487754710792443,-0.036731952240156455,-0.03006312218036075,0.012592054604004895,-0.02028201968396763,-0.0055727402754577535,0.017616286634176158,0.09385313841026385,0.011659824858592144,-0.028192926357050733,-0.016582149644743728,0.019888263916976085,-0.03454216555760974,-0.0059698928202906645,0.07286044302931272,0.0643403334571988,-0.02213982707672007,0.04501419637360917,0.07831741260115789,0.11426086799415441,0.06814378042446659,-0.021510948931700788,0.014324086888484718
HSP90AA1,-0.07249168314488018,-0.03490277696024187,-0.07910882188313054,-0.0005116669357057564,-0.004659452370065636,0.005928121246346992,-0.028044416664055504,0.009638519572444848,-0.21667982056431612,-0.01019742375442945,-0.06613823034552826,0.08197958514021408,-0.014462308284086789,-0.09074766948007679,-0.10196196490238445,-0.07930293169330742,-0.161116081184784,-0.09786330041005319,0.027090401945127636,0.017296997759032345,-0.022307294179950244,-0.1724020006005766,-0.10552659131829148
BMP4,-0.030111274190925887,-0.04477191220028089,0.05015642996022897,0.008581082097821924,0.04220116697813261,-0.013074502676709426,-0.043402869310678965,0.04905537395016164,-0.04871170334643844,-0.04476004233375253,0.015100950530002814,-0.029519208221618926,-0.0026899683731141624,0.025639438870256288,-0.08224389196839062,0.11908570251996363,0.08916111851162628,0.03931218823191979,0.0831965491657142,-0.012245920646383843,,0.10336548406044065,0.027124273941558592
SCGB3A1,,,0.0072450174785031645,,-0.005260190051593113,,-0.026633938096965164,-0.023217474009014798,,,-0.010740765600047678,0.06582420176612733,-0.015758580684680716,-0.0200680617605883,0.020061796137029807,,0.03908205768792533,0.07595553903044819,,0.03063037382782415,,0.07697103935727122,0.06097256051926567
IGFBP4,0.020974619290582395,0.04762727955620484,0.13328248949184415,-0.053589652914667024,0.01685861078039437,-0.012048810395718224,0.035170497611345185,0.019095743973960782,0.16885505469125564,-0.014330768984253202,0.016599961250773863,-0.024504833065437225,-0.005494028130043377,0.07215880741579778,0.007621098527043118,0.10262563259417662,0.04055557405042897,0.006751354783362998,0.13984613347533076,-0.06495261121621387,0.033351451622173726,0.07806047275961338,0.042044775550713225
RSPO4,,-0.0023853102619255896,,-0.022798250588383504,,-0.014326958716543332,0.05516264477573384,,,-0.018149715314053697,-0.010740764028967736,,,,0.07926961029018255,,,,,0.03200765545602525,,0.05703624801048893,0.003611330765478531
LEFTY2,0.07193563231233734,0.05929140658594477,-0.020184702512951524,0.04232196581055514,-0.059173274341434136,0.019383089215366453,0.03125632399247593,0.05910603951111397,0.17720246277580468,-0.00595731836671495,0.08457487560921985,0.14206277392310426,-0.025878302535777963,-0.04357066456854477,,0.04698176022780972,0.013199544613444395,-0.033387997073954796,0.1657961138926173,0.05442724617697602,0.02725187688260447,-0.035160455181282725,0.08672634167417369
PF4,,,-0.02422745703732806,-0.0002352377404471457,,-0.019231680198132633,,,,,,,,,,,,-0.04734101123859074,,,,0.018835779001198483,0.10482684006002344
ANGPTL2,0.06124156080217583,0.030203745054891026,0.03987511851576704,0.059323009865815166,-0.0014126403887720984,0.007488649737546348,-0.009674828097831637,0.015100122657010778,0.14097853289819318,-0.014012880162606538,-0.022064725833641406,0.00039264502553306346,0.04429258863861617,-0.02017225960835308,0.005703351336075999,0.05498361399962776,0.0817548227986521,0.09151339675351887,0.008585174438036325,-0.0063661306611780275,-0.02696825133296971,0.1301275447647111,-0.04461350510961518
LRIG2,-0.0007914823393139548,-0.0216012138459801,0.041430224971858616,0.016952674454280055,-0.01237946814131258,0.002192395021738381,-0.008691176823950427,0.06962137895945034,0.1329662460984446,0.047670911348816666,-0.028752832761578598,-0.004508417324189478,0.001498301607466197,-0.017361735216263,-0.08289529079815519,0.03555534800642515,0.07722093825750767,0.07831526948577712,0.09021686264933786,0.03130194498984937,0.12160581461083708,0.040122727808496045,0.0652700624616435
ICOSLG,0.029413382741325104,-0.0618705641600925,0.07486547714584338,-0.0025346350881430787,0.0060767342463320315,-0.003336402522230794,-0.05283620773495597,0.06859760954475938,0.11404427366703238,0.009249282866318431,-0.020383964376276837,-0.012701314454450519,-0.02746521211431783,-0.08339996384793659,0.07034544370056013,0.07140132225818237,0.05429185702167036,0.08084424998321516,0.02562425240413137,0.028890238242490776,0.0641979577006408,0.0732976026355752,-0.013386130257773868
WIF1,,-0.058810575613836596,-0.01130963436538022,,-0.02749847781061493,,-0.026150320446107614,0.005727564504003207,-0.14198651902574333,-0.014005705419459521,-0.020211894078207754,-0.04509346742399873,,,,,,,,0.05350519189133762,-0.04018765799280242,,-0.015209277443285443
NPPC,-0.003984377551673236,-0.03996052170717856,0.0480361859330063,,0.06467206307210646,-0.029833078643213537,-0.01863555667038494,0.12120133045561801,-0.026859321720756394,0.013327098058213162,-0.014927033507189871,-0.026819302127434656,,-0.036943462921150166,0.0061004725805602145,0.013783233006982712,0.031190604537600412,-0.03341455910304147,0.020390826128959556,0.01362496018713254,-0.020510164472727743,,0.06662769250279163
LYZ,-0.026920433204788336,-0.08011822977630935,0.05570309870849726,-0.00927359085162247,0.04222042295695677,0.0808070381727177,0.01606707740499667,-0.014205480196328836,0.184918757208573,0.011745480873352122,-0.015002562692386789,-0.026958076606960407,0.07507060185640156,-0.04944082735348632,-0.003396994198872196,0.05884247569559646,0.08122390837057139,0.014003384124054817,0.05766355609854691,0.059578989055231325,0.059901328873954364,0.023379875048241495,-0.036680408773365515
EREG,,,,,0.047346359068930734,,-0.00014649163580010829,,,,,-0.020250433767316636,0.07356619957047614,,,,0.008536497774414458,-0.03039189006129822,,-0.007267259705196305,,0.0018238436493125674,-0.007449814511215429
SPTAN1,0.055053049923198066,0.013252738384325075,0.0028475916692185656,0.014969480886958122,0.012460350109042978,0.03848611103259643,-0.03183875323996478,0.05428782936858709,-0.04848266439468943,0.007660933165673557,0.06197350946579637,0.05050766105113855,0.06800339085395789,-0.005368776323234748,0.047874991491889264,0.09670295953295087,-0.0029652190655299645,0.08843489669944443,0.06043930330843334,0.04950818862284572,-0.052606736400242174,-0.005116845396069505,-0.0370904573482113
PTH2,,,,,,,,,,,,,,,,,,,,-0.006513636576175852,,,
LIPC,0.013854013501373408,0.044920580378925566,-0.029660775474591554,-0.015819142292506645,,-0.0005248781271878577,-0.004198771394202331,-0.02820513127476948,0.09350980438080106,-0.0011041281821558256,,-0.03626815778953399,0.05946219188766421,-0.03917476074277556,-0.04935637871697509,-0.044747323853157404,,,0.027766504350069554,,,0.05730091870328512,0.04464082723442761
COL8A1,-0.049911403240321964,0.024112036734962032,0.10132632360061827,0.018203758952092707,0.003683608379101982,0.03400217755205178,0.011249247857884918,-0.050485306895066265,0.07691851287625547,-0.03423087267612206,-0.0205245048285664,-0.015058208860930896,-0.047041142395027026,0.009549603913029621,0.006906603974658479,0.0357200528006099,0.05095111660902218,-0.011397348118917955,0.08481261459171088,0.009510316169662287,0.05607085483232904,0.01530244286966724,0.094684257559902
GSTM2,0.022985357576378113,-0.02845593317528455,0.023024554698263672,-0.015534862102940666,-0.04009434030912844,0.09230755944904191,-0.01707212312277556,-0.01538051589776566,0.07569705301701704,-0.04315172722139233,-0.03174621465464727,0.0016820381160424453,-0.01825470211874777,0.052518992944115335,-0.07317035035570643,0.0420149763044737,0.10469077907884247,0.007738641249031559,-0.04658028886127206,0.01634414942914006,0.11315310403540048,0.02411608810472537,0.03412017839603062
SPX,0.0198261349611563,0.09966793135370647,-0.03332878051205796,-0.006260622246061185,,0.03671200284997298,0.06451455598530055,-0.012586622259753556,-0.017534735034015366,-0.018655581744255852,0.011675133022976146,-0.0013363561017700574,,0.01644697963694058,,-0.04377009215006719,-0.0014103995731521365,-0.0066703237187189695,-0.09298554965203092,0.12683971006729686,0.08389165178090321,0.014592093198146937,0.04837662311027183
MFGE8,-0.0036004768880865275,-0.0058569850170276236,0.11751887412599664,-0.029786614164310547,0.02482422184389526,-0.0037310641199561167,0.002165402782925378,0.004284728225954739,0.023910154127881923,0.02998676935132886,-0.013650404183087682,0.019819430897722444,-0.04480877748826187,0.005242864919256231,0.09260771792042166,0.13147958605473747,0.0785300115746754,0.005426858399515008,0.1364298679595033,0.023384050701757975,0.061134875645031984,0.13174545569388904,0.03592698735668346
TGFA,-0.002016191489281888,-0.006984945704894511,-0.044922458988023405,-0.01966636508814535,0.07332453745412128,0.01838388945816787,-0.0007815958713135624,-0.012079607532049147,0.13205587199832236,-0.07558795754379519,-0.0014002125047795305,-0.03488682290589649,-0.030723215444496386,-0.01935577410179284,0.03953573593419293,-0.00114946111465187,0.02476587126301314,0.03932245414871353,-0.051975482979615434,0.0320946336570956,0.07708331730806317,0.03764546407958548,0.025038720846633836
SLIT2,-0.030111269372670453,-0.05121418948505704,0.025270494304557446,-0.00430216135385937,0.00805764375760546,-0.014802027308411589,-0.06659885084420758,0.11291474228661973,-0.06320946284323294,0.01837930248923256,0.021901444816485614,0.036055454842039654,0.029016903526706675,-0.11367740546028611,0.048656586023477916,0.07417941272238156,0.006259635837268047,0.07353390924410706,0.012915022190667992,0.00663570856091523,0.022654424524809428,0.012155370807494658,-0.061539268930319954
