,MGH258,UKF243,UKF260,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
C1QTNF1,0.07249733977946368,0.04698231923333666,-0.04436107111480759,-0.011562716239396642,-0.15126444177365592,0.13742478733725422,-0.11148728717756255,-0.0528149398831175,-0.010046427155596324
ALB,-0.026554006753202814,-0.029495104684915088,-0.0101951911312241,0.02749363638088888,0.007490374212282247,0.003548317819890351,0.03431888101524447,0.005567643093226111,0.03968493052911345
CCL13,,,,-0.014035219748891032,,,-0.02949818925942399,,
EFNA3,0.07217543777062776,0.03103618203805828,0.0034987272403462105,0.052128348409811454,-0.010337908536410234,0.012732028091004459,0.05652643380262783,0.04930276432813902,0.04753381728299136
DRAXIN,0.15996877884410163,0.05909927900678176,-0.03464051025755445,-0.040445027064194415,-0.05777591666395029,0.12188195147435281,-0.03176174804853647,0.05102160373604512,0.05240800227566126
RAET1L,,,,,-0.01689304853290955,,0.026948217434065006,,
NPTX2,0.06621725976669658,0.0042450073771145335,0.020460214206557793,0.001814153262632724,-0.09880733345815589,0.09208615868186146,-0.040392995062692734,0.17119565547946874,0.04412168640279028
FGF11,-0.000472750846932909,0.07439324435193231,-0.01811751485088935,-0.006176214913665752,-0.057251652238743934,0.009213960637011742,-0.032940563830000436,0.02075404472933828,0.022650158044196754
CD59,-0.041372836635656385,0.046176142033175764,0.047569254783507056,0.014749249638952905,-0.08658795894146047,0.01132236449107432,-0.034710920179126,0.03183850587475712,0.0943162756443852
COL9A2,-0.002637121412264536,0.04392324652597569,0.022969243482339686,0.08598532109285635,0.06814131783499582,0.06567973425597382,0.08178401239971597,0.0784721610905194,0.040982316101649104
DLL3,-0.11047387210369489,0.10715347495221006,0.04013781799262613,0.04559262550697774,0.1513963576109238,0.029343859259930563,0.08122378700146858,0.03515111803312866,0.04392667876249185
FGF5,,,,,,,,0.05805561138268585,-0.03435278480527917
LIN7C,-0.016696365702436676,0.01672119792579066,-0.01583994534715452,0.03350043386732559,0.04061086865374751,0.027070955454648805,0.002535949296246937,0.01670662502678483,0.038429695125221056
GDF7,-0.01826980421644959,-0.020838842330403624,,,-0.014481543926947182,-0.05306574358926563,-0.021378389414192442,0.08559834986345811,-0.031067164585198207
PSPN,-0.049430456996976756,-0.022763850594608382,0.0705172315938621,0.04616577009280199,-0.033889947028464866,-0.0007211541076944034,0.060693240489419376,0.04724597832552326,-0.02098314201330518
ANGPT1,0.04967872357047517,-0.044908208455690796,-0.01948273954487662,0.017012952023352703,-0.003854220959860807,0.06519326077155341,-0.06373953164626905,0.05048700217509302,-0.05100930384544928
PNOC,0.0657066893539803,-0.011257632840152527,0.002497277313549144,,-0.015399737511778597,,-0.025344953812592337,0.02548654055126463,-0.035676037562506965
L1CAM,-0.027434927287048223,-0.05808827068143128,0.0168801383881138,0.07622452247170013,-0.07924646604813526,0.0654268385981656,-0.06651184630030606,-0.012360816539783125,0.012961791487093664
APOA1,-0.013379610134136024,-0.044765961328616696,-0.047862521482554224,0.07853996948413355,0.01139190641653777,0.023330235322074188,-0.026606291559634024,0.05807383785138374,0.04562980577700051
PSEN1,-0.051979776363101554,-0.01746189078285572,0.0143551043849044,0.00995450914379499,0.05942087561353804,-0.02950487770254876,-0.01833590700552552,0.02502638648115656,0.04132856742982631
CALM2,0.031119946954754313,-0.06460070246398192,0.0246926162838271,0.10346241888670213,0.009974712100367085,-0.0641317526168424,0.06582689558441127,-0.03541709285626658,0.05248961799270282
CLEC2B,-0.0046692803815793875,-0.09722421997410523,-0.02727400045715238,0.00795125685305842,-0.11777744776306807,0.01199718064652734,-0.03985780188687502,0.062157642637583735,-0.05993172183615319
NTNG1,0.06370725817741196,-0.04210107136324509,-0.04171016651910066,0.09172743270652803,0.0538501861504829,-0.004707540736852017,-0.0038231850239053766,0.053953750342170814,-0.03218698371986023
LRIG1,0.035907332774517284,0.10374184870251807,0.052746844325073906,0.051237508526483316,0.11403432022048468,0.14397653316539116,0.15567480234803827,-0.026960643022370404,0.0381797630252951
CPAMD8,-0.016075859785445748,,0.051507567692211216,,-0.01626884506493152,-0.013755134333809808,,-0.022972653783552868,0.13992885402295258
GHRL,0.028722254832604634,,-0.024270920156346583,,,0.08830764968596656,0.0422378816038776,-0.0016281386097938132,-0.019418747018428224
NPY,-0.023583913716374638,0.006177484250385174,0.04818370177934083,-0.01584010755456431,-0.06466940072278156,-0.005717410764484677,0.06379014145375322,0.03784212647632522,0.05722723692615107
MMP2,0.0299653287847295,0.09173874668873652,0.05397120707541541,0.0563304288793026,0.0027881676578391176,0.11630453206046094,-0.05308273119797416,0.07332572809218937,0.07065729181705446
PPY,,,,0.023610158305373902,-0.08307259062507173,,-0.013412909449073949,-0.012396106199949342,0.01787777296366572
ALKAL2,-0.024073732313027476,-0.00624137861432436,,0.01742859825729795,0.05543583082764492,0.04334370321879033,0.005908506307788188,-0.01985625116506763,0.055404613060369506
CSF1,0.0037912404346737484,-0.029515072546856796,-0.029123272154764877,-0.05372443391766539,-0.08164332325949443,-0.022636704927516252,-0.07993815612925052,-0.005607693227927588,-0.027800785344705446
SEMA4C,-0.0004105299602830429,0.05528933721144989,-0.015755809797623064,0.07449943066760592,-0.013530442214333907,-0.005724413475364952,-0.0646942921245745,0.09298674027504567,0.016295867962996854
BMP8A,,,,,,,,0.023035205726754545,
ICAM2,-0.0038173676205353756,0.03557258967564948,0.12363344939558285,0.07571228393795697,-0.033854651548963,0.06605757592292535,0.06410433074046945,0.09260760421453225,0.002021496229742023
SYTL3,-0.022282186652123025,0.006016439560935768,-0.04875073487599006,-0.03140531282305592,-0.005907202873864698,0.014396714419368803,0.024894193341709194,0.04419060999668059,-0.016185103206749044
IL1A,0.030603225195957345,0.06809061074513938,-0.01681442728479621,-0.035458199699933544,-0.03815554532710183,0.030992729179379938,-0.03409962637696769,0.04868528724801221,-0.0036825585024906357
HLA-G,,0.0035028570942568977,,-0.03095903980823569,-0.008968834274460392,,0.0016031279986801366,,
PGF,0.07647943646896514,0.01723157620284142,0.007249217743987393,-0.01668471938974126,0.09389376074270969,0.058646561152942436,-0.05750874654940692,0.09688370560483635,-0.022212422530851723
LGALS8,0.02097643158672209,0.030754776791739578,-0.023776467113855268,-0.014457002770913118,-0.02651734811792335,-0.012405296572485467,-0.030257446000460753,0.06307166330944489,0.009870904356078795
DKK3,-0.018849704681123167,0.032758513588436,0.08969238556656789,0.01866649976041824,-0.012330497153183994,0.10600521718646853,0.08435226242373105,0.08066179707494435,0.03669408530301575
COL16A1,0.043229609295274425,0.08959120814103962,0.021424995180633805,0.010279037416471393,0.003865778493696235,0.09306926258338723,-0.05415056200385393,0.09717940628607959,0.08189594843930922
TPH1,0.01633866000378362,-0.027753524616920544,-0.020459320046171226,-0.007588636209166881,0.034346593512351614,0.13465295277538125,0.010653576297857098,0.054387620423878034,0.09679437299655937
TNC,0.09407912155774698,0.0256515428079622,-0.11694716911212744,-0.0223917192697674,-0.17148597892143846,0.1397770368319263,-0.15650460714816097,-0.027712137478158778,-0.04168871927548605
TNFSF9,-0.016075852155581136,-0.03911273867467923,-0.029084387976770917,0.054600776690114955,-0.01415256007182211,-0.062332505441608226,0.03547412146150437,0.014053865555547235,0.05694444335562224
C4A,,,,-0.015625632489912503,,0.02862179468487542,-0.021603859723425035,-0.04102866314163989,
CNTN2,-0.10707353471308267,0.05705416132655566,0.001097802153542273,0.07708749468133026,0.07948717720101071,-0.10603407677522977,0.01646411298485525,0.05213665881445592,0.041561719654228724
F7,,,,0.08792689543692522,,,-0.021378391481430458,,0.04874989387192377
LUM,0.04635898872812711,-0.024811147049391132,0.024886829858364396,0.024565603325773205,-0.011769482099327808,0.03842771456518347,-0.0830687562258691,0.06926740101698926,-0.020114433531343737
IZUMO1,0.10385991795595365,,,,,,,,
BTC,,,-0.016733979110077624,-0.014243137981456204,0.07494623609937598,-0.03796098822099377,-0.02068828205894879,0.05085797385235516,0.014182441566313528
APOC1,-0.12341973354196306,-0.1217456128655515,0.046431143980455794,0.10046928940272405,0.023655614812639624,-0.009558636812171109,0.10688395063869352,0.0821332348899937,0.0844037830075363
PKM,0.05082019910485072,0.03265745879906607,0.01932676610693928,-0.06818986741414929,-0.1772959710169834,0.05829189981451985,-0.08237316224764096,-0.03959530575755733,-0.07179146389527263
TNF,,-0.06184663662496602,0.018860730860128325,0.07814811251119773,-0.01689305314049234,,,0.11230449849178244,0.0033855532191090425
GNAS,0.09700189841123494,0.04414163086881263,0.04336897642262558,-0.0555194952091143,0.01871552583290896,0.1472184158962309,-0.041748777360783716,-0.011733842868086585,-0.0005293508056203313
BMP8B,-0.037235552994697295,-0.012622896023067924,-0.05008935972326727,-0.021238161601659932,-0.04593808457584535,-0.024739164565879077,-0.052104848329842295,0.07927664915684847,0.008788988562414581
LIPH,,-0.008270448566663258,,-0.014035224910703435,0.06563108889755745,,0.031556614596829825,0.003518044421112956,0.024019331037348723
CCL28,,-0.02083882403831414,,,,0.17620607887947193,,0.029205387532912234,-0.0008566012511486333
PTPN11,-0.005512374701068077,0.011815241672670753,0.01621841904743477,-0.0625112669737743,0.04240137897087898,0.0003305905889768283,0.03898208233964719,0.010961558609241017,0.0030175060993147267
ADAM12,0.08590378089895674,0.0991400186395553,-0.023155525428475807,-0.011959650031036226,-0.06569445735472863,0.09987640275892812,-0.023073006761431866,0.05696242864395745,-0.04954066009130583
EPO,,0.06366150144098329,-0.021953888818450826,-0.015242612694824508,-0.019560857312687165,,-0.020453392778442214,0.1626715072634911,
EDN3,0.05853211314230753,-0.028759970146558227,0.09087238999479531,0.05874557539066262,-0.038102510389095214,0.018929411871005837,-0.005930785398228621,0.021517118264939968,0.07430723933064522
CCL22,,,,-0.017251354579832515,-0.017888104505211683,-0.011008044912888298,0.17218121460359914,-0.03887586656033172,
CCL2,-0.029801639257080195,-0.006388289375156781,-0.0772362673543183,0.0010614963336968407,-0.09684195609848562,0.036642181920350715,-0.07587634785726524,-0.037927359158942,0.0026622812283167248
DSCAM,0.053741514395494676,0.08277402668782965,-0.011164883421799263,-0.00011791110636547923,0.08173199206503967,0.037265296813287344,0.12008190751186519,0.005610878911632663,0.039221404216026975
ANG,0.06340473864252405,0.021792887264377326,-0.02156636844247029,-0.02796023877411913,-0.005554622586007575,0.026445245086304386,-0.008214426452708713,0.10520059607115519,0.02931959542204317
FBLN2,0.0664485390666377,-0.05690481006759766,0.01463612345552419,0.056975651733401994,-0.04636080634670439,0.09017617360343756,-0.027309009823176883,0.10904805845801986,-0.00023528890975686902
VTN,,-0.026977110108917957,-0.022134190890208,0.031167888784851057,-0.013754800528205225,,-0.02648438305396762,0.0003839603715437671,-0.01969210610212798
VEGFA,0.018700993481971632,0.013494623226939862,-0.05809061649249857,-0.1067324900836915,-0.12243151649042218,-0.01919755175771706,-0.1262641143538957,-0.1368982742263431,-0.06307375146024466
F10,,,0.03170147356154777,,-0.023491942759302126,0.030260866441994015,-0.024864367755911738,0.031873634729785216,0.06165863482812748
SERPINA1,-0.043899445543856504,-0.011091253993203804,-0.017398844423435693,0.00903040705856672,-0.13966802489921212,0.04474544234123303,-0.11796962893062148,0.04860989819389845,0.03418102281763845
VWF,0.03088053744950184,0.009777399757143767,-0.0016852894304622732,0.04578034612024059,0.05765696449045283,0.06201001507099359,0.07931664750484933,0.06730435736935254,-0.012851739399069305
GDNF,,,,0.045302227609955115,-0.04288489443442025,,-0.02864095742544713,,
VASP,0.04910758406165153,-0.04531872373875894,0.01293973846753596,0.05128828174948385,0.010905630809649906,0.10478983441676593,-0.017756551081137686,0.06300750425911508,-0.030289201207367233
ADAM15,0.06556095331072671,0.01395915303425577,0.051744857243735634,-0.0012744941317474215,-0.026865164145875378,0.0018343855648819162,0.01216759373413053,0.04970685511321344,0.03051031578825378
WNT2,,-0.024231004707203015,0.08426574551879885,0.162073282152973,-0.020089980287327898,,-0.024558870618079032,0.014992379942914615,-0.02994764728636191
CALCB,,-0.02536145470614786,-0.026735819862376865,0.1655169044331036,-0.02379328715593572,,-0.03194908922907198,,0.17467576605539425
OLFM2,-0.02179435772456958,0.09875010719111102,0.045225503154126816,0.02821608702008197,0.07460221069113186,0.041949116175659946,0.09465025255999782,0.027959259032305686,-0.024995302965452857
MFAP2,0.10873886902792257,-0.014854338426310398,0.006099074849022367,0.003142138208435234,0.08320007731986571,0.059848372146855816,-0.029814605936843853,0.11273603175400758,0.025886118155251634
HLA-C,0.13746150981506103,0.17503211526752502,-0.03588623320193558,-0.0030499271130893187,-0.15698800625711812,0.07186786204869941,-0.05419905500106371,0.09484464756600132,0.05086525573096492
THBS1,-0.00793743980790515,-0.028359392510768074,-0.013609407647996164,-0.01243027769503143,-0.036651865013819736,0.16178257235503432,-0.11409481023525242,-0.03349762207941681,-0.0295885352212813
HSPA4,-0.0731328108939969,0.04436911936290146,-0.009688532630861415,0.05139266518275585,-0.03370481683338257,0.0549052121828863,0.017484503613256406,-0.01910813828410582,0.035229477856198586
LMAN1,-0.0015313441993648788,-0.038630677197287897,-0.004116171720987227,-0.007482902171282214,-0.11128733183220775,0.03907870563211796,-0.03459739104688038,-0.07276930736238765,-0.05388068713496617
LYPD3,,,0.04335391249674223,0.02116615357595324,-0.03743205684457667,,-0.03257577128102994,0.08864417863069449,0.03487000307284324
APOE,-0.11847758989116727,-0.009956542842367628,0.01591810778134555,0.045292518723964,0.09844782513882719,0.11798569609985723,0.08975329718079122,0.06411586556808278,0.06614561496966238
SOSTDC1,-0.016075858450218656,0.08293832116088753,0.03860696562907824,-0.016399302410042418,0.06647867553003212,,-0.002463896221935389,2.3529385534477997e-05,-0.04234608124879474
ANXA1,-0.06069458522160101,0.010260718315362757,-0.025621881996836758,-0.019970440325530664,-0.09296669406807123,-0.038210130701426225,0.015410619927453774,-0.012077211888345896,-0.0396520483351205
WNT2B,0.01769335784207632,0.020943638421809064,-0.020392988811814686,0.05129631628148071,0.0496803427357313,-0.025743078552146723,-0.03995555566200378,0.0025452073406664263,0.012048112627850162
AMH,,0.056373741765397264,-0.0274851681884214,0.0029116957386127753,-0.009147694252542481,-0.030581511833174826,-0.05911736774703111,0.0162033962706538,0.01093858156411637
GDF10,,-0.02364753107031201,0.005935147039931022,0.19717570265553264,-0.0035096667161429156,0.018095628677879616,-0.008663017147790403,0.0405250706477792,0.04038177340218141
EFNB3,-0.023519058971627066,0.005412342531743569,0.06764650850099305,0.0735795611779972,0.0446643869091882,0.048508777034129286,-0.05648744667707487,0.04641663691560362,0.022966140991316684
LTB,-0.012093609704029753,-0.028759963845701866,0.04015390129206506,0.07130345665104038,0.05603191811817918,0.11627698884438802,0.00475005644437173,0.09433444359135315,0.00393573003314376
ANGPT2,0.06633632198003298,0.06752896643288246,0.03355802302431577,0.058844876886383124,0.06769245347047963,0.043183889384248816,-0.04568823233534658,0.05524141762668759,-0.001389801897539749
NRTN,,,,,,0.10618056371489515,0.0430961633131405,,
ADAM17,-0.04977525737135253,-0.008210847948281516,-0.014210024292710005,-0.08125747261169362,-0.0792811409040804,0.005093336005075305,-0.0725920664208655,0.006372534011330119,-0.013534634959535503
LRPAP1,0.042451391295210986,0.06638968445099246,0.027786644507090695,0.08234605436063686,0.08341636016297474,0.10353882845382943,0.018037064927922643,0.04670779556840277,0.01169598353327329
NID1,0.050098276561584665,0.0672495259172658,0.024691309046290973,-0.005388485931051854,-0.0476156903058697,0.06516696756374837,-0.0889287619007244,0.04359010635300492,0.02404554281419792
MST1,0.0399563258958092,0.025290302268832558,0.05358172080443513,0.029108123221546496,0.07960364734048339,0.04367318793347587,-0.005012438183053034,0.11787597501793731,0.03826653996199716
DCN,-0.017140956689711457,-0.019767025317994163,-0.0032311975217641556,0.04741479830504292,0.0015082565102802576,0.023498719267097384,-0.03406970300480443,0.04898548688954747,-0.006893818640170118
IGFL2,,,,,-0.019381552853126822,,,0.04043405655857704,
COL7A1,-0.008048308908037677,-0.0006340288894013498,0.03554599604824918,0.02693643062472853,-0.026395323927432265,0.06802896133869686,-0.04793818022844523,0.07791105121341763,0.022023173435191303
CALR,0.035424758674072764,-0.006446548876445459,-0.08073214687276277,-0.037482873122762536,-0.07493992881517435,0.10462309063151723,-0.12766366054023284,0.02376267654348711,0.004771940435759196
PIGA,-0.02600655158950243,0.07089078650445674,-0.014570974242764129,-0.02728754719523554,0.016031496966637946,0.034086313328095905,-0.03163883861884461,0.005013680239399047,0.1240463819483555
CD200,-0.0035953548334210126,0.0070534109031889555,0.0821426860965647,0.08359031736600044,0.03301038845908479,-0.013993598197996835,0.05331025602117841,0.041473503146261935,-0.003330294349147616
GRP,,,,,-0.018272021420334288,0.0055420487818587305,-0.019975892897518967,-0.002076598528748652,0.030063129805728974
CDH1,-0.010207292420572561,,,0.0013898125477945693,-0.04131221267956442,0.05384293116007085,-0.05698777373740435,-0.03335209662263632,-0.022811920484568694
LPL,0.026295304244784812,0.12939743646162966,0.042642577664778934,0.08895861943164739,0.16922433390473315,0.11461803600152494,-0.14473119221308745,-0.04980686338405797,0.09617404910301555
SEMA5A,0.05010105391979445,0.07891086178232601,0.06335626972945879,0.015791019910964783,0.06537359682766473,0.08656839414775233,-0.06366299804250475,0.042717226098150055,0.0020539200371878542
SEMA7A,0.01229320543546861,-0.03206003214975773,0.006329427186518516,0.0328813876097035,-0.039338023959217754,0.0762320494313783,-0.06765157161014335,0.12230035270772738,0.05718126604383288
SEMA4G,-0.029659297550520974,0.07320617619086918,0.007708566926423374,0.05183480434033486,0.07603956690057859,0.025263152297401167,-0.00876424118708742,0.02105837503524242,-0.02395426953989514
SEMA3B,0.006995775867664194,0.09393090300046215,0.01960016501213129,-0.012656005983413656,-0.04046265515298063,-0.10461552890719271,-0.045558763087938804,0.037331727103178045,-0.052164419207444544
RPH3A,0.09486738213157106,0.11399131004162581,-0.02659397363715498,0.04612150176478177,0.07049639127300596,-0.02211620467516173,0.01820346518568688,0.0052851444794850076,-0.023519656883906625
JAG2,0.08350951103903577,0.09443087070291702,0.009928967967094393,0.06391148697784925,0.07976290136020256,0.07230294447436665,-0.00869819909269138,0.07518769337928495,0.029441732864427705
CGN,0.03281681858820653,-0.035120047021273616,0.006552105219941208,-0.000344790005537751,-0.023545361285804586,-0.013289591650663264,-0.04670199855684071,0.0025635362977944063,-0.004501327336292883
GDF15,-6.92273479272349e-05,0.010530117572281568,-0.05625248388794859,0.01921821372097728,-0.01759146956877961,0.017730260735361925,-0.053519331973617454,0.08678890183381333,0.09002660495289357
SEMA4F,0.010873247865509342,-0.038667876120701744,0.001405300912454134,0.1265720884729071,0.0428058029277886,-0.013929019834647408,0.006631501591954045,0.011088526065179662,-0.003997908600614653
NXPH1,0.02181134224871072,-0.04946293198063927,0.04098390274577219,0.03611659526549107,0.0280075820089629,0.02032479326125727,-0.03153321596523095,0.02730918818271273,0.0360224301062941
ARF1,0.08217659199700555,-0.07979063874438082,-0.002856236704064255,0.04484273761839164,-0.05050134959883992,-0.003115505558720404,0.010263736282430958,-0.005266406410354643,0.029237148433056977
DSC3,,,,,,,,-0.025158113693013226,
EBI3,-0.0003630215767367511,0.07075930946882775,-0.00451466348042446,0.04997704175877154,0.03477717021551375,-0.04920408105806293,-0.03930372440453511,0.06305763628063908,0.1476952706154241
TIMP1,0.01761431291984076,0.01646817037575384,-0.055837131181842796,-0.10028459327111787,-0.15226101735790945,0.13509418001519977,-0.12966083994746502,0.021530521619443705,-0.05412254901857091
SEMA3C,-0.005798258312347361,-0.006775621823489181,-0.021374599456581052,0.06528955927198868,-0.023480135879009635,0.0347713805358314,-0.05016243469389373,0.04679696715699204,0.03209674420464144
GNRH2,,,,,,,,-0.01215013943527954,
GAS6,-0.04484800988069978,-0.05147297342962512,0.08173796485972103,0.07512215851677861,0.012551906130038653,0.10399999228840988,-0.016941022744629337,0.09044268522730717,0.030382337240218403
MEPE,,-0.02451804015147551,0.03154490142377527,0.005518573859656449,-0.027843998522676484,,-0.030826297041565635,0.041063954264030526,-0.019827907468521717
SERPINE1,0.009189351951618421,-0.07088845383618092,-0.06534663479072517,-0.023849795043286003,-0.11032389692254624,0.04902332270462091,-0.09182219822193743,-0.02530418611723329,-0.054634437722786824
RSPO2,-0.016985066323750523,0.010027902155631244,0.04454290438578208,0.020451145281659557,0.11378377097099066,0.023574687168239628,0.11801951473030241,0.006521925134587737,0.032271266950102497
SHBG,-0.019081883442758272,0.06898711894523471,0.14773453878176507,0.0512084471968948,-0.0061038453183013186,0.0006165156527855454,-0.028986525886501576,0.12226284987083683,-0.011517841084361364
LGALS3BP,0.012991814668527195,0.04166736871739442,-0.02454876701169493,-0.034099411536096524,-0.08143025788469105,0.06936774876388739,-0.039809915111770504,0.06056211559750152,0.012033059045411042
LAMB1,0.015414067352785225,0.10012864093444314,-0.051642149492308005,0.010600895873105805,-0.04935021542259795,0.13620897269248605,-0.1512988689093625,0.06880917921957394,-0.03582484664061004
SPTBN2,0.0479456991930959,-0.04222257763611486,0.08611607737275877,0.01202991558363694,0.07841789160058071,-0.013567959760803551,0.04983079931792982,0.05298963279848511,0.03371350416732475
COL1A2,0.03149800636259198,0.048549239243670904,0.03540588226876568,-0.040938453890296184,-0.0705719585269584,0.07558072376500023,-0.09316483753326435,0.011617687180965867,-0.039550920563182254
DEFB1,,,-0.018004791305567366,,,,,-0.006868748507250233,-0.026310139645028343
WNT11,,,,0.014391153816189522,0.002911650000574037,,0.02379336500419934,0.0038789046463538666,-0.023620436637362106
LGALS1,-0.12208973780690499,-0.06434194644764893,-0.09477879512155568,-0.08868847986895041,-0.16389635783811993,0.0002520060712575165,-0.15680017831179507,0.013257388345833114,-0.08368689767725479
BCAN,0.06965222962069853,0.08928153573952768,0.05984215521602232,0.06183525053756127,0.14606383873355144,0.09374489773947701,0.08493850340348406,-0.001314845510046064,0.046277472890277754
ANOS1,-0.07009574500607102,0.10676519637603593,0.0406718435783101,0.03145675505390064,0.11071951106159462,-0.004471322449457487,0.13556749700735415,0.04661184623087821,0.03403504473036911
EDA,-0.02391142457539919,0.07841604055361123,-0.0094397799903647,-0.031064145219856024,-0.001578617725473471,0.09523134291991021,-0.04101162237892264,-0.007209382017574808,-0.004506701876240334
FGF22,,0.04270994392276505,0.07507356007552302,-0.005115924670918832,-0.018461199035581802,0.0376536074248738,-0.0306630268245941,-0.030404221437541006,-0.0328408482663513
SHANK1,-0.02024408246450483,,,0.06948494534595352,0.010940940408411589,,0.024134703496267368,0.004116570955099839,0.008997089410514655
NPVF,,,,0.007485774022798201,-0.016687411912369915,,,,
RAET1G,,,,,,,,0.020731726984302302,-0.02175330490353483
TGFB1,0.0013865142168446667,-0.00469822765636312,-0.03383044591127608,0.007517683932715388,-0.002868999958675232,0.03744703185037637,-0.029231531880892954,0.09459220747989741,0.06529360473147208
MSTN,0.03342482198243764,-0.017395983618861424,0.05092574772465825,0.06837355754601548,0.039548386406276496,0.08477418940120757,0.020655229496141736,-0.04650645448319256,-0.029414975212221806
WNT4,,-0.02697710669536363,0.06278761940392802,0.06013107156884397,-0.0101157793689717,0.03627685426331267,-0.07700838877659515,0.04077391330435236,0.016887829220708663
TNFSF4,0.05649995226634303,0.025345587885052062,-0.037182434085791326,0.051491799918667924,-0.040369604126019594,0.10336196073195,-0.020838496859781237,0.08740127782071459,0.12607276699776482
NTN1,-0.01676333106351947,0.07123564959130649,-0.021686793493863085,0.04106364101782934,0.009144666633009835,0.09446683947999061,-0.04509619599911079,0.04789006461721624,0.07588107568651774
CXCL12,-0.03508537165748796,-0.008491240492685025,0.028367949372580484,0.0006675591393892198,-0.0367532701277624,-0.056373301313226626,-0.06626265129767253,0.07029524069961038,0.037600549747646296
GNRH1,0.08080109525558711,0.044770042001287536,0.014694777034929322,0.025957563819877537,0.007704837573172756,-0.03018939973749528,0.02378889488665106,0.06751153759007672,0.03983684923336231
FGF8,,,,-0.009841807439988467,-0.02303344776226274,,0.0038147444670505247,,
RIMS1,-0.021705983342543235,-0.042282524783525004,-0.013345436341427106,0.07370051452617295,0.06865502493649003,0.06492080428893332,0.015514522510522764,0.019789281640021455,-0.07365967915586334
FGF14,-0.015170598979758901,0.07119567468681173,-0.02261121590456447,0.037082389679259246,0.039254277943457476,0.023577277246160825,-0.04863340052892347,0.05989551574543732,0.07062515278479853
IGF1,-0.04991048285764361,-0.019704571704753825,0.08041790552301639,0.08661589371306291,0.05816091956499495,0.04252703712780568,-0.0015757009352681173,0.041251806886383746,0.031222834171648742
TNFSF10,-0.04798782865044004,0.06318696276891933,0.008083170098902812,0.06458803378988566,0.008187223131075047,0.03397389310145187,-0.03259056694719225,0.039319263111414364,0.05192484145036691
GDF5,-0.01698505961958693,0.1204065607938914,-0.023868898491251678,-0.008715343689521964,0.05829407415404121,0.09417722383745575,0.10231497495770475,0.03800524663103916,0.0571561725133728
CHAD,,,0.03184518277158502,0.09666049940261907,0.03438055319844207,0.03086134270138649,-0.0014959902586374459,,
RGMA,0.04955900083820729,0.10651735448486895,0.032763813933765006,-0.030268401549453886,0.06556529154021205,0.09289156599756455,0.0445056094186199,0.011027542356962053,0.06395972979444729
WNT16,0.06226996003822296,0.040521404397671455,-0.015687849350362097,,,-0.00967665291289775,-0.01821227626627849,-0.014571149523885973,-0.03303297072345961
CX3CL1,0.04230774897123005,0.012178199288225049,0.020585194061616855,0.05414324943995585,-0.03231233860643155,0.11655733720408032,-0.04161927873393033,0.06906864389290149,-0.005977489101558024
FGF1,-0.09407598647213093,0.03071560971849057,0.012027055223303273,0.0553379551346163,0.09509549713133704,0.009939462591198107,0.11601883081475974,0.06359508839788035,-0.004867109512428619
ALOX5AP,-0.08480573085899384,-0.1143374323218726,-0.048242160160268326,0.007825541522857506,-0.09488408148007754,-0.03573687438727513,-0.09062806597235365,-0.022590714580941498,-0.014928645973304714
IL1RN,-0.015115627523332509,-0.04010359287491793,-0.06388988092440441,-0.03932619667150976,-0.041639766928967606,,-0.021988314613627023,-0.011323135862299213,-0.022479697022643342
PCSK9,,,,-0.015047702301107585,-0.01769326711586307,,-0.01767785913910067,,
NPW,,-0.058967049393126546,0.11518122021347536,0.010530909827959258,-0.022445054131739382,0.06737735690919969,-0.03758872544429071,0.007638138281901451,0.021288526981423483
CXCL9,0.033554501703850534,-0.03552316622032707,-0.025018469104904306,,,0.02214777922897815,,0.048994934242513014,0.04281562540424211
ANGPTL4,-0.03359944499938787,-0.017849326461715755,-0.060954479239344786,-0.06689621947064026,-0.11047305753877135,-0.05785344642274755,-0.12360321437710192,0.006826700262920648,-0.013395050700537443
UCN2,,,,-0.026019076113513874,-0.03073477705901154,,-0.019975892897518967,,
OBP2A,,,,,,,,0.12073230756187615,
COL4A3,,-0.037352107814234176,0.04700821875306384,,-0.014001043273808958,0.054940558146504045,0.0002936501756600544,-0.007479026899416646,-0.0260759506781371
NRG3,0.023410115713248532,-0.03794607553315852,0.02439208290838425,0.034681969106517205,0.05248711833452327,-0.019721794805198516,0.029731530793870524,0.09064064436788155,-0.015818789334873323
IL23A,,0.014716489932478606,-0.04338181349473015,-0.0150476970518384,0.04801433519540444,,,0.011651828893031214,-0.029202806217453154
COLQ,0.04044725671587645,0.02181227955259876,0.08979480567525375,0.07743835906788114,0.08035051357741181,0.09626248463460432,0.046976312182583906,0.043393094171621495,0.011413700634393236
SCGB1A1,,,,,-0.02225081976909859,,0.015386097948400054,,
TNFSF12,-0.04666799151458478,-0.022135320881494044,0.0579184499847132,0.016163978972943503,-0.03990206410334584,0.024364301889693442,0.01717302200448085,0.07717499099209556,0.007621207414121651
DKK2,,-0.03755093015366183,-0.017340557782099038,0.0073736124794020735,,,-0.02354275378039313,0.029417560314006743,-0.03687563743738084
