,UKF259,ZH1007inf,ZH881T1,ZH916bulk
GDF11,0.014260483955573859,0.0596232098913496,-0.023293830731768266,0.04982697238264178
IL24,,,,-0.026128135002449916
SORBS1,0.0300141348901581,0.03489258146214931,-0.016189222902287966,0.04253096419220206
DLL1,0.017777804668517267,0.001620567256853563,-0.03262827894060803,-0.019498162224642852
TLN1,-0.019001242144070087,0.05860746184957656,-0.023537178904083054,0.07746554885680826
COL2A1,,,0.02876806431232356,-0.021056124947230977
SHH,-0.010773600517657673,0.0864549456778426,-0.023753103135881328,0.11100515174069776
PON2,-0.020735214982838188,0.06562390024299783,0.04815975717348268,0.05460811906106188
ICAM5,-0.016791421075777458,,-0.016920917094530585,0.03320298328599483
HPX,-0.014858055524275509,-0.025257761481137106,0.03162002762837055,0.070586890882061
SFRP2,-0.012269963456028949,-0.028456353305697957,-0.027299914496223904,-0.0415255134365087
CFC1,,,,0.003512509712544008
CD70,0.02185496739319226,,0.03339382390689988,0.007310247949654246
HP,0.06940633499346713,0.02539431661760156,0.024407052637113118,-0.021251631969251436
CXCL2,0.010300032060170215,-0.045332404328925255,0.11587898841600332,0.04087446142914157
NPPB,-0.03837807859743495,,-0.018846937144967105,
CCK,-0.034249907605695185,-0.025988064085157175,0.00364477293952504,-0.05659632128971084
SEMA6A,0.026118462434927298,0.11085976458869778,0.050863084771943685,-0.0018422975494527029
IRAK4,0.03601046273886192,0.06262277229287604,-0.029680906989509797,0.056366422244686645
GSTP1,-0.009865553991940463,-0.02701743252357948,-0.01808578741000342,0.012843938153045036
VCAM1,0.025647063100577582,-0.025010101271197873,-0.004411688857796608,0.014261844738196255
NXPH3,-0.01526118041008747,0.03844590689975153,-0.016317916604396927,0.05000360771808054
MTMR4,-0.044975976914778754,-0.022535574691364572,-0.028399346286821763,0.10446354907221836
LAMC2,-0.024080888636505822,,-0.0122399646342686,-0.022505519560734384
IL10,0.015904746749716512,0.048192114733767034,-0.03048001599789461,0.050926457606659654
SEMA4D,-0.012237093477890208,0.02276699698055603,-0.030990340009192766,0.0054481801163757705
TRH,0.02190594232931633,-0.03992708455554837,0.02348254209208669,0.02413174988457347
SEMA6D,-0.04018143051781949,0.0319729714872711,0.01384455458277177,0.04935198613218307
CEL,,,-0.030984500653111542,-0.00218013502716852
PDCD1LG2,-0.030259057927596672,0.09658720812192648,-0.02462083436354057,0.06761250105736932
SPINT1,-0.0300220973119505,-0.02354794476089966,-0.011913631394632473,0.023567656999730926
CTHRC1,0.0454835426045774,0.02175762708836344,0.00687814208595242,-0.021891649565507397
PODXL,0.0689712343509903,0.06132182531405868,-0.00229659738230258,0.019865725889724
JAM3,0.05013797447731511,-0.014624683691903603,-0.023061121776368723,0.04664487188902127
TGFB2,0.01442086361171903,0.004406689335902088,-0.016242612989657373,0.011191867005712503
COL18A1,0.03734816929132986,0.03395694784621404,0.03196437046545152,-0.05539401870028362
NODAL,0.07718252764011929,0.11813758669500436,-0.013997317573600435,-0.046882633713533066
INHBB,0.03646202046538365,-0.04901041862802763,0.008479447795197548,0.06618316811496772
LCN1,,-0.03337011420645267,,-0.015785701846827684
ARF4,-0.06611593261055539,0.043564028785253235,-0.03005254215968905,-0.061313103794061616
CXCL14,0.019668453580624853,0.06485492424913467,0.043971893078014655,0.014050370132692098
LIF,-0.0003618000483159661,0.04721102943574912,0.026310228484193215,0.0478934822718243
IL17B,,0.02101488559236955,-0.017413963720638706,0.09199979490275384
MMP1,,0.10478086257968279,-0.012609991536339259,-0.03994224555251609
MATN1,,,-0.017946959091119638,-0.01626497607221189
ADAM28,0.0033335133008629025,0.021632168399104288,0.0003875076729750144,0.11184496977336997
TCN2,0.015271208843382693,-0.06903385873376071,-0.052080742997581086,0.07114753276304893
THPO,-0.021856876662881948,,-0.015568155747481785,0.016013907558606464
CUBN,-0.01023302280626875,0.014626248232316485,-0.040683411345533896,-0.016617395642321477
TIMP3,-0.011448969378247681,-0.04451748255344164,0.010058827956732552,0.04280389978325866
PIGF,0.015525254858928736,0.05585148943611186,-0.01289815125361895,-0.04636612222986957
CRH,-0.01215193951845027,,-0.019002069574454696,0.019315984084102334
BDNF,-0.03259079297840385,-0.030665672456407108,-0.0010182122111894072,0.023710791184649756
CCL5,-0.01430791385111568,-0.03722312085160826,0.01486799729838106,-0.04632442974684714
GAD1,-0.0031591011247773014,0.0202908921823763,-0.0021315256650747765,0.05075315107432299
COL14A1,0.02107898715992635,-0.004784787421684518,0.026608351968922684,-0.03726267782774365
HLA-A,0.044523482889902516,0.019008262346348042,4.7442163779358725e-05,0.0038650866087678827
FGF18,-0.009654625072410014,,-0.00446215961414428,-0.022328875991762982
ADM,0.04286661322559589,0.06321508031571746,-0.024286972412432946,0.0781380927855576
CCL15,,0.1513772725071671,,
GNAI2,0.015236495310785284,-0.07396765702794562,0.0028458444914145464,0.10451256522754221
HDC,,,,-0.01626496870595816
COL11A1,0.007842495531988042,0.025360839871685005,0.010910635756562682,-0.005924154465859112
NUCB2,-0.04322566687525353,0.009534573529033506,0.07514629706470373,0.02618531913478476
FGF16,,,,0.1377135528836385
CXCL1,0.03788382111141731,-0.02705036299943752,0.1152739397406404,-0.04183225830160704
VCAN,0.003362000931654588,-0.0597705416231832,0.02886144870339609,0.08633154024646394
MMP7,0.012169655491716672,0.11330692268211305,-0.0013152902190037023,-0.030573580198531517
PTPN6,0.0005892665471786747,0.09920373079073892,-0.010458426964293098,0.08320833355563123
PTGS2,-0.029233324423969403,0.05074755846623392,-0.0013708325495940324,0.08447373493856358
XCL1,0.04419555891698341,,,-0.02894645898823488
CD58,-0.049103088244051775,0.05636684693759813,0.038697546333965945,0.001804092631902664
TNFSF14,-0.00716766288235924,0.0592415744602084,0.045721170524533714,0.049020346662883046
CNTN4,-0.018878615830271193,-0.030036694533734264,-0.020960481922527457,0.006353935473231339
NTF4,-0.013287830645753939,,,
INSL3,-0.009654623178711656,,0.0662951973174675,
BTLA,-0.015324821067641482,,,
MFNG,0.021682623678084108,-0.044554869476581174,0.02054864720730635,0.01112385630296776
ICAM1,0.0006947247012781679,0.04271450504809067,-0.008615099625516896,0.06419215325947697
PROS1,0.009309664037962146,0.08463084123404835,-0.0030928046786873587,0.009610617442522873
CLCF1,-0.027394396506058197,0.0008210279197684993,0.012086057692705657,0.07627263365712114
PSAP,0.03793175133304588,-0.008222393445347632,0.07288920582693727,0.04841764129095731
EFEMP1,-0.008857562354821602,0.003027335893053177,0.0011845863461071994,0.06412501399826341
C1QTNF1,-0.012284426762453048,-0.017401049942443046,-0.010628263464697833,0.08587151187468364
ALB,-0.017140405084861487,0.05441228183184225,-0.030480015202812002,0.02099319489883366
CCL13,,,-0.020424239772202927,
EFNA3,0.005764890035670437,-0.021125796789687238,-0.031189989391881952,0.04071966001002654
DRAXIN,0.054856696128992,0.050651990546556475,-0.015245756624093078,0.04230655457633281
RAET1L,,,-0.022121221811939193,
NPTX2,0.016404271065081223,0.03845041972160609,0.06294421246048654,0.04631412851399514
FGF11,0.030532705150502024,0.013221538971733705,-0.024591606857709118,0.043996471473912245
CD59,-0.019946819649642112,0.04083622615601259,0.07295271568526411,-0.012341545999700936
COL9A2,-0.006983495379686679,-0.006406752030413842,-0.010917164621146053,0.015459473288587895
DLL3,0.019774986111451495,0.010610937490748339,0.028506983674113688,0.020644071243304987
FGF5,,,,0.08411097250228886
LIN7C,-0.042431684024408896,0.03775094909910934,-0.017061577696712543,0.027168290116628562
GDF7,0.06718036203884038,,-0.014802174719910839,-0.004522930253376737
PSPN,-0.008996424922112266,0.03705394141475763,-0.009237940120667556,0.012653616126344193
ANGPT1,-0.007018879491812311,-0.05691914843668535,0.0367190946591128,-0.002084815077946722
PNOC,-0.029209826467925942,,-0.017548582698797922,0.08699404531158157
L1CAM,0.003103760220501586,-0.03932411895775427,-0.03580884294442368,-0.022766810726186415
APOA1,-0.015035480439274546,0.04983547927984306,0.05210808868667354,-0.04335939990023902
PSEN1,-0.005642977350455174,-0.06947067985014009,0.03815789789710875,-0.0163887139209663
CALM2,-0.007892019484231107,-0.07946773008568567,-0.0031745484789095758,-0.05996783028388456
CLEC2B,-0.04682330256939562,0.02768889580876402,0.04054714402115825,-0.004502255541559152
NTNG1,0.03907856838704731,-0.023157705446566344,0.043225485331091815,0.05625243220872147
LRIG1,-0.008914593929898925,-0.06990186246298298,-0.0196157264187282,0.06468806916366304
CPAMD8,-0.011419696488615457,0.0005169261179298015,,-0.017629853081605334
GHRL,-0.030460320933159948,-0.036445483274113566,-0.016011425820895903,-0.015540898930832858
NPY,-0.020882094594210567,-0.031588962047190874,0.02186530200696576,-0.036623059817689416
MMP2,0.019191605123587935,0.14676718945231212,0.05595321431156359,0.0212960362169949
LHB,-0.009945693223110235,,,
PPY,-0.01731255120832743,,0.017345286267859,0.04715524626526789
ALKAL2,-0.009801197813196822,-0.0432413610920801,-0.03443012742489552,0.09876388007094272
CSF1,-0.007056622524240851,-0.02071685931843544,0.030687416584322856,0.04497808277984723
SEMA4C,0.07946157231622619,-0.012169966893904748,0.0693540565967184,0.02198225059482779
ICAM2,0.0007939610631760699,0.028093923535282075,-0.013686407752229153,0.0037248317356348417
SYTL3,0.0028215652686554753,0.05700947839521617,0.005977286866508625,0.03196256874217225
IL1A,0.014359864429868384,-0.02715428071876352,0.04135265719050475,0.009860613155010843
HLA-G,-0.01050457665275656,,-0.026845873497513943,
PGF,-0.035166921033935795,0.0683358557451169,0.06728744847248104,-0.05188315641870952
LGALS8,0.026396562849002048,0.01422111537405478,0.05273725356496295,0.0037021088025992696
DKK3,-0.004355031851358903,-0.002300309078135366,-0.013670551838053316,-0.024935584413327123
COL16A1,-0.0015233027391439876,0.013792369725234935,-0.057658591698409103,0.004539203593825056
TPH1,0.04496357326110326,,0.06154081110006131,-0.03670564232938026
TNC,0.011910162817649846,0.04449145531025271,0.0312021172878477,0.04531453788337481
TNFSF9,-0.01722666758439299,,-0.02287596520849805,0.05365853475389698
C4A,-0.011791196441848728,,0.13280547671656864,
CNTN2,0.0025599007093447834,-0.122020206385068,0.026973974970322976,0.021672151763423367
F7,,,0.03497359232654524,0.001689571412664296
LUM,0.08440907695949472,-0.03373686622341335,-0.0009336209141149823,-0.014606742636475416
BTC,-0.02699469197646776,,-0.014324351557000795,-0.03314259965943552
APOC1,-0.014064799270326698,0.06200408363621207,-0.019369191826461216,0.019668272182951252
PKM,-0.010970813616306188,0.010747467019387145,0.0021218789359992115,0.06163114459812371
TNF,0.05230835016011552,-0.010045602105009977,,-0.016960139617962663
GNAS,0.031259676590831426,0.13098463767116877,-0.036445175014067695,-0.017509454320939616
BMP8B,-0.015228930302163955,0.02088498082279767,0.00798525248743581,0.05864216010214115
LIPH,-0.014937898494396395,,-0.023506510428304,0.009208100321153267
CCL28,,,,0.015164522171876115
PTPN11,0.03324590586443453,-0.08176797853610042,-0.005472078246143929,0.013960980712107812
ADAM12,0.01567620342306555,0.062249442723497556,-0.056077183249202946,-0.021747014045788438
EPO,-0.01522893072859004,,-0.014161716659556912,
EDN3,-0.01895790199866136,,-0.025520834587845802,0.047447160475362654
CCL22,,,0.10616073139658651,
CCL2,0.0036331587121753452,-0.02491486684232311,0.054641065685201155,0.059985325527415166
DSCAM,0.05305202788126196,0.0252942898602884,-0.061015764379731885,-0.009006246989729351
ANG,0.013785920098347731,0.0048908990475306745,0.02771060920536211,-0.02334350845453695
FBLN2,0.027609725560694024,-0.03182932509000675,-0.020035208990851885,0.08325239318483264
VTN,-0.019582181420526625,-0.022941502498081873,-0.0183375116674421,0.049312451699181165
VEGFA,0.030651931723704368,0.04167485713192428,0.02505259560336443,0.05257525551403336
F10,,-0.02488534198617024,-0.02452718021449294,-0.022328884029322014
SERPINA1,-0.024205144681124568,0.03125918333334145,0.055071496784382924,0.021113360768768616
VWF,0.06646494723786361,-0.051455061068577224,-0.014719824500741274,-0.054117106308032514
GDNF,-0.012386927686361088,,-0.019830701356555427,
VASP,0.02036436807149699,0.04407997185199797,-0.018965488518278954,0.012339001045634969
ADAM15,0.06956049261481825,-0.036039602288855735,0.009321780303829921,0.03739032649477742
WNT2,,,-0.0170043068619172,0.006828030603044256
CALCB,,,0.04346057650473347,-0.02612814781032531
OLFM2,-0.014215468286101662,-0.05951323619588885,-0.022767704434595897,0.10569642168355832
MFAP2,-0.006288554540568332,0.03352524824713313,-0.03505632525115817,0.004967130210355837
HLA-C,0.02728006379679256,0.050743757307496425,0.0041838805681627626,-0.02391374409750891
THBS1,0.023554960115192602,0.039872071648785305,0.0270612366881811,0.08710670361353437
HSPA4,-0.012730353111854026,0.03266972550041321,-0.006864520105353969,0.05095116671156503
LMAN1,-0.020444531103777627,0.005376397343425787,0.029386105638017503,0.050994244789298676
LYPD3,0.04052941524802012,0.06631811091704005,0.010327026583305183,-0.024701213925683634
APOE,0.055225622880660886,-0.08228679774381428,0.02265666837224635,0.06076034806581796
SOSTDC1,,,-0.03825939547483776,-0.002771975859893731
ANXA1,0.004882369491665746,-0.05274988839362244,0.012487111602047806,0.012662405052238269
WNT2B,0.009015906203739887,-0.006952870710536935,-0.021981485961207307,-0.04949622480467215
AMH,-0.015514979148894563,,0.028207472337192795,0.06391539565065794
GDF10,,0.06834763253544625,-0.004826081263074108,0.01148850917309391
EFNB3,-0.056017518891366226,0.03193595450442708,-0.017818284906482323,-0.03674907762047771
LTB,-0.02645580557177283,-0.019773340292731787,-0.030225446492033754,-0.019670116564123506
ANGPT2,0.03415533615813876,0.040959047518692754,0.03899829358773775,-0.052843412593440324
NRTN,,,-0.012609992534973509,
ADAM17,0.00446479098034497,0.007977543530712833,0.0123575222139574,0.04332172683442439
LRPAP1,-0.023837566549010918,-0.003930197954934918,-0.006118069391083581,-0.022969328718310034
NID1,0.040139891579940065,0.011323854424383077,0.03623792959920486,-0.04063934720589139
MST1,-0.0037957943167303805,0.02972988036160781,-0.01033165109220553,0.1090336378044235
DCN,0.024047990831093213,-0.02728490150291459,-0.005958202196769919,-0.006480459172274561
COL7A1,-0.009871390528221276,-0.03720667520026527,-0.02412922539266816,-0.05089498477317721
CALR,0.041381532644105205,-0.029465054802814295,-0.05557716788410065,-0.009545698830294899
PIGA,-0.04424113192256069,0.06774943619118824,0.018121483916944108,0.08470751563043422
CD200,0.0001572822700469469,0.0006829661600185007,-0.00660715511479053,-0.044152497699775146
GRP,,-0.02012538402275764,-0.013831100702983951,-0.025343775116897303
CDH1,-0.033138205701059145,-0.035075091707050116,-0.008904852145745205,0.03390643083269548
LPL,0.028784499187409496,0.08062397237954516,0.047865502493792685,-0.005642203035180719
SEMA5A,0.03959881938615055,0.029970961663075116,-0.00843256133144862,-0.031171703370272467
SEMA7A,0.030180971372453215,-0.03126510096867653,0.005534661392923654,0.0034670308905752987
SEMA4G,-0.01457645560643356,0.12867930722426063,-0.013018876955730778,-0.03658646068843801
SEMA3B,0.04110378349415235,-0.03236164099373037,0.04479010903884446,0.027048694504385407
RPH3A,-0.014220937027366773,0.09874232842291064,0.03605440891739308,-0.039146441435364214
JAG2,-0.043152973915281646,0.04647672429611363,-0.002921324998614792,-0.020949279968843725
CGN,0.011271481569431507,-0.040330551829982124,-0.054671560843171846,0.10194130056011245
GDF15,-0.02786494254821753,0.0619727889723874,0.00983536212289412,-0.07609402188319579
SEMA4F,0.020285542969628822,0.04627704089707787,-0.052402377939276726,0.08024904660893019
NXPH1,-0.010391340285152114,0.007588122168841175,-0.055805402545264005,0.0651483111658819
ARF1,-0.04122778675589769,0.016762172883614097,0.00932148004959741,-0.07013377860016368
EBI3,-0.02232189135633016,-0.019274081482341075,0.033551316014399674,-0.0424853418301664
TIMP1,0.025007511688861988,0.1325255488494943,0.04196882792696074,-0.006947247760942552
SEMA3C,-0.023292021339226022,-0.00047343926411056125,0.019788377366169386,-0.022644091155329026
GAS6,0.020421887164085356,0.0005492743593306153,-0.07085294912120138,0.002707921846604171
MEPE,-0.041115347298378,0.00016262898026134695,-0.021343807802200684,0.10964588602278673
SERPINE1,0.03989472358632363,0.0822256188410651,0.0071781447957139375,0.03474747224949405
RSPO2,-0.012617796717152067,,-0.028751279212784808,0.041136132888133566
SHBG,-0.02018985272212783,-0.025257774695461994,-0.0017149439852267496,0.03843731508707451
LGALS3BP,-0.007844264417707008,0.044820935430451896,0.0330815169723569,0.0747142180541376
LAMB1,0.013822741034885755,0.09416647893645853,0.04497803654566371,-0.050274912004665724
SPTBN2,0.00020474695587263789,0.014442098800255052,0.007799816888745174,0.01990068368479588
COL1A2,0.04076993798020253,0.018086308718757584,0.027040358879371285,-0.008788416636351241
DEFB1,,,,-0.02105610731173631
WNT11,-0.01705375333389849,,0.03721724614967692,-0.01890352751055604
LGALS1,0.02317040556081527,0.09574896103427784,-0.004010778981760046,-0.004204540392995055
BCAN,-0.039152000138364666,-0.02530197743008403,-0.047347020415306244,0.011380108094533778
ANOS1,0.044288393760203215,-0.06472427468867338,-0.010320974829234428,0.024813330642418675
EDA,-0.023424972459281258,0.04995358724070129,0.041757017179788865,0.10511539718975978
FGF22,,,-0.021230761200263217,0.011262978316768967
SHANK1,0.008139601914542353,,0.04594406691561973,-0.010659976855278891
RAET1G,,,,-0.01740925470611487
TGFB1,0.04410681252110014,0.03288179354336174,-0.009489751971427,0.015120418848857458
MSTN,0.014335534049238185,0.12663430275184023,-0.021456349088011344,-0.023540919318443952
WNT4,,0.09323474325538383,0.00920408735740556,-0.04637092749360833
TNFSF4,-0.023689075534883145,0.07653558829615802,-0.03796896565560826,0.05195288586471124
NTN1,0.001322586220024428,0.11826923699498015,0.01237734874045691,0.03734402222605307
CXCL12,-0.030662124336918756,-0.020531820345327335,-0.007859453424890714,0.005524228087957621
GNRH1,-0.027991429910790795,0.0036258284879461316,0.019264039294939327,-0.023877372341927532
FGF8,,,-0.025514008552688625,
RIMS1,0.022566823624726187,0.0362216312617029,-0.02072974366575677,0.04511754202874577
FGF14,-0.011171193313103846,0.029800867336590972,-0.06981622340018878,-0.013380795369401786
IGF1,0.02343420220879094,0.02530595894915037,-0.03399040493052276,-0.019421608517498076
TNFSF10,0.01592219290290962,-0.031233421142936157,0.03567093769092376,-0.07565201566991538
GDF5,,,-0.015545206381650016,0.005960669722016645
CHAD,,,-0.01971010880723048,
RGMA,0.014044967983975367,-0.014519926824108888,-0.019988095842829633,0.03764629396362417
WNT16,-0.019505084556210913,,-0.01260999087058322,0.030199951666619394
CX3CL1,-0.011246280494855905,0.056526152488151904,0.008756415916535667,-0.06714915617707425
FGF1,0.05978064198951821,0.01686760700793873,0.014503329229503108,0.00676124859435813
ALOX5AP,0.01757697964858283,0.036635878498483536,-0.045627424342829376,0.10235087092196472
IL1RN,-0.02510201937619217,,-0.012944304477431324,0.11892691090889906
PCSK9,,,-0.012239966004044521,
NPW,-0.014135105875137704,-0.03128380036678711,0.012956328593293548,0.0658385482280041
CXCL9,0.013039846361648,-0.03881327540386773,,-0.026673356931282925
ANGPTL4,0.009025166595759117,0.025824624885562104,0.009226829105980865,0.03334919088800185
UCN2,-0.009801198550552804,,-0.013831100702983951,
OBP2A,,-0.029396062416390447,,
COL4A3,-0.02726820740536249,,-0.019344363166309875,-0.02086868496869228
NRG3,0.011853149713667771,0.05411733578627373,-0.03379527853894379,0.023206382899998886
IL23A,-0.01542016790519185,-0.027050363709599522,,-0.023371119644920894
COLQ,-0.00132744442949622,0.012662912633215177,-0.018772474366538127,0.001086057362546323
SCGB1A1,,,-0.014161716574315399,
TNFSF12,0.03158370396048919,0.029092565299789132,0.02234465860768314,0.020609536524769136
DKK2,-0.009945694041045993,,-0.01630075812043507,-0.029511716378019838
FYN,0.03164389289607504,-0.028978249758569233,-0.01040944371590939,0.05095250722076078
ACE,0.03166153520973545,0.02079613429990966,0.0211594144950592,-0.05282782437490541
IL18,-0.009470548491121297,0.05449171113091531,0.014666499085154246,-0.01872467584923446
PPBP,,,,-0.019511820528866686
CCL27,0.05637587428082295,-0.02705036299943752,0.06228657304069791,-0.02184581416379511
SERPING1,0.05150171958793478,-0.033262013127553856,0.011543380489233628,0.0800917144980085
AZGP1,-0.014975372992314006,0.014061822161746436,0.03226514148483889,0.02257695097090709
INHA,-0.03684895883774287,,-0.026141318895489395,-0.031426310207777135
SEMA3G,-0.018477774627866362,-0.03082393734911905,-0.020306748581874114,-0.005804707611623861
OXT,,,-0.011858962662766452,
COL6A1,0.0214539969667123,0.15656308354119164,0.026620142601184813,0.002764860035385725
FGF17,-0.018396696426597824,,0.0947607048228184,0.07754467958206147
TNFSF8,-0.012502863977901027,-0.03307889506118317,0.10248100344627999,-0.02197189695853184
FGF20,0.02990624692233258,-0.02334208571643354,-0.025514011795836747,-0.016264979978562626
ICAM3,-0.03974236809874033,0.06565179666846314,0.009789655473571888,0.038913339387757186
LAMA4,0.05363151584671247,-0.0029308473599489984,0.024180294337527726,-0.02493201750916328
