,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Bbulk
FGF10,,-0.07567501762423423,,
CD14,0.008150600789654013,-0.0173827323789505,-0.008923706724224678,0.029317179828168095
SFTPD,-0.04007096704389137,-0.013865452129197616,0.015987876681660886,0.08244839331765269
SLIT1,-0.0781418266844481,-0.09066442140296722,0.013077720107108563,0.046613194456138346
BST1,-0.032617975838905224,0.13231027089288996,0.051113267184397,0.0009611216136670117
AGTRAP,0.03301066472759089,-0.02713305705215452,-0.06251280554359553,-0.016465639961343554
LAMC1,-0.012300893295802208,-0.13594319274989217,0.06131755081740925,-0.027625843236166
COL6A3,0.022646656687449477,-0.0203933820901727,0.03586814493518665,-0.024031899175152933
FN1,-0.017715636989593088,-0.094901462918178,0.04958459256118561,-0.031202776847054123
MIF,0.06939967854826,0.06273423100539588,0.055287767159597115,-0.029467839778989167
JAG1,0.0018326642835437433,-0.14742716320507518,-0.08411196616631664,0.023695750069739965
NID2,-0.047033621459322196,-0.03484216696373551,0.050741816662796486,-0.009823423653957457
EFNB1,-0.08244324366414166,-0.07625233919168102,-0.09564141382217071,0.015379687480445705
COL4A2,-0.04800798520346791,-0.08139840855588244,0.023150021762958613,-0.01322488863380863
SPP1,0.021243613395371546,0.09574667326518026,0.033731501201313595,0.006699330759131597
PODXL2,0.044878014651816296,-0.036729035987045154,-0.04787609856337612,-0.009663228147634904
FGF9,,,,0.0018071847691597252
ITIH2,,,0.002697414991298896,0.020800893968425667
ADAM10,0.011280286014989233,-0.18119745078937832,0.08680703919697574,0.007440599308110282
CFH,-0.04953699655030807,-0.02239130902175455,-0.06178106030720509,-0.008201255171596424
COL4A5,0.03665409553159665,-0.054527795982510056,-0.04051024510687196,0.026426571859296692
LTBP3,-0.04072065495787924,0.005038441065663033,0.11525109883686388,0.03577762918729384
GNB3,0.01440612713274099,-0.053452779586260456,-0.03850671337934214,-0.029369221458557842
COL6A2,-0.08034176697563403,-0.010280575186701215,-0.00933591808035436,-0.0153484442888809
GDF9,0.038640771333624424,-0.04688597621738114,-0.056341703282072504,-0.02324794127662964
NCAM1,-0.011447240179036616,-0.0803654469063493,0.02494451790606111,0.02570606635088562
APOC2,-0.003762249309874142,0.08264615138961434,-0.004826338134191801,0.025080444348491642
BST2,-0.013299294604393717,-0.027004836050551477,0.043027918984324065,0.012626275767612044
COL5A1,0.020979377691367745,-0.1483383707309407,-0.01971862213370444,-0.05565539612024245
CALM3,0.0325881782939265,0.054743024718999465,0.03694116870613378,0.018213007103973528
THBS2,0.00977463420277096,0.13946706541310055,0.057295834073247634,-0.00435091474935379
SERPINE2,0.02662211050260631,-0.056256593724591505,0.04052921887974369,0.016254221490874552
EFNB2,-0.05874743228995058,-0.11260243184595181,0.06997650490629004,-0.009071370569166216
PROK1,,,,-0.015986492689354977
MMP9,-0.05935910732685318,-0.11536612491881595,0.0032919981334507665,-0.0073256947784791455
DMP1,-0.03632037388437255,,,
NPPA,-0.002388992332114963,-0.058950521233844796,0.006154427120741652,-0.012855512827688686
C4B,-0.03408197124285627,-0.04904894192059194,,
NTNG2,-0.04395192610125847,0.005590994142823147,-0.010223312552652974,-0.07596460771365168
LAMA1,0.1210207649522272,,-0.03489292191573587,-0.04291999081763507
UCN,0.05089334546670026,-0.032755063142406636,0.019350080772409024,-0.009524353834658803
ARTN,,,0.009416925433418684,-0.0251869874262446
PDGFD,-0.03518312222248026,-0.1020833567208762,-0.07623413541484546,-0.010497045127018118
EDN1,-0.010035638528988196,-0.014359232330063733,0.039998887878314654,-0.031190775435990057
ARPC5,0.04910485217436275,-0.009557162898983609,0.027258258318023025,0.029654786990222164
GSTO1,-0.02381078372679469,0.03242818179855646,-0.05981782314628199,0.015555560940603364
PROK2,,,,-0.016303429574341128
SYK,0.010250230655751992,-0.06096150435603562,-0.15169705303817296,-0.018709712801070005
ST6GAL1,-0.03712931616818009,-0.016210742803552572,-0.04253405125618248,0.0520685827008395
WNT3,0.18614135695873713,0.040440776432884594,-0.11028202563931654,-0.027086409606974966
HSP90B1,0.028868994085774296,-0.060901803966184345,-0.055771601098343296,-0.047579191360783965
ZP3,0.04705213622299667,-0.06693712286869791,0.011887925893978876,0.04604513558673565
NRG2,-0.06896222091145374,0.05251990069134759,-0.03946936674111837,-0.027982548416212373
MELTF,-0.047932392484910505,0.0449721799762529,0.05293750444182768,0.005584893382231435
NLGN1,0.13999256452310316,-0.05320982722768185,-0.021797085883566672,0.0009259101500826345
SLIT3,-0.022465966342881487,-0.0005216425663011232,-0.052273954255294186,0.041365399948852015
CCL8,-0.02899778379603801,-0.010066926683970443,0.015445657558006764,0.032275460374700644
S100A4,-0.026951074809814058,-0.016179079978279148,0.014384242708776428,0.01812003480774275
TNFSF13B,0.010650424268454606,-0.041052130411009156,-0.04068952614277784,-0.01664432836712891
HSPG2,-0.06430346974317544,-0.07406186872451069,-0.03203799938639077,-0.06378904930843561
FAM3C,0.02905078620627532,-0.05814151277355076,-0.02047653923300523,0.028949898677646847
FLT3LG,0.07897767208001595,0.04021092837595302,-0.06063349296620889,0.0032289470549352207
A2M,0.0005809168855860639,-0.056415817157725194,-0.04340576063598231,0.0637096880455571
VCL,0.01979758151066789,-0.02346208797341816,-0.10536512333943943,0.023064903258644718
FGF2,0.01770819354261826,0.05114862471036127,-0.0053368578906696175,-0.021025498150604352
AGRP,0.02662524642349172,0.003979898042613012,0.09349941259760952,0.05161415626494572
CNTN3,,,0.13917999740437365,-0.004356245166826771
RNASE2,0.009459806687831768,0.04896206333238125,-0.03662520278150786,0.02749850747820129
ADM2,,,0.05799842190899804,
GAL,0.019510173102163145,0.045224905467441144,0.13908459755932992,-0.03643675114099958
CXCL6,,,,-0.03933048956225093
PDGFC,-0.007590469188816264,-0.12398174608248948,-0.019169985089216236,-0.026632361685174112
COL8A2,0.09491268525629455,-0.0018813440963089416,0.04891900180386724,0.010655891867895262
SPON2,-0.006303202747214723,-0.028464492465816855,0.013109504487583419,-0.019967444468555053
LCN2,,,,-0.02613945222604961
SEMA3D,-0.03267363132213151,,0.2461684079337077,
BMP6,,,,0.021071422524343773
TIMP2,0.013975883901558751,-0.028115863288860433,0.03634011643543975,0.022191600377569513
EFNA1,-0.047821516322295574,-0.03530199419958199,-0.02952085960160303,0.01713334303798
TFPI,-0.006675231744394812,-0.03327019866716403,-0.040227698458852934,-0.01186558748522066
GPC3,0.03479207871544371,,0.1151071412773594,-0.005182070481372153
NMU,0.07014292508671895,0.03941183556223272,0.14018375268039637,0.036688004863471874
SCGB3A2,0.15781838909734727,,,-0.022487929876216572
LAMB3,-0.0048142754102658255,-0.11408041771393626,-0.09553805853472833,-0.009837600823228747
LGALS9,-0.0037369155114872787,0.0034219595946887384,0.019643400880077367,0.019897729020673837
VIM,-0.03127455258174944,0.055283756401166485,0.11614888364287933,-0.03414276572660232
PLAU,0.07481527792788724,-0.06418709250416016,-0.057554005238611726,0.011024142042156595
TGFB3,-0.06425899095589868,0.0035013339417116754,0.0579472126835014,-0.033794761538724474
APLN,-0.04915876683567806,-0.014204403093926463,0.1495627325419639,0.002993790408658896
SHANK2,,-0.007371606818519506,,0.06979457335871014
LTF,0.03186047409018973,-0.02294656792448254,-0.024155968309141344,-0.03525773721667954
PYY,,,,-0.017810530649408424
PENK,0.06980698081706463,,,
CTF1,-0.026408129148693896,0.03047191088686281,0.10055822472299873,0.017944952769437812
COL3A1,0.008270246208868435,-0.07967511937683577,0.0005674191529485852,-0.007648160160127063
S100A10,0.10234038816435416,0.04231403845296977,0.07397348027960525,-0.010228895735298962
FGF13,-0.03267366844075623,,,0.03272678358166911
SEMA4A,0.08343813935215004,0.0013093567397447204,0.028490363297768415,0.03598553149123082
EFNA4,0.05866313411832944,0.13716392610315573,0.0179911530719297,0.007076040381551324
HSPA8,-0.08405488704599838,-0.06971815018601192,0.00998777328004693,0.0030025314968093637
NPB,0.07040425268544938,0.054790121620775116,0.02010459127179468,0.0006312178361678319
ULBP1,,-0.0434903624532169,-0.043898106956128495,-0.015167530487547234
SEMA3E,0.0037754305703265397,0.03536133840693028,-0.0081456233844036,0.00875180851600993
FGF3,,,,-0.009291768420182625
ADAM9,0.05147704869332353,0.011869078523048268,0.07888225112339942,0.013153311437853303
ASIP,-0.04586358496504802,0.08175160667275319,-0.10724297474386765,-0.00458080843492946
IBSP,-0.0407903759420677,-0.02403285805258908,-0.021199031445742426,-0.003887600829440642
FAT4,0.13418652276824627,-0.055497215705037004,-0.08202110175957002,0.04733384917183075
MDK,0.02748260768936003,-0.09117565807223481,0.10791631293071188,-0.03892585462850288
BMP5,0.1538072029840623,,,0.02321381531773666
CAMP,,,,0.014205753120178606
HSPA1A,0.05286352278415486,0.07115605392067134,0.05038142758067613,-0.06048368995713416
SOST,,,0.027188068724253067,
SEMA3F,0.007666764959961954,0.0956181895764902,-0.00369622383803828,-0.014621196410506705
ARF6,-0.018966036219400635,0.07702681223657148,-0.03390119992132631,0.024698093248091402
IL6,-0.04125541545088828,0.0210829434538612,-0.04516812515937367,-0.022056354342756972
CALM1,0.026359935317478215,-0.0020573291799735383,0.00741979619908066,0.05044895627020403
VIP,-0.032673708489940584,,,
NMB,-0.013704115412439415,-0.07443507573777247,-0.015779748366371266,0.051104536876451334
CCL26,-0.02857899668600618,0.06443121854298223,-0.007589375392823957,0.03124426455358953
FBLN1,-0.07910006034328289,-0.13480694011093683,-0.03512905896593656,0.008287647785062156
SAA1,0.0010212648089729139,0.07968758517315974,0.025798042697479533,-0.045466637258834014
MICB,0.006847480092796834,0.04586498774567349,0.03428563746718851,0.016568393983821626
MMP13,0.0070167732790883544,,-0.013492528177547399,
F13A1,0.04541985670728411,-0.020020394597788864,,-0.01685343830022723
CXCL11,,0.0015300472909389811,-0.01798408430627053,
COL5A2,-0.023303479740757128,-0.13059123526517624,0.05566734605460662,0.009867449926435201
EFNA5,-0.011411621551130052,0.028203017769117992,0.08845113295680615,-0.03093820596692844
AREG,,,,0.022486395283552802
EDIL3,-0.035373334037268875,-0.007307087509909866,0.08491802402340921,-0.02324348853043985
CD86,0.08835871302216194,-0.05470188234439832,-0.019472796446593423,0.001943436893849299
AHSG,0.012506848357293357,0.06085359787636367,,-0.014998773745559942
HRAS,0.012966630920457361,0.10631718034423897,-0.06438385966588041,-0.08669327427452109
C1QTNF5,,-0.06241425834838354,-0.07519336384328797,0.021355038107530193
RLN1,,-0.04688599407381043,,0.0780278529806755
COL4A1,-0.04170607495454236,-0.1229549135842025,-0.05593374940129968,0.015284843230332586
CCL3,0.0909848446691421,0.009167412291403549,-0.04179919180485865,-0.02524837844534753
BGN,-0.08821941794583828,-0.12192176615016782,0.015364031323233808,-0.011577791141250307
RETN,-0.012437874886229558,-0.01979624166825868,0.0688027870155924,-0.02826136189026645
S100A9,-0.012220299354806936,0.11332985325852196,0.04147024847632101,-0.05977233335960701
HCRT,-0.007568280510676272,-0.001875914538081592,-0.05988359334728735,-0.04420858617668279
FADD,0.06079694799332664,0.021828805451877535,-0.08683121247553811,-0.0013511230032863233
ACTR2,0.02306825546076759,0.0013193846257307559,-0.04155228089873567,-0.0057694118690344055
BMP2,0.06820042362423735,0.03239459406934656,-0.12815148056223172,0.006351789380416468
PDYN,,,,-0.017370905137667054
CD55,-0.020124180014929084,-0.0379703641149021,0.02050674063115597,-0.01854950808814011
PDX1,,,,0.007399268116624903
CD6,-0.04987636376956343,0.04678638758051918,-0.07305978456485943,
IL16,0.0528665170575914,-0.06518735340413877,0.025277473263590467,0.05788670108930103
LAMA5,0.04629291004358492,-0.07440926445614643,-0.007085860807207732,-0.041908563217762256
RGMB,-0.06285728036762091,0.005331242134212483,-0.08106150497948703,-0.003133908250066409
INSL5,-0.03588265362433265,,-0.03393201577841137,
IL12A,0.045878187581173506,-0.0029042486425050677,-0.009947565450978335,0.01173672540815367
S100A8,-0.01004356847119597,0.025476875546144345,0.10157030709436382,0.03820682989168229
TAC3,,,,-0.03812956675188416
TAC4,,,0.0014194773280536226,
MFAP5,0.05913209507576798,,-0.05444642199516168,-0.015226483962688876
CXCL16,0.10301951339933503,-0.005116964840229329,0.09650538523948923,0.04762455751769532
AGRN,-0.07182714119914549,-0.09464958462057743,-0.048338900246117596,-0.0011676495808801237
COL4A6,-0.00359906702316806,0.02824912334178396,-0.019030812848001233,-0.01226886709964741
FST,0.023961526558267006,-0.08965283962353401,-0.0326076576759997,-0.022528758359545424
MEGF10,-0.049564880324627324,-0.07637670551073975,0.07008387712396356,0.034115647456360344
C1QB,-0.03399623878676765,0.06983236408192081,-0.03397283265055425,0.023562072378159552
HLA-B,-0.0022540002812226614,-0.06834856373808182,-0.030892448946718665,-0.018049543693927948
PDGFA,0.05078590326953818,-0.03313529448700278,-0.09091353628145099,-0.009481245791329416
LAMA3,,,0.016233819469552196,-0.01320140118477199
DKK1,-0.05985064036297623,0.020830554057860592,0.0556607902351844,-0.01654818841495538
INHBA,-0.04352626914648668,0.031106733539187408,0.07449524323292166,0.03365323221881815
IL7,-0.03454000648160903,,-0.0585905045316421,-0.02518698429654491
FABP5,0.041580985629130957,-0.0463610559075397,-0.08330078693277893,0.04335713542055927
CCL4,-0.0006614867295674666,0.06531072117696529,-0.08175570853386929,-0.055807053890374075
FBN1,0.05570753106384183,-0.017203328352001213,0.12691012561343587,-0.03446703408038192
TCTN1,0.02299754593323595,-0.030971186743528424,0.006710264431401623,0.05493203427511184
NCR3LG1,,,,-0.019877160858918705
BMP7,0.035279847993231014,-0.00979153490982583,0.07839077834090497,-0.057004091845810456
NLGN2,-0.04245898692772468,-0.12022684888805744,0.07487186317880087,-0.009582264899711548
CCL25,0.1114148181676221,-0.07280945256329902,,-0.03350962740126496
NPNT,-0.026111781390076104,-0.08334430189944997,0.07425708122754061,0.031442366888465655
KITLG,-0.08143386070802747,-0.05683536749849692,0.023087605027998736,0.0011667652617195676
MADCAM1,-0.021945094087447003,-0.006263436673789248,0.04488714863597644,-0.015499918350007684
F12,0.02618513431992352,-0.05277578579552163,-0.06740568674000398,0.02357008006333503
S100B,0.01621840571409756,-0.043534257684220375,-0.028792483757750804,-0.006007788536224463
IL27,-0.032673691395758514,-0.02299453714261098,,-0.018800189813679303
CD99,-0.008250788445307472,0.010554492190318671,-0.0945680006027158,0.03555045840922379
PDGFB,-0.08069552153885291,0.016707793625785217,-0.0946342408135968,-0.06544385137672347
CLEC2D,-0.005680589927443045,-0.03132690577133489,-0.038202350817042346,-0.05584377909780128
F8,0.016288429648199553,0.029542663422165452,-0.02683617396817529,-0.005897303857162421
C3,-0.011357901820256555,-0.09980806849673858,-0.05696245795876954,-0.005989855278350203
DLK2,-0.005288727102725921,-0.030475127420678563,0.04349345874458816,0.043469180527283637
TSLP,0.010428062847824594,0.13464807092447084,,0.05954746869557796
OSM,-0.030281602651573196,0.011483590073924053,0.006562438801983937,-0.01588180045369429
PRND,,,-0.020299033425260987,
SLPI,0.032030803942861966,-0.001205910468198291,0.016576424993401513,0.006568376069126177
AFDN,-0.011092677757977365,-0.026686358486344104,-0.0064890122891362745,0.05617341500268568
KISS1,,-0.05113340285301677,,-0.014828231852724283
ULBP2,0.05152653208580244,-0.10126837858247242,0.02787361132966312,0.029127730559549113
ICAM4,,,0.041111938964672315,-0.013008856320513101
ANGPTL1,0.008358575221217435,,0.09137129297847821,-0.025186980662056414
LTBP1,0.08648170788255784,-0.10838484092853987,-0.013768348481955088,0.04520769971764799
NTN4,-0.04674940377939041,-0.012904996263440403,0.004335216733886478,0.032389141867540105
APP,0.0011811108808997767,-0.0011791152994297615,0.03965150058195747,-0.014718698478268856
RIMS2,0.013043776000809686,0.03652544213201149,,-0.002444172511800527
WNT7A,0.005285779655793542,-0.014151170639472325,-0.03866884521638553,-0.04780670238424327
GAST,,,,-0.014828232121032587
GPI,0.027629824388783374,0.045072783481924866,0.05509547106756836,-0.017359145682649114
IL1B,0.013825505341129658,0.03208080875177646,-0.03803710195127716,-0.025131766626333395
SFTPA2,,,,0.11423906901204868
HAS2,-0.005455937975272617,-0.11230701946397366,-0.056296491344839265,-0.020339815595105122
IL11,-0.026076807600078408,0.005859884905524361,-0.04258653856381238,-0.04586555715053297
SEMA4B,-0.04888058534472837,0.06415654802669903,-0.04233463362478557,0.002770819523825084
FGF12,0.03145272300096632,-0.06248040425333679,-0.01550012912922642,0.027207939942284244
CP,0.02756131597766864,-0.03608513963005736,0.02542390741930708,-0.04080286289319165
NLGN3,-0.06342234265298698,-0.04650145612246323,-0.05742776134064029,-0.013878027115183968
GZMB,,,,-0.018381902398315046
PROC,0.04937302734635552,-0.0816591591404354,0.07999035421121005,-0.015663661596995074
TNFSF11,-0.037182272816348574,,,0.08673164668285403
AGT,0.05291984290473944,-0.08337150047306999,-0.0930312008187421,0.05264331604957634
PTHLH,0.041574082551844124,0.007026683157518215,0.0232307677209897,0.0010636499797356566
COL1A1,0.0017423024359357398,-0.015134270222519732,0.0005521497885436952,-0.015922213812526363
LAMB2,-0.08689532118942375,-0.0887596955651468,-0.05252635594376832,0.06717521653382075
DSC2,-0.003515695373276387,0.005726962363279319,0.10302068153092289,0.017526808729724137
WNT5B,-0.045732517948287685,-0.07587433888420878,-0.011838760931483724,-0.05738529429712551
LEFTY1,-0.03499261992209207,-0.014365924717947185,-0.06260334550776786,-0.03345900730271971
FGL1,,,,-0.02077898228753402
CXCL5,-0.041643841312764655,0.0016259217520209097,,-0.05922893844974081
S100A1,0.032105136933354095,-0.01719843436858731,-0.04255699598731856,0.05947991931579131
C4BPA,-0.008316800042436248,,,
NPTX1,0.08290770810749899,0.13043549842359095,0.09101847646851687,-0.002790218283247629
TGS1,0.049801390621127296,-0.004636542387289936,0.14255728954308838,0.04585667488756989
SST,,,,0.01797633532606526
IL34,-0.08438014908854474,-0.05910205549999035,-0.10094243776178924,-0.03980688358337201
DHH,-0.034082003219867395,,,-0.019268388296450795
TF,0.10321549717728329,-0.015768697556083396,0.08063350610626785,-0.017444124393209245
IL33,0.007457302739844494,-0.06994290026070757,-0.026582505754595042,0.0903396382671752
RBP4,-0.03718228805591122,0.014652795768342658,,0.00873324896987602
CCL20,,0.024880369561570068,-0.06637709231183178,-0.0416222808120104
NAMPT,0.08638825810784893,-0.001568949121865449,-0.044170204755449534,0.026091089385418723
