,ZH1007inf
BMP1,0.09958399220123547
NDP,0.061617404259766875
TNFSF18,0.027506804306696053
RTN4,0.04178566212012379
HEBP1,-0.041249634688671266
WNT7B,-0.030537180374083064
PTMA,-0.045374183513275115
PDAP1,0.027205189776115475
QDPR,0.054445559628733736
POMC,0.038441453734989896
WNT5A,0.03117052446504069
GRN,-0.009816383298650973
MIA,0.0726660365901477
RARRES2,-0.05729827746616375
FGF7,0.05840904596605134
HBEGF,0.06833185399021204
PCSK1N,-0.038119892293482754
SFRP1,0.053455224345902025
MICA,0.08359937144326789
TG,-0.03554794934638613
ADA,-0.012475967471508692
LAMC3,0.04281874431903432
TNFSF15,-0.03276621059258723
HMGB1,0.03357530478845795
ITGB3BP,0.08684731284622978
IL15,0.07203127657578907
UTS2,-0.04727138883197051
BSG,0.026858214296688335
ADAMTS3,-0.02014967273628681
CD34,0.014281560097624582
CCL23,-0.030918508047290114
PLAT,0.02608369548933621
CKLF,0.02576834140539594
CD24,-0.02024423253531514
HSP90AA1,-0.04160004147807265
BMP4,-0.018225155155698
SCGB3A1,0.11850831625315432
IGFBP4,-0.06735807793188449
LEFTY2,0.12343624328026942
ANGPTL2,0.006325105146531244
LRIG2,0.031253151283331906
ICOSLG,0.061942385056612974
NPPC,-0.027317562999134615
LYZ,0.008449863254398539
SPTAN1,0.005518387777097889
LIPC,-0.028967479222261262
COL8A1,0.06059124918496304
GSTM2,0.07693633164878731
SPX,-0.03621467001065754
MFGE8,0.0458245405597525
TGFA,0.0201457390258564
SLIT2,0.04567928998168206
PLTP,-0.015469157454589346
APOD,-0.0637849190156751
B2M,0.00035161040407165946
OMG,-0.07204182183149334
CXCL3,-0.00012065780635276102
CXCL10,0.04599684901473842
NCAN,-0.03141190440982694
TGM2,-0.06018060095428849
VEGFC,0.0015120620610917207
COL9A1,0.007199080001353005
GDF11,-0.035397555921656755
SORBS1,0.0037061487659355353
DLL1,0.016523572572012306
TLN1,-0.016792021803888342
SHH,-0.005088498348807521
PON2,-0.04349710646942285
HPX,0.025622779855609127
SFRP2,0.011598792699600475
HP,0.02659708762422165
CXCL2,0.053070514529585756
CCK,-0.028967502602982552
SEMA6A,0.07672222475597823
IRAK4,0.031496709824127715
GSTP1,-0.028189877083273765
VCAM1,-0.01982868460527489
NXPH3,-0.0606078885422339
MTMR4,0.022730386193463008
IL10,0.008748594299716746
SEMA4D,0.02240418850082802
TRH,0.04823265168519
SEMA6D,-0.01764843330007761
PDCD1LG2,-0.01994382068836291
SPINT1,-0.03319810139258822
CTHRC1,-0.04900120992511144
PODXL,-0.03536370319490487
JAM3,-0.014929098298877553
TGFB2,-0.021992561896116047
COL18A1,-0.09402587472007996
NODAL,-0.05021471997682023
INHBB,0.10501062147861763
LCN1,0.11520131793853877
ARF4,-0.025201380756976085
CXCL14,0.07851788659604148
LIF,0.0048754264649449935
IL17B,0.02430390690056154
MMP1,0.030328272785065353
ADAM28,0.03599424508782736
TCN2,-0.0025388541301927226
CUBN,0.07667411007870593
TIMP3,-0.058421504105117476
PIGF,-0.014643956233457371
BDNF,-0.03418138202954993
CCL5,0.032550502762805134
GAD1,0.05071273723974241
COL14A1,-0.031596368820064495
HLA-A,-0.06011854234631838
ADM,0.03756760952104056
CCL15,-0.028153488148977574
GNAI2,-0.00823158116264152
COL11A1,0.04704898599029568
NUCB2,0.025257020187581854
CXCL1,0.018640182309896083
VCAN,-0.025630895188434023
MMP7,-0.013352919150684634
PTPN6,0.11797393757343297
PTGS2,-0.01978592275211935
CD58,0.06112912764302437
TNFSF14,-0.03588260106135865
CNTN4,0.056196136689435815
MFNG,-0.04163083415175831
ICAM1,0.07229498282060036
PROS1,0.03983014480478021
CLCF1,-0.03625867715392923
PSAP,0.05666354939451454
EFEMP1,0.007387643460572687
C1QTNF1,0.05946564672030471
ALB,-0.018284847323623628
EFNA3,-0.029446929389787366
DRAXIN,0.10510475253680457
NPTX2,0.056778827545332554
FGF11,-0.02640512084147448
CD59,-0.03347385680011235
COL9A2,-0.016818975513328643
DLL3,-0.007139647414251238
LIN7C,0.0299439739283411
PSPN,0.0425093325843544
ANGPT1,-0.007257206490803422
L1CAM,-0.010247507797253228
APOA1,0.002851578322231088
PSEN1,0.050991202631604324
CALM2,0.07577326092976175
CLEC2B,0.05951227269357994
NTNG1,0.013837718957407439
LRIG1,-0.026795253044032546
CPAMD8,-0.03015158632717432
GHRL,-0.040623827467503225
NPY,-0.035210523466815
MMP2,0.010718987991087876
ALKAL2,0.09645350557855786
CSF1,0.04705524877860981
SEMA4C,-0.035377892978322965
ICAM2,-0.03679749826035571
SYTL3,0.07779730392890054
IL1A,0.13202757587034583
PGF,-0.04159559792283349
LGALS8,-0.016112438535840858
DKK3,0.028763856266542317
COL16A1,0.0004663538708230393
TNC,0.026054750733149168
CNTN2,0.009171278629143681
LUM,-0.029530621292497974
APOC1,0.061709516452218866
PKM,0.045904422077332745
TNF,0.042728610065108336
GNAS,0.065510888194448
BMP8B,-0.008557091548787367
PTPN11,0.017938143035509373
ADAM12,0.012002740086101343
CCL2,0.02704423906245632
