,UKF334,ZH8811Abulk
BMP1,0.03352408410778796,0.018893463089245135
NDP,0.030531326095291685,0.015664836092858323
IL36G,0.12133232183532694,
RTN4,-0.08399439831762687,0.01905209383662197
HEBP1,0.029862335013896985,0.07083189761745431
WNT7B,-0.016577860248930827,0.04950625625944101
PTMA,0.08676359536825089,-0.05257559008586382
CEACAM1,,-0.0187637893835166
PDAP1,0.010098836137549857,0.031623573526259684
QDPR,-0.08319322927940073,0.003704320799913041
POMC,-0.010986946737660076,0.01665767372833931
CCL18,,0.004857946861303772
CCL17,-0.01377866979936349,-0.013312000374670204
VEGFD,0.07631257471254664,
TNFSF13,,-0.025543729225859808
WNT5A,-0.02822070847919839,-0.035193898786265686
CXCL8,-0.028713033515229157,0.03315864771795386
GRN,0.012614763552745272,0.0068754659379230525
MIA,0.013338131805220468,0.0053779665520769255
COL4A4,0.014754242175111638,-0.021768932729519623
TAC1,-0.034767462503046694,
RARRES2,0.04928205592758143,0.06858044320950968
FGF7,0.0009531967716039134,0.04623942976022828
HBEGF,-0.023165314960232407,-0.05277374100439574
CSF3,,0.006091713759673995
PI3,,0.042852995925761965
PCSK1N,-0.06235310832555857,-0.02740647335541273
NTS,,-0.031055511145936448
SFRP1,0.004202590511331497,0.060627848405520796
CXCL13,,-0.029901482184002105
MICA,0.02967835721723177,-0.006478110250483726
TG,0.14154101292193685,-0.01768832030709835
ADA,0.1015621520158312,-0.056400856038844815
LAMC3,-0.025439312950022278,0.020286466594230185
CCL7,,0.0674423028471318
NGF,,-0.023042524010583345
TNFSF15,,-0.01945058926011892
HMGB1,-0.0247591492871055,-0.04958448702211206
ITGB3BP,0.07684609653965269,0.03534668672551706
AANAT,-0.01848276759184438,0.007291959666033364
RELN,0.013220032025942139,
IL15,-0.017141912681813906,0.10869096242072951
UTS2,,-0.014905256249447019
BSG,0.06063761192530956,0.0971683777649207
ADAMTS3,0.06517094520620746,0.017853501558312362
CD34,-0.03969792329716663,0.02406650858739844
PLAT,-0.020370611665622304,-0.08165858057079832
NTF3,,0.01415506447937203
LTA,0.20275041536453997,
CKLF,0.027511717654118143,0.028771457348157475
CD24,0.018183713290489435,-0.01778616648822698
HSP90AA1,-0.07968067742426257,-0.03092043297275054
BMP4,-0.014606681900563662,-0.05964510401953593
SCGB3A1,-0.011961401453576204,0.16505997348572155
IGFBP4,-0.02915023909545859,0.005121912498633906
RSPO4,0.01904126400689314,
LEFTY2,-0.02116150238327201,0.06114695926646439
ANGPTL2,0.043160319777962364,0.026898385099815878
LRIG2,0.060133546703344906,0.04147343198510383
ICOSLG,0.041703508404435576,0.09524814067191498
WIF1,-0.020504655005078015,
NPPC,0.08355381914765286,0.045011903826333646
LYZ,-0.020090740937288847,0.007622620595171833
EREG,,0.0036958584671581162
SPTAN1,0.04676109196793678,0.0007159741614364805
LIPC,-0.02692834512758007,
COL8A1,0.021781279872244617,-0.05776488819643323
GSTM2,0.012753334914798334,0.008812620014537208
SPX,-0.04667670819793182,-0.020116142481888807
MFGE8,0.03364394420490487,0.005448280415919329
TGFA,0.001544027352399493,0.08532940589000845
SLIT2,-0.03855875395416258,0.02069822488384913
PLTP,0.012393127595974359,0.01923326595406083
APOD,-0.059627347474080675,-0.010459826512294804
B2M,-0.0031907187461738206,0.05822887707726054
OMG,-0.022781074989563038,-0.03534161076412067
CXCL3,-0.012345282821885673,0.02301398976091219
CXCL10,0.10267436490859935,0.00023388194016641897
RSPO3,-0.012900582616851187,-0.003772703881753722
CORT,0.11506177193595708,-0.003070216978562901
NCAN,0.03829082895570672,-0.00911159636486672
PRG4,-0.015082913624073224,-0.02185254522480905
TGM2,-0.05143841908098967,-0.0003761912148160415
