,MGH258,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
POMC,-0.005709745066811686,0.00333106038391859,0.047820635265348715,0.053839209543802474,0.049615646676480094,-0.03650662500613184,-0.020849689150359955,0.007471083833425573,0.0076841699345110035,0.1324139452013504,0.06312996664291773,0.021251403626623835,0.025581690311858182,0.006497445069871855,0.028567005584442542,0.024790496722455903,-0.023873309384057982
CCL18,,-0.008409235278925807,,,,,,,0.040108160324729046,,-0.06146027902921379,-0.014957102514927155,0.010019069269348334,,-0.002158659679283623,,
CCL17,,,-0.015228933061595151,,,,0.0023724947957036264,0.06456974307874369,,,,0.06720392384161432,0.031663220110962724,0.13521417604722133,,-0.022470349498974546,
VEGFD,,-0.03136438634620955,-0.01696671315743807,0.0259168944769507,,0.09167840494731645,-0.0238767214843385,-0.010643869274413336,-0.016365749457216805,,0.07304780871256726,,-0.0004170055043609086,-0.023087392422788656,,,
TNFSF13,,0.03253550391566512,0.18256755991145743,,-0.01761921750936496,,,,,,,0.06564515446499465,0.024888944234840397,-0.0019877180851910477,0.05629968775642061,0.02142108902224185,-0.033312492869706146
WNT5A,-0.06766650556860093,0.005214505045564501,0.06025762638931281,0.031064019141917698,0.08570275935055433,-0.008675237990243927,0.0453076119294289,-0.02300773516454184,0.012325457068600968,0.03967248409819647,-0.0038110118943887983,0.026123324630122218,0.019167447297050794,-0.03241555535756998,0.024740011732311336,0.04608690015792402,0.01746338209900978
CXCL8,,0.0446519308424063,-0.026428842231605923,0.007616142935491599,-0.009681581570730626,0.0441027403295401,0.014070801142385982,-0.009912033879156023,-0.009609972033472022,,-0.029739520483910025,-0.03292027820629277,-0.09168700326588422,-0.03107929587436534,0.04778947580954743,0.021330459414642504,0.05517435247564063
GRN,0.005537460577149401,0.028815749315660923,0.027397009762557444,0.07054828565761252,0.02493315838268271,0.026833350817970024,-0.00181048754884347,0.00994460574204655,0.05884434358194873,0.1163261998633665,-0.03841360763384867,0.025026985627580156,-0.07067482827300621,0.05430128450023717,-0.011243403251721937,-0.00826598552779052,-0.004751454116340077
MIA,0.06477936045674783,0.010926598637879252,-0.0013413157144427422,0.061512117271387466,-0.019405675257630307,-0.0029286671919710925,-0.024765069187614272,-0.01210515972164792,0.032664242072218096,0.12766283795868305,0.060780486536740286,0.11027529063322589,0.18153913280090633,0.04765369225733226,0.00791573567236845,0.08867552683724297,-0.0507144853198289
COL4A4,-0.018796039296133014,0.01037384564225701,-0.019505513338158628,-0.028428846683816286,-0.01676390703580414,-0.024851972872849095,-0.023397479990405413,-0.020335705640951114,,,,-0.035343708092953556,0.05137132135895349,-0.018052855292803892,0.05132820831582432,0.039709290518414285,0.0321744698402436
TAC1,-0.016229750850927527,-0.015097753876232089,0.02499521013985631,0.007507868686167217,-0.06487792756656746,-0.03624633415486892,-0.037379288426105266,-0.05626274969876868,,,,,,,-0.048078756909940575,0.14550081558536132,-0.014021807010233905
RARRES2,-0.015572763286092941,0.0466055671921009,0.00017525043751387472,0.018829836826479866,0.08215365254475056,0.0817171473750831,-0.008989765339042997,-0.0290182521722877,-0.03795639805700793,-0.027051696999736075,0.0508634614091854,0.013454705404492682,0.00031249653552505035,-0.06738094528314574,-0.012567230172520455,0.04940054855265505,0.025858791599866985
FGF7,0.024394272456483884,,0.06343293690061834,0.046822290844352146,0.015135590455866457,0.11620983604858162,0.036059523584615796,0.0031692346943376793,0.09109575894508558,0.0881301006570949,0.0876589662999613,0.029991599970290564,0.03303537075538516,0.027547458395461445,0.006828228273549172,-0.012668326735865916,0.10550443752142522
EFNA2,,,,,,,,,,,,,-0.034879407655398494,,,,
HBEGF,0.001274064726324118,-0.01570524490755944,0.037464093404707036,0.04804072226339547,0.010656424786809306,0.05021764736225775,0.06777086154916699,-0.027334476858630868,0.0613511218976632,0.04093571868037438,0.05361365915194979,-0.00957575080388512,0.04532195900637378,0.08749274547732536,0.03792789941578088,-0.06921290706581075,0.040292145821784184
CSF3,,,-0.01815156035249213,-0.012393478713370007,,0.0024871289410168967,,,-0.02458669483450896,,,-0.016219936309063303,-0.016118642552230805,,-0.0199492041874715,-0.023657811561867827,-0.026278646169522937
PI3,,0.0106805492011996,-0.031324113041794874,-0.028535462277600038,,-0.02960616251598909,,,,,-0.038847843108541565,-0.09116591399251046,-0.10350254478406824,-0.018599285297185787,0.023804158766756334,-0.042763779378397024,0.03129565949691413
PCSK1N,0.008671539324859397,-0.02505508823872568,0.029073043156323725,-0.04515406215460634,0.0018589617184064594,-0.03371654248240475,0.06026568841058679,-0.04334671327643556,0.007159250395005401,0.02671864354840103,0.0012045680472340032,-0.024725779902415836,-0.024617520933485345,-0.02275219182425882,0.06560133422227064,0.09409126391676147,-0.01128277122612144
NTS,,,,-0.0007112517605216826,0.10920476565530576,-0.03231714791977125,0.02495957427924641,0.01411739943058703,,,,-0.04781376641067969,-0.012016163270043678,,0.05152787870092776,-0.03503399291513862,
SFRP1,0.09767789071275076,0.0011650383124142548,0.07565825093558443,-0.000548213474064902,0.049208070495152134,0.02090364972259336,-0.005843454387861043,-0.014510830124011137,0.06496740829371175,0.03909979636458628,-0.03293597189334616,0.04074056043113681,0.014718789526221823,0.051338244620755785,0.012104610079900468,-0.0342198916763756,-0.027985590179250647
CXCL13,,,,-0.01915596369583837,,,,,0.02976905159746155,,,0.054694707944566635,-0.010727828927920856,,0.0020733899498479777,,0.031187106635688508
MICA,0.03481476339079843,0.02511058826973152,0.005711909622560336,-0.018172710680380826,-0.009847782010962217,0.0032699454489118853,0.03379480685206964,-0.04165788165622221,-0.015082735043720541,0.1709770708304241,0.06280243491652568,0.03773245524670313,0.07539761898132633,0.048953381116158615,-0.0027736880803634293,0.0028304111069514405,-0.015118808802834895
TG,-0.018796035060373188,-0.010971601094456206,-0.01433967678409954,0.024964896070426845,-0.023621914344416434,0.056673775202675934,-0.022577947429364635,-0.0105014246399514,0.022459670227830974,0.0306448006679292,0.0004701155098247049,0.0302294277841843,-0.019696392932830688,,0.016864312584169684,0.05408679919093744,0.027373515693520003
ADA,0.03841443581178031,0.03288453411233063,0.0816845614994791,-0.03375410788947842,0.09953803743143769,0.016390863529600265,0.055901062240303855,-0.017055158140412717,-0.008715985367269495,0.07336791335593855,0.046697341420572816,0.01500106427767279,0.06807883293609313,0.0601140927632281,0.009436358081487434,0.04766584077250347,-0.02026564688905073
LAMC3,0.04109863548479778,-0.00501293275741112,0.036609338810915264,0.05871299950264967,-0.0008135826606090915,0.020407751490579374,0.04403544753034898,-0.04184496934182947,-0.020343946693651676,0.08124926393913032,0.0016499815304724524,0.09848254116247646,0.06198765097256649,-0.001062010099497152,0.026427793240448076,0.06936255926862023,-0.004341418842646856
CCL7,,0.015119131276698429,-0.01036756340398213,0.003309256385412954,,,,,,,,0.032432033273499396,,,,-0.02479109325420126,0.027365716597233195
NGF,,-0.02355529116767823,-0.02375473575854388,-0.013273512295789424,-0.022541642084134048,,,,-0.013160208484140798,,,0.026499930949920477,0.05122849245686253,,0.04800295499144063,0.00829564799704268,0.002288800557772162
TNFSF15,,,-0.011544788921364697,-0.018804053376171505,-0.027370495363255903,,,,-0.015657290537971897,-0.03907472122523797,,-0.04284995317161928,,,0.05172613641580104,-0.038027191127608405,0.04326986262639333
HMGB1,-0.017235763736928426,0.052427754182147485,-0.03821465133888914,0.0577033160229956,0.05443628817624779,0.07693257718321395,-0.05675368575134311,-0.02223166433222228,0.030511769850231397,-0.015317317287236917,-0.08572369483713262,-0.06350657665290022,0.01002240058409727,-0.03815224123158646,0.023987124778130472,-0.0018797062653165288,0.041807642712328806
ITGB3BP,0.035338703479195356,0.0037741379935932458,-0.02838367039934294,0.026444612389361757,0.07881883452708718,0.06021256711944783,0.02670402558684022,-0.03247186176955859,0.09214384860514419,0.07170502844441272,-0.07232377584842226,-0.015195893693862862,-0.00462887808682196,-0.015658335660033756,-0.01418494261448372,-0.024269538185654378,-0.02470662305110445
AANAT,,0.01979210581669386,-0.010504578313435669,0.005045525185227492,,0.026747227587284275,0.13328528647269167,-0.012105160394967812,,,0.07307394947572293,0.057283479382713096,0.04071991296104471,0.02759694765282618,,-0.0262300105055335,-0.023913213097081464
RELN,0.01518247148827713,-0.020129088694227575,0.03011155195508697,-0.042673700113266544,-0.0006610252839780626,0.019742722164889433,-0.018661015024053717,0.004148252798154645,,,,,,-0.01860575706329683,-0.003051044917603398,,0.04094807835930507
IL15,0.03386750336821343,-0.006419792120286001,-0.020484205056246343,0.02515121448950434,-0.019475734608104003,0.030085795214073997,-0.028716456892660364,-0.02601795678704185,-0.025609296340190477,-0.04328047597326932,-0.03585316174176593,-0.01649678960340269,0.0402208364852954,-0.03372006153974909,0.015807946772980933,0.019719163533957383,-0.010181520473718468
UTS2,,,,,,0.07804597176140146,,,,-0.010746043700008933,0.13481819596774067,-0.019252965729753862,,,,,
BSG,-0.0023234534649419496,-0.04103960224648403,-0.021441530059280716,0.00773439938583346,0.08265046768851525,0.03263555249942872,0.006443949449554679,-0.047391113761953,-0.07935352209867164,0.13870630836964953,-0.013949998487940322,0.04073800635636707,0.11423001701981193,0.04700889491053409,0.05580901420333587,0.014897535892692122,0.008179753645864428
ADAMTS3,0.04402575629683317,0.007319528742966047,0.02584956797060206,-0.010285770994502405,-0.03136977436886204,0.11396511245437857,-0.04179982295719133,0.0036873653072686243,-0.018199098512135817,0.1350962933490183,0.04072685514387865,0.03912241845446389,0.057744167871934766,0.05949897528370319,-0.016127586269593444,0.008579356279310849,0.003092274188727553
CD34,0.052624800791075614,0.0346938336627162,0.04013139856892365,-0.034975986310478185,-0.023905695079521342,-0.01675573681243818,0.03954012329513206,-0.022648426418549986,0.036081104544504375,0.08596376937674827,-0.0009651154271752928,0.06480189591824675,0.023775270788870966,0.026136773613605484,-0.045031729081275416,0.06060918082026171,0.0342515914408143
CCL23,,,,,,-0.026986084932118702,,,,0.02633171742296628,,,,,,,
PLAT,-0.022262721109728975,0.0230735658766351,-0.004523908362232337,0.03605727883325779,0.066050836567018,0.11951679477621223,0.07591080066702485,0.009202548394748966,-0.00800896226669582,0.06560555671395023,0.11178907790113318,0.01652269489913421,0.06159455095426801,0.02427098470259601,0.036718011522412206,-0.014123894531793649,-0.048446709983326376
NTF3,,,,,,,,0.011404149227799051,0.164161568426468,,,-0.008360448047495703,0.1207799986883316,,0.01915520973581618,,
LTA,,,-0.013287832127558213,,,,0.08071351194860592,,,,,,,,,0.026348681884525448,
CKLF,0.006888515224577966,0.017807510795070244,-0.01910683271015989,0.037587101314400954,0.06455640634316293,0.06196125370390888,-0.0003147819406011813,0.008349759953360882,0.040519170646544464,0.030070280189955646,0.1230372399332629,0.04978236827671918,0.1241559982705047,-0.0015216425131608505,-0.019348192274458196,0.10017131352032962,0.05023101005989196
APELA,,,,,,,,,-0.028863375965281008,,,,,,,,
CD24,0.047093667033673084,-0.02383900595042555,-0.017997506380680907,0.02015570624588814,0.030226098890958255,0.017805610717385175,0.02049789188403345,-0.004403697486241163,0.08569337946007921,0.018663734500454856,0.03668243552953678,-0.014508439043725913,0.016822676898960196,0.01574671632015368,-0.009301974796183905,-0.0012103531104722621,-0.0031724143698562803
HSP90AA1,-0.037132401016341604,-0.013426644956918914,0.014730736140263915,-0.00540608821522458,-0.05935208598787049,-0.0370162767470069,0.09366601260687006,-0.04986638005983604,0.02273451964420816,-0.0068474254890952485,-0.011359746987990594,-0.10869671776174167,-0.13519111689082158,-0.018105693178689316,-0.009614666004499884,-0.12281286200350469,0.04177362822236958
BMP4,-0.01934384879875427,0.03035552517145704,-0.031002107491932933,0.04745432013803858,0.061282085154358686,-0.01935789330557596,-0.007757256745818616,-0.03688607074650563,0.08486003979116981,0.12790949298259588,0.10148605096476673,0.041813501405879014,0.04781678377119474,0.0034337293889317106,0.01521794370314367,-0.029164188342954204,0.042945392092792634
SCGB3A1,,0.030983168281931633,,-0.0017824085378289997,-0.024861119681194664,,,0.0725409579536303,-0.0327798521942299,-0.012342985624523578,0.0955869687996028,0.10165851986081857,0.11097239454201749,,0.020503015427946795,-0.03597559782301457,0.032054267881887144
IGFBP4,0.001912301929663725,0.016698753982202663,0.008318944246427063,-0.03578733961369808,0.07919813831993712,0.024347851822393678,0.052392666889918116,0.010433493401374025,-0.01374920129428402,0.024243137090324156,0.036513433669215015,0.012315521096078062,-0.02520511473292142,-0.005412014729662839,0.03937796474839523,0.0558076637175895,0.007904882816747921
RSPO4,,,0.054319784876640735,-0.007918878150983608,,,0.05111671724806454,-0.010210819696406526,,,,,,,-0.013585791540988998,-0.028549601092156474,-0.030153614491459032
LEFTY2,0.006136921491923315,0.023417296948517033,0.022066029660670162,0.0053882839998556425,0.07055514945350827,0.06631918590734097,0.0813178371824032,-0.01119628867817849,-0.017703539653477245,-0.039091988200901845,-0.009342411309205928,-0.011585869910739196,0.06661504673802848,-0.008009837797283648,-0.014516727713099179,-0.044811706508182225,-0.0014066006856314815
PF4,,-0.02069532813479002,-0.009045494816796198,,,,,,,,,,-0.005457688472639244,,,0.03936095173365822,-0.023621032464056523
ANGPTL2,0.06230688135757543,0.01664624608927964,-0.028147439037396065,0.015129273302220338,0.10776069079192835,0.0459361352428411,0.009257547625384104,0.005409002476589801,0.016284135480627765,0.1654672586505315,-0.009574834718255675,0.10045387231678356,0.061057625496597524,0.012372225496147497,0.04533888122480483,-0.010209937357669327,0.04102800981966843
LRIG2,-0.014683068887640068,0.06699608177818749,0.036685000703907684,-0.006236872240834509,0.09141309032075075,0.012991921779905997,0.021087394095720795,0.027382070191178047,-0.008358697415564411,-0.02447937571962164,-0.002012978486278877,0.039984580130547134,0.011178009640545647,0.02962433137431765,-0.010688879297991003,0.043369526048192684,0.007230659776160673
ICOSLG,0.052569338274463355,0.04865068392681272,0.04549635778102613,0.029165140089260144,0.05458313186013173,0.08291938478444141,0.0882005562355071,-0.01937822899588829,-0.0011132756986044514,-0.04385396967162845,-0.005076756371990006,0.019908159337211642,0.08746339578884255,-0.004873706095036148,-0.0029275106104228927,0.03297198199988329,-0.0623697476975375
WIF1,,-4.744877765497873e-05,,0.013531175470865034,-0.05293017176244681,-0.012103228763486847,-0.017551036737616883,-0.019214648566791087,,,,,,,-0.03225420963696397,,-0.00773922117787807
NPPC,-0.007115711047513931,-0.020927033823947862,0.006796981625214393,-0.040624741264691545,-0.04769597022082314,-0.018629795304723338,-0.03423649606564381,-0.01419054057356317,,-0.03257704017154631,-0.032382638925490446,-0.015713598556769074,-0.02940780298550984,0.05079707470777047,-0.0001220882233314023,,-0.047334186106935426
LYZ,-0.04743597036921723,-0.02524787874412484,-0.007239906988115931,-0.009979697835169252,-0.016885683426119288,0.030979975836261626,-0.05462317686166865,0.02207447417300037,0.030030306601591554,-0.0073350588461085315,0.011132425321141759,0.03349751233965037,0.07389195081230379,0.019289618704713195,-0.010982213469813842,0.010346350483959418,0.045414177479972305
EREG,,,,0.02444118497048165,,,,,-0.001647213170186405,,,0.07124872853088345,-0.000588078123868303,,-0.04321568150382304,-0.036468303774854084,-0.027194805690478607
SPTAN1,-0.010040642106115147,-0.006518086015191141,0.017210623696069297,-0.03770977185395956,-0.016681479019682283,-0.01486079952551579,-0.047671872952620584,-0.034860347377622836,0.008059380949522308,0.027223752926704474,0.04506782538617567,-0.022338518365789223,0.041776876262703516,0.005862177358496136,0.03439389377500891,0.1157464519124697,-0.0008045305574330911
PTH2,,,,,,,,,,,,,,,0.0030337335848505016,,
LIPC,-0.024064551452001162,0.0017616528749002849,-0.01625542787029061,-0.022546960874695147,-0.004787813596192642,0.06244562882582813,0.037211809609668134,,0.004395045367537619,0.09648416926654911,0.024653225012925006,,,-0.00039085751923032886,,-0.025399050558835855,-0.03683558619712504
COL8A1,0.08587489081903571,0.01755263301034611,-0.03282124623684549,0.05949112735918414,0.10297475564007179,0.05251487178227919,0.037586853124257115,-0.03506244984889102,-0.07243333146745078,0.05303533585569817,-0.05301719421051059,0.018321542547788953,0.12668816509171613,0.010951374837698022,-0.028057291698864874,-0.07497666577625778,0.03412067492500072
GSTM2,0.05915733620631408,-0.02504051293440767,0.024562300661437476,0.021227724724878178,-0.016469356069674132,-0.00485260230398304,-0.04255115248331418,-0.01972163264176472,0.09492775396120114,0.03294976584103686,0.1428191616680211,-0.05959616991612703,0.07806597732853718,-0.002251419155478305,-0.011405522295475059,0.01932795313041021,0.03485390651280422
IL4,,,,,,,,,,,-0.018986411841936644,,,,,,
SPX,-0.036747664425072046,-0.023529814958482557,-0.026636346035933473,-0.028631607011155653,-0.033964289163885865,0.0018484319214760842,-0.039609882198820785,0.0007224444268514519,,-0.0046693030610571,,0.017432477938275216,0.048296246124692105,0.007326998051331853,-0.02716041996797126,0.053188188689918106,-0.048752916826087234
MFGE8,0.000633248760070589,0.04564407752584859,-0.0087933713206231,-0.005402343121309624,-0.011051958963234918,0.009687325966600642,-0.028865316942690754,0.020298872615492607,-0.04479937827192379,0.09352724460523153,0.11085578974840378,0.03130878582445972,0.05107801479402572,0.05226648126029191,0.05747929516055987,0.026691898632671997,0.015344051593192428
TGFA,0.04271239287918475,-0.027488490563661473,0.05679293248388369,-0.010138068386053762,-0.0030012381593460115,-0.012917673698440555,0.03698996641892991,0.02373195613564531,-0.014039845549947558,0.02987400358295728,-0.0004061593367263639,0.07977257062691286,0.07267739489969184,0.012992587169430228,0.015024703813899278,-0.03128621456272197,0.06744702436713992
SLIT2,0.1712959815049264,-0.001321342361777246,-0.030786175097915373,0.011552210766573437,-0.05705624764066121,-0.019022841550142677,-0.0007488188619936355,-0.04560316614328253,-0.010600518537299836,0.02445843739716264,0.02309954925837778,0.02936377550962177,0.0633293109570432,0.07111352933443459,0.06661317829133045,-0.03436944497946631,0.08117095616482418
PLTP,-0.04049129476278465,-0.014833132784886597,0.014450926636317852,0.06614319318227173,0.035308136866746956,0.05951187571805814,0.001372635204007312,0.0022292959918451265,0.0302607585108198,0.0651048601779144,-0.014844998516243938,0.0025762569222067605,0.006439691908496973,0.10484195395518567,-0.006436009505601603,0.04633130950135455,-0.06393374981120284
APOD,0.025093299807141003,-0.024830109502667175,0.008138497067193783,-0.013073942590359126,-0.07051765276924139,0.04185851987535207,0.004476788662986966,0.006348664289591445,-0.053558679703383065,-0.08023657229942041,0.019367705855753474,0.13887584519076307,0.07825773086223078,-0.012895807408903575,0.022375011525972918,0.05958663552354521,-0.010318952605599457
B2M,0.07008500295302765,0.005163658057251749,0.017306426122050394,0.02723092123464533,0.014393586108034257,0.06015870519674243,0.039152552909708684,0.051281971679358176,0.02631137839199368,0.11795812718235778,0.10984812502642663,0.06052010105964049,0.1173916798401824,0.06699811896768217,0.0001755909632957872,-0.028569696131062625,0.03183079997538801
OMG,0.01378123947406154,0.0031756148821504094,0.04388931547720073,-0.015173192762418006,-0.011787731403637952,-0.00016057696026117825,0.007948123049545588,-0.021508621593942272,-0.013110390450811837,-0.04507056466956333,0.09864646955155311,0.0641924636514899,0.10100189855408478,-0.03876147254050637,0.022447414891601684,0.12942840847827167,0.012191771032332384
CXCL3,-0.015136506648371528,0.009267759191572264,-0.024658663131790482,-0.020616812791175478,,-0.031139176212829082,0.022751895031107843,-0.01092341874590703,0.00830578765714324,-0.03357390680960267,-0.05201845065703419,-0.015156925346924418,0.10131018938998942,0.03246685580992984,0.017499190915998605,0.04571298110035754,-0.012895734734401683
CXCL10,0.0019991327772733826,-0.020711757944823442,-0.006106873027515287,0.0016062238075987322,0.05641264683512731,0.051732215317727114,0.06129547631599741,0.06816339705907111,0.0034309241689769697,-0.011436872637821503,-0.08515947613842716,-0.024879438828827812,0.09783124729974978,-0.025688610701865594,-0.003862841872073419,-0.013392373833969561,0.01755434517504557
RSPO3,,0.11964491515299726,-0.010504577537266264,-0.02254694697338773,-0.04705553085638775,-0.006225401227596891,-0.0019088330293923405,-0.015194688280512028,,,,0.059255454310121684,0.11996660958060372,,0.021444255048871354,0.009534314140087303,0.023847030119863017
CORT,-0.018796038993578644,0.003947737777623421,0.0008444657930783182,0.02738356605900531,-0.026119359975090076,0.00937554421558426,-0.009482076997784781,-0.009538615852822611,,,,0.04415228910712682,0.029853596441513617,,-0.050600990907571954,,
NCAN,-0.02998445779231406,0.005467365099439704,-0.019477019606506326,-0.038478118631560504,0.06331080724632901,0.013981276062235069,0.054582093170345,-0.017788385273398325,,-0.02240197328870772,-0.00587662079682113,0.04767667760179266,0.07447077409049839,0.08052278259687343,-0.038737051427481864,0.10696431141452067,-0.05770831989038877
PRG4,,0.0035394523863360367,-0.010367565019612987,-0.016143533085248185,,0.046143040991600784,0.04931170754706011,,,,,0.10338714580081318,0.0030227513725164866,,0.024840378281586365,0.036999825229157166,-0.03287725912513557
ZG16B,,-0.027665170875843505,-0.012032827155778336,,,0.005787514812823042,-0.015538485177693417,,-0.02335418404883947,,,,,,,-0.031369458140088645,-0.020151163260481598
TGM2,0.10025569268617641,0.04261824024524055,0.008964084387289992,0.021799878155889973,-0.0020166074181975865,0.07520304465002511,-0.019108585163229313,0.021515652208443595,0.042727698164252495,0.049838027733960046,-0.04757035690824131,0.04333166543341125,-0.00795500986048253,0.04051265550562292,-0.027672896904646686,0.03880461362969233,0.01275250790228005
VEGFC,-0.018796040203796206,-0.0009703500593411154,-0.01847777688142123,-0.024850246867959315,0.0373471131056988,-0.01802929998737825,-0.0015817013634760043,0.017980408288455887,0.02033490602663837,0.038268581398790844,0.04707082030587613,0.045448517138057816,-0.016675628420771294,0.016370302778478115,-0.03459899471689069,-0.006027827017641648,0.03711426117001634
WNT6,,-0.032189518020717484,-0.014339677379490526,-0.022244234380134426,-0.01997610280827005,0.09825681244500148,-0.02614731594126923,,0.07410341722959347,,-0.046055931540385,-0.03759814997524398,0.06921926794323606,,0.01325467052699574,-0.014943646027200254,-0.02082219743331176
NRG4,,-0.018375012338430686,-0.012617800902182839,-0.022994351749158294,0.03512026277436737,0.005057366276152524,-0.02985194593111282,0.0914868336864188,,,,,,0.08084603926092554,0.032275834037457804,-0.025158114810892897,0.036700945532159426
PMCH,,-0.021178190588362837,0.06862189952988246,,,,0.07513201284720725,,,,,0.04542935098575426,0.05320892809491864,,0.13101171833983735,-0.029887551507748487,-0.04010130404040466
COL9A1,0.09402337792286296,-0.024191790099205655,-0.013178372122963642,-0.015011622390341163,0.12726497881276524,0.018600201342885946,0.005735358397038265,0.005653506854821178,,0.08716358199705676,0.07258029267323553,0.060673602292709024,0.07371654540668729,0.01708049604966723,-0.04649040418248577,0.08679611255334622,0.0771754829599517
GDF11,0.019282928816594835,-0.04018356740661045,0.006554289428288207,-0.036728924473523085,0.02965700466580945,0.03246589860421879,0.03765061580332567,0.03635903053217241,0.04233864769167793,0.015246768671841618,0.009723517363412764,-0.006635537854170054,-0.029063045655137672,0.017036378014714415,0.03355761763692001,0.06535530091549584,0.00457250520361984
RAET1E,,,,,,,,,,,,,,,,0.04919720245064452,
IL24,,,,,,,,,-0.014727068511463716,,,0.06497685285731249,0.0275328686649,,,,-0.03500732972780623
SORBS1,0.005629595541956034,0.009672171427324093,0.05100327702947663,0.04704209587150203,0.0021754448340826895,-0.007121021178358428,-0.017958334651597616,-0.009838600749727157,-0.02492817175703755,-0.06773513031610465,-0.016013117113603786,0.021844919594855905,-0.012372114131823793,0.07300778432628253,0.050965639322152735,0.04503812274844841,-0.03528398086579855
DLL1,-0.04509159486070398,0.06960912362292969,0.054841420886322635,-0.011475906088202398,0.09104742027645493,0.04692845090635133,0.026976618396818842,0.004593905332202287,0.02888553809430272,0.05541292480371185,-0.04694840472111059,0.08733928961450911,0.11252828701892001,-0.01691002263003798,0.012616749696830661,0.11181443714651716,-0.020584363157315922
TLN1,0.03492230319036355,-0.009408231221028083,0.003125450181749792,0.04052384591870736,0.05395686516054752,0.03127114874823406,0.07303666185046537,0.04237537780754781,0.04566544783840792,0.08933313293915875,0.009268383917513742,-0.03386476439367843,-0.011498232448278776,0.008042466055488797,0.09117584923496241,-0.009248826732432776,-0.018461382209924233
COL2A1,0.09039092985172036,0.03531831561749748,,-0.014418624048061837,0.11371942642830808,-0.031139186809835857,,,,,,0.024448597353569843,-0.006999764649351759,,-0.01820695540653917,-0.03661355615435816,-0.028211684789154878
