,MGH258,UKF248,UKF260,UKF266,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
RARRES2,0.04628086843386138,-0.024734081671348367,0.014914560327944436,0.05364900403377824,0.0933924972999713,-0.02428103670325152,-0.04749657919940456,0.017578833467131114,0.06862841745595635,0.0005270777662846595,-0.06254516256845204,-0.0737717707075401,0.018950787293455798,0.08617754135336823,0.04657625527563689
FGF7,-0.010150838032927517,,0.012617715275867936,-0.04068518236573313,-0.015566830061124302,-0.02834045101969278,-0.045244993707432325,-0.05085532972722202,-0.015108734374514394,0.009489912322158131,0.07260646014230544,-0.01440472973453275,-0.009441513950818957,0.10972690135778532,0.09060799511739276
HBEGF,-0.0528871361198687,0.027319840794002886,-0.012930878618130063,0.019585925662476425,-0.02391300761070281,0.036611723276100974,0.012900535088889565,-0.045640051367065344,0.015854356591304217,0.03482445350853748,0.0494020160065751,0.05402680881756542,0.0008090058246880772,-0.09225754054721055,-0.029490357503850057
CSF3,,,-0.025013007498353064,,,,,,,,-0.051575839542712824,,-0.0188107426395725,0.031178132721915566,-0.026031000635903318
PI3,,-0.002168551745044572,0.007124697609773387,,,,,,,,-0.041589811604535815,-0.02343033526189989,0.003223539342962424,-0.03766365829745933,0.02134361224266635
PCSK1N,0.009990875080968298,0.03760453505352663,-0.07613292191897317,0.017896943319742887,0.009649406430807314,-0.018558781437948705,-0.031755351409322174,-0.010767506432535502,-0.07165086447257857,0.030194498789100375,0.03718178571946692,0.006499618680007521,0.014366436928918279,0.1528881638257436,-0.10617781329703353
NTS,,,0.09483273752770341,0.024452366928454747,-0.016288887750937692,0.03383726855930003,-0.02183868730789486,,,,0.06777192302926068,,-0.034180334479699245,0.012016199741464121,
SFRP1,-0.023614704640304893,-0.009770650166033845,-0.0025359230611001274,0.090017831118364,-0.030245047259062494,-0.026290696155028798,-0.07699062905931522,-0.013335561318135132,0.027012661791608276,0.026578145097839876,0.01790907822342372,0.058236396281555323,-0.015527947293397452,-0.03571586222088661,0.013842705078521592
CXCL13,,,-0.003166827674943697,,,,,,,,0.03364261070171601,,-0.0038337404355011646,,-0.0134018632608873
MICA,-0.057331142949106725,-0.06451059363818216,-0.010792401646781842,0.08702033116938789,-0.0038921935325357897,0.01829512584343689,-0.02129726247639915,0.01882699398119723,-0.03739451601725089,0.09301552208014321,0.05025978792183037,0.02219553902564221,0.0762244479959509,-0.016797646527865695,-0.001367481224612714
TG,-0.018796040784944897,-0.02920912825280619,0.03130444939001256,-0.0017181109424375038,-0.013759250702521039,0.013567438277444027,,0.15312275356623437,0.027988266167477894,0.10772572941935422,-0.01716826223689758,,-0.015481530249165204,0.019468984334437296,0.04184583065155557
ADA,0.03649220246362704,0.008552471922005894,-0.02408098213806054,0.011726359978718582,0.0038558414835739873,0.009616078555611893,0.0520085679643491,0.028897398691843018,-0.036427654994343125,0.055563160831704254,0.06283758188595193,-0.029305681568746116,-0.005971537246247164,-0.0036567697294855647,0.0270682107192342
LAMC3,0.055151512303437504,-0.06637543552605939,0.014054521411943915,0.03667551232481063,-0.0406789508031361,-0.02445561529447795,0.06154719857244435,-0.03143397273119144,-0.03979639844793878,0.05975343726665772,0.007570146195847281,-0.0018138965393877315,0.014410218746626563,-0.057620364438430056,0.03277411948201675
CCL7,,-0.011798308165862526,0.03006143184121496,,,,,,,,-0.019365018307028876,,,0.028226033030069153,-0.045505411296202045
NGF,,-0.02025710922758333,-0.03195531498866299,-0.01908731779174141,,,-0.021838701687221483,,-0.06055960036284085,-0.0360100050156455,0.07911060645966446,,-0.032293934421863534,0.005359947613352684,0.07277501509794759
TNFSF15,,,-0.0025031638768141383,0.009803126094574234,,,,,0.042599634697542785,0.0032082450648286964,0.0036110479743480675,,-0.011681148238569595,0.04850039925989049,0.019384537914313254
HMGB1,0.010751996839240366,-0.05043414574444938,-0.03764102411694141,0.05736289928721213,0.0683335259999765,0.008009731012166921,-0.02322608338468858,-0.02982998064733716,-0.053395968197793825,-0.061478106110302154,-0.006109716669166088,-0.019617639448315346,-0.029934540820097326,0.04863341813581781,0.042899891774447606
ITGB3BP,0.04604825624583469,-0.004244532211342214,-0.028384684831169394,0.028616821905335512,-0.05026238137470607,0.021154875726969904,-0.04044751177520423,0.08549243332605282,-0.09209495068095444,0.0883108005774655,0.054445770823072163,-0.03475365817118756,0.024101961553363756,0.08754034537865338,0.04948148728839444
AANAT,,-0.017117550161401193,-0.025761187582295383,,-0.012373774566088562,0.007823281246729404,-0.020531591320782826,-0.023795721930972916,,0.08850124901543922,-0.016988585184245803,0.013013733422983205,,-0.020295661831381845,-0.0005406071068671515
RELN,-0.015582416134215602,-0.017904066197592373,-0.02336591766765968,-0.03245844907481586,0.09642513627084581,-0.013739015741954283,-0.052797068069318984,-0.026343918070582964,-0.038255267203517886,,,0.031655998243517655,-0.014109561158964156,,0.032138508225528016
IL15,-0.009602145529835479,-0.03730591923181752,-0.0021183354645555996,-0.016491235833885707,-0.009131012023475204,0.019573906927457845,-0.02937158651983553,0.11602442912370792,-0.0661001005500887,0.07076799990003203,-0.031123784108481482,-0.018429138310594374,0.0655241234486831,0.044500095460138694,0.04530575017512309
UTS2,,,,,,,,,,,-0.014467023637963573,,,,
BSG,0.03120858176553785,0.03617058993611163,-0.04300594340533291,0.027605224288221854,-0.04108360630757332,0.03391172697680934,0.015868526102131197,0.00512712254533281,0.0009634385320125758,0.07998054848991726,-0.019079954761802326,-0.04344560823054743,0.04149722130747473,0.05107305473402358,0.0181861602066794
ADAMTS3,-0.004930819646087449,-0.022773220758373108,0.00981883165810773,-0.026562610221512448,-0.005040072543953622,0.00988077862490582,-0.03296891126709284,-0.036672273693466234,,-0.03022047414191595,-0.0047986240618732474,-0.05285223016209581,0.05064336949540785,0.07460306591881469,0.01168676287071747
CD34,0.05923989348300261,0.004098828545752015,0.05020444682160595,-0.002404201006488407,0.007704024055498638,-0.024598341041797315,-0.010477173573333678,-0.002330673706223241,0.0673812485701169,0.08422939498432869,0.045231552546257825,0.05757135392551104,0.02334061995467197,-0.09239954765973367,0.004396179475162885
PLAT,0.007533114878663426,-0.07517583998934861,0.02494781215539727,0.10439294913049375,-0.029906833608758173,-0.0038367483531842896,0.011875468550367948,-0.006106881391685136,-0.018110567744498325,0.008446232238986199,0.07207379319706826,-0.027109131991247617,-0.0548307458883983,-0.03367145910914759,0.06275622480523319
NTF3,,,,,,0.00989515123566397,,,,,0.049282913823340664,,0.0015497493868315893,,
LTA,,,,,-0.011917234456128276,,,0.07193366049171447,,,,,,-0.039496401440644285,
CKLF,-0.017840557403249597,-0.008993380192840851,-0.005771408910113222,0.01957245831248428,0.028911267735522637,0.029665217713686746,-0.00494661504695437,0.01007125865454195,0.022978807824170513,0.09064175393883492,-0.030530259180345166,-0.022032478312960218,-0.0026412175478953484,0.09860828996000684,0.05253470778195732
CD24,-0.021427124312846213,-0.07065385109878916,-0.004386855407489653,0.005668488349295194,0.028884878611722835,0.1324303849622483,-0.004391541496149912,0.03676887240791099,-0.022034958548163706,0.1364967031136412,0.03136073614004941,-0.05507949180895208,-0.023198216702848534,0.07868205395210773,0.06924288908809674
HSP90AA1,-0.018543689314512005,0.04256096402166879,-0.05322218002153622,-0.06623198345025323,-0.023744126879299304,0.025069877231524373,0.003544830240332263,0.017568271123548182,0.08939589233412008,-0.13989060629849903,-0.009554666696726733,-0.016567103325354444,0.024297732135852804,-0.04793804017424839,-0.032876323566746385
BMP4,0.1293265117721433,0.02499773578989763,-0.033653365953596644,0.023900892901934194,-0.008721077373425012,0.03231052746488815,-0.03274833366909344,-0.01880543804453603,0.027365365470525115,0.09907167258206817,-0.004128045057027114,-0.005387796478445267,-0.04047794681637917,-0.00913012808679139,0.11026099959493882
SCGB3A1,,0.10441685361699568,-0.030678394202150443,-0.021051354211123745,,-0.02948346279604645,0.08717252661939004,-0.01539975988334286,-0.02190467394325777,,0.049042013149519594,,-0.02425805897496542,0.005228400348797202,-0.006132726996960107
IGFBP4,-0.003972720369854877,-0.08808078412723054,0.02414860359615691,0.06251381499870114,-0.002136178798145247,0.02429112631564514,0.01593212410745697,-0.026307032693738738,-0.02773929991792044,0.09649883088896334,-0.02560621440682284,0.004817294312260036,0.049802108872326695,-0.08405833960693725,-0.02635831370621736
RSPO4,,,0.018760834889372097,,0.06398163245671562,0.007856627819957438,,0.012980872473073503,-0.06793371936025547,,,,-0.01633677035339665,0.038099433284705476,0.05035472837446107
LEFTY2,-0.018610199097672312,-0.050289921780567896,-0.04775026573798553,0.10514693492945316,-0.0066717551107441965,0.0053359923017772745,-0.021838701687221483,-0.014212448224149205,,-0.032252599769516284,0.009214935356044058,-0.052389032656123,0.0658153611625503,-0.019503555338348147,0.043929020157464485
PF4,,-0.012238849592726721,,,,,,,,,,,,0.0535887896103794,-0.0002858750783176475
ANGPTL2,0.06719658571521554,-0.034070407693629935,0.016523058387617594,0.052607460658352555,0.016825551828646954,-0.006071648541996776,0.08082305384107887,0.02372011664417426,-0.04759788080758549,0.009909747094237932,0.04183176628470273,-0.026929926823245135,-0.0904955427173514,-0.02352237318582445,-0.025442731357730914
LRIG2,0.0141503787995497,-0.03162952650185585,-0.021263680975460646,0.1338779117306728,-0.022378204067577005,0.004146109316189447,-0.052764194376118206,-0.026834133962162467,-0.008753336220111345,0.0902402274597955,0.01766463794075196,0.04939618444521171,-0.007215104390791998,0.06587906941609166,0.10225861538025652
ICOSLG,-0.04049629177312376,-0.06129560513974489,-0.002404363971283362,0.08153305711879,-0.0025296042055246125,0.00925645259812706,0.017063649018005056,0.00018145472950271868,-0.052020043408202134,0.08349991134593493,-0.014437738407135668,-0.021339815756424383,-0.020476328671946393,0.07370148214942393,0.04425083971061084
WIF1,,0.09006524980615496,-0.01779142078000666,-0.026191636463973253,-0.010695795767862826,0.01578327089266765,-0.02708341307697396,0.033308440734238776,,,,,-0.015186610454197755,,-0.011128996109686371
NPPC,0.008763083987039488,0.004911205880776258,-0.02861618290137924,0.08417499445756287,-0.02086409909566898,-0.03888559396247964,-0.03098544593087575,-0.0008630775314972812,-0.017346315568642107,0.04260786409030271,0.029389829755744057,-0.032361072857683776,0.014730438788481216,,-0.038993627639530556
LYZ,-0.0565097049287897,-0.022263814305284815,0.04937801399718627,-0.03891837204685997,0.007409648827008593,0.02524863329797283,-0.018818778957368974,0.010137612953596602,-0.10720929170520027,0.03059514462524391,0.03660960156181556,0.029546881955194754,0.0014223797457041574,-0.020941953566896127,-0.037547430678560534
EREG,,,0.06383285055011015,,,,-0.022465641929727605,,,,-0.039307514809486965,,-0.020347722914255104,-0.06200925751685187,0.013967275335047179
SPTAN1,0.04964378640959045,-0.028842692214394075,0.02927915807388451,-0.008942329857153684,-0.00675101023112001,-0.010477778955656061,0.037131744721819,0.03361501333281839,-0.029255344112072323,0.08726391067980573,0.030087582646844694,0.02838218051736148,0.08250056174735078,0.10192456311386916,0.02539630417948258
PTH2,,,,,,,,,,,,,0.031191299985697103,,
LIPC,0.014078787773513674,-0.014983568819371178,-0.034280630317091,-0.02557367820486738,-0.025913558641442874,,-0.012938643911804888,-0.0131211414138995,0.029300808269524196,0.025099306852524518,,-0.012835346668516856,,-0.009052699485161058,0.056010558290737415
COL8A1,0.027294284068138008,-0.058191394561913426,0.010168209127226213,0.02700539902973633,-4.265452369038356e-05,0.01219445802535613,-0.04231805684962447,0.021613028228204358,0.04119244989496305,0.056690820476769134,0.0633302586470765,0.06549797716305564,0.027911271115039653,-0.06649128765900411,0.030853832847340758
GSTM2,-0.016098132795918284,0.010109232504507128,-0.008015504919855178,-0.013945560485519157,-0.015531834560477435,0.0024594298302726275,-0.020617411791559227,-0.0020648111747159485,-0.00904594881809665,0.03016586670348996,0.06252107538807143,0.024814819376677438,0.026089528348775964,-0.0073939983616075145,0.02824151645818331
SPX,0.01262748002954482,-0.0242335553293786,-0.024900462327292136,-0.031590456500703135,0.06074921064618155,0.0281023014906,0.053471768036911206,-0.0075283341919212335,,-0.011337783076786883,-0.019524703495179787,0.0011088729127790096,0.035200568837195544,0.25119461386390785,0.17752644010404908
MFGE8,-0.010362636554444256,-0.03745593700852021,0.023156530372567118,0.01686343684120874,-0.03220179820638456,0.0011820095407674548,-0.0617227764483604,-0.03640040809405417,0.014423992596019791,0.021137677931372417,-0.017299739663732768,0.06216102219843273,0.04620541312540356,-0.025353182877660297,-0.0008062254361676327
TGFA,-0.02477721729875004,-0.04647718829071053,0.02524683710891959,0.03371701184580774,0.0009754582466992238,0.04827102141883011,0.0785211732072381,-0.044081494423594145,0.029107518430859635,-0.03377208498516641,-0.007721585258212565,-0.02879585446596632,0.08296351993086822,0.05569706438111342,0.02313240636510429
SLIT2,-0.01934385159486279,0.020387951691863755,0.034970992829833424,-0.02525567045269682,-0.02699397353143086,0.005164816828212594,-0.003681078491574563,0.004989355051374166,-0.05657222965249025,-0.034176617998142644,0.007376396757036762,0.07998400170798757,0.0356156846905969,-0.055157902206254494,-0.016253580240638835
PLTP,-0.004975260275171263,-0.013573896464099542,0.08999495515933416,-0.01191286696819975,0.03905650408255225,0.08122972104405664,0.021042608074124048,0.054094981008743534,-0.0014904286573386937,0.06038171897886175,-0.03155498263902171,0.0007364457449113045,-0.008297853467144296,0.013052095318276367,0.06961731822686189
APOD,-0.058358580732192335,-0.04979442026691943,-0.025656014940453376,0.015594013734454458,0.03336254060755883,0.009726732829585626,0.031135807671705297,0.03390099309742851,0.021085463630315552,-0.12639486669747366,0.01478147863345219,0.10018534007225628,0.023044523297460245,0.026606024520035503,0.010958405886265185
B2M,0.028551269742881386,-0.10405701459631993,0.06094141993660791,0.04484104397444752,0.06770813439963409,0.06358878131488618,-0.008815332112601305,-0.004405229917206489,-0.043599716000491555,0.033930288156350616,-0.004082592690635587,-0.009310038795091041,-0.023450711191830162,-0.1515317376973904,-0.09670095810508934
OMG,-0.005921462677119065,0.04359642135752287,-0.03675888812139128,0.032022000091023774,-0.011811571154058523,-0.04955468997167003,-0.024682546283966145,-0.023518092592918226,0.046296089153763084,-0.09621496207812277,0.06539117401205613,0.08351210685967,-0.02410118615743773,0.17774414511887432,-0.0021669601830773557
CXCL3,-0.01513651125838728,-0.03022347059739143,0.020314334554719544,,-0.026818578720865113,0.05744194901896704,-0.0316258905468038,-0.01589398967059638,,,-0.04208466858310714,0.1236011408953413,-0.04582787032831533,-0.002379206971728904,-0.008054584266238049
CXCL10,0.03586731247338121,-0.056897236427722264,0.013839639938947771,-0.02254165112609942,0.05389279770145865,0.02353241478037272,-0.025897986074063163,0.0017591956830564394,-0.057085512291237095,0.04671479542377905,-0.019996865693593865,-0.03236106933894988,-0.0223226933362056,-0.004351930666045404,0.03291134766526014
RSPO3,,-0.0160265009470201,0.010431241219483568,0.08552640672236693,0.018512529452702382,-0.052603830362405304,0.1300027775711216,-0.016608912879129085,,,0.050882374256846975,,0.03157744348799973,0.05014452187634854,0.030198924724647046
CORT,-0.01879604471815155,0.00046428441228406656,-0.03277055586997585,0.00012348843060368568,0.05235033134318376,-0.022094145514325383,0.07712576099124793,-0.01901985883707808,,,0.09545057068092501,,0.057620283221620425,,
NCAN,0.04928491715499343,0.007008476979658296,-0.05128250497063904,0.007793778369127207,-0.07417996949804456,0.014511402053269088,-0.06104036081583745,0.04466807391169349,0.0366005763070719,0.05620245979609584,0.061983691615194396,0.03639483869080958,0.02340715955711747,0.17862245719407566,0.09020405278819546
PRG4,,-0.017743246462419763,0.03403707197484596,,-0.017713129366268787,,,-0.019418564710281798,,,0.11866472176235786,,0.006899809868303846,-0.006157778465443386,-0.015212484397843505
ZG16B,,0.004451219357128984,,,-0.009469324603848958,,,,,0.021363006515591774,,,,0.07890156854319183,0.02975009099807726
TGM2,-0.020674945593446348,-0.05604694253962746,0.014454584282698014,-0.010637562808270192,-0.018514471379352002,-0.006912646963963946,-0.02145650350375669,-0.030271133373505846,0.04700972455020922,0.07350539975642155,-0.004992910156622023,0.008838456520696014,-0.02620002649102934,-0.0315610340327038,-0.0221089681961723
VEGFC,-0.01879604592836948,-0.022528581268591367,0.07032056347434877,-0.03380723238509481,-0.025498554911250422,0.006879912267435401,-0.025386077562242586,-0.01981741930817795,-0.06543084352647584,-0.03636706371737554,-0.02492166608840096,0.0013626214642416523,-0.027882239064245532,-0.008544512249771931,-0.03653664164795757
WNT6,,-0.01903630940046097,-0.011638682742299577,0.07181813128528906,0.019235112449065544,,,0.06217350840160662,,-0.02668193113590131,0.09226283320716804,,0.0461820721472061,0.03810038017254438,-0.02601789865243309
NRG4,,-0.010866656030280558,-0.03496084798633458,0.015243866979437883,0.08856091250480637,0.005878060086034134,-0.028281592558196983,-0.0231193311110262,0.060787588221952335,,,0.014185106578578828,-0.02157312912041852,0.03803815718272589,0.04708940336813938
PMCH,,-0.01252440587406532,,,-0.013860468506326953,,,,,,-0.01968320810838407,,-0.012420917043992749,-0.021713104376953098,0.031186803519470514
COL9A1,-0.03836915936241268,-0.032820393235719496,-0.024125873233073764,0.07316605771081626,0.022376693512107717,0.031032285262298148,0.02574778581816099,0.10285011343048939,0.02673571481658103,-0.019745097539981195,0.06027043429787169,0.052342548220398674,-0.021072782522992693,0.11251286755355987,0.03707856653429114
GDF11,0.0684923817602989,-0.033526832841577564,-0.03315052918190841,0.02307293060837098,0.06682607007697133,0.0169772046107566,0.029031050725094685,0.0399863579954569,0.06089161123432287,0.014347739335532923,0.05103710343553253,0.044321232387096655,-0.013712895681029978,0.04713864228139463,-0.0577411603031206
RAET1E,,,,,,,,,,,,,,-0.012912888538745497,
IL24,,,,,,,,,,,-0.01467532566071718,,,,0.04754199203819444
SORBS1,0.05607439463312318,-0.009524280978291808,0.10837814151292302,0.015161290033609267,0.07966850909421429,0.018468018675168892,-0.05176950473990871,-0.005310165042329735,0.013304837558335515,0.061628141492701384,-0.0025986457810759553,-0.027604911637588218,-0.022177822772758662,0.04704101392128515,0.0204777689816951
DLL1,-0.022754613982696292,-0.07940951421986832,-0.014530520835530815,0.014865650433145465,-0.03268863558983554,0.005285102044405909,0.026551440917808564,0.04388146977847524,-0.018949235515671767,-0.0026444378770556485,0.028314924983154025,0.08724646981169505,-0.02085351654166245,0.1192850701337711,0.025586053999765483
TLN1,-0.009898399792444362,-0.08132594278687043,0.02307849619314482,0.020594263638005206,-0.021884621522677842,0.02498901517250295,-0.016001687868233694,-0.014605870531503647,-0.012818085562304054,-0.021444874548401327,-0.03310464545513215,-0.07211474144740694,-0.01475873992256147,-0.040200934350511405,-0.09371703887488457
COL2A1,-0.017654292908429042,-0.032532670486680716,-0.005178944017207404,0.0016103212888441709,,,,0.1325414362710657,,,0.020846024609918547,,0.035170140845318804,-0.012638425824376385,-0.015562732310803327
SHH,,,-0.0491156297082814,-0.020002049205596294,-0.004191226601672021,-0.019379486792452445,,-0.015399758537307979,,,-0.01448585734675189,0.016513770000507293,-0.02123262362620956,0.03232285661586726,-0.04528341136218732
PON2,0.055837693817258796,-0.025787465081154797,-0.029835460164703172,0.003839721851764601,0.020430843105669953,0.025537948291035166,-0.03224746732992936,0.08260050191060604,0.005705733155584934,0.08931279869982649,0.03265701483526192,-0.028858198407933022,0.017744654863079558,0.13141128590851128,0.16400636843530425
ICAM5,,0.04993022904688264,0.0007243601440015876,0.028000542764911887,-0.0031393513226527785,0.015020917909337487,-0.013558557467565048,-0.03007489657501601,,,0.009833105765649212,,0.028156739466408804,0.07764630484873586,-0.06423275787864537
HPX,-0.02005319547051626,-0.029482041093840037,-0.02415820009975294,0.004784986105067119,0.040461021438915494,0.056143207359644884,,0.029643396340419813,0.02226671302756806,-0.030751151468597523,0.008672721533763658,0.02958707388511803,0.1128127455101883,0.006095411320272749,0.026885543469284408
SFRP2,,-0.015685880579730714,,-0.0009348803968051037,-0.01548768417532798,-0.03607869203214259,-0.016764105579438856,-0.030210385243801846,,-0.059367882327924365,0.005232955850856508,0.047483218219711326,-0.014825247994940727,0.07428769819300586,-0.06793548557335714
CFC1,,,,0.09021873516600165,0.08123932444705761,,0.024251132516353444,,,,,,,,-0.05216820270354797
CD70,,-0.02865771554761082,,,0.0031279111201323695,,,,-0.02462877961812217,,-0.016405893410280457,,-0.03141592737858603,-0.01616846357397083,-0.049031198022268775
HP,-0.03503004636200172,-0.029806331481559815,0.16334288628756488,,-0.015490404222551272,0.052708660291959954,0.030918059581254542,-0.04021247008869896,-0.004951029788139044,0.12102766848021454,-0.042824099238054615,-0.0325841416604144,0.0033915362708242065,0.017302279982005946,0.018754378679798112
CXCL2,0.00754803760301104,-0.0716498053476331,0.0679723471771176,-0.026142753166471206,-0.02117461565273768,-0.05746300039814651,0.01971813265294553,-0.030479823392463166,-0.053414574644486665,,-0.02495310608842241,0.05010234621457463,-0.0051534165637221714,0.023379743567617694,-0.07348444325287005
NPPB,,-0.015220957906558216,,,-0.01043521577872907,,,0.15228779881892338,,,-0.01689771813668934,,-0.018564344281863904,0.00442675701137518,
CCK,0.01199055028226123,-0.0016665625811694402,0.013318829942410315,-0.04574062555549289,0.013089349476706922,-0.08599347082542173,0.030969491123269344,-0.044499190116973474,,-0.03492003902078964,0.10265384572340558,0.054068967772253444,-0.006614088460297194,-0.026751817680642498,-0.045641714961239574
SEMA6A,0.07204751513363565,0.020121785799010767,0.01165781872084368,0.03213901628469777,0.027994970213174444,0.03324931671307304,0.03065851365814688,0.03784687101638765,-0.04841943911561675,-0.00502849656342359,0.023644496414021637,-0.000973617923843187,0.011242014327072308,0.10713654968172583,0.08665827789493621
IRAK4,-0.009339120042350208,0.00458687491316697,0.033226066410806714,0.0040711085743970945,-0.006303715908380752,0.056377496222369844,-0.04319648190402737,-0.007835965944475115,-0.056749940929397995,0.0752283659962164,-0.015819465121331033,-0.051423766565549596,-0.016456573432990267,0.0746411352341538,0.10581476126474344
