,UKF266,ZH881T1,ZH916T1,ZH916bulk
LYZ,-0.03802697741227246,0.002027964574480193,0.052869267476395886,0.07991886878284152
EREG,,-0.02096285336347065,-0.039397543421004474,-0.022510699525855014
SPTAN1,0.04720767556666523,0.00886753837688146,0.04300761983336562,0.03858212790693984
PTH2,,-0.026766334139950953,,
LIPC,0.10771513621439709,,0.1211320157466734,-0.030490926178322737
COL8A1,-0.00024620909430970073,-0.02929965506001045,0.04875641389002615,0.04366732844761314
GSTM2,-0.011239796643286318,0.04302062761175901,-0.008895480177605549,0.05589678295394439
SPX,0.07369586072810749,0.036449430999723496,0.06776005822902681,-0.030728501224731287
MFGE8,-0.07143071295544572,0.03371860365449367,0.017087563622341623,-0.03847266887113722
TGFA,-0.04111363031885684,-0.016636402259469593,-0.02347581095371857,-0.07394983243622902
SLIT2,-0.05544646716014832,0.024487182254651088,-0.06477601671400182,0.02550632107902059
PLTP,0.015570120955784453,0.027159683989743277,0.03100700425943451,0.04894928247564484
APOD,0.00849347419598055,0.10785593373451743,0.04304573511236902,-0.035393191035327794
B2M,-0.07140645022562492,0.0375449838540818,-0.08531629792590635,0.09460569801060223
OMG,0.027988168738317967,-0.05028197094558213,0.10951144323997122,0.030157015148719216
CXCL3,,0.04490054341289612,-0.03741492336943304,-0.017816862360358936
CXCL10,-0.01816804530189748,-0.022997528964617913,-0.00858670482207748,0.0410342981688411
RSPO3,0.005899191573754615,0.040940744206932576,-0.01859126020804187,0.07072432706692396
CORT,-0.03057981416483117,-0.027991621575878072,,
NCAN,-0.04084590162775383,0.022813839519611807,-0.02227558640707458,0.026894272276990188
PRG4,,0.028358129719735635,0.10374371358012237,-0.00907345378971899
ZG16B,,,-0.023181300690213413,-0.016680272932119884
TGM2,0.05289089225046412,0.034505688201649565,-0.033817609410759876,-0.02891260304309171
VEGFC,-0.012208457866851378,-0.001907165075630197,-0.06169734960657904,-0.005647249694676834
WNT6,-0.013633036552277218,-0.022337013991709707,-0.02799618488030562,-0.01723572638187368
NRG4,-0.016689356964433053,0.046376307694981425,-0.018591262291678585,-0.025919888881086435
PMCH,,0.04478222189170295,-0.04008982413845611,-0.03319414803410636
COL9A1,-0.07253234971334141,0.03051450898050578,0.0995874111327398,0.0016446076480640935
GDF11,-0.048316163456878454,0.02934829187254611,0.06203010344278682,-0.005283407361947764
RAET1E,,,-0.020394482639489637,
IL24,,,,0.02602758373021966
SORBS1,0.013798561297413558,0.0035061688571149307,0.04400490970709409,0.0007540937224147506
DLL1,-0.006527218669988297,0.05344805059551191,-0.017190873071973967,-0.016342534383243387
TLN1,-0.008712979065020585,0.013066243255977869,0.03281576244500612,-0.07408824248136224
COL2A1,-0.014769698435576859,-0.02695770517852749,0.09748128022646833,0.21826032973100332
SHH,0.1458221627660489,0.049079443725054725,-0.037827832876264365,-0.034561428868234816
PON2,0.02703889404086872,0.030849694659352833,0.13450883566267377,-0.0180421804499268
ICAM5,-0.018792548031185966,0.012339132364431077,-0.029051175532672613,-0.002381248153844294
HPX,-0.01363303747192175,-0.014470398253904008,0.06184770321882394,-0.02769760365073882
SFRP2,-0.02005583304503103,0.04658340761164201,0.045944706466005854,-0.03472901732396779
CFC1,0.009910879845490717,,,-0.02293502335880325
CD70,,0.016193636768529238,-0.028364329811377556,0.04016956344547869
HP,,-0.012175274042352312,0.033891241444954145,0.10908493174587323
CXCL2,-0.021070449595187207,-0.007178771734702213,0.03798177556882605,0.03808491581485572
NPPB,,-0.019125561548563298,-0.018858765081928762,
CCK,0.0683393893361988,0.0619699400829071,0.04416816506247679,0.05961682439306948
SEMA6A,-0.0559603067754457,-0.019887724216559634,0.05440471578659094,-0.040150447984382866
IRAK4,-0.005115221941101682,0.018821103869849445,0.037042658676867964,0.0017846299491106302
GSTP1,-0.040206881632412775,0.014436094971483657,0.103855684212865,0.04072154354236081
VCAM1,-0.02728329463019487,0.01328546209479801,0.004617090457155164,-0.017910425541177017
NXPH3,-0.04659283388558213,0.010950228053428527,0.13571726333563788,0.003563215455409132
MTMR4,-0.07419605856649313,-0.054800261195883194,0.009151368110498393,0.06473326932995914
LAMC2,-0.018679465692024222,-0.012420914611446841,-0.023581538730607476,-0.003573914467403649
IL10,,-0.01868468320295903,0.0353252897138145,0.021020518730278662
SEMA4D,-0.07566783360902926,-0.05957794063230488,0.05194181776999817,-0.03573792693468814
TRH,-0.02555386839153685,-0.05986703408083428,-0.021123081588345773,-0.034594327608605556
SEMA6D,-0.015079280830704363,0.036096261206349296,0.10088342595906247,-0.05487160131692337
CEL,,0.11731593837895303,0.08776176413474547,-0.02666623604195052
PDCD1LG2,-0.01311766725387464,-0.044604482476072356,0.02347044531974242,0.042075708213780996
SPINT1,-0.01696690591544667,-0.03802292240558534,0.0016691068239021581,-0.02439964662258879
CTHRC1,-0.08458800963091118,0.09167434223885824,-0.02391387920227087,0.010052035464996969
PODXL,-0.08561196402243207,0.03457543208840358,-0.029693450064133778,-0.0335099340763592
JAM3,-0.043976723986464315,0.025604788549746595,-0.0666029601334549,-0.02587982935148176
TGFB2,0.02852432261733356,0.09426986400557445,0.027970542752635115,-0.05667507588355321
COL18A1,-0.06514872633044316,0.02446768997786328,-0.043766568705475066,-0.05262640686115704
NODAL,-0.026205148334559888,-0.014204247444002874,-0.028908858075863374,0.017218479696250445
INHBB,-0.0026641290475476424,-0.009039331956478996,0.06673360020042406,0.03995040842656325
LCN1,,,-0.021360809807582867,-0.01750723254711776
ARF4,-0.009656020305690962,0.03802902206383259,-0.042376864244222316,0.008590744672245021
CXCL14,0.042849144647376845,4.27627608105687e-05,0.0750897072706716,0.055410420601681144
LIF,-0.016548992839166745,0.03795516060940748,-0.03687247224827491,-0.04537679388151642
IL17B,,0.11137443405455039,-0.0360813966195447,-0.019794333254184913
MMP1,,-0.012796411820130773,-0.07085686967755533,0.0701883358871328
MATN1,-0.015976245051203673,0.06597267982125195,0.054053387574849995,-0.018038774660294517
ADAM28,-0.021195502176607876,0.08223881971598111,0.0839598475240449,0.04854480956482872
TCN2,-0.06219260971428857,0.0446819175970092,-0.003352323975658673,0.003248844470523421
THPO,-0.02271891707062202,0.07836131181043081,0.030617241236053028,-0.02703274392107103
CUBN,-0.02842127837248732,0.030595778728310777,0.043873289808997636,-0.04021810849043526
TIMP3,-0.007876250276154217,-0.012447893241564584,-0.030091652427287455,-0.03449332261468896
PIGF,-0.03093613398344309,0.02503372153361806,0.011489243605372864,0.023878080538084545
CRH,-0.013463314134208001,-0.02569765204272063,0.13063783387862943,0.029814740181075584
BDNF,0.04896112158468515,0.012604552519406498,0.005695789044149695,0.023943022431443722
CCL5,0.019701202250934604,-0.03219924768474278,-0.03157687367336593,-0.004354272311557555
GAD1,0.07421199621497722,0.020313992716752226,0.015482999901485188,0.003628243542572666
COL14A1,-0.020842217764022036,-0.03511149351083756,-0.011243879589545955,0.031086020486904356
HLA-A,-0.07423195682191976,-0.0172013558465962,-0.1312799252215334,0.011649216738618101
FGF18,-0.018679462970985435,0.01162228881642788,-0.021123083283034038,-0.024763981246871736
ADM,-0.060085363218197685,-0.05250078776197725,-0.009759313899768786,-0.06655379887186687
CCL15,,,-0.018320048491521867,
GNAI2,-0.030464123461591185,0.015825850549883964,-0.07167274815809753,0.05131834239055699
HDC,,,0.04261233159692254,-0.0180387664907042
COL11A1,-0.05425928492233327,0.021126880968312015,-0.007222700805008998,-0.04030559701636203
NUCB2,-0.009237698626704885,0.03066782400341014,-0.007039669599078473,0.03561590005919787
FGF16,,,,0.09445085023534501
CXCL1,,-0.01471416713505351,0.08130718712880658,-0.007447793479177689
VCAN,-0.08281522211318897,0.0709335638417554,-0.10154183131198186,0.03009249039867414
MMP7,-0.016548988193946474,0.0031447381396626623,-0.08402470308406458,0.043919026380744304
PTPN6,-0.016640249697705254,0.0944047798741855,0.01942672538724952,-0.037712546478767574
PTGS2,0.0259344015614341,-0.05600315983511121,-0.00915168372603598,0.035335952291643005
XCL1,,,,0.06437767682695553
CD58,-0.050853392234845224,-0.0016976005476989624,0.034796744892550885,-0.03447534369774101
TNFSF14,,0.00156262811114396,-0.013668976006214303,-0.0024551669392167607
CNTN4,0.0787592107475541,-0.02049606370835433,-0.004930185617592545,0.007624325057780758
INSL3,,-0.018477345312744618,-0.025084301842851132,
BTLA,,,-0.02425526565041147,
MFNG,-0.042976164670721996,0.013816843986634872,0.008595370749491306,-0.04748731219998589
ICAM1,0.082965223260713,0.042201795134170744,0.02100487691510926,-0.041790920692545204
PROS1,-0.0679676274086901,-0.06972886224430859,0.04932837129788487,-0.029681584817283217
CLCF1,-0.015383937115091631,0.07723356876474474,0.03384571686996841,0.03048755082143063
PSAP,0.09572260140433503,-0.018695171007223316,0.0718337391828262,0.015367976014271433
EFEMP1,-0.022206442171930747,-0.020551496666328564,-0.023625631893022036,0.00431763167010466
C1QTNF1,0.002568993501474377,0.006361314241640587,-0.0312558631807615,-0.012612911567223254
ALB,-0.01583008937615246,-0.006894325714712008,0.0005613077762592013,-0.005224839998606117
CCL13,,-0.020726182288467714,,
EFNA3,-0.0006834890373363127,0.010391734825297183,0.0381681426683288,0.025821354397275533
DRAXIN,-0.05215834648461193,0.050393931041957274,0.04417147209108335,0.04927479325654054
RAET1L,,-0.02244825172596512,,
NPTX2,0.06207507510237711,0.027571073639824147,-0.040076618131179395,0.0755646462897687
FGF11,-0.03934276683307108,0.08831647431170873,0.04926429882158434,-0.057972887026296806
CD59,0.051040085038107044,-0.013007960144187928,-0.048521674714918576,0.03671666868880343
COL9A2,-0.03544502137212336,-0.01082725441352386,0.13789996706317673,0.01776428736197313
DLL3,-0.05758871306015253,0.03939558411430878,0.06267134220135943,-0.02036684668914239
FGF5,,,-0.016971165499185866,-0.030490916994535405
LIN7C,-0.028623172463006073,0.0034586482435920995,0.03124762464423194,-0.023962543656762637
GDF7,-0.02261222172129205,-0.015021003226184241,0.07286991535077983,-0.027574659288678024
PSPN,-0.016264860205265866,-0.0075823744497699385,0.11070658453995855,0.0174115815974456
ANGPT1,-0.027247843622017206,-0.05848307662274525,-0.04112354138172049,0.018957128243770025
PNOC,0.13636505212909872,-0.01780801283064387,0.036877021652525745,-0.015451425745862326
L1CAM,-0.06989115262166218,-0.03605102093284296,-0.03150854851360515,0.04787990595256628
APOA1,0.038364157508328896,0.012785096973117522,0.14051861701394833,-0.057008753470996154
PSEN1,-0.06922581629214139,0.03237682014414708,-0.03423576048102589,0.04128113667622581
CALM2,0.037371660619286706,0.0045635517640167725,0.08423599815156481,0.024239415212765222
CLEC2B,-0.012470870817557982,0.03230616765965311,-0.02114316074698115,0.08193232820027983
NTNG1,-0.029797224075303365,0.036039128597178935,0.040319684639006016,0.054047995425403214
LRIG1,0.06911803069201801,-0.0031608217858322624,0.09026872483966106,0.040489834680113905
CPAMD8,0.045666629922588735,,0.052496855638156675,0.11065274582099648
GHRL,-0.016828646461500466,-0.0162481313362673,0.09640392135501168,-0.0172357323236801
NPY,-0.026352615848444925,-0.03036506964487456,-0.03167533817651926,0.04059101717247217
MMP2,-0.07867174742429055,0.09496141782267035,0.0328851468796813,-0.011298878028145993
PPY,,0.10813840970061231,-0.05018310635446675,0.028487084784461082
ALKAL2,0.12249249686372754,0.05596909585676697,-0.022652392501172573,0.04255833542747845
CSF1,-0.045267489916579556,-0.010795712685804735,0.05949138221493876,-0.01968646088418929
SEMA4C,-0.0631045398870898,-0.02932660475546166,-0.008762494871971413,0.024550005718673242
BMP8A,,,-0.022514511172011222,
ICAM2,0.09911810541620722,0.0941740661663611,0.0020010561007791174,0.052665127396663416
SYTL3,-0.02174268536428828,-0.03838238797739185,-0.0039058960588214757,-0.06193473968309378
IL1A,-0.006296982735497149,-0.023959269704389816,0.0737783100037551,-0.03098177047440171
HLA-G,0.1402174793658467,-0.013936481154534231,,
PGF,-0.03242196946408183,0.03211861181058615,-0.030203746876468526,-0.05146710878982064
LGALS8,0.04076570664486136,0.0006327050823731579,-0.019124394174764484,0.05639039243946191
DKK3,0.0618230397518824,-0.02172395596802101,0.08205023092441961,0.036760410089776874
COL16A1,-0.06160473029104939,0.04119960057651186,0.08223546025290393,-0.017020750875090623
TPH1,-0.012941574194407942,0.045225305840869576,-0.013962791321389365,0.05098138361717214
TNC,-0.027665218339026975,-0.023266355575569667,-0.09381551240381579,0.042425773936112444
TNFSF9,0.06248799797800013,-0.006685912914280148,0.011322018833572185,0.09774770249159957
C4A,,-0.015179424432607919,-0.03031923010010827,
CNTN2,-0.03243217042890591,0.018952360322021185,-0.007665342284038016,0.030537164388656717
F7,0.02178342115623176,0.08645640463407518,,-0.024167995107651274
LUM,-0.026569850471856185,0.06200289658113397,-0.04281953289863306,-0.02729143108193082
BTC,,-0.01453611614658756,0.029488774983045335,-0.049238120938768414
APOC1,-0.06790057211037223,-0.03829518917385725,0.18588864315008488,0.040996402124391124
PKM,0.009431869975387431,-0.03494084498341566,-0.06316346890197853,0.005012772644779174
TNF,-0.027613023341166214,,0.08955624227424047,-0.018809750190671933
GNAS,0.05149586891374463,-0.026672917911053338,0.0065751025698255515,-0.04166957666874258
BMP8B,-0.05069263532537699,-0.0061898219275552625,-0.03589124049642662,0.08894825000912963
LIPH,,-0.023854019808652465,0.14103255985858373,-0.029993494886050867
CCL28,-0.02417084136647985,,-0.017482566608627556,0.060209789038674716
PTPN11,-0.019035075183111507,-0.07195737596493784,-0.010094641221462544,-0.019434864022389396
ADAM12,-0.008103690106075501,0.008164362258218453,-0.10301402848922334,0.018625422471112457
EPO,,-0.014371076930025106,0.026712972645495364,
EDN3,-0.01612118213680187,-0.010626372527016774,0.015549910597885833,0.05953184252514718
CCL22,,-0.012609994394499852,0.10525925710240808,
CCL2,0.05334522668835868,0.019799483288271958,-0.04167313972951733,-0.06270300507374588
DSCAM,-0.06390673823772051,0.03675868302858217,-0.054222224654665974,0.01792527735229336
ANG,-0.02631748546864613,-0.010707292343412375,0.10171665493382641,0.008639438473876646
FBLN2,-0.019725886892434163,0.05152049150365428,0.03289977334246363,0.03984431657339042
VTN,-0.01294156996250151,-0.01860860496034586,-0.03031923639474379,-0.03049092757924018
VEGFA,-0.06313892767925908,-0.03328167741590649,-0.10083441330602583,-0.023263094397454893
F10,-0.005386817161439132,0.0680525973586366,0.047981831398174433,-0.02476399016097745
SERPINA1,0.026993499728507883,-0.03264383937296274,-0.019373701270850592,0.009683885476844057
VWF,-0.04857544160214385,0.023078382250028083,-0.0018098006948342317,-0.02022034139363684
GDNF,-0.02014405543537206,-0.020123869275345877,,
VASP,-0.046712702760598364,0.02241354733780958,-0.04253320651326417,-0.05847998294500954
ADAM15,-0.06827946236794147,0.03446953405597693,0.005730097341059623,-0.03270934225256139
WNT2,-0.021296560643778852,0.02591076778310218,-0.04521140948221928,0.03126897506824285
CALCB,-0.013117665618957946,-0.022448247297101945,,-0.02897758770432859
OLFM2,-0.04864147143288625,0.017557657822420192,0.06465924504585141,-0.004287510838440383
MFAP2,-0.03247052590871121,0.01823886314065785,-0.020006036976474597,-0.007753020580681836
HLA-C,-0.03464074791642064,0.07488931997486686,0.10948646389000163,0.09511582615699736
THBS1,-0.046521357846343224,0.04562518703084365,-0.12072704174205875,-0.02797923539009946
HSPA4,0.014941809469346595,-0.047257381047839914,-0.04878116269136478,0.00031888938661372925
LMAN1,-0.016376953391336012,0.03339845069880653,-0.04725679575224917,0.021747845199079577
LYPD3,0.14250732813844352,-0.022888570136295954,-0.0385541758089941,-0.008269421297730761
APOE,-0.0245569826506162,-0.060280776472768915,0.12726980527131984,0.05024561206679239
SOSTDC1,-0.017067365521636322,-0.03882500468572084,-0.031003607267331198,0.03227924564930156
ANXA1,-0.012662617642449714,0.0401818841394209,-0.014754004411185332,-0.010771117355805535
WNT2B,0.049435023150130375,-0.022948534841105907,-0.044049932379631326,-0.05489410140062636
AMH,-0.023557764348480142,-0.03665123422951608,0.07362901748662604,-0.03514869952812534
GDF10,0.04554382908387273,-0.01831483589792403,0.0032998525382451314,-0.030325869261385134
EFNB3,0.06117130748532307,-0.017428638903857048,0.04343909845623708,-0.025436499701779674
LTB,0.04092416635196289,-0.030672285516194272,0.02323864356234481,0.016008952652445507
ANGPT2,0.031193932644041696,0.03971800873381724,-0.06962820283929268,0.020279509997818603
NRTN,,-0.012796412833528368,,
ADAM17,-0.07191502662589401,0.022494451501855316,-0.03791874698286258,-0.01593473258650487
LRPAP1,0.08565801843059985,-0.006552279218628073,0.11433664900311806,0.1000998028732676
NID1,-0.06917758648540354,0.06933259015678138,-0.060520526930045004,-0.04610798449507088
MST1,-0.0361880732695432,0.014276524553767619,0.09345832455899572,-0.06396681663093615
DCN,0.016521959749161912,0.08537454784812282,0.02885432745717371,-0.00744526906697722
IGFL2,,,-0.04912121034289649,
COL7A1,0.0055213615183700255,-0.003572946632243167,0.030892615837593902,-0.03768139237271133
CALR,-0.06863829743799701,0.047839313075804836,-0.04900096332983684,-0.0326852831545498
PIGA,-0.04979581338851621,-0.001417083683345999,-0.010886513513361689,-0.007359064755926037
CD200,0.062064125619773584,0.005293446903780982,-0.007974442066760108,0.013967391866052361
GRP,0.0044233633838126505,-0.0140355733000328,-0.022059725381133575,-0.028107674204080075
CDH1,-0.020261878106680127,0.1176707359467509,0.023096918146131424,-0.013148547051049233
LPL,0.014590126064274884,-0.0226672955596937,0.008489741670475792,-0.04201145321023351
SEMA5A,-0.05135417702981587,0.042558107150433955,0.062391824561519565,-0.023894315657652324
SEMA7A,0.01702241084626189,0.018625776535377107,-0.040740185514638205,0.09085773194371624
SEMA4G,-0.03326838019539644,-0.0820643545149164,-0.04719426987787381,-0.04057644579656037
SEMA3B,-0.05478375911736397,-0.007961171135853559,0.08804354382772177,0.07326192100075009
RPH3A,-0.04400468689899065,-0.052018354641000346,0.027719584399739285,0.020622699185413283
JAG2,0.019519231624648855,0.015905251644370986,0.023586971282568602,-0.028212260441212098
CGN,-0.0031952845015794248,0.001063895811255222,-0.016570206533243616,0.05963479462664919
GDF15,-0.016091721540678137,0.012716970140622369,0.037507579675218394,0.030301991675988037
SEMA4F,-0.009082656777795965,-0.025716163976863948,0.055269900848038185,-0.012047191446867287
NXPH1,0.030853111064450316,0.05004039173592073,-0.0002293177188600991,-0.02660303203849619
ARF1,0.05572719477383802,0.004414322008941551,-0.02767919841578337,-0.03150574870757233
DSC3,,,0.02613509521143982,
EBI3,-0.03230929817238787,-0.004973572929065453,0.1067150673003301,0.06577615885492877
TIMP1,0.05028430986143051,0.0350175013877082,-0.08772125436998837,0.010545169734592507
SEMA3C,-0.008578575473588708,0.06764487562334867,-0.009277290668170204,0.11720262097321205
GNRH2,,,1.1838829036055394e-05,
GAS6,0.03553523905222409,-0.008312977435876733,0.1118309649727685,-0.0009097638498295175
MEPE,0.0715100821436192,-0.02165934478699654,-0.025690184489297378,-0.020954684769854192
SERPINE1,0.012037365793069878,0.052540393570911614,-0.08796397632593883,-0.038599443797012065
RSPO2,-0.03135000729473936,-0.029176324829569764,0.07177525773869985,0.016562684363288414
SHBG,-0.01445348391102356,-0.020366674515151284,-0.03897763967141837,-0.004135537722006504
LGALS3BP,-0.05670450695556441,-0.008897208661674122,0.11382329454490682,0.008548610605150393
LAMB1,-0.06525650905719226,0.011438359455173673,-0.010433349778074428,0.010303581910129419
SPTBN2,-0.006516699671275239,-0.00036270126321557916,0.042406502724360244,0.03001419565623637
COL1A2,0.03885578485259129,0.07638489439406862,-0.0893039270756396,-0.06380497032555442
DEFB1,,,-0.008596077530570314,-0.02335240908643637
WNT11,,-0.030150695314339296,0.041189274269745994,-0.02096507683341622
LGALS1,-0.006815999472690416,0.032229772078940115,-0.08809562594843584,0.012398201206360484
BCAN,-0.08290793175900314,0.07403947452446055,0.12274103007352412,-0.018282084012997694
ANOS1,0.0184097233181552,0.01842195723079646,0.038574308219934045,0.019658917245480047
EDA,-0.02477131153248263,0.024396696421124853,0.009455899363314094,-0.0371643259105935
FGF22,-0.02118376669519262,-0.021544626956370768,0.03553920151526002,-0.0291489491811321
SHANK1,0.11706790258249136,-0.023300836620866645,0.04284566449417143,0.03517514666881737
RAET1G,,,-0.023181296660066197,-0.019307844121812544
TGFB1,,0.019530688356327805,0.0010500189791552309,-0.0727408175122564
MSTN,-0.029212208773945866,-0.02177354983113556,0.0151312990102558,-0.026108205569824485
WNT4,-0.023350427018763224,0.03771341619382858,0.046088501793248526,-0.0048900621863303805
TNFSF4,0.0662515659583209,0.06896659274150503,0.05013648199119872,-0.002104376234529497
NTN1,-0.028655022143581167,0.007214805826407229,0.08610259736251666,0.020735905461252882
CXCL12,0.04777294822539828,0.06930520932175421,-0.03621034674143935,-0.012769801450158392
GNRH1,-0.011638502204979667,0.017190103068115237,-0.017078864838616474,-0.026481350925061993
FGF8,-0.01626493262032052,0.1656624337860701,,
RIMS1,0.07357401686271536,0.03807235157681719,0.050053233580061245,-0.016692303778199465
FGF14,0.00413223489902678,0.026471565662238763,-0.0007308526309352803,0.026457689046240976
IGF1,-0.01854398423351833,0.024027933810145456,0.031940788456743086,0.006794823513079354
TNFSF10,-0.03903276825316731,0.05850317950154271,0.058118252726982525,0.037806827681991916
GDF5,0.09728283454830969,-0.04378586229859465,0.0769400504515984,-0.04183530185096182
CHAD,-0.02303649063555282,-0.0010681069893949406,,
RGMA,-0.08845232386966939,-0.030927930750737607,0.02719518826681745,-0.03514833302498482
WNT16,-0.0156826761937675,0.10411873606341002,0.061742309525699375,-0.029319473635719417
CX3CL1,-0.022185758058677313,0.010263118560602077,0.012279839379691296,0.033031413517860334
FGF1,-0.03618425612379828,-0.009891078216008396,0.06347413909269864,0.10441293978136743
ALOX5AP,0.01646181603002792,-0.0027156385106849546,0.020396974379609165,-0.02715429038615197
IL1RN,-0.01597624331341718,0.07558225375330539,-0.006288512205563678,0.006549904304405245
PCSK9,,-0.012420916001472897,,
NPW,-0.016548990571420927,-0.010370476717652108,0.059448442013121584,0.03744116724888642
CXCL9,,,-0.030885321161116388,0.08180868450967015
ANGPTL4,-0.027392870560200934,0.014136715106329214,-0.11546910765656561,-0.022367421022920154
UCN2,,-0.0140355733000328,,
OBP2A,,,-0.02088284716159463,
COL4A3,,0.1375962099593605,0.05494296871176062,-0.023144547150613932
NRG3,-0.011776815735526098,0.03711220654826784,0.061842256184262166,0.048440722148432
IL23A,,,-0.01628795397702824,0.03522280441414233
COLQ,-0.009202516179299515,-0.003247906952418704,0.09607972976268014,0.029991942309769037
SCGB1A1,,-0.014371076843523421,,
TNFSF12,0.04295665404230156,0.003460593486457859,0.09306573396960309,0.006939286131758105
DKK2,-0.006509995859402856,0.07527439099338326,0.13959712660196202,0.032199996816070935
FYN,-0.021348827073990002,0.060348030083143316,0.058080899387046,-0.008270988464087598
ACE,-0.005475133617863981,0.08288583531005381,-0.05595902033401198,-0.016826172506706174
