,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk,ZH916inf
KISS1,,,0.04814006916398279,,0.04468356976272502,,,,,0.028234720008368422,,,0.022527604226956315,0.08757394604756033,0.01187936714839819,,
MEGF10,-0.026232239313406503,0.0235292049091795,0.010886961004713792,0.03004643364635052,-0.008239477119179432,0.03795977294487821,0.14799676570364767,-0.061723318004256136,0.02991965432585545,-0.05397452591703132,-0.001215273978067146,0.02068980957806757,0.24583475189113582,0.17895306904897054,0.05656324682697536,0.09646794526766415,0.11095581041586114
CEACAM1,0.04382301445612301,-0.010839409588924627,0.0028700594848080235,,-0.002961813099622037,0.08471580851234986,,0.1800954822807917,0.03823335558977388,,0.05530814460377854,0.07804665596794468,0.10529171863980087,0.033346892427543386,0.04185341847213063,,
EFEMP2,0.007682962980315178,0.053904764365121614,-0.04630571386190198,-0.0018648998494228653,0.04313857989916762,-0.06108225741736736,0.16654855322187267,0.15999435851231295,-0.03376450514531197,-0.013349604229561393,-0.015331834397822338,0.10189355377791871,-0.13334736966104763,-0.2100833540292963,-0.043526268787792005,-0.013110099144109967,0.059286116400973206
IGF1,0.03025676106992626,0.045452424656943866,0.006326477365132031,0.05482577560513679,0.03300107892803923,0.055954401504878064,-0.06483676705610178,-0.006668862746432754,0.0008434806529546636,-0.0019189980811771005,-0.03465955812850459,-0.03093645000441769,0.1026970437121934,0.13539186866136177,0.04562987060309699,-0.050500947149565455,-0.010641129638039227
COL6A3,0.00013695848683242419,0.057125059562217764,0.041269471657170397,-0.018017401555115692,0.020888172592101954,-0.001696330613228645,0.12631520157562795,0.03213861267931702,0.024972238594600592,0.03368803214627562,-0.06985610191574432,0.040819693341808926,-0.13480058124342098,-0.13881690638102379,-0.10086978870049355,-0.036015833947852564,-0.040266804720742844
RLN2,,,0.013053025021858079,-0.027998287437045057,-0.025327500452355104,0.004529339690959227,0.00972554373198005,0.06397148698305641,-0.022920298792734668,-0.013021630926010868,,,-0.02769328163701815,,0.06668573970517006,-0.020323494645721543,
WIF1,,0.03746590100787104,,-0.006661959034254533,,-0.005487602063726654,-0.16113182419089822,-0.11671233432822918,0.081398454717575,0.02598314378967153,,,,,-0.021021928423599987,0.02704838459197868,0.0571685015568305
IL13,,,,,,,,0.03211012294366928,,-0.018111624837639735,,,,,,,
PLAU,-0.006170910265043927,0.043280575816057675,0.02589971107036326,-0.003512903097577168,0.026918901157772623,-0.036170323359735496,0.27439440171054935,0.1848455460895402,-0.028110334829271756,-0.0417695542158172,-0.048040724470606096,0.12464018313863555,-0.11899742922499788,0.008909957265033588,0.023609737252582027,0.042073024847999976,0.018831199891709897
CXCL12,0.007301804449711098,0.01811694318057517,0.03637899664965809,0.13376488695404176,0.013207278342349301,0.09451364682068294,0.04599562393176546,0.0011652212077683255,-0.007573703897174169,0.03300491697011599,-0.017587423508031417,0.02435146748940131,-0.025958354881542425,-0.03179105415246443,0.04424025565203878,0.03310131122352924,-0.06203477687462549
MMP9,0.09209593730432913,0.043505657828056765,-0.01275985998275039,-0.03143404323645861,0.03763923749796637,-0.05453123606364638,0.10762847874257506,0.19409855073933763,0.007942501466995792,0.006884217655368196,-0.04621137014529932,-0.07372705914350576,-0.13638111453992346,-0.14072059754443375,0.010740778268076621,0.026890510861741754,
TNFSF14,-0.01787681901005199,0.03810004661287098,0.00969545395078471,0.030376533183728207,-0.036837317552527934,-0.04031012189181864,,-0.009120114793294798,0.012352475394594883,,,0.009254212229457895,-0.08584567333432416,0.03867258145404486,-0.014222445682695012,-0.014774662109102821,0.07129574832963625
HBEGF,-0.009324044465959287,0.005004943282712705,0.07979393425786911,-0.030013257794400477,-0.047558422161899754,9.214614429140345e-05,0.1724931231494349,0.0654123845447607,-0.02562691505741587,0.07425541207230037,0.013388709934666737,-0.04128694739452738,0.05245065265444381,0.040771279548137154,-0.023861682186670993,-0.023318954664507945,-0.10349319211347452
NUCB2,0.011092433299651436,-0.009355737637156877,0.00405128058197494,0.01000191664940056,0.026012859256832863,-0.023214471445505327,0.06303097587142956,0.14697492688942213,-0.004425050237964886,0.028066302866170557,-0.0010231852099030364,-0.01597624877190353,-0.1049385529606318,-0.10330940218394523,-0.011876451562951962,0.030344976056268142,-0.05163999546429417
VCAN,-0.007543289942045064,0.01628020331347493,0.1053989743306529,0.038666764261577814,-0.00892588631156566,-0.08901635159232543,0.3296876163580479,0.14161725254608315,-0.024533309745269117,-0.027586648645293976,0.02912887829885901,0.029732788235820245,0.12402134430157026,0.19318368454296014,-0.025528550658223625,0.05675085653757385,-0.04303807245785039
VEGFC,0.003619267006886814,0.0033482109859525105,-0.013628731250530799,-0.008493780178469424,0.06734772755828261,-0.0007883978853115084,0.014701470404253101,0.04720586804347824,0.014896850404529685,-0.015760125355025068,-0.07107068271238075,-0.02899535651658706,-0.08954220957252455,-0.05996186877319215,0.016020552204815765,0.004249959972704314,
LMAN1,-0.011106439802547134,-0.06888130335904907,-0.04514367385376023,-0.07533211747496946,-0.10806852256639128,-0.016570135045434312,0.13174792784478767,0.18355675254839415,-0.06937771646659659,-0.015562099323245036,-0.09760682383251694,-0.003566215214841365,-0.12459335004980863,-0.20841840914379042,-0.027934707270906956,0.056367369759267386,0.0634548762668981
IRAK4,0.0366762896367485,0.011001109366984747,-0.01294859353987549,0.0565334507289441,0.041135587717615184,-0.04129152969884173,0.1683117108667998,0.18981231641131394,0.022485028132739223,0.04561090161680153,-0.07776966652494709,0.07447829853455218,0.07838788207842758,0.0518684656261392,0.0030445149867609745,0.0067911715263788185,0.057218478167156174
MICB,0.004054787588023642,0.0080812483256708,0.03253125089009561,-0.0022128355139548446,0.030222037019837004,0.027060182773107004,0.053071416671703585,0.10337863617402598,-0.002316045066892293,0.05480313904079546,0.02641389400771027,0.03942723171728402,0.01775870055784931,0.02800104422038566,-0.03264715265676082,0.03596482806610573,-0.04128146477253413
COL1A2,0.023719563626565323,0.05720401863236954,-0.04018650664800606,0.014642808244721162,0.00598711871335155,-0.026430999133038858,0.12523226369206353,0.20425172773334907,-0.023996648484977685,-0.01770665991361903,0.05463546996050372,0.06772013589479281,-0.09657175824128292,-0.12165328442792864,-0.0737314488695969,-0.05963427302593996,-0.08321671787250842
ICOSLG,-0.00456694595553735,0.07057931139259178,0.0201675682595656,-0.03537031079599485,-0.07319425708627761,0.0204346750031274,0.14967736668823375,0.12632633272209012,0.06338192534382565,-0.007607949075165776,0.08017534332055563,0.11678522108551741,0.09901208083373673,0.18394501929863755,0.004898097259955781,-0.02189432510410151,-0.04463702062012021
GNAS,0.029534830929920694,-0.012204559655634637,-0.007787392897040376,0.013180971647151563,0.0012152613967090539,0.11816635181799096,-0.21810550348986704,-0.15596718524962525,0.01687993907036345,-0.033992556527311646,0.011667513120885025,0.14042308705114284,-0.058716862917874264,-0.020627611423005437,0.13616648254785593,0.010720252463245738,0.04438623605642378
C4B,,,-0.03802821876950998,,-0.03405699576193613,,,,0.02240703321971405,-0.02259034572268575,,,,,-0.018624618816989437,,
COL2A1,0.008025374348049933,0.08942548258286423,,,,-0.022422154005840415,0.04570823507953853,0.0137879309409925,,-0.012832148389389557,,,-0.03989022722303134,-0.03891947304734288,0.054219965636517445,0.023782770620883492,
GSTM2,-0.011396351262179688,-0.0029492985210574987,0.06802073847805276,-0.02514762681217704,0.03977108517691523,-0.03788308889309528,-0.031267064998633416,0.05708876733128545,-0.042005352494580234,-0.04877201998830103,-0.06947337773511204,0.1614647092023039,0.048698228567509765,0.10184488516381553,0.051246431957861965,0.03562344572873446,
NLGN1,0.023500305340248728,0.005505045273055833,0.11285246537531347,0.10612143203504217,0.042884489382366074,-0.04969032039301503,0.1543662299664416,0.14363897791012023,0.010646525631665717,0.038493200591701186,0.018521235270109078,0.05357747373235984,0.16411836397808643,0.130639880087069,0.10745913168787703,-0.05623067603527413,-0.04310250714457823
SCGB3A2,,-0.049224565373566787,,,,,,,,0.010508770334078899,,,-0.003610527985808854,0.023917375838470815,0.053515940890913535,-0.018983008272571215,
LEFTY2,-0.023643128657874154,0.023645085977520214,0.047604670297497945,0.10370697024785705,0.016863936518796332,0.008660006616224116,0.1475223501006517,0.2163195713526488,-0.006729093022668412,-0.02166660916386432,,-0.039710445122521976,0.03332760716509715,0.011863639770966022,-0.00942736753977614,0.05670903088522319,
ACE,0.0186751709400015,0.02750410699753604,0.0889405803653326,0.007726192606343571,0.026319253135913934,-0.022553557500053962,0.09578309522287909,0.19637999233336087,0.020223862299853675,-0.0030618240667153952,0.10874698989154483,0.13585134562487855,0.09937950918743535,0.18791905217171512,0.052055000951566295,-0.0003481152271835051,0.09270462272281553
RPH3A,0.023673279764617035,0.03453699764258534,0.05512754759769006,0.041705171191838544,-7.571691434946069e-05,0.050156218351150035,-0.06240885380574842,-0.06853219149454576,0.027927736794730474,0.03257497221259714,,-0.010394889579522554,0.04674459103342763,0.12469355088631602,0.03676527363818494,0.07938465193554452,-0.01090133646771873
NCAM1,0.049992903338188364,0.059901712971874195,0.0015702499130899705,0.07129097976322725,0.0408841128416493,0.06201846791482292,0.10920024345789305,-0.03859723704082212,0.061098806398948644,-0.053827631882953045,0.008295377132867977,-0.04462525737138218,0.2644514116069762,0.17322470684324917,0.22343088895925778,0.04490739902098489,0.03960660001710137
EFNB2,0.02336128636347723,-0.015522303408192894,0.0042948052807756055,0.0422299695038283,0.009272729464348801,0.021241988113711148,0.04596096573683873,0.028118739818451147,-0.05301357853816524,-0.0380811356006519,-0.009431108610100727,0.14043073457142285,-0.01611723943446486,-0.05644745032763035,0.08043730054180225,-0.05834269272556391,0.04191070999912711
ICAM5,,0.019632280791120758,-0.046744618519948544,-0.011867932432289693,0.02040796584648319,0.05015354175709648,-0.07976835373889238,-0.0629257891962389,0.020976552518210283,0.018875355680772875,,,0.020103397542357182,0.052691269114192606,0.11248792691668998,0.03732488647793771,-0.0788729523100196
CCL5,-0.015958240409795186,0.07087547431250614,-0.07390414174866934,,-0.01109838851121519,-0.040972783778978894,-0.012849080307303416,0.248639760459704,0.017441768955186603,-0.017408352261121904,0.04206147488816741,0.0010809808735306565,-0.036613744159836634,0.015155012521344173,-0.03451073616046362,-0.0597102368625146,
PSPN,-0.05222284019012615,0.007882969302870737,-0.014524792697452481,0.058685098952013015,-0.018468466555833958,0.02959743055164747,-0.00881959932095867,0.0626944356481666,-0.03103748983474642,0.0767855902090015,0.12889559668369815,0.04849345244748622,-0.02066491703262391,0.03758429150125541,0.08371543919802044,0.022046372854188295,-0.06828260898869455
PENK,-0.030083111386016177,-0.012855509944765016,-0.02692290668393643,,0.0472290158889033,0.09483171582391836,-0.09402755476879016,-0.06994991781612184,0.05324967393863393,-0.02259033944229779,,,,,-0.026690950529612147,0.04622246258897042,-0.03270538315688224
EGF,0.03541080708205987,-0.020810374203813393,0.0016182429285402076,,0.026438094022390248,-0.0029927497836174954,0.08055447279767297,0.08380139538260833,-0.028782831189950033,-0.023700809433805137,0.00927524020482733,0.024015464034467415,-0.06377972074926204,0.025912937382018168,0.020411105551231126,-0.051395395980344996,-0.01594115626256403
SERPINC1,,,,,,,,,-0.02119719313354174,,,,,0.06457131847377363,0.03154021058668891,,
UTS2B,0.03417840437801539,-0.012046817129092821,0.015361459343432084,,-0.013359191044376837,0.03444564122505244,0.02495844967940747,,0.08177671105386593,,-0.01625257938913222,,,,,,
F10,,,0.03123517962081259,,,0.14277736988979572,-0.03890623837907973,-0.053232212475911284,0.035415735249774746,,-0.04817769385534833,,,0.0892283881335562,0.005031386742685262,-0.023748965405559888,
FN1,0.019815356074397064,0.004288064198220843,0.002069787056573289,-0.08602842987298658,-0.0337051656585995,-0.10068684639963534,0.17425938474773772,0.23825568469375644,-0.0696624196159909,-0.022478632062054787,0.05239467292065852,0.1371005198006117,-0.22859192734595662,-0.36893894638922814,-0.1794271958546634,0.0267114537407768,-0.018344208169188136
FGF2,-0.024409007749321365,-0.02236630972718373,0.0013932298928810496,0.009792419522416775,-0.013562629723026248,-0.025292253235447974,-0.015860777598230725,0.09119868861923079,-0.01119306518957244,-0.031183967957699617,-0.10394418728783138,0.03734089197871917,-0.0477665133948732,-0.02807912443629715,0.001079119167956586,8.916796625352258e-05,0.07463999392692916
GDF9,0.11538990181033892,0.004959083882396289,-0.012438561041562289,0.15481127550139842,0.02584448955454915,-0.04279892873489302,0.03963168883916485,0.1549602984096394,0.0052416503369573705,0.040846929853973674,0.05829771461877069,0.012909295550126711,0.03578723438348823,0.04894976125641203,0.07153754571759771,0.03342546240567334,0.05943146065301836
CSF1,-0.01297079200037467,-0.007783236563740998,0.0024581234323054367,-0.04708712701095332,0.0067730361596791844,-0.07131012885686751,0.19930087735934443,0.09650551150147138,0.04582879765118388,0.014899005394411996,0.06374804938854128,-0.0254379381783565,-0.05642841861865338,-0.06271486097852905,-0.059605224167781606,0.03689359697540996,0.0719813433738077
GZMB,0.018811720027616937,-0.03422289181839628,0.00966223344813701,-0.01681962834121449,-0.024629294413313872,-0.031909404979764286,-0.0673154310345618,,-0.026402163647489183,,,,-0.10209030790391894,-0.09238669024247091,-0.013196144760765676,0.03253295533070996,
WNT11,,-0.03800007100097845,,,0.0018321296164750494,,,0.003210335259707247,,,,,0.14062120741109727,0.14171083284696318,0.08203794726759613,-0.020105761680776508,
GDNF,,-0.01946940059055717,,0.02081014245142881,-0.02486407515254903,,0.2206659146259653,,,0.006748445064290802,-0.02216763614556005,-0.039710474395469965,0.00841819868285281,-0.043074828436917824,-0.0390977303059574,,-0.04739506843213986
FASLG,-0.015662364989903844,,,,,,,,,,,,,,,,
SHBG,-0.022580213452606405,0.06789145672972871,0.008127512554608909,,-0.03351378519837015,0.07361582508609031,-0.003962733462312649,0.01877070287500622,-0.036382076994562314,0.014947519055593248,-0.0340733193621278,0.003195118218407658,0.06057737968801701,0.048849778152306976,0.05684445398658955,-0.03256448247766035,
EFNA5,-0.03301581141964086,0.0024237168027455157,-0.0023455078238700413,0.09662911285777885,0.009736453660062582,0.011696082046950114,-0.0990441463936028,-0.082398088755528,0.010745609776574454,0.06134837922259223,-0.0597562997633981,-0.03509188086337012,0.05221355148689558,-0.07819311296687703,-0.02434737178380829,-0.03533531270751047,0.05885004300327282
THBS1,0.01362664809724778,0.021672691551814744,-0.007204692368580474,-0.023205261698345647,0.02724709167029314,-0.03173570216265915,0.17689398770973191,0.03879057441937462,-0.037266605554476015,-0.03464105149496442,-0.10398336761300042,0.056882615943709094,-0.08296329546053872,0.009362573300449204,-0.0967000370061783,0.017883266177747756,-0.04384470529642159
PODXL,-0.00738178740211302,0.04345578945173796,0.10330456873463315,0.08545162671818451,-0.0337777451906612,-0.03698199037654575,0.2346073670212631,0.19518501404446104,-0.06095089528097802,0.04808689055857368,0.1425056676488827,-0.00658351267708056,-0.03017572701055717,0.06326496942070085,0.060259490645210675,-0.05956877246975657,0.027148782642661136
LCN2,,,,,-0.029984591889149908,,,,,,,,-0.0774477092552014,-0.10716902282483055,,,
C5,0.03696123408555089,0.011781568264851537,-0.015326719880621993,0.07134593531182389,-0.01073004214916271,0.011494593689145604,0.12552361040537222,0.19428350627733168,-0.026842827012845603,-0.015336521008777354,0.038412086754701605,0.14588025296877954,0.07541330398867828,0.05289124353451765,0.03545710332814343,-0.07102498603636963,-0.0017469489888052446
DLK1,,,,,-0.02744919186622489,-0.02095905300159596,-0.010300739061649545,,0.0760558275070951,,,,,,,0.10702223766689284,
CXCL5,0.05275274542968635,-0.01029404157027015,-0.027533810343607523,,-0.019379565252718833,0.044414538264867645,0.029444572505595835,-0.0027095674439581038,0.07048095308266218,,,,-0.1292604694853412,-0.1673811040857514,-0.014699158938780954,0.06747606805972704,-0.04062782109860095
BCAN,0.019528759867995765,0.11547717169724334,0.07353867857325869,0.08328565395883017,0.008496469491977954,-0.005299721121150889,0.31826733114284234,0.2758112839401228,0.06514257886584893,-0.012697496969743732,0.06757933228460336,0.19207358795626897,0.2770752332394093,0.403572221863646,-0.0039162275270308656,-0.012860154823312429,0.010706635975506567
RELN,0.0014714961809980521,-0.02174320206542287,0.034951204948944235,0.07509595950348087,0.0359388743987884,-0.017233742894547443,-0.051853819645410436,-0.0658881235960056,0.04358975346111889,-0.02095042975467376,0.05444929364670314,,,,-0.04467820055184397,0.008106691144130516,0.043617241620755885
COL4A3,,-0.02999335589999135,0.011003119688235967,0.027186394072837752,-0.030804535388018486,-0.06802471713956876,,,0.005916630168744549,-0.01711962548369376,,,,-0.0014693447953747288,0.04616579633201033,0.0008120510560622314,
GNB3,0.048712270842409325,-0.009899454744740762,0.00731988588095698,0.027752093802917255,-0.04103091939190087,0.056765003678261094,0.194838639415144,0.13656492860558325,-0.03937361633662317,-0.0019155509522009206,0.05580782642823066,0.09240961249466569,0.09100076097873759,0.04908670110215645,0.11945323645718486,0.12885361867021772,
PYY,,,,,,,,,-0.02433362568075917,-0.012639954140910327,,,-0.08283645374805967,0.010746898066195606,,-0.017299406738185145,
MSTN,0.023571405705579113,0.024921082521481525,0.07343367404149184,,-0.03650173577728254,-0.041725750175287686,0.0238205327818221,0.21509718639741976,0.002081027061305991,-0.011147323724632688,0.009702369852105062,0.07071760357046239,0.06428390710239348,0.07353787999870039,0.10951815825735613,0.01671598303866295,0.06954543658493025
COL18A1,0.08501608510089798,0.05883379178603405,0.03511561560151931,0.026972865793788874,0.030896274611816963,0.006943850458104374,0.2553779784169114,0.14033255465804972,-0.03300468080977452,0.006388858033793004,-0.09357686737996092,0.10880600052508187,-0.037419400115264755,-0.15470855706838887,-0.058997592039357276,-0.018000661466960974,0.06663431149156056
FABP5,0.06681737184836581,0.023703917551985153,0.00791757364166368,0.06990219062421481,0.05309716156244145,-0.051602676895200705,0.2517643158442647,0.14759293398381357,-0.022866325018835083,-0.05077419181597701,0.047278309623171644,-0.04431879682493376,0.07073916064365435,0.245728953022995,0.13043917937175775,-0.008171269673968301,0.06958719715231597
TGFB3,0.06470522217397795,0.029279615454874588,-0.017041802268391606,-0.07852166070268338,0.0188724398275958,-0.035151750269117495,0.16070461052736731,0.07994434622307822,0.03792829372939036,0.032382162241822346,0.003955794601682655,-0.020675403376203563,0.008918602101028617,0.046475214075871726,0.04098975909324518,-0.008848206899900688,0.02589226703181108
BSG,0.011123841173401889,0.09539872164131287,0.028356559786107877,-0.004116361285312717,0.013823860869663617,-0.04291734633278042,0.1104400892170232,0.056072214000288896,-0.05685113557731395,-0.04670540908718942,0.006146711155721835,0.12142590499586246,-0.06939301585103295,-0.12134761923255405,-0.10613189758875151,-0.05632678505104872,0.06837429320278357
TDGF1,,,,,,,0.0056505584330170545,,-0.019812133206158697,,,,,,,,
S100A10,0.02786081834568523,-0.10724478336982134,-0.024921792216931218,-0.03525100125115664,0.012798297221839281,-0.060779192599434026,0.12729769936124388,0.20487099997192565,-0.0760063954550986,-0.04849194134730993,-0.04481006670334859,-0.04978604277673525,-0.2867028630088262,-0.31680357938420467,-0.08642686555194808,0.022383304337887367,0.08716798450895065
PLAT,0.03247585952159664,0.11194624571406028,0.055210907918330186,0.018509682537792595,0.07347957877942325,0.023534514784210363,0.24277268127476873,0.19511841253656573,-0.05295077241775485,-0.007752201460426806,0.09962670951264202,0.05348466234897163,0.18138112233719011,0.2994251312838036,0.06006397748699826,0.005717022093275466,-0.11657034398461161
SFTPD,,-0.022752813267703485,-0.011008989015299238,,,0.08680753271469244,-0.02465473298731391,,0.0026031019886735805,-0.022016977394915354,-0.02842374925439578,0.008715772565354992,0.03664413685193738,0.11787097239291823,0.07595085685919892,0.07231629753201568,-0.042562981295391385
EPO,,0.026756848729065513,,,0.018798292001913082,-0.01955216587028517,,,-0.018068877849794045,0.006060918260097786,-0.07313773496594617,-0.03130273757190218,0.024244061738795623,0.026982482333584815,0.06847482268695412,,
FGF7,0.03419779813383562,,-0.027412379414190613,-0.011824539533815206,0.024985005037169866,0.0593218538810544,0.04971237927817553,0.0180118088809776,0.02617544205416271,0.012052604531240301,-0.03509483433397755,0.07392864165891205,0.11398409244383888,0.016692098254799365,0.08666978927371505,-0.0019466415334381333,-0.017113815069869486
CGN,0.03474391395267737,0.027151912609547343,-0.026858292177691267,0.023353663809941635,0.052133446743396206,-0.027923794723799796,0.04064356043643419,0.16014676788504523,-0.047754258942546264,-0.03866416871296316,-0.011779222122109998,-0.01683809177023689,0.032012553658739666,0.08563806796110185,0.07407449879048121,0.0068028368015712925,0.02649618936224648
FGF13,0.033619644598904395,0.0032416555654171714,0.05314996998043862,0.018673618490147405,0.007296268709618092,-0.0035544462726733272,-0.1122035170062016,-0.16437403636711137,0.08941687656667911,0.02003866667441754,,,0.17662464684587775,0.18365277543173894,0.1062547753267545,0.06444470284106547,0.15341979075037362
CXCL13,,,0.044557193451808697,-0.020700972446043873,,-0.02978910932739883,,,,,,,-0.03791071521755384,-0.07631572048337704,-0.010699942280649128,-0.025217539141166728,
ACTR2,0.00280773725990264,-0.005602157668847487,0.01981075530147356,0.01830789180835762,0.027270819031784306,0.006254651821427527,0.046586620680747294,0.04593616331408762,-0.0055416427741419305,-0.013713948480126536,-0.003163636240510778,-0.06292135953125419,-0.08603985522696618,-0.1275266192619967,-0.06828481280108523,0.0333438766345265,0.02926729662083353
SLIT2,-0.025476529994146235,0.02459972197760678,0.02746187597983015,0.03220668407809202,0.040831936173390856,-0.01952182905265769,-0.015679081141950026,-0.06206466528151567,-0.005658254928132058,0.06415794391340326,-0.033494585027900876,0.04447818020168913,0.10733044355949978,0.07927705177168143,0.04213907958034639,0.027912496494622366,-0.004009019057397147
LAMA5,-0.005254477985679595,-0.03139014211103946,0.04095204745092867,-0.04725961554282428,0.05412656337789941,-0.06345549152461295,0.10533897096303994,0.12681449830965483,-0.0421635772704279,-0.012207091796222778,0.007846305353197077,0.03533839968111688,-0.18424089497835353,-0.23052191590119323,-0.06295552940829993,-0.01343021002952995,-0.07471804773334842
TIMP1,-0.01663157195910531,-0.0035953673355014247,-0.0030223625611956175,-0.07816908505723118,-0.035352656665517374,-0.10360036068251527,0.12362091692796506,0.1928102653969193,-0.08142397548755394,-0.006007878417744905,0.08417729890128563,0.00865634248681763,-0.31582166976604825,-0.42960170954716914,-0.1669500201975229,0.039949996506245374,0.04507945163109204
PLTP,-0.006868176887520536,-0.04466202447047878,0.04162700028247803,0.015330540900032493,0.032549292440342596,-0.016534625008122257,0.15860712601264548,0.16851061901482806,0.008334654829136173,-0.018553085812153713,-0.048251729540671376,0.007713937804925255,-0.04112979711037263,-0.04384230041280118,-0.11604335593944806,-0.026475775342329477,0.02103498852306605
TNFSF15,,,,,0.06671408050450915,0.008324682804796821,0.06653730325375634,,,,-0.05964828241092943,-0.013800557500856288,-0.004552625650020417,,0.01717079202105777,-0.01914863459469916,
