,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,-0.05528902077551703,,,,,,,,,,-0.003305995785327238,,,0.12324700362056965,,
BMP1,-0.09937247789402698,-0.0017948239239640325,0.006765654727481535,0.007198659407228997,-0.020732715816712644,-0.04479459512390104,-0.11640579023426226,-0.3335859717428108,-0.0991807994713649,0.044545023176293184,-0.15526893850163706,-0.29263616941760706,0.02154291337290008,0.06923124404765688,0.067506956484004,0.026763511906694758,0.048112034757282526,0.018183475774748825,-0.034964573158527544,-0.07076009937195385,0.006915887681645524,-0.04059726403576837,0.008315272966281435
NDP,-0.06468392504662902,0.037844456467619185,0.042258411151314575,0.02076891769648229,-0.006550124487931193,0.19909586335808946,0.023355085262181087,-0.06515584097978463,0.0762612522841441,0.01183956152356638,-0.13697836468667943,-0.047712292157935085,0.0039310820053936844,0.01808165094653061,0.013599503220962065,0.037829268562723985,0.13133088462733314,0.06873456445749072,-0.021757530388963626,0.07292996963603914,0.24164962835927042,0.026570170470543775,0.04292963631615319
TNFSF18,-0.03475085315794646,-0.01918374817628162,-0.024009835392860952,,,,-0.03365682979488149,-0.08210253602975497,-0.01224283567683393,,,,,-0.09360341454425553,,,,-0.025185815388551473,,0.05772380336923541,0.04684139058125117,-0.08516516387764693,
IL36G,,,,,,,,,,,,-0.013665537224729907,,,,,,,,,,,
RTN4,0.21753694918462674,0.05835519519311521,0.04460499974532794,0.02996698328145858,0.12129231401856055,0.22778565749465762,0.2645934328153072,0.43455949058043813,0.19674491196255445,0.08657796638852026,0.49360380939512,0.45408799713302406,0.00546261634030391,0.02226694984678479,-0.08830293290428667,0.052364814606722015,-0.002588524131008866,-0.15023704407964772,-0.009126839316992905,0.04249314248499497,-0.00371285507799588,0.29210286853462886,0.02284719729421113
HEBP1,-0.1008210517566085,0.028002513829597044,-0.023533986856039517,0.0095803671625596,0.015471010081871166,-0.03038773674624202,-0.07676667910842366,-0.09157365563303659,0.00042872503581444014,-0.06808412566385492,-0.2229282683118925,-0.0852072965894427,-0.0037702232680255315,-0.05617501141325907,0.010872144035608768,0.038817825847071843,0.047270294284440253,0.0814799451323301,0.017495420072126937,-0.004320209565045583,0.1862550548294698,-0.029689053330629673,0.023649417653397762
WNT7B,0.26094888368407243,0.0017612826528264904,0.016846566364315505,0.011457499887692542,-0.04403629447689945,0.03461273919521389,0.0253848448258994,0.1995280726485667,-0.06382878119662394,-0.011564690289246404,,0.1394213922288269,0.05206888871929672,,0.09338095929833687,-0.003216984011795213,0.08637724581055102,0.012845692238011686,0.0048636326780291915,0.1044865698072363,0.010744819355810615,0.040738823733876606,0.057890062860802775
PTMA,0.017436648183601924,0.08585818061024396,-0.06457667006806336,0.027232630073624194,0.022964089398655855,-0.18157439929387098,-0.26981430531510275,0.06348702518029191,0.10579028878244406,-0.08445444078403233,-0.5973365751082034,-0.4510096381338475,-0.08079087926478846,-0.013602457351180455,-0.12442355304205417,-0.07301101780149356,-0.033063693205418784,-0.11135978012994252,-0.08823379020323494,-0.028441768425906122,-0.11696276411599153,-0.10721204092169459,-0.20716264440126905
FASLG,,,,,,,,,,,,,,,,,,,,,0.03435318208026691,,
CEACAM1,,0.011929253020390435,-0.03120562460895495,,0.14138653771953108,-0.04394856701419155,,-0.07842306793058254,0.044058507269089595,,,,0.06761098046229963,0.00722887360391196,0.011522471592844055,0.0003660150645164156,0.0496471609299178,0.05115216879310392,-0.028635761655092087,,0.03806050948826741,,
PDAP1,-0.08357962331719282,0.05477474016761917,0.0037360357705547727,-0.01453061847946296,0.027535779533344074,-0.05731061982954716,-0.13191627790719487,-0.22080660530977006,-0.044987206855469745,-0.023213719131491842,0.018637396105460564,-0.21313584687809914,-0.07503341223589492,-0.014884975974279586,-0.04404769616857837,-0.03132584581655563,-0.06927573935667666,-0.010595801065610134,0.026620342198272567,-0.07649094917565158,0.07802313117862983,-0.06568468763901487,-0.025642186819132086
QDPR,0.16722392223308416,0.03202750948846955,0.06206570937192008,-0.011782137944464323,0.052999419719556816,0.20608875763591428,0.1627359656291113,0.16573768618014137,0.09282782174201822,-0.004230432920653501,-0.4136535700777693,0.11136932671024587,0.11264657231791865,0.0672060786852878,-0.07184480649498672,0.0036147277472681687,0.04344129893031556,-0.13101898915107313,0.023546462948291703,-0.02028153275838571,0.10085075539243485,0.2394581716185613,0.01893999415486621
POMC,0.11386382080367345,0.06123849799122497,-0.0008685861957882575,,0.0011560223186356585,0.1460934533773899,0.0485352544217431,0.009870579055365916,-0.02144697813655165,0.017468721121674014,-0.09654152919921932,0.10978591586729887,-0.06512575742079979,0.11182065574145193,0.07064464809018017,0.015204491810231315,0.018874670416628637,-0.027032608316167536,-0.005773474095903321,,0.023505190702774802,-0.016318645937476086,0.04150409411332784
CCL18,-0.04660375144682967,-0.044660679002806694,,,,,,,,,-0.19579246885824586,,-0.04880089909109183,,-0.035239059304820165,0.07176414245975594,0.027296831686567685,,-0.04266409427678119,,,,
CCL17,,,,,-0.015318036737915345,,,,0.016475077912414236,-0.013909049561330591,,-0.026837131594341906,,,,-0.0009374842145510372,0.12774590666188623,0.028885131029888284,,,-0.040660582404684356,,
VEGFD,-0.04067229887732509,-0.011711729813127809,-0.044695796487643415,,0.043868880391121724,-0.01566096955525713,,-0.07168440288758664,-0.02223391037201061,-0.011441049523237832,0.049720489281357236,-0.022510318972499915,-0.054979667857280166,-0.025490114852735075,,,0.015052208737882726,-0.05973060616314161,,,,,
TNFSF13,,0.014858894068283704,,,-0.029195994336121887,,0.05415031478376234,,,,,,,,,0.07094127854363713,-0.0007473834953216703,-0.025063709897240195,0.015517934651900394,,-0.03822887238517474,0.028176106525077318,
WNT5A,-0.09030806883314489,0.06517373311997866,-0.038743050225727875,0.1258943092825892,0.03027593265929381,-0.04946624794753874,-0.2280813885856198,-0.2537593649778554,-0.00011717872030988748,0.016698666058050475,0.04993880360422367,-0.10674027624868956,-0.010517297052314448,0.052602634234459024,0.0019273202609476395,0.07416813089395552,0.04468587822716046,0.04534439541372519,0.07947758650464493,0.09869046901334541,-0.02973576899270174,-0.1766423474366632,-0.0577684379721513
CXCL8,-0.1066451599618788,-0.08460299227728732,-0.009575559035882024,-0.00954848318872402,-0.027058359345081055,-0.1071692600870193,0.0013061954055454267,-0.0870126511386213,-0.11944326335584748,-0.012364856706389772,-0.19145222755230412,-0.13444569767579265,0.028126841989461318,0.01726425193859975,0.016258342958626878,-0.07014996381515747,-0.13476909710583543,0.02201472478154107,-0.026571418932556327,0.035336429845403354,-0.028596841196604893,-0.17217013499510098,-0.1012968379425789
GRN,-0.07110571820622623,0.015874380900827153,-0.023305161430277894,0.00970033879311385,-0.02000009650435733,-0.11313707913408122,-0.20105963517621983,-0.3169571638717706,-0.014878613967873254,-0.04960168156813242,-0.35335088649636265,0.07444322173636088,-0.06027476248537649,0.059977297928961025,0.0522997386607911,0.04350222490556104,-0.06209409044671638,0.06484107984352111,0.08812924444874932,0.08595911830046436,-0.155365791791074,0.05873664282583859,-0.08313413090925942
MIA,-0.037300211584025855,0.028490620099047664,-0.030823859175548016,0.03287802907616954,-0.011582729948647846,-0.06227046497749179,-0.007858386648340217,-0.10337985439356494,-0.07456623944636288,-0.005522744927403864,,-0.0200700397521061,0.04817489813920906,0.016043462589540036,0.09745393475792967,0.13596814841928354,0.2221700706741066,0.043256052735115215,0.08390309656912609,,0.20081638210717725,-0.051588736845308375,
COL4A4,0.020477106281761494,0.03513163045096319,0.012704356200614763,-0.0027693928297058226,0.024920292636320233,-0.02706835795144874,-0.01987777915365867,-0.054483226137464445,0.0410534588958558,-0.01343375677038223,,-0.015051020496324322,,-0.04895764628701606,-0.04455318152065639,0.03180084598931954,0.0970787085381779,0.014236014152025502,-0.011132462926997953,,0.018335227388889618,-0.09449191657321769,
TAC1,0.2910027070192824,0.13501721349123122,0.05615793376715501,0.11137288839078788,0.15587223847596082,0.2529980096393354,0.2876803567070536,0.38170777246990856,0.24840341074528546,0.0798899437334825,0.3714730499353773,0.39217344788439384,,,,,,,0.0708160051603915,0.12285961612187388,-0.04407527084674746,0.25792484559013346,0.1873599854275422
RARRES2,0.025684193933343147,0.0596093210183349,0.001656337107642879,-0.026568819773068325,0.07469509206811975,-0.24695342847585888,-0.16638074776822548,-0.3851757749435567,0.15058610184972393,-0.022628322121443382,-0.12620116176969387,-0.1934227301245992,-0.03162625883701219,-0.04242088929799353,0.043515756096280375,0.01628939560085028,-0.024448824873730294,-0.0054890161317779265,0.05277890059999239,-0.025669093935350298,0.07859928908760078,-0.14938954535999366,0.07636280573419066
FGF7,0.019412764036317403,,0.0061977350668961815,-0.046196470718448256,0.04554221025669394,0.01545174382827354,0.017178760032630077,-0.07428594076596853,0.007783552748101281,-0.009169320302015215,0.10236345396086413,-0.01485801528428547,0.05852395512486271,-0.006369970875998161,0.06890039172785044,0.139017129590153,0.040275597987858534,-0.020315265376048677,0.008088895900267285,0.07605368942099984,0.13636814617686252,0.0660288358307979,0.007075976520590167
EFNA2,,,,,,,,,,,,,,,,,-0.030522128165116534,,,,,,
HBEGF,-0.016207963799031243,-0.026781540513417544,0.024362191869856022,0.02928877429735317,-0.004640840514328568,-0.11517442428824867,-0.14083957770585107,-0.16123852897285332,-0.22192341316475034,-0.05084245764948876,-0.2074445888061626,-0.08306348793347033,0.16187663716539843,-0.04873126376586537,0.1285724716891091,-0.021768024161635598,0.012933015674629563,0.00498512217420354,0.025892705415061994,-0.032717397678093965,-0.14397267093625382,-0.18199425797870616,-0.0675372098698854
CSF3,-0.029526888875307526,,,-0.03321194541361601,0.0024069716730039897,-0.04717473507854828,,-0.018173931727918473,,,,,,,,0.0170672178845345,-0.008124991413936371,,-0.05644011135955154,-0.08420653337120207,-0.0021413587833097624,-0.08962101702788933,
