,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,-0.03731935996016951,,,,,,,,,,,,-0.021110107656458748,,0.03219181360884065,,
BMP1,0.03766694400381983,0.10326762227270107,-0.0135166300161261,0.006978984670502264,-0.004257143414566755,-0.013609380139519399,0.0289675679352852,0.09507056316300665,-0.015520100557601398,0.032052781877252925,-0.09323424274580785,0.03141533977818833,-0.12171295514813806,0.08215511957957738,0.09530998928645143,0.06803641937804149,0.12011426806160264,0.07725374087791043,0.03143062918840078,0.08557422759314852,0.07089768816274745,0.2523948920798709,0.016882992584128072,0.02605379497992993
NDP,0.13507982847376065,0.05732050172327145,-0.055430999368312944,0.07570653268381299,0.03303680366720659,0.027320240239952002,0.0188514738052032,-0.0007637948081197592,0.05018515826054285,0.03624275582260892,-0.09378293641184086,-0.01928675031758132,0.033650124522443696,0.012008128354721417,0.08725134193455712,0.02632351891596018,0.023930090779206502,0.11572546204038621,0.12495281293366901,0.05327983255414279,-0.060824209257885356,0.05338908098582357,-0.029448101402185144,-0.029477658490327654
TNFSF18,0.06317124302129813,0.11491780936235947,-0.021311919394719193,,,,-0.02964466324934656,-0.0022084795252224603,-0.02743955358158921,,,,,0.018739635532532824,,-0.08318473381510214,,,,0.0016092751001664692,,0.10605195606458703,-0.005205962364464056,
IL36G,,,,,,,,,,,,,0.0017441146216029466,,,,,,,,,,,
RTN4,-0.05044457681110391,0.022236553614245223,-0.0006483270888676795,0.0007800081529750506,-0.009068067717866573,0.0468179016062585,0.011691066639798435,-0.03666779295475604,0.09249846013918962,-0.015414308338890726,0.21836123710432326,0.04457570493033209,0.13667463683655462,-0.09775581119566172,-0.024783239001294734,0.006417293451958728,-0.08388472843870905,-0.038137056164658824,-0.11314119545283252,-0.07274160423077522,-0.003849274622231314,-0.0029031688969981644,0.06603771935513263,-0.03076898972201867
HEBP1,0.020220149391796234,-0.0013557108886954347,-0.05069224022982439,-0.007112486471083512,0.06425577500946811,0.0008252303283066569,-0.019123114804805545,0.028952119862599823,-0.06672268491295533,0.029324360171496353,-0.07346333772140438,0.021530298223884626,0.04275531101215255,0.05108257587194308,0.07467215265379161,-0.013776415394865061,0.0012042944995947057,0.0022140243903234686,0.05968529092881303,0.010494638220187199,0.03788654673043638,0.08246721869469784,-0.03373141717172171,-0.10122231916566418
WNT7B,0.017215842487293076,0.04335868681920603,0.022240156134958743,-0.025544033903725442,-0.004647452404920964,0.006675612504517213,0.11059475854253425,-0.04337121046229801,0.003578008351606161,-0.015708847784796722,,0.03548692167586914,-0.03130871169374113,0.10636568544701792,0.115274583779258,,0.07996986001259415,-0.01374702342770762,0.012008913592351797,-0.023655158237663197,-0.02249303915216562,0.12180983883184038,-0.030124930815987865,0.004824882255779319
PTMA,-0.16564503608946293,0.08623893604206756,0.0122232132178889,0.03623927940303165,-0.00037285273321223855,0.025780197567605932,0.0023917258146128,-0.06852255654708293,0.06097853916940545,-0.02588782997880588,-0.231142725011394,0.06417931116778931,-0.14675500468317204,0.007903581610666986,-0.09505279912245349,-0.18245582508535133,-0.10523182660679171,-0.18547582955183065,-0.020763832849640233,-0.053898646544194406,0.04239899906002877,0.10425851819806203,-0.03473220339108991,-0.1936899365239688
FASLG,,,,,,,,,,,,,,,,,,,,,,0.010209753767529377,,
CEACAM1,,0.013456092581630554,0.01061224209346878,,0.03657227920561013,0.0007059261173843874,,-0.007966830216260696,-0.04315588074820509,,,,,,-0.01596095693703008,-0.08573119039718789,0.03408376061048039,0.04447781668779348,0.0078257083978119,0.03659713438294617,-0.010729430761297913,0.05042288388911018,,
PDAP1,0.009349508344978703,-0.01395535290186381,-0.014324941476646808,0.00990730682787275,0.023494372250772003,0.038728775205618175,0.07297691049874672,0.07429093453002093,0.0011557460071785768,0.042127714564839894,0.03945085202681444,0.03532011515607075,-0.09070085956126873,0.10000569708517153,-0.016528365900664907,0.09354231572198464,0.02883095328725475,-0.0684451039588062,-0.03255946746885272,0.03273600561684736,0.07420573353457119,-0.03365929744363728,-0.05318296914336295,-0.019063413956399093
QDPR,0.025636259157692902,0.07294115375940943,-0.019674735719891024,-0.0306315593597652,-0.01197910505770478,0.09188852774503001,-0.0680175646422624,-0.12094018184414076,-0.009256097655288424,0.03445153697797582,-0.21794425873880935,-0.01198611501396696,-0.002951168216948731,-0.003400872422934876,0.06821317943985485,-0.056879605139272225,-0.11367048873447212,0.003848327336856741,0.06213487454717622,-0.08637613221357274,0.018321784868081628,-0.009379162801937806,0.03272693190016805,-0.0727991024553798
POMC,0.03574212940327128,0.057703141769571906,0.09830948892089914,,-0.002060389168616425,0.006198410638356155,-0.047219042215268785,0.08598172326492941,0.06840957814449035,-0.03969849610280234,-0.06484234216772516,0.016327833879336787,0.0378081530618139,0.0988231107031479,0.057368054944863925,0.040604751964735904,0.02950177218774252,0.045193632817618214,0.08167678356982347,-0.05137636322382864,-0.015306775435788504,0.11534758188364447,-0.007340631792446296,-0.04776018122526275
CCL18,0.04094293264160082,-0.02677790357822922,,,,,,,,,-0.08627111748298183,0.0198068403078218,,,-0.07465084810344542,,-0.03631656085106438,0.07707938439057874,0.09346101328820611,,0.028529841118231473,,,
CCL17,,,,,0.009375710942620005,,,,-0.025915784400844532,-0.03286866076231008,,,-0.03350034217903922,,,,,0.004039825047161037,0.028998460760212837,0.04807597360677865,,-0.00681581174303338,,
VEGFD,0.06431004666885394,0.07380277803124183,-0.01952011865888327,,0.02488644092986263,-0.014226776862503836,,0.02711438098140459,0.02071985490168509,0.0003531455657508797,0.01892305516111716,-0.013650785477525925,0.17063965644001172,,-0.017626269408769307,-0.07610401312727379,,,0.026359939677558442,0.02332340106835418,,,,
TNFSF13,,-0.015349968801153156,,,-0.03620879759052971,,0.05480314143925313,,,,,,,,,,,-0.006074700184003925,0.017048727715713106,0.03690805049171412,0.055622408639410766,0.040251563734771255,-0.01209496610309189,
WNT5A,0.060697949730096123,1.3201098853405253e-05,-0.06296118905452945,-0.027658493482599168,0.062076459773051595,0.053953326550204725,0.05938618313242355,0.04669791936550411,-0.0256860937321646,0.04693389861620736,0.06223413093024875,0.030453960070936537,-0.07378684748465857,0.09155100294229374,-0.017437016901679835,-0.06446429106256775,0.040116449868136866,0.023437847596218007,0.037247361598196846,-0.04607955532291484,0.027365683192169196,0.10613077374932915,0.03308691472992898,0.022072221406394737
CXCL8,-0.100906846258786,-0.031714316479740094,0.018109828011260876,-0.006991276054737218,-0.004429492071396792,-0.04051040618766237,0.033253511678943415,0.05812059928513542,0.007415215804701603,0.02990929478202368,-0.014050403644176986,0.02541867373803075,-0.003197470128560073,,-0.062243339400849564,0.0591917448132767,0.02345284807912309,0.15276660440888856,-0.02933500913184105,-0.026864430658727557,0.025406792338856326,-0.016910361136453562,-0.02306471601162552,0.06973384287761147
GRN,-0.025563017947961977,0.06180480066789953,-0.006758444961513522,0.015607850964083706,-0.009644430855820394,-0.048645857796805914,0.04514258593812998,0.05389699894768882,-0.08380293965388759,-0.0030729976405564187,-0.1691253534965507,-0.03981560191922831,0.021775108057509165,0.05719600926326874,0.01689096508869684,0.07767601415213053,0.07862937956889093,0.04465645778187431,-0.036914503529994175,0.08266724611940898,0.01774432865603934,0.12015872223109553,0.07390792945659987,-0.034985247317730624
MIA,0.028883852162858596,0.0531027726903661,-0.00151875115995009,-0.014963492835007558,-0.017139053109479958,0.012802036546450422,0.05696819901558414,0.06405400195668252,-0.028821378521690137,0.03761014171994773,,-0.013426027568019397,0.003281143128985879,0.10964508821536166,-0.04554196414648431,0.006031461504031479,-0.043529666585500414,0.053171616270778266,0.24220122309503672,0.07554952337640848,0.08652151794478759,0.10351076261569556,0.023552119980291924,
COL4A4,0.04941799874591733,-0.056893675328825444,0.06367937222160296,0.015029320232899266,0.06828645887476442,0.06899947535201076,0.025902858419817557,0.043493766875169024,-0.010989563201427908,0.015510109734085752,,,-0.01706616187728771,,,0.000871575897245115,0.04006130797372517,0.01758734828219921,0.07751662741233263,0.017446000187369495,0.04164507978416319,0.002490988368354122,-0.012453881942682309,
TAC1,-0.013460973423504028,0.06360513927179105,-0.07972631367999107,-0.020387935802823384,0.10121128683894137,0.05852634384930801,0.013038949083478057,-0.0015030932948281305,0.038474191994986175,-0.0275504583027792,0.14896958129263918,,0.1483034162351386,,,,,,,,0.00889047931855292,0.02021134730768858,0.02739336991458956,0.13451651975274243
RARRES2,-0.01556273104773875,0.027919816663208436,-0.015381291677905636,0.016945185009670925,0.020155832891774618,-0.050764921549164524,0.008144857129068997,0.03139080306981815,-0.007133185687554941,0.0022837875476786943,0.010456381451627948,0.03944740919251805,-0.09473425702679614,-0.04287758790136767,-0.017682500439139284,-0.07459609400208159,0.1131603079394189,0.1556760287242046,0.05614714093064591,0.029133281498962497,0.04769857448226317,-0.05897803495172962,-0.07611969366840277,0.06047227007183612
FGF7,0.05246293621545718,,-0.033965234886537944,-0.038383502876913486,0.03413312628792805,-0.0384359682963844,-0.005169977805226555,0.06484253176863983,4.3076237159428115e-05,0.008175449882993355,0.004462901099317704,0.002753402088504846,-0.035297999415365426,-0.016282603397142905,0.016095715413937745,-0.08967859426795141,-0.033737640569949705,-0.039123720116766986,0.020225740497093556,0.06976694205951321,0.07417112940104832,0.023249414608969933,-0.05211630082024184,-0.059860240489743026
EFNA2,,,,,,,,,,,,,,,,,,,-0.018347185627543262,,,,,
HBEGF,-0.0009427968907797899,0.021412235812979075,0.03546907033466099,-0.05788384496709416,0.019700828442542832,-0.08838010846750978,0.032919129648923615,0.03657492711670425,-0.01843465814207724,-0.0002499813231012002,-0.05165563561889351,-0.029047060383666404,-0.02830617667022101,0.05371334483851321,0.04109448074088739,0.005813186534143495,0.0798692581588418,0.07284413084976187,0.08436450599711104,0.008980989423164961,0.009893447443490638,0.0704483818236015,0.0011470773101512684,0.02833548327791419
CSF3,0.01336411235114066,,,0.08130133731197788,0.04730449258581351,-0.05729204615912164,,0.02865363597021721,,,,0.018147206861771875,,,,,,0.13866372310907335,0.03156207489474314,,-0.03873558945287808,-0.008784636832557903,-0.040416259208697944,
PI3,-0.002603939539834607,-0.017765607948563758,,0.004049516429475303,0.0012802731625155797,-0.09846000143063068,,0.035664102717342196,,,,,,,0.035602625323250384,,,0.17871128079131318,-0.036945415949432826,-0.023648212033887017,0.03341175043305633,-0.06946161748579532,-0.0751163559294095,
PCSK1N,0.08097092688310996,0.03249106911562984,0.045476899996837114,0.07136075233028381,-0.025479513792865845,0.0670307392630076,-0.047811886896045964,-0.01273919006559046,-0.03731055110951718,-0.031758493077038874,0.22522352880491564,0.0044617317371309214,0.08224466892447488,-0.040456867353631576,-0.019633391885729972,0.00826467229713407,0.1070264417993623,-0.11769020072236362,-0.13815549426134852,0.032595346950092696,0.04620625484831145,-0.06574869925421341,0.06610663220483314,0.16801169042235448
NTS,,,,,,-0.06844566782079838,0.03452252115489432,-0.007093948019670724,0.03518675737548467,0.025219748448099582,-0.019710819080631704,,,,,,,-0.06097572258253052,-0.032969531495087925,,-0.0002027524065607294,-0.02186872335657287,,
SFRP1,0.0006424372913427922,0.021957583260821357,0.020300617263275995,,-0.025956849618381416,-0.02392107704163482,0.009318019549443751,0.03702504633116608,-0.008974466835648969,-0.014874923285321853,-0.018602173761859533,0.02575895476537067,0.01328733570178744,0.018229033887446695,0.05632949693864831,-0.018266617575350096,-0.05669595112091485,0.046808688810245906,0.033673375533441484,-0.012621812454119403,0.04054699644741973,0.08301732981555142,-0.03794569820512375,0.020117267651882074
CXCL13,,,-0.03632115155433907,-0.024982159132891202,,-0.029780680930048587,,,,,,0.06482774720853868,,,,,,-0.031218040221752858,-0.0030442308218395202,,0.07148826485019669,,-0.011451925229863522,
MICA,0.02559019237851399,0.037647468458168486,0.04182492744044497,-0.007503209836945069,0.01399163595610343,0.03329688732019484,-0.0548337945147235,0.03703344752381669,0.04147992462504297,-0.010002451492470232,-0.00778067536621695,0.048643336751966526,-0.059771752922621706,0.11575353109952093,0.07877114599775062,-0.00421299262599487,0.020185806289920488,0.07453473076799991,0.1126186291810898,0.010173110760188732,-0.03359310607261846,0.12521019966564517,0.0381799823148531,-0.02176634038390908
TG,0.0037976705739093826,-0.03570070963769627,-0.028569501725896913,,0.016243669470018485,-0.025316174391040218,-0.01830807019000512,0.042349970378638926,-0.025661695129430662,0.012512706316879153,,0.034243126983071845,-0.014266033334850336,0.10833980488149327,0.07435961578475975,0.040588228970049815,0.003725222008818527,-0.0557124238654064,0.08045270992127036,,0.03355591545293096,0.06707381848941414,0.061393077145868294,
ADA,0.045749972058035444,0.05858341644320202,-0.018630926492238187,-0.06788513801859408,0.011404598976886721,0.033027085676377126,0.027145459170483763,0.05190168318098092,0.03736807952664706,-0.021997062097415827,-0.06931298702145088,0.03174077987363188,-0.01969540398804107,0.01285300221726486,-0.003617558879678823,-0.025052969404364436,0.020948088687988944,0.014303692378359819,0.022411070872177224,-0.007091517184509114,-0.008538933558939876,0.22311074476039305,-0.02852221797996408,-0.04472191438145003
LAMC3,-0.017998027443986528,0.09064382804584777,0.039485773886907195,0.006027070345536276,-0.04887233822477875,-0.012329240464391279,0.0139256482368489,0.1172737829425825,-0.01163089680046398,0.03843878669238731,0.06035592606942318,0.019623301693827984,0.034019438434962926,0.06165876309166181,0.16034117391165476,0.04722632010260296,0.03743503810353219,0.019068346957083843,0.07824574374255697,0.04455383114879791,0.04895799995411865,0.15898383139153408,0.09067551611571295,-0.043676824632116376
CCL7,,-0.015877915813735082,,,-0.035736517322835885,-0.047649386538581744,,,,,,,,,,,,0.02377090362961284,,,,-0.024300579905312193,-0.04918149918324473,
NGF,-0.056303506203627465,-0.0295855829099026,,,-0.0040439062623772405,-0.029835514276730122,0.10104599741978203,,,,0.10744159030011542,0.10780148060868973,,,,0.01994954706869122,-0.009842153557202077,0.031863221297659526,0.034243246115774784,,0.06990604351279212,-0.007698403532475515,-0.05385500838299813,
TNFSF15,-0.02595618397641454,,,,0.05291114442781311,-0.007381837619561866,-0.003233842040483386,,,,,0.02412977019699829,,0.010659869143266278,,0.037891225510104924,0.04474889868088923,0.06808467820666751,,,0.002667866284783426,0.09796940539178234,0.007123674713418961,
HMGB1,0.07297427422076663,0.06090493312373881,-0.018127489105984936,-0.018214876758310787,-0.030886639202125924,-0.011372106968502205,0.07496754981645427,0.033008085785393014,0.05067056261952895,-0.014099804578819186,-0.06211120925931258,0.039962137021116985,-0.005258050814460992,-0.04270173089798727,-0.07419507171911331,0.068632397554183,-0.058030683281841605,-0.015087881349587292,-0.0634380404143304,-0.049770793378306775,-0.008525502072321679,-0.10508633462700691,0.003832735007467237,-0.03529324277390583
ITGB3BP,-0.01697475289459284,0.05030647935551304,0.009296435226069554,0.04308677642326004,0.055687387103744344,0.03703993150676146,0.07473083173487471,0.07766004210354827,0.006128794065562369,0.03734185490901992,0.001334919663098944,0.03161032823406367,-0.024323366672617874,0.10606379779803446,-0.006140236070449699,-0.018978011975479422,0.10782050171793593,0.04563162685847451,0.05631849581289078,0.0011724594002140143,0.03906050178900354,0.06387442645748903,0.02096986630570458,0.10779338846460054
AANAT,0.016723323801132065,0.04813686297106104,,,0.026722021360548243,-0.04113914748136889,,-0.011665484185254699,0.006814532335570195,0.03569438096502946,-0.03316583984720498,,-0.00785046876455182,,-0.0006328210806051856,,0.15486806139968415,0.00935988799995026,0.036432340145641784,0.02507144922590173,,-0.043274354507250694,0.038731403045672325,
RELN,-0.011340951227026367,-0.004684838943525208,0.019460773123013125,-0.038745377150036335,0.016801515653891236,0.016101142592601855,0.04810596805985198,0.011013250491406118,0.0008735857435849742,-0.011945948178530487,0.04206521792325657,,0.0431567835669583,,,0.03490968396424961,,,,0.01768512340988148,-0.03319615599828476,,0.018527568455077758,-0.03377194135631327
IL15,0.048606359872595,0.004184138942635961,-0.036397108110895894,,0.05474483168358774,-0.001813885956812038,0.030776307247875515,-0.0034686066543710933,6.562049013602352e-05,-0.016550525821788863,-0.012404656371223873,0.003985125000302157,-0.033736788650045896,0.01855453693529452,-0.05418413911486334,-0.05402805883590362,0.004753407074188405,0.04783833489060828,0.03260142255152055,-0.03068264158317558,0.09585512498643148,0.05118032228302014,-0.008218528356585474,
UTS2,,,,,,,,-0.018734808010416718,,,,,,0.005697567321102991,0.11948552188394473,,,0.021723948519075158,,,,,,
BSG,0.07595314061769705,0.02522053167798184,0.0415969561135458,0.06631530782728964,-0.001661166029048781,0.06448903742482776,0.020397029955144592,-0.010521425755575596,-0.024092875530060384,0.050294474986890755,0.17649349033427017,-0.01959908118258424,-0.0804926457388514,0.07100451176600238,0.05083410234846532,-0.0046628591524899045,0.23356952977393605,0.22258561997298204,0.17399491563733113,0.10558182669932077,0.030262428004978692,0.09121918476199524,-0.028454505474247896,0.1864402805586584
ADAMTS3,0.07400234419151058,-0.0030837758633478437,0.006559490228477605,,0.023360929617822473,0.06014478074854614,0.021043469451460125,0.0919184532437803,-0.008512053018666674,0.060147790772030404,0.02249217970566474,-0.0404545398435122,0.0015019183522645776,0.010203347829847715,-0.026995125117809157,,0.03597684776993989,0.035766969530875305,0.014253650179016614,0.020637251045307208,0.010328912695501985,0.07195002029719079,0.027645830715412992,
CD34,-0.009256282151425604,0.053519188950938434,-0.013004454181061562,-0.01979310836490944,0.03030763200110288,-0.021798371396104157,0.0659306677200757,0.09129581513901579,0.026197716174298814,-0.017274808463259378,0.015334382491996614,0.052019363656950326,0.07496716435272144,0.04153904325486418,0.01337821939227827,-0.013930950035075086,0.12400604320187254,0.05836925488912906,0.05961664935788503,0.036389676471164804,-0.03864511181396297,0.16697851239028993,0.012706657210123888,0.0600066526615328
CCL23,,,,,,,,0.03297844760449163,,,,,,0.07989928042235642,,,,,,,,,,
PLAT,0.07681458483805104,0.09548027628289622,-0.02271680546441228,-0.012767820359368963,-0.01230664954377339,-0.013255067493518987,-0.0007658583631414425,0.07342830145153366,-0.059281515375014665,0.03563636099862743,0.05144781689280519,0.03772792968445907,-0.04485773946307011,0.11764648411307697,0.03471280747993472,-0.016792610071035417,0.13570766818147756,-0.12072923028061006,0.022596177565500898,0.0760231256266954,0.033724609768540185,0.1391660072140508,0.04930069474942392,-0.038298614041622804
NTF3,,,,,,,,,,-0.030039339272661492,,-0.024815736925706284,,,,,,-0.022570999510908695,-0.0033673840922196197,,-0.01109367717973095,,,
LTA,,,-0.021010101370085316,,0.0011344180540611823,,,,0.008203093354392956,,,,0.035212704623870626,,,,,,,,,-0.010820867432955648,,
CKLF,0.03353006515023836,0.012540633095629848,0.0731699167270451,0.008407290344898073,0.010253753151819017,-0.018677599120053918,0.031168151042599984,0.0740067592123509,-0.03592771796353088,0.020699254473971015,-0.11762417050607703,0.05854915796247863,-0.09391144258274355,0.12879180345749716,0.06681106171690414,0.020250205004330078,0.033404201991163646,0.05151390138036775,0.061526148144994665,-0.009356788040091072,0.027323222885965,0.04277657270896029,0.0028048555888663456,-0.043243636534890106
APELA,,,,,,,,,,,,0.05034456109843627,,,,,,,,,,,,
