,MGH258,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF313,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
PDAP1,-0.027768438848987047,0.01932569343841193,-0.04175589982606045,0.06025939850850466,0.024274828656663493,0.04858073456945182,0.048885070488209975,-0.052744839151211156,-0.0025716483732181944,0.061882375662563424,0.03820737081403985,-0.025175533343262408,0.012178693034513431,0.014967189720589386,0.06611655656794865,-0.01114504850690949,-0.1210953170375244,-0.10218012123947494
QDPR,0.14259279978272416,0.017986451105293223,-0.03809831192665015,-0.03268298717741491,-0.018745404082607837,-0.028798060684160832,0.015277391526280305,-0.05739376982811871,0.009080137714493059,0.06699458011520602,-0.00787332284412087,0.050707742243926934,-0.04149514284287444,0.00882217349038635,-0.012008678036843072,-0.04490521615665247,-0.040489065729434365,-0.014773589494833183
POMC,-0.02831921994971624,0.03529357012467915,-0.024176679069838395,0.015878156064880883,-0.0016286896745309762,-0.024864382470988024,-0.030754766176959426,-0.010021355398349066,0.03283272901090811,0.021602378811284784,-0.01945478528200757,0.02508140519728024,0.043876237427904405,0.010802058710079426,0.09104613901012053,-0.0339226247744535,0.0887818982787627,0.15483866872502516
CCL18,,-0.021101038884150335,,,,,,,0.05940181532022158,0.1115192596926467,,0.36340577663621365,-0.000934304682398362,0.024253867717971715,,0.043239701172875,,
CCL17,,,,0.08032380104507318,,,0.018839956501205096,0.2519390989377963,,,,,0.19665860338172947,0.13833044327540892,0.016176993025341518,,-0.00882706036282352,
VEGFD,,-0.02110104558471849,0.060720575658732505,-0.04007450852339026,0.04822259900534674,-0.02371949507406044,0.037138271209564054,-0.014927993080017271,0.01998401078630992,0.11254973411195635,,,,-0.01788812809378399,-0.0422907671431004,,,
TNFSF13,,-0.015923526126809473,,-0.02481127395278531,,,,,,,,,-0.035581493364311004,-0.01366236237161374,0.017330561782746657,0.026424570071337927,0.08333396957280587,0.01430363190803719
WNT5A,-0.08225145839398083,0.05101697107773919,0.02228522899670978,0.022685402536712987,-0.0038086232622001146,-0.0031289368470191533,0.041131631746581306,-0.045149029954814276,0.086707937820009,0.08437449032717036,-0.0773445212053817,0.08625048784279996,0.09490545015291611,0.032202285400902884,-0.04363434984462839,0.01559015859168156,0.1439329373714161,0.0359171323650242
CXCL8,,-0.06561260242344032,0.0004175140353010502,-0.010551069165375262,0.008527164816458183,0.05518855636494061,-0.00022352718838713803,0.006426141115149258,0.05188203077599844,0.0464093139114517,,0.09650315584351947,0.11232981477761014,-0.055179398559222576,-0.05693008724090232,-0.04926700573052521,-0.06114297112562176,0.017520332589278716
GRN,0.08625367283042013,0.10417083089803054,-0.008631741670957455,0.05257176328482589,-0.04156561331454975,0.020591427206821052,0.059097411555045685,0.009037706382192753,0.11461174972085494,0.10118919800197991,0.07966986895655372,0.04156709898957954,0.08196523258695902,0.11080897376241446,0.1175089086740397,0.09132919199505912,0.1969843799518523,0.09258457479074218
MIA,0.03634923561349004,0.009317466621406255,0.0012361185428812448,-0.009097008809373338,-0.006942781353908344,0.0075421381625498515,0.008888392040782999,0.04941889175135765,,-0.013562328207534693,0.13260222025050072,0.06840020522894978,-0.035236765391736036,-0.0655103112356956,-0.007059076695847007,-0.04692597720224961,-0.06694761164451937,0.03456589969858975
COL4A4,-0.03303468917708586,-0.011597151386707171,0.02681805328480986,0.028486484603002803,0.022007433093927137,0.09438840551974094,-0.017962914907590655,0.10642085498088097,,,,-0.02597065770600173,0.009916734630823574,-0.028641690046406685,-0.043195554908898995,0.021703219623576898,0.1171786310799071,0.10157307106543943
TAC1,-0.028524348472299635,0.0021231655833176214,-0.003852503709651215,0.028646691845014317,0.005314173212248598,-0.04562825711107353,-0.031288525436577196,-0.05642966362778312,-0.06987288554395377,,,,,,,0.08571988883843763,0.02043176781779115,-0.057266658588913534
RARRES2,-0.11401176736390482,0.004688211137636713,0.08563974666175149,0.03161471021394022,0.04409373608088213,0.04531701711761908,0.08954966960721308,0.013603482882464945,0.03468716779275397,0.05383973400311207,0.025798755369899454,0.10197761982181465,0.13577590485857377,0.02608775672705473,0.0648401887311937,0.0019842557063977574,-0.017727997740826524,-0.07975552589101872
FGF7,0.04460852483302075,,0.014757443377816646,0.04138819062218588,-0.040454470317878244,0.04945685431452887,-0.025028622798490233,-0.008754940344454894,0.0025949309398702308,-0.017198930973500025,0.0009155201565308468,0.057220863538253404,0.0322974912937001,-0.0015826362854566634,-0.008901692618797565,-0.03302318211167956,-0.02207551856166746,0.0043844181319159575
EFNA2,,,,,,,,,,,,,,-0.017001468624564704,,,,
HBEGF,0.07273788472242759,0.045852147082809595,0.02823022635469315,-0.01663974003358482,0.022059621100167518,0.039507677985745504,0.04314905708143818,0.029228391022182967,0.06293091803380728,0.0811702678829617,0.21274792164132472,0.07998133468004456,-0.0020672871544311824,0.007158080089815814,0.04677197746362658,0.08367260943127292,0.013885506645793466,0.14908381303908494
CSF3,,,,0.035868716344596235,-0.0703937897146535,-0.014761237502900803,,,,0.09713768472232898,,,0.1785759570042565,0.041058498902623544,,-0.029728986409866202,0.004958774230406599,-0.0024508314419758918
PI3,,-0.022199182562940997,,-0.027295175194800528,-0.021637957852749457,-0.01662134825551313,,,,,,,0.10679533888380739,0.03269498302426936,-0.018361532091151624,-0.06319527239400903,-0.05465771255923717,-0.03364208858315339
PCSK1N,-0.003330602940794664,-0.018275539432366213,-0.0013805914527693875,0.015582186792348927,0.01916929772319637,-0.041799737511277454,-0.036339866843633904,-0.01977289533922774,-0.12169887321660347,0.01171902569448675,0.05917920094644611,0.05301951618156089,-0.019961468884411873,0.019432188050809936,0.000360794445124995,-0.035222235748017715,-0.14816394394009513,-0.055653644816929325
NTS,,,,,-0.0139581025041548,-0.01814333654047039,0.004014338646267249,-0.056422295027294844,0.07603108669835117,,,,-0.04325920675066308,-0.020713063262135793,,-0.00043983603481449946,-0.05060204531998804,
SFRP1,0.05349153242310416,-0.03679609745929363,-0.01127392830888187,0.055248694610529316,-0.024103684011185133,0.005549875925336372,0.10279143249983261,0.007590839871561577,0.0007031084116087848,0.02318592710613423,0.014534223302833944,-0.009128038801143636,0.010173001426736798,0.005522937909085256,0.02348253942743691,-0.035098832772962656,0.09973092202577119,0.009657488542630828
CXCL13,,,0.03163118164362078,,-0.02388705867319063,,,,,0.0577579144874791,,,0.15186808258180845,0.035647452299077634,,0.04858317643860971,,0.09223497330770193
MICA,0.03383506888571426,0.03309684205558078,0.008688497061216723,-0.023361517872872866,-0.014912946451764471,-0.010592779989950354,-0.04151018165361321,0.03946052672932418,-0.029912752532663633,-0.01096478627862384,0.09451981118722577,0.11493328334604203,0.010572568294639944,0.07674004580918946,0.07689013281874958,-0.01902655936972471,0.13985485442458717,0.09327466195543448
TG,-0.003682185623532162,0.03217968868404009,0.0032272782060157545,0.04587605051832089,0.0003086314642184563,-0.01781549300796793,-0.03330406937667958,0.023412268814411753,,0.03145951319314087,0.02844251857551017,0.18607404116531104,-0.024639192111215416,-0.025510401685369374,,-0.024467412648192216,0.02018786059118513,0.035565355161541294
ADA,-0.055434137122694474,0.05339789098298193,0.042776235274889884,0.02863933157398211,0.07073788563364732,0.020676532927226016,-0.07190103383262766,-0.023919805489410636,0.012171559871386071,0.04271836002862857,0.06796591743143994,0.10708989072649547,-0.013070921617337703,0.1153554869865311,0.08347247723729241,0.12166280477323539,0.21175948249337123,0.08216694456178028
LAMC3,-0.04365331690415218,0.13121939558889378,0.018312150929079958,-0.011212647778833544,-0.02538328445838065,0.012736393824138088,0.05605889175051328,0.08473194321263873,0.10541818591986857,0.04332323894548401,0.05727827949721652,0.13287522294900941,0.05542117556074182,0.08778120785107542,-0.016354146673020646,0.101540716965823,0.25630853182896035,0.13575702411752358
CCL7,,-0.013422043298928451,,-0.024487654393893606,0.003252145606952353,,,,,,,,0.1491684399520795,,,,-0.026332564005597886,-0.082171107629051
NGF,,-0.023044981817854537,,-0.001700991201487969,0.03464026469693656,,,,-0.021838711059440363,-0.05712414423461457,,-0.006650075761686398,0.02539287713918995,-0.016772940283226564,,0.08065498221174265,0.19956004245151235,-0.03185796821942186
TNFSF15,,,,-0.02726820084343491,0.042027894596440095,,,,,-0.01933020566145241,0.022662082158756064,-0.030828387567073116,-0.010782471864735266,,,-0.018461190176804212,0.06884657095461379,-0.021883996840268302
HMGB1,-0.0691840050158183,-0.05394874429031894,-0.011552514446605757,0.10643635621515073,-0.006857216748457695,0.004842667192148002,-0.10263195944143498,-0.000172710519032512,0.02021654370628066,0.14653951105653093,-0.003132690958843206,-0.030388320693930777,-0.013380435854050698,0.03411144780979663,-0.013738268044154832,-0.07229616380788129,-0.14529669886033794,-0.1302714997578046
ITGB3BP,0.0325260088821744,0.009500354418664054,0.015206859274829499,-0.021678203990942443,-0.024083435216110824,0.05437421977541519,0.016390170639331188,0.022305714671502008,0.02747690872463727,0.048253617881960024,0.029130370401536525,0.001376768159444411,0.020744764189858784,0.052641838100240756,0.032360722032357465,-0.022430991771066316,0.027140624260402545,-0.06118067448495946
AANAT,,-0.01947334280542674,,-0.01278892224443383,0.046812669791415525,0.01483244972924639,-0.01992732265017043,0.06796183529340773,-0.02053160013204691,,,-0.02139465491499575,-0.024381326908716958,0.0487937604126064,-0.007505543374234562,,-0.013656649596890988,-0.044698673736312554
RELN,0.005912075316455231,0.0008611311345084456,0.05837318887065542,6.855414916266786e-05,-0.02135091737290537,-0.028648368367092825,-0.018643434601344596,0.0025339417681512376,-0.061777646613525056,,,,,,0.07434280464913078,-0.02229911705142303,,-0.04265619883121355
IL15,-0.03904631244083039,-0.0054537456094362275,-0.022758949344947536,-0.0063427459039271045,0.06992185975640616,-0.02374234247483354,0.012134611821557197,0.029715375672988195,0.2281462149765471,0.1523134429884978,-0.07669774438537515,0.022817005513747775,0.058169363060276265,0.13345446947475698,-0.01199669660944648,-0.03602728819202987,0.1672696365414734,0.03277842822966999
UTS2,,,,,,-0.025431714742773486,,,,,0.018694516241692244,,0.06326328086795965,,,,,
BSG,-0.07550982401135439,-0.012492177208812665,-0.0012204475000666462,-0.055666415715697956,0.039507230061988786,-0.014463743911303438,-0.059983491258247514,0.012188295897637319,-0.011916336963239071,0.059540976850378874,0.09518832227491784,0.01627666408623337,0.10125936356718432,0.0795439814872897,0.048734596163024495,0.02574110115495866,-0.0035038547736940483,0.01920552111405228
ADAMTS3,-0.06183769692683317,-0.005985742794240799,0.0191612479756274,-0.02009059325752186,0.014782134878196601,0.012832538811085589,-0.029971679311856413,0.03934794760649561,0.04806558426668098,0.04459325111770998,-0.006883184404499865,-0.025617921194552157,-0.01580546759674251,0.003296681155867904,-0.04294501995678339,0.034658506112436156,0.08745276927618528,0.07779766669436705
CD34,-0.04466317698558777,0.11229327003010453,-0.01138313513986604,0.012313622457758909,0.03319293927588916,0.043003366549522894,0.03433716582415407,-0.0317643466048703,0.07435666755130185,0.06731832951998289,0.05076424477179838,0.034327133864837336,-0.04378548760939385,0.11943424413587737,-0.005039705095798791,0.039069006922208556,0.25005475437906205,0.09842437199490887
CCL23,,,,,,0.009876412367760504,,,,,0.06362032641874542,,,,,,,
PLAT,-0.06097367365539537,0.0015477548057941499,-0.007412576451224119,0.0054654926898348236,-0.01627422365540845,-0.011163768239641592,0.024172861523301805,-0.014943105762793674,0.13035532063894958,0.06624184431996033,0.04758169861647264,0.08553490861637619,-0.08133850251287386,-0.009686408452137524,-0.012872867510186117,-0.0744009981489355,0.11082348514131855,0.013935378271190865
NTF3,,,,,,,,-0.027405653163887368,,-0.03168489387934386,,,0.030545249511620704,0.07566354481411057,,-0.010569396089850686,,
LTA,,,-0.004860905128323851,0.07370037190625671,,,0.08203444900623372,,,,,,,,,,0.0505287206904363,
CKLF,0.051816216681858256,0.04116456811287452,-0.056201206241527885,0.05627179432616125,-0.08026389442893597,0.06511316839092528,0.09022676269111263,0.011110635791878997,0.09318588809204245,0.0897365698592414,0.052766399591139185,-0.011140603234053085,-0.03693412515049037,0.0477111351434454,-0.03985512643431089,0.03879402909904785,-6.964609822706083e-05,0.08830925025424562
APELA,,,,,,,,,,0.018311453434309267,,,,,,,,
CD24,0.017208138853807137,0.02789043227646411,0.02464261627086226,-0.024534445630220312,0.05535211290904009,-0.042453384484783835,0.0635194919463197,-0.025297732670771036,0.0922739155585808,-0.01410883119175675,0.09940914847744849,-0.02567253646635308,-0.06758943232830256,-0.04018284190471005,0.016103324297300735,-0.05537866219724685,-0.05464297626551652,-0.04192684598825927
HSP90AA1,0.07385692967738544,-0.08056215339594175,-0.05364120278920678,0.008340991618467197,-0.0636182968578543,-0.04657958035640997,0.11743401866050936,-0.08538816796616376,-0.12460309152326539,-0.062441491295729866,-0.05443476773093178,0.018394702013475164,0.04724310022820745,-0.0466707963210442,0.05796842985780061,-0.024798207549218337,-0.09068454857220032,-0.16399904082724592
BMP4,0.03553344454737784,-0.014367469453355897,-0.018005025154855858,-0.0019905563674185063,0.02460228349851364,0.021403611889013702,0.02643343224158807,-0.003153198587983454,-0.01593923703078262,-0.060112911684981986,0.09987346546179922,-0.0038159415744887675,0.01752914678515061,-0.0019085281079966958,0.03140629968693114,0.05298737177588959,0.15234284111132515,-0.0026872051187038838
SCGB3A1,,-0.013422041956742056,,,-0.025161151177207342,,,0.0860353093652721,0.05669193143636779,0.02037369408423987,0.11155105949793843,,-0.02158754494648783,-0.006942519183000284,,0.0913245612788869,0.09548897566819718,-0.011281575737136494
IGFBP4,-0.06092100470786069,0.11421032465151892,0.04181357905081477,-0.009618355397608174,0.02914291396311736,0.029498257828450374,0.078915354359896,0.04657565047034656,0.13003501386976468,0.03283740908860033,0.037276323152811666,0.08157091693425039,0.1261273265099977,0.0981733203754715,0.0546573782226821,0.07568136051885589,0.31901555578643676,0.13354787959543177
RSPO4,,,0.0034686210215747982,0.03444381380037872,0.12294334908671894,,0.0020586880301588536,-0.01432064241296895,,,,,,,,-0.025819056329839392,-0.04611219505610176,0.09299182709156333
LEFTY2,0.08172845647309976,0.03742405263709508,-0.01659612667302921,0.05996022090497241,-0.04507465986236812,0.052112748394913574,0.0437060220500003,0.057318383286982556,-0.021838711059440363,-0.02185646754190717,0.08577634135059442,-0.02734055578793497,-0.02359216499058557,0.08269812035040121,0.010474419928787173,-0.035112210850714046,0.09232395752480041,0.039323856165391934
PF4,,-0.013923213977233981,-0.0011245224613884526,-0.021364996023114074,,,,,,,,,,-0.015583023060920636,,,0.07770908171232126,0.03008831679114716
ANGPTL2,-0.030516457324453523,0.049613429902048936,0.03931981419737865,-0.007621483866644279,-0.030805789220400365,0.055284863133430895,0.06619391255512679,0.05980502722864638,0.10871496665740106,-0.10666768326833033,0.06193295215098581,0.09021379655935162,0.002776137658184542,0.03438632652054233,-0.008893206014381028,-0.03159266787926021,0.12361375254323752,-0.0302416167655866
LRIG2,-0.04691479953222579,-0.011978720615754801,0.0026654586897653107,0.06832296792661298,0.005775422075845436,0.035142800280718464,-0.023112984126241663,-0.03547991517527385,0.032389902402399355,0.09164496472749452,0.03216719053465192,-0.015026022551755662,0.02736303876221958,-0.003617209301207556,0.010471110675949436,-0.009559925695651316,-0.02402278416644924,0.002152898814516584
ICOSLG,0.06974681468293728,0.05099923382380598,-0.03532081337396094,-0.020122908579601348,0.05212862951429262,0.0051392620923964944,0.028286746442600753,-0.02717790503581271,-0.007293238529026672,-0.022260237641428593,0.035237858803655805,0.034639557078507736,0.03631312723586089,0.06839321091844765,-0.06138121537742674,-0.03817956960040871,0.08102133138161619,-0.02870966164175761
WIF1,,-0.025052563629071285,,,-0.04295802655702351,-0.01985439128254403,-0.025889020557379065,-0.02694848400003774,-0.050026292716302614,,,,,,,-0.02400131374159492,,0.02079248071011072
NPPC,-0.048847016003605075,0.012457340402519982,,0.0475998909155268,0.034378077055786244,-0.003696316835353875,-0.004001069697492147,-0.01990218838867985,-0.034237290683327946,,-0.03746000532063126,-0.025617871993800462,-0.04148827567260888,0.08547829963185072,0.052233943330666104,-0.005040111327543925,,0.027459995902660347
LYZ,0.043994975440461756,0.0009587923398783866,0.008478001862381386,0.03672372577798629,-0.0345925443582183,0.026459075933315156,-0.0025867853730354193,0.07801962881521426,0.15199906331857407,0.05253430219771679,0.08955041783855837,0.1161095960277041,0.021887930861905533,0.07444720824284655,0.022157169197654057,0.023239751931076566,0.16204379884626682,0.018947370068724483
EREG,,,,,-0.02165393309967081,,,,0.16712026996133852,-0.025557727440178077,,,0.09545222688291405,0.026668091336824497,,-0.03215806996992441,0.04573116120758102,0.0578069697578144
SPTAN1,-0.13267965478196944,0.03128033865441771,0.03857430638691532,0.05776261852374705,-0.018718667758062447,-0.021864787287289834,-0.014787730534046013,-0.011125555929018996,-0.14722612438549193,0.07953948020199816,0.04824570058848301,-0.05073393771575568,0.018881283231548043,-0.02078420423619413,0.009312206301484636,-0.006720095108027683,0.021796577064553777,0.007680028393827438
PTH2,,,,,,,,,,,,,,,,-0.03127311479369739,,
LIPC,-0.019512876982295684,-0.01704567355241411,0.03263733568349546,0.0015588517664883025,-0.014394273531788845,-0.01186269884102964,-0.020221403713371514,,-0.012920965488427104,-0.03195665503403649,0.015930728678189406,0.019447435014166722,,,0.009496597158269568,,0.028481131689786183,0.009985070333998498
COL8A1,0.04983165268172695,0.08892103278399036,0.057773563449133175,0.01984353932466317,-0.07341937968546544,0.0034865185082039152,0.02260919532919609,0.008716784153373871,0.05473058559933691,-0.012832833543877927,-0.009936507870956445,0.13848207000656879,-0.07008599592871043,-0.007951282806703274,0.058757380497315374,0.06327841569313811,0.06598775294871098,-0.07074415594510519
GSTM2,-0.031991843032598145,0.07882579465426202,-0.013687587930756143,0.02831483220557562,0.007973603801846038,-0.011833950342989653,-0.00020550284259065457,-0.02737315363262501,0.040753630108150245,0.03028754490242421,0.04728940173276701,-0.031539389137097126,0.014219819789080667,-0.029039627307732387,0.025914196357395114,0.02829951355579309,-0.04335461760524666,0.024541514829420893
SPX,0.017057949901387495,-0.014738681690854929,-0.025388502108629068,0.004207294911872965,-0.020439019539632987,-0.0038978199266614406,0.0221337158780383,-0.008310365793725025,-0.08106657075799978,,-0.0496604229054807,0.04356259184049242,-0.028021060821073928,0.10787214380196494,0.021982596548217045,0.043151111198557704,-0.06792538109049574,0.08582523194670375
MFGE8,0.0013829438789365184,0.11135055396837469,0.04272102046608729,-0.009921152890984651,-0.02002345114213025,0.04012256410186007,0.016031991149634592,0.05995417369498267,0.0006987712676115416,0.08096878263794594,0.0486126859931056,0.02525045620732162,0.0882136328963301,0.030540059269514735,0.030466787218052807,0.050341182904747823,0.21664345541392122,0.028103587310575738
TGFA,-0.002236507655928312,0.014531893433985806,0.03869467245041627,-0.02853105642604409,-0.02148056586646623,0.014579256606194586,-0.007558717884508995,0.020311393114279035,0.05422599044087612,0.021585669905443968,-0.004495035468445895,0.05333565373030723,-0.007782448905152939,0.029954746056008816,0.051782699893425786,-0.03678826577366934,0.0727454159269796,0.012115385023267386
SLIT2,0.04746365329247438,-0.022755542989918897,-0.03016722065175752,-0.010159779557460129,0.04646382481249321,-0.023347678256175106,-0.046988140226966534,-0.02869302083556327,-0.06436631271991533,0.10375184142279577,0.13516530709977428,-0.028971547648829282,-0.0500855525273504,0.03184053966658316,0.060537055234454226,0.032466517240214425,0.026930632652947806,-0.049572856950720154
PLTP,-0.03703576861733289,0.06390940838625697,0.010130762480179712,-0.03608298280458554,0.00665157655256965,0.03491438014909751,0.07501534844569072,0.04383335374140318,0.19990870375916733,0.12700516492191694,-0.025235010083291928,0.0675028868829649,0.08259148140426381,0.11760317446909102,0.04068464986134401,0.07272054690254785,0.15862630185116502,0.03937880650992059
APOD,0.14558495852690706,0.040512666882815795,0.00087159605546918,0.0516355891588458,-0.04808489318652922,0.008850103636705955,0.09999729058669815,0.03468130707386508,0.028094229122673467,0.10576741943128644,-0.0871397010939289,0.11421359270829254,0.0076068250003432075,-0.007884045194529525,0.0370302008903925,0.1198254340996249,0.07994604374388277,0.14794656536026463
B2M,0.06745658655344396,0.06464572543930583,0.03753785831692756,0.11106936053058047,0.02340875466865266,0.06209101992527284,0.19937456019529454,0.12805038625868392,0.16665607416318434,0.1439202463134885,0.15330110937770117,0.1789230277548173,0.09508307906840054,0.15427621489527504,0.0060567715595328106,0.06868432064191426,0.25276025327605023,0.06085587658604593
OMG,0.06629411503024099,-0.045364801223418585,-0.011725580071483676,0.031939334247768555,-0.038930669057016774,-0.016782494684700718,0.0414846223372587,-0.04842347802738335,-0.03506704253051632,-0.016185849212003004,0.0042363321883275495,0.01437523695102456,-0.04981924085706497,0.02743557908548476,-0.012746949800657333,-0.04738699731330929,-0.03769731919959113,-0.02391250388321578
CXCL3,-0.02660293397336748,-0.012606398299442045,0.04682371661150889,-0.044887222007689666,-0.0420786636628313,-0.017482005374512867,-0.008966714168509823,-0.015320060331915228,0.05368687962203225,0.10974022130458436,0.1446121507779619,,0.1415729985071261,0.006615068764050321,-0.03492809763535364,0.044998973285372654,0.09626547236106855,0.009689451369569413
CXCL10,0.011180937441485902,-0.025340413398819393,0.0148910155054032,0.03102673478055618,-0.028897030809114706,0.03598424339291931,0.20643274477147183,0.16315269431494178,0.051202443611539035,0.06651532147750915,0.10141475962629629,0.029887907919175456,-0.013742671593608365,0.11772357229562197,-0.012768863352661563,0.04299021286386411,0.17076299782666188,0.1666670980891437
RSPO3,,-0.01823213859285527,,0.04610123786573756,-0.028115539046027576,-0.021863994632736205,-0.02046194474342763,-0.03720175750132424,-0.04824951058989889,,,,-0.04825305108307971,0.011226404253799243,,0.02758936936148535,0.12645414287647302,0.0025249169138507033
CORT,-0.03303468864533609,0.026566665585974123,-0.03866681232041105,-0.018233217780437745,0.019438998157375993,-0.03784054121146892,-0.0027628578265572828,-0.02403153340729194,0.029339969676090056,,,,-0.03169010609679723,-0.01630684160890353,,-0.025786609021977804,,
NCAN,0.019016351380362777,0.016536621279487233,0.021174841254095703,0.020939320480624003,-0.07563863206407596,-0.03457947059017499,-0.09713996808595751,-0.027640219996230207,-0.05948580867474084,,-0.047176907302616866,-0.03696301297351388,-0.10939851654857609,0.010904344868156151,0.05011473639264234,-0.03432964491030664,-0.09691671883644982,-0.03893725702504125
PRG4,,-0.003125525339817815,,-0.024487658209931044,-0.020130625016985895,0.02153805384600124,-0.00897096761566121,,,,,,-0.01564425280386304,-0.024061742675548156,,0.13495401357530012,0.07664119681003477,0.15974785547417453
ZG16B,,-0.018612321163131874,-0.030982797903182414,-0.028420922186883545,,-0.02044894586307008,0.015236223677189237,,,0.0656593243814421,,-0.0237836935203181,,,,,0.04169303629646507,0.033353911201177255
TGM2,-0.059222206612534085,0.06215545777848986,-0.0077393750688831845,0.0005234331982447067,-0.005616601538626726,0.02824230523911515,0.08360651577083197,0.09555748594894069,0.10405749906649793,-0.060678977385789756,0.045927996049971186,0.11375008751908412,0.1278939678829081,0.06598613491732847,0.053815684974762364,0.08651309826326986,0.19102019951344607,0.13678564786590924
VEGFC,-0.00452887397812099,0.16738859090004615,0.02255120066761509,-0.030415951508026253,-0.018580386757253278,0.006044552988870881,-0.014717317781745943,-0.027142844298523996,0.08270962115628604,0.005995113428740548,0.09819088095293453,0.08334530111261387,0.0784278601499065,0.03118470823015183,0.044052448645080004,0.11032520521659211,0.16904189540920747,0.01975757582107995
WNT6,,-0.005489855652166055,-0.028652789900136734,-0.025217054233863393,-0.027738063206598718,-0.018625166773958857,-0.015674250258031503,,,-0.03224079657183977,,0.13671568080270222,-0.020436845874647617,-0.004075758774474308,,0.031955088803863,-0.0010768632687449245,0.14981449916970585
NRG4,,0.04221307080453861,,0.04928785207053661,-0.028673442803791485,0.008476216647604461,-0.025118042456787133,0.02542050812636938,-0.0282816046954238,,,,,,0.0199646357493199,-0.03409473377675143,-0.056135399369500384,-0.029833417902927758
PMCH,,0.08252432997980982,,0.049663427860481106,,,0.008386654475855782,,,,,,0.2225482615328003,0.1216984544053185,,0.018922103437089405,0.1857887439842183,0.02988796044814772
COL9A1,-0.04365947783945345,0.07787397879544483,-0.032773715385049085,0.05297289630316602,-0.013384681770469043,-0.030842085176748173,-0.043088925962528196,0.0393410772794208,-0.022154215360671328,,0.04649502924971328,0.01741915682573317,0.013440256460749,0.026061781117083186,0.02074255531343825,-0.08217537880218435,0.011917359142764547,0.1074724999727504
GDF11,0.015568795785882095,0.025786315356176256,-0.04654029483550117,-0.032047682849020376,-0.019697448386638988,0.08031461196366342,0.041354172791123175,0.036559432066207355,-0.05974462447840226,-0.039085542876721786,-0.011440022030755129,0.023565748957774538,-0.005755673692611125,-0.03167631689276581,0.002834379899241517,-0.025122499365643224,0.11382142275991815,0.0036071538021934216
RAET1E,,,,,,,,,,,,,,,,,0.11740860614546277,
