,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk,ZH916inf
ICAM1,0.023843497178740236,-0.07322078901678904,0.03539448129042153,0.0071038325984619415,-0.03914141403548284,-0.019396973779415277,0.002245164172154585,0.11804478763335938,-0.02913993615440463,0.013752878921598133,-0.006749532918301459,-0.026031108999056096,0.0039050695035783146,-0.012145283482895636,0.018294462019052028,0.01108597327452456,0.051984677600512945,0.07232509218805731,0.01115666255111652,-0.0666775126668637
PROS1,0.025718936304548582,-0.04883406277531436,-0.01812032500216556,0.008604337407170443,0.010981995810926034,0.0012826720680345811,0.04665084501476799,0.13925815462994473,0.026837589441232875,0.04371194180612233,0.034142387457916736,0.035360243387670125,-0.0011942090237506493,0.014280994062308783,0.03264368633176177,-0.02154913077525396,-0.07952636477700216,-0.012349283287021645,0.001246959211081227,0.17826016737475042
CLCF1,-0.039828858849077046,-0.08367566924193254,-0.02019876410369524,0.0014653046370578695,-0.014984370610347622,-0.06747662508723767,0.07631344316094807,-0.02688881124184287,0.00903034094210764,-0.02635670976324598,-0.01966460736868911,0.0072158379658770495,0.020200224958564546,-0.056786683164371646,0.018567918452414428,0.04408699087507166,-0.05270081332652911,0.03841911378992389,6.73748657222292e-05,
PSAP,-0.1338191776364603,0.09460870025985267,0.004251928724497323,-0.06136765472923927,-0.057730378016088206,-0.04660008221607359,-0.06051340757885279,-0.12013269061364461,0.0017359941161235108,-0.009268911418684038,-0.04425020169394243,-0.08154877868013788,-0.041539823394592806,0.04620898533051601,1.810462498604583e-05,-0.018322812364537776,-0.0321544091721924,-0.004213311992105398,-0.050532782324958704,0.04548806779911306
EFEMP1,0.014173281177911801,-0.06430884702703349,-0.01961292913651012,-0.008563333990331053,0.011544445285530629,-0.016951050744448255,0.05533547479331591,0.08848718648687486,0.03679054744892182,0.0478430132404838,0.02068903463983215,0.014281759741703915,-0.08060419995485221,0.006405116833171505,0.06250841520344387,0.06786743762646201,0.03700137291611425,0.004206792505140566,0.01236387327057809,-0.026682822287109567
C1QTNF1,0.011882435843421501,-0.061643787168766,-0.009966395463133854,0.0028913961700419368,-0.011014119326675106,-0.06925734994667221,0.03193907288726129,0.14786294762046948,0.020312965928395627,0.004534376198785775,-0.01220665916473733,-0.03682747033244149,-0.10361034870800177,0.040249080707849924,-0.009295871542609437,-0.024332343265111134,-0.014248395719143646,-0.0187847462244931,0.07992289858280212,0.07175776485499459
ALB,0.08756317135397072,0.006212700252803013,0.02160972607308617,0.007975864748437934,0.07290907493602818,-0.010135095219427997,0.034852344494853416,-0.02520786053501089,-0.01663802712696828,0.05681353384142645,-0.019667531385057283,0.014002149140164266,0.0030301660956645825,0.09289410529806072,-0.022403512009883587,-0.015170921331353726,0.05959890367853847,0.0001538993807858277,0.009167414579072814,-0.07187326789409773
CCL13,,,,,,,,,,,,,,,-0.027447568822459044,,,,,
EFNA3,0.008705796865745841,-0.031056016401041393,0.0015626906605019503,-0.06413378342632671,-0.064074113501034,0.004297407254784918,-0.001425470902282823,-0.06400870610051505,0.05768311755801462,0.0007745982824112358,0.00862102516275684,0.11792917219952351,-0.018984836921204413,0.04392981903572757,0.05376769325615392,-0.03682899495916937,-0.02195303581140764,0.06694383144049514,0.037577211330348505,0.07891462721938351
DRAXIN,0.008119683785582447,0.09152726298349534,0.008277804927176224,0.007119793554447179,0.015040423037868364,-0.00637210528556083,0.012204336716733474,0.1390131731418694,0.004999820216305242,0.07206036714366892,-0.031022529086981773,-0.01999321836043529,-0.050538449400507356,-0.039538982504456296,-0.09542898636870613,-0.04013005747461782,-0.019948354126668837,0.04934461666453882,-0.01178852298927436,0.05926161776377703
RAET1L,,,-0.023680268697640873,,,,,,,0.012626078140035787,,,,,,-0.029631013793370718,,,,
NPTX2,0.1096076956350801,0.10244703627931039,-0.00044835507081511614,-0.04746141176203821,0.019647171235681545,0.011368227329783567,-0.04707245141607347,-0.14456322217664405,0.026943859686819775,-0.0033266233932580883,-0.09208464016138715,0.00647539822471575,,-0.02073396659488678,0.023501042339890064,0.10664411013547252,-0.04534411008646292,0.04276645935927585,-0.05061279949772883,0.04881234887781603
FGF11,0.055533213780158526,0.03397726889139164,-0.0010746331949527497,0.020775455215492306,0.014475499229002214,0.05185822414747662,0.017263430868271947,0.1344388564524035,-0.044956189640978236,0.024352360045898247,-0.033030659841320496,0.0271995629967803,-0.0911886751652611,-0.007978852535564506,-0.038742880174703155,-0.037570375235010674,0.07532750731226283,0.04764510433408485,0.07505308630226339,0.03711197229929224
CD59,-0.024948402854530965,-0.05652716361374329,-0.006703263980511483,-0.021672317031016984,-0.0477726885972588,0.006545573577411045,-0.0350288275630962,-0.10806114487342491,-0.056167065696268136,0.020104821692965753,-0.009808915906282387,-0.02940345381820652,0.05369405273432233,0.030628525200623074,0.03676207150396068,0.054332224207896955,0.005174748332052551,0.004593330513892584,-0.08376399757845794,0.04622695392534644
COL9A2,-0.03817806238529819,-0.04611836421120208,0.05626808891047531,-0.04093509617605073,0.04432148060122771,0.016361294125467232,0.0333047008487393,0.021992596019034766,-0.003476054615919213,0.012144155100193394,0.03177591328371193,0.07636407703960386,0.10222785508805378,-0.019485059931549,0.08289503501316202,0.10003826690169028,-0.060694242035314705,0.07366880767086732,0.03911573487802115,0.0667748568069477
DLL3,0.038875698211076136,0.07307734065400023,0.06339617556457994,0.04416103100294572,0.013691447907131955,-0.017453124231549842,0.04470943302523585,0.05303702756496314,0.002268961775847266,0.014464079758886127,0.048842786559534355,0.05835290513016281,0.07578648355452924,0.012663901862727473,0.07956540998949267,0.0894090010926333,0.02781381933567037,0.046984638123335726,0.07829151148115772,-0.018504760837500453
FGF5,,,,,,,,-0.024948639616023695,,,-0.02179430925842015,,,,,,,-0.027448501217527312,0.039017831331352025,
LIN7C,0.06886832203087567,-0.0075766711729186925,-0.008463730232819324,0.01016544570572233,-0.039309877964121234,0.05458206231034398,0.025188045536180557,0.0870215652827392,-0.011726204631126405,-0.007538760192964323,0.0261625794791494,-0.01601119220273858,0.0017195691541588081,-0.022805817596196137,-0.00751963045548233,0.0042686726744362155,-0.022151374902528644,-0.015075322977137717,0.04695551741886206,0.07121635100207889
GDF7,-0.022791571271227596,0.03043892206490613,0.00898424858302161,-0.0175953311225349,-0.01221385075985737,,-0.002519582539421912,0.08429562998644322,0.012031952057822292,-0.02130876987706604,-0.010728995440464937,,,0.08106936390232286,,0.022665831337821712,-0.04215083251928441,0.08525308490200169,0.012411471011748372,
PSPN,-0.010979121485847164,0.08634594282571395,0.02965903391669744,-0.03170213057064041,-0.018505624012909436,-0.02735151395437546,-0.040287663503443955,0.019382049169412677,0.01371860874146692,-0.05743359122237423,0.00273204250236431,0.0038691836045422704,0.06888005140052789,-0.006235133743959896,-0.01879912725618282,0.04031987438159173,0.018447862288098353,0.026030433615893602,0.01395585259504178,-0.04260743534487415
ANGPT1,0.012002459583326257,-0.02886482259168924,-0.015762839055011565,0.011453123747393039,0.008999635268019945,0.01639608757630642,0.008809389539744467,0.16500081904040925,0.008419440164716224,0.0012988904208893872,-0.053740858797961345,0.001323441638892118,-0.046267601508448976,-0.04891372269201457,0.010203845588032433,0.08822128957057439,0.0034918167204773237,0.043035157735612235,0.056994123543988605,-0.02778044660637097
PNOC,-0.016575517868401026,0.056529993074582535,-0.016674678242227053,-0.03682154432725686,-0.002238117551966651,0.007971554430070924,-0.045501088672160475,-0.1473527969258389,-0.019567293687182383,0.036425250255124615,0.01094269688598598,-0.03883223336801855,,,,0.0046085366835567085,,0.07257366337919219,-0.00808819108041826,0.02331370944121524
L1CAM,-0.034225057541706884,0.06823608333759833,-0.012151059112197278,0.09024230903290648,0.057757928796388774,0.003938398730508812,-0.03406698236786533,-0.10057735009030784,-0.009486486359148895,-0.016219012335253788,-0.005550549037553201,-0.054270374065845436,-0.09888705974024803,0.021512682105187784,-0.05325647125905596,-0.09045291808669971,0.007821481683930886,0.014620378020659621,-0.04580482773916224,0.02443214096961463
APOA1,0.10821394074216313,-0.005869316901875066,-0.01527182301962427,-0.011115452056401404,0.04364797782410136,-0.02467868778895629,-0.04624270522133611,0.130801025005846,0.051004275936325706,-0.01755699596155638,0.006885023298978099,-0.026282384532859,0.016934766042550974,0.16332947752853363,0.03271255353757436,0.04126976742256022,0.02495499255534781,0.014055436745987825,-0.057117412220461176,-0.01760078580046271
PSEN1,0.0009445243630148475,0.01733211851182148,0.014297957690485807,0.06464811892657771,0.04212037648415318,-0.002990639842333006,0.02816389769439873,0.007881717039535704,0.0037438066226061664,0.05093003832661705,-0.039915694443266904,0.09731743509124016,-0.018817149612809805,-0.021733838243587916,0.02686181824385706,0.007469755602110137,0.03368830533860181,-0.004295087454590864,0.06388730280147828,0.05585449725559871
CALM2,-0.044187383203211854,0.04258765545516856,-0.009653411388908073,-0.016909768472508458,-0.001493334286959203,0.06275672827427246,-0.10623956334762237,-0.19574698956225378,0.009741390717031066,0.010841131747083082,0.013094049276298097,0.0357932781427831,-0.07886549525615393,-0.06897333875255965,0.06809626316702884,0.0588430780539011,0.030493493174824735,0.03955627849945607,-0.051146921593547855,0.0798077360546708
CLEC2B,0.008706510718557662,-0.05716188657330921,-0.01642656697308496,-0.025715129831687916,-0.049901881708811185,0.0030780308784605385,0.0721583745154597,0.15003290133908384,-0.025668845091039748,0.05012700314803526,-0.04018162569500639,-0.034504421136005034,-0.08685793307491353,0.0012399200095449335,0.04733777923112163,0.034872899354393756,0.06995555284929794,0.019854430924978936,0.03422729644773936,0.04926088581596595
NTNG1,0.06564671216907601,0.021253823149769684,0.02495279134899365,-0.04607332098731469,-0.04622908393612533,0.0441758407343409,0.07532747729624271,0.02193976150327809,-0.04659988540155391,0.014714875920092447,-0.033923161518925056,-0.04831069370259167,-0.027464353103617993,-0.015858209234957267,0.023652055523199513,0.09410668107944807,0.044728799681990505,0.012879409415798961,0.024773290822723813,-0.08272952138815987
LRIG1,0.08927565207597744,-0.017136216366664465,0.002394209761377355,0.02973109556765596,0.03460025788011357,0.0679349843645888,-0.041412074990904116,0.08472588472395995,0.0718765339631307,0.015209677048734755,0.056702645982108266,0.06551285053456878,0.04861170099670147,0.07583227554190075,0.09457430114877814,0.13062871986283894,0.008964155878948684,0.06359416726206708,0.008610104252552573,0.05874590766472847
CPAMD8,-0.02005462673301982,,-0.017071319463447702,,-0.0008163885706189343,-0.02528526043132071,0.006955832414211663,-0.03234562727463318,-0.01690462214785597,-0.0032043546269119533,-0.0008204905136369107,0.018802775950380483,0.005008447607879561,-0.02201656296404471,,0.07651689993476024,0.010603992204135495,0.025601663604470085,-0.02752703312133174,-0.007926093256107332
GHRL,-0.03199571521054107,,0.0004180783215165966,0.006801925999802279,-0.006813424372042132,0.04103987135300281,-0.021285284529654582,0.014247033945391443,-0.010174733045831646,0.08530317606554547,-0.02430688648245493,-0.025047413684019373,0.06282327663527744,0.040571562459574495,,,-0.03218949431043163,-0.026006541069300313,-0.002667612662322216,
NPY,-0.013618782619335995,0.031436571629985526,0.04403983941056671,0.021190855277310724,0.06322381285522233,0.0066211493905277575,-0.11003801799069422,-0.07990308919891545,0.006016295081430177,0.05136626920934562,0.023728191860521376,0.010291303927495242,,0.10037111925873657,-0.049558598848563055,0.024515843243392902,0.007431985155668726,-0.02283077052984165,-0.038156453591357394,0.05205861384239901
MMP2,-0.03220508951898743,0.07839700383052893,-0.018586723464063513,-0.016409466240704162,0.030353728584961995,-0.036412376335295336,0.15981330368397248,0.18623728359458594,-0.014115281232166295,0.051204710953060235,0.013840339272798425,0.048622383576048936,0.018420439559811007,0.034931782723362406,0.03203236684326682,0.052879590986153836,-0.06691908818619444,-0.019078745697535718,0.06394057473160429,0.07298182678515978
LHB,,,,,-0.021289434790229895,,,,,,,,,,,,,,,
PPY,,,0.03946195116588615,,-0.020715245973391253,,,,-0.012354528599050509,,,,,,-0.008377693794536269,-0.024399252848985396,,-0.03617069466689335,0.023819639915699662,
ALKAL2,-0.030031968557320765,-0.02853764492306397,-0.004006883286256442,0.07609244243023522,-0.020980132508545683,,-0.0448322959128706,0.08552217289129689,0.008331920502467564,-0.023076640232895865,0.030261286681655244,0.03310755855497838,,0.044033133498961416,0.07271184284855026,0.12558108286636346,-0.03368624866900465,-0.026867007678706447,-0.020398746539125788,-0.03422903134796977
CSF1,0.008791066512999582,-0.04960204025545554,0.009235002717711403,0.0009038701031792766,-0.002571692911131875,0.012589665983929212,0.10307649816493389,0.11084801489373862,0.007565115438189313,-0.00499905339160308,-0.01832066018469924,-0.012330899587258401,0.04273350949556527,0.030079416204763735,0.039687647863773816,0.03524147691565009,0.06733797615617557,-0.028421295630914185,0.029359772740720713,0.042952891900271586
SEMA4C,0.0037625679632525334,-0.04201154217338255,0.024243393984298086,0.02469154176580997,0.012387373602025341,0.031512653561120804,0.020948038030819825,0.08152275704851004,0.010891405102168282,0.01758868227820829,-0.07246805281534427,0.055127848871576776,0.018073237912895262,-0.03667146229989398,0.10154350062009802,0.05498451187278358,0.038254859179696565,0.04985117793629442,0.00020014650638622102,0.15240769729278147
BMP8A,,,,,,,,,,,,,,,,,,-0.01622788161866531,,
ICAM2,-0.007674371756173049,-0.01640340626352376,0.03304982744968249,0.02810871776222701,0.03628834620729751,0.02175401649631752,0.002369770073549374,0.15274162123473764,-0.0028471783722220654,-0.01489232411352715,0.0640473974378584,-0.02402588656069013,0.0002949077801850572,0.03201538148033029,0.045725926825821536,0.055544989725398584,0.021715583551595172,0.04348133862011733,-0.007909661580098539,0.03635990384697278
SYTL3,-0.01187498633555442,0.09757865652719515,0.03922991401314419,-0.011340499107680918,-0.037153574167045955,-0.007241383271728688,-0.01336960082495802,0.06329771773281334,-0.02063678067276529,-0.0013193584241665128,0.019768404582937417,0.08611796688924522,0.09944085463151776,0.1265718773343613,0.01785952829693638,0.06348439924529771,-0.03922947093099748,0.04303788808312209,0.06688542053297535,
IL1A,0.05628225871074522,-0.00965481180821863,0.15470742739988413,0.05508199573993632,-0.007005746455082291,0.004353211032191342,0.049267474977669166,0.10628071173424665,0.048158955794005025,0.00193337883762957,-0.03177324976844096,-0.028224477475791952,0.1026882259439149,0.010431014435256406,-0.03498803634750481,-0.0006508539969882586,0.019193000041165545,0.02354844615564184,0.1584306743889232,-0.07079322284800633
HLA-G,,-0.0007849840066474166,-0.036438279104404975,,0.05515691251501254,,-0.015447537595535356,,,,,,-0.06962484619975504,,0.0717130994553359,-0.010038365700700116,,,,
PGF,0.054530741890198686,-0.041502297294911256,-7.230451103775536e-05,0.05608591326114751,0.007525744658449721,0.05020584113105761,0.053395178213424745,0.2475123149813808,-0.03849702357378962,-0.011304405695187618,-0.0118898517917126,-0.03538121257660047,-0.13679283289145086,0.09787823713614636,0.03735803926152992,0.16611495147501146,0.0037340381967854745,0.02644191611822574,0.0011655736607122527,0.020936357551023025
LGALS8,0.017398107769342468,0.0032360524366918148,-0.034933124253626775,0.03176187327216557,0.017087515315419455,0.005651712121851965,-0.0634289552894042,0.05470061829637462,-0.032595323849551036,0.003868727944472469,-0.0169795301610941,0.016072313928520942,0.00415607168018094,0.10984452966437935,0.031870166332481374,-0.027348660591150487,0.06562979638084394,0.03536741744047257,0.07746093737443592,0.08057538851447175
DKK3,-0.016280294157087885,0.06228208026158548,0.005411957943924681,-0.020527321770763468,-0.03012632230112848,0.03382414954621195,-0.09061454261129656,-0.16506387119204355,0.006383563587659978,-0.0350432273897007,0.010367428411684662,-0.0671255180930133,-0.09405269855050016,0.033423410075187863,0.10071258847176698,0.0926381926766071,-0.046820227909756006,0.05751740999307102,-0.08439120299526234,-0.029364700588962726
COL16A1,0.028674328021796827,0.06838007757025516,0.024472658881295142,0.017903223283200365,0.010204438793171776,0.10384615281024752,-0.012993954217242528,0.028955310640962156,0.035770752157590104,0.03500361778558936,-0.004446549074429738,0.12078328826431695,0.0695890465920766,-0.01915783378785135,0.018316607197083116,0.03361315134444908,-0.09233048333915678,0.052335038654022885,0.023504222500307377,0.06340379008991182
TPH1,-0.009913986273321317,0.1516853751559838,0.03973675783392935,,0.023673471264729518,0.020377510444868616,0.006926025165794933,0.02130441269113611,0.03218334382761341,,,-0.008983414180294807,-0.0054306854776746205,,0.016749171083406733,0.01638256255079885,-0.050050067293872305,0.07716514011090315,0.02897362471899627,-0.013927399710066263
TNC,0.0712857592821888,-0.06010248120690448,-0.02429768165065709,0.00015396189981962665,-0.04444674577485788,-0.052854252334096664,0.060567048309550994,0.17931995951094243,0.014282462257055524,0.07924680041049643,0.0038036691038655685,0.008446532731113496,-0.03462530071013688,0.05075186252160971,-0.048096570399645315,-0.01922851490386163,-0.0013087815516061552,0.017569599864575566,-0.02569518052495446,-0.053872633411646276
TNFSF9,-0.020054617214767683,0.05826189269246255,0.034867910096293094,0.018765504601488365,-0.004107282910938415,0.031273037889677155,-0.06682296802520124,-0.07645981170234759,0.008591186732277059,0.01068272365390339,0.030949249011684228,-0.007254360000971408,-0.05426426449874425,-0.060565594975010247,0.028041785373369807,0.019772083543034707,0.07710924840288161,0.07291069091755067,-0.020638092176066145,-0.02264241373759792
C4A,,,,-0.013917717528501645,-0.013108324832865144,,,,-0.014645673967008851,,-0.026227869807148512,-0.020761466279832042,,,-0.0004791591357662974,,-0.03514172064700689,0.09469810982727836,,
CNTN2,-0.10594059985735715,0.04265900265942003,-0.018615916705096568,-0.07004218318399928,-0.013387743396826971,-0.009944014381255686,-0.01796756284686037,-0.053471335907126806,-0.008113298475397839,0.04708903284940935,0.002386518077370335,0.041409034174485944,0.14699132399520248,-0.02850592470134411,0.09791684850141971,-0.010685398773968287,0.04391129492880817,0.05012755108627216,-0.02638105849540514,0.1448827206645715
F7,,,0.025195076616471582,,,,-0.014216367097243844,0.05587290992417764,,,,,,,0.12350199075269615,,,,-0.03402496851160285,
LUM,0.00961629651406713,0.022362119757838174,0.018755947285978982,-0.020519559486196395,-0.02611086563824335,-0.03405101904434721,-0.024428891703665228,0.24254015557322983,-0.019634392151439462,0.07085426373787798,-0.04751760294062252,-0.027876135713893396,-0.021314735511745883,0.038668155283935364,0.06020000117759488,0.1490207885726062,0.02226665957001018,-0.027794448264384493,0.02567086031759016,
IZUMO1,0.07746581703964246,,,,,,,,,,,,,,,,,,,
BTC,,,0.0066907233263196675,-0.02177875601553221,-0.002042769938004459,-0.0034011479699444505,,,,0.043569043589923986,-0.03196460116484101,,0.06558592133011942,,-0.027854178059783418,0.013031344754360031,0.04134850019196953,0.0852487235724933,0.020223765742813524,
APOC1,-0.1091672465538841,0.09278639530155422,-0.0017190734963015162,-0.01264675079756836,0.009104074404467937,-0.006102812807814082,0.12438379393970818,0.2527501835640439,-0.0011975984088972204,0.002152035509427465,0.006607883582030286,-0.024229685975334182,0.14051538812101597,-0.006475990572992809,0.06992001572838889,0.06470719794180976,0.020991724648166007,0.02554448948649772,0.05310861579117098,0.02731509614128869
PKM,0.07490068392386943,-0.011041121179924044,-0.010787935692861622,-0.014786293841604507,-0.036542159804823476,-0.037662483049642266,-0.012929251252915632,-0.004408022934893151,-0.0077095547871607936,0.008418281710557148,0.023895716001626554,0.01845765717302595,-0.10702277861895877,0.08832153658657634,-0.08369611619306049,-0.09606454229913858,-0.013434440178229505,-0.02494474021083295,-0.030106721599885686,-0.07043582963120984
TNF,,0.03187658930551964,0.05160381816855186,-0.020462347072697774,-0.022554676635548485,0.029956396116931773,-0.013218764533284372,0.026429485403017636,0.019610407003073368,-0.028410952046463055,-0.013668395064312841,0.002424399478201287,0.14182824280279138,-0.008366465641790199,0.02076821635633809,0.0420494786982818,,0.02173033857174108,0.010713416300447214,-0.042654627359542466
GNAS,0.04737904634986817,0.09422877643796311,-0.02749900654075488,-0.004656533560507876,-0.0062022981604410434,0.03241441047994003,-0.10295745438874229,-0.11420919284431402,0.009671490479654142,0.047180622772908326,0.027027782533840982,0.059527159557548434,-0.048598847571335604,-0.015386505994603209,-0.06498685450719141,-0.10988911903528172,-0.06099308492212368,-0.05722598675233624,0.014064978590255578,0.0791439699830825
BMP8B,0.01765851475575371,0.054833851990028375,0.016695211570217746,-0.029163099773262837,0.021376381906926173,0.017730206329287946,0.014294462439774518,0.04265191601425008,-0.03803871587678775,-0.018864580131001025,-0.048685680335036924,0.1439402984827713,-0.027960635613888715,0.05279582617681482,0.02209357478342482,0.01814153869847688,0.0780206986082242,-0.00040005776626724746,-0.039848671775661086,0.08265052299700426
LIPH,,-0.01059896600262912,-0.0004942024254508485,,-0.012951786177515677,,,,-0.011808416854013772,,,,,,0.020294508219594016,-0.020655888677231074,,-0.01981966347096117,0.055911659729458725,
CCL28,,-0.021833069587335028,-0.037634157393725484,,,,-0.006519801800118139,,-0.018183019349335805,0.017625037453624343,0.036256542838019,0.03436699966181019,,,,,-0.0242913084912835,-0.012600985166754375,0.013452913842700469,
PTPN11,-0.003997274089830077,0.014706964659707611,0.07289301080292593,-0.0144251930037921,0.011511165160133749,-0.02814170254754625,0.005191227154743842,0.024705434702788267,0.011292028099119517,0.06765853721150406,0.02568165145429159,0.04946637698604265,-0.0831111443497344,-0.023180469507896536,-0.08411782946629785,-0.06639976019324559,0.004970995595620773,0.011960140312400856,-0.015979353146694426,0.02954511310473021
ADAM12,0.03521877289423313,-0.03733537910457703,0.04667958350625267,-0.016573311787884428,-0.0516082085952831,-0.04183357894698201,0.07461096853043347,0.2032325418181637,-0.010994527464906928,0.02003894090092194,0.12907481483734315,0.1100962702025462,0.03891509551574842,0.07740082294345257,-0.0033098869844594594,0.058473310959841464,-0.014687544593177445,-0.01476588210333156,0.023351867636295466,
EPO,,0.0031054597946226477,0.02259751286070207,,0.00504148374812359,-0.026633936247407574,,,-0.012354529138328121,,,0.0766403413648204,-0.04146123980595086,-0.04179706519853478,-0.029808771680139914,0.06367596914115817,,-0.01340010048315387,,
EDN3,-0.02816434406045707,-0.03013214317588155,0.03332782813185835,-0.05084563617262815,-0.01886548078449996,-0.013594089509847277,0.015271315066062817,-0.007777308238613901,-0.019148910841041825,-0.014395533586644402,0.030369198906542248,-0.023862105031828347,,-0.03202877730622243,-0.03167215588050617,0.011727949512085261,-0.009719245396960586,0.04543764864463322,0.00764688357889001,0.017247892837146978
CCL22,,,,-0.017595330696456947,,,,,0.02019654088169485,,,,,,0.00475303887264669,0.021474270073732687,-0.030152923889433154,0.18659171347271558,,
CCL2,-0.04967661970755149,-0.13364869525647186,0.039043925739458925,-0.023449520212208665,0.022819779457353112,-0.021301190805866253,0.001152843337464534,0.00731338645650904,0.05265411642267153,0.005471635148191352,0.031343626814540185,0.023949755328328045,0.04300912679075681,0.0005068116041661495,0.026065438156165018,0.0721808621856869,0.04464197734958574,0.04757824264589024,0.028308457876499084,-0.015309911138800246
DSCAM,0.05407456291823456,0.034484060418525975,-0.02851815762739131,0.011930101149211957,0.051875992458005865,0.02121486604966708,0.033821224879346114,0.04958938815928851,0.050545708826959405,-0.005640478368794276,0.025809278852078805,0.07514810485364817,0.06583405469884611,0.03345642685390566,0.042784346721442504,0.0009302762227588058,-0.01151149841342027,-0.0029727680714501277,0.008515794430914051,-0.06325408806076674
GPHA2,,,-0.02981974499977036,,,,,,,,,,,,,,,,,
ANG,0.036009889893559174,-0.003140186705588784,-0.010944640458792527,-0.015474664853818043,0.013583927610165896,0.004538981250672314,0.011043742173126274,0.0283575786381316,-0.031967147728703765,0.017114191261559993,-0.012001717243395675,-0.032549970728171396,-0.02950584508266977,-0.10756137998141098,0.022819921989623747,-0.08404207069868617,-0.0053487024416407685,0.005558913004427742,0.001211408201751276,
FBLN2,-0.026407537582811325,-0.0029130076223080454,0.015229684398056696,-0.031997628779944276,0.031683405999864085,-0.04491673617231747,0.00610886203098371,0.09459852499202549,-0.0432308640865078,0.041880782608072896,0.03056675676268611,-0.02665424851807584,,-0.05767248503910958,0.07087960728654054,0.03612169848102593,-0.04190092599506178,-0.00916679799192032,0.02119153567101941,0.14616193347077286
VTN,,-0.028264220725233137,0.007786379249646941,,-0.014464040502689417,-0.02685267443653515,0.0060066691557045335,0.0674334746582595,-0.02029710393495289,0.04248305818485626,,0.014531487459572558,0.08384652184789776,,0.09712967975096198,-0.024126414091708924,,0.016582463807073445,-0.0174673760680385,
VEGFA,0.11815355090067767,-0.04873251818871005,-0.0711711482528097,0.029620579412449867,-0.012271708894413567,-0.042741489842602655,0.10342512584807333,0.08348348983703507,-0.00599536386492464,0.008002373691344372,-0.0155475048210008,0.06860410780655132,-0.10390275243551758,0.029088175995847974,-0.12294100364222729,-0.15491168725165733,0.08139345736346895,-0.01185251255317002,0.02046627219831397,0.012747051557004906
F10,,,,-0.020083957100457843,,0.018409364226163523,0.06098951795862972,0.09965945615651946,-0.013546474176058901,0.039302374513960396,0.059108539680469176,,0.20603426218316487,,,-0.04120571124731543,0.032348534448742514,0.04589643590039443,0.010616328134799798,
SERPINA1,0.0006263943407721409,-0.002070244985984388,-0.012278469410155902,-0.024984513125260434,0.03700649827071604,-0.043727250464538805,0.08252773188555045,0.14188329992265594,0.003729572750801608,0.014049452549617855,-0.01775275149387205,0.0545290886158216,-0.016264929235313138,0.03284862162167728,-0.034858925253067066,-0.03601693281195354,-0.03510903729417106,0.022731176661089293,0.011234943480983967,-0.08562584432434717
VWF,0.08285667563085597,0.06598415018166179,0.05416575163767956,0.02863412993924999,-0.012033060200582204,0.008993091212606484,0.0026418199303116074,0.20398181905874782,0.05448863273754914,0.0033533484728005135,-0.06529583946470584,-0.016474740778826307,0.015643036617220694,0.0800499424000829,0.09751713330361733,0.10124216736761127,-0.05040541558173301,0.015750911536894136,-0.049462787497401635,0.006248884157618199
GDNF,,,0.026405623695772245,,-0.0048214146422063085,,0.019514988801381035,,,,,-0.02361839647144843,0.04666580833310021,-0.03569517770956169,0.06534225688944664,-0.03069165480688195,,,,-0.060614937004887535
VASP,-0.03761236487579459,-0.054835381599936076,0.020447830033898454,0.04571194966015779,-0.00038821108817253553,-0.09750182517370992,0.0003125489784748304,0.1282914841911356,0.008440535155576278,0.026980263669993097,0.09110429239288494,0.015068072380699207,0.053845744081850784,0.09527086243919805,0.06377800244808088,0.048503692616131584,0.02051894834395939,-0.0027293435900981127,0.029648238450427484,0.061890896490672975
ADAM15,-0.01751449092993366,0.0068497321047144375,0.02723182793514873,0.027447883979662604,0.0037945389397973633,-0.005543196451652455,0.07350186889055248,0.04927896554178382,-0.006776914052247734,-0.020698535825984476,0.029000859130332443,-0.037436965168261956,0.02227977367853708,-0.01720478946261042,0.0011817598352669028,-0.023069098140693738,0.008509543265883318,-0.028355497837072866,0.059612414351112905,0.044618540644742875
WNT2,,0.11447136753957873,-0.038514313071757574,,,-0.021577526512565563,-0.02693641189996569,-0.049223906917690775,,-0.02531556192017936,-0.036898222199092376,-0.022103317379007854,,,0.09485477231643352,-0.023268206817382914,,0.033658168743404555,-0.0192954539362116,
CALCB,,-0.0265714804452165,,-0.02545587047229648,,-0.03243526136190783,-0.01659154500055332,-0.035755461664375765,,,-0.003379777937787267,,,,-0.00579681131200911,-0.011337814919113468,,,0.12196481261227213,
OLFM2,0.06919101121887684,-0.010792548664699067,0.03197529352372208,-0.0363447869768645,-0.024682207732735478,0.024680422527226537,0.020561139245288067,-0.04111344989610213,0.05508334183311862,0.016541905766036022,0.06023679778380482,0.02191559481820571,0.017195181724908325,0.046534205944813604,0.06987448702646963,0.006212878455243261,0.004591116311458294,0.06321434150414013,-0.004399898715529227,-0.04947325351010549
