,MGH258,UKF248,UKF269,UKF334,ZH1007nec,ZH916T1,ZH916bulk
IZUMO1,0.1080969696706735,,,,,,
BTC,,-0.013497660551246665,,,,-0.05361743334573995,-2.0583455664992703e-05
APOC1,-0.12925264492025412,-0.015767054984148255,0.08291608072519716,0.01021783708407197,-0.04617198553036705,0.05512834218030942,0.026175162503975096
PKM,0.047524459140100755,-0.0814022870163511,0.04263745980482084,-0.005461306579829535,-0.09781404533185568,-0.005878289206481354,0.001960419246899476
TNF,,0.037881155508950486,-0.027370914640555462,-0.03187278799823663,-0.016968983265856732,0.054544182562049286,-0.01803877556410311
GNAS,0.08570060611863187,-0.008599146252669871,-0.026013786855842633,-0.009888148847260197,0.004544264094421689,0.025206385520653612,0.026546825838171688
BMP8B,0.04542067453684794,-0.00531618084421976,-0.009326137342918817,0.05498948967513238,0.12430833996058901,-0.05067154063919682,-0.04319608948948459
LIPH,,-0.015250220017869751,,,-0.04437451022990012,-0.011080598172738022,0.04127125073307403
CCL28,,-0.021451331473722062,,-0.012104954536426545,-0.04035748929827615,-0.013006361262723762,-0.00890769990614115
PTPN11,0.08089525863770998,-0.008347590499684837,0.011438672506261826,0.0481852112960692,-0.07213901875089584,0.031169803948471096,0.0063671523851736595
ADAM12,0.14009750878449284,0.02944063042992911,0.042597729724478985,0.058667801672736455,-0.04712173383961245,-0.0419834046265364,-0.02793420163050664
EPO,,0.012278702511301634,,0.028247464113885897,,-0.013831184271252444,
EDN3,0.04555073945971958,-0.02656516043166614,-0.020422801287268994,-0.015421426909554612,,0.11159508689243026,-0.028764112488860755
CCL22,,,,,,0.018751709500856837,
CCL2,-0.03597205879686636,0.008730316860274418,-0.02073282950008269,0.023249473961122286,-0.014321175532329072,-0.05981812435340166,-0.007087083172438336
DSCAM,-0.01951104339450706,-0.0015937463233420084,0.05817714089354822,-0.03462507423154835,-0.022068005802115574,0.06824565885423024,0.01442147210784494
GPHA2,,-0.01699714511367242,,,,,
ANG,0.08233492069325676,-0.05359831740779403,0.028189540372509363,-0.0009444715269293022,-0.051680768359147575,0.06487569856187349,-0.03168317904797221
FBLN2,-0.005749670838137866,0.01785043577296786,0.07822476026553936,-0.0013812509392745539,-0.040861589452096586,0.018508874335862804,-0.011782053131751319
VTN,,-0.0034333124533910847,-0.01939271811406542,-0.012683403444275583,0.046298865878566,-0.02255635288501368,0.10993291898835351
VEGFA,0.11130780240782484,-0.06788503076021964,0.07738456817413851,0.01131629929876045,-0.12104164596726097,-0.025515846361677086,-0.013654962651666406
F10,,,0.04778267956660673,,,0.07892227492029161,-0.02374896296108503
SERPINA1,-0.1419678401704209,0.06618940349186132,0.046968815434471727,0.015804348707257488,-0.012198889540748409,-0.023281794588298533,0.03663745232301405
VWF,-0.0007578311162094222,0.06408184350635222,0.028663305734447548,-0.00209683760714376,0.010883972857941113,-0.015105971620927985,0.006133745095237901
GDNF,,0.03338386951174789,,0.11897989317242622,,,
VASP,-0.007226098713431593,0.012266506869052904,0.09446231933266291,0.01252434027546595,-0.03983886361176247,-0.026105680974681373,0.050972171453526866
ADAM15,-0.010529210535146667,-0.022116637049300704,0.021858628336712142,0.012364892668778363,0.027815988303019398,0.02190874540618601,0.0371693903866325
WNT2,,-0.026676535206881975,-0.04787122070869024,-0.014284770474540999,0.04825891016177314,0.016015268488481893,0.005217786729913213
CALCB,,,-0.020615864203879383,,,,0.028811257604988687
OLFM2,-0.03235932321740936,0.034983723338452045,0.03985113847092572,0.008027691565672115,0.05014542381394083,0.06666069348185644,0.0021076738204691883
MFAP2,0.04803756593118959,0.027466151006253353,0.05485065110171785,-0.035727892505441235,0.03987119626468364,-0.031259611779302865,0.00016806183230590787
HLA-C,0.08602509305265064,-0.0708275572510774,0.06802953420053184,-0.0014958974729715056,0.09607904478220523,0.022648104781408326,0.010988599571629022
THBS1,-0.041418896340674596,-0.00344906333279749,0.0013256875992845934,0.0707809453158425,-0.05849963573730206,-0.06741864387513392,0.04523565406859758
HSPA4,0.021358024528427447,0.014486179752126368,-0.004786088039997791,-0.006928210406356856,0.03518857238402107,0.007784950613013286,0.06770595688449511
LMAN1,-0.037440598248583375,-0.07186485421356471,0.033236701465602494,-0.03723616635631015,-0.07396427036791377,-0.01752440864500164,0.04490021307045243
LYPD3,,0.05236105437367276,0.028513258149644564,,0.03766356853373668,-0.028682833017829288,-0.02627216899172146
APOE,-0.1185496086699646,-0.01832592848963018,-0.036580539861703086,-0.029348553189384875,0.01576197951459358,0.06070914932397437,0.00952139655804299
SOSTDC1,-0.019081881921874252,0.008828797851420916,0.0037494747602098387,0.021700507999279434,,-0.023065498653242283,-0.03604506314341126
ANXA1,0.03887278643018116,0.0035821861249036913,0.06305020704881954,0.03635248549236624,-0.061827340243652266,-0.04259568718856671,0.05556356364997428
WNT2B,-0.04254636471368754,-0.002879132416642545,0.08893557124965702,-0.011775837934348466,-0.022611400161744063,0.03183557565772547,-0.042336133881535155
AMH,,-0.028408698869776327,-0.03317717075382994,-0.04439558339851362,,0.08860837833267468,-0.033708023537302505
GDF10,,0.021600022186165666,-0.021339097250584655,-0.017337283589101155,-0.011341332662895777,-0.01216589592702156,-0.010246424653953657
EFNB3,-0.019248136739553754,0.03517808816739107,0.01846389229292621,0.0035399511711798337,-0.03662326169386377,0.0555697837159054,0.027853135414874487
LTB,-0.041871186992945994,-0.030058062865359284,0.0009038110446611094,-0.028370309515315825,-0.019329422668242998,0.022230577612537248,-0.030801586615654578
ANGPT2,0.0029983656412225514,0.0631147523425725,0.06250796636049731,0.003628102361055431,-0.010720112004405119,0.002384511711827878,0.03055391703642516
ADAM17,-0.0013917723164224953,0.010741343385406334,0.030542687680429025,0.06839422146750651,-0.0030082764396152876,0.028018100872270146,-0.019207932179367785
LRPAP1,0.06670852502484637,0.03638390424357149,0.07776554027814386,-0.000860696356756352,0.08462584435748488,0.00479186216234373,0.01977342985308833
NID1,0.08371072558109365,0.05361608571635157,0.06579166898554599,0.08065138727748786,0.05339309684576815,-0.024694705977902718,0.026617742963101335
MST1,0.07272237333940677,0.013574352062737122,0.04929172075921889,0.015462843261506322,0.047378850247367515,0.013264972229528434,-0.05969858418806802
IL13,,,0.052488600544303474,-0.017901685931515025,0.06768061860979423,,
DCN,0.01698870835951081,0.08866892451278625,0.03735662111555855,-0.005944642636617662,0.030686590784965814,-0.022792721233257672,0.027859477807122772
IGFL2,,,,,,-0.0365443027722638,
COL7A1,0.015936249591173953,-0.03815895516301013,0.06304226889313237,0.0199254415040887,0.045309318068447076,-0.021623685190535175,0.09452105152525052
CALR,0.05260793228748328,-0.04065865431259096,0.012681877288369888,0.019701462688726565,-0.08924893938425418,-0.04143789003262991,0.01094087794053926
PIGA,0.08343109613984788,0.014258946197419933,0.05163219857710247,-0.0409920860825441,0.019803362927562806,0.08601263111687772,-0.039185226244241325
CD200,-0.010156418404659903,-0.0017610463065442883,0.018514840168044135,-0.011150659758989113,-0.004623449039552434,-0.006903247940381329,0.010787460112476614
GRP,,0.020322303742565807,,-0.015421429230594393,,-0.01641159242155599,0.06699671401756799
CDH1,0.01954801335197863,0.04243141422419188,0.016996449478207002,-0.011716859624327272,-0.05496133349094107,-0.02782914143857781,0.11890391654216632
LPL,0.05665004443983806,0.050046147358303684,0.07020661598191294,0.019816389313742695,-0.013245814697022289,0.049569178152318455,0.13748199176669573
SEMA5A,-0.0237704661180591,0.04442679836821528,0.05677037904793206,0.002655583909210926,0.051602428763911,0.06679812396863405,0.0819877343364728
SEMA7A,-0.03268330415477939,0.03234152189569527,0.04461812226377745,0.0267509917084076,-0.015682158439614905,0.001254035264808715,-0.026197372174161054
SEMA4G,0.019738220923334413,-0.03156779846098957,0.046554076014920884,-0.040031404507458415,0.07832792758122058,-0.035110732726119795,-0.038913297172661725
SEMA3B,0.011370842501981568,0.04634813458741009,0.011013123884107322,0.05131906796682784,-0.029506468965233616,0.015884068019893054,-0.02493490047519439
RPH3A,0.1161928024850829,-0.0021404852345627257,0.04344590823219114,-0.027826643554910057,0.08282031239916318,-0.03325959488540035,-0.016649579880766575
JAG2,0.03231904914617889,0.039259707198545477,-0.02525471169971438,0.016703812561181235,-0.03226547046738814,-0.05591080732632076,0.02508600811861623
CGN,0.005979835798798322,-0.008984860672570353,-0.01947509163295596,-0.01901578593650045,0.016344421848984006,0.004737202526705131,-0.044947882073360895
GDF15,0.020235810396133893,-0.010498699754801319,0.06129364195791977,0.026661793533607155,-0.05106613191659032,-0.030706083181955415,0.06434960893084858
SEMA4F,-0.04388939488734179,0.023016182346989482,0.03245172294488476,-0.03955136062974487,0.06911868338729438,-0.020448666149395712,-0.002152860763692955
NXPH1,-0.011340192126059905,0.009611115375297756,0.04031015714437152,-0.02885393587951309,0.046228459982815856,0.08774903392784489,0.05128374278732759
ARF1,0.006904268288424472,-0.020646108126922955,0.004821216204905752,0.04341235947654542,-0.04061303396828253,0.006183167078318377,0.03279162701115203
DSC3,,-0.012863103197829937,,,,-0.013831188469563499,
EBI3,-0.023060902562272924,0.004929184251515639,0.05035391212699094,0.01734446294340743,-0.026098202291854007,0.002229997477227847,-0.004372172832224046
TIMP1,0.04738964147119963,0.05324984768206967,0.0476927539503255,0.036530574735387795,-0.16303161014020603,-0.09204395923162319,0.031310494795183046
SEMA3C,-0.055137662917003706,0.022438236305837318,-0.027096739625932908,-0.015102398750928997,0.15675895898191305,-0.010033756572114135,0.001723430243288407
GNRH2,,,,,,0.04008451101597404,
GAS6,-0.0251565717659921,0.04690130316737973,0.0715901495489991,0.00476126069542251,-0.014034789444405048,0.040398168511919005,-0.0040436962543666435
MEPE,,-0.03444548827617384,-0.008476550465432258,-0.01624407042279267,,-0.019112515218957033,-0.03970683634199296
SERPINE1,0.011571995178568951,0.004071442314999485,-0.008321245936689751,0.051969952191874905,-0.111372784105487,-0.030383480701747522,0.035318412178156205
RSPO2,-0.02016110250215608,-0.03471669950802835,0.031371993147808,-0.033437290371501574,,0.02170078468227983,0.023954412221252767
SHBG,-0.022650003284691033,0.004155998975213361,-0.018561809463585464,0.07139119198770678,0.022730522304016523,-0.028997873944010034,-0.032564479125806595
LGALS3BP,0.04543745857402318,0.012650026925860735,0.026274502494959197,-0.04558800836422196,0.05353908067581317,-0.02304571729470852,0.005253127134195155
LAMB1,0.027236980827026882,0.0670130957388829,0.03791569975424116,0.032025484215848256,-0.02519775711905853,-0.024574564689968707,0.022088829777481795
SPTBN2,0.03957012149884552,0.023632604619769397,0.0310820616778602,-0.03655842949949654,0.13838555022530635,0.024272121234844988,-0.034461078690093454
COL1A2,0.016356363383131848,0.054256959293181035,0.06997390961407772,0.02520629315143684,0.043032107112287186,-0.0849059372921523,0.03142139174722139
DEFB1,,,,,,0.025142847091802548,-0.02239523981558522
CEACAM16,,,,0.05447654297293047,-0.000413860525213809,,
WNT11,,0.07373515785877277,-0.020346038396306918,,,-0.018355718598860173,-0.020105759611295664
LGALS1,-0.057070387820434276,0.004453808704532879,0.06408243447965457,0.0179607658938428,-0.07316012471902443,-0.0764309053999466,-0.05845899325629984
BCAN,0.07471627930746799,0.05335022139867031,0.0329951378123295,0.021253535480275053,0.10300282815591495,0.056511371657434466,0.07552821294215996
ANOS1,-0.0599129015947027,0.06128342469039328,0.08001873670448395,0.0015056646868834493,0.03928707162542916,0.08065622118692671,0.022330790681505865
EDA,-0.028382619923190695,-0.013497665175968733,0.008220990494210698,-0.026870248582276872,0.06185177346023705,0.05029324305081524,0.023234655171726615
FGF22,,-0.019193732630668658,-0.018649821323935147,-0.027908528143831036,,0.036127928156817375,-0.027954191144369773
SHANK1,0.015410465520699527,-0.018437003142263195,-0.017744120494629364,0.06076034834021281,,-0.0076721551320559096,-0.030330253312668115
RAET1G,,,,,,-0.017245998579545056,-0.01851645360568301
TGFB1,-0.06376315125363027,-0.018126194852671126,0.03950096576933431,-0.0228426642722373,0.10308247817693995,-0.04724369594325173,0.010852494896104492
MSTN,0.05329909220135044,0.09519761164445088,0.03612762972113022,-0.011686191098414851,0.04422766886226608,0.1198971619169755,0.037408115207372535
WNT4,,-0.012422812338992308,0.04998772446552701,-0.01706442647169488,,0.06536452019329847,-0.037546868165465416
TNFSF4,0.03823656778107161,0.0088274109890358,0.0016532291737028802,0.0847374605919181,-0.07579811682704575,0.025284658541677624,0.003961236557324406
NTN1,-0.07486252058599376,-0.03480455463228337,0.03391041920240945,-0.0273508971220034,0.07690054170472213,0.05893969926381798,0.041906289851906545
CXCL12,-0.03540386408109829,0.02414897393119998,0.07282367992512356,0.03480734885671769,-0.09988668326646485,-0.01572833652788541,0.03130269057168634
GNRH1,-0.030985490538446375,0.054055098106821464,-0.028898275480010654,0.007923360662402732,0.06352446667775305,0.01748189811590393,0.19396865143697153
RIMS1,-0.025764783412542784,0.05222363931793136,-0.03835688408027463,-0.008182006223670293,,0.07291160684209722,0.004324756525115651
FGF14,0.07452584879329657,0.08537518855270243,0.05252365625753691,-0.04350379165571525,0.026671865224933384,0.01924230203308347,0.006981122604253
IGF1,-0.0426075117421018,-0.017166212689174818,0.0016140559306812177,0.049484574958583834,0.15210677206260997,0.017551577920246624,-0.019886589990041927
TNFSF10,-0.02024116438520724,-0.00984006816718591,0.03721366715616534,-0.033679417844062504,0.007446901173288719,-0.03301843552443002,-0.0009839719401977466
GDF5,-0.02016109454438148,-0.019044593666326073,0.03635772159409243,-0.012493437614755437,,0.09824657449123521,-0.051318821394755174
RGMA,-0.107379243779324,-0.006211421858234716,0.08296700331664983,0.014812879209311316,0.06390110767127308,0.07347295859965232,0.04447671889101758
WNT16,-0.011447510818991424,0.06271292475010269,0.052397232102684696,,,0.00641828242844439,-0.028117726137302172
CX3CL1,0.031215575940854813,0.0385271900795842,0.019259378429356967,-0.017948024268554717,-0.0002864127591016526,0.07237752027737762,0.03746980775446511
FGF1,-0.06239639272953787,0.0352871233603496,-0.05136180832656667,0.004351943725329017,0.08810579558312834,0.03714486996217678,-0.027854229206455805
ALOX5AP,-0.03444791849623441,-0.044679273676017775,0.04817816802904327,0.026157661887774464,-0.05449356543415921,0.029192564922129047,0.04850264070032169
IL1RN,0.03496840805532444,-0.04194201862276592,-0.018942535745973196,-0.013417565795833553,-0.03713468111829994,0.042743260143492286,0.002478142392530585
NPW,,,,0.008039414392340979,-0.035962804934820986,-0.034837472000255956,0.02072546295290118
CXCL9,-0.05454694069956589,-0.029114542357269492,0.04313267500157355,,,-0.021998834793542678,-0.051477788901993934
ANGPTL4,-0.007391320423399605,-0.038275184450987085,-0.001885078260664999,-0.03971867559605816,-0.02063103999960425,-0.025015603901851743,-0.0027351436556948424
UCN2,,,0.07449358216129108,,-0.043819645272249,,
OBP2A,,,,,0.0050730565359545215,-0.015536040013936351,
COL4A3,,-0.02496193460847066,,0.0030429965593789894,,0.025677736775867186,-0.02219589773126129
NRG3,-0.018252769857937178,-0.030644729991001686,0.018812171129022642,-0.04539776871980993,,0.1251422464857659,0.01289134676856781
IL23A,,-0.020350869957678826,-0.02455583830854849,-0.02058752318381637,-0.047590279475342806,0.05266506754547815,-0.024857482983808844
COLQ,-0.032736548007918316,-3.7415537137755884e-05,0.005984645240958555,0.014981243390696102,-0.0578965255256793,0.04069420548223123,-0.008432223970389422
TNFSF12,0.031010114356865466,-0.028058681823698715,0.0682630045403385,-0.008173431341209741,-0.030448926315999023,0.06484846204286022,0.01010785161961229
DKK2,,-0.021316562411479202,-0.035748376528246244,,,0.027492618439423733,0.032101030630285285
FYN,0.01957250777530379,0.024464951492599647,0.023234722690751965,-0.003100453287861364,0.14553388487384508,0.03843769883952117,0.026452610031369853
ACE,0.0029229350705899447,0.10092912237199514,0.09941398383247549,0.01782284315574131,-0.05711762745398985,-0.029779515317759634,0.021326590658051103
IL18,-0.08010575598029712,0.015110961079785074,0.050332290128839344,-0.022650251520521126,-0.008435484640379317,0.04690221119199677,-0.031705799979887477
PPBP,,,,,,,-0.020752739027838626
CCL27,-0.020422588839779918,-0.013497665266649602,-0.030136069234302086,0.005786305148732601,-0.0017095571692321758,0.09748086921423046,-0.008712741070227207
SERPING1,-0.051552471247094604,-0.014111955504937417,0.08676591672044612,-0.030628798101036893,0.01241834459104204,-0.02267339370932643,0.03076458054365245
AZGP1,0.021834802173497033,0.002175886155220851,0.04881339315349023,-0.0027885895056879106,-0.05042074731751305,-0.006799525395735962,0.013446494771774106
INHA,-0.010754397400380998,0.0015646800763552855,0.020009580840547873,0.0068636785070556325,0.1432561319757399,-0.030232458917276585,0.059781698862030073
SEMA3G,-0.030985493763889628,0.07180488553668589,0.002456380803015781,-0.01909450438058692,0.032286825310215386,0.03088610014499369,0.0020307124130577885
COL6A1,0.0751495931898938,-0.00613562069603014,0.04169815470524171,0.036615239003085,-0.0567848335666467,-0.07523122394488402,0.047596548006030304
FGF17,,0.018281818399111985,-0.029562940072618567,0.000841443332793942,,-0.014801081127366913,-0.03153748365741918
TNFSF8,-0.0221728418577545,,-0.018942535907797597,,-0.049639622835502294,-0.02197536502611459,0.020209245598426673
FGF20,-0.029522191346421086,0.012486291910167627,0.15080130574338316,-0.016336648254364813,,-0.02548109018659125,-0.01729940495756169
ICAM3,0.06597697689093891,-0.019765389036112014,0.05614796395856921,-0.013897435102608076,0.010309049961187266,0.008493627003600197,-0.0062140181280621685
LAMA4,0.016473812894857602,0.10692134245165055,0.10258794097993826,-0.033872618414302794,0.07469935039481529,-0.02474531238745094,0.02925318928570647
DLL4,0.05164239057781596,0.05430798992038221,0.05107804746513609,0.004356134545807889,0.01048057635274637,0.01139378440346843,0.025742918758271838
SEMA3A,-0.002074666320006555,0.021713725783955168,-0.0012856700402806016,-0.013381228693606396,0.04568671758319661,0.023304477359894847,8.432408609924424e-05
RLN2,,,-0.024327009478206034,-0.012870692124159968,0.013635008201686573,-0.017082108184806107,-0.0203234925538295
C5,0.05632170164783088,0.018037248096025933,0.04849647388796049,-0.046124998874366205,0.015607882438442194,0.029371619002689742,0.05254634586124468
COMP,,,,,,0.05642186154951832,
EDN2,,-0.015250222359376737,-0.025889758143447527,0.027041930589664413,,,
C1QA,-0.10694472324097026,-0.027195425534347163,0.03947466497214495,0.023980810383375854,0.0832769483818025,-0.033351794169388195,-0.05797430613154248
UTS2B,0.006752671020628846,-0.016319457034068206,,,,0.07212601546313459,
COL9A3,0.028478654181834755,0.02036282482998236,0.022762686178351664,0.06694647968968333,0.07298777739715469,0.08848552732637101,0.07247127458111752
DLK1,,,,,0.034469504547550066,,0.0994245327687918
HGF,-0.04815171763257709,-0.05177163975887155,0.016806160559097748,-0.019603494528555778,0.031361069828553245,-0.006802018770150143,-0.03953817270474693
P4HB,0.039181325158922795,-0.02787540767074786,0.060096856298791815,-0.006616364403901379,0.00028629463195132903,-0.06765709723195665,0.015066842357705869
ADCYAP1,-0.02068098797274801,-0.026215453954380224,-0.009557177277483647,-0.018965329524184636,,0.08699044775569131,0.009639960395057164
GREM1,-0.05250861232541456,-0.02145133002938449,-0.03460567263374477,-0.018928906373342585,0.00884669830952207,-0.015720195675906035,0.04456993361200145
EGF,0.004759321742009014,-0.03390209422401231,0.005792678749381842,-0.023426084109522665,0.034258572376022964,-0.003862379410121665,0.07317716456493217
VEGFB,-0.009147767973732429,-0.03880204448467352,0.020266565991187445,-0.017833513201688796,-0.018152189555573905,0.012176382090500999,-0.027287817380280396
FARP2,-0.012585421138568281,0.010471790341253985,0.011766939864874964,-0.025811888485755576,0.0361324249154544,0.04887420141162466,-0.004743946710203387
LAMA2,0.1000573667663749,0.07270411248806566,0.043261894244428445,-0.0024879173894869393,-0.0006883646333888775,0.016814615505334012,0.012217815750932857
NRG1,,-0.0283030187112096,0.009551217173524529,-0.025995755209855354,-0.031908504414788805,0.016268011157499106,-0.008886500745341348
SPINK1,,-0.045631900211121394,,0.01359870634708384,,0.1172846491476464,-0.010396938465989108
EFEMP2,0.026675701398993553,-0.013520982427722641,0.028250424974179376,0.05609479848215754,-0.01699919504410238,-0.003569426110288047,0.028350734023103175
SELPLG,0.049301848792937,0.021410904739424443,-0.034755335984664945,-0.01946742326608775,0.05832001294183147,0.042333062542911026,0.02584031502060871
GDF6,,-0.02588841037088327,0.05607434563255935,,,,
HLA-E,-0.07164767506569841,0.021495294636805985,0.056648349970861586,0.027235986729871958,0.0052421806843142085,-0.041842992126840506,0.05676063917822801
PTN,0.11494347330659883,0.07177130246103737,0.08525001727018448,0.008187389330102737,0.07813921726385571,0.03222260139518814,0.09708667668967508
CD274,0.007128371754027307,0.027677926750584766,0.028787309911901305,0.043870342581402925,-0.060058928311019034,-0.014641749312826509,0.04568125764862002
FGF10,,,,,0.12553746410565614,,
CD14,-0.07021887871018309,-0.02497372978745842,0.06171425804961189,0.008545060785474857,0.003691617201442296,-0.0013069767717945851,-0.006385921725439137
SFTPD,,-0.010907940102285059,,0.04265203350646064,0.052027667074186525,0.0038293710308370064,0.023445540572887027
SLIT1,0.027285462309470005,0.06043599418372077,0.04899162551325847,-0.002448985439934232,0.13697091204811257,0.0053596629000982575,-0.004470507306383245
CNTF,0.015464819693702605,,0.03602095978895438,-0.014944247040712549,,,
BST1,0.016093521161308456,0.016711135904438776,0.09463017875889915,0.012983043724648351,0.03995622123102801,0.05541302336964646,0.09936781645415631
AGTRAP,-0.0013190043221578793,0.013559619142936772,0.021479471728933962,0.11513693770224655,0.06907781959351761,0.041194350616884055,0.026597808031511155
LAMC1,0.08558462799438649,0.06532651149530974,0.07306993210920232,0.019660151900728305,0.01050299166943504,-0.0011636112525560758,0.07418443256094162
COL6A3,0.03014365897552674,0.032232366602960624,0.0608800737087656,0.04701442045388555,0.02947320645348044,-0.043604950763027034,0.06001910986849099
FN1,0.08390403974639549,0.028392379486753612,0.07639134264265482,0.019616790034377215,0.06487309189958504,-0.09038458121535553,-0.04570001659996456
MIF,0.06309821968614308,-0.025873452389198942,0.014302954346483827,-0.018987069572887767,-0.05793637020249524,0.020092711535609643,0.02706330959073847
JAG1,0.07478323160252177,0.05619567775225471,0.05231669052706918,0.023898981991074913,-0.0452936212830228,-0.07716936835614067,0.06108457764673048
NID2,0.0031742953701008616,0.04903268888021983,0.06738526439642814,0.04638130523974375,0.012573913899485145,-0.059937822433070095,0.045404852781158474
EFNB1,0.019099560202587827,0.00013442531795499117,0.016684671270977964,0.0010755241185257068,0.06331804718113158,0.034769184149936,-0.02374450575258283
COL4A2,0.04108848673499516,0.06475129257785305,0.07060150025923924,0.06736994846168386,-0.019649616806380256,-0.07200359299473491,0.01075878278489231
SPP1,-0.14587988964072765,-0.08287010539883935,0.06402295435206563,0.016688818346931165,-0.0634583857475562,-0.06986121680628256,0.03928173626550112
PODXL2,0.11951466292679801,-0.011126316994350365,0.012965667844574312,0.022104366743643716,0.0514908858477573,0.034313817716350906,-0.011356202998358675
FGF9,0.1269015984442436,-0.002385663281347483,-0.03792131035564459,-0.027908517222302587,,-0.024177572483300963,-0.02061612962600475
ITIH2,0.08385674087354654,0.06785335718067548,-0.024782730816621468,0.04296460943909975,,0.009881618292291356,-0.011469597687968638
ADAM10,-0.024058954713338347,-0.011638351211355388,0.025884421399545523,0.041291884360443766,-0.07298554467073898,-0.03213656366976919,0.051310692095248626
CFH,-0.03471655452667686,0.06967501822732769,0.052022033336668355,0.057233893280566085,0.059144602740206796,0.0016400607691783422,-0.05516541873501177
COL4A5,-0.012757127585623553,0.054859604716693926,-0.011420944161608248,0.013435071652016005,0.09196549020169871,0.10053492180687583,-0.037820218778840134
LTBP3,0.02558946704887041,-0.015807426461987868,0.042255346077807225,-0.000539737442182837,-0.11688499322783064,0.004308435909158083,-0.006429983573603328
GNB3,0.06326795887146949,0.0034423715402165473,0.05969659464542327,0.010769588973426,0.13992469098137889,0.03723162690859197,-0.036202213233652594
COL6A2,0.02846278620678405,-0.03028689807142235,0.07582513464681132,0.010706937623478255,-0.08647782926256817,-0.04937942448458005,0.043121737195171754
PLG,,,,0.002275081119491557,,,
GDF9,0.09351269454802459,-0.013279110857729546,0.1374078154269453,0.08191694880104929,-0.039145752195750276,-0.03483747285594558,0.11019114602335782
NCAM1,0.056685919263828904,0.06310734733397347,-0.04616867716926416,0.02277762501781406,0.05539936976684474,0.03773780540875324,-0.006049348003125533
APOC2,-0.0715716832179865,0.056212986346886394,-0.012036965062780208,0.02345254487213714,-0.02313906546858523,0.03783734985683075,0.017891340657447494
BST2,0.05256724625683871,-0.021596583603658324,0.10014464329937724,-0.007324341226384986,0.02704437346457538,0.0073485939722159,-0.014652754524792337
COL5A1,-0.019231097030900157,0.02356189371802387,0.05085799265176616,0.04567792959050552,0.09639899094870782,-0.07428650459805314,0.0013104794870352667
CALM3,0.04423270052839944,0.01724350876582244,-0.014005769231013957,-0.015369919189561137,0.08237479021600366,-0.01166778274215512,-0.04879095632415212
THBS2,0.039717779261544454,0.011699623745037418,0.02428138402773361,0.01948308646398372,0.051308772352638914,-0.010543373639283796,0.04141544535332267
SERPINE2,0.09440035777033876,-0.030123869221895368,0.05756585617010232,0.0025556211011781302,0.005341323250346674,0.07684320434039503,0.03274326618515061
EFNB2,0.14157348399826022,0.04035960537980384,0.05041642999608986,0.03232076564413099,-0.07699105297814188,0.014386886256759622,0.026916276528691274
PROK1,,0.0023198295327820297,,,,,-0.023177366640014626
MMP9,0.009779717994580635,0.06474895334637895,0.052648511914315056,0.07995662128346775,6.844666945002768e-05,-0.07888585872150992,-0.004360716141038488
DMP1,,-2.8456561441006142e-06,,,,,-0.01966369479288794
NPPA,-0.025749663824465675,-0.044451229069649156,-0.033737963020508605,0.006905201526314333,0.010476228945865052,0.13906689863463095,-0.04855245288565736
APOB,,,-0.01951542480301103,,,-0.014030207584449377,-0.0017836959300044646
C4B,,,,0.037912903888951736,0.039545550350027464,0.03882369400866075,
NTNG2,0.040824522672505206,-0.026030382485394684,0.07150237781376004,-0.029797815277941196,0.06389930546579896,0.023148666373316307,-0.037438781769966546
LAMA1,0.025526913401268166,0.03009320827733353,0.05245990012728454,-0.024892645434809246,,0.019071434276812307,-0.002562721175718957
UCN,-0.02876680055792234,-0.022244575509083826,0.016399848644638716,0.02971039584077038,-0.04546713369781056,-0.03967890600478459,0.08148321007770085
ARTN,,0.004439159497456565,0.00901091714729511,-0.014944248080028094,,0.013512017882261161,-0.03342497529491579
PDGFD,0.01777194922438092,0.000976475312400373,-0.02326716692577312,0.09147895820360635,0.052139636233178646,0.0185728698264831,0.0611403139133702
EDN1,0.03024109111471664,0.07336778532356744,0.054254499675710374,0.05167641352307356,-0.05492159654202471,0.09826357936252395,-0.01325717879925945
ARPC5,-0.024584008093413275,0.010773253648745408,-0.04083422628955171,0.0018270663627622992,-0.029078486902085005,-0.03776194744379686,-0.01992619033298536
GSTO1,-0.023849568180991793,0.017142794620434016,-0.028997445127653176,0.017751054817186782,-0.0935385194365316,0.023949965518999746,-0.011763053940437787
PROK2,,,,,,0.05140127002463983,
SYK,-0.07764555330214243,-0.03532789967201888,0.019114986874653298,-0.025484139735289256,0.057253924978887295,0.014029402043997647,-0.03680273622265842
CD40LG,,,,,,-0.015172720570108687,
ST6GAL1,-0.08206479856748283,0.0797812969623822,-0.018701820903726598,-0.031754380058667805,0.06182733027443425,0.06726028605813898,-0.060939990095764174
WNT3,-0.004907649946248043,-0.041047857241549336,-0.00831588637631563,0.009605171175237728,0.019449546610120605,0.0664264623164989,-0.023972264591693788
HSP90B1,0.041139989304266225,-0.004816665883870595,0.007958839597086322,0.013621687193824412,-0.02417033013994755,-0.05963325639778355,-0.03968632092470661
ZP3,0.06724371315833379,0.0765881021045302,0.02141864459298309,-0.015112530923734902,0.0053224996648848465,0.018052569503706727,0.04967636170680151
ANGPT4,,-0.014301818381558822,,,,,
NRG2,0.14524567438351224,-0.039608377499851175,0.007088785567833232,-0.030615647441087843,-0.00421237539657652,0.03185231911593863,0.03619347666125013
