,UKF243,UKF248,UKF259,UKF266,UKF296,UKF304,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
MIA,-0.05411706440728394,0.0010844843087738077,-0.007278132525398929,0.06975152671877619,-0.012579168266314717,,0.0854836111686329,-0.015515054029777266,0.0007385971627173013,-0.04356581904551733,0.06298845819403498,-0.011236040951964813,-0.03080364924681928,0.05867439886072687,-0.012984199660688032
COL4A4,-0.04349112494291917,-0.008191543005491143,0.024785439176492095,0.12608732298744224,-0.02113200229934228,,,,-0.02372338054872231,0.02415793689424244,-0.0065960360436908075,-0.003069639603725845,-0.014479558787631845,0.015200360162482128,-0.04431509792888643
TAC1,-0.031574958841510126,0.025667537944967726,-0.005386904789950517,0.04146268700538144,-0.0070180217752645645,-0.03099384172295538,,,,,,,-0.04191363151575607,0.16503786699289114,0.05284513477140064
RARRES2,-0.006303361724273755,0.010261190904113768,0.044705660565513124,-0.02588736638641201,-0.0028465451417391658,0.003516122142237637,-0.014178982061953803,0.044808665959426876,-0.04147388959090652,0.05583533972615314,-0.07793627988231464,-0.025260725003813014,-0.039350972375091456,0.08976390224987729,0.09973235489193004
FGF7,0.04129285045934652,,0.007845946431286796,0.11145952956987269,0.0029803542444750606,-0.017379552539767418,-0.0019408454761053082,0.07492595475765629,-0.07067875404985231,0.07011141249088078,0.10424193859630584,-0.04677070351741668,0.016261226822419653,0.07961611353504175,0.041053254581170755
EFNA2,,,,,,,,,,,-0.013986766399711194,,,,
HBEGF,0.10788614834797894,-0.03320690335233086,0.01630826012116506,0.08522685464575816,-0.02840482833625878,0.06361248898001595,0.05567877765520593,0.007692418827068218,0.10255432395665291,0.04543084133865857,-0.022746543509638548,-0.04962860527429208,-0.01155145680365784,0.04898377099607041,0.08557840309184524
CSF3,0.10713355957487694,,0.07422053359178539,,,,,,,0.0649668135997121,-0.04113114357882298,,0.03241556976448575,-0.022589798973370954,0.06891542424506443
PI3,0.0059139877425732935,-0.020748184587981264,-0.0388380776489752,,,,,-0.012500939603176872,,0.03645626001226219,-0.08243964904196853,-0.010440754439449767,-0.02950412932991753,-0.04908012844414559,0.033413225100089275
PCSK1N,0.016101251400119337,0.006875578018205827,-0.03679317330375505,0.0047523821559479,-0.04571083093203446,-0.0076583953927128415,0.029683407185689393,0.12247485273396974,-0.008367385819615237,-0.024073803262756432,-0.00012923224625709212,0.06310341072667647,0.010504669822611529,0.04568645923896308,-0.07400865729759522
NTS,,,,-0.013329008099730009,-0.024540537265018973,-0.022514866199218248,,,,0.05940565072089937,0.07803878634831339,,0.03856297735996091,-0.033452411907071614,
SFRP1,0.02770274153504539,0.0070839247048854696,-0.019293679211732927,0.005502625361536885,0.11764899995926696,0.04090054084014595,0.018390340984734646,0.04083933662180022,0.09349851903730176,0.011895488689745775,0.0003148280516707392,-0.024866636710240236,0.020189239659167607,0.0065720788861658415,0.02617995227169542
CXCL13,,,,,,,,,,-0.032404104510796145,-0.035935990089090694,,-0.05681237194396637,,0.105550355156155
MICA,0.015579457380958698,0.01412967205913527,0.055982237078310224,-0.002645140639688622,0.046009733148325654,0.012838483489723494,-0.01027688354687147,0.013016359944419216,0.05699743231012537,0.020036349010849056,-0.015903783175117318,0.09190283396588358,0.04063763320393954,0.08832313066237386,0.01593515415044575
TG,0.0337315495402632,-0.018663139523805303,0.0067296977637633145,-0.015385189050564442,-0.01091263482841422,,0.06969479325016346,-0.010388010244946967,0.10947127294808114,0.003434214030705561,0.055234977464269926,,-0.016012696147303492,-0.004386481899459061,0.08532896430659032
ADA,-0.014055343703783838,-0.022496728147803922,0.012379344655702004,0.075645929363984,-0.017722996556021706,-0.003369827006199617,0.054313880418357594,0.09558547318676175,0.010772383280723316,0.0038710185245483153,0.07707929730491664,0.07494830210766959,0.0223762354657917,-0.03396367480814737,0.04639069996704687
LAMC3,0.04930724278538401,-0.012838143940876626,0.013009818751140457,0.11331004151595421,-0.023192189834196787,-0.03581239572195647,0.031323077564964004,-0.01799069468588424,0.10612414729899323,0.007205772913849211,0.10186726436943325,0.029251776226024765,-0.021101741674035134,-0.013666126360144195,-0.03977697746681664
CCL7,,-0.012544742632953531,-0.015053503930956539,,,,,,,-0.02162148284520733,,,,0.01271292220236615,0.12109780521756233
NGF,0.020105613904870482,-0.021538700140325016,0.008519438929636278,-0.014681596923855471,,0.026051861363546383,,,-0.0011472937456690857,0.10146054504111707,-0.01379876072816634,,-0.027249199249815833,0.0053744336764702865,0.042332299006711094
TNFSF15,-0.030997960163106453,,0.0852444314858812,-0.017826677356944442,,,-0.02895011592359525,,0.07105687612628597,-0.021078517890951717,,,0.06759844722231509,0.10487923630742864,0.09677182699522091
HMGB1,0.06900287953898698,0.024583656236111966,-0.021561260627518206,0.0033502521768420342,0.013542680436531368,-0.021462533083387716,-0.03280922340166081,-0.024221764342405448,0.004760865356715352,-0.04753118778317155,-0.07018770075271882,0.00018031531775634368,-0.06648784954143785,-0.005637920597259101,-0.016311010960107755
ITGB3BP,0.03624379568220256,0.028557926181162818,-0.009316257302883478,0.05619223980145516,0.013180666807345238,-0.004602170767125622,0.042077756772623695,-0.004622113762622846,-0.014549701642816366,-0.004903771718557127,-0.004367734099965628,-0.011086545199815641,-0.05847955695438526,0.04098031721371413,0.07542028118498528
AANAT,0.009923578816358091,-0.01820051301107473,-0.015252446961029186,,-0.012579168966000172,-0.021167299340255814,,0.0041302108810850014,-0.019543345648105875,0.003913215769999626,0.002631567369242995,0.020904505353713028,,0.026146921980882785,0.011600470186062294
RELN,0.11320969610212524,0.029034874998140017,-0.00388696160555766,0.02501896472755497,-0.017480263966760005,-0.012395509325760634,,,,,,-0.021496822741755565,0.0024195536088812085,,0.00916149544385221
IL15,0.06928038764843023,-0.03966612406370293,0.1121457196626941,0.01587694755473669,0.10583677146060752,0.04948205995194142,-0.02015227175225006,0.02139083321481696,-0.011631173504954604,0.04856989236801925,0.04200244591955052,0.006715314060177909,-0.00959788101833417,0.015369011333686202,-0.02479981652843917
UTS2,,,,,,,0.020599342155929762,0.07186946721574589,,-0.016152760531907295,,,,,
BSG,-0.04871584383620942,0.08275689078753481,0.05063123889412351,-0.021410705775952915,0.0010732824598272807,0.06498724428196911,-0.001936083713631931,-0.027182614322591458,0.030970994653597237,0.06488518567311759,-0.0052641231058144404,0.0642553461935701,-0.056755643646920706,0.06625214552760404,0.008462057237547999
ADAMTS3,-0.031134489182843606,0.027419773194676953,-0.01329471615809543,-0.020431447769286053,-0.016344904777632178,-0.03398970897138813,0.00963075043835003,0.05674065180620821,-0.023401166818547384,-0.05707438099504941,0.020086610170869133,-0.0037862367896375057,0.004936471393408511,0.11881977552519353,0.037373167157101046
CD34,-0.04689109600951529,-0.022046507099804002,0.014711847277277553,0.08658102135119479,-0.02353528358462697,-0.018502676438395028,0.00765896735987569,0.08769161590906721,0.0626178861496439,0.02620478081941729,0.11751774436252706,0.003260397696854042,-0.001647477163062655,-0.011562540277008208,0.08252589663115359
CCL23,,,,,,,0.08154837197501902,,,,,,,,
PLAT,0.028242579785380865,0.01576566828800139,-0.00861054975198237,0.028739345576978086,0.028629778061445548,0.03186233709374004,0.02718319769354575,0.1179305664105108,0.06995007180617063,0.03547789304695623,0.04890613836687866,0.030411862460070854,-0.10841221382950844,0.018961086165634227,-0.020947919386548813
NTF3,,,,,0.05044439696794342,,,,,0.011147545618188794,0.11147879869994863,,0.04132345897148274,,
LTA,,,-0.019293678309144288,,,,,,,,,,,-0.03370797741238488,
CKLF,0.012885906134483366,0.014061115980765015,0.027114685610646536,0.04484920766024381,-0.03804656491308098,0.041050031189154845,0.023691680374450366,0.0857519347894373,0.07512239305922586,-0.026482677278887246,0.03366825681961621,0.009620690504828444,0.0040295036197580195,0.017032978967218455,0.006493907706910302
CD24,-0.015616199885813918,0.05521564542814402,0.0006643352960292415,0.007209678739661542,0.03615989426164132,0.06451639521795101,0.046956399794007224,0.1479366000373339,0.11748645621876737,-0.03398575491700857,0.007622604634500679,-0.036818786010692314,0.07222426305449098,0.09847237153720396,-0.03732458646272242
HSP90AA1,-0.05558412025851103,0.0005920695621003371,0.00934557896970661,-0.032299467731968845,-0.012972634676582918,-0.0022155604287591936,-0.05914859291181899,-0.09191353641490396,-0.01060219562768191,0.032102723132085405,-0.11284044970851637,-0.004802191574726827,-0.03361735699646592,-0.024263757015232663,-0.008205086380917576
BMP4,-0.054228294598180585,-0.04365325291781556,-0.031435206566415935,0.053447597841454655,-0.017044688035213876,-0.03376230175430205,0.007791194336448314,-0.042635803105665504,-0.028349075813575274,0.0030618243535447077,0.12540055309421697,0.06255940288345782,0.007742983908430721,0.07765830660615823,0.02741679236054111
SCGB3A1,,-0.012544741378496026,,0.14335611374020335,-0.010610652055766544,-0.037260370465228176,0.05451731232819578,0.14020653318100823,,-0.019867938833449183,-0.026774265186701375,,0.03255284906667003,0.07134272419804295,0.01777680022060207
IGFBP4,-0.016184134638639748,-0.02975770011224279,-0.0029314758442497194,0.019606447938504055,0.07156528650857204,0.10706140358022158,-0.011068872682671824,-0.02190943831768135,0.09686488033986708,0.054214797091273303,-0.017267524746208556,0.01620945907096256,-0.0640371993155255,0.005991682810736045,-0.013326774683368844
RSPO4,0.043357107123909604,,-0.01942936624894499,,-0.010610650503718651,,,,,,,,-0.03024780161609059,-0.04445729375901524,-0.029626903828351838
LEFTY2,0.05031580459790167,0.002150879435372983,0.026348160286138695,0.04918766490609316,0.08552262919887473,0.0014211243584307438,0.052288651057722194,0.12124085118249969,-0.024974739443000778,-0.018354190496001652,-0.016082268397146902,0.022968595136170965,-0.0022526850948324764,0.08754802143027546,0.09103673426056713
PF4,,-0.013013155454645703,0.009463647354931121,,,,,,,,0.11336703894360717,,,-0.03370796961210889,-0.038778212863781095
ANGPTL2,0.025320713067052136,0.017962932139809464,-0.024049041571059835,0.02265642228092264,0.06303252475294728,0.025168292713584065,-0.009370534094506496,0.17475465978338026,-0.023646878861270003,-0.026915976965349957,0.07382792174851782,0.008389471175242073,-0.07147350345474443,-0.0003272945613368867,0.021773561328282693
LRIG2,-0.08432915243298388,-0.002097507481355676,0.016376304477651225,0.02256742894212474,-0.008960139030540505,-0.0012656333119404515,0.036253563978233316,-0.06116839500618069,0.022367937018394245,0.0368176765193257,-0.012904349515989967,0.003886845934324051,-0.013482752107184092,0.09153300537979707,0.041103793567188435
ICOSLG,0.09785302177063965,0.02059836985332176,0.03379441451584218,-0.03360923076786576,-0.020137033203001257,0.07482611161739648,-0.0736064528124645,0.009560370930295907,-0.006817774092224436,0.04382185208045489,0.05326466184185416,-0.008864547888848336,-0.042617730974927465,0.11507931638929157,0.01699956369194016
WIF1,0.0037974851518644795,0.035496736968097936,,-0.004364587888697138,-0.01996704736307799,-0.030190197656112985,,,,,,,0.027398616118507937,,0.029004946220278757
NPPC,-0.019128410281789625,0.019412242059578345,-0.02037389547866542,-0.031064862402691282,0.02403229388559386,0.03456553080536825,-0.024136041405837094,0.02736114333692842,0.09894565756337695,0.02379301461914721,0.042133167741810466,0.02625089860798045,0.009048876662501768,,-0.010106186356422544
LYZ,-0.03745411187332121,0.010803981593558573,-0.0279609634702204,-0.03629089834470089,-0.007648473473555982,-0.010729291097269463,0.010703275588629445,-0.05052804182278468,-0.012749643683436224,0.03779379734825457,0.011580085076526043,0.049469846493963285,-0.04145912054222931,-0.017527331975188548,0.001845588986677391
EREG,,,,,,-0.023161232861487486,,,,0.05738178894792917,-0.04073559085274433,,0.06931217036561196,0.040830857614741735,0.0031396041970739893
SPTAN1,-0.06419908379227546,-0.006845049765530615,-0.03368018803675293,0.004831765620277481,0.019421123252810674,0.0012159726912021572,0.04274240382986577,0.08002588920965785,0.06162017934695558,-0.006634994295059863,0.05620380336571565,0.00657041331470751,0.07940490149610785,0.03813619303686299,-0.029352520729980305
PTH2,,,,,,,,,,,,,-0.0048522908188552245,,
LIPC,0.08123017501279174,0.027726002402353497,-0.02360257061469348,0.01877259550111529,,0.0003318012574584658,-0.0255938012462302,-0.04203332229355261,0.10594021082325011,,,0.014965701489753673,,-0.032101374131028336,-0.001972624366004707
COL8A1,0.033095169957262194,-0.0046612042163600275,-0.02924789586243668,-0.039981141904584724,-0.03307323491642709,-0.02395736640542547,0.03663853228838942,0.031036816096982476,-0.009881633357478542,-0.005611174915176529,-0.011339624061069671,0.09490959838229246,-0.024353999199895136,0.015544398539032464,0.1287511446993761
GSTM2,-0.021716507370980853,-0.015128179767775843,0.017374068876736492,-0.01072665631491846,0.007908521562503379,-0.005909981035274932,-0.01869634938915686,0.0018689211201510338,0.08352570311732534,-0.052020334095747134,0.05840485341039785,0.029323887352864456,-0.052529471072870954,-0.04149173343154806,0.007425508404182147
IL4,,,,,,,,0.20612499566664744,,,,,,,
SPX,-0.028832638129057776,0.031009364061677546,-0.038675465404362265,-0.03403127402686707,0.03566764308809089,0.022730879769145007,-0.03199695283593367,,-0.055244186529463446,-0.002465568058976238,0.0346189095627351,0.026502575244101656,0.06716100001964723,0.08904763616329309,0.06037100253786282
MFGE8,0.06514060470201388,-0.005470147847113942,0.01679842213743017,0.058859566039884445,-0.0511954819869533,-0.014907238108103385,-0.02953201398727881,0.15380333887646958,0.04138059093169958,0.030685354429152097,0.03721925688544111,0.03158295837895251,0.05973679996183052,0.013487349053835739,-0.03024186651353112
TGFA,0.05735097026506774,0.0005209157701741166,0.020952042956106903,0.005399569157158608,0.02957187983344985,0.026772105144065934,-0.054471456743739405,-0.019040563936978432,0.00123285042013304,-0.004378169208570871,0.04602822094774922,0.014919809359832423,0.03279271313834564,0.06772578648477144,0.03411642471804412
SLIT2,0.041430431943199064,-0.04825169022266531,0.00958282891603061,0.04417981739886372,0.09205274912119613,0.0446792600171223,0.03024444288758877,0.02079286099053838,-0.026464599308156322,0.04866065015150337,0.03430049051054937,0.0377179522091056,0.02933022424884721,0.04409086675627129,0.028904651185570215
PLTP,-0.08375117390122329,0.05298269782669215,-0.0030758778534688384,0.006047824059960355,0.024377203268967428,0.014259332885916007,-0.03472811898672291,0.05244476974960296,0.03381679999366466,0.0069905758774587235,-0.01214892301147545,0.027498942209897955,-0.014384183255617772,0.018143385115163668,-0.03191872214591606
APOD,0.014335981526999228,0.04475876255883421,-0.041091496042247065,0.010830304599172832,0.022895548330896694,0.06989246648275395,-0.10596999115970115,0.0633834316994913,-0.11232395717380902,-0.022823593473050695,0.11497262975323512,-0.04939381718482421,-0.04023920835492343,-0.008755705069790438,-0.10325426175747492
B2M,-0.009899043077715317,-0.0005997051210718967,0.027971431635034964,0.05435204714564526,0.033443987906758926,0.017144767231485777,0.008021185435258267,0.03910869668634078,0.08550323903697445,0.002352751246565706,0.006518130580541779,0.05008835880978011,-0.011285859098285647,-0.05776261633891343,-0.056461238693082644
OMG,0.005620349436287137,0.08132504509591634,0.0037946059088845565,-0.01362178071106079,0.024261657717326926,0.04283374407602538,0.009253170199480343,0.11681234685015295,-0.09868029558357151,-0.035728881699790264,0.12675938992720903,-0.03212579696564292,0.106804525602784,0.07962699870001504,-0.024819476665270755
CXCL3,0.008452785006841459,-0.03213559561157606,0.003355909302423193,,-0.011351153194819243,0.06616156712279528,-0.024874611095579525,-0.02058794803047299,,0.09938402669086592,-0.043765014259531373,0.05693094294073,0.01826577844117659,0.012705064221627966,0.05346804953355083
CXCL10,0.04225294649625689,0.0012910428044171417,0.03663865665470784,0.06740301142189331,-0.017243232513138095,-0.024632172344114963,0.06317143382543686,-0.08660353690232421,-0.03156530047495689,-0.022326954805667355,-0.017195121537023378,-0.03023830465073777,-0.031614694590613356,0.040893898914785946,0.02619302378637548
RSPO3,,-0.017040437227167086,0.06121104214707547,0.12261148721876947,0.03931129624916292,-0.025708394945123947,,,,0.018321967548946702,0.0322375549699198,,-0.02947815841263888,0.0951585052550658,0.03591466190158027
CORT,-0.03431811209439951,0.1187605397446263,-0.015984116887733785,0.010908007780840358,-0.01987301878087613,0.04664686576979831,,,,-0.024654212293412886,0.17148062080893348,,-0.005614616124785908,,
NCAN,-0.025652919514370605,0.03266952258454949,-0.03171606019341172,0.045087025812069526,-0.012323440786824128,0.027209645941087237,-0.04110872775936217,0.09314177433038774,0.02855311059163992,-0.009919332807336636,0.12401221793014754,0.07518193644568118,0.06167889033376038,0.015741434688215157,-0.02349923802373027
PRG4,0.039294271064433166,-0.0010459663640954029,-0.015053506276821668,,,,,,,0.21654139671319567,-0.019795111905014654,,-0.010544326771228803,0.01298198727296603,-0.0118002920232298
ZG16B,,-0.01739577004732238,-0.01747143507417145,,,,,,-0.021725657417844126,,,,,-0.016061785374973325,-0.015984054126323047
TGM2,0.05810954480595893,-0.010846437748512704,-0.04696444537647794,0.05371187615299967,0.03741149889456079,-0.02122025981944188,-0.009028189553931686,-0.09611040037804214,0.03219404512941971,0.07467526689980382,-0.00943240586656007,-0.005858141755298491,-0.00525486232356209,-0.003373221983297454,0.02612841535201464
VEGFC,-0.000276478031185938,-0.023953879651811553,-0.026829378908160263,0.10083227131727308,-0.020662687576578798,-0.026172092286437163,-0.02351804388390407,-0.045546668476378296,0.021550063641857332,0.1347916005381243,0.003894166684038496,0.01053401436536023,0.030053037469212902,-0.03230462373570765,0.012214185187997322
WNT6,0.01515492310819704,0.012776576636339125,0.006308134734084855,-0.013010635536039511,,,,-0.026471426588151548,-0.020661102755042158,-0.018528455521102636,-0.024932954587641203,,0.019436337395744175,0.05837762177840612,-0.018776773661627923
NRG4,0.041199399674200256,-0.011554148379945825,0.07637005855932609,-0.015927423062533416,0.013912052717229268,-0.010666005232350215,,,,,,-0.0005410401299555807,-0.03994300683409275,0.09888799287373409,-0.009426249399683066
PMCH,,-0.013316777805092599,-0.025385261278287722,,,,,,,0.017737729884332115,0.04677910426433224,,-0.02299753418266643,0.016401587666863365,0.005569615150890293
COL9A1,-0.02492116464590606,0.030286668892078168,-0.004260106093304072,0.001237851811217728,0.02984904166392456,-0.02284015396617174,-0.003508210364283544,0.07632156191232586,0.026376010541527425,-0.03890438461613845,0.10760922940567666,0.042640471965890756,0.059324968350990194,0.07554085653040159,0.052520569142215465
GDF11,0.05731250219501576,0.03271079246395546,-0.0068221445860463525,-0.03726112977095643,0.029625666934608132,0.015568951919300413,-0.0069024618229965255,0.09963740509645287,-0.019483456743275344,-0.0026803575416905006,-0.05055479537011336,0.005946310980033334,0.008025761142405012,0.05373837303797514,0.03364764303404423
RAET1E,,,,,,,,,,,,,,0.11646583063124732,
IL24,,,,,,,,,,0.036410885417328204,-0.01261543392724828,,,,-0.03847430011197041
SORBS1,0.059392301738932646,-0.006979211321415801,-0.011534249692605207,0.012337698285513664,-0.01952124906713054,0.04695040233814178,-0.02224153404940936,0.12156938284034079,0.04434542675010539,0.038556384680899614,0.007677322830172813,0.010359969685726054,-0.01989805489428739,0.02116699914172785,-0.01062550855335329
DLL1,0.07173575995793466,0.035454715694457066,0.05037426967668511,0.027440024979889118,-0.014505673658861159,0.03620093357855659,0.062130610616953075,0.015187083250138197,0.019865358572357245,-0.05061249115911647,0.10503648856158204,0.03687356584421483,0.033461043736417104,0.0315664907458286,-0.04880985686459996
TLN1,-0.008409881110841321,-0.0014739855720261453,-0.019988215596183006,0.012735120934059404,0.034818087506664874,0.00010646275872872062,0.05147167956353958,0.013405568835921712,0.0741923633980842,0.020876840944207588,-0.02758298855968791,0.001118887638818941,-0.002393743969310951,-0.0026165751767242102,0.0614521988920044
COL2A1,0.03985948257671431,0.017276854306413774,,-0.014095404393997986,,,,,,0.012405592510541373,-0.007658024809880725,,0.055326274498673784,-0.03496066705342712,6.541545617158026e-05
SHH,,,-0.015643064597591974,-0.0153851906952976,-0.012182920889342676,,0.017291350530771344,-0.11975911962826848,,0.007446979081648406,0.053302668861514156,0.023231977929562365,0.00789556668664664,0.004127047906262573,0.07532306376637155
PON2,0.035527854168131236,0.03896815083194771,-0.02707290541969012,-0.043418864621943144,-0.03326886490969832,0.11082458641055504,0.024162847163955083,0.1588762386534505,-0.01889568187640428,0.05287681695055132,0.07219222989071408,0.061688649260409636,0.04270950627297714,0.013075844285339838,0.04797819790612337
ICAM5,0.06424897788868268,-0.033810689319163235,-0.012532434815922066,0.05817463857841727,-0.020811859024769282,-0.05697920412950723,,,,-0.004561928114915021,-0.00047410526983681994,,-0.023587677020842593,0.0488774922653909,-0.03726269320507407
HPX,-0.019033802819587213,-0.020023004753071883,-0.022700588521695885,-0.013010636413698703,-0.010610650974036122,,-0.0248745980817176,0.05932593697064597,-0.03560505962120199,0.006160250207305407,0.03803937788376253,0.0847646355496365,-0.020754747601042258,0.02423095372490428,-0.01545093980013528
SFRP2,0.013874270008078839,-0.01667826709369396,-0.017815755339931988,-0.006009159154026757,0.002196998806581479,0.021174172191862968,0.08840306848790211,-0.040179868181296215,-0.026963449903034935,-0.008208196946093399,-0.011263275914649479,-0.051457303828896274,-0.07136634433447932,0.036588403335535376,-0.019631661373789352
CFC1,,,,0.11147585946054278,,-0.023791317998807387,,,,,,,,,0.001932326846098576
CD70,,-0.01894717618000108,-0.030281714998106214,,,,,,,0.07171988680605826,-0.04535811250934798,,0.014914089327456241,0.11789491927220105,0.06280978433704049
HP,0.08411615203004612,-0.0373675120589225,0.016721618875744935,,-0.02797483396227285,-0.01230004283137187,0.017524491916091806,-0.0493541849884502,0.05819996705256514,0.02160233173496677,0.0009794360654503465,-0.001813898644406521,0.003588152073521879,-0.00039293450088408096,0.02472013541593835
CXCL2,0.06141795900197913,-0.015341925797667657,-0.03434871452398984,-0.02010850181559005,-0.014746206394552949,-0.06165041896788784,-0.027222704239822332,-0.056889474772792895,,0.08083112649292629,0.004141417272341756,0.05752534732922187,-0.015682779656884187,0.03041534789004104,0.07486456464228151
NPPB,,-0.016183930516179473,0.030319746227184627,,,,,,,-0.010823604865246505,0.006727160432361319,,-0.03437219173824492,-0.006443382638524858,
CCK,0.013263586697420695,0.02110589996333613,0.0050488144574821,-0.04516885846831898,-0.04680033348241693,0.019410280649209306,0.09279594559271487,,-0.0270402659666502,-0.06487888590997917,0.09566001438182715,-0.023137749592114884,0.08508382722384092,0.10119486649454555,-0.07699175443874075
SEMA6A,-0.011390581318594852,0.023250255174480775,-0.021102024959690654,-0.004808080104838471,0.04484349245439754,0.0006593245089619685,0.09757030862982029,-0.02206765181052584,0.02305168148926774,-0.0665018435138982,0.07230268543464659,-0.0022323125095403172,0.02987214901782178,0.0314844841267637,0.04912435090648622
IRAK4,0.010817916051293727,-0.03097432260737073,0.015891398434812395,-0.034896175272875814,-0.028590579242155644,0.05271839898548733,-0.030385582208496284,0.06614854937490804,0.02187595212354864,0.01664397579548166,0.01105411772171973,-0.039618181695440104,-0.05088658455223087,0.08477074062745335,0.01043591460546383
