,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
CEACAM1,0.04118442083855912,,-0.012883870460360717,-0.013536576923879691,,-0.020076138172312484,-0.038959625244054955,,0.04560511924867407,0.03149046118147163,,,,0.053837102127658756,0.03385963163831315,0.059156614344245136,-0.015388716166894132,0.034918770666972056,0.016333308789102538,-0.022730243870629635,,-0.03758384685081209,
PDAP1,0.10476599509575754,-0.03952479564640715,0.0352989636536172,0.02308191806654877,0.049552486257500535,-0.00019925595105410568,0.0027329843774295468,0.08707881463904961,0.07343893658742116,0.028545782406894683,0.024766579096269205,0.05166518828378474,0.10124273780641109,-0.014331064296501921,-0.02531357059264441,0.07514371178698474,-0.042606547983604144,-0.015966377996389128,0.05367088002615921,-0.013680271042304471,-0.06432677084317019,-0.0492171513159869,0.018412907036343674
QDPR,-0.04241330905140082,0.026244776289193902,0.039211426036916415,0.004270652231200212,0.031836332041022035,-0.0006031281107468525,-0.025831967472704827,-0.009366378477010934,-0.13210310903320222,0.019970692556036902,0.021106507738260245,-0.015496756473694634,-0.07048835957066552,0.030597812752704488,0.09931701941862024,-0.037818508360779955,0.02947253127233434,0.05953833341457446,-0.07573859770412539,-0.050349494961858615,-0.031725740352887374,0.0471587271070224,-0.06356099666931775
POMC,0.011317074496978797,0.024385751110799343,-0.024768180434570377,0.015820366511600428,,0.02092886362906087,-0.017528342267351702,-0.028322883412269535,-0.015476297223166725,-0.027040718882458615,0.0691224151707645,-0.051331310525991006,-0.0034360765913416646,-0.026923959217223827,0.03891837467656131,-0.0774127570947141,0.10762858892665646,0.04890616532382645,-0.0318071234219341,0.00340742958451459,,0.0007385437902734366,-0.02421625295327664
CCL18,,0.0338982922735595,-0.032460420679644365,,,,,,,,,-0.031432046594059626,,0.004956111160503657,,-0.0328155892812949,0.008479439813118717,0.07385756227957316,,-0.03835445181964675,,,
CCL17,,,,,,-0.007786489435388664,,,,0.01118119793003409,0.053504782304791755,,-0.016657372213814078,,,,-0.035916261018614726,0.03491491281012011,0.05980131094513555,,,0.015101964453788124,
VEGFD,,0.005544556368271717,-0.010956879764602098,-0.019388430608610036,,0.007696608441473038,0.004063648065901294,,-0.003476284940348244,-0.004576764881599386,0.04453618361909635,0.033318994494800414,-0.01785222173594367,-0.051382913137494365,-0.06283656875574643,,,0.08031832156066197,-0.010667613438116405,,,,
TNFSF13,,,-0.024495682872173272,,,0.06115776131013529,,0.00037814746630166764,,,,,,,,,-0.016435402998870696,-0.0019410971077475116,0.0645280512941144,0.035409607595668934,,0.08663678138511803,-0.024514801027336115
WNT5A,0.03998995825754494,-0.01354713712120388,-0.037965129295349044,0.03643148513386183,0.0019350673892969312,0.05877897842107841,0.05215985550049751,0.1202552641524934,0.11119916864395198,0.0004270926058368898,-0.053886255051959195,0.0820700175582676,0.028059058149598578,0.06457384021074021,-0.0161234540357544,0.01944704381755097,-0.038661553070584026,-0.007202412478046592,0.03918666670296033,0.01846683413784537,-0.07142962395530676,0.06853157214698553,0.038779411249689776
CXCL8,,-0.04336111051348955,-0.000538795380038978,-0.0006922615751534828,-0.07541844094314445,0.02170227399341055,-0.0699629115857714,0.02918203645963593,-0.013331168777684232,0.025058835391904642,-0.013314959575639692,0.03441476206539625,-0.01948172247313958,-0.08679178329132899,0.09927298095652894,0.024671691202815992,-0.08763317806243254,-0.12190425574388508,0.11639514395258745,-0.09128709277203978,0.07453141588686828,-0.02621899846159001,-0.00024398437004178233
GRN,-0.08050977213010473,0.019670427556597644,0.012798156274196788,-0.009680254838391057,0.05777425909955838,0.01969173116379715,-0.056798536406806856,0.048634536793534355,0.10266361180461621,-0.03442519932730773,0.012308960251885534,-0.022254047213584833,-0.012920862093580553,0.09475154754738098,0.07013970588219211,0.029361055909165684,0.003284151796507282,-0.03180132122957768,0.1331494152456469,0.001682955358487068,0.08179124247713682,0.030318992447272736,-0.03209541446769191
MIA,0.05574850146215138,0.04740351193432085,-0.046008193910009196,-0.017242714295602507,0.02007570337470569,0.01132900973788063,-0.03187760777811341,0.08818749845964197,0.0690491587376266,0.004364062651833985,0.0016851491574553354,,-0.024449435791142084,0.007984314197997274,-0.047026533244967375,-0.002735830466320413,0.06489066335286592,0.16718373801449699,0.06570578713124278,0.03373830440952546,,0.0461721070912039,0.07474113659536125
COL4A4,-0.008430040163850275,0.004878717421054332,-0.02027835979405562,0.0038544720394367575,-0.02658148027111263,0.005869957588027858,0.07880979423315977,0.06570615234035876,0.12184179574952636,-0.030345041329672796,-0.02731720874368392,,0.0048622377749213555,,-0.06008342412501143,0.03302388569657279,0.033530184875296805,-0.006930679726509322,0.031199797885640045,0.08779602285844272,,0.008457639171613913,0.07323942238872021
TAC1,0.04623937757873145,0.0441483096102081,-0.044006207668709406,-0.026760663383023766,0.08533174859584877,-0.02913179281893555,0.022007679660289436,-0.09096751487841877,-0.035273198060487475,-0.03449860200938665,0.05726073642214947,0.08767813703630004,-0.010302614394849974,,,,,,,0.055323357204585755,0.08208831184712927,0.06911230643968183,-0.025364571804820032
RARRES2,0.06664302373362188,-0.033867990467641454,-0.05360850846874506,-0.03072124712015784,0.01701227348622139,0.012273450118243715,0.01681764429807788,0.03971793421212773,0.11705096145932592,-0.036156132371587366,-0.05312469331730458,0.014257963658626723,0.07868536394796098,0.04384508436932065,-0.03143485949958533,0.05046509262540739,0.004687864718061431,-0.07700695296264395,-0.021944088021042012,0.03995581650425414,-0.07080083039440355,0.026182669290899685,0.05894101093633332
FGF7,0.018239341480124193,0.023731029596795367,,-0.021883429016427564,-0.014152533416661636,0.007620790331165919,-0.050296045015132594,0.030317101237613324,0.024525505343502178,0.020945952540958546,0.005252411006051011,0.0014275589595130448,0.0006460548808014417,0.09095807520373901,-0.08929408006829749,-0.013307669446697309,-0.002414152855950253,0.0119145664816969,0.051497976754278176,-0.013290385829512467,0.01700155885119421,0.09445353380621717,0.027847174571514973
EFNA2,,,,,,,,,,,,,,,,,,0.00029524501212991277,,,,,
HBEGF,-0.03460563720837373,-0.007308714084747206,0.014553564797764484,0.02442102903979781,0.05812124372521704,-0.008490127128554062,-0.01620910733118437,0.1195193980166948,0.07895764324695946,0.027558965239137798,-0.013648099322831125,-0.0083313743692052,-0.01749304701592839,0.018380613122604025,-0.04059804569426334,0.016481423644128516,-0.024424319956174653,0.0687684116539544,-0.010409613870174871,-0.019011904981405574,0.09321460840184911,0.08538533863232245,0.13698372558126576
CSF3,,-0.045979610425128714,,,0.004366013383523189,0.033504411048973774,-0.030702983941463712,,-0.014578051817760012,,,,,,,,-0.07598757837864667,-0.08511640730840453,,0.021193799657608006,-0.029342527091658598,0.0009831405702170823,0.0704234885249903
PI3,,-0.03239077660698236,-0.03414973114326386,,-0.026477057903227255,0.11139886780386281,0.03241582131899098,,0.09283742587280987,,,,,-0.0003736928694642153,,,-0.058146898231219074,-0.16150515144529123,0.00414163616912306,-0.004816704117073401,,-0.09710791089796006,0.09648353571535473
PCSK1N,0.07851669743979672,-0.035193072147996066,0.04385827839680708,0.00221717342467776,0.07595471241066094,-0.024507269374859378,0.034643697635428385,-0.025005496035811484,0.005493427196124546,0.0034639684457328855,-0.021839343458262314,0.06804368376817219,-0.07523329471273027,-0.04645708640814544,0.051428028204672335,0.002762921148940101,0.051303333092695476,0.05403267569136923,0.02211994922573789,-0.013710044204612092,0.0856759914815883,-0.007245370036294208,-0.10937976248016835
NTS,,,,,,,-0.010651182600951816,-0.021879650750655587,0.010375982097726085,-0.034665682334074015,0.030576271099834067,-0.030089287226939144,,,,,-0.037164137273075486,0.030952698352027713,,0.009664076701682562,,-0.0019268086512757485,
SFRP1,-0.04435677019060618,-0.04163518140265735,0.08750728597181362,-0.035574922864124274,,-0.03328481211732494,-0.04252359382440943,0.021516879105217376,0.0599283837738919,-0.015717597932684277,0.00964397558682931,-0.010256724291838182,-0.033727032853344684,-0.04931300862488945,-0.08742246475625012,-0.008750099819382162,0.07896606082397718,0.06690296703479266,-0.013380733170122875,0.0426555001949486,-0.022675478362390398,-0.018700886161638126,-0.001085580923013743
CXCL13,,,,0.006512866922272982,-0.016171609366615356,,0.025215048225956403,,,,,,,,,,-0.006853390738279205,-0.006120066030985713,,-0.02747751590465911,,,0.09861025563213245
MICA,0.0915309455196171,0.057574595608411994,0.002310033312151839,-0.02201607968987466,-0.011932273322860934,0.04360469250938053,-0.026990815870820205,0.010554121113287063,0.12013499742097412,-0.0031864424380987463,0.013301513553922584,0.06974377103082857,-0.013001322001214316,0.03552996827564725,0.0453771317896734,0.0690526615269884,0.023194591518792825,0.02118789787732763,0.06864395265288938,0.018331933312617635,-0.048811788751490615,0.12460032280205031,0.08010950466431653
TG,0.02175546340724399,0.1768221155728238,-0.04451168758971355,0.10446777202098984,,0.02341607067300939,-0.029371977518136135,-0.025254884732644062,-0.011800336786853877,-0.009835920377257182,-0.014106695585617309,,-0.025021723469320644,0.07243534273089491,-0.003634964538227574,-0.04004178546344389,0.030524279273197733,0.017274816981266483,,0.0384539596068896,,0.019930842459048893,0.06848795200971936
ADA,0.004276655919621309,0.10701743008705233,-0.01561441779491319,-0.0005798536649069265,-0.039735801336515365,0.01780045953070454,0.006050685445780841,0.12775712628634925,0.10413113207197662,0.0188801679071701,0.028267556985417438,-0.020472257059109485,0.05272555046711652,0.09603044072069963,0.046119236090284274,0.026984245566393998,0.011097193621712279,-0.026626217597165894,0.03894254075869901,0.0003344600638866471,-0.06542956951042316,0.08399650394004708,0.005235946996777895
LAMC3,0.08077466247620271,-0.055971874193054175,0.019580098649591756,-0.03273260447152064,0.13325176452033427,-0.003797725899792435,0.017434872689563462,0.09157019578527148,0.11397286684810198,0.025288818325882954,-0.005559605630844404,-0.006866788533322041,-0.02447575493520116,-0.012092156467939943,-0.01074814467788665,0.07660086469487848,-0.04019893334179475,0.11453182540374206,0.10679462848921574,0.003948618986079574,-0.02160403173941523,0.04939351466270988,0.04913148084968175
CCL7,,,-0.020647569736051065,,,0.088228958011397,-0.00895460376175071,,,,,,,,,,0.10284066676861986,,,,,0.004845985699595501,0.068081221576248
NGF,,-0.02649016060524211,-0.01560277396342526,,,-0.01757486525473042,0.051965220055183475,0.03590792541904332,,,,0.07815613329220103,,,0.0037690807853711134,0.04295250349407782,-0.038525068390443236,0.005531271979212321,,-0.029594490569058166,,-0.0005399067934692146,0.06651089268789226
TNFSF15,,0.02358559618894676,,,,0.025200196063700206,-0.03173549349563586,-0.016619363643498395,,,,,,,0.0883013078768555,0.05574902301745584,-0.012317517017845326,,,0.017601996488488918,,0.16120840435935943,0.02761353726706087
HMGB1,0.004363142499139051,-0.08127217366587179,0.019227386326723214,0.02560445879366852,0.04359717011040679,-0.014284476403281033,0.01783741743074679,0.0631979277493566,0.09592280217983541,-0.03809914810711946,0.05674780776501573,-0.06212604516732497,0.06299508473337662,-0.030936278485131363,-0.012567547575971385,-0.0077304891665117975,0.022032628904877862,-0.035440842950214754,-0.07231482298324432,0.04227478701685482,-0.01810695586242674,-0.025267208976668516,-0.03940686697505288
ITGB3BP,0.008316607157314493,-0.027203017060101087,-0.04385496600764772,-0.0033993541003533995,-0.01092762984048845,0.022603725354272616,0.03910748700445813,0.07911665141651186,0.12662094984333327,0.04942759300115434,0.01246592305830697,0.059698169162239474,0.07732724919025426,0.06817032901188787,-0.023796516558106485,-0.011263372394175119,0.0033863814677722232,-0.02788079457629335,0.06912067504714287,-0.017922550285668547,-0.09869153450541752,0.08695623250504021,0.029788253109154342
AANAT,,-0.022526682324967573,0.029320332257461407,,,-0.015020690683782468,0.0648949056351743,,-0.02595235616851236,-0.026333617429267243,-0.016261013963498976,-0.00835624719348814,0.06894769849135704,0.02715243243328193,,-0.0341788118049452,0.003708940759899164,0.09162953969922862,-0.013245691349898859,,,0.008073542089286727,-0.005945765056264093
RELN,0.035086589905804495,0.023066347889360732,0.025262980746825637,0.046607600833185686,0.08031255699811073,-0.03897116989026222,0.013949015802094341,-0.009033250853937039,-0.022591978375674948,-0.018117691870065577,-0.0003709130605586258,-0.017851991139371446,-0.024737037196850283,,0.04605640784914639,,,,0.004671913455608118,-0.03667139813577081,-0.03316911559638011,,0.03235285667637602
IL15,0.07383972218170018,-0.046584313085296536,-0.01893333326611824,-0.02345025831291157,,-0.034555692962994745,0.013979287790453371,0.014305145051747186,0.02715849025363338,0.007325315025280239,0.0619371956457271,-0.00615405629733593,-0.0038149045109876975,0.021866139751989047,-0.03349554816313615,0.0961166194812225,0.0028092328399639864,-0.01123903206572794,0.03873143464692925,0.022122317291838636,-0.031034181637314518,0.07007042218183361,0.11040054502717514
UTS2,,,,,,,,,0.03059998375861444,,,,,-0.008776558879785167,,,0.005540848045769316,,,,,,
BSG,0.12851720573931075,0.040845988128599096,-0.003573162867621808,0.00691904685150124,0.016236424829640352,0.04973950590546729,-2.2054431021736615e-05,0.08351082890983383,0.05334054850139232,0.002591441708297375,0.020752767823586482,0.010797586668346992,-0.051128731949786635,0.10228358931772197,-0.03988987421745028,0.018319563321209396,0.04105517964675026,-0.02277925762359872,0.14588622714630647,-0.006544501963232087,-0.04221305199442156,0.08312470826766097,0.15357796258270556
ADAMTS3,0.10478542131093879,-0.030069498750056725,-0.008767603571819469,0.019130223965649437,,0.02771966491362818,0.04905529551946358,0.1246836297947961,0.08741476728765561,0.01920347546130897,0.019472545112122472,0.04325201926195134,-0.03443540159887362,-0.0018903660160368902,,-0.040925647589146394,-0.019429135916354805,0.0626643854200893,0.05665244469627521,0.024883453868511905,0.01952139868114228,0.12210012581465939,0.06512920229469946
CD34,0.03451435960016717,-0.04530383505259845,0.06136673262728296,-0.024226450741916164,0.055860460396502,0.04255870454726579,0.020267314009322652,0.09059176576951314,0.13163343316080953,-0.003614213531147931,0.016479123687222662,-0.021035578559406548,0.0107897381765095,-0.007120643043758087,-0.06761883837421015,0.030240545969959377,0.0010629878006030281,0.016095443298654172,0.035700899196789364,-0.014630813906022,0.032832044123496995,0.0202941130680465,0.012667752714423318
CCL23,,,,,,,,,-0.01622137678465869,,,,,,,,,,,,,,
PLAT,0.07369594877155547,0.06189789691062336,0.041755637206280644,0.034658956249395904,0.052599915571538425,-0.03714528484701126,0.012654911730727258,0.11008890728539623,0.09380173532380298,0.07214041187012278,-7.893258403450675e-05,-0.024091208462076366,0.03960653169607134,0.11518290934193927,-0.08013348432291459,0.04708158195197669,-0.013541543835379418,0.08681382689655787,0.10242763478068681,0.028222295457338616,-0.10267503427215414,0.045353701211212016,0.07257584679081394
NTF3,,,,,,,,,,,0.02983558223197076,,,,,,-0.052334191794218644,0.06989618311889931,,0.02243645128266743,,,
LTA,,,,-0.013536578312974947,,-0.033284810560209106,,,,-0.02536201797652159,,,0.043964849187787675,,,,,,,,,0.020603387200322138,
CKLF,-0.0030608729772890237,0.026929921795103055,-0.023354019329910675,0.027328134855766673,0.015528877648978819,-0.015111411499145688,-0.0017774128262856813,0.08019782257858495,0.10076995696221466,0.0007967783943631622,-0.026487993925093004,-0.05339370774782703,0.05534812712379014,-0.03537299237258217,0.04406548833962537,0.02935540826315685,0.05573993702076867,0.06866503899315742,0.011403749497814383,0.029848721105103726,-0.0154819765297623,0.07101678956832504,0.044661460839888936
CD24,-0.02933978422342464,0.00972386528544902,0.02545345265950034,0.010805331630925374,-0.020459530409511113,-0.03404757453832931,-0.006980000207623363,0.05016783613154063,-0.01066540304148396,-0.02694257364243358,0.04210849099103233,-0.038132509572234186,0.016076810292220373,-0.007571489162998674,0.021675554925438836,0.016951927627252734,-0.013775691021406423,0.048957576756692885,0.0748749353429751,0.0035553207972890775,0.025417617550164195,0.03998427949584705,0.09875243172903568
HSP90AA1,-0.016613822893709655,-0.007220680943765566,0.03781083249462664,-0.01420172162284991,-0.018809538231553735,0.027809679543114932,-0.0008809712396925777,-0.1023591481080914,-0.11630010279655927,0.05796006614564525,-0.002941529206330263,0.03409507151251316,-0.04507386331957614,-0.06463719872628143,0.030941296252496746,0.014589974988219427,-0.07586572182124456,-0.20781417521771434,-0.0461923089475662,0.018275900457514996,0.11770019737711097,-0.10216041640652576,-0.121050064177363
BMP4,0.04433822527495069,-0.03710093618850463,-0.012472293975438848,-0.014349566526051218,0.0740304741215378,0.050967555111566275,-0.033969547498437516,0.06628010627808702,0.018348869966979993,0.05833572693602355,-0.014608854300875093,-0.04512056993539046,-0.017658376372275776,0.06851920030229287,-0.013650216392067338,0.029283801346508723,-0.018718564695803668,0.013658651816393244,0.17389628621460396,-0.009604118139741592,,0.04588559113672228,0.02880159988346155
SCGB3A1,,,0.013239673834550802,,0.15509043140706158,,-0.008811581665735809,-0.026579755675959833,,,-0.01371632432213937,-0.028428258986816547,-0.014460431893090276,-0.03399724620248911,-0.028471157474501817,,0.14762042126846459,0.035585849701512524,,0.03208913998069986,,0.05485962547284925,-0.03553731499204717
IGFBP4,0.019570725745658372,0.011915286716684334,0.017308558076996897,-0.015285591023651334,0.021236628049516336,0.0017297653347818926,-0.038176222417590326,0.17427956388179328,0.1103728598498496,0.0679838923908906,0.012890542693326843,-0.0049022763492322765,-0.05811503600655858,-0.06860601807590058,0.007531517499783533,0.0019387146687573887,-0.012697847048302425,-0.019951040927281467,0.14071529249976072,-0.030291820916349937,0.011751350241769421,0.07025015566006053,-0.029253655129573654
RSPO4,,0.12749417208277597,,-0.021883424861859957,,0.026764697996000692,0.08158073504531257,,,0.009463487491313307,0.06830833425801813,,0.008335552272315014,,-0.007906464673222815,,,,,-0.0037251985473530803,,0.07923619952783349,0.06340168618887371
LEFTY2,-0.02170998747506416,0.019243980801197803,0.06737636235560023,-0.013702828090201458,0.004556671511222776,-0.0016691737950523147,0.038188541679259565,0.03147213840253896,0.09125239344299516,0.04601275248210045,-0.015040115173600724,0.00516761411308945,0.027624314558167343,0.06082138037721034,,-0.04367762483812981,0.025259416752258363,0.1338289076463717,0.13166069771418784,0.055745532225412474,-0.04805194648318558,-0.0021970599556767434,0.018798130492666994
PF4,,,0.02708282990805673,-0.012313357789070745,,0.02834157434534954,,,,,,,,,,,,-0.03970922980479484,,,,0.012142544922942146,-0.01919378795180934
ANGPTL2,0.0431059447098488,-0.007792974032659739,0.05052558114046945,-0.004578570847313243,0.04298866474037565,-0.028939831571625347,-0.012911228782040086,0.16390605710336043,0.046738330720778265,-0.0057065729891023044,0.018400162508842854,-0.004704224434988558,0.03029167254490946,0.12505247931156768,-0.03795728399760366,0.07165594532147887,-0.0029010621353878184,0.11473878121912699,-0.03642198137514967,0.08980718013809129,-0.028640886181849907,0.06446998134128858,0.011882062489159418
LRIG2,0.07460392262937526,-0.04237890486050349,-0.04132261913007814,0.004781545752455253,0.002768452860290759,0.028660450069259207,0.0918182415123406,0.08301039153335293,0.1055044165808964,-0.00985400855997523,-0.017149351361270423,0.006255934351276201,0.019701362411031563,-0.012516639312096591,-0.031197788202978482,0.04578842340403848,-0.007324694084951239,0.07216096343505134,-0.015565659552100264,-0.0460028466425487,0.11235342939027121,0.0715318120104836,0.1208349744949007
ICOSLG,0.023649788736487393,0.030003015628582434,0.01203870248847397,-0.0461762990357121,0.020858901061730842,-0.004964008981231909,0.032968326953757,-0.016525974955190006,0.021636636554222998,0.041596293063233786,0.01709341662759031,0.012322687761941994,-0.05044692943333345,0.03239709471356211,0.028549016466209966,0.035765369524489915,-0.01660187248425928,0.07166521729077242,0.026441209560652754,0.05938262633773093,-0.013403339080744833,0.11598407287392234,0.03013065972611936
WIF1,,0.01416465185062944,-0.029096407167841242,,-0.04519477882261344,,0.0013682367362302561,-0.0810205857927353,-0.04538471074487048,0.02754088847104249,-0.0035267589561608923,0.044206465571336034,-0.03185351314926587,,,,,,,-0.018617399528628946,0.0986696663586792,,0.05450828176982353
NPPC,0.05869197203779669,0.012362733838788062,-0.015588770717931057,,0.06089364262991509,0.14480337113032885,-0.03420453899058467,0.07367186219089783,-0.00928481055660989,-0.005367981069451451,-0.0040458526283305065,0.03702468725574337,0.02992971361192528,-0.02190077437709785,-0.018193730667722667,0.050901102924061,0.009208315086216386,-0.008314109733119801,0.004628164951698352,-0.040511463873223214,0.070512167627339,,0.023293587872086748
LYZ,-0.0036274659928448747,-0.038203920215017645,-0.020885978252975577,-0.0802279542995131,-0.041747202464818875,-0.027110797551158534,-0.027308164505000752,0.039091605531584285,0.09771838034549676,0.0176483745321005,0.04634956068153891,-0.044840756933383075,-0.024441367916892786,0.009287142944621764,0.016394308645447577,0.06396262855575807,0.010440085074603344,0.06548968258384609,0.05573227197520825,-0.012130354592785882,-0.01338238283311833,0.05410064693765715,-0.059519716115154116
EREG,,,,,-0.032206150686967486,,0.023699851681418478,,,,,0.003518070658888855,,,,,0.0010100335384659793,0.03402499723789707,,-0.03661188641140715,,0.05595634446306432,-0.05028117109626621
SPTAN1,0.03233176454204449,0.04272300955634715,0.00439281231687358,0.0195708518093341,0.01256143047474255,-0.1022999099792191,0.06114627963925274,-0.029047512508282226,0.019582433659932404,0.011636573816397332,0.010320871001754817,0.040153794435496576,0.01608622243626488,0.06836558607415405,0.04229207175198837,0.011323067599354926,0.026495906023054384,0.03966193164052958,0.05590038152236177,0.07782358056186513,-0.02126241402245372,-0.035899476837761055,-0.040002270507928595
PTH2,,,,,,,,,,,,,,,,,,,,0.010797423698569876,,,
LIPC,0.00041142758007986247,0.054390976284898376,-0.026221919087351594,-0.018532261554705984,,-0.012032483764310828,0.025242089014674788,-0.009527600659973209,0.12275696262334806,-0.04453095394002584,,-0.045106639910869425,-0.011150920814215048,-0.022847251890599767,-0.0395127424031257,0.10665598387199103,,,-0.006502115314036555,,,0.04096098071310446,-0.029798670367742208
COL8A1,0.014691022161295596,0.03013989703389956,0.0033765244225059028,0.06370918430071182,-0.03663662313913238,-0.009237731303150776,0.019459522599991987,0.03956460199153796,0.034253233313775895,-0.03542573668854154,0.01908890021819093,-0.006045797123012388,0.0016866637668439015,-0.004239637516047343,-0.038711808736176606,0.05713492506614063,0.07957259791590925,0.07325379000107105,0.13667147585609812,0.032429852731763624,-0.006004518499632126,0.08600299563911877,0.1420101869564757
GSTM2,-0.01909941967297761,0.018685703744579885,0.030699076073465097,0.05872210625817386,0.04052177323961537,0.005668255027957292,-0.00305827921908718,-0.017607873904546892,0.040349157214481124,0.026018508229176812,-0.009686688395863244,0.06111452515812227,-0.0505735324051212,0.02631028225902658,0.07011525075934905,-0.0043267531210982564,0.019482283512256362,0.07003000617058332,-0.07461890807955482,-0.02846801695037926,-0.014009227025309767,0.08650076874315113,0.051670342270009974
IL4,,,,,,,,,,,,,,-0.06830707121273656,,,,,,,,,
SPX,-0.050859759654707626,-0.011427580043858833,-0.009403255090675959,0.02091202217651309,,-0.001998545925888196,0.0067493675997484645,-0.05980005510096755,0.0012515200374158464,0.010593719601594652,0.03276213089811818,0.04665736934253793,-0.05035312109383909,,,-0.05797225645370429,-0.01854891888383943,0.15974286695070708,-0.10759292889082675,0.02539873415476166,-0.03669441771719785,-0.04011827366476454,-0.013763908038848482
MFGE8,0.05270485533402789,0.07132455780060847,-0.03714925148867772,-0.03545841162719586,0.10111499725212274,0.04700314535877863,0.005683075362186955,0.08154505089172075,0.04640205372075937,0.027780768007222432,-0.0011675437312283223,0.06435648599093516,0.03985580278701031,0.06691158440845633,0.005564727048229783,-0.026689581114501672,0.043791975400654784,0.04324377872857002,0.08615905837113218,0.04267616055752493,-0.03791961800885474,0.06666449124770472,0.014255425115331712
TGFA,-0.012259421580291434,-0.016234277995292548,0.008735542768555917,-0.03755386501538418,-0.03936299172143817,0.000739374270863978,0.06433826562262221,0.10448672469668675,0.05280878008627722,0.011314285459017028,-0.004566541516248312,-0.009031179056932553,-0.025493266700490458,-0.06871655032127372,0.015407085320894498,-0.03847879284006893,0.020920447566318983,0.025301510595698566,-0.001480465498604918,-0.011200196269043802,-0.03992723152459435,0.06787756197534846,0.06732228845448576
