,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8812bulk,ZH881inf,ZH916bulk,ZH916inf
CXCL8,,-0.05085723413321193,0.011115893115116376,-0.17483465647014204,-0.03253455530196231,-0.18345212240997671,-0.023010722634463545,0.014450990259375804,-0.04335195822283169,0.00019980230167597439,-0.0206884206480895,-0.02535268428456766,-0.04751118179039364,,-0.002683481151359135,-0.045606676564045656,-0.019336899476236288,0.08765366256621324,-0.06844537340771242,-0.040708078721330296
GRN,0.05658421667001337,-0.05473242108252451,0.009517067766858808,0.05808145821176407,0.02185621011555019,0.07332022411295286,-0.07704644271425229,0.16475221823885536,-0.04933501547981013,0.03220416055475964,-0.032979470989010516,-0.012852984843736408,-0.002098252505079656,-0.07755488105303127,-0.02971628289066516,0.11413013378133902,-0.009519981062522163,0.06815896848272136,0.04962200083769235,0.013476254424013515
MIA,0.06418671011661334,0.01734090290292899,-0.004373622455419176,0.11560283025955416,0.0203406410860932,-0.04154409483725021,0.012560945397852227,0.11065114668846227,-0.0656110507246938,-0.01090090912674368,,-0.026680667551879665,-0.021641842943958736,-0.0682515210677841,-0.012931973430137595,-0.044044325568285046,-0.07258057735184803,,-0.012403610357997486,
COL4A4,0.08039986015319481,0.032694462520391446,0.025555227329290015,0.034120014288037154,-0.038476636138451356,0.14693004669805143,0.014057677406651313,0.030596655409806005,0.025235597340689923,0.041307095611417495,,,0.011759631204346086,,0.07226170721515239,-0.03274974888150886,-0.030874936767375145,,0.04219035919582518,
TAC1,0.018659436461225067,0.000678458413533695,0.009886456859625005,0.16333233224679833,0.07633883543528826,-0.06213710861718586,0.054718244118991795,-0.12079191066177976,0.1560278850931309,-0.08067216742878405,0.013250791026469977,,0.14568873522757275,,,,,0.010179226870551207,0.04815911207571239,-0.01426906306118907
RARRES2,-0.0787047903667786,0.019892152668327487,0.0054149261166270115,-0.10128618230568524,0.0032702677794366895,0.041426020818198205,-0.10782138588425874,0.14880995024178797,0.12855538399865132,0.04137779170625978,0.035173139084519266,-0.06383592040680357,-0.029111573005949406,0.020479354881890757,-0.023785583128790016,-0.09232994075393333,0.06994082403159659,0.08848555599369543,-0.07610763500900623,0.021219097989412426
FGF7,-0.04298756021172274,,0.07012311180576099,0.025600985867362397,-0.03039113523042692,-0.05547191489969619,-0.012310993509870968,0.03601644942235938,0.008136902639523935,0.008331753500915065,0.02546610810957799,-0.02477287358226727,0.01626327523757432,-0.07540491376935264,-0.04318446071703992,-0.011758760926991203,0.03101796320164272,0.05193699655944759,-0.006775904276325221,0.09588437590305568
HBEGF,-0.029481352445545252,-0.05925892398654643,-0.014448606479501596,0.03408182901963595,-0.00903915648414876,-0.02867370297151912,-0.0569153478239962,0.06426377962719926,-0.13403510410500036,0.011858025050581176,-0.0662639550375014,-0.020037040539884605,-0.02979562237903331,-0.017368640654777414,0.06500323378308169,0.10603624934417441,-0.03792204142565106,0.0043481273467513275,-0.04463256648866463,-0.00967753644923533
CSF3,,,,-0.059534345621711005,0.004988287192056201,-0.1032619629501846,,-0.04855678986882047,,,,-0.029555868101631196,,,,,,-0.029342578736752757,-0.03526253424877812,
PI3,,-0.021629893400245397,,-0.08079176449529407,-0.008329683214317643,-0.04117126902123851,,-0.010763806412652527,,,,,,,,,0.06784842502336413,,-0.018274981055503566,
PCSK1N,-0.13122385011251395,0.02390297924612946,-0.03411455137937625,0.11342968927437437,0.04744343554090257,0.032930323700969794,0.05076533469733814,-0.05728222222386907,-0.12038038624017552,-0.1507013984664076,0.08926272064633431,0.004310990104961726,0.13036961945867656,-0.03297558663167052,0.03758520637786522,-0.038268178014277385,-0.0033833781672100677,0.06374737196358443,0.11097683043864323,-0.020282298455080686
NTS,,,,,,0.12352362550759993,0.06783556924014386,0.0471060015494393,-0.04066691444622625,0.006613951935448125,-0.05023549852279098,,,,,,,,,
SFRP1,0.07930789556657343,-0.03447083055584416,-0.03455502210610735,,-0.021462143881992506,-0.05613416676806154,-0.023007140215556655,0.07618331300373245,-0.01062569175202251,0.005168335534816126,-0.04839919298451739,0.007685875154905863,-0.03252575466786868,-0.13402576285257986,0.08540068407129499,-0.012593194501505272,0.010888876870194401,0.04085379846161904,-0.024792331612681146,0.06783757242191467
CXCL13,,,0.053719416009295216,-0.017528257603026183,,0.027134908733348735,,,,,,-0.05563171994724664,,,,,,,-0.006507985582609154,
MICA,0.047673059654961956,-0.008868532980568479,0.008722718481520932,0.07416505173549548,-0.022061071984138585,0.015106569912860074,-0.03988303064950247,0.11228242388787159,0.0020336245591611878,0.057071519243274665,0.0006382745854883729,0.04072428822217559,-0.056251932137861664,-0.07670152492103337,0.048117245395433855,-0.008416684698703198,-0.10667367169804653,-0.0057113339283959485,-0.05707383466959101,0.07889523126404932
TG,0.07753844670556344,0.06933455162141465,0.05480140359797671,,0.019761616434274834,0.03476518681957973,0.03716618449932802,-0.008586475925485029,-0.031837723682435475,-0.013793581099096728,,-0.005426857275435704,-0.022148413326838097,-0.03236887700940224,-0.0730231785200008,0.031613344842702826,,,0.07177309422166586,
ADA,-0.007406508274252531,-0.04850157335742412,-0.03586845998192799,-0.0070117989827712945,-0.022397100777682172,0.07325878164466422,-0.002224618098412067,0.13726411455029058,-0.0012739848814447324,-0.02047403022914156,-0.03445496989625481,-0.043765437429022135,-0.0105508094344592,-0.03767262453931196,0.05673374896813024,0.053711905522057284,-0.07018638130013029,-0.019063218043470734,0.0667386336207742,0.12089172083952249
LAMC3,-0.03159436056148603,-0.05826854545826084,0.0033650648610726985,0.09166844919867954,-0.038115415851515906,0.01243908145384064,0.039049651938207565,0.10177606445884456,-0.09178445319555485,-0.029486433405690106,-0.05468412750134768,-0.0247663493894955,0.027907574489752396,-0.12806651478148695,-0.009524420202351053,0.04815562097774948,-0.042256901694992265,-0.0008391804743584054,0.03575655484003862,-0.0011044340721129713
CCL7,,-0.013077840363993955,,,-0.0012817417335255095,-0.019151612842717658,,,,,,,,,,,,,-0.008396399359567455,
NGF,,-0.02245400247137523,,,0.013904594534741192,-0.05500165363871069,-0.005139398634940861,,,,-0.0398668747644717,-0.003006022556875271,,,-0.0048247081395741765,0.070318822481872,,,0.02615682093290496,
TNFSF15,,,,,-0.02726820023473677,-0.03507141920325453,0.04536283282766152,,,,,0.0642593744127632,,-0.02983591065692379,0.02779666129702368,0.016357390981915403,,,-0.024353701100146296,
HMGB1,-0.01643647952670013,0.004879612988885964,-0.02364406404332062,0.12351011153793089,0.06692703317738005,0.11194171190828196,-0.054141002971974994,0.16112744288839875,0.039535815961395805,0.0466090060302542,-0.04085329689575982,-0.02054918430206076,-0.0060359513404683535,0.05125094732940007,0.018810777609932345,0.10718256621843743,0.04119689425683069,0.04502238309258762,-0.0054674964509082965,0.1278888989157627
ITGB3BP,-0.05099592643345498,0.019367613538852572,-0.00468268825712066,0.06321738063447235,-0.011821351865924493,0.021333300517409275,-0.04052349893214237,0.1068008210334542,-0.034067095256430764,0.012383806324610624,0.006179749764989853,-0.0345612644977218,-0.00892130620634711,-0.07463748038393682,-0.06269749136577259,0.10876595565768994,-0.05309648876318019,0.012404162415291652,-0.05713638103051797,0.10881598808770876
AANAT,,0.0543334657019825,,,-0.02481127604699224,-0.004211141855082307,,0.026699699442670206,-0.03578940958654498,-0.008654998987235386,-0.04722878765212545,,-0.01977842021712296,,,-0.026979277298423122,0.007348895940541326,,0.006032484308683676,
RELN,0.019817853964513025,0.014614749025659948,-0.012259292941510194,-0.009861633884200053,0.10320606263514887,0.09674287043099544,0.10145355438570033,-0.07180404259555151,-0.0052799534667012996,0.03620629861196448,-0.05008377562132948,,-0.021896418325819025,,-0.036328426552623146,,0.037829601596093505,-0.05319871433770201,0.08046855800822357,-0.09364642577617216
IL15,-0.06086893210871119,-0.023334130606255124,-0.0010066007433642062,,-0.04226648508036163,-0.03223168032151556,0.05829145023209272,0.05898778132886061,-0.01312333422975048,-0.037338144173092135,0.000713226910798366,-0.04425719756312893,-0.018343570607669595,-0.050929544302414635,0.2132132297307336,0.14202142926175565,0.011805069369659776,-0.031034236259850193,-0.040973543491955665,
UTS2,,,,,,,,0.043599564232262876,,,,,,-0.05514069964688604,,,,,,
BSG,-0.0593544052693652,0.03148944112753086,0.02420780220553568,0.04657131247509891,-0.03796902126933083,0.05589511114613141,-0.06555771831462047,-0.09210604036204419,-0.11527844895544875,0.015445322012598626,0.08591546881338927,-0.0014457444457217968,-0.04058162929990581,-0.11418786868063127,0.1475794634013002,0.005764886792102727,-0.04661301802226037,-0.08467486368381141,-0.03036905944643948,0.01206185071849094
ADAMTS3,-0.018817375560072964,0.04617148737671329,-0.0386257495280072,,0.03695831424293461,0.05194313102281424,-0.019300780704124675,0.10559731620469143,0.004395162219302786,-0.009875549752146428,0.05130887631697539,-0.02627341803655123,-0.006089428623973027,-0.06026678280385818,,0.01300936511012492,-0.04458356778319526,-0.035680293705549246,0.010222201534529164,
CD34,-0.015100177034569236,-0.07093913284370686,-0.023292267256398585,0.07131130797190757,-0.02837182542447681,0.027504599447107037,-0.01056959324513238,0.09376352838281901,-0.007556592496494988,0.010300219369126251,-0.027338236177897688,-0.09195262573357245,0.009116354259023934,-0.005567789527096907,-0.08168948161958242,0.08354072654036475,-0.025823719662838442,0.15191433771404075,-0.0013998944287177285,0.16187780972203758
CCL23,,,,,,,,0.056916900639021696,,,,,,-0.028153449149625556,,,,,,
PLAT,0.01334975132979526,-0.012283757889512184,0.032743449999314465,0.112464008262275,0.05697934242887805,0.01590244360241768,-0.04620992631759718,0.14406008464832995,-0.13960963743195995,0.026282488756525703,-0.03711442427714422,0.006163370558496383,-0.05082805415578501,-0.04786818720082278,-0.0472474069623784,0.037496157821208825,-0.07894398099143958,-0.013234332746263627,0.025833559319266328,-0.07131676054001243
NTF3,,,,,,,,,,-0.018795759407753812,,-9.791103479248822e-05,,,,,,,,
LTA,,,-0.008989011438317394,,-0.02219197776341588,,,,-0.03446893127163902,,,,-0.01834357287200851,,,,,,,
CKLF,0.023687608039646958,0.021918095820126503,-0.03769000124047742,0.07345867381892764,-0.013258051868365704,0.11608783067127235,-0.0648622496974398,0.19620407859493252,-0.05737615549340763,0.07629928480833795,0.004154695895266842,-0.056679626422190404,-0.10009577559334515,-0.0778644564356981,-0.020947843616605656,0.01782472121114668,0.02637140326345359,0.08796707244253267,-0.0489081233247412,0.03962330843361847
APELA,,,,,,,,,,,,-0.034696901667331206,,,,,,,,
CD24,0.11557196372388145,0.049499489707307165,0.01839468520089329,0.03404465207297951,0.029276398123872217,0.12953881441238066,-0.16531627278768263,0.040741799429010496,0.06690674244358004,0.10990810299410757,-0.07783424496471604,-0.02311794829820474,0.04299169932662533,-0.05955436358864975,0.07246997787582393,0.03684688442171873,0.004605217507865243,0.08632876652833801,-0.06526597782114298,0.04668179708167512
HSP90AA1,0.09956590672181902,-0.02784528736698178,-0.004439719648206997,-0.12022252697325381,0.014859060430607458,-0.1297874775835429,0.007845759887639329,-0.15714372426592918,-0.014423460852388999,0.012762895136504577,0.12658027875599567,0.024353542978649483,0.08345076883312134,-0.017548594480943307,0.05875414955515524,0.009682881980700478,-0.017773499314297565,-0.0573256337247567,0.04867451439898341,0.14025014581901374
BMP4,-0.027110011231591333,-0.04550832884594899,0.02196964123289479,0.10971400522270561,-0.018536031066486824,0.048261639283334073,-0.04057755167279966,-0.029351639045485982,0.0747359458582214,-0.0021464982791053154,-0.03788644248755582,0.04453689337643183,-0.015630618692336406,-0.06226866766380427,0.03448734576277164,0.050991408126425344,-0.04843856676079244,,-0.05015629120659898,
SCGB3A1,,-0.013077839056227392,,-0.03546990104408201,,-0.035554864575137374,0.04460662633914152,,,0.021622654134461274,-0.03976597014597192,-0.019770140476406076,-0.012799902566481804,-0.03474361799211438,-0.049058637326770335,,,,0.10302481238323143,
IGFBP4,-0.04089132629929708,-0.0008567753783084569,-0.09022535786975025,-0.024648445116211996,0.004427383662777773,-0.04233561172359516,-0.029090586069546915,0.06637404811579302,-0.06945699705585218,-0.0392494613607067,-0.06354998512186087,0.005770921070004666,0.0038241100860796655,0.1089394041803747,-0.004247888865885271,0.1137575583518269,-0.07179898177901799,-0.020014495829636627,0.05589813556723991,-0.00886701153599781
RSPO4,,,-0.015309321726837353,,0.031134604408333797,0.04249061282429169,,,0.020692247560369265,0.029133228922297298,,,-0.025445423435703652,,0.04431803602375072,,,,-0.036672475186561714,
LEFTY2,-0.026081808131883925,-0.015947582763314358,0.03678292745078247,-0.022051052395262494,-0.004870742021569913,0.11044981782778804,0.048607892080583345,0.11638457469541473,-0.021045004182319704,-0.0009725943599646488,-0.009062694686917483,-0.02128157064022148,-0.02264493585618024,-0.018171124501594204,,-0.014371064798865857,-0.07554636685088452,-0.005274702380733248,-0.0769077619140757,
PF4,,-0.013566158720597493,0.010361145402289126,,-0.02136499554619103,,,,,,,,,,,,,,-0.03714434620174885,
ANGPTL2,0.007259977987833981,0.020030055104475232,0.02477834056652247,0.10182316888777727,0.0160952803713617,0.009562937581501129,-0.09013318377173075,0.06138013266396133,0.0433265382012867,0.02342683283682616,-0.12624442514411519,0.07536724924958818,-0.09731081171389087,0.008531938017083766,0.04536586362396755,0.03111637424987859,-0.011112318716103346,0.03250678334558514,0.05327260456584978,0.09659830347694975
LRIG2,0.0632092199859255,0.04174681805943551,0.026436320935919192,0.04693578134516145,0.015801929394756938,0.05877600121519959,0.021915225634755398,0.04164711718243058,0.012960962966310153,0.06371487996156927,0.05573858347997714,0.008543707569107996,0.02079595533095036,-0.07651859513765707,-0.019578028181308868,0.03275827734664674,-0.01527579879254212,0.14269933100898577,-0.011369992371496237,0.04860214307396808
ICOSLG,-0.0021467145364696206,0.005425844621415427,0.02445839460165083,0.013155632562115785,0.05418149684204491,0.06008520180631674,-0.02416744289947457,0.06404893184375332,0.00277973036082579,0.04904454432584649,-0.07203105851169235,-0.0201943725021832,-0.06168681448963474,-0.015979882127479764,0.005726089236031858,-0.017104578577103992,-0.03614420571996415,-0.00802856446486941,0.016574259497397496,0.07838460994951667
WIF1,,0.032888595215267304,,-0.005171371509468969,,0.06522232435099184,0.14870475267497027,-0.13792837586615822,-0.02148676568964508,0.017206663497554814,-0.05520982774188907,,0.10573270740549509,,,,,0.0008533665550131478,0.05350499256936661,-0.049130217383312844
NPPC,-0.06618030022945671,0.04783289668487041,,0.01628791170339117,-0.01490204488261387,-0.09982818571248972,0.008491545652467508,-0.0038689835204847585,0.041015082911912824,-0.06660456601214057,0.03620389653177291,,-0.06593650993038835,-0.024874538564781622,0.13174820513247518,-0.03230487591701301,0.03973791025251444,0.09181980599380736,0.052867958008595915,0.0754916570952472
LYZ,0.0758868459998993,0.05793375497641667,-0.007612095687591409,0.1174515767651653,-0.016857284900516308,-0.028805433740558828,-0.04026452339751478,0.049869952271844584,-0.02839104728539358,0.044523550916898996,-0.08934523250957299,-0.027517492038954938,-0.041874104401530714,-0.02032109665660617,-0.011310635838132898,-0.02047211713104908,0.023257123496357498,-0.015618122403477324,0.061883690814333245,-0.0438806589740816
EREG,,,,-0.07759787387493614,,-0.08499795265933656,,,,,-0.05167768126641906,-0.02488547524337119,,,,,,,-0.00648655749494116,
SPTAN1,-0.0493571892451224,0.07351933881429977,0.03184732538395868,0.11398944562712211,-0.004744020297124375,0.1011354110414296,0.0720041587918017,-0.10923767491211642,0.05734898885492585,0.03430414852012978,0.12742351302101484,-0.03838748726467229,0.09738716813204586,0.056150657788715745,0.08354407739808638,0.005491718734815652,0.05346608650953888,-0.09248716200381318,0.1587144098246938,0.028482632578509352
LIPC,0.022900417162094778,-0.016608544068176436,0.07017421715649227,,0.00936078200160624,0.05076364808066224,0.0331671262462927,0.06615652569485934,0.03865051090680458,,-0.060327638885805356,0.03419365751483449,0.06869571297588387,-0.026376901887678432,-0.045269510232527795,-0.017965489005514403,0.047289689927733386,,-0.020641866099793783,
COL8A1,0.018142195107428163,-0.02151804003936198,-0.037219231693140134,0.01385732324922318,0.02249307407051652,0.0825413930307527,-0.08164505814387543,0.09286241485102069,-0.031006597209790987,0.011195382406304587,-0.008277392704377077,0.06298647200952312,-0.043009290036332234,-0.018225179403739234,0.06169355939529617,0.07498217186489103,-0.022246928838382363,0.10246082255756175,-0.07896150658314739,
GSTM2,-0.041583814317601484,0.007746713217120528,0.04507474258807327,-0.027421994022196784,-0.006217156164684768,-0.0001562299889851127,-0.040362688367047976,0.019349220686857693,-0.07498669517966973,-0.007465275297281531,-0.011412588826695415,0.0032057898761292765,-0.037805504686102574,-0.051789342776932985,0.06931329098366466,0.044332910874394726,0.009404629653549091,-0.05564132318061082,0.07296285764952787,
SPX,-0.03183274751514908,0.14598635357312875,-0.018480940866864526,,0.03684305315671179,-0.040914102008962276,0.043982755536436054,-0.03540475320725477,0.050724033820487395,0.0326168283774577,0.10681040033056337,,0.051283989779266584,0.057332996267382114,,-0.0043581367099165555,0.08456299546161705,0.07143341978395716,0.07078897154286623,0.07345350406648922
MFGE8,-0.051762801206173006,-0.041110349206593226,0.009574841369222084,0.008414596861136237,0.026633212316639027,-0.05938139341792692,-0.009865429940565489,0.07419208764018882,-0.030800142332891786,0.08376548153560144,-0.042401271928656864,-0.02411004996798349,-0.0301476089183867,-0.05057622180138007,-0.042597137070642055,0.025972156555758776,-0.09045468216202752,0.028466698132935803,0.049203389214061415,-0.003027250015574761
TGFA,0.002676377948187202,0.049312421985654116,0.05733231860252543,0.08521568152139315,0.02604891147217044,0.16421204341373805,-0.031237185440290645,0.07870111364783307,-0.07901523152716439,0.03944020878137856,-0.08454173815392609,-0.033537947233362474,-0.0032870374583242453,0.01589938051896393,0.03547099762056525,-0.01995880906115857,0.0073319331116710905,-0.1166089435674297,0.046136575133668624,0.10246691322944977
SLIT2,0.025672597015579238,0.03018868488231,-0.0311881876108532,0.013637834541898581,-0.015591040728925601,-0.04445531147741566,0.05774047114243819,-0.06581368426302717,0.03228473072458484,0.005860484096084742,-0.01782280240212143,-0.011883082045591102,0.1370518718118965,-0.03505011504380919,-0.03735490712593574,0.09730188733583847,-0.044976246628743805,-0.008366756643216892,0.027607101087349598,0.09247290333030678
PLTP,-0.011355741997478304,0.01073744120643577,-0.02914526973003304,0.10137253336359962,-0.08896212270533271,0.02979166988882035,-0.03697859686543095,0.10771258758212975,0.04681062680988772,0.12134070114027891,-0.11462958852969082,-0.014329908747866502,-0.02515212577346427,-0.0167371782094901,0.07792965539346951,-0.05006224449878164,-0.08975495397665209,0.022672086622038557,-0.065714339534917,0.04126385614022692
APOD,0.07391182433116131,-0.005386230145707575,0.03492159257916574,0.17715145459544998,0.0018929701197888716,0.18724480543824865,-0.10860311738274785,0.15117466952432096,0.02082885049348574,-0.024205584606379373,-0.09091734795906138,0.03135816069167453,0.10020910325426126,0.16758538621895258,-0.023560343165785317,-0.03960382267463934,0.05159634191265333,0.10202091167385996,0.018972348458727386,0.051148603720931954
B2M,-0.000444131783331278,0.015015676902738332,-0.04404654568723994,0.01165069144195725,-0.01929445086975054,-0.09953415246540476,-0.14288443180929597,0.14329931715631575,-0.02388379131847666,0.12295035288619785,-0.12518576362016168,-0.14035503664494586,-0.11652134157838948,-0.052651079166678535,-0.03820681468178546,0.06566633830034008,-0.05581763945319466,0.13223231877112399,0.005083785729314419,-0.0019669666958116905
OMG,0.019506299204301844,0.03486202688989642,0.004014454949585833,0.17005929975466444,0.08626589188083228,0.12278757829607113,0.025417223736062665,0.04262391907857403,0.07973342347458298,-0.025766332220523176,-0.00746427214286718,-0.01576010820214903,0.06050257612062201,0.11519535242617353,0.07158768094784079,-0.05596376280161617,0.08007659172783631,-0.003040541862414145,0.1383974389827383,-0.040114957685399924
CXCL3,-0.021213506655967825,-0.03350122052771915,-0.038347249837893616,-0.07644150819011096,0.02956125957502444,-0.05949501903498444,,0.001888782594165353,-0.0735365740985381,0.03303770360775843,0.05579042552894178,-0.030349132757038173,-0.013210694239223449,0.033123425478169904,,,-0.03075186295563747,-0.019905950944117935,-0.012269955419963698,
CXCL10,-0.1218672685958137,-0.01279701160555545,0.033211198782116154,,-0.034143538921156354,-0.0036798960285816845,-0.0012967986978710327,0.11845861746017469,-0.058395061553862274,-0.023824653935859922,0.04790755133125306,0.013597680000240326,-0.020993391874766423,0.0062892502154891115,-0.00950326170096627,-0.027989683821710055,-0.05703459912968517,,0.011778692660611446,
RSPO3,,0.0013115986907985342,,0.13071971403999133,0.03422662945014067,-0.1037560090458579,0.0341521247502423,-0.06519027179219608,0.08540294949346262,0.004541794700720471,0.00216625109125246,,-0.013804920868797933,,,,,-0.035638901508163914,0.1436349806222371,-0.024724882125528966
CORT,0.009573441949961268,0.008733744244696121,-0.03580241233242571,0.11701335635044359,0.026359377628092543,-0.028050103729330682,0.013766957784897086,-0.04958740241551316,0.04978447984105528,-0.004166063105589356,0.07258881659533582,,0.07600183702680113,,,,,-0.04002690230303448,,0.03442646107661512
NCAN,0.02798675288230596,0.07866968324579483,0.004039250999435693,0.09215178905787445,-0.03466889938005679,0.05547799410676234,-0.0623892545009212,0.09254784322286352,-0.008684607044433983,-0.02389849254258639,0.0005209577749632762,,-0.05171780141351656,0.0967396953127786,0.002067656389484852,0.017649490389463965,-0.07666664323305805,0.0685810240496216,0.03510120315913695,0.04495458177225968
PRG4,,-0.019667510079616774,,0.09088242230450885,-0.0013408736551148346,0.058061722585143416,,-0.047965078287058274,-0.039776304956178336,,,,-0.01614023453322666,,,,,,0.0024575641311358016,
ZG16B,,-0.018135015627185277,-0.011636065301882858,,0.012796868980727122,,,-0.026776710873714388,0.03503838574277447,,,-0.028074256747999536,,,,-0.029991923927486203,,,-0.03168793682724348,
TGM2,-0.04938630763474787,-0.0654208034342737,-0.04586462047206685,-0.016642529094599366,-0.06204996936620162,-0.10467431924079168,-0.02440760210879436,0.06581030495478224,-0.032401751878666285,-0.0432501832214018,-0.05178972163474798,0.005503594242320198,-0.006569751557980333,0.10142256860374244,0.014761050568827596,0.12412737634180188,-0.004663732641421412,0.1415690471468854,0.01842143147937354,0.049937374253010904
