,MGH258,UKF243,UKF248,UKF259,UKF260,UKF266,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
WNT5A,-0.08314501470807159,-0.04040390024099207,0.027710879663770307,0.0005212256404852169,-0.030014384141035313,0.004472521535763475,-0.037462825667898006,0.0014815827415659854,-0.06264438143452977,0.03512827580052466,0.03828441554774398,0.014098889518239524,0.020616373021033172,0.03414994511452436,-0.0608624039639988
CXCL8,,-0.0116797243046677,-0.008502321841535744,-0.002164001499431272,-0.004997016291158947,0.08622554161525706,0.01322895494042072,0.038915604742565744,-0.002747015567173389,0.04072847590859148,-0.0791773614731365,0.02981826368038202,0.036493620863969005,-0.029614681672244722,0.017975716798033257
GRN,-0.008585463307247115,-0.03362198362034916,0.04924307291342463,0.06599713287636484,-0.03608507047634225,0.034614519125313714,0.006655926890368015,0.07520005882833068,0.014868563392445033,0.06913405662785985,0.0259385162886915,0.006120784823673879,-0.06259670868483573,-0.033361430533982675,-0.05142798959785379
MIA,0.08994246942859452,-0.025163091981910413,-0.013980466695844256,-0.023564773092757077,-0.04873076601011908,0.027002800499933883,0.04455569722506195,0.015486618740227002,,0.006303601805527579,0.142299746457971,0.02381295468027108,-0.03264007296823233,0.059735100453447876,0.009355509657625197
COL4A4,-0.021582577003994047,0.06536883658073002,-0.02779793995942237,0.05380705067937799,-0.01223340127616468,-0.014194973140937117,-0.016435346959405277,0.02542979937375013,,0.05357328264594054,0.14132968814322275,-0.035629771843830704,0.03216241439385979,-0.036278433102092326,-0.008696490369457502
TAC1,-0.0186358328995325,0.04888668335681228,0.041193419037720065,-0.028508687530475665,0.08861313592080323,0.042845037611726706,0.03404146519195264,-0.022219511580342504,-0.016317919401422857,-0.039871187313256826,,,-0.012253793067681486,-0.016239970891781096,0.040241967046409505
RARRES2,-0.02254415443124772,0.023993111343614735,-0.007917773633386586,-0.02428890938076028,-0.09335760564450823,-0.0031972073335999295,0.047698895546962265,-0.05837241486895686,-0.022370903702207824,0.030951041379232137,-0.011475085406616474,0.0345522047187068,-0.032925426506280164,-0.020604996721543412,0.04406823397462591
FGF7,-0.03703747685237563,-0.06838214478105353,,-0.014382671924307628,0.05112581519589803,-0.03165554456330361,-0.037466474725971616,-0.030862420312285265,0.06620482550149198,0.0710093174128546,0.11194409813715682,0.0022343873442949753,-0.044597426244703586,0.04825480983614134,0.013529608960942392
HBEGF,-0.020883537915488613,0.04713589000241292,0.060112739727715726,-0.010201290820546634,-0.0023980055488781104,0.034024211061654576,0.013786213457656977,0.008969996103464073,0.019446576064385487,0.044496292899080726,0.035168985510683926,0.025391655880393695,-0.0026400587279770313,-0.030586817773670623,-0.0922584753369156
CSF3,,0.011127045324389703,,0.01626158902496106,0.004643155718014509,,,,,,-0.05558771139255307,,0.04967935158244378,-0.013006360970245115,-0.0029717167927647624
PI3,,-0.038731132072318354,-0.024350376926177267,0.07072639711968942,-0.04926477658307806,,,,,,-0.08919544795862527,-0.019652639329728935,0.009187959577812469,-0.028258501448509984,0.049848521177414486
PCSK1N,-0.05496574909076442,0.028520377222871714,0.0347170666385497,0.0018723294625816462,-0.0004287211831822595,-0.001367851678517185,-0.05799043444875453,-0.03154217068730263,-0.00972619268628769,-0.0614500149087145,-0.0415931273382502,0.0007693480929264262,0.007221348512657347,0.05996228402634906,0.00775097815139738
NTS,,,,,-0.013587319013765555,-0.01732883699110353,-0.018775473414429384,0.08304171722581168,-0.019685315733216933,,-0.02967596970554808,,0.05570136664559754,-0.019260647033716053,
SFRP1,-0.02711560760598838,0.07124889114297757,-0.06563024825549195,-0.022784475557218315,-0.01832136928306598,-0.01781255150620062,0.09523151203385075,-0.033053280134448866,0.08876634913276121,0.01793923763475293,0.020815866966459894,0.05625929725985782,0.023714498320156395,-0.018813078392382283,0.03473757435575878
CXCL13,,,,,-0.018156710934092248,,,,,,0.060819412628264014,,-0.03550185152336887,,-0.011975459569267518
MICA,-0.04650273598046339,0.011968557712724218,0.03106383812252117,0.003000503181387408,0.0042542825213990835,0.0026649726973394052,0.012363161223226045,0.026822852614002236,-0.044639703976932024,0.06713426343005605,0.06164253434076154,0.05523182696958813,0.012250727549349284,0.019744736435002058,0.06469116714617262
TG,-0.02158257214027722,-0.03415827212405783,-0.015574676606407382,0.021537721448160813,-0.038858921164480933,-0.02000204599920248,-0.01585967376764452,-0.023920515054528725,,-0.009154177549099451,0.034292644542225366,,-0.017912226784425417,-0.02536488475621803,0.06661782640282989
ADA,0.026127699070633167,-0.003142576372830929,0.08653502946212305,-0.010516018662580104,0.041309510758666824,0.028316079665252732,-0.018564305653715543,-0.023119737726353857,-0.002227267507139877,0.0034891799883635566,0.04074200897470639,0.08094898203181171,-0.05859591720322931,-0.05112544522559966,0.04785992968764297
LAMC3,0.003116612132211206,0.009775232111985357,0.03154817036044998,0.022192926040854977,0.001164232297365121,0.005888503394926755,0.06168082846430642,-0.050680115995760416,-0.02782885108344371,0.026461206277310318,0.03359406436990258,0.03588037355844713,-0.04333067977465045,-0.04129196358205442,-0.008904875831905152
CCL7,,,-0.014722695870522188,-0.017777127348359317,0.006121486212546444,,,,,,-0.01906533342786675,,,-0.013629405529244689,0.04581325626043395
NGF,,0.12290212689757955,-0.011223132851736612,-0.040731939246598625,0.0021731639569925487,-0.01908731677248601,,,-0.019685328694691244,,0.13484024971560343,,-0.014371208215721869,-0.04080602937079574,-0.015173834810786152
TNFSF15,,0.12469764588637476,,-0.019795700770558967,0.062203100414236955,0.03934056042583038,,,,,-0.018586559239868617,,-0.01351516116199382,-0.03601124911023722,-0.03573693221004355
HMGB1,-0.01241748092132084,0.08906882438829045,0.07434563582141852,0.02267172306664745,0.03790052570398972,0.0005126579398643094,-0.004004337742206429,0.02543313693974867,0.029056961647146634,-0.045191187726498515,-0.025372930012818137,-0.07266939969717903,0.054773774496269564,0.05045037323064642,-0.03654525775499607
ITGB3BP,0.0543353236992583,-0.045392210554037096,-0.0318650749718773,-0.028579363084433047,-0.011290705073361954,-0.014993289793776815,0.018037896738035412,0.01824251687752768,-0.043688753197634815,0.031034213325740665,0.0297762023809664,-0.015727328471482956,0.030268173681590616,0.012625135723817717,0.08944522745884324
AANAT,,-0.015247471972927881,-0.005157819653994641,-0.018012065047707644,0.11962518961647363,,-0.014262697303464704,-0.005841886494386018,-0.018507104019428646,0.16760366796922088,0.08781634768992379,-0.028610968816685074,,-0.01442047942583897,0.028386017050799264
RELN,-0.017892524504729834,0.01651420663364475,0.011601221323815991,0.015874603589109044,0.020094182202013363,0.013514286789997363,-0.0219692562509179,0.03909838623574265,-0.038778760401302174,0.033397516561339144,,0.11105329472936624,0.0287108410742212,,0.052454822334757296
IL15,-0.010376177886025881,0.14152232180515453,0.04225536059013726,-0.052524905827648814,0.009673624065518102,0.02763757525346459,-0.018783963198192265,-0.0064828224944145025,-0.023512037261055246,0.014976852230623592,0.06566042419345586,-0.021846511670249223,-0.01020079515548816,-0.008000323374238352,0.09634825832421752
UTS2,,,,,,,,,,,-0.014243138064397906,,,,
BSG,-0.04193356137191868,-0.05157997717475409,0.006856588690286743,0.007905242658694918,-0.027931527370770447,-0.04022881002788167,-0.01826491703165533,0.013774905394258893,0.003410342909198667,0.042534693508497735,0.05315553417425734,0.04524814189641996,0.010938467711237817,-0.0048977068761816515,0.005613193974838518
ADAMTS3,-0.054199095279389556,0.08747115667060645,-0.022806931426696403,-0.005994132513682583,0.01898955268184331,-0.026562608803079316,0.0012982124104753412,-0.030064009736926342,-0.029718060363386197,0.009957024694994758,0.044744767301628026,0.08750927385423057,0.030321612819139594,0.07658674869754915,0.03614274101284489
CD34,-0.0014966675740743884,-0.0157439356843713,0.02543474132645086,0.01702163539982003,0.0045683111174138116,0.03197653963463097,-0.020319575365942737,0.01080383058003048,-0.06896436545354336,0.06885542637810414,0.008469006385286398,-0.06125549052055362,0.02675518767258174,-0.04068959897027261,0.03940773587231904
PLAT,-0.02535847321090807,0.020137405559122367,0.050113722931365894,0.07678768196800387,0.04258357109592479,-0.02852465022548433,0.026671186304213057,0.026182520216100274,0.0546800586568377,0.02560743712858612,0.050818354459840155,0.0001556840977560805,-0.042562233605196405,0.03037155863243698,-0.0008534462099447035
NTF3,,,,,,,,0.056568958606153824,,,0.043859592097418874,,0.07682911121091479,,
LTA,,,,-0.022784474491324737,,,-0.013736463908757535,,,-0.0029224716263299877,,,,0.023939042009231713,
CKLF,0.019938933534361925,-0.031089227228161435,0.0579250775619728,0.018920195726457607,0.0218965359751052,-0.05459605561146957,-0.0010511551901719047,-0.01042608203820056,0.009128426204914365,0.050573714066407684,0.06535560133717193,0.014322685018949562,-0.004105274246094649,0.03464354677913694,0.02024878261654681
CD24,0.02177148062872281,-0.0012213577603974576,0.005636865676249346,-0.04365871079389163,0.02865332277779974,-0.055246837073139474,0.01163257150113924,0.004605667726612078,0.04920663213213426,0.029001707673428367,-0.0006886147427108564,0.012774443243889938,0.0984310410388259,0.018574890663013755,0.026857399483449028
HSP90AA1,0.059705202246670835,0.03132654616745255,0.009012053108314778,0.03320366293310375,0.05263257280459394,0.05255938757665428,0.05069057475199491,0.028720536453588307,-0.0073480232214495865,-0.0832075706854122,-0.1168062817705211,0.008629633355276877,-0.030609059613704425,0.03744336952831914,0.022962029531700966
BMP4,0.021101272113035856,0.044813339228147536,0.07580116185007023,-0.04113553269771416,-0.03116650227083525,0.02359277970563106,0.038086064238139254,-0.023405581914012652,-0.011089503637341689,-0.016750884538424316,0.09134283991728367,0.11309382902057728,-0.013571539814737996,0.0015170372332605807,0.06821881585548482
SCGB3A1,,,-0.014722694398272273,,-0.019125157054446472,0.22730403736610302,,-0.023258568276971547,-0.015581973708447232,0.08267436604895244,-0.02901824346198536,,-0.028066725105095922,-0.028577219470336254,0.04276130968839073
IGFBP4,-0.06858276580118793,0.006949512205930679,0.05411793761601862,0.03161357216978427,0.018254996129226788,0.0026754895097588225,-0.00026759067604583813,0.059110316335851225,0.04875755869037754,0.03953251683118559,0.013372796862252186,0.06599728853400795,-0.06381701666499837,-0.08323838771512984,-0.07488394424048612
RSPO4,,-0.03015781220004322,,-0.0012380936839031956,-0.02207354013385313,,-0.01597634378052218,0.0007440368411525647,,-0.0020373071223162794,,,-0.018901744904118747,0.21236965172509148,-0.050429263594363095
LEFTY2,-4.356727321227661e-05,-0.05051453051609308,0.1086617324133439,0.004282717121164472,-0.034261546420199435,-0.04727103905694832,-0.009893749935923004,-0.02550330084380414,0.09128936957417064,0.05781228266441614,0.010561455873115593,0.0008624092593527937,-0.02570512430978362,0.07993776778603781,0.05906774718994701
PF4,,,-0.015272432100065174,-0.015510193381151309,,,,,,,,,,0.0447900884469978,0.051081882419434774
ANGPTL2,0.028760885342446932,-0.015633312357073832,0.019300240739135957,-0.013764851789124502,-0.0023614782939450313,0.013132101629862345,-0.02425841091406125,0.028972512936714094,0.08363709910124664,0.10055933441252206,0.03629538382236321,-0.04096534002830616,-0.0038318829521296915,-0.0010506922475513876,-0.0767142461880785
LRIG2,-0.005085191846095599,-0.04199435683101725,0.0016252618736542516,0.037481275108466806,0.015364148939536209,0.061737647411812153,-0.0048172291481679225,0.00925446502977146,0.01148771357951464,0.009659895346770316,-0.005551388030188597,0.02085600478317252,0.022962604982185084,0.062010121957918475,0.037982804532509434
ICOSLG,0.06869889290143516,-0.03765164888117387,-0.02065291799334562,-0.002843081552658133,0.0075535506145156,-0.028550089671012358,0.003812618026643497,-0.01813201728925542,0.04393293575888838,0.04403746210173041,0.07916567444886811,0.012492229687066765,-0.009589083028395427,0.015998607873083062,-0.01986386579898781
WIF1,,0.09110360547105115,-0.0012602478555756279,,0.022019463402749993,0.04827689696167714,0.1418237535558654,0.009819541801805404,-0.04509350450293889,-0.026980263795509298,,,0.025096195770078978,,0.02018036188425552
NPPC,0.07780235610045429,0.04451870758781364,-0.02827490687572683,-0.012065234052496057,0.03932152678064523,-0.030745514466097735,-0.0005133671266554147,0.03325494868404731,-0.026243378698999436,0.030484304083770675,0.11210595321911632,0.009724818187830317,0.03900995161077568,,0.04779135788105625
LYZ,0.005510661370013904,0.0025951847593472664,-0.006547481407927988,-0.02044945936625327,0.006798254137735181,-0.0035418370636360126,0.005093445436059951,0.027801727800596844,0.06495043695798165,0.034324302319024995,0.020345583531589873,-0.014642151877998468,0.004220836027995754,-0.040459227838921044,0.020821118641913133
EREG,,,,,0.005753064730093018,,,,0.005573321813603544,,-0.03869920824147463,,-0.0075636721061894535,0.05363145879011025,-0.0454809165564905
SPTAN1,-0.025464568765216515,0.04929676221668347,0.03306176011111786,-0.04824839811302563,0.0006034567371664142,0.059296113285992644,0.03941712501292432,-0.0304087032485429,-0.035112864512146395,-0.030676745580677733,0.012291773357776155,0.002455154798207762,0.08404711388373119,0.024239217894239058,0.010011979944778062
PTH2,,,,,,,,,,,,,0.008192828964365136,,
LIPC,0.02300039757633335,0.017063563623064503,-0.01869747116971614,0.016674805687862792,-0.004523601140646642,-0.02557367683924283,-0.029869401691816518,,0.02629831429746544,-0.03088131877682146,,-0.017516753453877376,,-0.007340712045945765,0.008261377625185357
COL8A1,0.05807423607289996,0.002381430105547022,0.05747245015139476,0.02711218883326131,-0.019819886492169644,-0.02067474196504764,0.046337149786358875,0.013242540989922115,-0.032574473431674064,0.09267533901981082,0.08618703431114849,0.08724040956167026,0.08313778600381663,0.011162788598741789,0.13334390318525705
GSTM2,-0.016453399900608366,-0.050033031061582474,-0.016609913104517076,-0.027245785853078307,-0.033683667228323506,-0.013945559740831611,-0.0007812015469389992,0.06356866740443294,0.154624119987963,-0.001993122195358555,-0.005786102757097408,-0.047959870236819205,0.008213615292327078,0.05730458857554161,-0.013702809190228298
SPX,-0.01608894925212091,0.02190295884576198,-0.030240205626111516,0.014013716528027572,0.06232217760472055,0.01054340199639914,0.0006742924439522881,-0.04266280042595507,0.0392829879942421,-0.04723719993129716,0.07071016921023955,0.05943341636588279,-0.01249946155597862,0.06513774064380416,-0.001289062492952988
MFGE8,-0.04547483178140803,0.023533660082303558,0.039655749023358104,-0.05080324761074166,0.05780700831179961,0.021554741600050293,-0.02219387045445586,-0.010500258271437826,-0.06338874225606075,0.05904235694534212,0.06923735321419563,-0.01288112352934781,-0.022536304676272986,-0.06842523402464948,-0.03212935685253987
TGFA,0.007849512712360144,-0.008129932881945925,-0.05067735046348527,-0.0003968119824246951,-0.04708783256930846,-0.011170225557273494,-0.007825197703335262,0.0031307948057159073,0.01809314762051134,0.06018072853171622,0.03264156715873043,0.07811903758011383,0.010364804484841216,0.05782540615640592,0.012796936889812758
SLIT2,0.021117508867929402,0.1085689812326882,0.005001022679581319,-0.024342583621391377,0.01993096665082797,0.08626835093470867,-0.011096129318427943,-0.03719375297645728,-0.05890232520874523,-0.04421902522617166,0.06576915631810631,-0.04035566768646312,-0.051764529840088676,0.003260243341976473,0.005458674672590475
PLTP,-0.053841925031165305,0.028369161160557023,-0.04483918189037104,-0.055829964133960644,-0.048102306473895275,0.048578429236148725,0.049264735986619033,0.036845575478635866,0.048928129457378414,0.018158119601681077,0.03346937800828282,0.025680495753186178,-0.06713353937898367,0.02099744950922818,-0.049459129736906186
APOD,0.04971815333892217,0.07662432799026024,-0.062237076672101294,0.010499874233842998,0.005525638846143993,0.016875164120528707,0.027269295848139953,0.0029276467754972895,0.04141431171970162,-0.040411728433106635,0.1209641851316849,0.014117623411649021,-0.028715391824495878,-0.09624980088977479,-0.0772976002753679
B2M,0.08088015425684421,0.033241642944121526,0.03443165962134752,0.0006629598529013197,-0.02127514410466647,-0.009003982990446267,0.002072436467816936,0.03392441234489587,0.022403639757291167,0.11012498105806484,0.05914978265372082,0.06945278343491686,-0.10086689757232156,-0.07051196508564768,-0.027705776201031707
OMG,-0.006949049465561478,0.03910481865603133,-0.009218099354276806,0.02634206554052833,-0.019328919162414474,-0.029810591397471563,0.0010122480336580081,-0.01557298616661902,0.024384936151815986,-0.030324067276957765,0.07635427950523886,-0.04245439262956739,0.006936671753040565,0.07077638686296006,0.07769477562018248
CXCL3,-0.01738051379671017,0.051679486021858005,-0.007587451993710858,0.07847443525488013,-0.03864107371187685,,0.014191510925184262,0.021358826040123798,0.12650677949659964,-0.014157521095576126,-0.025174856662784788,0.005189061154165709,0.000644422725615285,0.05702326287237541,-0.020497840369316924
CXCL10,-0.013306700673107925,0.02079912881303598,0.007936414117885959,0.013867550567491352,0.0598839811536467,0.09256937588695237,0.008293403252758817,0.08882929739863894,0.029215967283598585,-0.007383551501982839,-0.01968740261000717,-0.007889908973076473,-0.025827495024198753,0.0042070824866493415,0.15042195081036994
RSPO3,,,-0.019998909673704324,0.014252768837523206,0.1495048836733927,-0.01661074912633969,-0.02412985223294111,-0.018575275182331312,-0.04349192004669919,-0.014794336685386369,-0.04330456510745252,,-0.03390909380918506,-0.013831181511974962,0.013193987427066022
CORT,-0.021582576656585594,0.12285602428522864,0.05776783790146276,0.019158822240568297,0.07354634876898702,0.028150606660975058,-0.005537987527023766,0.05567806194344441,0.031093716499055943,-0.030654866101606178,-0.021739525505278582,,0.017469824434707557,,
NCAN,0.017672807962053446,0.07389637818829121,-0.01634266051304492,-0.004446032868435494,0.08629250231404681,0.03861541836705512,-0.05789234617004353,-0.0032502847088942176,-0.04100531705645961,-0.006741920367079432,0.10276727971791069,0.0899318161848477,0.09153912710963459,0.048981423834691944,0.03453302643190674
PRG4,,-0.04614574279631552,-0.022141176323718068,-0.017777130118660726,0.008583852532145976,,-0.0204171331147876,,,0.02160371974321637,0.10293541539141762,,0.04404812095678856,0.020618861110562135,0.008475157389106442
ZG16B,,,-0.020415933537567335,-0.020632533641116318,,,-0.01091486755085125,,,,,,,0.07909723927953985,0.024877365924409894
TGM2,-0.07667658341486164,0.01203904993454046,0.012536172475070082,-0.023050381879133972,-0.0039670144098658405,-0.032867211299585926,0.02965899860266632,0.021964211493617453,0.018370992140262655,0.02777884940539897,0.0021531966919707715,0.06520004973450873,0.008408264758785675,-0.06147372806882018,-0.01859432264990555
VEGFC,0.06727932927083283,-0.014193596684971567,0.05815396128872955,-0.031683605871117855,0.006990080693597648,0.05519246619863111,-0.010084126319932806,-0.0382354634590289,-0.02288292079991556,0.1531336870333302,-0.02453598886507964,-0.02657535672656953,0.06082365519978281,-0.04590045169973181,0.024971390626764237
WNT6,,0.011688357565429944,-0.02375474431250037,0.02292608685670943,0.09784630938752892,-0.01691492575199609,-0.02429064842695862,,,-0.015406039240842452,0.07972465233432138,,-0.02508570023387837,-0.020828083217017172,-0.03482329069623723
NRG4,,-0.031294616982403115,-0.01356011977431687,-0.021635580584748747,0.08218700399918234,0.052670318468647656,0.06895585373323855,0.02069407157391064,-0.0036231328093941284,-0.02059347116133374,,-0.021339627597177894,0.0044462242487031765,-0.013831183062120422,-0.03161593842131794
PMCH,,,0.09193842354334066,-0.029978204714682672,,,0.05512953528092867,,,,0.026291846801162005,,-0.01437107827080143,7.776154218589801e-05,-0.05100501429651728
COL9A1,-0.013432892532839746,-0.04875310843289919,0.03090880783193309,-0.02259678483220172,0.06827814832492587,0.012591405519369445,0.027867296045495024,0.05513424664280753,-0.019969723037261,-0.009027385437318862,0.01850144203085587,0.02405982795031311,0.010992040071404459,-0.01621972893301119,-0.052258852326435415
GDF11,0.0025247719814174155,0.08244616270462783,0.002719528962762969,0.06501207390200237,0.050668575183648125,-0.019750054341649503,0.008267635193130264,-0.002214980585655536,0.0025951110009701274,0.0773064605409583,-0.019661528471607778,-0.03458552239774714,-0.017010101917970408,0.016116067655241772,-0.05108844501719795
RAET1E,,,,,,,,,,,,,,-0.015172709545939574,
IL24,,,,,,,,,,,-0.014448216492650936,,,,0.06889080268757053
SORBS1,-0.0075616027885767375,0.029907771910855144,0.07515405710902695,-0.025220489327160586,0.009367341005387884,0.002478533767176243,-0.06620801884865152,0.014731843383125416,-0.015914338166973803,0.0384165375767052,0.044855710493235466,-0.0497111920411894,-0.06675443821592923,0.030530090261275237,0.0523075777187455
DLL1,-0.0030316008004673224,0.044475829214446504,-0.005073301613011063,-0.006702446974687585,0.02544957473521773,-0.0077200954447699255,-0.031556112876958614,-0.015888747140717207,-0.029292730337355133,0.008705799644168977,0.1355361574196597,-0.02057543584653191,0.02443455093779288,0.04303139362754138,0.017192052954351555
TLN1,0.01887308376881994,-0.02729070766892422,0.07240031644562044,0.010258569101101693,-0.024268193439216244,-0.0793520510344266,0.001519257508916629,-0.016441815775320976,0.044225220592487985,0.048448964496263056,-0.006507577146076722,-0.019215602538563244,-0.012317393562522757,-0.07347209341740162,-0.06061705070225873
COL2A1,0.0033587038591395943,0.00474060256487557,-0.00553442319401084,,0.03895240981819882,-0.01832521694335404,,,,-0.01437279049379481,-0.03158569530491128,,-0.030274991605986363,-0.020129043910193538,-0.04718155725829655
SHH,,,,-0.018473356950346458,-0.0346454771452191,-0.020002048137494587,0.0050633786049943275,-0.015329149320353841,,-0.013717286274701321,0.08083846002715019,0.05355765317407071,0.008045926035497808,0.11560807578731871,-0.02550940613171074
PON2,-0.09353109514691484,0.05381956579698532,0.06820246058485782,0.04451030349488921,-0.025579167451238886,-0.016494445068093055,-0.04407584400039268,-0.02489215600877428,-0.00299356733923592,0.05520419461757506,0.10907762142653107,-0.03428313444552261,0.015140877647040599,0.11522935461350081,-0.012793613591507597
ICAM5,,0.051888186382560195,0.013974367913180198,-0.028792037975420303,0.10162715159218431,0.02269671766716551,-0.010591780049646731,-0.014296930139364224,-0.03978890478232264,-0.02678911912820457,-0.01855975529531571,,-0.04482421253852743,0.02771399477416368,0.013486013814049319
HPX,-0.023026101232561595,0.14757338279817953,-0.03678960733732558,0.026018530580128183,0.09430594339138341,-0.01691492689302721,-0.021419751088300885,0.04213615326006127,,0.03332385442628785,0.08920896800327371,-0.028610957100036766,-0.019613148990577752,-0.03191877459789648,-0.05462682654237086
SFRP2,,-0.04170394240960764,-0.01957386143760067,0.03442184642458107,,0.023335266942270554,-0.017851961836265313,-0.013158856285934486,-0.05028028740940191,0.024441890718785733,0.045171569226646655,0.00897902935600444,-0.0422500755456337,-0.0011861351487288145,-0.07235555954308107
CFC1,,,,,,-0.0029106814954841785,0.02638997278182099,,-0.020801349755840512,,,,,,0.033452021940932414
CD70,,,-0.015584163020510635,0.020868239703197407,,,0.042594410567266254,,,,-0.02098007368639335,,0.01065773355904148,-0.02110196886583225,0.00602203012974647
HP,0.020154340435789717,0.004131597710997744,0.05236313421114879,-0.01537672293690004,0.025800080159073202,,0.028428882021317752,0.017648274530770183,0.042836120186748185,0.04240636740254999,-0.02579407228794407,0.010214314178512963,0.01570607244175735,-0.020689937085130762,0.09931597132546913
CXCL2,0.0008246149942599785,0.007422375412178202,-0.01254756408387246,0.034253679300912845,-0.01740796689752776,0.05918855378322251,-0.01753459161099309,0.05899121449676634,0.020188886180950685,-0.0021763314482578164,0.03679868438698704,0.028803615388120027,0.020227393955655697,0.009679658226038106,0.024978713350236728
NPPB,,,-0.018993700704027523,0.03158158322024125,,,-0.012028207169398841,,,0.11281643118556152,-0.02605402515524493,,-0.02147906179357354,-0.014030194834614979,
CCK,0.019616252094810757,0.07019174407559496,-0.0009841228463953484,0.01699686312999414,0.08349361692062245,0.04306074076495505,0.005922922503067497,-0.05483892348588378,0.011710709818598744,-0.0025256780249079598,0.007810319796594764,0.0003619227091291093,0.009554988234924901,-0.01820095022745499,-0.0030434225177002846
SEMA6A,0.054013284361549126,0.03648155460094079,0.020624622273778186,-0.06355508516657475,0.01596670264384307,-0.005007869885824751,0.0015355522270682404,-0.03366557453926265,0.06320603977644967,-0.022119070840319704,0.05555132732782933,-0.0027317757815092368,-0.014412397853476425,0.040915923838686634,0.019240019054104288
