,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8812bulk,ZH916T1,ZH916bulk
NTS,,,,0.017772977824148953,0.013084764060381492,-0.03445921491350041,0.009584033066536954,-0.0064015594474428235,-0.01728935592305557,,,,,,-0.018353200002627995,
SFRP1,-0.03721313055841665,,0.020475211655545097,-0.01913199386299794,0.050890213322778474,-0.01600964597709341,-0.003745355028224039,0.03810585436863705,-0.021475593537599855,0.047262766992362315,0.008834226682578094,-0.04295043015372492,0.03926294968002256,0.006221508831214195,-0.0179267181313324,-0.03463218107909643
CXCL13,0.08923935301747261,-0.02133621900890079,,-0.018960050244953598,,,,,,0.07006898297507061,,,,,,0.11203747079082618
MICA,0.00983423164694908,-0.014538173403663245,0.0035411290045552625,-0.004685671988817378,0.017560561719970478,0.03750331081762364,0.022174901553901137,0.01005919316706091,0.052684115059838166,0.0454486613910406,0.02911910225645004,0.03629930644465846,-0.04808834990505601,0.09179920784853995,-0.052005642309841546,0.09672530557427388
TG,-0.01639358818341011,,0.015190452036405313,-0.04057822479069413,0.07346257121601342,0.08449298471457041,-0.024842172034392138,0.021954490945958145,,0.0035103684487864,-0.035744912490249615,-0.03890734442342224,-0.007078016746603195,,0.04495342947800211,-0.024813526154837652
ADA,0.03176266303330267,0.0107848893699119,0.005249726950970845,0.02702162519190464,0.050685688381729974,0.07462328513498388,-0.025187777331499867,0.031061544058232294,0.019674521544168422,0.04444648168586611,0.051122884597267604,0.04590192053919038,-0.0026482987819667902,0.03315163627564276,0.03089874999870656,0.04662559761558854
LAMC3,0.00583842410409899,0.05352124562579768,0.030876396938942535,-0.002708018005226179,0.19334583686544743,0.14102402789962026,0.006024576535877595,0.02868908130925481,-0.017886435179833574,0.00911494240773123,0.06838873343387983,0.12777621950359616,-0.01916046796608823,0.03839484933601313,-0.0777138217395941,0.05895863803800846
CCL7,,,0.03833739022691366,-0.02513752608558064,,,,,,,,,,,-0.012987269075502614,-0.02595708464301504
NGF,,,-0.045468568867171176,-0.026831692749295293,-0.03460472921399001,,,,0.012989246362183057,0.05547485697198365,,-0.07118164324086,-0.029874469991888575,,-0.0034310032718547316,-0.014947497842778403
TNFSF15,,,0.03269722402038128,-0.018611739011515048,0.10479571064767444,,,,,-0.014821554048332984,,-0.051435763993621854,0.01402876915628,,-0.03431461342434083,0.037022667902112276
HMGB1,0.018300354241805906,0.020099690064197324,0.03788260564358639,0.043606350329228584,0.19106301440739024,0.1108989646666644,0.05575193065257763,-0.015822754381413826,0.01565871107249637,0.07158575323608872,-0.013937863673180053,-0.07428520888745366,0.013006137672209381,0.03610191129552876,0.07031066957799705,-0.036354232187019435
ITGB3BP,-0.06333446934916849,0.017789148483000373,-0.007527762586477849,-0.008095252957064588,0.19654739721691,0.09780090981874574,-0.07064040542627936,0.061500130742999044,-0.029463967930554814,0.054128026815422205,0.06180650345971396,0.06794219795542497,0.03603414462958102,0.026739631496020076,0.029790066266987728,0.03162669768104291
AANAT,,,-0.02010664935699206,-0.01677028993848625,,-0.025288935999909213,0.01660666619543435,-0.027955616640557138,-0.016254547950022867,,-0.021252239745206094,,-0.0321354458191902,0.022104409757280397,0.016476454108329645,-0.016949901706700393
RELN,0.010923427059830347,-0.033090808847152015,0.064938601767401,-0.0033035115176244315,0.017072648706740873,-0.010805668012671068,-0.004584812569367488,-0.001458796660892095,0.0014997989896876327,,0.003025944339226078,0.12817150666263522,,-0.007135346087084546,,0.016370871389297634
IL15,0.0411578667225699,,0.048920808537557925,-0.04181380273179184,0.004004189379569743,0.044195172229790664,0.001393788154404053,0.054890611105228575,-0.03330919945856589,0.012538600748014064,0.10100070358988458,-0.009811289038886385,-0.03950398466060381,0.07210518858624597,0.005913861102899687,0.019000914842016124
UTS2,,,,,,0.012571726906305853,,,,,,,,,,
BSG,-0.007210765558017399,-0.030947468184085496,-0.055566491249461815,0.009610739422960769,0.12050832261167364,-0.025710817663985423,-0.06197291879380935,-0.00711135605172127,0.04861880389474474,-0.021903393723125546,-0.016233084792663933,-0.05571558245373251,0.00884075307308797,-0.01600243090035581,-0.06013255118302484,-0.01531498240857962
ADAMTS3,-0.0046589633732335035,,0.0022625801539589295,0.00805170526284283,0.011760726814642613,0.15391699955560795,-0.008185921314199233,-0.01582442983902333,-0.02610098460846323,-0.02907921642080055,-0.01164836213134591,,0.05821003298544163,0.03366560248867236,0.10114173430037003,-0.010779373693174213
CD34,0.1421897054508612,-0.02648075709637391,0.05728544530884433,-0.03206635625559424,0.1363003055050878,0.021835200434394804,0.050660170783961594,0.036106327880701866,-0.051470693984529886,0.037838830113870105,0.021396339564037203,0.0984346223525667,0.04727399984529719,0.031128220208563154,-0.10021631822155504,-0.0001577926119745346
CCL23,,,,,,0.17679527999908226,,,,,,,,,,
PLAT,0.06211049433585955,-0.014742490578889336,0.02916833354346367,-0.007951319673611084,0.1575369857966724,0.10517874574383645,-0.004747921254750088,-0.018323781136446855,-0.0021231908951724805,-0.029729142082610654,0.04895595692864278,-0.046177846919897854,-0.049179280542535966,0.001114132335899447,-0.00804436551585192,0.016976714964899872
NTF3,,,,,,,,0.007063796648387824,,0.017542314862102698,,,,,,
LTA,-0.012055896279096414,,0.009263939981155184,,,,-0.02151643246670987,,,,-0.02960435121887203,,,,-0.01849341245863317,
CKLF,0.023372517411626582,-0.026710104137268764,0.07487619959487142,0.06430131381989139,0.23751133419125736,0.08148492214202252,0.05220007302763268,-0.002118846325148734,0.00562681547768824,0.09546983396134516,0.06170503662337205,0.1462815864149417,0.09118866042110331,0.021657612721839692,0.05694951603389329,0.044685091995648324
APELA,,,,,,,,,,0.0294109131952401,,,,,,
CD24,-0.014582614203469367,0.015928200788056016,-0.06977089834292537,-0.050777387692643276,0.15724128955664607,-0.03598690710179409,0.0003065477479860237,-0.0032545991062403667,4.318357763731741e-05,0.05649533469586749,-0.014283850319798608,-0.17091033043873569,0.01431160943362076,-0.06630080610675633,0.017376787906002143,-0.05059053675676077
HSP90AA1,0.04137539760238999,-0.0491291328433831,0.02923878993013555,-0.12730616977191014,-0.23202946911017783,-0.082737109085446,-0.04992162420166142,0.03301396238465583,0.022236003649735773,0.03361315163156258,-0.018872372004435912,-0.061527882379626704,-0.08827053974384623,0.0038887748422774524,0.03592264244133765,-0.08712113107348218
BMP4,-0.012779956772550715,0.07879627777518117,-0.003943793434487441,0.027237125836014356,0.19826944376025382,-0.00532059504309221,0.02145952706782546,-0.023747645852765013,-0.0259263566856995,-0.027443802059631896,-0.025225964906886028,0.06350076923847779,-0.040338910583564036,0.011410842835272581,0.015500615293150265,-0.0012430530378092267
SCGB3A1,,-0.01389884836754164,,-0.0013859022449990092,-0.016759233032453476,,,-0.02358083606151514,-0.010327079733168508,0.11296450598408467,-0.02065752477935767,0.031277064764134416,,,-0.027230831006869086,0.026335467100624878
IGFBP4,-0.033954669994443326,0.047539347471785856,-0.029696067884342457,0.00022542220656899346,0.14511953815071985,0.12678439420997756,0.021149097988380085,0.04731338858721385,0.006371737398748656,-0.012731043174636395,0.04383060836251094,0.07742869650518433,0.026408842190784942,0.013555554246605863,-0.07148190079414161,-0.004222144196507701
RSPO4,0.11956900730525226,,-0.008550113778100284,-0.023050178611150475,,,-0.002310587049449209,0.023913486647675744,,,0.010466304837688891,-0.05821088088960438,,,-0.02439087519911559,0.12044175113969596
LEFTY2,-0.01220396102812864,0.07950680733972249,4.726386110841154e-05,0.03959868250196302,0.08032296407018844,0.14610025114621591,-0.02144694337125933,-0.01438935098753062,-0.017289367306949313,-0.01675858087863057,0.05839182323754661,,0.06709641500828617,-0.013605716825718844,-0.03189447742859855,0.010607345595182666
PF4,-0.01096647623352139,,-0.01731384041463019,,,,,,,,,,,,-0.018493408179120353,-0.01674280143162365
ANGPTL2,-0.023850100820439205,-0.007940875812799284,0.04065309650072564,0.05221885508218638,0.228543061230685,0.11716932934567913,0.0068501603499866275,0.008280198363831674,0.06639348490125317,0.013081149963142616,0.027046046752650085,0.06154015762063759,-0.001139251417080908,-0.06950582672503437,-0.024445769577469034,0.027783625804533023
LRIG2,-0.028745003447156955,0.026529248208977344,0.007291280687662601,-4.9897130993377895e-05,0.16432923955244522,0.028948452464956337,-0.010811641249486838,0.01893176065386975,-0.03640598559300732,0.04092315476832255,-0.02574097689956928,-0.15165255234920888,0.04709073110992725,0.039215038782640974,0.022875248545614,0.009584857315686188
ICOSLG,-0.013854078781367898,0.03725149062756739,0.0036210374654024363,0.09800139790672045,0.1361996046792979,0.021984151511955322,0.00704408619853749,-0.025114409379074283,-0.02151103039279084,0.050397667796984555,0.06175266063401046,0.0249206080938023,0.0840042069596614,-0.03056966443373253,-0.023132701153967254,-0.027451132082021983
WIF1,,0.013122292273427096,,-0.018509261965104,-0.1449860174344955,-0.03030481947313451,-0.005145247778295509,0.0030507609147944733,0.059575596018896754,,0.0009617016460381424,,,,,0.017611707469661897
NPPC,,-0.025991540195959482,0.01863389009577815,-0.0005111346681640785,-0.012737778728168994,-0.015975442380912926,0.01858652705847006,0.004905661538563016,0.06975265334304842,,-0.03949270628261775,-0.04863022414775037,-0.03847885094340575,-0.028188875344665583,,0.05073219505304075
LYZ,0.04956569265995758,0.008119504914636153,0.01455211138184806,0.04407564787667565,0.0595289274626593,0.08136378601869129,-0.025900444930866757,0.0007786550900776777,-0.030666127228849198,0.06764945147641638,-0.014852514300750993,-0.061231817223745454,-0.014810453794527273,0.05010064389247841,-0.009760233455247604,-0.06130866741244758
EREG,,-0.039607390557007544,,-0.032437070410095206,,,,,-0.017785706342457946,-0.019596544663907117,,,,,0.0017308784677423,-0.019275924214579358
SPTAN1,0.029801751951944233,-0.0430021052580342,-0.028959178203573622,0.00540466698569167,-0.09818435231342326,-0.06343420550393283,0.018758440428224103,0.02967037303353036,0.020664809683647804,0.022693291670939565,-0.025646016585507192,-0.023872071085752983,0.0687714302938751,0.02204110118538721,0.055989037168964126,0.0013621567597834588
LIPC,0.0035317799835823944,,0.05294402938072541,0.010652471904333816,-0.05265573682368521,0.047609144335117246,0.029309593628067718,,-0.014669143476217863,-0.008770628708710882,-0.0005971212091379341,0.18044040379285184,-0.015005981662512739,-0.020195440560636057,-0.023382667651296825,0.011985794919166312
COL8A1,0.04871148447160926,-0.036686388418162005,0.038463370252123624,0.09144027056292715,0.07523839745891929,0.04681670456406117,0.05044746234410877,-0.02735349496863305,-0.026601451666827765,-0.06246453912583421,0.046544447686191384,-0.005563112456880048,0.015342596307195267,0.05323195598670894,-0.11182998627133008,0.04201127519804947
GSTM2,-0.010581236909856422,-0.03847078725126546,0.015736970626059797,-0.020586682843344476,-0.03239631373081391,0.025787764628586774,-0.0004650009360489219,-0.003579105328139905,-0.02828838505913482,-0.024119444996501805,-0.0049201427817271515,-0.058492201638661624,-0.03481621282530655,-0.04980700829778222,-8.913512282420197e-05,-0.04013390776875635
SPX,0.035021365066735796,,-0.0026350520314172205,-0.006996421917810887,-0.016308480454676037,-0.03745618143138478,-0.011577007472055024,0.007573130784222403,0.05578729566651107,,-0.008995196829062762,,-0.038559746013003715,0.04333061845712804,0.1308616368753853,0.03689086003661194
MFGE8,-0.02840407950801858,0.03398131336022911,-0.045116522436023036,-0.007404492340860587,0.02158691262800976,-0.0035231973317522655,-0.020481547480965392,0.03568257637383689,-0.0494141141310634,0.05470517382686241,0.011682593925774316,0.010996701289253206,-0.024682374011309623,0.0058583523120541384,-0.07088584346014531,-0.001032116035836316
TGFA,-0.04165326814170852,-0.04565873120018842,0.003994531720886759,0.014621497023222324,0.11138417611344516,0.03685239558092453,0.016565301649069143,0.08399573572825533,0.04965484837728312,-0.026410099645150058,0.006193902912501097,0.009623243725152733,0.013842864150181388,0.006019436111574881,0.016383049292504316,-0.02436967795295428
SLIT2,-0.028594745215860116,-0.02334502289609862,0.014653407557325073,0.04508879727721735,0.04728607274434397,-0.05881109130302855,-0.020162415627340148,0.06366514146488263,-0.021459164963993117,0.005180826203377524,-0.03011960159017227,0.09746834683559097,-0.04351617745021365,0.04632639874213857,0.011241830616307362,-0.04588424081719081
PLTP,-0.03685154028129347,0.032608287853550716,0.03472768339592338,0.029344897860974554,0.10445154875622123,0.08729854464743343,-0.059255975075830816,-0.0033955943404452246,0.006320034693866298,0.044086223925830635,0.03196908537250193,-0.07650050181973246,0.0522463694908168,-0.04781190440038485,0.08277026763684538,0.016931918825716194
APOD,0.03361327899707053,0.013012168119453096,0.039488566830463784,0.008720176451859843,-0.16505314870116286,0.016358672742942452,-0.02807537424358861,0.01625183772016669,-0.061250557794328975,0.012036105576549537,-0.011885825876593176,-0.011086250027979524,-0.05091521407699449,0.03262160213423262,0.006842395642102111,-0.018098497778165648
B2M,0.05647671647961924,0.08482773814913731,0.16167878939551614,0.0057550006805997455,0.06667259776918787,0.12761270794168292,0.020372672990518665,0.027074870611730344,-0.03969813433261425,0.09496531001740315,0.12039488448556943,0.16098277938047784,0.008885384996630519,-0.02680780884915761,-0.0636633827246446,-0.0453305855571193
OMG,0.02636498367403029,0.015493580366354759,0.030190161953421356,0.011142610757208994,-0.07459071513962864,-0.09410449636722247,0.017304371632864534,-0.021954808680016424,-0.01704585382829936,-0.012410599406723804,0.056737114558706586,0.016264188340526342,-0.047960502304633064,-0.035383962154592406,0.1136027830813438,0.01350648239665707
CXCL3,-0.022546031476173813,0.001046957223454445,-0.04461305719408041,-0.03592850548025865,,-0.03320316409143175,-0.007731662628629133,-0.025226506456849335,-0.02503773557166231,-0.009711032080960524,-0.021320493822656154,,,0.07695456532121528,0.12155281808385147,-0.04075917737350661
CXCL10,-0.02659057510933392,,0.09411764448114401,-0.026861119014113137,0.05575907887734001,0.12952034444306695,0.025792252248410898,-0.02209705817462003,-0.02461215492364675,-0.016910713050449538,-0.013452463464058822,-0.00869824083586351,0.004858618015450916,-0.02818887227958948,0.035978421597037936,0.004265241712476394
RSPO3,,-0.011355422912502822,0.02297340099721467,-0.022316352978817143,0.006016011659651764,-0.041525773841901245,-0.030299165328244317,0.08204662703368577,0.03477276732591505,,-0.00618661798078274,,,,-0.01317953857508344,-0.016576772329637165
CORT,-0.019585432105428197,-0.03899649616794207,0.05373993775162918,-0.027084263778868838,-0.01121247961897927,-0.0400987744560141,-0.051483257525173284,-0.0527753723349131,0.004126043882417086,,-0.02132896237056821,,,,,
NCAN,-0.01546879373483163,-0.038781974634285704,0.0040406146612059395,-0.03150341198343343,0.06720580488661827,0.11690776081643829,0.027949406703558506,-0.02712183334556975,0.07533383842278356,,0.027748116567568232,0.06879387625396477,0.04039445744735286,0.045233536306104646,0.11566020842066947,0.024180060524032494
PRG4,,0.046976974037462434,0.038027278682314536,-0.01597842861301061,,-0.035972602155115246,-0.03198085538943394,,,,-0.012915277690493691,,,,2.1549912736966743e-05,-0.02330369859936468
ZG16B,-0.01319637178069015,,0.002395381172992111,,,-0.03883820479647003,0.08221043926803417,,,0.04963986901332498,,,0.025109398489960414,,-0.01643346622275343,0.054082095889019875
TGM2,-0.002010752032439755,-0.0001611065224599375,0.02611267062124564,-0.0023340717732785745,0.053866066365435616,0.07397506134018887,-0.05553252684789495,0.01492397453077166,-0.04471037488893201,0.06880230952749117,0.045075111449735715,0.13221423668376545,-0.05621856078171168,0.05795278293571876,-0.03373458498280602,0.014194362721543782
VEGFC,-0.01694464955241076,-0.03121387962603157,-0.03536802426198088,-0.009863391365742151,0.040655929481006874,0.012635533087622206,-0.009326980291029255,0.11404299352155449,0.03229673845769768,0.0034235735345026744,-0.0010140434085163868,0.1783175017449923,-0.046305213645029056,-0.00940626716067962,-0.023411744852610196,-0.006874061810814595
WNT6,-0.012203961348415535,-0.02723384360092991,0.01626156015980915,-0.02201673631274935,-0.01886831394898494,-0.035374343811129874,-0.030837552995205953,,,-0.024720829013410883,0.03879716122516798,,0.17322134253700824,,0.0013306473643811408,-0.014758961850058453
NRG4,,-0.022024845099925052,-0.00011507462169437699,-0.022759182019586575,0.09148575593137928,0.060800193028085175,-0.03284564191240772,-0.03160553949484058,0.0711185054331408,,0.03699739773563739,0.18170074744738818,,0.02562504023493032,-0.013179540052195272,-0.02219521490872741
PMCH,,,-0.0334643056725449,,,,0.01886039828974269,,,,,,,,-0.028420095130105426,0.02456189635068477
COL9A1,-0.03031163861246564,0.06716083436368286,0.057251558161944396,0.07153906138007556,0.31471736381788673,0.023071399337942212,-0.013607828650024167,-0.03282939674888313,-0.017539147146796892,,-0.015790485178175967,-0.04699828772366754,0.037533371075546273,-0.04801223167858447,0.0734973929460952,0.008108567720460163
GDF11,-0.03138018876499907,0.017592611690207857,0.033834085027944216,0.007597493437038591,0.19521806674042189,0.12243473703974077,-0.007638277687596053,-0.018653970634283815,-0.007470553029536414,0.016021738583647173,0.006835898974303267,0.021556884254283256,0.053804198497711994,0.031054964783105363,0.0862253239424358,-0.008563265726444315
RAET1E,,,,,,,,,,,,,,,-0.014457861794100161,
IL24,,,,,,,,,,-0.013940984322082843,,,,,,-0.024813511906218295
SORBS1,0.03187270498032573,0.03055109214078531,0.06615866104127881,0.016222974276583632,-0.060935940430833606,0.01812450008308788,0.03543927635042755,0.0796008152078594,-0.13774920057895657,0.019066319780120904,0.02745659391773478,0.09793587882190866,-0.022472052149732212,0.028406436897199353,0.05674204036926505,-0.001957929338744193
DLL1,0.02607045563203513,-0.060883887495157454,0.013588188986852984,0.029194352581015715,0.05856022828790149,0.10223293396196363,0.0269342624143235,-0.010884174140971111,0.06018464267110482,-0.0020608131907051213,-0.021464017504760444,0.036767996362371956,0.009727396792669795,0.07957344145639784,0.08043443613558568,0.021719066226091578
TLN1,-0.06521681129163637,0.02486266602044266,-0.07943021746803879,0.07338917457526811,0.13456971259899908,0.06291747754784661,-0.006648607884820016,0.02804056348090205,-0.04257280888792023,-0.008618327382901731,-0.03570473313473836,0.07295703797613216,-0.01173629897562531,0.007658114099479702,-0.06690204156366694,0.02161949473062005
COL2A1,,,,-0.014271160707709002,0.26512192142328717,0.06075986386772314,,,,,0.057269700978342705,,,,0.025672216995555663,-0.019996697316052053
SHH,,,0.07783961065588306,0.07410276030712422,0.05465248557186674,0.003990257774192787,0.028870246532157227,-0.027075005261893274,,,0.10007085861656409,,,0.006307882012753559,0.15421773209148862,-0.040442141893165987
PON2,0.0036084648596049172,0.025768821115970956,0.07646187881822873,-0.0040011895144254905,-0.006812279524877639,0.10995294054838321,0.023115465399605118,0.009552387816592829,0.05231741899945797,-0.009997742173433747,0.06301290017338287,0.03993261213835735,0.10858529943812231,0.012247884048708269,0.0864169751006728,0.0890255235606922
ICAM5,-0.01570923906694529,-0.03140853091218914,0.024484204684046926,-0.03784703705375491,-0.04565596853839547,-0.058930461748850464,-0.03212632485755432,-0.022100412525209768,-0.016978614353853873,-0.013196854571816739,0.02210030681843452,,,,-0.02842009393437222,-0.012684718303762912
HPX,,-0.012166975813338395,-0.032330099733875975,0.04350880116903467,0.1274535483044937,0.01768673787246545,-0.01584051785717457,-0.023580833657505695,,-0.026203818151822628,-0.005122533027142579,-0.010376972546693102,0.062010325753153746,0.057047781530028194,0.08377194455446317,-0.03542099125315102
SFRP2,,,0.039946178128533294,,0.08235560683204562,-0.026499220296399548,-0.027962839184791876,-0.0526767216975761,0.020498529144488537,-0.013758520111170194,0.04431095265390346,,-0.0226809255622639,0.05000972541236364,-0.054175028398541325,0.04911343020588184
CFC1,,,,,0.031703258575798386,,-0.021516433767059032,,-0.018269554041332094,,,,,,,-0.019639272942901
CD70,,,-0.010761601963144627,,,,0.02003834057807705,,,0.05300308126548341,,-0.05042169595010616,,,0.022170369998945436,0.012829236248778065
HP,,-0.0003750851093289831,0.011194462489266147,0.017299012030858065,,0.052158955453642505,-0.03205846303689779,-0.006398922137257398,-0.04122515870566398,,0.06432901715098738,-0.06686886178993587,0.06488327339982461,0.007893886742983766,-0.019715150415273063,-0.0646024201123426
CXCL2,-0.030978982965420076,0.12556592218856016,-0.023043779967703928,-0.006990685624897938,0.011067691794299922,-0.03190659639650275,0.01708648581373578,-0.006831304738264513,0.04287233580343613,0.05726390418016779,-0.02360132263249555,0.18722005747299805,,0.018890314844234268,0.0877997057811746,-0.03957246054910699
NPPB,,0.03418071485153206,-0.032637951602907084,,,,0.025779558365067165,,,,0.08200363472648065,,,,-0.01336917557467156,
