,UKF243,UKF313,ZH1007inf,ZH1019inf,ZH8812bulk,ZH916T1
GRN,0.06353739408948807,0.058283334567140924,0.05380199258700974,0.07269414156066513,0.1411542197092844,0.026088910699030594
MIA,-0.03688603105207901,0.017800449262509222,0.023466670687985167,0.1264916835281988,0.05543778825712617,0.045376048868507934
COL4A4,0.0011667505438946203,,,0.002035902966342601,-0.006962909431870244,-0.029154658226456034
TAC1,-0.07709317473562481,,,,,0.028479091526809327
RARRES2,-0.0032137580572945456,-0.09313571312598483,-0.0021310345974020644,0.02043898402511916,0.021626627682778402,-0.052937899147632854
FGF7,0.06277900690709555,0.10980181011384532,0.024686776514159424,0.048796599066964555,0.024544721343214414,0.033985236105760826
HBEGF,0.10097653752231078,0.0136628556553338,0.009502242982176308,-0.003216436519414354,0.03067632826748517,0.026948558068600248
CSF3,-0.031335828137562714,-0.0343264073509144,,,,-0.014339771878878374
PI3,-0.0013568131579138006,,,,0.1551635663631648,-0.031155560370623062
PCSK1N,0.002953732938771563,0.06654597109249724,0.011607230507821401,-0.006099782405753781,0.08782784627740069,-0.046901719433889086
NTS,,,,,,-0.021235246763866997
SFRP1,-0.007414481268110611,0.06759396781588325,0.018227316171126207,-0.033154021730611626,-0.02677716031241392,-0.020741793427338166
CXCL13,,0.09029795136919892,,,,
MICA,0.07923699591687189,-0.01918980876178262,0.015116660279720449,0.034124383387103024,0.11883799507261741,0.02475719353902967
TG,0.038909335218891075,0.010308435579152795,-0.03140785747864888,-0.046872645954005136,,-0.027965290366022445
ADA,-0.021667784035261005,0.05085079558212083,0.0025266418793943425,-0.03838693243134487,0.03221985471325421,0.040343993698139416
LAMC3,0.027518392541211554,0.0585896285231052,0.09494985015887594,0.07213376977294975,0.08554092807291912,0.07947336561165655
CCL7,,,,,,-0.015026690907718913
NGF,-0.03546371183670336,0.09837789887884735,,-0.024346814584713168,,0.02239722113660925
TNFSF15,-0.04387303753403996,-0.02185973090875494,0.20341252731116646,-0.026198052500894603,,-0.027846128304009465
HMGB1,0.02892126759437429,0.04883496899342953,-0.019923068276489327,-0.0052125618328998985,-0.10329662485009498,-0.01615023247789621
ITGB3BP,0.021495633627815036,0.0417332481639418,0.008648763392935714,0.06308902212371126,0.018085571592491946,0.02264133339527236
AANAT,-0.045451276019183785,,,-0.004586735863867431,0.008742933185367755,-0.01589886562610854
RELN,-0.04180008236860595,,,,-0.050404573863918084,
IL15,-0.02075476068309823,0.03286381164478629,0.06093311660446589,-0.02018042120356488,-0.050193243364543685,0.0956880450337999
UTS2,,,-0.037573298386332596,,,
BSG,0.0029679359082115733,-0.06814337508946085,0.04609302050609709,0.02771094495351635,0.07789004395975704,0.048900644799330754
ADAMTS3,0.07090055638912347,0.06634732370255515,0.004467379256450608,0.1616124287626494,0.07735072924108473,0.02776155246926229
CD34,0.012580072554597485,0.1293949554255379,0.11315041216383809,0.13422055458433443,0.08098703836297658,0.06953012689855513
CCL23,,,-0.00037192122012320107,,,
PLAT,0.12891637711446885,0.02697778865201914,0.029748134133594825,0.08218986615018653,0.09855098149476398,0.10560025487162061
NTF3,,0.015632920330246873,,,,
LTA,,,,,,-0.021397477116187648
CKLF,0.045426083191915816,0.07644589108611143,-0.057018633049813146,0.04568291390410572,-0.022558724783601863,0.03152968552389067
APELA,,-0.04029724237339181,,,,
CD24,-0.04568021110653789,0.10406907915223698,0.01143791508163316,-0.043210754246855186,-0.05371340628943207,0.0059426620252018055
HSP90AA1,-0.1269011087644052,-0.013297785208498374,0.013309190033535232,-0.04760701353093276,-0.056453006925946285,-0.055348136349912404
BMP4,-0.023607680473955676,-0.005188465960560309,-0.06041993482820036,-0.027684703724651104,0.11004919655906331,0.09784885960037777
SCGB3A1,,-0.0129396293070764,0.05394064654398973,,,0.1240003569477947
IGFBP4,-0.007985021040099781,0.11731625251357555,0.05433940020748289,0.10418345208035193,0.1404890137774635,0.09815254763605079
RSPO4,0.08196137374026059,,,,,-0.028221032493828783
LEFTY2,0.05601727186774378,-0.02471657609079617,0.027946573202508578,0.16703689056999674,0.09440235458423098,0.13515833584726797
PF4,,,,,,-0.02139747216465273
ANGPTL2,0.06507711766995664,-0.052138124896295324,0.06627657456965345,0.10633365021801909,-0.002995533811190466,0.09906679852741335
LRIG2,0.012707441124941463,-0.02054038775504625,0.08463074258367104,0.01598940623080413,-0.0008564979016908935,0.04333193018660117
ICOSLG,0.015800067049128636,0.01538561735597375,0.057004845693241706,0.02856403819916188,0.013997795710546126,0.05589497585685379
WIF1,-0.10081852081459419,,,,,
NPPC,0.02466880854626495,,0.10142493248016628,-0.035901882683759594,0.06700673447142903,
LYZ,-0.059746847024461765,0.04476615852090179,0.036873127911539745,0.027165354851064284,0.09917491796390386,0.01215462419110726
EREG,,-0.02890217798332608,,,,-0.03231513940277271
SPTAN1,0.0635546782617391,0.030566420589852396,0.04865644516310857,-0.016203534925079355,0.04283132913073623,0.020101726502059065
LIPC,0.22173831083504192,-0.025164560063126847,-0.02559378179773953,-0.03526979924631598,-0.04693547514987799,0.019440555534232032
COL8A1,0.13238395803611497,-0.07451065299892252,0.01307747266246837,0.07900838492521894,0.09056324160199157,0.004934632131448127
GSTM2,0.0367487451116986,0.03205817149458935,0.04543504191368291,0.07553316470845924,-0.02128625793921314,0.024725463864615865
SPX,-0.01027223640299055,,-0.03199692852174788,0.023036748117692154,-0.021707504610730323,-0.008532274131462349
MFGE8,0.02175688983267474,-0.02679034335185137,0.027813645858257643,0.056087537401795874,0.10772011439784893,0.10627523051746948
TGFA,0.01419813998171722,0.08069563695073831,0.022882817154607993,0.042308580354871825,-0.043243802143720055,0.013714347221307916
SLIT2,-0.07354540914284531,0.0067290462614586774,0.11601407284032123,-0.005109875565732199,0.007891884592007759,0.01693980564420938
PLTP,0.09589374508740504,0.0539545771064886,0.04123047379015337,0.03723643641021555,0.03598595546356724,-0.018905122734845972
APOD,-0.028966149063789217,-0.01782492346028952,-0.06460739699716114,-0.02389612742299967,-0.11782885231858044,-0.06565671319847102
B2M,0.12456456996461404,0.05494424704483392,0.05359304725691067,0.018849338531594338,0.10672392255097565,0.06380312419634689
OMG,0.07047856564410244,0.002551722610678363,-0.02512623467700279,-0.011839154817670845,-0.06041365667450429,0.01468085181812497
CXCL3,-0.06196200603482831,0.08356407636471962,-0.02487459219359474,,-0.010964192399819772,-0.03963994749194745
CXCL10,0.18261660035429828,-0.009404330228216065,-0.05115930861519771,0.06891029157644231,0.016613623937823205,0.08255127531413543
RSPO3,,,,,,-0.015249152945302519
CORT,-0.048572222562147244,,,,,
NCAN,0.17176012369647833,,-0.03005339852873065,0.03794936991270434,0.05056509681210939,0.027735150623170366
PRG4,0.03835503526862006,,,,,-0.02267466486095296
ZG16B,,-0.020550931859987343,,0.13429602699104753,,-0.019014052610763985
TGM2,-0.006404569789474463,0.05402849137466249,-0.04034942265500463,-0.011837029738960836,0.038592141697931445,0.021799205636923318
VEGFC,-0.035831116602199176,0.0010040488828735486,-0.0031018203781134172,-0.011145250117786476,0.0709439001410315,-0.014181771234911229
WNT6,-0.0323618419060105,-0.03645978473730174,,-0.03169815922434792,,0.049902826029880255
NRG4,0.008894129311908416,,,,-0.013179021758284578,-0.015249154654368746
PMCH,,,,,,-0.03288297043861273
COL9A1,0.12951314623593568,,0.05188046755102465,0.01598440353206971,0.049089386984597014,0.024022829514268186
GDF11,0.0748329062698109,0.03073113375611721,0.05962362143817596,0.03148610478478893,0.0515183094647853,0.04988388421724187
RAET1E,,,,,,-0.016728214307676053
IL24,,0.05589311055565108,,,,
SORBS1,0.10097814353219724,-0.002465935760096443,-0.06615586500605905,0.020138429052509912,0.01785515512761574,0.006941042552202217
DLL1,0.021825398529045435,0.0006110914009937232,-0.019375938320443268,0.049576163632408604,0.007518376682972234,0.146557268791394
TLN1,0.0026825142928566512,0.10029533057066932,-0.026540801488649148,0.05173391874452958,0.1550576731657442,0.06000983189761849
COL2A1,0.0051269109898947375,,,,,-0.022192671606796218
SHH,,,0.015473670483286045,,0.05047153071664033,0.04296145498474727
PON2,0.23218362060728134,0.07582919529805383,0.03651287403044579,0.0014651772075001258,0.017532519102052987,-0.025384406876179943
ICAM5,-0.1072240638797111,0.10231685317201783,,,,-0.0075503889094358885
HPX,-0.001735439328514088,0.04062389839494043,0.004124657493077335,0.06551014300854247,0.14155714175386297,-0.011802983232810881
SFRP2,0.060754180194651536,-0.020291903693236576,-0.01639847637636367,-0.027089245145357724,-0.007892830563906801,0.015373520039227088
CD70,,0.03125951723545556,,,,-0.023265340737773293
HP,0.13595971261776144,,0.0360059290081842,0.08818804675410258,0.016273140440756985,-0.022811067497500767
CXCL2,0.11841665422058478,0.0033722089352349396,-0.009800694944429564,,0.03933354509731333,-0.03342350804356142
NPPB,,,,,,-0.015468569095142137
CCK,-0.0853120843024832,,0.031390512738941244,0.025292682208294278,0.06856040779331093,-0.020066909940267885
SEMA6A,0.1916991916193473,-0.011462775967714512,-0.01697584364222069,-0.04058598870258049,0.03580303715095136,-0.014333399213829
IRAK4,0.11634190598927449,-0.05715852564580823,0.0831967952400475,0.0706870885169601,0.029635323999294725,0.08917580767891833
GSTP1,0.08501257941738526,-0.009268085079815065,-0.04280245481486914,0.033907134048712054,-0.06324415812518734,-0.0007126881495194174
VCAM1,0.10891915398174846,-0.02825130698296213,0.02726452520856008,-0.03365663377148328,0.07194875842154043,-0.0007693421008256085
NXPH3,0.08034251981262773,0.02162883571400639,-0.03841364701852006,-0.06299595634169795,0.029159653605457518,0.0035347380208427892
MTMR4,0.013849145049520737,0.06331865030688814,0.027616948927126503,0.032876128506073056,-0.025083695548869654,-0.006852874359716283
LAMC2,-0.04105331822178151,0.022111350491570442,,,-0.029065389968273327,-0.0012688576135751178
IL10,0.047436688525170564,0.11544195121918822,-0.04685576534065378,0.04577307445736691,0.02509736724866514,0.030779164330277296
SEMA4D,0.016062089091028776,0.060307825482751494,0.0024136199244347745,0.011033869875980762,-0.060552357636704926,0.024345149074408004
TRH,0.061143303662895984,,0.04152316533343935,,0.14522821966828195,-0.01732583473160449
SEMA6D,0.15223090450446305,-0.014137022207365289,0.040595648183165384,0.01871745686325268,0.016507389039127913,-0.012532386168826699
CEL,,,,0.0009213651590796813,0.1471294483162101,-0.004741180243875409
PDCD1LG2,0.10885878374787641,-0.007599975344646774,0.04039866519486347,0.017295769831116064,0.01143211116945456,-0.02285008921265472
SPINT1,-0.007823658742876665,-0.013211738091433823,-0.05290354552367875,-0.02403807349924999,0.17483552828217977,-0.02117344969857294
CTHRC1,0.0020753538259521945,-0.005514747555912261,0.10304423147451719,0.08287651283388793,0.13279155739659462,0.0761352389266698
PODXL,0.07271399637904151,0.11607854197028973,0.07903543111050915,0.0043646795282038554,0.08822448841285808,0.11864009143057924
JAM3,0.05119864524226755,0.09892040664000043,-0.08190535895270923,-0.007518311143500946,-0.03701519207547495,0.07871736594724825
TGFB2,0.03342946649731975,0.10267968245070073,0.009706968644619136,0.06653471298277519,-0.0034760313219976907,-0.054797395372775816
COL18A1,0.0664764817235767,0.11367064769979075,0.057230830809839414,0.07640785600297716,0.1170452421949131,0.10326405906370074
NODAL,,,0.13564156012406356,0.06462232069684612,0.002008937291358287,-0.006311710742455364
INHBB,0.07212274988165697,0.08197483677976343,0.023186198300749458,0.014391960138702913,-0.02796729550795661,-0.005361868346666209
LCN1,,,0.06228797013312814,,,-0.017520827106193102
ARF4,0.10323328314605872,0.07098246810333395,-0.010811622473736794,0.03536368958409375,-0.0283772389991669,0.03724580141196677
CXCL14,-0.05077199571472513,-0.04578532378805856,0.08582881938570451,0.033998178276216116,0.056708511600224935,-0.039297061041245814
LIF,0.018278231140976233,0.06719149312745139,0.06350473936845245,0.03190838816351208,0.043369298777287055,-0.012594197488212036
IL17B,0.11316593375949194,0.016853921585387,0.05991749183673747,,,0.0562004995766187
MMP1,,-0.08010598171552442,0.04660259405185225,,,0.11231247008126273
MATN1,-0.038662080641056897,0.05459740554101601,,,0.006084434646845217,-0.021071917344793616
ADAM28,-0.029726137497977215,0.04951947438686462,0.06122583208444271,-0.03726672020849107,-0.06146705851007936,0.009078557844290385
TCN2,0.03673360594897736,-0.03807895724572177,-0.003966503867730094,0.02292442479002034,0.11769183584244827,0.011386398804517923
THPO,,,,0.005525521695128565,,-0.02281107444168436
CUBN,0.08721879176687117,0.015729496710466168,0.10460578925031105,0.09979869807150837,0.06755094808928977,0.10556888690761052
TIMP3,0.07135681808691367,-0.006667801744155441,0.03601427109561047,-0.054231729699241275,0.036883946357834346,0.06089896971323719
PIGF,-0.02507456892779838,0.07118651828206425,0.01084108940899016,0.01660664006410127,-0.0008929674354065398,0.027817259813162142
CRH,,,,,-0.04955509538494892,-0.009489155957621646
BDNF,-0.009951309527598377,-0.03171532819420454,-0.03020044742233477,,0.12599091001746837,-0.011361055896813629
CCL5,0.008996978329574275,0.014609494626078974,-0.03701451976245999,-0.052340684543011474,0.08908295950856557,0.09963365190620452
GAD1,-0.061987459311971256,-0.03080272910705009,-0.019498745523560488,0.06575308889718913,0.030793372708280656,0.0018401182822773438
COL14A1,0.11239550758668762,-0.043972125671741746,0.05463642112560128,0.06904506735123149,0.08184816396734158,0.04064349521657176
HLA-A,0.24673155059358506,-0.04148736274820002,-0.009839475451678785,0.007537858320961388,0.12899174436738603,0.08717282149440335
CD5L,,,,-0.019549500522214946,,
FGF18,,-0.021349142265451884,,,,0.09943191396683232
ADM,-0.11407002934747533,-0.03264582005577037,0.011924952428937026,-0.007038057674973847,0.05908570446264368,-0.037289935417729375
CCL15,,,-0.02487459219359474,,,-0.01502669632323972
GNAI2,0.13304658803176436,0.014840774432217789,0.04031526391624533,0.14187186977329466,0.011377088028759684,0.07044144837651027
HDC,,,,,,0.014373852999587496
COL11A1,,-0.06756364469395539,0.026301095143158086,-0.03794836815674266,0.02164755082528195,0.043499229233642876
NUCB2,0.004725540299974788,0.05442582286167626,0.0301240990390477,-0.02266951413753888,0.04616034164143063,0.03760076862343025
CXCL1,0.0432716859477409,0.007019554446179251,-0.026639985367380957,,0.07278944656354953,0.020117615273619632
VCAN,0.0763648307913585,0.07490983962946639,-0.012723143547094746,0.06446094108577792,-0.08621713763844081,0.015191540953915603
MMP7,-0.01209654130447358,0.024386368689745263,0.11759028292939724,,,0.11634992503228549
PTPN6,-0.01368706077752426,0.02841138659296402,-0.06087279763384416,0.059373592774234214,0.07906104297454405,0.060887345459206585
PTGS2,0.0366430057829041,-0.04683747280870824,-0.034542948409711824,-0.015813419892736595,-0.03634718166540627,-0.0059646052098534085
XCL1,,0.021705249662101883,,,,
CD58,0.09219591848747974,0.03748937781663137,0.08402390269268535,0.06125589320989032,0.03918729573310361,0.012966055961915053
TNFSF14,0.0895138243253592,,0.016915413693931347,-0.04687265673972868,0.09189709867021534,0.010360203106742655
CNTN4,-0.004453709405076248,,-0.02958101164408814,0.09696985172233363,-0.006814794595247895,0.007710261326304466
INSL3,,,,,,-0.02057495570753776
BTLA,,,,-0.0440418427911435,,0.02153852842571226
MFNG,-0.002870496786075101,0.04421770123141113,-0.039445961137134174,0.00590876672023654,0.045344229591394274,0.03396612675657557
ICAM1,0.05225220050056925,0.006383841406588896,-0.05135375127298029,-0.006889214926674255,0.0648066871678787,-0.02951301690170349
PROS1,0.029388653000166298,0.09816010174926884,0.03118025121713334,0.056507083961062854,0.14064682673514234,0.010465578426416024
CLCF1,0.13814369456251605,-0.043719085363879036,0.0036581160617895738,0.08065112562343042,-0.0025965234256159517,0.01271504250335579
PSAP,-0.09775491236048225,0.029242124109340975,-0.05002886911631867,-0.0809983180071355,0.04145817264731854,-0.0021926442713759444
EFEMP1,0.09090497779429656,0.0024495961407243827,0.01637213259434398,0.022735801334656563,0.06522954778534513,-0.024968217607871303
C1QTNF1,0.049762938129792135,-0.01373344431704281,0.09018045202903976,0.10974086604547917,0.04216595845511019,-0.04007446642515616
ALB,0.012886087528361947,0.0005181775928223685,-0.0337120904565221,-0.0066362562112898225,-0.03915086718935793,-0.02326534799860291
CCL13,,0.004281530018651229,,,,
EFNA3,-0.1331940119458562,0.0020015036122868956,0.03768804268426012,0.06750808417157211,0.006381310093537791,0.034433002988721734
DRAXIN,0.11411521790926378,0.13509309257472654,-0.04362410668209256,-0.01712553862603986,0.09665084721589245,0.07795831572694156
NPTX2,0.004635816553950551,0.05244286322841706,-0.008115661253347426,0.06422419058562868,0.11931895752789803,-0.008388796126144288
FGF11,0.04507308061288765,-0.04501013210367465,0.0009461087721629748,0.012011883243047989,0.0006784802707706354,-0.001756681426310074
CD59,0.10389458402724192,0.022192387036036872,0.09004351410600417,0.061431255256473284,0.0388860162201667,0.0345112162922
COL9A2,0.14392314483867133,0.03032476335920455,-0.00849821551653952,0.06613541648839764,0.04101775229302188,0.0038942638564487455
DLL3,-0.0024695915177496463,0.005600047705042347,-0.0028987964809642705,0.014051521375455957,0.01488452958031035,-0.0007494751517939141
FGF5,,-0.021980176768381425,,,,-0.017038381913751902
LIN7C,-0.01686013418155981,0.01132364821683364,-0.029035238410858116,0.03683020079133336,0.009070473542963229,0.037671471407917094
GDF7,-0.03866210695188147,,,0.04014667611782211,0.09911118171534783,-0.029349190163895773
PSPN,-0.032200920642025975,0.065476395820048,-0.06839544995856445,0.05600216176746702,-0.018984860961888266,0.01706841759033558
ANGPT1,0.08275936043921454,5.460543048702482e-05,0.047061134156328094,0.14570350835251789,0.03629816634510048,0.04703074117563457
PNOC,-0.07362916241513821,0.01996881139534136,,,,-0.0212352643436772
L1CAM,-0.08610017814997128,0.060632468524923315,-0.03872753772810758,0.022908371764230457,-0.046935480468569685,0.005939882971450043
APOA1,-0.0220855365768975,-0.005498313094972014,-0.032975285260360206,0.0483847085905599,0.17479102312607864,0.10732551868017613
PSEN1,-0.1104333777304631,-0.015267213566110554,0.004229572325814354,-0.010302878268974986,-0.03858850876533392,-0.0017675512748254354
CALM2,0.0031619339549031986,-0.013374931970655627,-0.0596179879353341,-0.021096537932453887,-0.09740426380368607,-0.03619396514757647
CLEC2B,-0.0737172147745419,0.0002933947366186055,0.004389215694668364,-0.011265082749162764,0.004274247081399738,0.07457762955360495
NTNG1,-0.04249595824950249,-0.03189510846519686,-0.012606786738857989,0.11080175572311378,0.15042518282720269,0.05294484422095053
LRIG1,0.17944391717393343,-0.02798764743176797,-0.029405438165847054,-0.06222508123739392,0.09192196978969662,-0.01789188577556669
CPAMD8,,,-0.026639981870440647,0.006144093774104545,-0.05894669788446726,-0.021558600742632866
GHRL,,,-0.03589257346194215,-0.04176971609875048,0.02371270656812469,-9.428881392593597e-05
NPY,-9.680104191577337e-05,,-0.006751414928823451,-0.009697530562697043,-0.03542550128737977,0.1349284946021752
MMP2,0.06515260495765678,-0.05489484716632616,0.0784196701923107,0.10282209356416784,0.09508948788691494,0.06848053687396741
PPY,,0.003280802171508641,,,,0.09362787167481004
ALKAL2,-0.005729287546247916,-0.020089042106401698,-0.024008221064761654,0.12397959703338965,-0.019669293536973786,-0.02840773634574979
CSF1,0.06563596469102284,0.03191841980042857,-0.05736241693777964,0.08137640668843447,0.053969362071109084,-0.0344275098752145
SEMA4C,0.0014140038452696943,0.041621480183306477,0.023681657209636817,0.04520689850525165,0.04891947343811509,0.05690359512869991
BMP8A,,,,,,-0.018467130281045237
ICAM2,-0.0389938020165746,0.11565810707822696,0.07477323119055264,-0.0018817809443908626,0.06730594376969831,0.09041631986056309
SYTL3,-0.03374314544879845,0.008262739412868633,0.005796746415624234,-0.03498532067135142,0.1418173123314121,0.0247211492107331
IL1A,0.05984833245053344,,-0.001750485599171952,-0.004735115700832994,-0.03040529717391107,-0.010748890360511734
HLA-G,0.02970479664231867,,,,,
PGF,-0.04482353738083582,0.08565250824050241,0.08047721751849478,0.11150429049045425,0.12408526113887838,0.10890608908537709
LGALS8,0.053826459313401125,0.03346363158498998,0.07377447274806953,0.012805672262385413,0.0046583334267340125,0.027742740155638285
DKK3,0.0570117421921678,-0.04125554798430287,0.04128366474295049,-0.032117404091874545,0.036008069769379085,0.04542016588399282
COL16A1,0.18321257949436778,0.02807024814359279,-0.002113171309738845,0.004972981978029446,0.09994383669388458,0.05552832982885676
TPH1,-0.028458273688721916,,,,0.11838379370857227,-0.012973464566942488
TNC,0.0834269219217537,-0.04400309845489514,0.07547940758570511,0.0321081820088162,0.10370628523541685,0.019857477782282605
TNFSF9,-0.07256549389095313,0.03404263953796781,,0.0057750909622932365,0.03305319550933726,-0.029225592381869073
C4A,,-0.021349153851028167,,,0.06271458996933638,-0.02486881318461559
CNTN2,-0.019140365589951563,0.04357573041921586,-0.04114917933836266,-0.07689469428569486,-0.09133671537428222,0.017693628570805864
F7,,-0.01946353426658174,,,,
LUM,0.13540147219752313,-0.06653778165968477,0.09275576603533332,0.07217527296324043,0.1040404338140724,0.01849061240154371
BTC,,,,,0.00946590627276432,-0.016187955192221912
APOC1,-0.20389331090778418,0.06678375989887063,0.038032849472756,0.05084052799093738,0.0788331254458715,-0.09050617632490883
PKM,0.0030788125040739204,-0.024722313599412883,-0.007919601732285363,-0.03961514998813458,0.09972530766198447,0.028532231645837212
TNF,0.083995770608636,0.040868526445225185,0.1195925463380757,0.053433536065061224,,0.10264322826471577
GNAS,0.0028584544990665896,-0.0781477513041266,0.008775939036112833,0.10792125135298047,0.09978429830429472,0.03848509232026493
BMP8B,0.07140672528830054,-0.04536260688675788,0.04151744470823903,0.010719700768968079,-0.014927913915075969,0.0890419396304771
LIPH,0.04033797562138158,,,,,5.709520322738849e-05
CCL28,-0.03866207301474098,,,,-0.009315418508269648,-0.01433976659506287
PTPN11,0.013160239923641107,0.029399346230824196,0.01135350942387795,-0.021353354671197037,-0.04878135641149816,-0.04023654748320088
ADAM12,0.1124233257100351,0.07268722827522543,0.05867317107077499,0.017900302412047583,0.10506127777193276,0.08713312040290574
EPO,0.0018240445901998143,-0.017696996404202876,,-0.04486607431192281,,-0.015249150025649041
EDN3,0.029501914021003217,,,0.005917019470590952,0.05538325438922306,0.0030305429845632397
CCL22,,,,,-0.01876113213145424,-0.005942492037542643
CCL2,0.12345825615563538,-0.03250435508549679,-0.05432549902860009,0.041681502728351846,0.034258464326467356,-0.06116605262676565
DSCAM,-0.011688616273520466,-0.026036258924669996,-0.07863374450348834,0.1009110797046396,0.056148243832176294,0.010433536750598918
ANG,-0.06260932140109933,-0.026033729200250603,-0.03159783373271742,-0.09304162361941233,0.027493855260241888,-0.04024793184693625
FBLN2,-0.011549007875930368,0.07453749739287975,0.0685974550939202,0.03703123453942616,0.006262414378627044,0.0019416739592801116
VTN,-0.05005037706734584,,-0.022593459868444028,,,-0.024868818347679237
VEGFA,-0.06022078638502053,-0.0795760446944296,-0.07275184286791338,0.018539144931363348,0.01611411745272497,-0.07661533742422036
F10,,-0.028042083158237547,-0.02450780961377973,,0.03807908874642823,-0.026922294063838507
SERPINA1,0.013875744772751145,0.008844611385491894,0.07278667033858328,0.08782886239406594,0.02067148005478595,0.006180790201459895
VWF,0.017175024635890147,0.09370759643512802,0.02679697920174633,0.08032415574670176,0.10988390574114709,0.1020763192597561
GDNF,,-0.021843626779860056,,0.11312820066473084,,
VASP,0.007836835058993791,0.014783676326189979,0.09173218923228948,0.04325063296375453,0.11987973792098633,0.07624859591981895
ADAM15,0.09092010082847932,0.026901975247892607,0.02940907570307402,0.02088374141947748,0.03229290840877191,0.02431136701118276
WNT2,-0.04495555370533299,,,,,0.030525968734799295
CALCB,0.0016765296975653015,,,,,
OLFM2,0.16508464795916977,0.0481206585095444,-0.03123660503586234,0.06127638530232381,0.05514544155199058,0.00037847749792617555
MFAP2,-0.04950449551180835,0.10972672615076066,0.11961835757942678,0.05154529423154,0.09522468821579488,0.059689632229153154
HLA-C,0.23403230869087016,0.06172551308609794,-0.05320782255743064,0.002621295044204575,0.08467633526139096,0.0890580877838231
THBS1,0.03637375220918835,-0.010284083356442845,0.016508632566591137,0.04928554755167556,0.09085521720406711,0.005301420110306522
HSPA4,0.03469239334137322,0.04563451308967341,-0.0030505142507575122,0.021804805590738118,0.01106923192848674,-0.011345059256359931
LMAN1,-0.003041140762272101,0.04381987056351314,-0.055836942753559785,0.003116046487970669,0.03741938806210516,0.02221481312325609
LYPD3,,0.039512312170838434,-0.036683005997009924,-0.004370076000423773,,0.05260326957704099
APOE,-0.022085822323507264,-0.004338538831215813,0.009373240110660975,0.04882181368895374,0.08028266864130183,-0.06046169111378751
SOSTDC1,-0.05693215558736568,,,,,-0.025430161472922642
ANXA1,0.05335174550703849,-0.10255883185481844,0.1004062963242099,0.05255804005790557,-0.04001565642109739,-0.03381309118464817
WNT2B,-0.0010428766821718699,-0.017553204053464572,0.05945110900492399,-0.017713655545736253,0.028008097605455282,0.10619425609273711
AMH,-0.038937419812187214,0.02943026578374334,,-0.03532599186050238,0.06415869940341225,-0.016964283509774383
GDF10,-0.04387304058894115,,-0.04211781997738922,,-0.034942269008471034,-0.019725500125372587
EFNB3,-0.03537697539163878,0.03769395130307074,0.09796182549804147,0.13532853520693006,0.04523774567199844,0.08585371402865058
LTB,-0.042163531269193026,0.009371324140056295,0.03458114924349682,-0.020915000019590724,0.02175667450015421,0.1340027340606924
ANGPT2,0.0652120969673913,0.0736285005858992,0.11367571214229738,0.07717657212274587,0.1033591569281103,0.07568056104553761
NRTN,,,,-0.020478750607293515,-0.03494228154384546,
ADAM17,-0.0597953405431871,0.015149541438596205,-0.03542181119363084,0.05497787903640552,-0.052100684642191204,-0.014443591518371024
LRPAP1,0.08971252341404666,0.010588084636309596,0.07935121517056969,-0.0038148392189402687,0.06943087538540937,-0.02131390120625978
NID1,0.07792270803286906,-0.020106737695307367,0.061349981609354245,0.1429000209219641,0.14248579262160446,0.07394398381766662
MST1,0.07197092069683791,-0.016663943395727472,0.03105283614352301,-0.025242050239531213,0.025826677350819022,0.006453516772131658
