,MGH258,UKF251,UKF259,UKF269,UKF275,UKF296,ZH1019T1,ZH1019inf,ZH8812bulk,ZH916T1
ICAM1,-0.03227382540812399,0.015668676136757525,0.021346293696966022,0.07523755135773595,0.012569683390115508,-0.010888787443993108,0.029884072212746672,0.06704748603024314,0.0018467664457970402,0.03604280085537825
PROS1,-0.036684113574607394,0.03776261786773194,-0.02875424026238431,0.041800370627935374,-0.025668189199241964,0.0012141409803668797,-0.05483947451879382,0.07505979701667444,0.055097076952300046,-0.015392928060948318
CLCF1,0.07962627537761438,-0.014970976225800662,0.002673604416361866,0.009365207971480372,0.007551782229940039,-0.02976216993234821,-0.04307220204656651,0.08312951047455722,0.0678372686374831,0.00912520857215867
PSAP,-0.068971394961078,0.00436162899865825,-0.0146099486314938,-0.03766533758686597,0.02854716858145873,0.03695341146895943,0.018630777437592547,-0.050135973360231144,0.04832854515309613,0.052272909269053904
EFEMP1,-0.08185006151774829,0.00410928777110256,0.021597459513087138,-0.0024377433772442172,-0.0059924894904637566,0.04505454786150381,0.013908551613137034,0.09951282372300936,0.03266019120210128,-0.03133199859640966
C1QTNF1,0.03402448238604986,0.06691986473442892,-0.033029571247279225,0.06965507558487455,0.038614411729283066,0.02521567312187169,-0.03781510214620617,-0.05363756683738698,-0.015244131774459437,-0.05893535935351657
ALB,-0.03555999378959558,0.045779905062904996,-0.016595845566872443,-0.018543512362429404,-0.012773353247693884,0.014578655199112934,0.10602222892517424,0.011558222768488391,-0.025120899650443205,0.007545432631346852
EFNA3,0.0008450980239030116,0.04829617783947903,-0.0372540321037892,-0.07560820737695077,0.033847239531944066,-0.003802658539617993,0.08440823463633047,0.016231085146078312,0.07205407811064392,0.08385634711680441
DRAXIN,-0.008191849242748182,0.03533907369766109,-0.01848476699495945,0.09204575676930055,-0.013413507341672617,-0.014516930127668652,-0.10459248270679392,0.06215410934799382,-0.007801096232039507,0.04725028078905917
RAET1L,,,,,,-0.017387290882237404,,,,
NPTX2,0.04945262453819122,-0.014149758191667722,-0.04016236711291129,-0.06999429992445373,0.041768578103954325,-0.03281653676399626,,0.008538379885715264,0.05693137131971419,-0.05249922659217489
FGF11,0.0241317555689055,0.04297167240728445,0.004927039762688874,0.03138788188131374,-0.003364746170445568,0.04466773127447577,0.009572985347551655,0.05755110690114739,0.02920012711739531,0.030082281687022695
CD59,-0.006645373523298771,0.016562607427180652,0.04367911359639191,-0.045111680022956215,-0.008164177777871989,-0.06832577103235382,-0.06873048959870406,0.06815008554985268,0.07057686925763142,0.01723856131739202
COL9A2,0.00294471500332398,0.00022230932867073978,0.003921771824496222,0.030567219527114824,0.02828144684374477,0.016165468391288462,0.07742803067441908,0.021566734858657777,0.013204380948531007,0.07849725403399659
DLL3,-0.018781481212174725,0.04454537558342418,-0.0149827634081613,0.019719574432269345,0.015431476049759975,-0.013751951468014941,0.08768219023175833,0.0023474570704807287,-0.08277951517101043,0.08152852818409421
FGF5,,,,-0.014766094504354116,,,,,,-0.02370866128987582
LIN7C,-0.06994661658121783,0.03807714937495506,-0.012212388623426622,0.03910795936854225,0.058009296291982614,-0.024753018936296483,0.03740323928960288,0.08634535605866765,-0.06840364644428072,-0.02586176631778098
GDF7,-0.02446614292570797,-0.0028128281873485658,-0.03470971819505291,0.0024692720724346553,-0.03333083355390388,-0.0159179884840057,,-0.009863331975248319,0.02331516365599433,0.048435704080445986
PSPN,0.03278423851295788,0.06390520633866603,0.006239596235501219,0.008032342921915788,-0.018862172034920986,0.008491076824721663,0.014943437252871375,0.09837641134627895,0.03546482990812011,0.061020804276493305
ANGPT1,-0.04063488831792072,0.0006864136341420396,-0.016220304794548668,0.0657697245309213,0.014857471591797339,0.001228375378133849,0.11016654432415325,0.21097267529477098,-0.009184147344498395,0.011173617429546935
PNOC,0.00793150215887838,-0.040956801691653326,0.04433055112464851,-0.07973179479477376,0.020212535262583296,-0.023492013963539077,,,,-0.02329966385727723
L1CAM,0.013853292533957891,0.03559157313638835,-0.014943295633137716,0.020059583092235576,-0.026091408831798345,-0.023137102442328906,0.044999157498987856,-0.0015640148124583416,-0.003911374746102064,-0.02835680339096144
APOA1,-0.024909365871187583,0.07341906536394469,-0.020686504135415805,-0.031601675577692084,0.020404326907420597,-0.02576173607127659,0.11201946048615256,0.010794037310631482,0.05328402600615993,0.001737321893079994
PSEN1,0.044472253226875036,-0.03641000681535945,0.00256752044305152,0.030662068493607947,0.022337296348478145,0.008605986892084328,0.0029410273939540314,-0.04653082592074087,-0.01913233562934897,0.06992973947200748
CALM2,0.012779554836669845,-0.03336600081144689,0.02340071522004397,-0.07913246952322898,-0.0028691263238945115,-0.013808805864559917,0.1310456062918542,-0.09750092153448166,-0.017651900423682816,0.061411101371828855
CLEC2B,-0.010825082437168515,-0.009817800657720477,0.015195424358157907,0.07883637117405906,-0.013848003107333353,-0.010513297550523822,-0.13796086098682578,0.00155484847762779,0.07029968333610154,0.03689922718625178
NTNG1,0.043623953315838,0.024576478129493973,0.04936568794899185,0.030816257784522415,-0.027497990893201412,0.02907058203401116,-0.05410935706892824,-0.039984579372941045,0.01637687081715133,0.020390385739795985
LRIG1,0.03977162294386228,-0.042917644983980666,-0.008300291631352598,0.04781329403834142,-0.020177466500200192,0.02911635821917852,-0.02865166770410585,0.03233768514879343,0.04666041734657902,0.05189339966010551
CPAMD8,-0.02152810607626698,,-0.023009352895068603,-0.013357919649665066,-0.012978023690282304,0.02224057550345414,0.013842417223270153,0.037123503825602706,0.062045240621428216,-0.02365443360662262
GHRL,-0.03434654557316892,-0.02482418365006009,-0.021394854688575746,0.07881647428354509,0.025879594267739763,-0.014516930127668652,-0.04043107755539096,-0.01521304416309322,0.03147031811508335,-0.03247223340314385
NPY,-0.031582571816115367,-0.043077470665314796,0.019152412468436124,-0.05520638272073623,-0.01650109619853093,0.02097153959760124,,0.014744269878000702,-0.05230560668788732,-0.013974642974911118
MMP2,0.021014307027972544,-0.015330736271035367,0.06623334883997518,0.12187209528421068,0.03493955092422288,0.04259155320000153,0.11998205181694255,0.03511973292132009,0.0005306721781343553,0.01304194400174335
LHB,,,-0.020039408699239526,,,,,,,
PPY,,,0.042057804534398904,,-0.009484823939769838,,,,,-0.009179456441357264
ALKAL2,-0.0322385159987349,-0.015709240147416748,0.009670706730994565,0.010332434743994574,0.001159691994703077,-0.038598828193815646,,-0.06427230768277585,-0.0382347592473524,0.03266794021022338
CSF1,0.0034813262357437985,0.05763792984155381,0.008523283592601285,0.0007469418789839977,4.7721527409278196e-05,-0.028137727248473743,0.09359460641230813,0.05130868374504817,0.028551250719492632,0.032309324314349845
SEMA4C,0.08318366951092673,0.03153405533167166,0.04250791928634578,-0.027846419900827903,0.03299449259508668,0.01602563243595683,0.047007121822026314,-0.006933819071884282,0.010056354874901044,-0.0161238391174345
BMP8A,,,,,,,,,,0.021368077547676344
ICAM2,0.09809786977667372,-0.004743107361903961,0.035131645473355615,0.08491979832131007,-0.02490866263166545,0.0018950718823427736,0.09344929248542502,-0.031067071039805237,0.12057825497815593,0.08632784860272576
SYTL3,-0.016070793232038146,0.05742262022418254,0.017531147563800118,0.02519692846865818,-0.007612342875064994,0.09162525255679747,0.039455567778429956,0.10709200402501076,0.07340031853669338,0.03235101309040901
IL1A,-0.02501531326700315,-0.021185260761975494,-0.007317793548348568,0.006476089119561747,0.06458670830364488,-0.001810687475173646,0.010836736429321545,-0.019983879582707347,-0.01542038652664298,0.012636919303230038
HLA-G,,,0.036736446911703774,,,,0.1457523249562696,,,
PGF,0.08127507238121648,0.05366571464602563,-0.001670925759174093,0.04472102262896765,-0.00926797401806633,0.060487177926394665,-0.11716930584483636,0.17032242048891005,0.09255772958713064,0.0040270738226645085
LGALS8,-0.0279179456188698,-0.049410115462794245,0.002157193324148773,0.046949286934038145,0.017530302451387283,-0.005121020091741806,0.0322669805590094,0.11999593392056886,-0.008926257032734012,0.04091697449559586
DKK3,-0.0025383122660633138,-0.07108527194524976,-0.012062071169935682,-0.06774205629949705,-0.029838024029509847,-0.0531060039931944,-0.044228740936267705,0.028865368575938403,0.05370647380689767,0.03926887264263307
COL16A1,0.03071818259852206,-0.007894422973342469,0.006048042669435021,0.03153139724238659,-0.025974953597363116,0.023427724832285054,0.021994588648239752,0.04739913581058805,0.04574809246183565,0.0701293695493169
TPH1,0.0946016754319498,,0.023342223392021123,-0.015879196356436916,-0.02193640748658313,,0.044550796851608884,,-0.005470606041672049,0.05367465281245964
TNC,0.02468001999320459,-0.030778449737069877,0.015429181027122053,0.09189324694465571,-0.005664520934286318,0.07787265887870697,0.047291258501375014,0.1499899202737877,0.0660705686263732,-0.03742796851747792
TNFSF9,0.06392513865390746,0.04915912576495227,-0.018443776781569707,-0.03584577349312601,-0.029815886441630548,-0.024247657408164484,-0.05943596131338274,0.10134390730952046,-0.041112107633246575,0.008220655928498698
C4A,,-0.01548075202248735,0.07476827875783847,,-0.011243783034103408,,,,-0.029526055436540997,0.08029463748867985
CNTN2,0.02631583030958912,0.0013819275992716876,0.05075693852816392,-0.01841216837098718,-0.029251467932292552,-0.032044286456771875,0.06610862494941537,-0.13669129171981653,-0.008763842715543568,0.04698721054992263
F7,,,,-0.013357911885595323,,,,,,
LUM,0.0340663122191121,0.033514683050179385,0.040842063026402385,0.15130323646462246,-0.02238024120740004,-0.028074198358677367,0.16297624387018933,0.03128104472373416,0.14508915813973738,-0.011172417946968645
IZUMO1,-0.020570777575092042,,,,,,,,,
BTC,,-0.024224627389100764,0.015586136953396801,,,0.03660390008311642,0.05798469670787916,,-0.025334469870585078,0.0015797030596725891
APOC1,-0.03380638427920629,0.06812160222064344,-0.0128041714860891,0.12501543426112505,-0.012522891791227293,0.03950064167292353,0.07796504325918652,0.044019084470340995,0.04357348698865321,0.06963433580482625
PKM,-0.02661977100869606,0.047873724535672756,-0.0203663582490325,0.000840351981577345,-0.011075631271429354,0.022161238750489004,-0.03268740753106903,0.06697685250689567,-0.020023736293913238,-0.017961951373560738
TNF,,-0.014628195157276175,0.01644462217722193,-0.01960439319273571,-0.025651887218493402,0.03366955250152467,0.026818975160648215,0.028973206787066733,,0.09967125193722616
GNAS,0.03871323371827781,-0.04358195933611485,0.001960968304120838,-0.08424690597168799,0.02870822106816566,0.013994029417237604,0.04004496922277573,-0.022407544294995186,0.045249973101331685,0.02196012453241874
BMP8B,0.015468900892976277,-0.04288408162542156,-0.03068451354081287,0.02744316692363032,0.01062757905320289,0.005933663466655843,0.08346937856957831,0.051996507972550336,0.024938319202154162,-0.004535558426016986
LIPH,,,0.010619514444244051,,-0.009065562799080747,,,,,0.09399465296179664
CCL28,,,,,-0.013959475332400205,0.0007059892100991242,,,-0.020409544778532174,-0.015733815979373927
PTPN11,-0.0365057811123715,-0.01598529546246499,-0.03575753268356541,0.007419445428262213,-0.025358310616916145,0.03603353912700032,0.0023668471805854668,-0.09013295809096382,-0.09964289448773304,-0.0132516299901191
ADAM12,0.023709322268620287,-0.01843458379250688,0.05494297483809763,0.07942458837404402,-0.005538329753638399,-0.01610861096490882,0.02200795590586605,0.09208531763251586,0.06873744250171812,-0.027377797676902262
EPO,,,-0.030684514400011565,,-0.009484824353784277,,-0.02231352859910118,-0.016309902917714652,,-0.01673160568931668
EDN3,-0.0302336709914271,-0.0328703699615254,-0.02211238675300137,-0.0076500387066472655,-0.01470100995837188,-0.012678046554065132,,-0.03587758663774081,0.032614347367842376,0.011838612551363804
CCL22,,0.0295633651509417,,,-0.019097899243024262,,,,-0.005808996024880002,0.1208328191469708
CCL2,-0.05508591734814723,-0.014678782836152664,0.03675170798580048,0.0246310300580177,0.01824271266639027,0.1170886271741489,-0.03207575061463784,0.07906048873056554,0.05574321180738215,-0.0577100779533752
DSCAM,0.006407405476819584,-0.005699445481503166,0.034090040083516085,0.06918640194488787,0.0005028155462628017,-0.0015878026002202207,0.13363527794873506,0.07290445683053137,-0.067038207041965,-0.03470179315618735
ANG,0.03700346896461127,-0.03514450815059085,-0.030853261837246973,0.07438445722262212,0.011218158125345705,-0.008263957317304903,-0.0435317945588971,0.037941520922766925,0.026002356991665122,-0.008235243657332704
FBLN2,0.005454898364456216,-0.035591134497126836,-0.018344793283625586,0.009992097564394845,0.10154032834506858,0.07992993944150564,,0.016450474398895003,0.030138961303689628,0.06369639153984052
VTN,,,0.013794883446422497,0.02771028097952373,0.0026425624235839025,0.0701156409131317,0.013506450010587536,,,-0.02728645608789614
VEGFA,-0.001661834872662315,0.0569300631943517,-0.07880047494591709,-0.0017602357416962708,-0.02009210777313949,0.03294179806484307,-0.09239438161441216,0.054119266108787575,-0.013888522059805746,-0.10090151879633913
F10,,-0.02233949344536916,,0.06784351441793178,-0.010399904904055344,0.021147539945914708,0.013915217661577637,,-0.02191908852009945,0.08368141983007212
SERPINA1,0.015536312452536574,-0.0001453635847269871,0.037383288885071544,0.0846302188630733,-0.08564235221069835,0.05507958176637652,-0.09352866120710346,-0.001882731274619684,0.04844125462487287,-0.01739159812424388
VWF,0.08827583557358763,0.045875857204609516,0.04003402577552776,0.08771725165084193,0.028934125038995822,0.06787698918909842,0.08121134145378982,0.13400978713022096,0.07800848196765409,0.061662133091392415
GDNF,,,-0.024958210641177352,,,,0.009743038918763693,0.04663908742508432,,
VASP,0.04097531952870265,-0.014260813003597743,-0.04338945661313452,0.11121119318475789,0.030657384792494455,0.07597954856101248,-0.02719389895889548,0.10755981786894399,0.0898757083838157,-0.010065908015517315
ADAM15,-0.02777157105080717,-0.009832031015587942,-0.0023796527975437826,-0.011951363703310316,-0.02096540252106461,-0.026981187537328196,-0.028260840377357863,0.01476586715932547,0.07860023771929392,0.06783713653168441
WNT2,,,,-0.034287719124988306,,-0.018911125580517683,,,,0.056119537009847315
CALCB,,0.017086363794961236,,-0.014766094343886161,,,,,,
OLFM2,0.028983744070629505,-0.017420057849751817,-0.005187217669369265,-0.03445977674717656,0.00676333837124715,0.004556735018850287,-0.08714379107161568,0.11823171390899595,0.07413776233170714,0.08456381238669529
MFAP2,0.02909998549822268,-0.017742284051141404,-0.002427495630951881,0.0758828080266751,-0.02490896293804374,0.006815795581233298,-0.013811774985747642,0.04482016880782998,0.049812899109679405,0.03596397133870155
HLA-C,0.006045563995655253,-0.02652808564463123,-0.0046083141914901515,0.0931698123977869,-0.0011835510271963384,0.10574876594316213,0.030690690404535204,0.041896856479870556,0.09024071713222584,0.09059937454934948
THBS1,0.052358480491364906,-0.010325422496486993,-0.02965213965398116,-0.002488346350586088,0.04941742947969696,0.008697146888483595,-0.013283815319687359,0.021736137796605253,0.06833879344134533,-0.08197893778470193
HSPA4,-0.03228661730736342,-0.0008879630598474793,0.01928901261128141,0.03991219934061862,-0.0002086269405894824,0.020687535203291342,-0.037235058111314764,0.04254825228173267,0.02171061942214435,0.006293946604701303
LMAN1,-0.005558902533870051,0.012404763494666874,-0.02015308146404719,0.04732644897015104,0.014060392029416745,0.010158428968478109,-0.07567517455455641,0.0877477132567579,0.03568584506301163,-0.07348037984155385
LYPD3,,-0.018040740214945682,-0.008931128601492443,-0.022906399041019713,-0.013279517005762067,0.028494915811839494,0.0742880876808144,0.03950393729013755,,0.004005809424462095
APOE,-0.03844075343314168,0.016541631519121237,-0.04585358423742849,0.006509850368574158,-0.019265110311120753,0.013039110152204011,0.12669384854622018,0.09251183557903954,0.040402053885205326,0.06464181825515342
SOSTDC1,-0.0002644077674781508,,,-0.012220344640366683,-0.022940646300670484,-0.007942265470022976,,,,0.1838542625221709
ANXA1,0.033251526130192235,0.004405360617283223,0.0924599231620067,0.0695102935706709,0.019448040373277364,0.07738111632210058,-0.014677161578988157,0.1230544089649108,0.030419830692256945,0.004032338545569959
WNT2B,0.09952580536615496,0.025644425737751952,0.018875317096449067,0.14458771640998377,-0.02426958619892439,0.005977494148131557,0.011984554482072186,0.21878199877629817,0.00799148603323264,0.0043409487991882606
AMH,,-0.010716416923395256,-0.031260868513662936,0.05777596822224185,-0.013671894150653438,-0.01874756681866242,-0.062273315206265535,0.011190304001917879,-0.020409542175881378,0.056554280021832236
GDF10,,-0.02029612783584234,,-0.02379327522707811,-0.012773352891005207,0.007968478157626276,0.06690450656830924,,-0.025759134323409667,-0.024003045354042057
EFNB3,0.032951172800971144,0.021484791854940212,-0.0013322893218606995,-0.0709303861455909,-0.02372107872705745,0.0021389577199316693,-0.00776822484950508,0.05859396500137018,0.07384041678651836,0.05056298956803747
LTB,0.02114091962851971,-0.007739491081425479,0.05858635485824943,0.08545053688070638,-0.016502861539279563,0.0995717614429168,0.009533266763318268,0.0029603194767995646,-0.028161009731824276,0.06849731050146633
ANGPT2,0.08978716555309256,0.040028973903262884,-0.005917266814721482,0.10633994331207515,0.057099926062425164,0.000984113145308715,-0.035716208620630144,0.17534872082737896,0.0934675238252544,0.0030281219945523293
NRTN,,,,,,,,-0.04095340017619925,-0.02575914356437778,
ADAM17,0.030069543192331138,0.005492839308918039,0.017741068409563795,0.06379596046750306,0.009588645188779468,0.013185883444014826,-0.027171439502856543,0.04027648252544985,-0.05545009892508269,0.008662925559977807
LRPAP1,-0.00894755777791914,0.03376226743191245,-0.03547370493936547,0.025485031803706978,-0.03731401184364304,-0.007715954165628982,0.07332059073017201,0.029114601149564698,0.00676722164905223,0.09516299844812862
NID1,0.09309524426326765,-0.0006155389078525945,-0.029341217599410063,0.08799606663357566,0.06249922697122649,-0.0016708892220834474,-0.010675237208072915,0.1769221066530339,0.09678138794185336,-0.02012243955517108
MST1,0.032335740776618487,0.058292324281884,0.032789369083254465,0.03237699051439913,-0.016823005987526195,0.021051376506149997,-0.04179498696418564,0.06103016102177545,0.08436303014295109,-0.004206253967770047
IL13,,,,0.24038699968161256,,,,,,
DCN,0.030980933769826403,-0.03076476146298818,0.013313088475990739,0.05904161701579205,0.09664904662215945,0.041827755692103875,0.0711198948216299,-0.00746823249983461,0.056418181722543606,0.03315766063859437
IGFL2,,,,,-0.011243784223832437,,,,,-0.044207701393103684
COL7A1,0.062106031721460564,0.14104363857003577,-0.027119509724292324,-0.006322995020357418,-0.02785966594246074,0.036173307178720984,0.0320279304117413,0.06507836425619734,0.0432468505878333,0.04386225249047971
CALR,0.005846107236631413,1.3588676013239352e-06,-0.005616437806739235,0.08238687167437968,-0.03524487006706339,0.04092070368829659,-0.03830327094227981,0.08915580804877225,0.06784803933365297,0.004246450552984791
PIGA,-0.03129318118001494,-0.04036566615488601,0.03685502494126185,0.046824555559314245,0.03722076163656217,0.0228537154675976,0.07683720126468473,-0.04162269561357729,0.045671024797498225,0.07065304955793231
CD200,-0.03750581917945038,-0.00746403874886035,-0.03346619590601878,-0.06466377953093572,0.045351817054927475,-0.01510561522771353,0.02389822953630621,0.05236861147567757,0.017663521174159612,0.02910704647406168
GRP,,0.07707255337369051,,,-0.017457335551147774,-0.023189424431876562,,,0.07870369186145608,0.0013169315250967635
CDH1,0.0182702526396025,0.07332340370543056,0.018000907197215428,0.014001703642840469,-0.005124483199888115,,0.06741961385231321,0.02015487175989315,-0.026814331762142516,-0.02111661783495846
LPL,0.08025972706609816,-0.004110661266572343,0.003872967843669475,0.1147886403091855,0.015762943549182888,-0.03485235428197694,0.03183269195582985,0.04839034410392328,0.11336345289317361,0.026651053953842516
SEMA5A,0.034119416216445354,-0.006592682210712167,0.011384185756836253,0.03703521092768587,-0.01234724259662616,0.022980544477492957,-0.02555502275822703,0.1043873676922156,-0.02314019225494228,0.02223725322328746
SEMA7A,-0.0212148236605789,0.0164578258330456,0.07030523504215037,0.003132607120189657,0.01380065097896866,0.00894186941706513,-0.03924367834159085,0.0767510384618697,-0.015081303936571224,0.03486098660625544
SEMA4G,-0.01800839645344702,-0.016279151800795925,-0.009201323251085903,0.01887512097582098,0.001817393279156713,0.038621042713929674,-0.028212253502777864,0.04088372774988073,0.06898097928545868,-0.021580460000655503
SEMA3B,0.010636381913300321,-0.05455040612862666,-0.011026122181307751,-0.027603138207152468,-0.005101157664461693,0.002404260388391939,0.11901977465808938,0.012770634109623346,-0.06072084375113341,0.02921198281554347
RPH3A,0.0510017746244,-0.013729321791269495,-0.005564693648547421,-0.03859211169114925,-0.04269999503868481,-0.049826483042027976,,0.13176457266712183,-0.023383286520346006,0.05073071835072702
JAG2,-0.01776451389889832,-0.0018781573630720428,0.029052001687701452,-0.016394721103480354,0.03807463484180811,-0.015863151052404274,0.016748807613310143,0.05880787450771015,0.0324027815206001,0.05383889650316082
CGN,-0.015133680388649614,0.003833233059099488,0.01801593989722127,0.04410339006728361,0.05736100898919474,-0.017562751251354387,0.03627801732338234,-0.029185416764518038,-0.013635056144569105,-0.037174872381352364
GDF15,0.03547823681460838,-0.0023740228810836313,-0.027380703852522524,0.08273540396535091,-0.015635433322183225,,-0.013023876038834686,0.03602612359152164,-0.0285198653121262,0.0036787406721290696
SEMA4F,0.00804396430802305,-0.02735412670011246,0.018958425154719922,-0.048254648708380435,0.03314162606622612,0.00930595848710071,0.09483656158322006,0.043122053947923025,0.0565830598004426,0.06792469621429917
NXPH1,0.07046192781923852,-0.02998886194963129,0.014765299254239717,-0.002041567067752934,0.03959087062116642,-0.018528704568760615,0.01464874526444883,0.09456839158598601,0.02327179992545768,-0.012176409243233743
ARF1,-0.05020744830600436,0.01951419385788478,-0.07550085918493839,-0.024914268660048658,0.05258337259329508,-0.014302473113539455,0.045454569572164705,0.09771568754725693,0.06173336298145315,-0.05156576092459999
DSC3,,,,,,,,,,-0.016731610768020266
EBI3,-0.011371053030338746,-0.015471362622888682,0.029088082771944624,0.12268087466304767,-0.05397392260533912,0.016197483018447863,0.0414641189808319,0.055187383431633194,0.011115293377472886,0.013552779696349868
TIMP1,0.030277586956494316,-0.0539546857710013,0.011731287185692331,0.07529807321783086,-0.005992575627283967,-0.023597454894609838,-0.02344525180708855,0.10364051940917698,0.07878909653653712,-0.02317146415294322
SEMA3C,0.07234788187262571,0.04609715309155079,0.02305708807633487,-0.007662916119859686,-0.03276207633105104,-0.00992446598150746,0.1105030527628121,0.005887041067396238,0.02134243075186265,0.07217732433150995
GNRH2,,,,,,,,,,-0.01813098058932061
GAS6,0.018978954105030997,-0.00193650420607359,-0.058489334104836796,0.045005534989663636,0.030745771670544594,-0.012368048289432321,-0.07042587371617547,0.04373183345548573,0.10285342862177577,0.0344322517956927
MEPE,,,-0.01376952560978846,-0.023542813372644886,0.03802268040801597,-0.020151947241338734,,,,0.050328600292787885
SERPINE1,0.003435046103403015,0.01934668626310242,0.0008242895894919344,-0.06582763054162295,-0.02672458222139826,-0.03140275817436119,-0.006975683536787523,0.03223050778578109,0.07358251723577286,-0.12177803126563541
RSPO2,-0.022745676710938825,-0.014600485871684433,-0.013430625864720897,0.010642106604874583,-0.02244306518447938,-0.039249122938571475,,,0.03265234438596548,0.03939508286541878
SHBG,-0.025553644804900386,-0.01267437304732551,0.04068493704465084,-0.006723769291093073,0.05477409678057285,0.011604802994007835,0.11548850914823115,0.027385519955439776,0.04382792171667601,0.0623688117402203
LGALS3BP,0.002935461054952176,-0.02350531946751618,-0.04948939254112546,0.0714232490084379,0.002746284136850869,0.012445339001532833,0.1539009797064146,0.018078822826526918,0.11055218808474744,-0.002871677500832453
LAMB1,0.018533620941954893,0.03380453148202428,0.033689735429138265,0.08190273607166734,0.007989581922906256,-0.03344840478663862,-0.01882869134480966,0.0868694918863191,0.01382250681050678,-0.004661630779854023
SPTBN2,0.09129698392173798,0.05630958870225479,0.033010367968358906,-0.004420002063809496,0.03864056529934458,-0.0430058990902246,0.0023529582596955125,0.073964966944882,0.09861658727201669,0.10138402899555826
COL1A2,0.07160572626390628,-0.007640895365267918,0.05034782145606478,0.1403635325914618,-0.03216335007824101,0.008876294431592201,0.05886969925408286,0.12019077016922106,0.08213922330522877,-0.03448599963985344
DEFB1,,-0.015248984818357389,,,-0.010017549555029827,,,,,-0.02384368199784466
SCT,,,,,-0.009207362521180349,,,,,
WNT11,,,7.982736428457092e-06,-0.01457283184993354,,-0.017874390960671782,,,,0.015495364900779914
LGALS1,0.01005367212732537,-0.02727157403098345,-0.00034527115578163046,0.05232807166960284,0.009715940028953124,-0.0015909503793913433,-0.102949162442618,0.08997538084358007,0.05241987331800277,-0.078346690343762
BCAN,0.02969180146443979,-0.00653008065725721,0.054073626543921074,0.10568100767837421,-0.015205407674427695,-0.03030133174938705,0.18681492062641147,0.08849618074447509,-0.0201640649590282,0.08187084374612541
ANOS1,0.0029106450488719524,-0.017272784087480408,0.041787181241563456,0.0790572357621228,-0.007850935973218485,0.038532051291298976,0.18472613120042042,0.05969002800170521,0.01072547634536697,0.04894028995971204
EDA,-0.003461148742022567,-0.02134408879421329,-0.0016199565949666765,0.00414884599130388,0.06335527444405031,-0.01653698338502163,0.014895190519905394,0.009695993966603037,-0.03746791289893232,-0.028104726332347413
FGF22,,-0.020997615832987933,,-0.013357917885102571,,-0.02047959502448681,,0.08770980264615712,-0.027598885772396005,0.02294715427859934
SHANK1,-0.009709577384579327,0.0020394152790183316,-0.010902368505235672,-0.012709210474120084,-0.013477028273079417,-0.02563860034873876,,0.07537657400261805,,-0.001976719855521959
RAET1G,,,,,,,,,,-0.020862512008549387
TGFB1,0.011915075048788646,-0.01084303645752622,0.001961601450411012,0.05023824982698583,0.017469276201554217,-0.0397296243739288,-0.04607342116609483,0.08220841593288647,0.045330044311205395,-0.007845175511809669
MSTN,0.04232822665200266,0.042278397038993665,0.03989155008527322,0.04294210377636386,-0.024325699143115893,0.047245642737220046,-0.007095469162656429,0.07401742653983874,0.001338700574602112,0.03765249646755126
WNT4,,-0.01993682520451096,,-0.015145662745408928,-0.014148201877693648,-0.002977436178841064,,-0.04095339143187831,0.004827848397109554,0.05416718151722079
TNFSF4,0.01511363148761358,0.027376492168401465,0.010568541685255612,0.03992373420475296,-0.0014525795618046055,0.03924345998530983,-0.031658296830897686,-0.01516240834566551,0.001782201773040885,0.011575608320137324
NTN1,-0.0464645597371512,0.017670008996171212,0.05369838942152754,0.10715563463608677,-0.01888329890348991,0.014019104304832409,0.04379987252057941,0.05884761972072529,0.0358080588547135,0.04472153434709264
CXCL12,0.009675569786231925,-0.013943785851319515,3.886657843627697e-05,-0.03139605096570748,-0.005973185895259359,0.08329567099633028,0.01633377139160698,-0.05960078441541814,0.03288051229059671,-0.037493990545250155
GNRH1,0.017700411602941137,0.1043410634709929,-0.038407129688129704,-0.02575256108995975,-0.021354746055156158,-0.008632729336827709,0.09274396636964724,0.07535118644119973,0.07734727538418303,0.01121028600173213
RIMS1,-0.029067727519682278,-0.024405949666619745,0.014516029222738053,-0.04204551619801876,0.08546765667858054,-0.031766839591611175,0.018535997180006702,0.1858853710049051,0.006709116045198089,0.07418991559873989
FGF14,0.04085373550159965,0.029992282853609515,0.002005887606691417,0.04105259826548479,0.042374238418330205,-0.034269616866892054,0.008002229781730558,0.0027129254835184104,-0.03367922976437319,-0.013767163563559549
IGF1,0.019629328789362476,0.011430934205245326,0.054875347693898985,0.01617823849941663,-0.02397047086679856,-0.005348440042619095,0.02407647523206651,-0.012544526564519402,0.0845978377603885,0.07133705769807648
TNFSF10,0.015671014607375792,-0.004423945403040651,-0.05095766116523769,0.1631562987831844,-0.030582162651063807,-0.01617327021329057,-0.05430329781801418,-0.04717139021069916,0.08507525816473752,0.04278489399359508
GDF5,-0.022745667733008755,,,-0.007026019217299698,,-0.020479595326631524,,-0.03998454587860121,-0.014772702153945362,0.128262104133191
CHAD,,,,,,-0.017210148822368786,,,0.0007348477699552831,
RGMA,0.018726577655166585,0.0042374858179213635,0.03791176350874996,0.06813636880712313,-0.027447770667278413,0.013396619417809506,0.0462869528269222,0.13838467597803766,0.08756608248343242,0.06698046443305462
CLEC3A,,,,,,0.057384412857707234,,,,
