,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
CCL18,0.09278283687626919,0.017199955025706433,,,,,,,,,0.0040202048505061354,0.06370119884848277,,-0.034616310133391094,,-0.019372871961644555,0.06746304535953108,0.000930304366782259,,-0.03132569913240057,,,
CCL17,,,,,0.047031125695062646,,,,0.0631234133322942,0.017818869663178173,,,0.07257497278367295,,,,-0.017818948226909628,-0.0132486009250318,0.01582525518392895,,0.015137955849665203,,
VEGFD,-0.05364880191009026,0.05923699224820763,0.08224947186078944,,-0.043883708239916094,0.03488583394099112,,-0.03713358114943647,-0.01853609217512144,-0.019214651677643035,-0.03144844007216692,0.049422568922562304,-0.003930817190512752,-0.038999142823699644,-0.04036222639384923,,,-0.025816664788010486,-0.020162015863699204,,,,
TNFSF13,,-0.024372728138466283,,,-0.027169658401902913,,-0.012202292014265164,,,,,,,,,,0.0037776726607279248,-0.0405090161703256,0.12149218285564156,-0.027021220072577734,0.010400940832458539,-0.04016049591229466,
WNT5A,0.03431855355266085,0.027122951376950113,0.009190036645884936,0.05387091072899999,0.015462166178487927,0.03727416211669168,0.042679417633083826,0.04594223686990507,0.04845786803493872,-0.053491501783447665,0.014016453591412101,0.04982716876333093,0.05820907384766571,0.014886870018211412,-0.04315521505094064,0.05819440796484298,-0.038142390652179003,0.05078690537009816,0.051999431062175874,-0.028701888392686663,-0.0030543709828236123,0.09910490250727497,-0.019483222955336936
CXCL8,-0.0793525603695871,0.06789225263527437,-0.022654428548852613,-0.07039688929962275,0.026860464239249572,0.04152245793197494,-0.017356968959935843,0.05421888067188647,0.04289966449861595,-0.017893519123051926,0.0013236633619662915,0.07626198794257615,0.0212388807527045,0.05139057401512881,-0.08806182800333705,0.005832439989211385,-0.08180471708473153,-0.08706433697626756,-0.04657724884407487,-0.009219562324482792,0.0004287398160214502,0.06086324502104926,-0.08809821596462555
GRN,0.13801168705058556,-0.05310246958841903,0.01306071710353659,0.07804222558598606,-0.0020392905306297142,-0.03449517450692207,0.031783896914755784,-0.0008560725361336613,-0.04080143894933347,0.0010198722503536005,-0.003248554281844272,-0.01436941518056693,-0.0017116709470685319,-0.027113585566318977,-0.05820875396374841,-0.010384046675848949,0.005413208532440961,-0.053824973234371694,0.0697109519146733,0.003987823441564159,-0.008993408419245653,0.05247148505626673,-0.08377390217175146
MIA,-0.05410147171466525,0.014510431302625837,-0.0215170224453124,-0.028474816173481857,-0.008614833323073074,-0.018554184227431395,0.19499986900431746,-0.00624493614741002,0.10540470996050758,-0.02185261971535433,,0.02904730911598125,0.06747190866729608,7.044346900789067e-05,-0.06340217832698807,0.18403257773531623,0.10204572275360499,0.1610754681974532,0.07012304427676692,-0.05994148361316596,0.046043923807911384,-0.012145053095379353,
COL4A4,0.012138921939314767,0.004275464402912563,0.02950305807507415,0.0858829317291184,-0.03599306220551749,0.021174972605479084,-0.011609941749237716,0.03343451818665361,0.08401637349376434,0.049108957445112414,,,0.044924209352673404,,-0.031604418169411355,-0.024493363276741113,0.06919284825287896,0.028790046785298902,-0.027846136287649672,0.07916869206824413,-0.049978691304081294,-0.007190864225242825,
TAC1,-0.013715045983347258,0.034510747385764366,0.02586210646096376,0.021561432447401285,-0.03840146059529602,-0.01933986761824735,-0.0755542132296445,0.04686215972041943,-0.06779508416120796,-0.017953399505900188,0.0508831191508635,,-0.011797276259942095,,,,,,,0.09025558297920916,0.014768082147830382,-0.022436664423869587,0.08080951767664374
RARRES2,0.0016965299895906542,0.008927637047427394,-0.07031811713734408,0.007671484192669442,-0.033837129223279735,0.031899706845790986,-0.039487310239675104,0.023210421619086756,-0.060128853526137685,-0.01447481450574041,0.02699910187271989,0.051672135245759844,0.06335106088701437,0.056441631835917126,0.05939152046180849,-0.01495895104905015,-0.010068135972191784,-0.031755010247881306,-0.013995475297115697,-0.0014820058380672395,0.036412340864943736,-0.020408547400745665,-0.10685522487287405
FGF7,0.015199367898722742,,-0.027308127088028124,-0.019087107812250977,0.030892885825877285,-0.03188481883170951,-0.0219459586099588,-0.010922488926181613,0.008999224343297245,0.028786445860094358,-0.04876719052606863,0.07182755936173968,0.03940653430163266,0.02277365072917429,-0.03601301326860153,-0.006169605446577047,-0.01594629068551552,0.028124636717159868,0.07960914835169468,0.053533112494200084,0.1149556392073838,0.018179340921659487,-0.04649394233197921
EFNA2,,,,,,,,,,,,,,,,,,0.0609604299823185,,,,,
HBEGF,0.046647436289968085,0.0054782716329882485,0.0013113411576894645,-0.01506619639911456,-0.0033600897635068156,0.06000540997909687,0.028481635459819507,0.00838044809102501,0.06895468168606878,0.009693819164069221,-0.004855061338177444,0.1177681343104025,0.055694517932081154,-0.12007127861671274,-0.045383499399657,-0.05627302692476042,0.016389997982980485,0.016413369295679305,0.04825973584798032,-0.0030607755760394865,0.015454179386227486,0.04878284230621005,0.00997503841234676
CSF3,-0.052385817169656096,,,-0.039319126702869384,0.014567244807881151,0.0624277426240494,,-0.032438854206731975,,,,-0.044358505290792834,,,,,-0.029031854030900837,-0.043150176177524764,,-0.03449770450602768,-0.005260846043024943,0.0308949420698522,
PI3,-0.0581348922521545,-0.0248817677216413,,-0.056211173320411714,-0.01240787212509837,-0.022806229574936446,,0.008500698828369143,,,,,,-0.0554116630089915,,,-0.07595622015915322,-0.07690059063020502,-0.027873975752568617,-0.04444316563646467,0.0019722243589639405,-0.017822944099085872,
PCSK1N,-0.023384520920889808,-0.041576952130880133,0.01373856013317804,0.06437686323521304,-0.03872505142822796,0.044068127804746865,-0.08587799690381114,0.014381109315376724,0.007212433464044058,0.01989884922864661,0.07568568628257298,0.046129044824039456,-0.03125984863064684,-0.045942851091452866,-0.05334866335723378,0.11376873311916835,-0.048269816982059115,0.05025668144950309,0.08705140657508997,0.08376855363448195,0.05222525440750511,0.013488866560393277,0.025257966121249156
NTS,,,,,,0.004656948996920094,-0.014173101002110519,-0.03987125393411854,-0.02456715796207661,-0.015891222982571066,-0.009138283531850486,,,,,,-0.04156975132922996,-0.001904015694017136,,0.03728153526092061,0.05023813559274894,,
SFRP1,-0.028138735216842268,0.06181719622988481,-0.02563393581504983,,0.028800156445367393,0.02424314525052975,-0.00920547210774589,0.05949815073179411,-0.04207031733542978,0.019028047922784914,0.006806223471328488,0.06969747550788685,0.026574371923740934,0.052710101018611746,-0.06029466355731237,0.02762355990631603,0.006823826594022999,0.03997116033132639,0.026240292770008736,-0.021594312481277883,0.028514735126546873,-0.030852796128883492,-0.06051875775695455
CXCL13,,,0.043363055875299164,0.04391644950925717,,-0.026904921976609333,,,,,,0.03969459938871134,,,,,-0.028843883967992867,-0.027820021940053032,,0.0005339752105389324,,0.06812922886739967,
MICA,0.05434050115672924,-0.01071897551358591,-0.017290190129049202,0.010909378879570516,-0.0019031348141346801,-0.037187301739202996,0.008060399151566174,-0.009852863129090844,0.03412976758803129,-0.03306910011958194,-0.04348815421190655,0.03463752784062379,0.0447343194439667,0.0880281895568955,0.07401403911526505,0.015096376389401147,0.016854891428679342,-0.0006644637174210435,0.07942578966977472,0.008166508222658353,0.060346125554581596,-0.06154969182332571,0.04489373313829428
TG,0.06572359263532439,-0.004651593864932526,0.005749621740546154,,0.0180703302109352,0.02203644623891546,-0.016359494774005848,0.023685394831479308,-0.02405061845189711,0.01102397427890929,,0.061927379814964614,0.1257258943655649,0.010955936756666522,-0.0034763085473280366,-0.008849694438315344,0.013574275701046627,0.07526641915082186,,0.025717388739997068,-0.025425113678482755,-0.042203762271620544,
ADA,0.014871889726615172,-0.02436469355601925,-0.0398226917439157,-0.026875009643312166,-0.008527959900125616,0.014863891007370464,0.10182457921136222,0.011271120915556317,0.043136364876352015,0.008477176763952016,-0.009895777740545376,0.06016603834510387,0.021663084185086494,-0.03502262977274557,-0.09057700256538209,0.020426786409326225,0.04759464173908258,0.04923340962424125,0.05422686216266442,0.013110634034964264,-0.015179118444841775,-0.028930355871917272,-0.05217089408794938
LAMC3,0.043055036353589766,-0.028273263350644336,-0.01533678181336493,0.03635009020483459,-0.035694619036720845,-0.0451039166603758,0.09081872323101402,0.02946821143127191,-0.05143865353090439,0.02941054827478361,-0.016064819717961917,-0.04554497634409085,0.008570193343972562,0.018738600008639042,-0.08215360624467122,0.014331877843529238,0.03841026302820094,-0.06552290214535833,0.05276864747850589,0.01890302835839128,-0.049806242619427336,0.04407962962209099,-0.05095173190808743
CCL7,,0.019561947059099687,,,-0.005294317188989879,-0.04145412067954515,,,,,,,,,,,-0.026706496113490314,,,,-0.007148942383302069,0.020352034522532893,
NGF,0.031306003565031444,-0.006779496592868013,,,0.021630186697682505,-0.0070785175305684575,-0.015611345909399938,,,,0.10565850264314511,0.10806881333218699,,,-0.005100188169948721,-0.028789310844356153,0.024916163101567496,0.01092061816852628,,-0.009374361082407587,-0.060479984455382906,-0.05350834095613441,
TNFSF15,0.06498626412685515,,,,-0.020123468625167364,-0.014579528250911258,0.038403008619513915,,,,,0.0001889538539660423,,,0.13424856615767555,0.04848388984988649,0.008931265629466832,,,0.10337775932207417,-0.015395183566296971,0.07884719135342406,
HMGB1,-0.07993123905689217,-0.07866620611808725,-0.03851573087573403,0.02843956302083765,-0.009752999685919857,-0.009258291607129498,-0.004852782364636636,-0.013716778569948605,-0.06579563374780024,-0.02430202847197226,-0.0003331508659761631,0.04892705865676401,-0.000996183626008346,-0.06498965833605022,0.040270623638832784,0.008041594163600485,-0.0020560282588397392,-0.004008898464989169,0.029396925634454563,-0.0049681970642024295,-0.04216056075773854,-0.0003892372562393204,-0.02164632598305394
ITGB3BP,0.00917920268757342,0.005897664463333573,0.0993806744344686,0.05325032650110341,-0.08675737010302806,-0.037164315730926434,0.07977774078735499,0.018365042207071643,-0.0018994870874857884,-0.013501647996773064,0.031435669460085594,0.11794243293291316,0.08698119938560292,0.030171784971126516,0.0037984584198163304,0.09349397401671773,0.0010756178110975286,-0.028227252775254938,0.03210429092008205,0.020954577751586084,0.05222397604629337,-0.004834429570094827,-0.006737539768453138
AANAT,0.029926878649720115,0.016218270721431866,,,-0.005682643472399317,-0.010879185641464702,,-0.029260724352168005,-0.029489095891084366,0.03174605188305265,-0.026619057781467472,,-0.007574751658998345,0.026680248263167557,,-0.020177658222818314,-0.02342913272806353,0.028504949557396818,-0.028060473250433753,,0.04126402322378462,0.04297701704768696,
RELN,-0.06257893585400556,0.030874128427233877,-0.007272578031148928,-0.05759700909599493,0.06506259956345518,0.009752553401600923,0.08266688805766043,0.05628483542943077,-0.05074422288505376,0.00366575493905013,0.025540696126827116,,-0.030775049753051873,,0.02890168059486754,,,,0.152100842829118,-0.025876036948572743,,-0.06426378055149809,-0.03848437931950732
IL15,-0.02530006267894719,0.02530204844817071,-0.029263358762255737,,0.009427492097796428,-0.032228204193282546,-0.013488033776420561,0.08373498724130059,-0.027334196254261922,0.04948845901390699,0.008944385409182392,0.08265727680319326,0.057425918034644426,0.03249994434650632,-0.025125084711396246,-0.012361252718647756,0.06644359312812674,0.10325228636627953,0.08668249861826793,-0.030585176458362392,0.04370400413558304,0.06954909386928194,
UTS2,,,,,,,,0.005507210841876968,,,,,,0.05412911015284798,,,0.06538671983279,,,,,,
BSG,0.08189780066188443,0.00289999322621697,0.0061111995825093735,0.03817541877844229,-0.024460522673310694,-0.028315342414637092,0.03777233191694204,0.05556730662964772,0.07413794052327292,0.025654423941001227,0.13854744977628444,-0.005582886052116511,0.012915080719076153,-0.00555041955634222,0.03453417040207008,-0.01389617338028921,0.05407718366888275,-0.0006060425621738946,0.05726155624324615,-0.053774682728210635,0.11512436184052648,0.02334286881844723,0.058602842211674125
ADAMTS3,-0.035020824333481554,-0.021114092536834394,0.01943803134013626,,-0.040311777725131566,-0.03632722697030572,-0.02172532049547652,0.04906372769816339,-0.011673904136850731,-0.014694105749343475,0.08614885945367373,-0.005220007120720675,0.17380520031645116,0.004990015720326635,,-0.024160691551068633,0.053067130586154185,0.043381963180542445,0.04515438182728593,0.06356318178104034,0.022948524936355234,0.02716900339872933,
CD34,0.049922882579814976,-0.04869505506661186,0.05877836302971891,0.07046303397373796,-0.022654898526784293,-0.02932778581446548,0.10815006609863861,0.02949442356085572,-0.061233671564697556,0.011773203388752585,0.010384805860096248,0.023042219621507275,0.015405240664819514,-0.008964931534704538,-0.040329494804548394,0.016094522734602875,0.034901368260779796,0.03341258313822809,-0.011771820829343959,0.03205630357521185,-0.015738179895050858,-0.07029773237232384,-0.08657598478195258
CCL23,,,,,,,,0.012807704130753052,,,,,,,,,,,,,,,
PLAT,0.06929462981968983,-0.06154252563842837,0.013410022861400035,0.053068489044803636,-0.04458338914331117,-0.02210463922220372,0.09732849125606931,0.029237540701534715,0.005599508544315084,-0.048885791508867876,0.06009143591491906,0.030462831056939543,0.014675029452675235,0.10511093567927927,-0.04052791345441677,0.014244451410836892,0.07956052768142437,0.0418256410826807,0.08123200439093992,-0.051423695443592106,0.03513454360407036,0.05117311233912124,-0.09263651016541483
NTF3,,,,,,,,,,-0.03527534322395213,,0.0293149976208184,,,,,0.00705370168150779,0.07186073488106544,,0.06905410944280972,,,
LTA,,,-0.01689216989852312,,-0.03436843322662724,,,,0.06211735487956662,,,,-0.02294515803022031,,,,,,,,-0.03442395587678162,,
CKLF,0.036683720569565606,-0.049020550316986246,0.07413893596286444,-0.016925840999855408,-0.08087729531174734,0.06162968139986438,0.04609923936280404,-0.023424722663550203,-0.035331523054010994,-0.014969517800437121,-0.01959674580243831,0.09713996923430512,0.02140825506502938,0.06095279420347051,0.036063854535456054,0.06359157941874512,0.0871003539236638,0.035686813994699196,-0.009411247000457033,0.005410257683220195,-0.002942017932190736,0.02867211438310985,0.02497244541390752
APELA,,,,,,,,,,,,0.002755375077706817,,,,,,,,,,,
CD24,0.033239328767931876,-0.04642207978896158,0.01815712637754214,0.021930208579905033,0.05671881158530028,-0.0008472524259942257,0.05067676860532695,-0.008444923942452325,-0.01662597133085391,-0.026824563579973478,0.07970204683432833,0.026768773109031516,0.021746909698848037,0.05958381128524466,0.03403199969326388,0.006611381615544286,0.009402052547059113,0.07838332923611484,0.0037797865012831754,0.09615527081679276,0.0905944490628724,0.02429458542526424,-0.05297266195367439
HSP90AA1,-0.12713737484693527,-0.01879034604884275,-0.03941674762714149,-0.04050666107118451,0.029966000461854242,-1.4038863882901603e-05,-0.06995296523374427,-0.0230548706423917,-0.04521305225801267,-0.052365718039943034,0.04536013236098359,-0.038425094900924404,-0.032992710687991464,-0.0683825442990252,0.017450380357094935,0.013676849208358944,-0.13303853774365146,-0.11527592041842902,0.04743275526380429,-0.04911333479681664,-0.02862161455504872,0.038586271278464965,0.07441035854008252
BMP4,-0.06120694050799794,-0.009534811928646358,0.05522766705983004,-0.08173997155675894,0.0014211448694061806,0.04099254174948373,0.09376200317383962,-0.017106041135616305,0.0123056478236935,-0.06562039522574045,0.06521828737066705,0.01167542048504663,0.0077617649084044905,-0.03562947715833941,-0.014545086858923278,-0.04787258823870178,0.028030079177992443,0.02170903375775948,0.0044633900269503545,-0.036743606816442,0.07284799163808815,-0.029563355838315538,
SCGB3A1,,0.021329584445923137,,0.04059569102477465,,-0.0009589380342800203,-0.01721771366919609,,,0.0135860897414133,0.015308958018508389,-0.003831868954361894,-0.008784031723320608,0.04481003421319567,-0.043307757980742656,,-0.03017818053407835,-0.020421388530744086,,-0.010615238003472955,0.011461646138418968,0.004290682288954788,
IGFBP4,-0.013180417132862637,-0.06485979960340948,-0.004483120442669396,0.0012101382388156087,-0.01686609282973256,-0.04588448212611604,0.020786437301536512,0.05062925707273279,0.0318211971394949,-0.04785248415587747,-0.030021304924881913,0.06725375866812357,0.04017375448000131,0.0188604204911447,0.03364101104928584,-0.055388862880201666,0.06727080806673386,-0.09137933170586447,0.03451593328527386,-0.042681310375774384,-0.05179085517613747,0.05540239984604284,-0.05761968371873977
RSPO4,0.020961776013170792,,0.008972668625462634,,-0.02524915465287795,-0.026579978183210385,,,0.02635953404028421,-0.0032268510989674985,,,0.07284335152896773,,0.0560570691840011,,,,,-0.017457243719293133,0.0019009081940305145,-0.008114852510818798,
LEFTY2,0.05243188321736219,-0.01034156784463798,0.0596119720601143,-0.06976994674437413,0.01947384672235296,-0.008936105275258996,0.15941389971392284,0.0928478000695737,-0.02261467433629801,-0.020211896772416492,0.07118330080258901,-0.006765337814317099,-0.0328731051189375,0.0793636793356378,,-0.02578533715559854,-0.022670790928494652,-0.028213155477751748,0.0762359612234171,0.0001941881830125306,0.010015852800444026,0.04926846142931806,
PF4,,-0.007889683860749674,-0.015365724408724218,,-0.010111692262169826,,,,,,,,,,,,,-0.022489870412288827,,,0.028037490406012548,-0.028476775407570678,
ANGPTL2,0.050465286162697784,-0.03530813550887707,-0.02511977505650992,0.00768079546930128,0.017476298169778186,-0.017698906082821816,0.07368013065989669,0.08200388001029946,-0.0028246084647576748,-0.026406259871298035,-0.029142835976494287,-0.07979056063822206,0.03630072030937984,-0.050176757706965204,0.027282225155642336,0.04549706149680354,0.06260928005947076,0.019361699891536795,-0.02794180888064263,-0.04951418674458329,0.036119537198607325,0.0619619106875253,0.008254860907816353
LRIG2,-0.01671018866887804,-0.0016922313164625142,-0.04408771614120883,0.024493818573593135,-0.021829117645037546,0.023606664516680784,0.029334118374052153,0.0007856284086035999,0.036153328648878234,-0.014550291272284945,-0.027995330158559248,-0.04417977921379181,0.05452944472597902,0.04203364131984306,-0.10437247751132987,-0.0364488774043676,0.03100175108625532,0.021476650478044333,-0.03494317698625791,0.002979572907200403,0.02521709737883779,-0.01233834547793613,-0.016026870830614243
ICOSLG,0.058495774690843286,-0.010747465301831693,-0.028661253567889653,0.017751503763969077,0.056037688032629325,-0.0037969954946041207,-0.0035464401336583362,-0.050015510436264066,-0.0060372081290879466,-0.03498219591823375,-0.02270242219763035,-0.07337378550565651,-4.7235291177800464e-06,0.03299570502451994,-0.027950420564775084,0.02674186516745529,0.04653505292154403,0.014170687264678638,0.05322679661431752,-0.045634944964839524,0.003852234501024381,0.03329766383708144,0.0365171877559914
WIF1,-0.06296776601868145,-0.008237551288103606,,0.01131917045832827,,-0.011736199554249862,-0.050045718801638515,0.061986602686851,-0.014357281401027483,-0.03468689531980025,0.024760840425435412,,-0.03787744316500932,,,,,,,0.042800462570554164,,-0.031619420361807156,0.01212994596688466
NPPC,-0.037181786143019216,0.00586033887932918,,0.10341779795690251,-0.011429071183372637,-0.05735184976128369,-0.03303212280731734,-0.010094680850162815,-0.025917360272313048,-0.002170608646894507,0.07552507620851752,,0.08296042035655746,-0.024547537925959043,-0.038863542391034324,-0.02416064514901373,0.038903956210157076,-0.022166482127993905,0.026512423812214234,-0.06101801657190081,,0.041044120242270915,-0.07943712176345478
LYZ,0.06207020343844708,-0.015103813262296978,-0.01325805065973185,0.04113495728156383,0.047697614932837876,-0.015064509518542192,0.07494030183507804,0.07005591575930975,0.011298961409791723,0.05646669334285819,-0.009594531935827075,0.040527150015621995,0.015737135527853247,-0.011683716034906632,0.010370892274838018,-0.039473696025271614,0.0036247500480047837,0.04557485336848196,0.08231423417791951,-0.049877996019934444,-0.024724882750646597,0.07830905836078346,-0.012444877394686443
EREG,,,,0.10698220350892208,,0.030459149553016478,,,,,-0.02912654023167925,0.03983456548400475,,,,,0.052798809689080614,-0.010651048530737457,,-0.03731642848538029,0.012834985225250003,0.030915470693197226,
SPTAN1,0.08155455815695874,0.0003448904519388159,0.006703380237114721,0.10843111040395607,-0.0321054262391422,0.020773119385730218,0.001058471791383884,0.03986545553114067,-0.02698729562031364,0.005344911817131363,0.11784445563499577,0.02519337365291746,0.012740009676856493,0.03914221214574705,-0.08819283535230373,-0.00484075165050382,-0.008116251683183395,0.02780201750978847,0.06993064683286607,-0.0010416861495835534,0.014941469186499756,0.03209808749494508,0.10168146103045857
PTH2,,,,,,,,,,,,,,,,,,,,-6.3968189576277695e-06,,,
LIPC,0.06759600407336547,-0.01662213305939314,-0.023126236449716394,,0.10638194605564084,-0.04379290265031004,-0.020916481874923634,-0.043505635359840325,-0.004227464928564403,,-0.052165102689833945,0.10631753113947125,0.0598964903591498,-0.035126001797964136,0.0023475237618684293,-0.0002349301620302135,,,-0.01464699448028862,,0.024796521657846002,-0.02239632574792338,
COL8A1,0.09021981227861663,-0.051906778050744264,0.019533869960956775,-0.037457160591036834,0.025588351464363435,-0.06103514797230716,0.040428145407866205,0.0670575283825353,0.01974574284267328,0.025048848597346823,0.0513555180374504,-0.03336374130008758,0.05765826884367953,-0.04477542850265129,-0.09815104470483403,0.05190989401114943,0.03361244022751481,0.09045973973505417,0.058740271492994794,-0.05324855249901214,0.01759146678878279,0.016348561540604413,
GSTM2,0.0072268408601802985,-0.02578092346666296,-0.023920936656080045,0.06430042857649927,-0.007714839692010115,0.05111635504601087,-0.011405948756933043,-0.010461735185890149,0.0874188817218832,0.012823587537021322,0.0010955926482413582,0.10853946721721265,-1.1704909922263478e-05,0.0022822411123478623,0.03707569910473081,-0.025770451239684418,0.02584593380160996,0.026558238910361187,-0.05309165560161103,-0.02615774670417044,0.05777828667707277,0.056735698724264864,
IL4,,,,,,,,,,,,,,0.030309703889945798,,,,,,,,,
SPX,0.04014976353144207,0.04704521459969534,-0.00015569103998817205,,0.01698472986180421,-0.030229545058543122,-0.03484918644220512,-0.00223600849147786,-0.05189079268845865,-0.0013132927558323253,-0.039531386563893864,,-0.07353117757048293,,,0.02192225470258067,-0.026926719600456315,0.015032758642288892,-0.02326706327589783,-0.029631945197111677,-0.0008384075245117847,-0.03718452681066781,-0.11839731801126473
MFGE8,0.08282424785424655,-0.0208483666931624,0.04664690735912748,0.046336973206036046,-0.011603055112278994,-0.05797908962096795,0.015502782988213757,0.009814629588216345,0.01614676136029477,-0.0046544801820081645,-0.024490468408341796,0.011173325714159249,0.011534664733007047,0.0671259995885528,-0.05522142644843314,-0.024843047472912893,-0.014596276909365255,0.03548016379621985,0.0837521208312932,-0.06685229415503045,-0.004481649806088099,0.014742669043744307,0.0696398494861289
TGFA,0.06915823157213018,0.02959682159094211,-0.0033688694131129094,0.054749401718133736,0.05084837955067946,0.07059334043831321,0.0443308833784848,0.053356555474024944,0.1203533282512324,-0.019354649226708067,0.014220202670868806,0.0286520211805222,0.06254386128881631,-0.09394777891285117,-0.05915343711953152,0.12708029472456975,0.045875007374552045,0.009865807317431271,-0.009547631688266658,0.0060642089012849345,0.03232084906153715,-0.05102828108693968,-0.1224727185002301
