,UKF248,UKF259,UKF269,ZH881T1
IGFL3,,,-0.013609678998373736,
BMP1,0.004623288291329122,-0.06013668049666498,-0.010663778673665036,0.05489887899700112
NDP,0.013655394158740147,-0.11563007717800539,0.03343124563661537,-0.046318812490789535
TNFSF18,-0.024102611009505972,,-0.020209964738825307,
RTN4,0.06389977387605437,0.020552353783483933,-0.011909155976943487,-0.042209819447739834
HEBP1,-0.0023362824935375314,0.05296366613552838,0.03087110575216152,0.03794181488641731
WNT7B,-0.03566922049158544,0.047033094750439076,-0.01657612958916974,0.027961580599814972
PTMA,-0.02021279790663587,0.06500380553142278,-0.04142580685161689,0.024779435590933437
CEACAM1,-0.015340651358695086,0.04319131098826698,-0.02659516252277146,0.14233346420787452
PDAP1,0.02517422292238303,0.05447882868913674,0.009041416874617141,-0.023417563319646176
QDPR,-0.004181877234049179,-0.00853217011548896,-0.009037340473210658,0.028806914658156494
POMC,0.003823185642294833,0.019561284355522145,-0.009843928742445471,0.019437129816017095
CCL18,-0.01914368344913171,,,-0.04981805219981998
CCL17,,0.0016284112036096883,,
VEGFD,-0.019143689528147843,0.047016385467957104,-0.02279986303380631,
TNFSF13,-0.014446442435333844,-0.011237793406890061,,0.023330190287257455
WNT5A,-0.04025415343158041,-0.02694820259765373,0.019344582197508727,-0.04117007594167607
CXCL8,0.005023396647015802,0.14572427118538833,-0.011846907175724912,0.0005104004108526042
GRN,-0.0007192718301857868,-0.03129116885870212,0.02463631799347521,0.01647304143156915
MIA,1.4454061773661684e-05,0.03531839980602757,0.011560616496712816,0.1745436537021371
COL4A4,-0.02299140828445868,-0.02352347682929197,-0.013411328472199061,-0.028327253557122834
TAC1,0.03862343661026689,-0.05847173161812435,0.06264901010322119,-0.0438575399839002
RARRES2,-0.04617931991627054,-0.041802985471537275,0.02976542530983261,0.08058970734111785
FGF7,,-0.028878918262598436,0.15436190138546454,-0.0013432784923850074
HBEGF,-0.04039115240829427,0.046375204534089595,0.02497397640020134,0.04757719364139385
CSF3,,-0.01941853360870957,-0.014188927387568126,-0.01414060911898894
PI3,-0.02013996211976267,0.15461237110805257,-0.015976919511972623,0.0778904502285328
PCSK1N,-0.025959133876742667,-0.12281037490789237,-0.005297797255815703,-0.0007011282303967084
NTS,,,-0.01743989856476167,-0.021294113146108327
SFRP1,-0.001685741604006398,-0.014215319334324508,-0.018938372702877487,-0.055797874748529805
CXCL13,,,,0.039335867266905425
MICA,0.03914321798598348,0.08933098247268485,-0.03053480483655027,-0.03355766974212088
TG,-0.017612969221600015,0.02203001554211896,-0.01712476590218869,-0.016677620625421344
ADA,0.010003567919013717,0.05451181344406708,0.01931914693118097,-0.03984005567829333
LAMC3,-0.0027150724183441846,-0.002691728855341973,-0.031398952465305704,-0.03537763119613638
CCL7,-0.012176999889243709,0.09277643723359266,,
NGF,-0.020907304111143877,0.10326573841219705,,0.05056014552674635
TNFSF15,,-0.012350611590490564,,-0.022630915557652512
HMGB1,-0.025562928347703,-0.09518287715152912,-0.007032987853794039,-0.005974753648249749
ITGB3BP,0.004964279647854751,0.011363926708573655,0.028689622351924276,0.012537852212795329
AANAT,0.14136626768295874,-0.011237794606278361,-0.012798796483212315,
RELN,-0.017100360438667965,-0.019506294788118182,-0.02597776417441756,-0.013697499673377538
IL15,-0.00899990255547842,-0.030737459663600926,-0.033384476684123546,-0.04850322078056834
UTS2,,,-0.0054162118357641495,
BSG,-0.07976440525806486,0.08660403526394594,0.06631573558138527,0.06513977747472013
ADAMTS3,0.009535305530652674,0.009863885374787924,0.006558767556385695,-0.05657607128431237
CD34,-0.02163221649420454,0.06153035732246705,-0.036323485112581495,-0.01879123066797985
CCL23,,,-0.01456299872267703,
PLAT,-0.008156617344257322,-0.13022475284875173,-0.0015408361158003488,0.04326240531309692
NTF3,,,,-0.005450912138078757
LTA,,-0.014215318669309524,,
CKLF,-0.021135716323203168,-0.07233138211091995,0.0013794321386668058,-0.0096506205543692
CD24,-0.023211142010105306,0.0423655814134976,0.06098532892357807,-0.025978033153394423
HSP90AA1,0.018313490034896338,-0.0864356133824971,0.006353537931409104,0.06069549999266488
BMP4,-0.0423735800325635,-0.033166044933997774,-0.008772267719123188,-0.005406876368814182
SCGB3A1,-0.012176998671559991,,,0.059439245436553
IGFBP4,-0.03273546382143046,0.038975290649669425,-0.01773526811080418,0.039224938397745525
RSPO4,,0.07075106221346576,,-0.03165066163031194
LEFTY2,-0.013230490320201483,-0.031762893266294584,0.005844232299236497,-0.04304280878940361
PF4,-0.012631681427538689,-0.009676867536252838,,
ANGPTL2,0.04946299929989745,-0.0596020987831952,-0.021769270830917536,-0.13000343668186518
LRIG2,0.02107247879677073,0.05026735228923449,-0.012904152949271237,-0.03017404227078757
ICOSLG,-0.00641167347870126,0.023644155344191547,0.008571215669813666,-0.025633882973358463
WIF1,0.06812335379772412,,-0.04942631519563152,-0.029422355728789044
NPPC,-0.037776311508196346,-0.015011207926441202,0.021627851632850685,0.02207711136309001
LYZ,0.04434176046615692,0.004816349175532461,-0.039385521125861314,-0.046303323366450225
EREG,,,,-0.029331559225801225
SPTAN1,-0.014325789349014746,-0.1146627605927306,0.020209582841498527,-0.07250124598049587
PTH2,,,,0.005935125791802941
LIPC,-0.01546449823898288,-0.0173900516701229,0.0033822770003503954,
COL8A1,-0.0379506675774144,-0.03492477808311453,0.020094692458486534,0.11555881746299695
GSTM2,-0.002537526783138479,-0.00946694117845363,-0.004738732330706693,0.07141028493704922
SPX,0.07314077777599377,0.01498444483371644,0.021299812200425577,-0.07278339993587196
MFGE8,0.005369620825072237,0.009704340286127967,-0.010349290484905562,-0.07557829441829246
TGFA,0.00784517005293288,0.025657893161218803,-0.055098416010015076,0.10274352177799485
SLIT2,0.03284258754487288,-0.03293504052616661,0.006794570718336523,0.03225611358196275
PLTP,0.007193615302233313,-0.036184071551469604,-0.003445270355198066,0.060852780373440066
APOD,-0.04749948094403,-0.1033670924629607,0.010279710429751314,-0.06682046356055059
B2M,0.0017650201454412098,-0.010906564950057417,0.009095916575927806,0.030866691011830538
OMG,-0.013240963178945084,-0.0917902231098895,0.019075622456019365,0.03994401523448549
CXCL3,-0.019866097898646837,0.11128444786116819,-0.016804207966933195,0.006903856238959811
CXCL10,-0.026339932623770858,0.0626583654000642,0.009336042921092214,-0.04324771654236819
RSPO3,-0.01654090548520276,-0.011237793775932575,-0.021016302473631295,0.08330780441111592
CORT,0.004715114330403284,-0.02520161543808029,0.027350673819167115,-0.030273182900165455
NCAN,-0.009287659997108996,-0.05144461353863125,0.04845994147372674,-0.09000509040423453
PRG4,-0.018312753588930697,0.06716368169229057,-0.018205827795860517,-0.07547479681027865
ZG16B,-0.016885821904636465,-0.012872714741583873,0.019113912861663536,
TGM2,-0.022649420628256558,0.036572690351518916,0.03436605673047874,-0.010125899010050766
