,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,-0.06476258831427276,,,,,,,,,,,0.06707537831677607,,,0.02845262009421777,,
BMP1,0.07077730406119842,-0.03382644126427557,0.007619399864915526,0.020610299442755376,0.05445333112301968,-0.00788743130286445,-0.09463390610658279,-0.06416464849569656,-0.32625715381557674,-0.1083476487637288,0.006473819019280353,-0.14867948977581755,0.05160967724500351,-0.25216198545507024,-0.10459426132630549,-0.022911885472503328,0.08441101299108024,-0.023499013698623235,-0.09669275803068303,-0.05139726014305954,-0.0804970009253322,-0.027920716763881935,0.11983472455257761,-0.004774316153398679,0.02808690492606419
NDP,0.029734627210567535,-0.02335540674906078,0.053400300067921555,-0.01907797117014903,0.03934247145341974,0.017808923768413778,0.15050709756250502,0.0513828386302286,-0.07534845915942892,0.07661561164075678,0.0029281384454665628,-0.13270023272624573,0.07373556465464613,-0.04828927200413898,-0.03915772961249298,-0.010585351684216806,0.02747652012202868,0.001593841607881035,0.10578082852009538,-0.022787272143735972,0.033268061822168384,0.02416460468357675,0.11989113163360018,-0.0007490779339335588,-0.06897121939543825
TNFSF18,0.12489994818193886,-0.021175675225895425,0.0596190604174343,0.008488138697809481,,,,0.01136294514616352,-0.03121233769062791,-0.02570676697018352,,,,,-0.039577469027360805,0.053448556428100334,,,,-0.05171268396297208,,0.029466642121125174,0.006259486710996966,-0.0975242321309676,
IL36G,,,,,,,,,,,,,,-0.04499642924947383,,,,,,,,,,,
RTN4,0.049228934687321195,0.3043607344912139,0.07761178160847078,-0.022499642178815376,-0.033381205234829826,0.016227325877972973,0.26608322452800504,0.20705214078018855,0.4242228785929716,0.17346541900478693,0.06868455078925416,0.4036115024647178,-0.014343509326068388,0.39976962699901425,0.019913599971943863,-0.04600936719102137,-0.02309743118244605,0.147767313819383,0.06780120811649892,0.13473727122342433,0.19033284094733724,0.011784284656024423,0.020348831347435068,0.34253880447414314,0.03668126723513082
HEBP1,0.030982908744185234,-0.0597744931710104,0.08372546504289045,0.008827371837067026,0.024687647847086495,0.007210546406809365,-0.01009801414642317,-0.09627315585592798,-0.157595235486145,0.004393948693028348,-0.010069576242087363,-0.21200051230033617,-0.005918363696889942,-0.03403680186474913,0.07279607399678024,0.059882447802150664,0.024282899817698305,0.0691514318492335,0.1253033885911943,0.048908679142595654,0.0940657941450274,-0.05620186526652525,0.07789457266302782,-0.02636272627205073,-0.07574350001691958
WNT7B,0.18805289498246158,0.27656225317930716,-0.0014453664436845572,0.030549885146876017,-0.04309021125302484,0.0088188680465786,0.032431162733685334,0.06555801521685144,0.21812792541807458,-0.05039325995647183,-0.02149206033374354,,-0.028347140667811667,0.13586540078732612,0.07498860573244447,,0.032854235533192964,-0.05907500806938302,0.009326980822776327,0.0311116124679379,0.054726723010161904,-0.007317541116958242,0.04142950733413666,0.01698521851163529,0.10492291259649118
PTMA,0.09319427991049364,-0.03876782482461269,0.05916656190831815,0.05824338052448603,0.0971873228770257,0.011383170773421616,-0.21076146433464765,-0.21708751734603152,0.06507375976939087,0.15959238554669472,-0.10397493136400517,-0.5484977595636303,0.06758221354065663,-0.438412953892533,0.015658924684585268,0.06509704666037384,-0.04065604547482808,-0.051823758832449406,0.0790670959863452,0.22023980203076549,-0.012859721770229735,-0.07695517026740639,-0.011523208906942549,-0.15302722283532816,-0.10836792238321699
FASLG,-0.024033750228725434,,,,,,,,,,,,,,,,,,,,,,0.02800895718725082,,
CEACAM1,0.021374404437183116,,-0.06547403773523397,-0.025148813519017727,,0.04620247186618148,0.021501306519146064,,-0.11464548611106,0.03874208418602095,,,,,,0.0641239466788356,-0.0010108105472768668,0.07941611914190337,0.039076277654640446,-0.0660888361428989,0.01995293148712877,,0.054518184221381286,,
PDAP1,0.009348721958941372,-0.11282102482443813,0.06321417283007297,0.004226833236285173,0.04940184176402431,0.003674699446160732,-0.08848474271851539,-0.10053428864679113,-0.24448180944799477,-0.007205153810682902,0.03373403851162048,0.01467980068171746,0.028497017488018566,-0.2237146234910502,0.008311939514227446,-0.018653741093234324,-0.050994775267002336,0.033462367509041364,-0.0637741169104107,-0.03532573683172545,0.012324719186416085,-0.044255182213075776,-0.006986744545627971,-0.061632515745818364,-0.023006983688504956
QDPR,0.1056598849803651,0.17134844341254044,0.012923728896503337,-0.01710139423504063,-0.002603894315630737,-0.00895976702949396,0.30096213179931375,0.2072919373097098,0.19196701475214167,0.11684324687278821,-0.0015141972138143275,-0.4221304738694245,0.13671048373338754,0.10748916877978097,0.006026363006830843,-0.034225060606604116,-0.028021526556053562,0.06720005138782614,0.08058789804281666,0.09828281199804383,0.019532731397178375,-0.03862657951196777,0.015683562837749274,0.21315166891365278,-0.0037793655954316877
POMC,0.006630439755291453,0.1815618952236047,-0.03592470153393165,0.008127420738796673,,0.0018477344372141455,0.052158809170645394,0.014242904034137386,0.04201815861555055,0.002488017883700254,-0.03561611040293972,-0.08570586571132048,-7.697883635642309e-05,0.12594981131756514,0.02885373042537663,0.04167657703182192,0.04513184050236028,0.038663714967533604,0.001940603077204752,0.01850781841114875,-0.042842532889635895,,0.08521594876838155,0.03829318543314038,0.046485080733437344
CCL18,,0.005529138427534997,0.0240207595665603,,,,,,,,,-0.1759706415126163,0.03516807603016908,,,,-0.04252538304834588,-0.052175381163552775,-0.026751308661377787,,-0.05605741711216188,,,,
CCL17,,,,,,-0.01754409106581864,,,,0.006950790518379254,0.04950740149933795,,,0.0227237873172247,,,,-0.03392519046003991,0.04625468538838687,-0.007903854874852763,,,0.07664343702483142,,
VEGFD,,-0.04475627898207483,-0.02780354170324653,0.0343527016542649,,0.02529875851882891,-0.009220829875074147,,-0.04742820223954073,0.017065119066224387,0.04731266287122489,0.04363859328143751,0.06407474296390227,-0.02258756157007652,,0.037944849613579384,,,0.005507585643150585,-0.06869777997736634,,,,,
TNFSF13,,,0.024288466063943717,,,-0.011165289732535314,,0.00648613135092828,,,,,,,,,,0.06529338042848043,0.008870059581011456,-0.024018399698222462,0.08759142575660313,,0.09621338208497157,0.015466020097441567,
WNT5A,-0.03067208319363289,-0.09155993459315041,0.023948429132806013,0.03210598821347949,0.020909380086507213,0.007974502941701479,-0.14985937424832366,-0.1386899078662169,-0.28171499589211013,-0.005183573594532441,0.04832457011234142,0.06676730240877926,0.0679464393679624,-0.12242574901961223,0.05043390108305683,0.03435064434911395,-0.017266017781712387,0.05961267457775259,0.08962043108528872,0.022919338085357795,-0.002392281431580155,0.05635748240361838,0.07816973040042129,-0.05544420092358408,0.011928061773298915
CXCL8,,-0.14559530431395956,-0.05381219852258664,-0.02320611253705183,-0.08023506213582848,0.0314227605184862,-0.12332316517109505,-0.03353561118007471,-0.12755063497780952,-0.17180295601707687,-0.026481358465990555,-0.20405150611124015,0.057175216934505085,-0.08453369862002652,,0.003726239931140662,0.011174953285369176,-0.11355917361376064,-0.1670753466443615,-0.017646434434165994,-0.06095894711028242,0.12141552206362487,-0.040674996046002686,-0.2081800557816108,-0.03177908897865275
GRN,0.05152697166289817,-0.07274966160155423,-0.00497688169375906,-0.008700366428155528,0.08947580753120653,-0.04318671879801239,-0.15068252378698127,-0.11888969650120657,-0.31429434429544295,-0.05030123863275876,-0.027907341649802964,-0.31125721954988095,0.06871497481797417,0.11069159769276611,-0.0031966762013758104,0.08942369495806556,-0.02934132277379082,-0.013513862771211912,-0.01841529040261027,-0.1426473505935991,-0.11327123349998773,0.07366230837494983,0.10716467394757428,0.12300600889341673,-0.0698380773449228
MIA,0.05796775018782447,-0.06669185450055244,-0.030382121294635325,0.01130481077707222,0.06677534164863397,0.04447390640015188,-0.09583445771773022,0.044969724807897925,-0.11582871317023762,-0.06684812654629284,-0.01903559193496376,,0.0007860716556432598,-0.04372643150445185,-0.02476404697753572,-0.03204283196777575,7.885684037359372e-06,0.05924007957893547,0.11593622066511752,0.028932863602953225,-0.18393172540220107,,0.01906992441660343,-0.02778173667542205,
COL4A4,0.02110852186860715,-0.008129964689911643,-0.021854437656266493,0.0182575323125815,0.004943665035846697,0.011434123512663968,-0.17467981287273562,0.002689822987369262,-0.002488204896198461,0.004849222868359709,0.07324884303157327,,,-0.01765839651944878,,-0.035527033296007454,-0.00675876694506464,0.05441624970325719,0.044921592523715796,-0.0351169980236785,0.03993855280508026,,0.04696297049639186,-0.1351167982960926,
TAC1,-0.02403373715295083,0.37879772552483243,0.08630701440721257,0.009914072365819052,0.021685139002883814,0.030500346336984653,0.37801095776497545,0.2648513691834414,0.3751569147344638,0.23839137488159687,0.060984563193326354,0.38013483681419336,,0.3663834879538092,,,,,,,-0.006262994949833085,0.05788334129498037,0.06492665267452621,0.26756942949791857,0.16992400258487847
RARRES2,-0.09646642294342613,0.05959455305792011,-0.0076721068093714324,-0.00512088307550625,-0.09139390194938822,0.060076134377801044,-0.26781084713779435,-0.1373973507543509,-0.360544908592992,0.18241479309926303,-0.060697582038398507,-0.1048123075632727,0.0038712397848547236,-0.16397093025091436,0.06975038725993599,-0.0388645463915776,0.04058740356824091,0.010637484544702973,-0.08508350137764241,-0.008346832603262782,-0.07425163042322935,0.15541071523463784,0.09987245527033295,-0.19954481293812218,0.05073627446598194
FGF7,0.03455094493168333,0.0048820462901261,,-0.003469071376252939,-0.03234172642125325,0.015800412149201686,0.14588201419122998,0.0028147654180249518,-0.013650030193838716,-0.023122339722139545,0.022815573601269408,0.02805283551634952,0.08025237876858886,0.0018004996364630068,0.04772670314986722,-0.08332873569765817,0.022733208542861195,0.03530003990602714,0.017712379779704458,-0.006616354508503148,0.02459038128983103,0.08527173095088918,0.1425951190612555,0.1082246083301609,-0.034224790557852484
EFNA2,,,,,,,,,,,,,,,,,,,-0.004893531428507948,,,,,,
HBEGF,0.0902844820762505,-0.0140847210772785,-0.00033127755384548385,-0.018603255400602533,-0.005474384704270168,-0.010502670790541065,-0.11147009758788233,-0.1099889256288519,-0.1686011823767837,-0.24043207891752147,-0.0223123024584322,-0.25209070643159753,0.06688486309023894,-0.045270471179636604,0.08063971832536143,0.0796254384690273,0.11044355797234977,0.05382805918801355,0.04975752716571085,0.0020615018592169613,-0.06950208385304738,-0.016002009039710805,0.0684549752866042,-0.048009285593896237,0.06816980558615694
CSF3,,-0.032792327235850356,,,-0.024575574763453505,0.01387503167517551,0.02744916098901739,,-0.01355322536452646,,,,0.0691390796526255,,,,,-0.0382804338302441,-0.10942372709453276,,-0.11818947348663153,0.021254172847469083,0.02519620648971936,-0.07370912676262528,
PI3,,-0.09542483383014398,-0.06859494641931976,,-0.017601819969615046,0.008945229912427506,-0.027678800028384295,,-0.07092787146089974,,,,,,,,,-0.09523861087281221,-0.18384153335506967,-0.053639826929081064,-0.16836519693608407,,-0.09856590129811922,-0.12135893624787154,
PCSK1N,-0.05703468126984269,0.3350585864363964,0.027970945613279036,-0.051387179162265685,0.04545570699109341,0.011684165155205657,0.017362545028211003,0.10369776778639489,0.21644681974570304,-0.10711678620599037,0.04420993264612082,0.46446659366294396,0.005894104568525792,0.4255136397030399,-0.014789691177052446,-0.03075713620418805,0.08320751330284963,0.18237016442305343,0.11178050321852587,0.0028625663431147206,0.1273235535864181,0.00947575554406384,0.10504538700742724,0.31857864635160116,0.128280158868003
NTS,,,,,,,-0.10879108992428381,0.01998531832371484,-0.0629804808997427,-0.057337084167067835,-0.04061961050128402,-0.06563775544995354,,,,,,0.12834960838700665,0.0869558068738711,,0.11034369444912873,,-0.01906737915144948,,
SFRP1,0.1534428994312255,0.06662009619711223,-0.015883454436159777,-0.020887223796030526,,0.013686999521851533,0.10848122306965441,0.008446939529503464,-0.07358191627409315,-0.053437821917070416,0.055278504343234384,-0.10372869443586524,0.03418810030645478,0.006496845107919368,-0.008900045498624958,-0.08729798432154282,0.01090700542057751,0.12719251863506584,0.11451899394007864,0.07942266433818736,0.12161297305369191,0.03622865983683216,0.04409506956558264,0.01350792852217703,0.10508604871140978
CXCL13,,,,-0.010298932992587932,-0.018448317245025565,,-0.015108663407243136,,,,,,0.019136581961775673,,,,,-0.05920459110297124,-0.014398129976861474,,-0.05775453605073489,,,-0.046468261980012596,
MICA,0.02219887425111126,-0.12326834725490743,-0.008506799153796745,-0.02904922792619947,-0.007241075728473638,0.0066748414436013275,0.005406012628768567,-0.014830054563436019,-0.1579296404118798,-0.019149431706008156,0.032475189595986595,-0.030153551781593214,0.01319809814111717,-0.1516929372978945,0.046475645282165544,0.05442855102071943,-0.08723979134429413,0.007794612971727988,0.07544337109222642,-0.006081750200805573,0.08410375669966445,0.009802360158236254,0.17121012272719496,-0.055411157403726194,0.09425452443959928
TG,0.08691264725363973,-0.0032903034259396382,0.03325474211618664,-0.051801233485541144,,0.06710495893965858,-0.04783233453185931,0.020877258470605085,-0.052282247326440386,-0.001584173126346242,0.03471319141922322,,-0.0010472735061932542,0.021986524615492303,-0.01744057102955063,0.028674038657569494,-0.04818839967153744,0.040960234019633036,-0.0017332203400323618,,0.003270894605013273,,0.05537673334983018,0.04977226553786616,
ADA,0.03374964996592908,0.05476800328380942,0.03657574081989475,0.07233185312340094,0.0423092228172313,-0.016546506834689313,0.010196389583916539,0.03114631549348065,-0.24553149602876412,-0.003379883838216001,0.03594768916872182,-0.20640660624271903,0.038539970144543315,-0.1010815056723069,-0.027679798448938447,0.04981389996563645,0.09096954460719604,-0.006871309351418271,0.03553143157493804,-0.07634027944066897,-0.03543511281570714,0.04584915523419475,0.13195529234792977,0.06627142473569658,0.11162857604615366
LAMC3,-0.046820977645453725,0.13494811419908076,0.009993649974123674,-0.03968962076168057,0.05977309579938532,-0.02357060366382689,0.07489473690865556,-0.06260407730377428,-0.2087135163053057,-0.10613619570551348,-0.004793410347105632,-0.113542742548472,0.0245745064628777,0.03154902723723084,0.019405806349443874,0.09166174283173326,0.04264316448139999,-0.007339407519235593,0.004709038212455156,-0.06476982449653357,-0.05961164908468542,0.17749371691462862,0.10363800526861316,0.08334716464140535,-0.07650716697220308
CCL7,,,0.028175921293158344,,,-0.028434332803133316,0.01734298062947338,,,,,,,,,,,0.010824206514082332,,,,,0.04843818255529864,-0.1550989426798946,
NGF,,-0.05250941068818487,-0.008081125793410785,,,-0.033648626713358554,0.030472519206509077,0.05530828426979239,,,,0.09985647882997546,-0.04465644743639989,,,-0.05548628945450895,-0.06319540405666393,-0.03967820568138913,0.014295976245254633,,-0.07409985370790992,,0.02387992056745229,-0.0008680613314028595,
TNFSF15,,0.07218317220366122,,,,-0.026318042855657496,0.038201032682420095,-0.02601264920136655,,,,,0.005093326822054718,,0.0026412276180225566,-0.013119014830610693,0.027459703238747205,-0.02993141932250898,,,0.006733730294292217,,0.0737714285194499,-0.03828867417234859,
HMGB1,0.08264661995145439,0.1432112995606038,0.046770526814288026,0.0621592643524676,0.09658306824076669,0.04543633517589458,0.012770844482582188,-0.07147584274104975,-0.32555131811448895,0.12643810791501084,-0.053559013195939406,-0.22497466217444542,0.04332662872345712,-0.004885274325059611,-0.01566100286440684,-0.11777789988600999,-0.05098707688956752,-0.04488971544122468,0.03894143330491499,0.06583575797457696,-0.047042460604394654,-0.027143942451342478,-0.13502466526966583,0.0021543615285043727,-0.09578167653204128
ITGB3BP,0.06952119826413193,-0.20119834215254712,-0.03488174888142238,0.027614941962781556,0.0017984827471762299,-0.019270234887192164,-0.020228818665213397,-0.09097488188069723,-0.2082523646693934,-0.07261231539631219,0.013701615083092467,0.04012463728853876,0.1143793930160704,-0.23058049571464964,0.002735230860250563,0.11590248804879962,-0.0602833655754873,-0.0006269845308096469,-0.022309297974594782,-0.07700363303618833,-0.08448947489068363,0.030317051447256157,0.060415029328190116,-0.042354830226722665,0.1002391343262563
AANAT,,-0.010562775408537462,0.10976816552151238,,,0.018545404015243256,-0.018258959703419935,,0.02027339091915617,-0.03175084486009873,-0.00123871998326197,0.0561298821235648,,-0.018536524182389092,,,0.059987467067741454,-0.05007969674277101,0.031584409212576874,0.04733448285023182,,,0.041662104516387584,0.06811467454359794,
RELN,0.07771746499149505,0.0880532826278453,-0.04500817956296545,-0.01901542182854452,-0.015284471836596758,0.04734581571748752,0.09558651390290311,-0.01621347928020754,0.11288585415958183,0.07333298614115645,-0.0028232826066315617,0.0726789275324735,,0.07530965933004118,,0.11367560070941253,,,,-0.03540244997136401,0.07775419346669073,-0.035752049643028846,,0.00791763579084271,-0.0005613704414428486
IL15,-0.031631124312676104,-0.04966579507845241,0.02320471088314959,-0.035214396559447796,,-0.0034157337866361744,-0.02191813631556424,0.01679088337745601,-0.1241379870625585,-0.0176410470418014,-0.04621649162834552,-0.07069432645138837,0.006359276094103621,-0.014744460145297176,0.11994141919140468,0.0009783010063347008,-0.00450912485723964,-0.017149629873920335,0.08123454527314479,0.0291053795772953,-0.03251215309011464,-0.05706559538167162,0.1465819563856073,0.035830392771525686,
UTS2,,,,,,,,,-0.16737888039400167,,,,,,0.061469966794153535,,,0.03949447541447872,,,,,,,
BSG,-0.07591768636745047,-0.18247837940532466,0.020360578558464428,0.003556950407944291,0.04215295661754764,-0.004076232189126051,-0.11693102017433808,0.1035925356803058,0.17001205181166862,-0.19298689218328963,-0.07242767255507065,0.26956113025145817,-0.012153284326676922,-0.27827690818275874,0.03261964575002954,0.07921571156228795,0.07313305614819322,-0.0007629318870316199,-0.03731877808048975,-0.11780450870221951,-0.13215980974085212,0.1035976481352939,0.14367367486529178,-0.056411417395490285,0.10736915972196162
ADAMTS3,-0.04692154198478707,-0.07098921941134069,0.08401196451340498,-0.031350466814651555,,0.04143446339593019,-0.004922188246906149,0.06470764923478865,-0.30430751984236537,-0.029375444468016536,0.034626252036348684,0.0026221690947483395,0.04127729437955538,0.07428302252619119,0.03254714776728534,,0.05393692038381068,0.07639603262831855,0.01748918854038378,0.010169384102442898,0.10876408218010787,0.05666340519010476,0.09522211127119126,-0.004917447628959695,
CD34,0.026305701449755577,0.15451172414284514,0.05555073520281789,0.009391430683974246,0.0642716788063612,0.007110671741974387,0.06169804208437798,0.03348062828641446,-0.2413840468328059,0.0504795278970818,-0.017082624863958187,0.010975382275416336,0.07110965306568694,0.04149222116707703,-0.007341349656579549,0.03345543842688845,0.015031615907640036,0.055004089426526154,0.040268727067221566,-0.10059263710185998,-0.04850630572866961,-0.01084402655289763,0.1860558814899448,0.09612366893632808,-0.06414338144200525
CCL23,,,,,,,,,-0.05301886019359921,,,,,,0.07457019358203161,,,,,,,,,,
PLAT,-0.05578755594591462,-0.025115718598681,0.05264963692220555,0.05877477654608218,0.09711773414328724,0.022384776104150295,0.006769218985258948,-0.19999876841496536,-0.25162073486803777,-0.25672656728447313,-0.007175561859697169,-0.000771963280578854,0.035771421881282954,-0.15508506424728563,0.04830242403411071,0.03287456567699659,0.028136863305988035,0.170891444756355,0.11537952309707716,-0.03795891712274846,0.03231927785620402,0.03620879423076876,0.08133247981808663,0.031090367715098804,0.017032052143957345
NTF3,,,,,,,,,,,-0.023471027756812653,,0.05445673540357318,,,,,0.10501693090019394,0.22761318439377526,,0.08158724432201,,,,
LTA,,,,-0.00887308985343294,,0.025034800296905895,,,,-0.012373783256552072,,,,-0.021730054971888454,,,,,,,,,0.12466427900296656,,
CKLF,0.03822041831299671,-0.008168672581781701,0.06865212135075045,0.049458293022857605,0.09118525759858291,0.03818870972407211,-0.11745959475108303,-0.1487474513249081,-0.3385800933470904,-0.04095677593965151,0.006443868914181439,-0.2418071117015729,0.014476788998390264,-0.24851801778744984,0.06136881863223272,0.11389910035785718,0.06843574824194304,0.07004136146036213,0.09521591564589962,0.06704124720253923,-0.0045730234895343235,0.05959653755121376,0.029411717936414252,-0.0929585889418323,0.009626603717840167
APELA,,,,,,,,,,,,,-0.04638814771141967,,,,,,,,,,,,
CD24,0.07232165812034924,-0.1413879703614566,-0.05921598244789932,0.07554052081040129,0.009061076225652106,0.06941360324582235,0.0003358361029525358,0.07992987248079138,-0.008859920190206753,0.10670326209823379,-0.042417823670376255,0.010613504703748233,0.05019145886808062,0.051508881862665626,0.07700136301944804,-0.09923844482987487,-0.024135548169196164,0.14355959190513062,0.16592770207368596,0.03793307630568233,0.2599378185230162,0.1427269690351762,0.14212288371277082,0.09035899900541669,0.07066253876095868
