,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
QDPR,0.0367384707686761,-0.07512613775513956,-0.08800670154034086,0.032216451453806916,-0.0977042336386416,-0.027501888021452058,-0.12269145566107252,-0.05012018005082708,-0.17678087544950516,-0.04166714954696911,0.0029443957441876076,0.1907451568729715,-0.04423606244113401,0.04798629029762312,-0.028839014913908938,-0.12393482756486987,-0.10172531120369502,-0.059159417845103174,-0.07375786307163681,-0.010263157524856436,0.04101836818701689,-0.31777562584695696
POMC,-0.03154225734011739,-0.09363198852329388,-0.005547017166887858,0.0326617534105298,,-0.00452035485115484,-0.09626291845446573,0.008620036073814265,0.030282848097365124,-0.032360650195886013,0.04148422482247232,0.10710004559179125,-0.028602089615501727,0.062374380807064436,0.11635641711316912,-0.053056321505297405,-0.046694269450864856,0.021728065004365072,0.034330471155797265,,0.03942303611418365,-0.042018114363200944
CCL18,,0.06768447672227905,0.06832146528390981,,,,,,,,-0.006812447068441374,0.32489665696422604,,,-0.001982915412792358,0.0577887444092698,0.164797035222599,,0.08223893625111013,,,
CCL17,,,,,,-0.020177257671066217,,,0.009221544259499398,-0.014891941327543531,,,-0.012195421313725526,,,0.17684117485051956,0.12904438783238506,0.01688356950282867,,,0.030795323037108885,
VEGFD,,0.0006895850187717349,0.04467568424827178,-0.016066818902970348,,0.0655139981831607,-0.01525101180165946,-0.013524122405946401,-0.0065287198667012,-0.010923419058336818,-0.02958021110908228,0.13265469813740471,-0.013070210754810935,,-0.0844927771146902,,0.017810729798981573,0.05598189195942666,,,,
TNFSF13,,,-0.04079095700996313,,,-0.043810207614776164,,,,,,,,,,-0.1009419907029742,0.014215996520985175,0.012592750919808677,-0.007247157580146433,,0.03314518035429693,-0.05888095865826397
WNT5A,0.005333376997833114,-0.020289346724811027,0.05884495805124769,-0.04199161946149573,-0.04469931912620818,-0.05443242516036558,-0.10981552704521626,0.07494753447301672,-0.05174422225328036,-0.021136678021431342,-0.012607617257594829,0.10257166763713467,0.07184372871371902,0.06584111492867728,0.04409746948483984,0.08641908259184548,0.16180740124895363,0.02398421556767352,0.005959007101075297,0.023208090187504932,0.07869977969269779,0.20731611715921905
CXCL8,,0.31058593159124326,0.23134679870035232,0.01703708815882389,0.15469656189874723,0.3663726703635179,0.3620918696133757,0.09788963718184455,0.1553772477206248,-0.010172362793174277,0.03402894004396531,0.1609081189084625,0.14214729124164835,,0.13767290499605556,0.5064521319662074,0.3730979588836127,0.05631080005772348,0.18033650381628424,0.1371253743130113,0.09900873102630281,0.4311081290571434
GRN,0.08682012414781798,0.03759892118625616,-0.05753186446542005,-0.007974283877162147,-0.02304569154768829,-0.11549629395747918,0.03696744731027623,0.0665872173161589,-0.05797112145601923,-0.02695765898510401,0.08845230672397861,0.05723505776229489,0.011653522770562433,-0.008901695948755518,0.02326208308176097,0.04742545620490548,0.10441000655523432,0.05763329008091091,0.12977214387772043,0.030312815207280273,0.08364440262419341,-0.050916936686162394
MIA,0.021815897300019177,0.009560120845914998,0.07070790323584122,-0.010295559593492671,0.0676672308237133,0.0739885587134663,0.0717163127993466,0.009327055502501812,0.08141028505033916,-0.012423088728224566,,0.08392009975288077,-0.017900252604584437,0.061998048860826854,0.06559171652680976,-0.12971686430713203,-0.1663557354272746,0.024719568757150114,0.15328051173240814,,0.0404992093835845,0.04489364692677694
COL4A4,-0.01938332259937024,-0.07830382699596099,-0.013920391676237032,0.03723144024626789,0.03154525377603001,0.02571380434785492,-0.06958697685016853,-0.016099501741145963,-0.03475297116901669,-0.02086980108794473,,,-0.0173639091096798,,,-0.021776187378102205,-0.06190846638444499,0.12137859839439044,-0.0011658047202512127,,0.040588055672156356,0.12011132975376504
TAC1,-0.01673685032759285,-0.08963414260448696,-0.02904539575301142,0.0423299799146023,-0.09482499916110701,-0.03502044306848044,-0.16607587400216617,-0.06550842618471249,-0.20812399685924432,-0.046572461472368536,0.024335671666246526,,-0.03077248090039835,,,,,,-0.02615586564871247,-0.000594890621293489,0.05943985245956788,-0.13522460313384815
RARRES2,-0.03157269127242362,-0.05487762125732934,0.014402066344224033,0.0062309860180713005,0.09654246765109074,-0.1316023464883104,0.0991264020828392,0.0616674600632071,-0.24615587235794995,0.007566539450105923,0.027646862426541918,0.029549052001974996,-0.03701457508459685,-0.013325405128077821,0.05885087180659541,0.38219040219229833,0.3221542481344633,-0.057490856857177045,0.09039650093610348,-0.024956982686749087,0.04654642530670731,0.3789104324660002
FGF7,-0.02423916969267136,0.004834503634365476,,0.07267279913905675,0.018072366695138512,0.05041662907516537,-0.025528984163371335,0.0326455970515311,-0.026693070985030088,-0.0433214183613519,0.04566635438017168,0.08753107142466032,0.050028336120270175,0.003400145109279273,0.08105162066732798,-0.04847372220381831,-0.03097313881503109,0.08704656838338186,0.06478001575155712,0.10216158426465556,0.023594854885953684,-0.04906197910800636
EFNA2,,,,,,,,,,,,,,,,,-0.05876066300735546,,,,,
HBEGF,-0.060252836839773345,0.10465745317335415,0.06156619532600511,-0.030016519865246546,0.03402135144046399,0.07920908125536232,0.18796445579269586,0.07730635407736175,0.22148537148555,-0.018130338591833682,-0.006411332335722377,0.24702055927568642,-0.009267189747354056,-0.011856694231504823,-0.030304608097899307,0.17325026393441154,0.1485242959814441,-0.006496977482639454,0.12059051302395708,0.09396489400727766,0.056360619884561966,0.2565522511442631
CSF3,,0.1593643593727837,,,0.15355970968461127,0.3077529099267086,0.3384622159417801,0.1676487474643629,,,,0.09118559421790574,,,,0.5100874849835896,0.4097556202747567,,0.11870749761954867,-0.03770286622845982,-0.036120624256460815,0.2427781139785848
PI3,,0.1527392189353991,0.12604575993446124,,0.10866935896488672,0.2678374969518139,0.28947847228805335,0.08288003922683242,,,,,,,-0.03862474741286998,0.5444668799603459,0.40957091991652317,0.028408014005603468,0.23884364746704678,,-0.05469396221424641,0.4213861016130064
PCSK1N,-0.03396394788372169,-0.14670168889313268,-0.086828106055295,-0.0021106795829094046,-0.1217590386250721,-0.2010016878630687,-0.11943678600579882,-0.06734732133402888,0.054444059800386684,-0.030633216252953278,-0.01567712933645575,0.12957649111441544,-0.043556034787927696,0.0293401232308421,-0.024251945841933242,-0.14245849196431914,-0.2742080612368977,0.026890417894496334,-0.0968068834320679,0.059504126045189815,-0.03306770899949007,-0.3160706001422266
NTS,,,,,,,0.051960382872006786,0.07410523515285085,-0.03102983054866045,-0.00846005632884475,0.09530312839332133,,,,,-0.09990103264952405,-0.08425549336999613,,-0.022841856879639973,,0.07453873040545232,
SFRP1,0.03674826015672472,-0.03227116972542028,0.00788265296429199,0.01830129361114333,,-0.055418005012021744,-0.0442820142059836,-0.029362485646045093,0.00021088222966522883,-0.014891941477517613,0.043535134031771686,0.10864034381473284,-0.034823329049631646,0.06726390028399414,-0.057120545585820526,0.03363004861221007,-0.05522199070168563,-0.007973277062212701,-0.1466886022422857,-0.05560155769231644,0.007468531559461443,0.004304804513163425
CXCL13,,,,0.06380606621227967,0.07715657294803395,,-0.004450700850878847,,,,,0.12139501801924192,,,,0.1556208595854035,0.17517075975438798,,0.06342892018484275,,,0.15009406671941392
MICA,-0.06420753975218593,0.055759067144686605,0.021013777755939683,0.01952484000369936,0.03664003044185322,0.13959965141485425,0.09511190447784311,0.04359715326788474,0.015430130901087337,-0.04505315038708328,0.02896767823361251,0.022281246648675188,-0.045322895635199964,0.0786756395837224,-0.03804456937056493,0.05501811178552621,0.11696374076503882,0.04240507515044411,-0.017024906962893802,-0.06271935392342053,0.03752875144050007,0.05435735581859102
TG,-0.01938331823126386,0.03967712326589463,0.015335681415785047,0.036153090426818565,,0.043998425996742155,-0.033821557731364554,-0.02055726239428965,0.018168157323215438,0.015082443130795356,,-0.007249157989133753,0.0573956586083101,0.05992140664043108,0.006427978363683316,-0.029037810216530322,-0.04981018984092748,,-0.037342628172201346,,0.04416889069096714,0.05979960962920314
ADA,0.06032654760823651,-0.026825124554143483,-0.022260721135652937,0.006307871747673198,0.041585562711273685,0.019753092290887134,-0.08272447734539078,0.08750849905879611,0.10930898568964666,0.014589688637232794,0.06418030823652479,0.2538775583446833,0.030614064982164537,0.045552049112934395,-0.10927401110806305,0.022882030777663404,0.028922082025522385,0.021529482160195568,-0.011283879670761414,0.032794273981035425,0.06834254702003091,0.07238661481551452
LAMC3,-0.060650219911438596,0.05452098100554373,-0.08116254582948373,-0.006821799255834275,-0.026212108240995034,-0.07932117783733011,-0.0351410295690593,0.08440815567908408,0.06845802682444503,-0.023782840606210467,0.029680072908372927,0.11113871180373706,0.0026323854093488882,-0.012091555785803532,-0.08657993599543964,0.0038492215666119985,0.05599262978566298,-0.02764604233135871,0.10505868180724401,0.10541657435183002,0.09673281544476439,-0.12012807625334974
CCL7,,,0.10657826416371735,,,0.024570630406028977,0.16815649540767272,,,,,,,,,0.13084762888790558,,,,,0.025355866775583918,0.3486447433206022
NGF,,0.02657367258755556,0.046916031770479955,,,0.20536100106457808,0.10296776640093662,,,,-0.0266317094987209,0.1023722204567048,,,,-0.041015848773321165,-0.0660968496458206,,0.046435876667271885,,0.1532541376983599,0.1038742703798408
TNFSF15,,0.0275775842938555,,,,0.039753996090492946,0.06947778661179349,,,,,0.031721949350285834,,0.14160791448928828,,0.052808983200493084,,,0.09894654612105876,,0.0244516014311991,0.1044066770241495
HMGB1,0.004044242406185057,-0.028022323528437736,-0.1543281008936957,-0.014780033990057598,-0.08432587575737163,-0.18625455715954636,-0.15812556929665048,0.031409231047308986,-0.10668787459298881,0.02542574709241612,-0.01325921180137422,0.2714776345689721,-0.013319804124633699,-0.04113847095621842,-0.13869186879501633,-0.1581934153614859,-0.05625252445400946,-0.04518831628071395,-0.038912719990367085,-0.03029153379865524,-0.0757206814710112,-0.14378527067145552
ITGB3BP,0.03762498506217564,0.028807658706938133,-0.014641921397816306,-0.04034718510925191,0.01855092087206564,0.04582366580966173,0.013206228568468805,0.07500369678407592,0.05051382019407399,-0.0082877910886531,0.002051737510741356,0.17401269065082575,0.0354441366377917,0.03171317355745713,0.02369317986586318,0.06893941131836172,0.04797270761587432,0.005255225282058494,0.039210922046453454,0.03148800752761355,0.022396786480884848,0.002322636899089401
AANAT,,-0.06529648659772479,0.015033090804240519,,,0.010296295153329542,0.009079463704234769,0.08331680262127245,-0.004706078774068015,-0.01242308941922848,-0.02503772355302113,,0.06684098910781246,,-0.10213593639020871,0.03820706002703759,-0.0004271716177948573,0.0033462925621658016,,,0.014399782454644303,-0.042527980630777625
RELN,-0.01606928470720313,-0.03390333944203729,-0.04441342036058489,0.022083387121957742,0.010908595960174126,0.02964753590127935,-0.04678229676385169,-0.04508336451439368,-0.07175047316023879,-0.03015530021697953,-0.0492350503482359,,-0.01811081524723959,,,,,0.006490618503628239,0.03662990937063015,-0.06835609195071024,,-0.08886042701421513
IL15,-0.02153742641598648,0.10567469661274917,0.053097884725506084,-0.03482203916661431,,-0.00038463088099426426,0.03374381757224827,0.06074110558845043,-0.026073195061961395,0.017503545450226247,0.036588571086314664,0.11940284362916455,-0.015172208226332012,-0.006464852573173008,-0.025797510906466682,0.022820135677461113,0.007875586851365808,0.045125168892361164,-0.049993399396022785,-0.03987651081061861,0.06318457074121168,0.02742330375687426
UTS2,,,,,,,,-0.012472498507626816,,,,,,0.052713364541672386,0.02722461782696439,0.07207570913855058,,,,,,
BSG,0.03938339692644922,-0.16742379609597036,-0.18045606750630472,0.00682238416312217,-0.03967499517700108,0.044268687647430235,0.00666496563678765,-0.04181066440611727,0.3124047123058701,-0.0008728880092325721,0.02137007722545487,-0.0014643141373168452,-0.044166815400736525,0.07181342563817149,0.08714569716859187,0.2812303974625804,0.18051283870376386,0.07807773002900348,0.07851094837347439,0.019961781161899835,0.027205927522449002,0.03147257279549954
ADAMTS3,0.045618184737403526,-0.006136945465801061,-0.04704941414304944,0.05013646668782189,,0.05118695492415238,-0.03147288892513261,0.08769697746644425,0.026259492156834034,-0.01619105208591892,0.03989652212807336,0.14417360262075393,0.07251467116956276,0.12515059140016735,-0.15281742986814947,-0.057011002418694404,-0.10256845903181058,-0.002576406042377529,-0.09066773233918701,-0.04584632293710101,0.09972259473783196,-0.0014610857004010492
CD34,-0.04767821274240304,-0.014629158513600042,-0.09926859623183548,0.01501210970249089,-0.06554595896361204,-0.021232080516701127,-0.046680786439062934,0.05840451458723403,-0.007577862786301849,0.025825876657707022,0.015273740533759994,0.18945873507961025,0.06091855010605631,-0.04239195949542421,-0.14326202080734446,-0.04811652919713957,0.013185022640391732,0.07996647822193459,0.022022739267402208,0.049621474978430766,0.011704470576616948,0.032690591086037044
CCL23,,,,,,,,0.004133202604676129,,,,,,-0.02815351564177537,,,,,,,,
PLAT,-0.05066177472656163,-0.009785042300306968,-0.15645266808218253,-0.008656778318846243,-0.059295909422128985,-0.19686236725527503,0.1012131893781593,0.0719661638343048,0.26696039886698514,0.02666929485369308,0.04371343282267105,0.1307220481072825,-0.02191251854282263,-0.022785328940378092,-0.06575401915440816,-0.24810140731185906,-0.27769829907409094,0.044673399770967105,-0.0685977404038692,0.0851424764461854,0.028124432438711554,-0.16906222946270402
NTF3,,,,,,,,,,0.009881108936444217,,-0.08200980630338123,,,,-0.12155816075318181,-0.12719976124695598,,-0.08605103816410974,,,
LTA,,,,-0.02442526834316948,,0.023832500933847568,,,0.0041789463729368205,,,,0.0296220678646605,,,,,,,,0.012497939963089856,
CKLF,0.021147495121636564,0.015209988208637707,-0.12852828125411558,0.011083756832569,0.016834811854711976,-0.05448944555847654,0.03509520403286997,-0.00405400378860097,-0.031006755465767824,0.008355547184407435,0.08444222317982246,0.15615763434791047,0.05414756957422078,0.07085475548350695,-0.03892725698231749,-0.20465895999118702,-0.11223622381080126,-0.06590490943498342,-0.02425017861251803,0.06639991415778713,0.0633944227130311,-0.12222724221492656
APELA,,,,,,,,,,,,0.0791746176811784,,,,,,,,,,
CD24,0.002611255203062638,-0.04642569311028338,-0.08718535324576393,-0.010130671154097956,0.028916569899331054,0.01776394875876216,-0.14938414404358008,-8.629256697438152e-06,-0.24905422400676805,0.0005879923635576462,0.0981244843902785,0.1144370075355189,-0.0018716057658588142,0.11587892973334962,-0.08033169402988297,-0.261176325658073,-0.2769959879760631,-0.02411631751168107,-0.14860199824720874,0.019561748777554688,0.09343193318368409,0.07935824224454352
HSP90AA1,0.05050481470302295,-0.09709672399433265,0.12183099334222264,0.01631741043180354,0.017108337891918277,-0.044812260641418904,0.030412079320778992,-0.10385419526345294,-0.03986220458548222,-0.005576776510875876,-0.08702214166649656,-0.0757286367545374,0.041262096226274754,0.009259263110540846,0.07856246602379138,0.32601664503858546,0.22913612678150097,-0.004389078469353665,0.03650377322290661,-0.043368011922070064,-0.0767454677376862,0.10033918314899354
BMP4,-0.019948248440661332,-0.06859549485907379,-0.029919442698918827,0.027117423479373442,-0.004735351813561264,0.14221385946747014,-0.01118803474530325,0.03067942286261407,-0.051973292995227835,-0.030476046238492635,0.03091114633322148,-0.06037260941786337,-0.012928290057518608,-0.06226881472846967,-0.07719229845285439,0.005749626285668064,-0.03167950801125942,-0.015184473002660858,0.030613383168481282,,0.024708767068588877,0.026659214942369454
SCGB3A1,,,-0.015005765827863582,,0.10820799708867704,,-0.01599062855804514,,,-0.010478997431499042,-0.04407340021016879,0.0761761734946477,-0.010586967563132215,0.11839329407094801,-0.0095989335235829,-0.023702585089927612,-0.0593614880490525,,0.06058294865856273,,0.007261541211867573,0.018012742899023493
IGFBP4,-0.05495227685059265,0.06847244112389247,-0.05262373203444164,0.034703186803364275,0.03694373535511337,-0.042015826050988615,0.15100187100344536,0.11212011570201842,0.11803035423371123,-0.046149299546226985,0.06320159838077113,0.22661558258837686,0.011099753811774938,-0.09439867169322078,-0.1683635226071224,0.040971886038012946,0.178560452149653,0.06649249833873502,0.24641225907105066,0.0464595742396006,0.06249083207162338,-0.039800687409768123
RSPO4,,0.04066113190180153,,-0.023011761639856982,,0.014186833229251728,0.035836751347878754,,0.06181177606898351,-0.010478995898708616,,,0.04517460293150706,,,,,,0.042578014672962454,,0.0013562832697340266,0.05737508544166188
LEFTY2,-0.01919166996840603,0.00827058476426189,-0.005805286471669245,0.001612182623868064,0.023932029202191715,-0.040184573822421826,-0.011509059774719516,0.0617760872811301,0.05340779773545317,-0.011490347163869749,-0.0266317094987209,-0.0463669459517874,0.017771161480461206,0.07611523868293829,0.0013378997456602484,-0.0023530030637963894,-0.04045140522232044,0.026927065348344225,-0.058908922456656784,-0.06174301567868977,0.013091299561182886,-0.0724648497445587
PF4,,,-0.024786072417243756,0.008005978147739021,,-0.01955388452672652,,,,,,,,,,,-0.06561135519329982,,,,-0.012903147208987492,-0.05844072695701209
ANGPTL2,-0.023625285647765733,0.04126407262603436,-0.12304634132951703,-0.03975663760916492,-0.03735312068611392,-0.0825925230150752,-0.038552367247272394,0.023918266923429285,-0.06117083137528131,-0.030731483886667285,0.05099889149478402,-0.18990290069249052,0.016041219241355997,0.07734641849280838,-0.09413411794327908,-0.1958571327183245,-0.17750121075418043,-0.04209863331263993,-0.05547992677626646,-0.06183550233563868,0.019619084684517965,-0.11884850456723009
LRIG2,-0.05910145268966458,0.006226055415515629,-0.012842049602097306,-0.010204811807598121,0.01471521956762625,-0.0010827569113643972,-0.03083525096411505,0.08142998762110341,0.07106695621326596,-0.004876482404541928,-0.007947836365977737,0.11539213535041247,-0.02070844419412061,0.04734331690404365,0.010503333981372842,-0.020855199861327393,0.0585884498340415,0.010663172607167056,0.03844562278145431,-0.02140271850104959,0.013097580552572005,0.022991281163837887
ICOSLG,-0.001682904779562146,0.15331184065012013,-0.00630143517020663,-0.05132808569760556,0.043450852574785336,0.07923147846274897,0.10544689441237921,0.0052622158862851995,0.06571090371816962,0.05241555833257358,0.006248028657641215,0.032702006829015674,0.06731476724291506,0.030299502105156865,0.002659882629993151,0.09564411876880101,0.02805189384810365,-0.03444777977434783,-0.02667148127827195,-0.0901507889819823,0.03630662054857433,0.06519522664128903
WIF1,,-0.1427203003714028,-0.0014782200240360543,,0.020264509854664957,,-0.09027829454331658,-0.04014302334107351,-0.04866379472721031,-0.019719300654911374,-0.06100569265705967,,-0.043228454694079876,,,,,,-0.01449814433230128,-0.013785890426831688,,-0.03420842032519473
NPPC,-0.004717114754911209,-0.0386668472108714,-0.011241851432094541,,-0.016426050554712128,-0.005638743390019212,0.01751178730171059,-0.004658414291712424,-0.017263665669543765,-0.014563239866350722,-0.0413626876766163,,0.07152985003804156,-0.024874597312878027,-0.022803146493534623,-0.04602501045694228,-0.042607435204518165,0.06016683518190497,0.0366658158668379,-0.06926294877346714,,-0.06737556371263535
LYZ,0.05126710326240891,0.047342933782567334,0.08443896664161318,-0.07733990110918122,-0.02396621656236732,0.014131844589079382,0.18662500308483718,0.06791981717511818,0.0034880235658960885,-0.06497605438129668,0.09580763038311485,0.19214842444067728,-0.034634621844318376,0.05991885675047234,0.07171435333687363,0.030528317959283922,-0.07694053303416357,0.0030124456417599376,0.03673911936705165,0.024242515717328543,0.03616506823655117,0.01139313273756894
EREG,,,,,0.09375750382055623,,0.23836878619763904,,,,0.05304654718236004,0.022624802218596533,,,,0.2474719300968691,0.269754741521295,,0.11089347762846842,,0.011048359011435199,-0.01542348710065156
SPTAN1,-0.01531268369328272,-0.13043760287677503,-0.16718044011533587,0.04060562066210353,-0.12770208693508991,-0.24151120669217105,-0.09424370949039952,0.006788032071693959,-0.19041595877357456,-0.03542329673859783,-0.03983020626866254,0.17374444746619214,-0.07610625288572463,0.0037670888032380434,-0.07656945470630362,-0.13327953628101208,-0.16752316317229818,0.04569724534525211,-0.05698581635329671,0.07855367412344706,-0.02917038809137136,-0.2695357205104002
PTH2,,,,,,,,,,,,,,,,,,,0.03180996557860718,,,
LIPC,-0.024816449713384398,-0.03396729872599786,-0.01823578328794868,-0.0334394298923844,,-0.026102611023324368,-0.03505057368158376,0.05887680336229456,-0.0272599895341689,,0.0084006749611022,0.061491999653223474,-0.023834123242246326,-0.026376964184020975,0.04992628531800885,,,-0.01979876961543341,,,0.05066926945404636,-0.05780694711768995
COL8A1,0.02375164407813097,0.10926519857883545,0.015814713871622293,0.03255625206787478,0.05577369281309254,-0.01647773144510912,0.0019181708497326144,0.029748992700846227,0.11329781237159346,-0.010466362962739032,0.031958197862272594,-0.20124756876957886,-0.04807490353853506,0.0022009643676267846,0.06810519436655928,-0.11298587218128352,-0.04343363895557274,0.11629763334957377,0.10095636353090073,0.009716386448308427,-0.04108153018065512,0.0593959826222048
GSTM2,0.010434351003346418,-0.023251202284590374,-0.013035575822249497,-0.006265954438157944,-0.052780829265915846,0.019300944822139125,-0.052328112485081166,0.006832185420434735,0.1063391515995274,-0.030972512967268304,0.03344730005711288,0.12622652096619866,-0.04216147609314524,-0.023460683314356995,0.04180824590084917,-0.07693198318549134,-0.07214716099328004,0.009856680290360154,0.02600429988218005,-0.03958315911755484,-0.07254304000352352,-0.013735761572007224
IL4,,,,,,,,,,,,,,,0.01278575665218105,,,,,,,
SPX,0.09016491612912057,-0.11159630473584314,0.009807634093896823,-0.04195429054359598,,0.0026145202280864186,-0.08405659959339797,-0.002636296952934322,-0.11444328881139575,0.009237593929282195,-0.009305725554545835,,-0.032773537657050836,-0.032976050365927725,,-0.07145946491764193,0.08203046761301946,-0.03281303383729625,-0.07957416450563815,-0.003999606068589693,0.0016863424844021503,-0.1147492981716462
MFGE8,-0.02965206138368482,0.08549082772195678,-0.09804430904497148,0.021203522278918228,0.07438664441027132,0.006201829341720148,0.08423106203134617,0.03438573166906045,0.09934943065364597,-0.05224262598899919,0.043608836649747615,0.015155240259169448,0.022487093465324074,-0.060087056036856164,-0.14183189602073065,0.1570799223808407,0.11566856740131345,0.08931565004877236,0.06147209063237315,-0.002109018121716011,-0.027582028633601048,0.1840551300435762
TGFA,-0.04361227488026187,0.03803651432904369,-0.06364841964830548,0.05896768869094785,0.0405856088705023,0.031616411387902325,0.054274822011999624,0.005755542107568648,0.231856071593179,-0.01803984214421935,0.047544552745327054,0.07336430944803873,-0.0252212607981394,0.030517250449464486,0.1432109546386165,0.05355916933246491,-0.04830086038496345,0.06335895994796012,0.024661746956206567,0.09760231979501284,0.04502655016177459,0.06338301381839744
SLIT2,-0.019948245248642433,-0.10606167338203054,-0.00891124771850438,0.01708590104214524,0.008417043752819158,0.04716736011291383,0.04213507589633137,-0.04228322786396309,-0.08068892185863329,0.05928587264159046,-0.07479118415038505,0.04885522871183282,-0.013627513955905465,0.06718687048697801,0.05360936181611099,0.008810159240146633,0.005697474131911819,-0.041909932736841966,-0.004559044217472914,-0.031608683089205794,0.05306777397386284,0.12165646741284866
PLTP,0.03496025993334996,-0.09383151078544133,-0.04097873593111729,-0.012840218185750834,-0.02226956935829593,-0.16929891083936313,0.14867403916408756,0.09447225647570366,-0.16959046479352385,0.009395536408870947,0.08691669128500781,0.2095765383497418,-0.016115855756053128,0.04130440336496348,0.02428334148257089,0.05806033320360866,0.10979109860439797,0.038436805772064264,0.18823741317564033,0.08862040031547475,0.05472653876163681,-0.08637061114305027
APOD,0.03666866893139087,-0.11504276758021119,-0.12276718708187245,-0.0023705974361770336,-0.11987005957593545,-0.12887671238180118,-0.20358576095509345,-0.0005454726898905383,-0.12680357823927893,-0.01753675650071945,0.020217790272980027,0.08217033573574847,-0.007988432776228648,-0.04181749266624154,0.04652686523233198,-0.23040392566285112,-0.2920141468184423,0.034666793598352466,0.06223439325047255,0.1680343011900219,0.04282195559103567,-0.1677278314441069
