,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,0.004994340482964593,,,,,,,,,0.10001190365765597,,,0.06614942852233514,,
BMP1,-0.08145645548511882,-0.02067768717159628,0.05461179313189632,0.006014147023401703,0.19929372051278454,0.027606939213392655,-0.016624113919155758,0.14239134481912263,-0.07855004017684249,0.009521074980089986,-0.009470207753193306,0.06726637544342016,0.07564249617646458,0.03275368010592032,0.007787713157393151,0.09204610323005696,-0.020404632289441723,-0.055889155720730055,0.11690200009854544,0.00025549675519669464,-0.005207045642592117,0.10444578622414778,0.05213120233426372
NDP,-0.01465177233848775,0.0963353901886907,0.08508283247630487,-0.018401532306261823,0.06350833814815735,0.06072770488253868,0.04117737842581589,-0.02679671343264504,0.054963023690472304,0.06855654129314807,-0.013621184862214033,0.053367048615847325,0.0390204123646578,-0.05950059571912546,-0.035299406247153636,0.08931516236097203,0.19445655153093322,-0.011922790044344595,-0.07350060921583594,0.013681236822311517,0.16126492385905444,-0.02405076667623075,0.12062485757625917
TNFSF18,0.022546613304276084,-0.020443945153166394,0.0016909672204407013,-0.029463287144075298,,,,-0.004725001187598189,-0.053836638935518946,-0.01369251213314805,,,,-0.057118088287531454,,,,-0.01866529869286546,,-0.05705512230300043,0.028119290513337333,-0.01032783301998987,
IL36G,,,,,,,,,,,,,-0.021356056581355184,,,,,,,,,,
RTN4,0.1244376655657401,0.011125217058804678,-0.025069543147996948,0.023335322829267334,0.036580510725571905,0.02163882549839209,0.02841389750289253,-0.2069363111818984,0.014490200221660195,-0.013726341773535806,0.014682128583116908,-0.19225439224647797,-0.028427491436380608,-0.011881095040551182,0.05078794752275356,-0.023430664201161727,-0.05236001676260115,0.026767436326476733,-0.0012035566980116324,-0.04700054365934556,0.07388880301551772,0.007294524102584705,0.0449959975659179
HEBP1,0.02814717946019947,0.008391000238570803,0.008079068120370552,0.020982690509720674,0.040504319646386094,0.021712858673318767,-0.022594932164928708,0.010139821856055664,-0.028094698144968455,-0.011034563592500518,0.014230985929086903,0.08475053089994582,0.037589588495803204,-0.07902259650610631,0.026227565940884604,0.05140085407424529,0.11957879354213341,0.06332736567891101,0.013655457821002673,-0.03087372526690423,0.1446373606006567,-0.06942037267453752,0.1284979671031104
WNT7B,0.11237167126849956,0.08496950932469138,-0.01301693135267421,0.020519843039744703,0.08350905896775807,-0.015063309301455684,0.0969700323189524,-0.06048318728469728,-0.04479543390109499,-0.049325257105800026,-0.017219594854312095,,0.01724409569545336,-0.017198499315147376,-0.06810794983355775,0.054739625561594944,-0.006369850885788479,-0.003890185917202406,-0.016249032021173473,0.04371835261399538,0.0645232085070615,-0.027352044062281398,0.07094878381615749
PTMA,0.038120852448814066,-0.07919421242013164,0.019727433064764918,0.009879077058101789,0.1923822823267438,0.01128414429180508,-0.08971935638140975,0.30773542959979455,0.1506421635459223,-0.02850280289815398,0.0998311346310669,0.2520778062339416,0.0580367024702057,0.04863378342342563,0.031688826280997257,-0.13132667919137697,-0.09776203550183801,0.09410225926624888,0.07779963752096154,0.04024777921686376,-0.17182152883683977,-0.05130687866331454,0.19178826436087934
FASLG,0.011711680807827963,,,,,,,,,,,,,,,,,,,,0.014557343516237536,,
