,MGH258,UKF243,UKF248,UKF255,UKF259,UKF275,UKF296,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
POMC,-0.051565263677115065,0.014014521008451008,-0.036911973246555485,,0.04781752934415751,-0.019030630042122833,0.02700199487105161,0.019771185427521567,-0.012013786087365329,0.040717606861975564,-0.0657231184894877,0.11832306378302973,0.0019531176224510136,0.056054333761753464,-0.023053868945830478,0.022021577134594444,-0.045452783466474175
CCL18,,-0.0296062980018633,-0.01943480342529391,,,,,0.11606059608473482,,-0.05062198344908922,,0.03434428554760127,0.033069948477038265,,-0.04071929775028331,,
CCL17,,,,,-0.021957033407848138,-0.02045546224770785,0.0372941436805217,,-0.01637662525414568,,,-0.021220111974706583,-0.03806696251176433,-0.02402075620772199,,-0.021224966464445518,
VEGFD,,-0.03335764437857511,0.05371927828860886,,-0.012751834955243534,-0.021793564878131874,-0.014824717764980348,0.01704079242752108,-0.01755133652359692,0.04991091707712851,-0.027502486521135665,,-0.026370146871404272,-0.02533448380910605,,,
TNFSF13,,,-0.014666130981092455,,-0.01514547023181533,,,,,,,0.01384319285281416,0.00025888802906212194,-0.025759154593876045,0.030497454070326727,0.06736361867434885,0.07845966632879188
WNT5A,0.013566404609431884,0.04064725810223282,-0.0479521163842307,-0.056046136860503463,-0.05194962202000904,-0.013149084600366498,0.012002126250534966,0.07666960815678016,0.04024783545800476,0.1281140979906852,-0.027911557872739773,0.005146480157669705,0.023796833252612542,0.02340114236565183,0.0018085391105045704,0.02747011430332336,-0.02110251289986946
CXCL8,,-0.008657880470214976,-0.06568945545587675,0.05129209732738196,0.06382136773025722,-0.03189701219014888,-0.01380542178290803,-0.06034451802096275,-0.024208541915408933,-0.16772984840244837,0.03980260986105476,-0.04442123532467522,-0.031427946664935966,0.11633980507068703,0.008600648725697694,-0.02136107007673401,-0.0627306781896288
GRN,0.03697824875629345,0.12662753806626648,-0.06392826643016353,-0.06859676358741515,-0.03903841962079079,0.010210410164209444,0.00532347834753328,0.014080011143936115,-0.014298538611418022,0.09910413463607372,-0.009771376288777448,0.03870160100146241,0.002988499333500645,0.05743278390767058,0.010725791198647451,-0.01650489563016695,0.026289501104985808
MIA,-0.024392715390146757,0.03355817254411183,-0.02782759419009716,0.0902150227600633,0.03364895421365533,0.012666487620360488,-0.016859994401174156,-0.028105230012354036,0.03217882831996127,-0.063640508490563,-0.03930597502082422,0.08877087647919135,0.04343007746111594,0.014718622159122943,-0.07580586644299425,-0.004825787320172755,0.0368763664388798
COL4A4,-0.02158258075049148,0.017564978335807734,-0.023341041010547795,-0.0009589500064951542,0.049486240352737514,0.03303034034153827,0.0014949419359818737,,0.0797832921419294,,-0.03753576029276717,0.07499239599387338,-0.02316606364169756,0.024028901242875954,-0.01529963619122776,-0.016465563870634102,-0.0316349550673734
TAC1,-0.01863583613450764,-0.04205669611891886,0.07294930890157894,-4.02869319711202e-05,-0.029520958386032893,-0.04255625006937519,-0.04336108598681923,,-0.041322835421766166,,,,,,0.04067467492614757,0.11039789713206972,0.0070213070436814535
RARRES2,0.04732889759864633,-0.03828380049299033,-0.0566148589216851,0.02140854703225718,-0.062121191778867706,-0.05966911296033161,0.04980691354478468,-0.10262032439576818,0.09010502530483505,0.0015167528223824901,-0.0797369767285586,-0.0014240044298275988,0.002041047267152234,-0.005346246922273485,-0.02635996747298112,0.06318202273909936,-0.026966559911228073
FGF7,-0.000558128023055409,0.035806536471230235,,-0.024821933502221376,-0.00719860183717636,0.0008551702789682004,-0.011879643553987039,0.06817172106767344,0.1140009038811147,-0.0005562709577729095,0.10493035980401443,-0.012671529780909742,0.052786980409441554,0.00011196035949349547,0.04233346774017631,0.06448578075987034,0.10750588609769807
EFNA2,,,,,,,,,,,,,0.05979674971812323,,,,
HBEGF,-0.048084516870765454,0.03799679908977189,-0.031119387336000524,-0.010742529357474639,0.013621173444908923,0.032862990294227575,0.019527012073123733,0.06752678077001953,0.05636712267682734,-0.023603758329306567,-0.0382056108827577,0.02066386964975025,-0.01218833884438928,0.0193145525136523,0.009823186984487392,-0.006952072574039901,-0.0006921144841293739
CSF3,,-0.03358026408966506,,-0.023107241087550346,0.20860543956038693,,,0.018257220294511458,,,,0.05249026025254579,-0.05076956466892659,,-0.020203865742770263,-0.022346615349517884,-0.033276353189477775
PI3,,-0.007884871214495118,-0.020446232608814178,-0.000262317601267498,0.07008196476814463,,,,,-0.06619715397471064,,-0.0692702266681029,-0.06125959770870767,0.07588288654754982,-0.04245805843302787,-0.029697025002940573,-0.023080628585990904
PCSK1N,0.01962241586604456,0.03174873104993019,0.03769646784250802,-0.06988370647115129,-0.08494338368425383,0.009932111217520266,-0.03162655445692529,0.022076059929061864,-0.04716375184829593,0.11537986331228124,0.01829757889264006,0.007952474540185843,0.009751084532465664,0.030380842382372493,0.017022373505501915,0.1028060334300678,0.007070413695153148
NTS,,,,,,0.055160777670978364,0.017757075311836457,,,,,-0.009995236939501448,0.026569654926444208,,0.004027794603681834,0.1473310078095844,
SFRP1,0.009319118919291991,-0.02710101616877696,0.05069268588252729,,-0.019158360366525195,0.034506368454333476,-0.02021059781720184,0.08052374715509487,-0.008994760934956754,0.14723696149638352,-0.01106780605269336,0.033590601637487144,0.006420333889330312,-0.005254289902478193,0.04570915338433833,-0.032323309135942745,0.08712180117499607
CXCL13,,,,-0.016778591142848045,,,,0.05306212999337704,,,,0.03831013176535871,-0.039509201316829355,,-0.03295670936746503,,0.010484418983793112
MICA,-0.030758369288177326,-0.04716506835018841,0.02482545909901004,0.13944378138299934,0.014829951059960437,-0.01550566284995547,0.04545817190561212,-0.031856772242900566,0.04847807660768104,0.01500805923161744,0.026816473924505778,0.06484675421777537,0.016814871536531543,0.04569705595351439,0.009018230647798393,0.08975867620827244,0.03890404392889318
TG,-0.021582575886773807,-0.0052401723076894976,0.004342120989556049,,-0.0206749061758131,-0.006670210288610081,0.004625574200834205,0.060312925692204304,0.03242035158178837,-0.0051698617467832945,-0.0479356033819877,0.0354599187340122,0.005533433343216554,,0.07160744386482186,0.03287556821414454,0.07744037246318904
ADA,0.028965217771942494,0.00638357983946877,-0.00039241934028592956,0.05627445615111048,0.0005127161724100559,0.06739925536844399,0.0006164751987546672,0.09028137916265189,0.04244464658396296,0.05702696852522754,0.10126590017003641,0.12617388654502773,-0.00782909572948272,-0.004187178367382746,0.04727471322463343,-0.05863033327249321,0.030422530615712862
LAMC3,0.024411928191944616,-0.05022593039424302,-0.035448359773968395,-0.030762269420361758,-0.03195173809354778,0.024600086849222366,0.01882836065996269,0.08682688088479344,-0.046096745479935405,0.04738022045498843,0.14122941753699197,0.1275532792160016,-0.01436345794543113,-0.015898910718710305,0.01998497439723642,-0.038220769479354814,-0.010639482414424705
CCL7,,,-0.012362176787247867,,-0.014947924132209377,,,,,,,-0.03180405660107903,,,,-0.02341708672405725,0.008621760425834976
NGF,,0.010678159698177975,-0.021225243649301468,,0.07927460339744588,,,0.0857305038020393,,,0.10146176112013854,0.050265599033384144,-0.024726170140053714,,-0.0346856223524403,0.0013042790705193115,-0.02460102416313496
TNFSF15,,-0.023934090322659817,,,0.05142355547461002,,,-0.01982670897126347,,,-0.017127451248827988,0.056984709674846305,,,-0.012546253768682729,0.014412105372917828,0.005199816563198168
HMGB1,0.005065193226327562,0.05915397682912433,0.0016623525953027066,-0.04637283620677695,-0.037008105716967866,-0.009386190168764064,0.01685862012322024,0.08570063726879615,-0.022021983130350385,0.05310822328470174,-0.0006369906869242871,-0.012351878495591063,-0.007530375467416106,-0.04066080148779877,0.0342638761258231,-0.04535456410923242,-0.02901788496532428
ITGB3BP,0.013296386939444587,0.08117924065794829,0.003798995201532645,0.11020669130646146,0.018533303521818895,-0.026396073226193126,0.057505087860580284,0.08156015030460753,0.08915250340003669,0.011051324887402224,-0.012424714122265477,0.011459134437017673,0.010799105318276117,0.002360561817932531,0.053639744637217414,0.035803810541900905,0.0313580507733385
AANAT,,-0.034675622326560664,-0.017935637744410017,,-0.01514547184826254,0.012151014787025268,-0.016859995338970094,,0.02443294879873713,-0.007282613439884302,,-0.02790113162846288,0.053469235511581455,0.03829215852945899,,0.10895513848018476,-0.020318500272719316
RELN,-0.017892527610674832,0.001464377026293899,-0.029852325503695553,-0.026022284079521472,-0.0038675468922475843,0.020276196935320203,0.03366523707126071,,-0.024320113813313213,,0.0007599235894896515,,,-0.03715781956209293,0.00959769945857617,,0.07610482426392873
IL15,0.04900528666003751,-0.0340218962574109,0.013216739876269899,,0.012660329143550026,0.02122167262235861,-0.020712029983182667,-0.038054207149862775,0.07853819494443416,-0.05058243310564636,0.018674940021025595,0.0592894037515136,-0.025348093557105707,0.07907950056149854,-0.03060417431369282,0.011013990138853043,-0.011412792815542881
UTS2,,,,,,,,,,0.12910224337057577,,0.14564791301586452,,,,,
BSG,0.028308927525256804,0.02109371317452628,0.07884855409023915,-0.05128856543190031,-0.01044059861028003,0.013086819541715249,-0.005145440443043296,-0.10219325849802481,0.04003394370814906,-0.08068623839717048,0.06275941051504325,0.0052181091999934206,0.02182381077198199,0.02264513093540422,-0.02329489591087991,-0.017473883165360145,0.1053648911855441
ADAMTS3,0.03844426708943786,0.009844076557549758,0.011944725225768916,,-0.0020724792493444374,-0.01850216951727033,0.02417267064608364,0.08587284144004971,0.027128006692357688,0.06854119210068589,,0.03869826076299821,0.014155443551273962,-0.01287178733343767,0.034264534194626585,0.070665029651788,0.060023950435656954
CD34,-0.02798614772793621,-0.027648519505630267,-0.01017928453845891,-0.011799528463831104,-0.02497514426909827,-6.771230737282795e-05,-0.03154459349506003,0.11425008203651787,-0.017996132857852152,0.04328471883984821,0.06139544398583428,0.08785266632754199,0.06918248147362008,-0.0712888006890896,0.029789797860709604,-0.018293491542568378,-0.023663229625527995
PLAT,0.005196545552692628,0.019395868554399606,-0.004583803498394757,0.01532960738612164,-0.045059658074852724,0.018392323131423183,0.030201726635459916,-0.03951722471299581,0.0096279446500746,0.018801292502542352,0.049944029910506914,0.08746354277813692,0.0039851031209906925,0.011263501428479247,0.09697068628548942,-0.02749812125288246,0.08442849433927797
NTF3,,,,,,,0.014399035427897852,0.020017060278757322,,,,0.01759052041798073,0.044661015193942284,,0.025972049061449332,,
LTA,,,,,-0.019158359470266985,-0.017849199325316416,,,-0.020374006988349076,,,,,,,-0.033345104413401404,
CKLF,0.0003167523264291288,0.13671952017240138,0.019800624948702803,-0.016502651784145953,-0.02172983197597806,0.04949012230549261,-0.020131958071483956,0.08138762948455905,0.007066506652416357,-0.007203911140828042,0.018690208850886618,0.1257433065956601,0.014865343304436555,-0.05719702153047868,0.05533931422204956,0.060253768016150594,0.012812571336011064
APELA,,,,,,,,0.018611407686193723,,,,,,,,,
CD24,0.030744285856713075,-0.012942371066047528,0.006520932164963761,-0.01036486552601832,0.0477726734876123,0.0029432890444527292,0.02295617212350361,0.09656268496149685,0.07440480801995747,0.023655900808885442,-0.11325383690779868,0.005289891265914541,0.0014497468512841862,0.01804105448049492,0.01918799965952578,0.06356189756738177,0.0425480351452117
HSP90AA1,0.020764808447208953,-0.09064237341890041,-0.0019438087220352068,0.048414504333576545,0.0012994076756025,-0.024147221352593475,-0.037533620083842464,0.03278183418324259,-0.03247708259637495,-0.12190043336864795,-0.012888352338855269,-0.12466443850339562,-0.11105988882960853,-0.07435864717030678,-0.03270707593566037,-0.0782890834043811,-0.044450165871795115
BMP4,0.020570776231312853,0.017397419512413453,-0.04301795945106806,-0.009033619963185614,0.013561785856257457,-0.051196687031324156,0.012230055053497653,-0.023214754929362688,0.059152240059998994,0.06200764752699547,-0.0375199316508641,-0.01322202354975043,0.002147216633050461,0.04883701463952622,-0.0434757424887987,0.006865770074537004,-0.056347727133690864
SCGB3A1,,,-0.012362175551046704,-0.024699355638325274,,,0.006073126261734022,0.01459811872099436,-0.01421671264149606,-0.018964720881333073,0.025734899510976614,-0.028996205439355716,0.02759223153551464,,-0.026054610182128506,-0.022739877291761013,0.02518760663098188
IGFBP4,0.03812693753799829,0.03509423680369777,-0.08325111312263062,-0.012616086268706521,0.014720522833550765,0.031224514989306392,0.03133970783643417,0.09270900759589265,0.042824913229037566,0.014811657402677408,0.03228071784329043,0.08317529363474671,-0.062217059722250924,0.010743988250801544,-0.0677492672869752,-0.02431211513175455,-0.07511776164718963
RSPO4,,-0.02363378784574978,,,-0.0293252257215288,0.03152400327336111,-0.014221568890573615,,0.0195201770661098,,-0.04703026174718863,,,,-0.017546671134404324,0.12453809910115982,-0.02562082400975881
LEFTY2,-0.021369182951294582,0.01859401352653352,-0.08129772108300963,-0.05930173454488853,-0.020614508712304552,-0.05112390259949367,0.05823361090480836,-0.022417858799992706,0.0022754907464551965,0.04777174224488706,,-0.026998042529317832,-0.028818015795734838,0.045043875878106425,-0.023862313507070576,0.03547511025783401,0.12201566340870731
PF4,,,-0.012823772714769014,,-0.013041769313687408,,,,,,,,-0.022972029530566214,,,-0.033345096697096906,-0.02007024119320126
ANGPTL2,0.006230749195864259,0.02281878609835027,-0.0626942391908347,-0.0046999891102005135,-0.057993177351989986,0.0026944819717514374,-0.02763476544587691,-0.031014977638296443,0.1200660136992976,0.10908831481176966,0.05376757404258962,0.10418849076230714,0.024707921388441984,0.030341685947219733,0.05003769546183374,-0.02004630213384137,0.05686531022412567
LRIG2,0.004642188638177571,0.02635310242020834,0.042630449164040615,-0.015450333098073397,0.01567043874126742,-0.013092453665104932,0.002529616167376496,0.05817871788464152,0.07011901696327928,0.0012310792568107887,0.11702872671740884,0.007488793177618657,0.028583056442908126,0.07061867521496003,-0.03625725377774215,-0.0031459170091421066,0.06738548993210039
ICOSLG,-0.04831376643931926,-0.009290767888893627,-0.033228255585932745,-0.032052849335317705,0.02257950163095808,-0.017436768492652268,-0.02698988199148438,0.0665926486702688,0.04194338313370983,-0.030634193659050218,0.043141119747464984,-0.03764276852169468,0.026504050632099787,-0.03324898392070447,0.059629728219674334,0.0009981140490949096,-0.00971477107078403
WIF1,,0.0171869924238035,-0.008576861112334055,0.05591361699971624,,-0.01601977298560957,-0.02676204814359319,,0.0555351418407816,,,,,,0.029883207721097683,,-0.02352720851947776
NPPC,-0.025856069633092418,-0.03628988996474537,0.0016756995401312025,0.03757918316891027,0.07878247957441106,-0.021994901089124445,-0.004856412081942419,,0.06311943207531345,-0.01792893665742157,-0.05729543141455852,-0.026688114088963818,0.004183571897326339,-0.010764022353172453,-0.030307546703341747,,-0.001966124532533384
LYZ,-0.02670843669766555,0.05104875850034391,-0.054156768910327696,-0.015625436028756545,0.023422566185678013,0.08390661533542951,0.013618933322280936,0.008577535663366123,-0.015124793216181816,-0.012588270591278958,0.058961731176425274,0.05498436158074426,0.04906338117276517,0.04462384361997481,-0.05340941320372854,0.05055703482604105,-0.05676871855641095
EREG,,,,0.03664748375165951,,,,-0.02621418689475089,,,,0.025755237129593808,-0.01550002500644302,,-0.021854674736012603,0.009539574327639324,-0.023106793076919322
SPTAN1,0.002947060404189064,-0.0180487055190742,0.05680740325327474,0.0422172209392549,-0.028900575601062885,-0.020629123945105302,0.02872698091285725,0.017397239277172523,0.02671209916376163,0.038811036734505096,0.010353314303819137,0.0223318205033148,0.07137781074545546,-0.012226735479972228,0.053863500261347945,0.028114188377725613,0.03546058098809667
PTH2,,,,,,,,,,,,,,,-0.02790505263579295,,
LIPC,-0.027632157858066685,-0.02358529364655035,0.0064221996238170865,,-0.023437030773149316,-0.01747964704098867,,-0.032777473253603084,0.08511207969694824,-0.05136734316272509,-0.04584656465926525,,,-0.034600429742522094,,0.07297772271652145,0.11846993706044767
COL8A1,0.01520760671534225,0.11721878723178863,-0.06097249681545994,-0.02884981221458544,0.03645179183961151,-0.0024278941424837053,-0.011339281477715232,-0.09741523201452129,0.05893025997746956,-0.07037079413874231,0.003071056931247069,0.032079312435490455,0.05234545308199045,-0.028956698484855523,0.0028694094072148615,0.05274784923126331,0.04770914574400868
GSTM2,0.006398417423614732,0.037003189125759145,-0.011529437262145663,-0.008168396417347788,0.016326327909368884,-0.002943453749919091,-0.03512984096192713,-0.01667445311512177,0.0428061204006,0.006979263689983544,0.026765665171794382,0.09230226278610949,-0.0303503152591194,0.06231401316925647,-0.025438243774597784,0.05599733257441196,-0.04811006164256467
IL4,,,,,,,,,,-0.049102277661750134,,,,,,,
SPX,-0.02056867930809482,-0.035501575093032096,0.059099336658755726,,0.04629336491863421,0.04291980792926617,0.009971915935146063,,-0.002601564364413908,,,-0.03206631490013069,0.05738799738165211,-0.0889077549004208,0.0015812700593701259,0.04866184879165573,-0.02411250869415256
MFGE8,0.08200793810485289,0.011294736135701084,-0.08169676855199111,-0.0048057668628925234,0.01431373816756068,-0.06324316631305829,0.0023279663263299807,-0.05700734667566625,0.028164538644315628,0.020693926370715113,0.08518015350656993,0.0769673886904085,0.0068866329926639,-0.02178830854775305,0.003580200942240592,-0.04945814343005645,0.01228926771852292
TGFA,-0.009042684613165953,-0.031002976477914862,0.08172081263295128,-0.0414018278489373,0.018832895098302598,-0.028999203111751942,0.030452756612886767,0.02167983029153467,0.021060081896948322,-0.03043668371937771,-0.041610825903438155,0.06169533284756617,0.051850628520784946,-0.08609312979603902,-0.02634451625836727,0.05218950874708464,0.05833908756574465
SLIT2,-0.0014113354769394611,-0.04789546754530222,-0.006265100486098373,-0.018358294608368134,0.04566395084652541,-0.023443225658049363,0.0695963606999457,0.056955369952751286,-0.0384934720654091,0.012954785176619766,0.03506307052074946,0.00812621322658045,0.09070182744642667,0.05705368540842056,0.031697887746618275,0.005713225068954231,0.058688791243839314
PLTP,4.083449499465003e-05,0.05442926921245976,-0.022262948091933174,-0.05321690341046871,-0.059234299381835165,-0.025989120898820488,0.017708457306540946,0.05659119337023263,0.013001284757430748,0.09117088049033635,0.06097137108826226,0.10643801549237238,-0.02562972078870652,-0.025261860923636397,0.020717907837935475,-0.02300208308594454,0.06913860769135698
APOD,-0.0205019920517521,0.00848847306154812,0.024064682940259218,-0.06255698137372283,-0.07630359879890318,-0.004466454962631935,0.0188131995093337,0.03364861301677836,-0.016263630999496376,-0.06757405879617381,0.04006146912445389,0.1392976784953851,0.010781410199902692,-0.004406436799307061,0.044571631161171237,0.00179577463454698,-0.05119977178997011
B2M,-0.004501768344170195,0.03942770468021643,-0.0708062173685778,-0.05828048422681486,-0.02970379429001838,0.017596202120875083,0.046587769388173134,0.02756333116202465,0.019743494020719787,-0.010521988417491955,0.09507979887281674,0.13291867268194477,-0.017251993365133684,0.03376408031204014,0.0071660965934228155,-0.0483562435008488,0.015014863075117568
OMG,0.009037419795584839,0.030355089390580403,0.12497648924065818,-0.0590549239038663,-0.07379686491911619,-0.02619730895393451,-0.04256006558463336,-0.016601588591428646,-0.04122406230206332,0.03844206821253515,-0.0014360845658442437,0.041939716235664955,0.07997508631261617,-0.022598316171341476,3.964118032587089e-05,0.07114753187349328,-0.0021449842651127867
CXCL3,-0.017380516813775754,-0.015677420510380617,-0.03166792063714725,-0.017664541387074077,0.12438292739760728,-0.013454877519613995,-0.015214072604785243,0.027296993538464563,-0.014672974486971396,-0.0995142404339657,,0.04140486089865023,0.024886683662747672,0.0034039111541214477,-0.017219866978877847,0.011754093485056277,0.00041080942436803154
CXCL10,0.007509286702162734,-0.022467257615306845,-0.0327772405913576,,0.04181261757946152,0.015632109523135478,-0.01101399400795053,-0.022621365145277753,0.006330011913921914,-0.10583492706332592,0.023747765282502952,0.07089260800273488,-0.030812151111184675,-0.028188878154228263,-0.02397591141526457,0.029716137947312742,0.022470553999671527
RSPO3,,,-0.016792444747401113,-0.023107241808290966,-0.015145470729183647,0.02067494861861268,-0.021003014268338022,,-0.015332975545003444,,,0.07179209939274075,0.0679569302513074,,-0.027385915191354634,0.012438422467711893,-0.022940625150986445
CORT,-0.021582580403082967,0.14969280284462472,0.07926438189889126,-0.030666458051100094,-0.03396488105726187,-0.034749621215776,-0.020399308492936735,,0.02666840034746235,,,0.013771085263559057,-0.024039061324976733,,-0.029182467399232227,,
NCAN,-0.0582404263744218,0.07793593191600606,0.07393199188879727,-0.020388646984111955,-0.04133333786370814,0.059352074217004745,-0.017569747401153104,,0.03214611459010082,-0.04977484150031246,0.1877017559506764,0.07316331852075726,0.06951489476699795,-0.0231094497804789,0.04528406294532535,-0.037701305697092166,0.08341971798819299
PRG4,,-0.020425156920343968,-0.018591237528682403,0.03476947547214521,-0.01494792646162146,-0.02653007943223468,,,0.0009380999255556742,,,0.015522364438201649,0.06031466459632071,,-0.024239515520371197,0.04812150900386353,-0.027935041426192124
ZG16B,,,-0.017142606346534448,,0.04957185904299119,-0.014182809187185773,,0.03630992908758284,,,,,,,,-0.01584314954756273,-0.01712197413795798
TGM2,-0.02658439979476877,0.06793925827508368,-0.049375197128686085,-0.011848859692557924,-0.013101336728354233,0.04202817276777212,0.04349385400997096,0.02484497554733145,0.011914716974637694,0.04135542538544281,0.054549192201021786,0.04961146897144611,-0.001138444113635654,-0.018679411339886525,-0.02605581992166417,0.0005899519623206495,-0.04516456078515168
VEGFC,-0.02158258179271712,-0.025947715741709836,0.02178507732614042,0.024759159584313937,0.08372034568496564,-0.0381908059956302,0.03873839961069771,0.015058892057832689,-0.018294996658041657,0.033098339640659113,0.07568121638102156,-0.008460287728171744,0.012412604472697986,0.13756693087419028,-0.004465291862949536,-0.017852791839152733,-0.041661791388826135
WNT6,,-0.03290861625619675,-0.019946098955624537,-0.05276255722289832,0.06171028052932152,-0.01416502893771253,,-0.03306891306936807,-0.01596694924203907,-0.06226502671479796,,0.009063782617302932,0.001513916476476882,,-0.023287296194765543,-0.03578534881380123,-0.017692136247428644
NRG4,,-0.02452466822096111,-0.011385998826614023,-0.017320119875130633,-0.018192310309740466,-0.027247472849860413,-0.02396225678241768,,-0.021343247515474364,,-0.03753571888750412,,,-0.022161511802670328,0.01037426456400557,0.08456748634557265,-0.026606259315224784
PMCH,,,-0.013122976395753622,,-0.025207218293133,0.04703757649804439,,,,,,0.08159992141016308,-0.033728089114637136,,-0.01334080983230227,-0.026375594877241358,0.04170567542117427
COL9A1,-0.029449742916868766,0.02258127648085079,-0.03438895625568678,0.021840828465152836,0.043663684707897166,-0.03011700515867195,0.05397610527579714,,0.01753458811196379,0.0713768049579073,0.07837275242995369,0.07264795762361924,0.08336042554175062,-0.011515789013855913,-0.04968660492505996,0.034217162466714,0.048445929340215424
GDF11,0.023430091669168356,-0.015980841043189087,0.03538162545432148,-0.02317100179590634,0.04155434130655055,0.0021649759328856515,-0.024687290860996313,0.04201325326909802,0.09455878345778178,0.09875590376969326,-0.018839910892500533,0.0483776468267379,-0.020359117364034895,-0.013009039518202708,0.04892777085911658,0.061683694232709335,0.09682909900960804
RAET1E,,,,,,,,,,,,,,,,0.03781590345377302,
IL24,,,,,,,,-0.0186487758318414,,,,0.011186067094175363,-0.02260575219911058,,,,-0.029744912811755002
SORBS1,-0.001681361186710876,-0.017513157330805357,0.003700504412454269,-0.007311548902699983,-0.03741651119675089,0.04381779989824564,0.03371165607856429,0.05511661742854718,0.009596971851756224,0.04999723112434557,-0.00013041882010158014,0.01865810023079726,0.0368908461483638,-0.00733961040326333,0.01534410930129467,0.07073953440404415,-0.01261681736168544
DLL1,-0.001244300348845942,-0.04877727224004843,0.04263146344577657,0.053003244045020353,0.0328455167798621,-0.07020293461551494,-0.002842328257752365,0.022690583658092334,0.06028094082675521,0.17255432680179061,-0.0526518966937749,0.012444181755865702,0.018799611871071306,0.018419722421204276,0.08308801749423131,0.014327547014648034,0.0122008634906059
TLN1,-0.02255930471289992,0.02380903888647815,-0.07022426595815498,0.02696402899669684,-0.06182733617014723,0.013493043804479554,0.0032681739569367114,0.05820731553315431,0.07607460137874646,-0.00014836166470540496,0.11921583239858446,0.005385989817105405,-0.06220670769922438,0.015052304245277471,-0.016678991045098825,-0.009254445794962846,-0.03332695456517693
COL2A1,0.025978501217901594,0.022326406632166073,0.036093140160026974,,,,,,0.00739763653096519,,,0.07892105947665733,0.051948197859213625,,0.053064900577864345,-0.034584308604359244,-0.023970811565773003
