,UKF304,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk,ZH916inf
ITGB3BP,-0.029923067129925682,0.030419130377402657,0.014003000250172787,0.047970466091666566,-0.06347866245359943,-0.008781588463228818,0.08646554784261354
AANAT,0.03402765723631026,,-0.025482004111023724,-0.02160666498937334,,0.026784827059126486,
RELN,-0.021381686340568407,-0.0732174886914919,,,-0.014536106219093087,-0.019946589958131204,0.04985829251215032
IL15,0.011328770448259095,0.01305218955985382,0.038028652412514005,-0.017652541299581173,-0.0023610590965335277,0.03843258501640346,
UTS2,,,-0.02169979146696265,,,,
BSG,0.11703839178586492,0.01464619728048563,0.061379398477181206,-0.04524149218191577,-0.062237374618776625,-0.009980978571100812,-0.000688425872458512
ADAMTS3,0.051720497926001835,,0.08787136972582084,0.00993485183197479,0.0607539559391711,0.007057739496738212,
CD34,0.011670838514428601,-0.04392967501052422,-0.04404248162212485,0.035597405227379024,0.026314571471302686,-0.061955797875419494,-0.07972321063250398
PLAT,-0.03046653204833559,0.08291859551724967,0.06103236376787753,0.038116156080734764,-0.01117494025616938,-0.012869501764367478,0.13822107977234857
NTF3,,,0.0022998116036036472,-0.02932076104495182,0.10700958367168982,,
CKLF,-0.0271213110962608,-0.029216260121309838,0.007148411271790593,0.03929130503026268,-0.00119340720583894,-0.05770820907286066,-0.03913588399136915
CD24,0.10425720044473599,-0.010315449508504302,0.04355871721307257,0.023159698389267274,0.0609815932987982,0.059930947370414205,0.155297576749662
HSP90AA1,0.0959757235402267,0.04198006688201541,-0.009755859034475893,-0.020567818023244484,-0.018560818987081895,0.11299497245243809,-0.02527177740807446
BMP4,-0.014379555934946138,0.02658802267681562,-0.021546638310872928,-0.003309267513182135,-0.006141598052570685,0.023953963714039773,
SCGB3A1,0.028038055367031408,0.06100377503774721,0.005877601655080557,0.027797345486026397,0.035718609145072876,-0.04185892306373547,
IGFBP4,-0.004581112743181024,-0.07672450120613546,-0.03679320998868879,-0.015169635649130032,-0.024083596361080956,-0.005197562452643591,0.1537014745348889
RSPO4,,-0.04808568652505521,,,0.026720654179187706,-0.02626638050985102,
LEFTY2,0.0045309514095741256,,0.010088069626810584,0.0708563525172007,0.09545639184612217,0.016782945659344427,
PF4,,,,-0.014716188839052813,,-0.02057594212833725,
ANGPTL2,-0.036368718809119245,-0.010047583430963219,-0.013133825732541213,0.07706637088952192,-0.02474311866198834,-0.02421140488926116,-0.047891230253897576
LRIG2,0.03780995398915389,-0.03721366613560191,-0.03875872353359574,0.007343870653027675,0.009899274203949588,-0.01100123787508236,-0.0025618001813744857
ICOSLG,-0.08009346324637544,-0.044681738456349616,0.04994385797060374,0.041110334304159724,0.007992443070929483,-0.03844021014874678,0.0036058510383098607
WIF1,0.16962657828568503,,,,-0.015645715708879966,-0.03775641418660899,0.11773854385974224
NPPC,0.08541719665068008,0.005033275911993341,-0.011687165040837022,-0.02784401585686969,-0.013908251603658783,0.029431518125197214,0.028991707777827305
LYZ,-0.07874785825291956,0.02637874869566795,0.006182922054966664,-0.007335801857279846,-0.024110926263815675,-0.050784183808520046,-0.06661381730645803
EREG,0.003527990048680722,,0.030777212652605284,0.04894690189386656,-0.02096285336347065,0.06220847048118978,
SPTAN1,0.1006316187100295,0.06813911596474839,-0.006264653849254663,0.0013262000570194795,0.0342572221046181,0.02847384768924239,0.08861792501129137
PTH2,,,,,-0.026766334139950953,,
LIPC,0.022898955912843005,0.004376049056532344,,,,-0.03208695009452867,
COL8A1,-0.04649585161880083,0.014196277447218733,-0.022963808925792032,-0.03521760814459631,-0.032963445754393424,-0.03637054508078013,
GSTM2,0.02713423197601972,-0.03115102644079103,0.12683130337416307,0.020095295100793314,-0.015091968375528057,0.06536951613574066,
SPX,-0.025725022379469806,,-0.029286051153457376,-0.01827202944614884,0.02059005897510732,-0.019474204462337403,0.03812029601442227
MFGE8,0.052364368790399136,0.05688192037905828,-0.04052299005826778,0.019140765965910068,-0.03505695934720775,0.0015034969534262028,0.026865439078029584
TGFA,-0.013498729814330297,-0.04030826273780899,0.050968489153368546,0.07695765276787855,0.03016556382835537,0.06290443763607632,-0.07585504638530292
SLIT2,0.08597785197312345,-0.040043656180035324,0.0308408555266521,0.037783008094625405,-0.017695967651789993,0.008640646046737496,0.24749663253555182
PLTP,-0.04426421460522058,0.012598848962987018,0.026982542205676845,-0.0204738667072826,-0.06463910290508554,0.020849242446229207,-0.09424644092105858
APOD,-0.10225461939214826,0.010416301452797982,0.048514694347330245,0.06219206198853419,-0.014053166733671782,-0.011527530822727438,-0.07371556660669466
B2M,-0.07891328358218773,-0.053926032297077174,0.01607316357691114,-0.0178930685190155,-0.04554345395219085,0.0549367342168005,-0.14522904460493716
OMG,-0.005784734646876052,0.005314362295061142,-0.01097892000960408,0.09168863891846961,-0.02068138544559676,0.03453711524578974,-0.06304985763798034
CXCL3,-0.013524805842050493,,0.013817997003689783,0.004699300399226332,-0.0472132891577559,-0.004067838057503845,
CXCL10,-0.024861246736145284,0.06603937590138069,-0.001496561068873344,-0.01973867540463885,-0.022997528964617913,0.0196755456183503,
RSPO3,0.01162110830551573,,-0.018153015308053785,0.049321401456526436,0.09241071692379886,0.038231207888829444,0.1523351743539828
CORT,-0.004003851433722452,,-0.0068011748099579715,-0.015399743653525122,0.06515519817238069,,0.1385437395398487
NCAN,0.11931085386403455,0.0379776253902389,0.022905130978008895,0.05828420044304976,0.02890085250092342,0.00894112986200126,-0.13972730773475972
PRG4,,,-0.03181399007603907,-0.02272326413339356,-0.021689371671539098,0.045438483761532984,
ZG16B,,,,,,-0.017553388900221657,
TGM2,0.004258343415141957,-0.07084241045073422,-0.002497705000742426,-0.006471670649285236,0.016982510366462866,-0.038982125931322234,0.031888107631412976
VEGFC,0.018330290896242128,-0.031851735726816946,0.034860635174015435,0.047447187909552095,-0.01589164903674092,-0.0005002219794871445,
WNT6,,,-0.043361239437159735,-0.0003873688183910934,-0.022337013991709707,-0.01813791713061548,
NRG4,0.012701323361673192,0.010297143952910062,,,-0.02222530473057149,0.14261072041637607,
PMCH,,,-0.029523799921908872,-0.021606664223157466,-0.012796412833528368,-0.00614489008561619,
COL9A1,-0.021448566731000554,-0.014089151348753975,0.04429226107393394,0.03955107664224131,-0.05571685906248114,0.03623387431341091,-0.042621356832499416
GDF11,0.015546722420964765,-0.05951458645661277,-0.019877849737999508,0.027332991425463672,-0.07526217498295769,-0.010179143608634141,0.030155096478854823
IL24,,,0.07894170489915026,-0.014481546689999623,,0.03717033222129546,
SORBS1,0.024623618659533022,-0.0238475832435148,-0.014025555984739467,-0.07008668311835568,-0.0066019962472945734,0.05014322307100589,-0.06912974155663774
DLL1,0.035442627881948116,-0.0019690611962925857,0.029272119961202953,0.06834509960899823,0.011757007945797529,0.07062127433546576,0.19075519078603262
TLN1,-0.08894052425719326,-0.039423520853762856,0.014022868672558645,0.003158330061923257,-0.004606532933835402,-0.008314119113847626,-0.09565633282102201
COL2A1,,,0.026775869759713355,0.00841146011480529,-0.02695770517852749,0.0567810507980473,
SHH,,,0.008633905570443714,0.006481997632973537,0.02879427239655678,-0.04970107150456061,
PON2,-0.013090914066219567,-0.08460887464780016,-0.017549598854748646,-0.007085400566924861,-0.0669625657538428,-0.03720132098349246,-0.05754894952199832
ICAM5,0.08305948835684202,,0.008534299316157073,0.02600862946391719,0.008261537249270739,0.05810823438996339,0.18576385514895508
HPX,,-0.04992627185055987,-0.019378089877285905,-0.006548315005641082,0.0629476039545459,0.01920861640207251,
SFRP2,0.04546995416285649,,0.007522015337638085,0.010673570276480807,0.015195397648777977,0.04625602546798738,-0.016970021314871693
CFC1,-0.022341778977132045,,,,,-0.024135539393813556,
CD70,,-0.04165135157663354,0.1474953293679027,0.04400015037707202,-0.03236565986719652,0.07243315498938861,
HP,0.13837773272822004,-0.0652046451548852,0.0010277329162848294,-0.005683186578941236,-0.04157187278655223,0.11786835013003939,
CXCL2,0.01186047944137815,-0.03780856570804266,-0.010844507028537504,-0.006411877396316238,-0.04844951997071699,0.04181487317678512,-0.04729505604444837
NPPB,,,0.1257432995537761,-0.04221743570211951,-0.019125561548563298,,
CCK,0.10562094963255551,,0.03762655123437327,0.07357938617891097,0.0747913774534921,0.03401827042527092,0.07306501959681767
SEMA6A,-0.035518886221468045,-0.06074742351357115,-0.022065468663426967,0.025800866017443268,0.018103274093467236,-0.00451883398514046,-0.08871381108796367
IRAK4,0.04946992817067703,-0.014948761619737433,-0.04359459434721158,0.041257076683966436,-0.031135381776607886,0.0308333132989958,-0.020560357643875447
GSTP1,-0.05223760732310727,0.054746656139108035,0.06321152557777011,0.003086844377708312,0.07664942689724939,-0.057036069698167914,-0.051760902381003435
VCAM1,-0.01615087104889075,-0.00804935924081678,0.03934761461748337,0.044016782868061995,-0.007545472666312288,0.023650042137310114,-0.08251867224828
NXPH3,0.049732517660308694,-0.0028437036871906338,0.02753012133920292,-0.016907652762812593,0.008925659400892565,-0.07259367176998012,-0.01869192408071987
MTMR4,0.1289204384209101,-0.04013420318121927,0.028288452447587095,-0.02668883727066229,0.03536019476108521,0.013486530519494125,0.04195711485062903
LAMC2,,-0.013158204297243152,0.03643734891884038,0.02458938439253154,-0.012420914611446841,-0.026266394969422818,
IL10,0.0011566296408106833,-0.06683958562750518,0.06805930808456878,0.023388398840333856,-0.03093061845991235,0.0039365355802655645,
SEMA4D,-0.06537292390225216,-0.05902856730719025,-0.029143129712091494,0.0647459235550675,0.05768640181058712,0.07831359254205929,-0.079439705449963
TRH,0.02646410954324173,,0.004253221357405311,-0.006293257618571229,0.017315236566446904,0.022478815392253677,
SEMA6D,-0.0017257439135060766,0.043398036261059834,0.029735723005628042,-0.003472282311320945,0.027998901912816752,-0.0227702352922544,0.07869547329499935
CEL,,-0.004566907143328263,-0.0066855504853342304,-0.023643045271671142,-0.006667171413633168,-0.010075009627921119,
PDCD1LG2,-0.03913301525229328,-0.014687121655342448,-0.01896104447983469,0.04088160809134335,-0.044604482476072356,0.009798816541111362,
SPINT1,-0.0337894944351144,-0.09461736585357618,0.07959386069553605,0.016285474454155735,0.052194165827027274,-0.002509484507311097,
CTHRC1,0.03440657059593408,-0.017632804526255163,-0.005023119713249303,0.07227835739253037,0.02031074661007502,-0.021558970325375303,-0.049510361217486754
PODXL,0.11004544911641752,-0.013772415062601066,-0.058723880550860336,0.017832008371536777,-0.0028388458389518377,-0.025302999007343365,0.043265514986718046
JAM3,-0.08343338647281197,0.06565036506768065,0.02223794802121484,-0.0515568771019741,-0.05403909155677694,0.08379606964312254,-0.04326114585059049
TGFB2,-0.0337800823909424,0.02719659811732255,0.045663311713311984,-0.018625740977458605,0.06849763459894007,-0.04797049366912161,0.10009104174216049
COL18A1,0.013653306141213828,-0.06507494985218164,-0.0029538238009869113,0.012661573870018766,-0.031711245642718454,-0.04532078931658583,0.012483422523316507
NODAL,,0.0779355162645826,-0.019633479682138313,0.11594431130957869,-0.014204247444002874,0.09584542306218453,
INHBB,-0.01503375048643004,-0.09790728616460295,0.026738272209420103,0.018098190374361004,-0.012246598727120427,-0.02945695819243006,0.023006984073627466
LCN1,,,0.026124480671293977,-0.016893068179143073,,-0.01842363507580329,
ARF4,0.01173069412791741,-0.07332770799740806,0.02649643587589908,0.050682635137519576,0.006887980583238591,0.029717003626635992,-0.06573589806409759
CXCL14,0.06388122799069275,-0.02579336438332062,0.013306462785816198,-0.03884192434771323,-0.011091184338514444,8.853129541414217e-05,0.026962976106674197
LIF,0.1633419764319517,0.029428135118371366,0.0609614341310286,0.00529843085213652,-0.005156569829280364,0.020546761946957915,
IL17B,,-0.03664632158309359,-0.030458230699206543,0.034408566258558086,-0.017671403707761723,-0.020830452298069187,
MMP1,,,0.022884560058360582,0.0015310227290477698,-0.012796411820130773,0.08040559231209597,
MATN1,,-0.04004373511097833,0.010210568415773738,-0.02987915179565403,0.12337517898393012,-0.0189830003492258,
ADAM28,-0.07193364871040639,-0.018749994519672835,0.04004877542170686,-0.00042922003659142413,0.036655667047803285,0.005295489610825706,-0.03583179576516551
TCN2,-0.0260234571566344,0.0045066442429417515,-0.03842822226666869,-0.023011318820275684,0.005424594025011504,-0.018935562427229276,0.1058844893763707
THPO,0.1307727905400627,0.05995449622550156,,,-0.015798308163063705,0.026376275371420194,
CUBN,-0.0232032482980533,0.044421591975907525,0.011819456527135938,-0.00823184605464837,0.042028411899623565,0.038047684314739,
TIMP3,0.027835596582337266,-0.005053915879991328,-0.01607458955829498,0.04876930166841912,-0.054801965077495955,-0.06651299418949465,0.0062033881573189
PIGF,0.05748546905622643,-0.05859379837259446,0.004363836771896174,0.03501726518987733,-0.023273736280028403,-0.022943430599862594,-0.02442926934681726
CRH,0.014345746047356488,,0.09190364238886131,0.01791969628714635,-0.009931695822365073,-0.01526608196703616,0.028166558531380344
BDNF,-0.029950384689105325,,-0.008631932683094545,0.018176323591638274,-0.03007482967500709,0.016511036910426595,0.0901964383541568
CCL5,-0.04510667553702001,0.034194325255452705,-0.0393367451390043,0.005573366006571445,0.013428147798197676,-0.013312306828436284,
GAD1,0.13828730877496598,-0.04217552096440646,0.03847884770920117,0.02107343621685197,0.014508444206726642,-0.004797488134012839,0.12144851653657256
COL14A1,0.012502991042830019,0.04972337001746605,0.005255922986341844,-0.022457692058889627,-0.04409673650031887,-0.011876555138837544,
HLA-A,-0.09118378961490343,0.025368407437907577,0.012960360124780529,-0.05014340528611093,-0.07090373800553537,0.10800260542133797,-0.010581383891160909
CD5L,0.08398410288340763,,,,,,
FGF18,,,-0.012334501174891616,0.09041845069004431,0.012041424708338593,0.05485381328652999,
ADM,0.005945103690866089,0.028396114062533284,0.0354106669813447,0.007088629546798853,-0.07265219685267602,0.0010395266545519602,0.039151783399868814
GNAI2,-0.04047966319333437,0.09903754815546852,-0.048644192621561756,0.022053808526729606,-0.06120365175192464,-0.027847436597802696,-0.12566077596027742
HDC,,-0.022950781062739522,,,,0.007445876245583591,
COL11A1,0.07949276790078048,,0.021671879897353002,-0.03553040483176621,-0.0539929207163069,-0.08649193612891856,0.08303619083373483
NUCB2,0.04722184451645446,0.08593296463031858,-0.057724036857834685,-0.008429977857332821,-0.06485583911377855,0.05285434794791793,0.028072825165112388
FGF16,,,,,,-0.0187052705980969,
CXCL1,0.04229850394814067,-0.016043664294932224,0.021748738151614898,0.003184600809241275,-0.036502048393139946,0.011117865347939519,-0.030197552974262763
VCAN,-0.024874180463155808,0.13905093043508457,-0.009171612439537112,0.06032638480300751,-0.023364099003866635,-0.016091272350963203,-0.12147075422347207
MMP7,-0.018531696737749882,,-0.010114765283546793,-0.011628868819939638,-0.04289891615314305,0.0388574500246303,
PTPN6,-0.029165808663886492,0.05867895491415566,0.009690825902067683,-0.027763145832205034,-0.038060000769105394,0.018844640135039968,0.040691302118745755
PTGS2,-0.009165915255430588,-0.016472019632869865,0.030871302158265137,0.011451122259154053,-0.0635047316372971,0.02111796920471825,0.15968032781042701
XCL1,-0.02430831326865122,,,,,0.02651593246968024,
CD58,0.040665837809724374,-0.06423507384568745,0.016831152695189623,0.0012134320177781535,-0.008182212541102355,-0.006556709974485762,-0.012021517009166838
TNFSF14,-0.010659756760782653,,0.017926967917724083,-0.028748926369057032,-0.018477347097953862,-0.06615738044197984,-0.03279132313989929
CNTN4,0.12115970535660285,,-0.05882199220022285,-0.010003683179965733,0.04108136863911269,-0.018844662426374583,0.05805323882214281
INSL3,,,0.01107812027325029,-0.016687426209030385,-0.018477345312744618,,
MFNG,0.014144530159085879,0.021752828046095508,0.0038393891363626936,-0.001447515141608699,0.008564775043073024,0.013428522784303475,0.02403444897250507
ICAM1,0.0025228040214517453,-0.05772860811715458,0.04163803576951099,0.011158382196499892,-0.012129806215479275,0.04460662793534838,-0.07660698772842724
PROS1,-0.017822639061878445,0.07268333019838073,-0.009308299413367034,-0.026519481529454613,-0.07092926288271414,-0.04039121673027419,0.030800996043944415
CLCF1,0.01968508795597482,-0.06792927552098536,0.015510093404939985,0.016298824032035083,0.025567873690348745,-0.07283991629860095,
PSAP,-0.018188722850612512,0.07472566693269357,0.03553506715419299,-0.05474853974743886,-0.09206513110031878,0.03988082103766291,-0.11828137480749044
EFEMP1,-0.09149807527059947,-0.0007297789154528577,-0.029441574829522126,-0.024523654615710884,-0.07734707212686882,-0.01870571590407031,-0.06984398091020419
C1QTNF1,0.024117769769319855,-0.02365249502907955,0.04285519499287494,-0.058032469670077705,-0.032317642960774995,0.02475328321517141,-0.01327521894936716
ALB,-0.028150418820851838,-0.0327765345904321,0.031141710258223373,0.05248665597418669,-0.007505950665965553,-0.026876508395581016,0.011318497552159499
CCL13,,,-0.0004724499474061901,,-0.020726182288467714,,
EFNA3,0.07819446410321959,-0.08075838462267679,0.04309347199028609,-0.04158340165240819,0.09981273993869745,0.13204180644624322,0.12007798678786902
DRAXIN,-0.003894924836569729,0.04657580954614102,0.018989551726527335,0.022639897875376194,-0.027382868911715937,0.07824667867002003,0.07784542552517898
RAET1L,,,,-0.016893057108133564,-0.02244825172596512,,
NPTX2,0.038437418320846094,,0.019376940763983667,0.07041176799216153,-0.022722901369335656,0.012403984760536252,0.12228750749711167
FGF11,0.05108588337441291,0.00030703973522117756,0.02730441915900057,0.006143467397512681,-0.0184392729654343,0.010955915819039156,-0.0669175406461689
CD59,-0.018652119512538503,0.018604324997155114,-0.056958390841276726,-0.05179877656663271,-0.056362995478777295,0.049173373183569714,0.03264787555143404
COL9A2,-0.07666765811629606,0.0009502845153025219,0.03707873836812971,0.032947989286087234,0.011623578029540416,-0.022267624396241165,-0.019291155316134685
DLL3,0.062201642628856905,-0.07924960616674886,0.01480266476770049,0.09917106057707652,0.03202445306579701,0.04456436778760368,0.013366219943932802
FGF5,0.04220628852207057,,,,,0.03514619199723377,
LIN7C,0.02374113928598799,0.05195148948683742,0.055592681909667145,0.02896340953443472,0.06825612839667856,0.017003714977023774,0.17257640869313642
GDF7,0.1350056092610561,,,-0.014481551278046836,-0.015021003226184241,-0.029018033473134534,
PSPN,-0.03921977273584835,-0.021284050595195777,0.009817531634757279,0.04704294638906161,0.02028742663893869,-0.059486976289379725,0.054825856166285665
ANGPT1,-0.09783973776119356,-0.008265094610742787,0.006880251388055935,0.04291778241740182,0.008639259545738121,-0.022267084959575738,-0.06569887148904532
PNOC,0.037781416291401734,,,-0.015399745328970304,-0.01780801283064387,0.010537298492758489,0.12586507677917794
L1CAM,0.1349844930446142,0.03947970088335378,0.03867605156543281,-0.042445316125659154,0.03315640517934781,0.023226076875552462,0.13565833344865807
APOA1,0.03770869126762365,-0.017885251512966733,0.04577867565279495,0.002502034326566795,-0.010149918987479219,0.00032899249415936334,-0.027392649707572506
PSEN1,-0.060325810695845784,0.06383669884259284,-0.02002959283977689,-0.006493704559525427,-0.00476176885577299,0.026364014743869065,-0.05811844951400859
CALM2,0.09387444740230183,0.06561489693993101,-0.049849373294896755,0.011596616474891751,0.07370022232215806,-0.02466458527175896,0.11160448991699175
CLEC2B,0.03486675262717479,0.038696756961865995,-0.046257488928886814,0.03733023656663576,-0.06280571584705492,0.014939097823900816,-0.051305263376781124
NTNG1,0.1521707730832431,-0.03545035773950603,0.04830809688318971,0.053554133850433346,-0.010329648123507399,0.03735807380196738,0.04069423094678488
LRIG1,0.005058380379668131,-0.005561317058005744,-0.01072836342561724,0.02787633391257698,0.041737901002263156,-0.015459453381117127,-0.04673040217382896
CPAMD8,0.0534785248609067,-0.0034292436820363213,,-0.0162688533232983,,-0.020575960623556076,-0.01782981264635151
GHRL,-0.019877634671350883,0.08649508486093317,,,-0.0162481313362673,0.09327584376689395,
NPY,0.01588741307706795,,0.02560237486944895,-0.0333911404139904,-0.0010603325550065253,-0.08750770064398007,0.02125827432906238
MMP2,-0.0031868183085507255,0.0003227342247720689,0.07348638709418834,0.010216546440935758,-0.009979544533017476,-0.043068999291811315,-0.06291291959401864
PPY,,,0.035253517939061105,-0.005275143395731223,0.01675411283627632,-0.036833491466847286,
ALKAL2,0.03456126849813603,,0.034003002661938814,-0.025916900250422124,0.030947102099859968,-0.005919994775795145,0.06117569224772406
CSF1,-0.011722385949801229,0.0811994117076522,0.0236582553870815,0.029033745033057883,-0.010276355549931964,-0.029948255392706746,-0.02201171631398328
SEMA4C,0.07960168579485145,0.005300638485235843,-0.04088736793135685,0.04345712916607049,-0.04978460192552751,-0.03238499904227666,0.07561046898095629
ICAM2,-0.03164448996949494,-0.004235701501224841,-0.03555371039462945,-0.010687945200196964,0.07871253049346047,-0.05365626767175618,-0.0656989032435554
SYTL3,0.07023098177502153,0.03716901169888598,0.001149402423766194,0.005078431970344192,0.006042687422672344,0.04783578359169183,
IL1A,-0.043963152761865056,0.013412774124349363,-0.019383454140296404,-0.026703068267283886,-0.023959269704389816,0.06802305187479415,0.22753730016419196
HLA-G,,0.10439715246271176,0.04750145292200223,0.06522436077988283,0.04195853505588393,,
PGF,0.001096685532611909,-0.08286530326781243,-0.0723164824868242,0.008727722602797649,0.05402051417760473,0.03708982552970135,-0.023235578348490132
LGALS8,0.03243093436799966,-0.006714754707506529,0.005833199247765274,-0.008932820079094078,0.024092762541760643,0.07004121673404459,0.04848227323642206
DKK3,0.02933061589196468,0.03350353784792715,0.010365845011083431,0.042998770103010175,0.020499930468563937,0.0016535474336237858,0.013492731191042322
COL16A1,-0.04204130355460773,-0.03521426762796424,0.051828635682702844,-0.03616952929768628,-0.009446326768503642,-0.014449136812923723,-0.04402706318530499
TPH1,,-0.03837804064821608,0.019515041038031575,-0.001786223885622886,0.011898277578699672,0.10346850375311367,-0.026196388795407186
TNC,-0.048729693609581085,0.04685951663412592,0.024339582231468253,-0.060759975112757894,-0.0490943343646938,0.03228867926956383,-0.13634231481470163
TNFSF9,-0.06232463571283656,-0.038940142801304825,0.02865933457691192,0.09000835939761742,-0.023214152899892093,-0.04088849723033941,-0.01532905945320751
C4A,-0.02144857238752355,,0.030876578145165538,,-0.015179424432607919,,
CNTN2,-0.07209924730212951,-0.0037600975561884,0.025839979821517988,0.01643129408047447,0.09180152376602511,0.029667882949855173,-0.08336593013935563
F7,,,-0.014511188210920347,,-0.015021004678678548,0.05561606766589927,
LUM,-0.017099464352503372,0.049441240115138334,0.034739757333403065,0.035009677963709004,0.036410849148888196,0.03276869735795842,
BTC,-0.00464732107246009,0.005733724051072775,0.01906694356089521,0.04063386672291655,-0.01453611614658756,-0.00484552516788738,
APOC1,-0.1249065264233293,-0.001769024497037624,-0.0061502264519586744,0.004809460808634076,-0.01749964319034993,0.016777174913114666,-0.14554236007839255
PKM,0.11963952997094017,-0.005686049461948732,0.021238125361341217,-0.026677308349246517,-0.03463528511711535,0.06864575748608748,0.13694248603378484
TNF,-0.012587793404560354,-0.04964139989642304,-0.021061793213490144,-0.016893061715718694,,-0.019794331996636053,0.0632362981922517
GNAS,0.09186054896812595,0.04293143705967506,-0.005381854364595187,0.03768881273004432,0.021954674695473114,0.0444695175554548,0.16108278718010943
BMP8B,0.05047864517377657,0.005685557610371633,0.012244138956175099,-0.004029031879675341,-0.04763341741057301,-0.023940971017158127,-0.06932226082636822
