,UKF243,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF313,ZH1019T1,ZH916T1
VEGFD,-0.06017480198389067,-0.01893667888413608,,0.024048138651715834,-0.025997523145232345,0.08862730093199926,-0.022595147859678838,-0.014510831123591432,0.15432095090048592,-0.0026032577815112527,
TNFSF13,,,,-0.012453784365441962,,,,,,,0.0035929402818211053
WNT5A,0.014343078520635051,-0.043012123614871584,-0.02326211391621106,-0.0017799500213329178,0.01905389999207255,0.07273995454065166,-0.03022496311953524,-0.045014723539509235,-0.006646911679052056,-0.02743494323472675,-0.003150603968110315
CXCL8,-0.0662679428361027,-0.017731183694351782,0.03980101349236674,0.07751113564879723,0.0382469576642679,0.04617303700338629,-0.02559113948529775,0.08931252128463056,-0.024755793467236744,-0.027327714618119548,0.009667178046857067
GRN,-0.10793280595588503,-0.035235799660017324,-0.08491929606311183,-0.05028405966419135,0.03746064332140447,0.084174306808382,-0.02531396346533731,-0.021129887737530217,0.041450400840148414,0.12179713102766496,-0.03364078446493134
MIA,0.03792827336113011,-0.016840957904128973,0.08763529745367574,0.00913186039622799,0.10518749358269397,0.06047740058007558,-0.019706505063765187,0.0005733936861604296,-0.021312215716604778,-0.032424922089261586,0.009795954143137525
COL4A4,0.08492817975137863,-0.0042583360886313685,-0.03000419083338467,-0.02871734234925717,0.054396714159940955,-0.014128254118688687,0.04252740211745037,0.003907753223712502,,-0.03580116650704096,-0.01618747016019988
TAC1,-0.033626439840955154,-0.020596567948520637,0.019777853922182776,0.026436341104296095,-0.09167276135114896,-0.061850939823232025,0.03026834427603741,0.03670230154001587,,,-0.022390730991943556
RARRES2,-0.03005945505012862,0.0020686108967141893,0.01767959866175165,0.04502756464692832,0.0961136041899359,0.08179844072927289,0.010996650583433172,0.04914802946746903,-0.0028863354525653752,-0.006489106784331028,0.056215569811438736
FGF7,0.023456758096930302,-0.021373543662881498,0.010579215756004269,0.033026907952769795,0.018354111725541907,0.034787196174831114,-0.025022630557803457,0.041243167767336386,0.012643382950358491,-0.008794882551278927,0.09451208468249415
HBEGF,-0.01614155936995702,0.03811534329728152,0.06896474258822784,-0.028557712878933335,0.0449214081276365,0.07438190641311658,-0.018799360716761675,0.031635005475285444,0.0173454892610034,-0.015897940138170048,-0.019469536508356533
CSF3,0.026304781516870414,,0.027718194078257347,-0.021519725581330255,0.02801006433779831,-0.014947420922448988,,,-0.023608893422500048,,-0.017932416973496988
PI3,-0.08200160994792231,,0.06159060431875866,-0.02165705522795996,-0.02827480114827105,0.028781258845430226,,,,,-0.02811933603437748
PCSK1N,-0.03329099079877969,-0.05606974836400303,-0.050681850716349154,-0.021586815779228597,9.754433849921253e-05,-0.01609805270564109,-0.023484605966309427,0.01708340636988669,0.02819844453234599,0.07020822829305727,0.06127373421110254
NTS,,,,,0.050714963559069924,-0.01837217835935275,-0.014521140567316095,-0.010090583730480206,,,-0.010616371407599632
SFRP1,0.024013462476385857,-0.009670181469058509,,-0.0157534949491982,-0.029658671740117905,0.04691091086806809,0.022714054963049887,-0.019782674886737062,0.00984075720593952,-0.039161224439111846,-0.02593838253905754
CXCL13,,-0.011803818531498695,-0.01524978674294517,,0.06508815038769786,,,,-0.0035269316857578026,,
MICA,0.026216207862762006,0.01947108943535885,0.014834800592928755,0.009080760119264725,0.028152074925559694,0.04863271169547609,0.004839209274132507,0.002444581189516471,-0.046075450785020726,-0.020892421833638153,0.00569567382045382
TG,-0.04450090348819039,-0.017978132481787975,,-0.01700051694324047,-0.007907308600725381,-0.018040199737908994,0.004531927789836685,0.12301374309624981,-0.03354239085110994,-0.005058323603836215,-0.034971633570202776
ADA,-0.044607035005654404,0.020011762670778647,0.041441993047097864,-0.019818465992216212,-0.0248417312189402,0.05554899142959019,-0.030536500934658144,0.08631103166015824,0.0632200101867001,0.10339919493471054,0.03013198621519478
LAMC3,-0.08447920533490656,-0.03196993260730247,0.04468920761026865,-0.022311003412685333,-0.04234570651112626,0.06959326194620474,-0.05840715907255173,0.015380012174038936,-0.021520056502374735,0.007882863133250324,-0.04794396005280214
CCL7,,,,-0.012291346587738722,0.09707848349818497,,,,,,0.0038255413832940614
NGF,-0.03987970587478538,,,0.05660185193166609,-0.023281256316939926,,,,0.06331496422871699,0.023205825055801862,0.05297033706914411
TNFSF15,0.022389603360499943,,,0.06919121594111662,-0.028852165739131918,,,,-0.015034607379486744,-0.051448496023030796,0.011445981364797643
HMGB1,0.04418183845440024,-0.037310340045981515,-0.03108019876545294,0.008598167265864253,0.06746202829134135,0.058640113085094904,0.042521636517219095,0.010260240141580902,0.08542849178904781,0.017509856527317694,-0.003034923194298141
ITGB3BP,0.031863869938138195,0.06967071803566352,0.035630330897949807,0.05751065418773923,0.023397226344307447,0.06473328385877038,0.024382423196549114,0.015982942279800526,0.03779165993666299,-0.06873128336046254,0.045007956674871695
AANAT,0.055339934566243275,,,0.15085887567436207,-0.02599752685652528,-0.013482978177966645,-0.019214645095959774,-0.016503015368445232,,,-0.01988212157216527
RELN,-0.022089521854979297,-0.0421887778360781,-0.023651227889070547,0.03421500534350596,-0.001695491466900959,-0.039563288394010125,0.054229297626209004,0.03127668095351827,,0.029609262777880264,
IL15,-0.06074782690939208,-0.02290386573240466,,0.05823918046784241,-0.010514704684950475,0.03357839114777508,0.042489126529907974,-0.0012980384916747943,0.021340283522724966,-0.011199595154626473,0.012685549797558485
UTS2,,,,,,0.005252372310640808,,,,,
BSG,0.018525595738975414,0.042623975741865786,-0.05588774232984364,-0.03406110183289371,-0.028876715665219106,-0.00613856044456493,-0.013513871316834541,0.0329065663908181,0.04813531624411279,0.029302111089419325,-0.04452975910371336
ADAMTS3,0.05844736997550638,-0.031588882213971735,,-0.044880844892230105,0.053861663316867994,0.07891110683166509,-0.02354413152176874,-0.017369427644585156,0.06078114283619403,,0.012811429855161462
CD34,0.0014693120513294227,-0.014446833596826228,-0.020177400637966685,-0.006262309387432236,-0.018110479596442092,0.04542364089476193,0.03963977780620957,0.08510421095762859,0.007385685610694055,0.09864247673474907,0.003791577195030065
CCL23,,,,,,0.009567703905404039,,,,,
PLAT,0.02542753182285483,0.012035802716021282,-0.041055424600116366,0.03518082105471986,-0.0077353208703504536,0.1016903418368058,-0.04221045037605212,0.018096619840244806,0.04238316276796096,0.0072378520344534665,0.012802715384046396
NTF3,,,,,,,,-0.01553660521664176,0.04028713265285479,,
LTA,,0.08570217613481333,,0.05956902510387002,,,-0.01850570570660008,,,,0.06532793316356954
CKLF,-0.02928557657439703,0.006217346243181271,-0.0004173285694804812,0.05241664713638066,0.07644238436449509,0.07710373543346831,0.005609694057144116,0.0196986433114746,0.045971501254964346,0.018477613019518235,0.09284529910130274
APELA,,,,,,,,,0.032850283773315676,,
CD24,-0.04473216763497402,0.04059891947405234,-0.001227921679135917,0.04013393876472174,-0.04386855367833211,0.03553801177587681,0.044124297809343724,0.027222323100171794,0.038682449924791036,-0.041694340147609144,0.07063269316338908
HSP90AA1,0.053211903632212135,0.04780964464572098,0.004977621569716536,-0.06248410763998407,-0.07649564642106083,-0.09181672123865353,-0.049442448171792885,-0.001697933208847653,-0.008158217823801934,0.03719837214039154,-0.09806047688099831
BMP4,-0.0029342745052708687,-0.014015220670295432,0.00705052509239734,-0.03675479312596405,0.015984529311066788,0.057744482927693935,-0.029136035421109704,-0.012960793725389634,-0.03850831227829368,-0.026608941209706884,-0.008111438075269076
SCGB3A1,,,-0.022448839891612348,,-0.0070402317093826725,,,-0.013920454874152126,-0.031476212726757664,0.03447095332503979,0.0015376782676329742
IGFBP4,0.030133254645357415,0.04226696372358697,-0.049772970054042506,-0.041781856836185856,0.024811084164541888,0.09043806576520114,-0.04839833460426386,0.017292283879295683,0.012304609254902088,0.11959570511866295,-0.07436510853692456
RSPO4,0.2591941584390092,0.009986224676956161,,-0.024113482910332718,0.05929514765726424,,0.0177238334175352,-0.0139204528379707,,-0.04485691027831029,-0.03529144859322052
LEFTY2,0.07422263337272975,-0.013383551283074549,-0.07940638286627417,-0.017168847830381667,0.11218215219336478,0.050892513373657584,-0.01790249988214188,0.05858629458785815,-0.016999478119902208,,0.0008174118857320751
PF4,,-0.012026455732500609,,-0.010723957743835166,,,,,,,-0.026758333136423704
ANGPTL2,-0.053013239570419944,0.02531100406684159,-0.002129636848096044,0.00045317043070936094,0.03546773640898959,0.08006989496628891,0.0046439876328635415,-0.005197300623487938,-0.03703603548849785,-0.013071871865527983,0.00906379046980896
LRIG2,0.008009850850017904,0.05861867431633252,0.0171893864867866,-0.04357865298641886,-0.004625302529870855,0.06947775781429312,0.04911587518498454,0.030801434239215785,-0.02023417798692746,-0.06344373981683718,-0.0019605889181721877
ICOSLG,0.08635913765597882,0.04107021503545824,-0.025454416809192873,0.014341304043672894,0.051287138022488514,0.014769304393648186,-0.016984381170643006,-0.02641841995462843,0.0026368977765209673,0.13017190064994627,0.0014347010643820267
WIF1,-0.022519378312432003,,-0.036403356640404345,,0.026480249741428423,-0.06033052513235591,-0.01660899175111753,0.03142107884020686,,,
NPPC,-0.008623719350409034,,-0.02816392787706322,0.05262347324039719,-0.016644692757307195,-0.03630238520182021,0.02668856953927316,-0.004682224740953808,,-0.06534998841106705,
LYZ,-0.04694847944925062,-0.012740878696997951,-0.005730380994159618,0.0433387470056434,0.04450197777041289,0.1179064651442482,0.005434813946445269,0.012625636937456408,0.0161746857204345,0.046486022239810784,-0.02388712158374226
EREG,,,-0.028308870432335462,,0.054110266150080896,,,,-0.01987823638841413,,0.01246658449987822
SPTAN1,0.032040681069502266,0.05323581114826772,0.006386126386029593,0.04961102017359919,-0.03840956554293089,-0.04744948345063318,0.009922856656075263,-0.0028748893775963494,-0.00962772566334284,0.021304276381720257,0.03984393160440018
LIPC,0.06482240505568322,-0.018100458626209903,,-0.004159934788676987,-0.023330107308707576,0.19071503013664037,0.04208159336171947,,-0.0248551810577238,0.07803525766228533,0.03973994126349966
COL8A1,0.026377550264187012,-0.015881753822350003,-0.026221121910701955,0.014085482558838595,0.03209609291208131,0.021908625475008218,-0.025927775778768782,0.014202069169875176,-0.010814315290561614,-0.014941770169352282,-0.02734685464491802
GSTM2,-0.037502285244371936,-0.0136761258272508,-0.034946632856883,0.0393612469008492,0.052409936736874205,0.02514258396410463,-0.01394508013303848,0.05172374698406133,-0.02423970899204943,0.0441252068228778,0.03748634015144134
SPX,-0.06934195024108898,-0.023704759899944392,,-0.0035715163400160664,-0.007743177327550069,-0.004243390741142933,-0.019109666718861454,0.014596800213875155,,,0.11303170207357051
MFGE8,-0.017360816961602334,0.023250189585375024,-0.016677391319009985,0.03645208028092681,-0.020706834416417602,0.04643867987229342,0.0026264989920536156,-0.024769580046205032,0.03300870557930629,0.011143898238089091,-0.0825364846438456
TGFA,0.048800919247831795,0.020349749519641632,0.010754487586947253,-0.049980412097316955,0.061818029562597854,0.031729408069187864,-0.0031506103770051475,-0.02166307231637962,0.001418162457592412,0.009451180595683801,0.0348042782143057
SLIT2,-0.030848009493657364,0.013447507248563894,-0.01668555335536074,-0.028297977780351494,0.04028201102936417,0.04991346954186637,0.10890407173804238,-0.04343424957817124,-0.03292357829623676,0.11896473061946036,0.004471676709111669
PLTP,-0.021598520539995395,0.050475290342244225,-0.03502931933950502,-0.05892631446656237,0.10352056039004327,0.12639310916606983,0.05754825951035591,-0.020502544065302757,0.03914193656726802,-0.040781970483939146,0.03837561322603612
APOD,-0.06565433651298501,-0.061155812900135435,-0.063048209963671,0.032943061520528075,-0.06558249164203105,0.005264955676256623,0.008815301813941797,0.044813126089463376,-0.01334072349781644,-0.025976025410315275,-0.012081107645134648
B2M,-0.08172231007034224,-0.08592709375697528,-0.07625765827532303,-0.06090377478692764,0.059055099672365406,0.13314093471704483,-0.00818552861042846,0.042404852438955934,-0.0074333625223517545,0.08916786318662638,-0.08399965201720984
OMG,0.05489073809764033,-0.05562399811748356,-0.04207151425388556,0.006978587320589984,-0.042800522274013035,-0.04056990478241147,0.04722077589159138,-0.019026558018189702,0.10627364589957027,0.024637064576046502,0.10393407936624112
CXCL3,0.033150003801404655,0.03028351622256745,0.014456745979387389,0.010710712591915814,0.04586651498938248,-0.017702505826493735,0.04088723388833996,-0.014891942077413985,0.015943122672249125,,0.03862888985597041
CXCL10,0.035585563412816525,-0.04033338231513688,,-0.024839296964127074,0.053421615293036316,0.0635321893362403,-0.007428384665264631,0.0021657619154602254,0.07139416807107773,0.0038866789257848656,0.0014822126390316688
RSPO3,,,-0.02100179370210757,-0.012453784774416901,-0.02365200302907748,-0.02213976509472532,0.029878554315752183,0.0038573623513132706,,,0.06656726622125489
CORT,-0.00948218599008318,0.008233287033981187,-0.02787224156422045,0.0039278107933060045,-0.0419863864943956,-0.008044016932081377,0.05780995027215459,-0.002323259911401662,,,
NCAN,0.0772598037165702,0.05241316037492104,-0.05460861214963345,0.0020300964611535198,-0.07050505287897954,-0.019231969672197476,-0.015067480172501434,0.02742949719519292,,0.06123802219446562,0.062189652657930534
PRG4,0.0937132998533336,,0.06556767596565052,-0.012291348503162634,-0.024769972881536893,0.0007029788970161128,0.014584061651442307,,,,-0.004322789861510775
ZG16B,,-0.014471884830696358,,-0.014265613166659617,,-0.020706868321549183,-0.014704463103768446,,0.06379688214817436,,0.012401650629388175
TGM2,-0.016440385571440928,-0.039285951688599566,0.009980808954793256,0.03032203168484593,0.03951339856290644,0.04684446583280534,-0.007248038241391183,0.010565913466524308,0.041000115615718834,0.06418615394982667,-0.03417084059505447
VEGFC,-0.030074974407084985,-0.01858245742801999,0.12207421899218608,0.005304768320141869,0.040035884968618624,-0.02528637543636544,0.011096338100552163,0.014898789576463635,0.05222519593275332,0.02723267197335775,0.016304754103738796
WNT6,-0.06783567591122416,-0.013383551634319204,-0.04795502428132131,-0.017000517649110952,0.009840272245977211,-0.018860085915321456,-0.03272425816408257,,0.00637753752852459,,-0.014179105020449728
NRG4,0.03356673977985366,,-0.015741973340269045,-0.014959133406817883,0.031609789941234964,-0.008193210840356032,-0.028249654486905338,-0.0003112633905002169,,0.043912935099623705,-0.019069633887151605
PMCH,,,,-0.020727336706644825,,,0.041919691786737934,,,,0.04606607294017773
COL9A1,-0.05573666732580676,-0.013203518818664243,0.038367195640724085,-0.015623723040200994,-0.049728730266841666,-0.04916040328856783,-0.010130009371886947,0.031538773812896714,,0.04288378121117807,0.02618177414689094
GDF11,0.03104248626532588,-0.021906158398091315,-0.024359205357023576,-0.012049584949994299,-0.050848787464360404,0.0880599233899646,0.006621540951687092,0.05652424739721396,-0.029381150559548066,0.04448138921443205,0.00795835444310871
RAET1E,,,,,,,,,,,-0.02091925288080167
IL24,,,,,,,,,-0.014141379850088636,,
SORBS1,0.0014305919509738727,-0.009016478624914455,0.010658411599381511,0.013812533187969066,0.09815589626943336,0.025103131085342015,0.00415766811017597,-0.002295128620907816,-0.03658280658591866,0.008947757028999937,-0.012777940655609863
DLL1,-0.02571992836155456,0.04332126074314401,-0.026357764682994736,0.00541557043198821,-0.01949302196361583,0.01850408802410017,0.06031071453149651,0.026282111865903613,0.007971833172298427,0.09324707398120037,0.08429497995533679
TLN1,-0.006740284676748491,0.01224557574878274,0.07989525010210968,0.03546254962165336,0.06119463737496226,0.09293065405022109,-0.014735138168994428,0.0580827967238672,0.007670776468198129,-0.01790227758019732,-0.040258539777092164
COL2A1,0.035707355830733076,,,,0.04423403330015472,-0.01770251185085266,,,,,0.063754341159792
SHH,,,,-0.01277272916294186,0.041630842632095905,-0.01391632528244506,-0.04542708386357439,-0.01598316480308035,,,0.011127257092401812
PON2,0.07467799463050788,-0.03436943801502714,0.0009207209995095106,0.037921077059104885,0.05544283110378411,0.045850656516427994,0.006007526352861835,-0.0036410153665793477,0.020111638305070196,-0.017619012254532697,0.11764566211271224
ICAM5,-0.013628530886545488,-0.017227636681725746,-0.022448841480314438,0.008465954779866232,-0.058670980994006236,-0.02369395478696488,0.002884901842281383,-0.0369779992198673,-0.013386553561417195,,-0.04112137329683699
HPX,-0.0824003890585298,,-0.021001799223408772,-0.03107778768758814,-0.04938104601398384,-0.02577854537142678,0.01993249210257053,-0.013920453454995279,0.0018500333128459317,-0.046573907097368236,0.006370533447208326
SFRP2,-0.049719113122275,,,-0.014546754337715604,,0.09415482186423947,0.021233946669871412,0.0175353312240126,-0.01395629279626596,,-0.017924751792972624
CFC1,,,,,,,-0.01850570682499547,,,,
CD70,,,,-0.024725343416388147,,,-0.0016860162383368564,,-0.04426525530848889,0.05845045122632044,-0.029094172115440204
HP,0.026628591513857634,,-0.0456252655040474,0.025456212874558518,0.10066869567930194,0.050163438934938,-0.008134316949236154,-0.010847915406477313,,-0.0543406725345258,-0.02852608656754753
CXCL2,0.04473928517132612,-0.023720121838461432,-0.038974805308121856,-0.024923597505749462,0.022246756590711264,-0.0014896843906295535,-0.05933793610428762,0.1178406122778899,-0.01472871309580617,0.12649580118083664,-0.0325398943248471
NPPB,,,0.055667133568781134,0.022616004427281906,,,-0.016204349498781998,,,,-0.019344019789186113
CCK,-0.11952575457325108,-0.0379357470043187,-0.0498321749146665,-0.039924238363282356,-0.09041385486406621,-0.09517837217247528,0.0026270559957848475,-0.060415589447060034,,,-0.009011254830918723
SEMA6A,0.040587827361183236,0.003959682119807249,0.0059637193770959935,0.022999805355668517,-0.041794389967600175,0.04381115469314806,-0.016862952844587976,-0.00545164726799035,0.006797174884634419,-0.002962225623633077,0.06758738301369727
IRAK4,0.02910521345328469,0.03296244193222076,0.028543756064761804,-0.028303085443702337,0.03157325538628145,0.12290724949700735,-0.02844523914729631,0.009264872346907496,-0.004398661236808471,-0.000516490901229942,0.01401410949556193
GSTP1,0.025258583976721385,0.05463572396706347,0.025224644105465415,-0.06610093002626097,0.03432640753189842,0.0493262459682382,-0.028495991094965274,0.0361857157382521,-0.026585961510050084,0.06962034815857322,0.06479690221958954
VCAM1,-0.07498503912305386,0.0298167180274403,-0.03420180870259532,0.014904155431171389,0.12487712884215732,0.10438928294890945,0.03945309490535304,0.0414155566295117,-0.046861423740860844,0.05872923051376617,0.11170081369178256
NXPH3,0.08869509685369473,0.0017107342333183416,-0.03510453137172244,0.014782234914838717,0.011997163142334228,-0.02665919258007172,-0.011557243531796657,-0.029904523627227342,0.043696493349369064,0.029078780125729908,0.04243875102442142
MTMR4,0.057374558201108435,0.0393256547046993,0.017510628975690678,-0.01765519555988014,0.0027571314905008555,0.004156666258293363,-0.031583950247264875,0.005410604912921496,-0.01591861735882056,-0.022638379214860012,0.05233339550259388
LAMC2,-0.04616533834380501,,,0.05450723826110714,,,-0.020399468193917455,,0.01632084144812573,0.016615933554915505,0.009434882237136821
IL10,-0.04891825857509537,-0.01916955125576732,-0.02191605523840732,-0.013480190599197243,0.054486624879281284,-0.0066216265507603725,-0.020967635595124996,,0.04097916608328519,0.004551858908221569,0.05929433926456502
SEMA4D,0.03514671434722678,0.03475792097429078,-0.02080556108414412,0.022494551189831163,0.032850659917440024,-0.02420160210182082,0.010480160559421945,0.0062537921146775715,0.021134734675876104,-0.07221364720936174,-0.0035753079916248103
TRH,-0.066021266829765,,0.014866978768080474,-0.020569238365035106,-0.02177104725040476,-0.014701133614108722,-0.04282946234311571,,,,-0.02166659940236998
SEMA6D,0.07350025259856259,-0.03248419594865872,-0.027740171283109894,0.05912567483452384,0.0010765595986482273,0.01562372870702314,0.015277902586016958,-0.03785170590981455,-0.019055955293614743,-0.0077201206440674,0.04405441818418899
CEL,,,-0.017799677702195794,,-0.006982513102290983,,,,,-0.03257297851194685,-0.024451999264360414
PDCD1LG2,-0.0012850433356016754,0.035436635878330715,-0.021916043881702256,0.03688415185393645,0.06808484482367272,-0.02286846038345165,-0.009874500024400035,0.04406736330710643,-0.030072738513951685,-0.0773538155540927,0.05108099673389001
SPINT1,0.030743606507012272,0.005471894193554502,-0.02137164264491731,-0.009746240674559805,0.013357225708989,0.11921990164956764,0.036184153873968464,-0.022749083518187913,-0.013027762191378202,-0.02099039548742392,0.0690396101974702
CTHRC1,0.018278048836242147,-0.02007683775057038,-0.019057488906757163,0.005796220415758493,0.042924299572779274,0.08364582986325499,0.06359911546184296,0.022232914421425155,0.001262067261331583,0.05291403301280963,-0.008531032804908406
PODXL,0.06253025215998784,-0.0141921182627093,-0.04744025979252166,0.01526407395591364,0.07385636493578418,0.11844710384080533,-0.040320896641880204,0.015072890720003144,0.04868006173265498,-0.011096469776667714,-0.03936933656281299
JAM3,0.11648786453502866,-0.025978104177263685,0.04985505965718949,0.024357227868059876,0.06562351181034631,0.05979320779737276,0.009682889772703561,0.0030022613711914517,0.011350115261621116,0.12258716150458734,-0.02484893447550721
TGFB2,-0.01023381304543474,-0.009152058854907533,-0.005645104867474545,0.03409679481569001,0.051079596065686496,0.1233719593219297,0.034238273810736526,0.020518726396034363,0.05608321225611582,0.0492821274659374,0.04395874821621593
COL18A1,-0.0007206393887798092,0.051031437101154604,-0.03931455896787308,0.01368111097758504,-0.026855547405093914,0.07722743070429497,-0.0168891306328147,0.006113183018968565,0.052001378492224005,-0.019081363801442725,-0.07837351062655008
NODAL,,-0.01289060411484155,,0.033098800632165304,-0.0072568771652971415,-0.0007115655187343191,,,,-0.07264757754064337,-0.0296527116315869
INHBB,0.02994153065132234,-0.01718491410327086,-0.035449250542689506,0.018535244994729024,0.10502200668269986,0.059573105953552905,0.022660282020214556,0.04866535949338982,0.022751119359567397,0.00816379477347802,0.10653332136532861
LCN1,,,,,,0.009047729507328389,,,,,-0.02191044460418422
ARF4,0.05408525481961616,-0.0012291873359667697,0.09622842965102006,-0.04106098162885314,0.03570146754498561,0.018604809414126323,0.005792308634373664,0.07010983598598426,0.06469732153428923,-0.050343394704357676,-0.008139183849440533
CXCL14,-0.05573756552957913,0.005346327020428719,-0.014225279405508974,0.019250797427808417,-0.008366813330540707,0.023816070898603374,0.042312148598275263,0.021129698095799822,-0.04399638563494805,0.029464918450999484,0.014957289679518473
LIF,-0.032421931811724904,0.02377601136288692,0.04012399080993647,-0.034989601324802035,0.0762597256215188,0.00037004065284563197,0.02358402526040209,0.12284597222525533,0.007619555680718453,0.10406332838412491,-0.0347439759427606
IL17B,-0.00216078537701919,,-0.01622016138808317,,,-0.010362264546889998,,,-0.022682270708093377,-0.03418565644116169,0.04516540739004141
MMP1,,,0.021177411240299496,,-0.0217710425011136,,,,-0.02045975470516182,,-0.04548644488901186
MATN1,0.013004998063374643,,-0.025911663054137835,,,0.10228884290658373,-0.01640786342181456,,0.01263055049006964,-0.037354946198920186,0.023250732419628956
ADAM28,0.021579517555950355,0.03345657514038136,-0.020836542166913094,0.012455888386472859,0.01339419601869094,0.11895668068153246,-0.012640270811072869,-0.012387285657408277,0.013520239527769392,0.010579497232590513,0.035723278126802004
TCN2,-0.04140622878818404,0.013512635940029815,-0.02150234090964782,0.0008150984155659457,-0.015567176460866633,0.08365595087391908,0.03648654799498683,-0.02266117452835944,-0.009072140722666919,0.025375919804845107,0.0018272152249055086
THPO,,,,0.030491179622668292,,-0.03169735797468818,-0.016049897203849618,-0.017172954661507506,,-0.03580116650704096,-0.014215712961422837
CUBN,0.07833073328244611,-0.020462025459768964,-0.025441581998002463,-0.018114197107878056,-0.0404195148997678,0.09862922001928104,-0.003476578119421086,0.008082098265429235,-0.026368051687398635,-0.06901455654428787,0.08764183163616117
TIMP3,0.05960333478256687,-0.023194085833670938,-0.02991400030941215,0.03422845880265298,-0.021612720425509293,0.036276937479125665,0.018235947677582645,0.07019574217986321,-0.021445735592127847,0.040260749513811055,-0.023369374289735595
PIGF,-0.014351538003727715,-0.029951504571008328,-0.002627293554967731,0.012177216203223191,0.016140373095677778,0.08276916485471161,-0.020793267115984147,0.01444634669740737,-0.006723789005501786,-0.029337864092028373,0.11546125366317653
CRH,,-0.016177674173726054,,-0.014406830104682673,-0.02212334749182087,-0.023888715618111848,-0.02582980705722055,0.007975087973733063,,,-0.03249038508877932
BDNF,-0.04003931897477226,-0.014471882072231481,-0.015435662235316278,-0.03863827800524046,0.014289437337240477,-0.08023152188200458,-0.03467788322592823,0.012632905014119584,-0.02181305475816537,,-0.024779539721972155
CCL5,-0.006958314763387204,-0.03167164128716844,,0.05768901116534852,0.05763031090397921,0.02102006555785328,-0.0075226197038775885,-0.020056959681145112,0.04280229244073403,-0.00654241561965273,-0.0036751193902045893
GAD1,-0.0462666599787279,-0.04047793337007379,0.016570799535508263,0.011264070867450677,-0.0686179513509568,-0.058570195065893324,-0.02072620347252324,-0.0063293210960158,0.05368870412125046,0.00886698722745093,0.016001630028185006
COL14A1,-0.03157738165428286,0.04435858739608299,0.009389830200642617,-0.011643048627510463,0.14264888251735636,0.015335253239840266,-0.027476049935715348,-0.022494167353653408,0.04676945276260242,0.015929927917861,-0.01532473021192352
HLA-A,0.048936973691009335,-0.016361571986281298,-0.048673662663636645,-0.0138691496648593,0.07812715306315192,0.13806582668334044,-0.009369329280624351,0.008906651839970796,-0.008026236131883862,0.05178870430336231,-0.08301614258280249
CD5L,,-0.014543147382422801,,,,,,,,,
FGF18,,,-0.016220143274840428,0.03810618663626519,-0.030185320097477215,,-0.017581672075778376,,-0.014683436552337547,,-0.021666601140664248
