,UKF259,ZH1007nec,ZH8812bulk
VEGFC,-0.02001591513746355,0.019063964410003808,-0.0002837566599377616
WNT6,-0.015533349459105042,-0.06444521955603594,
NRG4,0.02766332338071606,,-0.018674790846800567
PMCH,-0.01893853887664925,,
COL9A1,-0.014275374129469795,0.0655257030483672,0.010127696142751047
GDF11,0.015459294232300339,0.013149035211631068,0.06865015762469065
SORBS1,0.0036806089661526285,0.02589569334012264,0.033525117600233856
DLL1,-0.007415229138454657,0.023868979785036458,-0.04158975372773973
TLN1,-0.05372697700591511,-0.02663982618777995,0.09916436908845142
SHH,-0.011670424967609953,0.02365186649587028,0.02033700940963874
PON2,-0.044974045504904754,0.0020173836444569355,0.05346319380546431
ICAM5,0.014133159967617477,,
HPX,-0.018228322584799717,-0.02526201083982236,-0.025038095783856625
SFRP2,0.13767684672606084,0.039207092524857996,0.0008646182919247676
CD70,-0.022591512076882207,,
HP,-0.05324145279251254,0.12118123111660713,-0.023917598795401056
CXCL2,0.014261623514598885,-0.07195679955415644,0.012984870041951823
NPPB,0.09176113011186429,,
CCK,0.0759321826551547,,-0.05228319223544958
SEMA6A,-0.05736030677996226,0.06630422773247856,-0.016709091231766653
IRAK4,-0.019511448935689377,0.03067594397910929,0.0713492018795318
GSTP1,-0.030775453062118135,0.0011113344152660388,-0.015092563766273001
VCAM1,-0.05630559655331459,-0.02613770416251957,0.0006808193578042875
NXPH3,-0.024364986348036213,-0.05683221884257988,0.007381578383342178
MTMR4,0.024935353101944814,-0.05520853627817419,-0.050609907657316947
LAMC2,-0.015106156822959505,,-0.018055636017523566
IL10,0.13321329518298397,0.013132625966147869,-0.01741639490757482
SEMA4D,-0.06048845425868238,0.0030590477551910873,0.04254741704512087
TRH,-0.02766463603754921,0.024469742407610313,0.0002853750503630876
SEMA6D,-0.025115318071045,0.13963344781510323,0.02254389009389189
CEL,,0.008254511648766108,-0.01981955090427642
PDCD1LG2,-0.04560803852996961,0.014231300471768044,0.05843481931996955
SPINT1,0.040524253004177856,0.029112353100889207,-0.03567455936053288
CTHRC1,0.019941563350395524,-0.030961398716158457,0.04893013326434551
PODXL,-0.056632244246070586,-0.005193267368059466,-0.003494563518964698
JAM3,-0.03010347361603008,0.07695036163842633,0.007552021777294867
TGFB2,0.008929529018651364,0.03188688525058966,0.022220039388887697
COL18A1,-0.038681008313474166,-0.07632668670251448,-0.02595742190463011
NODAL,0.030288266358998565,-0.07423752086484707,0.011394818489540128
INHBB,0.029369672766953837,-0.03703978233104465,-0.02244984588768212
ARF4,0.013055093358087804,0.05780436905993523,0.07184282096454675
CXCL14,-0.017964736236052502,0.0734741309075245,0.041501883568037023
LIF,0.012638682977059402,0.07534111083559684,0.03143758454115356
IL17B,,0.00013942639780370212,
MMP1,,-0.019128914974532736,
MATN1,,,-0.018264148396757114
ADAM28,-0.036857171847907794,0.03483944773776868,0.002940312419497137
TCN2,0.006711562962477014,-0.009803998268644533,0.008987597061004418
THPO,0.028338531776190633,-0.03048136709210386,
CUBN,-0.010055838443818596,0.036734060465812034,-0.04271479545372949
TIMP3,0.04588872664153133,0.05688381448547992,0.009222277421322624
PIGF,-0.017422901763833827,-0.024914830854476728,0.016931899466545507
CRH,-0.013163500737619824,,-0.012960382716849812
BDNF,-0.02696393435220846,-0.011884432564365735,0.0020519370106998006
CCL5,0.0375437216805887,0.13973824023273587,-0.015947455094229138
GAD1,-0.033252174475913616,0.15446729166610093,0.026302187564261698
COL14A1,2.2072072411087087e-05,0.047326039340525844,0.01829834914177189
HLA-A,0.02641470561991043,-0.004882389905303349,0.03425393890200735
FGF18,0.0975798690282522,,
ADM,0.047879366657254535,-0.06716634836001141,-0.028119682357953518
GNAI2,-0.026685906825540152,-0.015722442234552707,-0.01683338175218472
COL11A1,0.05515448990878182,-0.022981473108695524,-0.05435165729713918
NUCB2,0.005570136054105257,0.027480369689580102,0.0744021583750277
CXCL1,-0.025013429956755182,-0.04837917101764437,0.009304088428991962
VCAN,0.009921080098202353,0.05832788547986207,-0.05368597877860229
MMP7,0.0341331521302167,-0.011833717990493415,
PTPN6,0.01113184665023149,-0.018046629756996856,-0.019755207611216997
PTGS2,0.10105855991097892,0.04618106137708426,-0.022579139076741882
XCL1,0.03970237614327206,,
CD58,-0.015357731829641005,-0.0011454533873543865,0.08108740504590724
TNFSF14,-0.006794476389580613,0.07133834128162433,-0.038002804392269524
CNTN4,-0.02045012428095991,,-0.022920093501046394
NTF4,-0.014393946599320797,,
INSL3,-0.010458300845017691,,
BTLA,-0.016600501765294894,,
MFNG,-0.04692061899958986,0.054117712406596276,0.0033346347186393875
ICAM1,0.002218182277376055,0.024637611458454722,0.07826423342928114
PROS1,-0.01884198419292411,-0.027139673591951224,0.005760136603168152
CLCF1,0.027520172077530904,0.006728171244472293,0.043431052965812796
PSAP,0.04197259604526333,-0.05103512932550732,0.0385947245920928
EFEMP1,-0.038462803256495315,-0.0036593773679936743,-0.0050662969708486555
C1QTNF1,-0.007920182847725993,0.00708626913266452,0.06158129830123938
ALB,-0.018567220042126326,0.059627238667914084,-0.03594350639312237
EFNA3,0.11101085027527793,0.12234585412296181,-0.03556094670353433
DRAXIN,0.04349193109627116,-0.031720561407136395,0.01021272513943296
NPTX2,0.05336842041032747,0.0264828865865294,-0.021030856712845974
FGF11,0.06637802942010175,-0.00663299457950696,0.027437359088249066
CD59,-0.0665342464243879,-0.052623310632374826,-0.0009511142664057889
COL9A2,-0.037207412692020804,-0.04474238063672534,-0.05624546278426954
DLL3,-0.0721878072466756,0.08932086142285636,0.02334581453494823
LIN7C,-0.02478447127504802,-0.02974210240846216,-0.05094564193260547
GDF7,-0.018660662016641478,,-0.02984317610027731
PSPN,-0.0043312254997033605,0.15588413875363152,-0.0033946167683044748
ANGPT1,-0.010894904133999479,0.11358779892991382,-0.01589230712361118
PNOC,-0.05554192246452122,,
L1CAM,0.029834201720603554,0.11425021227776228,-0.012223587210646553
APOA1,-0.016287075618863806,0.015036100685486995,0.01609372058701633
PSEN1,0.01127223624149412,-0.04356722021649142,-0.01937529112304374
CALM2,-0.05240441374930878,0.07033003830263249,-0.01926329634933401
CLEC2B,0.04486576496954074,0.04696338110982336,0.015637121104638038
NTNG1,-0.02842742272456705,0.0557823681096545,-0.0382770793047416
LRIG1,0.01776403279725389,0.04850243897887315,-0.00873653565404192
CPAMD8,-0.012370303762872476,,0.11704821362921569
GHRL,0.04031262542355005,-0.005619107904217081,-0.02228363185902376
NPY,-0.02272212762833736,-0.07074752287151113,-0.044076258342285145
MMP2,-0.03471273900882378,0.04658318164892421,-0.010202219693559934
LHB,-0.010773600368877432,,
PPY,-0.01875369608735201,,
ALKAL2,-0.010617076759449486,-0.031549617993471675,0.0995706142281795
CSF1,-0.06627519967256428,0.058213808873948676,-0.007282293276575418
SEMA4C,-0.017769248618123297,-0.09246071417416805,0.0004144882995179643
ICAM2,-0.0669738502082696,-0.11563511325814381,-0.07864676384131825
SYTL3,0.03952856684110162,0.05340859607118107,0.10975355143315672
IL1A,0.0022418116000500698,0.0019218595539504991,0.008325133955216103
HLA-G,-0.011379006808501574,0.005048392188890586,
PGF,-0.012516851860025963,-0.07291788918918574,-0.030879101315257024
LGALS8,0.04578293695606538,-0.031266777357088125,-0.008642225730412827
DKK3,-0.09621086894351304,-0.057038617257943264,0.0037493976330232456
COL16A1,-0.06509978586170866,0.012991241564687377,0.029031863816158226
TPH1,0.0065666975672982126,-0.06017666215312569,-0.03543590678543301
TNC,0.06738464919388491,-0.0356849368599199,0.014069042267853334
TNFSF9,-0.018660663271866555,,0.003348275850829387
C4A,-0.01277272840471562,0.14122433706701124,0.05769011592835971
CNTN2,7.744576527390074e-05,-0.02841175698166766,-0.013257863522618459
LUM,0.007791929846948178,-0.06827247132527486,-0.051971574269008364
BTC,-0.01919442767932953,,-0.02134854578102686
APOC1,0.09141064829426539,-0.15622140178324664,-0.009931181429982215
PKM,0.03747555650959436,0.0012605483224851235,0.020873402346931663
TNF,-0.028197774850372608,-0.0034217976708223554,
GNAS,-0.030648161270334817,-0.06276131745570249,0.012751753983511213
BMP8B,0.10463875923739412,-0.03449034697330733,-0.034754317572816114
LIPH,-0.016181370681686354,0.03979131308017819,
CCL28,,-0.0085788063918958,-0.01719846925158294
PTPN11,0.009305864656394982,0.02996164503578137,0.04964581828234813
ADAM12,0.007710090448511943,-0.12928488637973148,0.02048781306696329
EPO,-0.016496629247914618,,
EDN3,0.036414853760386216,,-0.018911340550186888
CCL22,,,0.02766526085919568
CCL2,0.001608523557749819,0.03955419355715899,-0.0026596712329238375
DSCAM,-0.012407546781143922,0.08359688394682474,0.013478782203819411
ANG,0.03072222466347328,0.025748466614963675,0.057413772135164104
FBLN2,-0.02501364097066229,-0.03745746619596151,0.02929678857153431
VTN,-0.007113370274490843,-0.005536556285208034,
VEGFA,0.054453652940100565,-0.019691319068118916,-0.04355051040539887
F10,,,0.03773971600317467
SERPINA1,0.032862392854252645,-0.05902880347394557,0.006734287790629902
VWF,-0.06946096402248159,-0.012339126156447213,-0.016448796599491514
GDNF,0.09262349772802493,,
VASP,0.008251189420101258,-0.04744763292813722,-0.05884890177152611
ADAM15,0.00954443132218197,-0.05484053388223563,0.04148849527159698
WNT2,,-0.04544452743842744,
OLFM2,-0.03156602766992162,0.00547604316984837,-0.05753102204247384
MFAP2,-0.03137392578108137,-0.014933876564315381,0.10947234597880486
HLA-C,0.016936900265795515,-0.07360021631691235,0.006270984413795732
THBS1,0.019468239262384612,-0.03396651609615839,-0.042749051147896254
HSPA4,0.04421309425823671,-0.09826607595744649,0.03166467851715626
LMAN1,0.02342882326299755,-0.019835643025262212,-0.06346874829032569
LYPD3,-0.012094977187921309,-0.04603230740651576,
APOE,-0.036691715280446756,-0.05174558553588362,-0.01826480858306666
ANXA1,-0.019467776075542453,-0.07374886098124758,0.018255902662323655
WNT2B,-0.039124984632772274,0.02660268301486364,-0.034102146358044524
AMH,-0.016806489133734212,,-0.01719846705841253
GDF10,,-0.014610052139013781,-0.021706396904772957
EFNB3,0.029642473388923344,0.0031056637863283534,-0.02345115863480928
LTB,0.040995827507810084,-0.036598695710887766,-0.029525129359736824
ANGPT2,-0.03621265252772294,-0.043292108466103436,0.028528519560538892
NRTN,,,-0.021706404691840604
ADAM17,-0.019915506114333223,0.0371813529434007,0.01942243005039627
LRPAP1,-0.004453795276229666,-0.10295828772184272,0.032776319084637094
NID1,-0.032803447944528906,-0.06218792844425906,-0.011978232050247931
MST1,-0.01757736107293916,0.10697577817947962,0.0029652246040574805
IL13,,-0.030534018730916296,
DCN,-0.03519624021221627,-0.05301428537372491,0.013393759857205647
COL7A1,-0.0024216108295404114,-0.04020711462971799,0.032343558909000134
CALR,-0.00939371604775329,-0.012894667274584076,0.05322473746634971
PIGA,0.01756601204889412,0.02175231079106819,0.006283828957931539
CD200,-0.006534273175854399,-0.018493298005485936,-0.041919657167041345
GRP,,,-0.023753861490930592
CDH1,-0.05690891531381617,0.3271776738730393,0.11703086029026419
LPL,-0.004892019568844388,-0.10182178311892079,0.032901914500034254
SEMA5A,-0.054350372912808725,-0.03248291320541798,-0.012052460819095992
SEMA7A,0.032340284511616184,-0.059058961902475074,0.05606791001636964
SEMA4G,0.010881827263042178,-0.030480519574983163,-0.03737859140075221
SEMA3B,-0.06263895724149836,0.08858260289929826,0.02532825505518132
RPH3A,-0.019987613078721562,0.08265072878874082,0.012096264096301037
JAG2,-0.0014961184728878394,-0.00014082039292558622,-0.01895191369802484
CGN,-0.020989009854787723,-0.09791807578306935,-0.04520930190633905
GDF15,0.05548331436988132,-0.04443031593145481,-0.034348199124884245
SEMA4F,-0.020278326788718295,-0.041098332640794835,-0.008305131184080954
NXPH1,0.013487817364637784,0.02306175720008862,-0.04025422156133881
ARF1,0.012986386451421297,0.023214297252962493,0.03953654152498777
EBI3,0.03446443733106132,-0.040142909904691416,0.0450712367356536
TIMP1,-0.034245010604902475,-0.08256380043136985,-0.015873655772486204
SEMA3C,-0.0019175037461546273,-0.058634158401767535,0.015504701089957024
GAS6,-0.025076887635548887,0.017570246733638828,-0.05554585392124802
MEPE,-0.030380378713393837,,
SERPINE1,0.03046408292128525,-0.1789441146307205,-0.03866302334311171
RSPO2,-0.013668137184289587,,0.0035325111563378727
SHBG,-0.02187051217599038,0.043400241802099844,0.040381762775805935
LGALS3BP,-0.01697442323332941,0.06963758900998371,0.07552475542264163
LAMB1,-0.031337247836853134,-0.07576439509964523,0.04487740054620589
SPTBN2,-0.025366789347447415,0.021258975274092155,-0.009809717961074223
COL1A2,-0.056995816741169096,-0.06370165407720055,-0.008706348553132914
CEACAM16,,0.018460848416268893,
WNT11,-0.01847335515858361,,
LGALS1,0.0758295224835266,0.028860090755732426,-0.07375423802931541
BCAN,-0.06712666795597338,-0.005448502482628346,0.10017466183541654
ANOS1,-0.028519476235399868,0.07508274763465682,0.04272434922228428
EDA,0.023696835971606503,0.021602367956547942,-0.03157300933978103
FGF22,,,-0.0021556258381071644
SHANK1,0.033085934857854125,,
TGFB1,-0.0171422436430033,-0.06048019728389615,0.007761991006394472
MSTN,0.010281799023588025,0.01452379813123013,-0.010260839972383362
WNT4,,,-0.016754759154708698
TNFSF4,0.055213889332232445,0.01407354638962346,0.03252452723712419
NTN1,-0.0346206314831847,0.025054381650947023,0.050767882396371915
CXCL12,0.03153959106046157,-0.04015177929318477,-0.04060516297745932
GNRH1,0.0755643151428092,-0.03155113642676317,-0.016977950590896553
RIMS1,0.054116928386125154,,-0.023386370660732646
FGF14,-0.01611520832544747,0.06596177129252896,-0.037631380256723516
IGF1,-0.0044467859921372985,-0.03955672087966891,-0.002236746684548009
TNFSF10,-0.003290352894379461,0.02370046786185131,-0.05652303688325169
GDF5,,,0.03611801932563765
CHAD,,,-0.01887705439762478
RGMA,-0.029696147551787316,0.0633230003721186,0.03325478763121997
WNT16,0.006974727159648843,,0.01603874130359228
CX3CL1,0.018601758414523915,0.0901240164488754,-0.019242341023734736
FGF1,-0.0012557115216148317,0.01479253274352542,-0.03470953385357354
ALOX5AP,0.03613787216123446,-0.0005076060446160104,0.000881300075382294
IL1RN,0.07144149488699239,-0.03918137639765702,
NPW,-0.015311751373614355,-0.046689235815927835,-0.017416389126632265
CXCL9,-0.03005154558146179,,-0.020429729461627494
ANGPTL4,0.04360477627409148,0.005645742131168296,0.07379916012893815
UCN2,-0.01061707755818503,0.02539053644610443,
OBP2A,,-0.08602151383551337,
COL4A3,0.026469491508285075,,-0.02929498883509369
NRG3,0.029721073055748972,,-0.006622848626906528
IL23A,-0.0167037855385986,-0.0015683948843590227,
COLQ,-0.007914744327644961,0.04885624295962385,-0.012468978533991194
TNFSF12,0.019408777256864768,0.04966048044056309,0.0078120675780472505
DKK2,-0.010773601254900437,,
FYN,-0.035716354908039344,0.11750993627050725,0.04999072110781158
ACE,-0.022013653420721084,-0.01338847394464957,0.0056609783602671725
IL18,0.036929813024715756,0.029109838359709424,0.024604455639939363
PPBP,,,-0.020051703869128145
CCL27,0.04413388835848496,-0.01812320412260081,-0.02152813738455927
SERPING1,-0.029674175692735578,0.08658811016771902,0.03479562823413192
AZGP1,0.06256025801055218,0.09060873976138424,0.03587210474148311
INHA,0.05622273929539381,0.014214758254854505,-0.017416389023401202
SEMA3G,0.04019688335899977,-0.016462954390296044,-0.016067955837194503
COL6A1,-0.041064198240208516,-0.04255273392410474,0.025302275615165126
FGF17,-0.019928088566735364,,
TNFSF8,-0.013543637124392917,0.04289887822621867,-0.015594463203446767
FGF20,0.017071920070020296,,0.010635966683631294
ICAM3,-0.0023343812995161874,0.0876673549274651,0.039313580384911215
LAMA4,-0.024833093235698857,-0.07332269105104404,0.046046382956890196
DLL4,-0.024365829075090543,-0.023196065605355205,-0.003582090327971398
SEMA3A,-0.02810132950464519,0.011266113920347145,0.03640974967868044
RLN2,-0.013668140266396355,-0.01808818200714691,-0.02596582482368169
C5,-0.010813960843789184,0.048926715457537705,-0.0415019422210095
COMP,,,0.008928713866833445
C1QA,-0.03763834094621653,-0.007514860297641759,0.008662349473101731
UTS2B,-0.013668140187871313,,
COL9A3,-0.005027095451683432,-0.007962197687269617,0.0650357778368851
DLK1,-0.022749120974903937,0.01452780259495863,
HGF,-0.03843417307280999,-0.07857198631126834,0.0025517784729800494
P4HB,-0.00884363539244835,-0.0657419109105136,0.008449471563904363
ADCYAP1,0.005892699192227855,,0.0005468687741004611
GREM1,-0.011813558169395576,0.04850460839300289,-0.04291104524721767
EGF,-0.0034586467092250035,0.1007965661368288,-0.03410215146304422
VEGFB,-0.03258589672926458,0.001289673403934924,0.014751557317970796
FARP2,-0.012932897456393892,-0.018041042592752906,-0.02096251092145666
LAMA2,-0.011641104840785005,0.06164864761307199,0.003134667956152025
NRG1,-0.00013000348118128948,-0.07329167881229053,
SPINK1,0.17376721700804157,,
EFEMP2,-0.031847338604601476,-0.131124970568768,0.04244264371010541
SELPLG,-0.012622570151410781,-0.051451157820905834,-0.01869395499517057
GDF6,-0.015311752698370039,,
HLA-E,-0.030600295066939415,-0.04576578309286515,0.01732647494866358
PTN,-0.08700942353820801,0.10844662997329413,0.04300233814628044
CD274,0.006838115736899663,-0.04062055144228934,0.009841523305315469
FGF10,,-0.03499856332593831,
CD14,0.02906411140699927,-0.023639302164344827,0.019877557446003266
SFTPD,,-0.02739063982590323,-0.033855576033467547
SLIT1,-0.08960859608929454,-0.016869523563525425,-0.0033205006184479483
CNTF,-0.010773600147371713,,-0.0160679621777116
BST1,-0.04912199425629659,0.01688079140456638,0.02121818009743964
AGTRAP,0.016583157774170028,-0.07868634485988657,-0.050858059524593796
LAMC1,0.03638109659362752,-0.07889026352058574,-0.01826065775447473
COL6A3,0.00814754658650337,0.049695761460231774,0.007829081167480923
FN1,0.001274151346490399,-0.09702521373175432,-0.05015095125487763
MIF,0.031985930025879954,0.014063130398583555,-0.08615780032800104
JAG1,-0.015801614627761577,-0.13206766935288627,0.011489556484918959
NID2,-0.016587288927176713,-0.10286316871279257,-0.002406850137263427
EFNB1,-0.02143334451279851,0.04673810321481132,0.0068986104075565505
COL4A2,-0.07048371844062261,-0.13372129349139933,-0.017678523664518022
SPP1,0.07820790115881261,-0.025249895996035124,0.014959236717341446
PODXL2,-0.031799995735107604,-0.029663739458309097,0.03857049034033579
FGF9,-0.029498471389878794,,
ITIH2,-0.014393945701492218,,-0.01214790276129355
ADAM10,-0.025543396426747425,-0.014730370820030278,0.030086212948710302
CFH,-0.03663598436107128,-0.06142038193128272,-0.014939081299781193
COL4A5,0.013953769859649393,-0.07155385403728107,-0.03767828797176264
LTBP3,0.026883299365115583,-0.10713100847657102,0.027824912626036275
GNB3,0.0016037499804314951,-0.06621603280785189,-0.027453683841626022
COL6A2,-0.06821073079337896,-0.07007217606340506,-0.004521400866611007
GDF9,-0.028897187302245164,-0.050821543502286806,-0.0017851757654881411
NCAM1,-0.059073037127457144,0.0545450541746193,0.008700911865213481
APOC2,0.04171419032514363,-0.03227344439226627,0.0339899433076562
BST2,-0.07979315512202181,0.07334254437320269,0.05238136569377311
COL5A1,-0.0034186972222544757,-0.0645110635892809,-0.034498348862793675
CALM3,-0.027302666530322192,0.0005458787496868244,-0.04124581279168336
THBS2,0.05394300556975117,0.06796350667718397,-0.018609002946732865
SERPINE2,0.07626601674067368,-0.04655190725313031,-0.009586247549704448
EFNB2,-0.013085911082072165,0.044100165504543785,-0.0018036125243903057
PROK1,-0.026155660383872032,,-0.016067946493288247
MMP9,0.010174515574184691,-0.08079125206524569,-0.05275646273517286
NPPA,0.03588995416148006,-0.0098087824358172,0.002028327376066741
APOB,,,-0.01763184908516006
C4B,-0.01837906571167091,-0.05316606662941605,-0.01784488429277104
NTNG2,0.025975313365807887,0.0637052642796018,0.028659495834330917
LAMA1,-0.057121595956499835,,-0.007618313912656071
UCN,-0.024950217551213193,0.09600041121512876,-0.019975757082888998
ARTN,0.012821567375769408,,-0.022233650789473827
PDGFD,0.025529626693053937,0.03475660825356574,0.06434404278510716
EDN1,0.000911046355199753,0.025183336968888824,-0.07269250430496906
ARPC5,0.052047059013790184,-0.15757967448129934,0.03916240124237033
GSTO1,0.08588032538629495,0.04948666273612249,-0.022764402206769986
SYK,0.0006961299107472265,0.05689535159509436,0.004038374242876143
ST6GAL1,-0.004820760415927418,-0.18106579283338986,0.047834936362691614
WNT3,-0.0022319099151107665,0.043178804420315554,-0.04229062014820559
HSP90B1,0.03710076335148156,-0.07438851559956451,-0.04581040998030857
ZP3,-0.012898571394579226,-0.03952943755938246,-0.026268945091765257
ANGPT4,,,-0.02223364979491734
NRG2,-0.031067054839302718,-0.025887167758507787,-0.010866061019272533
MELTF,0.04304556107279236,-0.09899320376886656,0.0757454653720943
NLGN1,-0.03545788442921876,-0.10374227231661912,0.09023008447701783
SLIT3,0.07425516773403575,0.05468912868927216,0.04282378642020395
CCL8,0.019683735694162968,-0.01303756089897687,
S100A4,0.054721064261469006,-0.01857692020842567,0.05182001273338418
TNFSF13B,-0.015177314718890162,0.04588677680474773,-0.021270073172099575
HSPG2,-0.02931730076622708,-0.07366403529087659,-0.023975876436937636
FAM3C,0.0475169909220831,-0.0521719853095745,0.03911304478047404
FLT3LG,-0.007638922069713207,0.026356392175775137,0.0367739521179306
A2M,-0.08379942847787766,-0.11374521357578929,0.0277826426791567
VCL,0.030281368337537723,-0.07919997472450935,-0.0008871485450394081
FGF2,-0.07301388275592437,-0.03598660013405303,-0.0380067252789934
AGRP,0.05778222974356211,0.03358096952007657,
CNTN3,-0.025803110634199898,,-0.02519470070516811
RNASE2,0.020324535346235795,0.0966161901647298,0.0028261457683542023
ADM2,-0.01649662908294212,,
GAL,-0.02580311090386263,0.004136292307067511,
PDGFC,0.01833894446149975,-0.11192452903040855,0.027376755206054204
COL8A2,0.052266200755329464,0.08453472748862689,-0.035739987180387955
SPON2,-0.001819766889906572,-0.06834050235147499,0.01970848995710143
LCN2,-0.016181368096015274,,
SEMA3D,-0.013911499801920347,,0.026485108474478897
BMP6,-0.01152559425010146,,-0.021167618709848273
TIMP2,-0.016099581000353167,0.06573273122736602,0.04526144204015917
EFNA1,0.00686794158154643,-0.15113226530641297,-0.022583777609365033
S100A12,-0.013291348610410252,,-0.017198460583342883
TFPI,-0.003268756486523424,-0.020425116578153046,-0.02232030687867492
GPC3,-0.016703783776995097,,-0.023632756118831158
NMU,,0.12892434299148234,
LAMB3,0.008537054603483403,0.01818550014461313,0.09564761652974997
LGALS9,0.032426147428104485,0.013129634734303624,0.03944076603010057
VIM,0.040714272441191586,0.05620553379211459,-0.054697127518482686
PLAU,0.042744866894017935,-0.10474837258972113,0.08398906115100988
TGFB3,0.045052613256273556,-0.0310869794840918,0.017318921624008467
APLN,0.024448269663128575,-0.08302141621010858,0.011108560343779043
SHANK2,-0.02917737617778386,-0.021081328507720654,-0.016754749204465347
